Date,PEP,XLF,VIX,AvgVIX,zscore
2022-10-26,159.75741577148438,31.17506980895996,27.280000686645508,30.728000259399415,0.27194018717360685
2022-10-27,159.58787536621094,31.429439544677734,27.389999389648438,30.50550022125244,0.26665614981106933
2022-10-28,162.57656860351562,32.2114143371582,25.75,30.212000179290772,0.6621654503670216
2022-10-31,161.9967041015625,32.01355743408203,25.8799991607666,30.001000118255615,0.5827798278954279
2022-11-01,161.26516723632812,32.098358154296875,25.809999465942383,29.838000106811524,0.5018305158902883
2022-11-02,159.01695251464844,31.6932373046875,25.860000610351562,29.703500175476073,0.2148263198522888
2022-11-03,158.60653686523438,31.37291145324707,25.299999237060547,29.442500114440918,0.14828734216213427
2022-11-04,159.49868774414062,31.94761848449707,24.549999237060547,29.102000045776368,0.2859456203963201
2022-11-07,160.77444458007812,32.267940521240234,24.350000381469727,28.69700002670288,0.45399959465350676
2022-11-08,161.22052001953125,32.45637130737305,25.540000915527344,28.292500019073486,0.5171488872773837
2022-11-09,159.29348754882812,31.90992546081543,26.09000015258789,27.91850004196167,0.25970888110471463
2022-11-10,162.103759765625,33.520973205566406,23.530000686645508,27.498000049591063,0.6818900737421566
2022-11-11,158.847412109375,33.794193267822266,22.520000457763672,27.023000049591065,0.3155677264100944
2022-11-14,157.66976928710938,33.31370544433594,23.729999542236328,26.64099998474121,0.1498274993153464
2022-11-15,158.0801544189453,33.389068603515625,24.540000915527344,26.34300003051758,0.20229787368315882
2022-11-16,159.09718322753906,33.228912353515625,24.110000610351562,26.010500049591066,0.3124122303728986
2022-11-17,160.61386108398438,33.04990005493164,23.93000030517578,25.708000087738036,0.4800589375774579
2022-11-18,161.77365112304688,33.3231201171875,23.1200008392334,25.379500102996825,0.631804119239588
2022-11-21,164.88729858398438,33.426753997802734,22.360000610351562,25.005000114440918,1.003023793433275
2022-11-22,164.9051055908203,33.76592254638672,21.290000915527344,24.646500205993654,1.0245868164183947
2022-11-23,165.1192169189453,33.9072380065918,20.350000381469727,24.300000190734863,1.057818631296341
2022-11-25,164.2538299560547,34.02029800415039,20.5,23.955500221252443,0.9627896116001604
2022-11-28,164.05758666992188,33.436180114746094,22.209999084472656,23.778500175476076,0.9062295511951073
2022-11-29,162.8977813720703,33.63402557373047,21.889999389648438,23.579000186920165,0.7815297491594339
2022-11-30,165.50282287597656,34.2087287902832,20.579999923706055,23.31750020980835,1.1201310476289439
2022-12-01,166.88531494140625,34.01087951660156,19.84000015258789,23.016500186920165,1.2709545405724967
2022-12-02,166.69679260253906,33.85071563720703,19.059999465942383,22.704500198364258,1.2396424106687651
2022-12-05,164.38967895507812,33.01222610473633,20.75,22.514500236511232,0.9208459124768926
2022-12-06,163.0520782470703,32.72016143798828,22.170000076293945,22.405500221252442,0.747159341172691
2022-12-07,163.54580688476562,32.58826446533203,22.68000030517578,22.262500190734862,0.7975066835175845
2022-12-08,164.982177734375,32.61653137207031,22.290000915527344,22.072500228881836,0.9676337367498141
2022-12-09,164.37173461914062,32.53173828125,22.829999923706055,22.037500190734864,0.8911526500925152
2022-12-12,165.15274047851562,32.965118408203125,25.0,22.16150016784668,1.0076576768820669
2022-12-13,165.06295776367188,33.04990005493164,22.549999237060547,22.10250015258789,1.0019929627661504
2022-12-14,164.60511779785156,32.635372161865234,21.139999389648438,21.932500076293945,0.9244817279111823
2022-12-15,161.81321716308594,31.99472427368164,22.829999923706055,21.86850004196167,0.5601731987719646
2022-12-16,161.89404296875,31.749767303466797,22.6200008392334,21.803000068664552,0.555590369980602
2022-12-19,162.79176330566406,31.664445877075195,22.420000076293945,21.768000030517577,0.6560051596236266
2022-12-20,162.69302368164062,31.797164916992188,21.479999542236328,21.723999977111816,0.6520421107355859
2022-12-21,163.83309936523438,32.2901496887207,20.06999969482422,21.66299991607666,0.8140927854805619
2022-12-22,162.56732177734375,32.005733489990234,21.969999313354492,21.743999862670897,0.6492711058987339
2022-12-23,163.61766052246094,32.18585968017578,20.8700008392334,21.76249990463257,0.7828311271362267
2022-12-27,164.3448028564453,32.1763801574707,21.649999618530273,21.73449993133545,0.8675896236148599
2022-12-28,163.15982055664062,32.0626106262207,22.139999389648438,21.74699993133545,0.7220442497809836
2022-12-29,163.3662567138672,32.50819778442383,21.440000534057617,21.789999961853027,0.7718460407540939
2022-12-30,162.18130493164062,32.42287826538086,21.670000076293945,21.88149995803833,0.6279377613987076
2023-01-03,161.05917358398438,32.5366325378418,22.899999618530273,22.073499965667725,0.5028293155481963
2023-01-04,160.66416931152344,33.05806350708008,22.010000228881836,22.136499977111818,0.48642943535073474
2023-01-05,158.9854278564453,32.81156921386719,22.459999084472656,22.15099992752075,0.27533935258790476
2023-01-06,162.57627868652344,33.54155349731445,21.1299991607666,22.073499870300292,0.7385040414809008
2023-01-09,160.9873504638672,33.418312072753906,21.969999313354492,22.05749979019165,0.545026970974413
2023-01-10,159.65872192382812,33.60792922973633,20.579999923706055,21.944999790191652,0.40004967178194323
2023-01-11,159.8382568359375,33.920772552490234,21.09000015258789,21.749499797821045,0.439073861260993
2023-01-12,157.8004608154297,33.98713302612305,18.829999923706055,21.56349983215332,0.20382542312872273
2023-01-13,157.31568908691406,34.24309539794922,18.350000381469727,21.423999881744386,0.16165230011772957
2023-01-17,158.0518035888672,34.01557159423828,19.360000610351562,21.25049991607666,0.23494389400484111
2023-01-18,154.06594848632812,33.38038635253906,20.34000015258789,21.136499881744385,-0.2691166010440898
2023-01-19,152.27952575683594,32.991695404052734,20.520000457763672,21.041499900817872,-0.5010035336352263
2023-01-20,152.50393676757812,33.51311492919922,19.850000381469727,20.95999994277954,-0.4447390030850034
2023-01-23,151.82162475585938,33.90181350708008,19.809999465942383,20.946999931335448,-0.5024647277167105
2023-01-24,153.23104858398438,33.920772552490234,19.200000762939453,20.808500003814697,-0.33603332261887275
2023-01-25,154.34423828125,34.186222076416016,19.079999923706055,20.71899995803833,-0.19020109797489926
2023-01-26,152.80914306640625,34.36635208129883,18.729999542236328,20.572999954223633,-0.35994421358851525
2023-01-27,152.27053833007812,34.36635208129883,18.510000228881836,20.391499996185303,-0.42312920556697187
2023-01-30,152.1448516845703,34.19570541381836,19.940000534057617,20.316499996185303,-0.4476718223353987
2023-01-31,153.52734375,34.66024398803711,19.399999618530273,20.202999973297118,-0.2588160054319056
2023-02-01,154.01205444335938,34.66024398803711,17.8700008392334,19.951500034332277,-0.20195345074927049
2023-02-02,152.58470153808594,34.755043029785156,18.729999542236328,19.7875,-0.36395650993071565
2023-02-03,151.82162475585938,34.68867874145508,18.329999923706055,19.58100004196167,-0.4572852854889891
2023-02-06,154.24549865722656,34.67920684814453,19.43000030517578,19.49600009918213,-0.17347876885162886
2023-02-07,154.01205444335938,35.07737350463867,18.65999984741211,19.33050012588501,-0.17800312472965985
2023-02-08,153.6529998779297,34.86880111694336,19.6299991607666,19.28300008773804,-0.2321002637375259
2023-02-09,155.10733032226562,34.4801139831543,20.709999084472656,19.264000034332277,-0.08380657879781761
2023-02-10,158.177490234375,34.59387969970703,20.530000686645508,19.34900007247925,0.2828932081103154
2023-02-13,159.5869140625,34.9920539855957,20.34000015258789,19.448500061035155,0.4710980151842589
2023-02-14,157.79147338867188,34.80244445800781,18.90999984741211,19.426000022888182,0.2495838244865705
2023-02-15,158.0069122314453,34.84037399291992,18.229999542236328,19.320499992370607,0.2770352634264626
2023-02-16,157.5580596923828,34.48959732055664,20.170000076293945,19.30299997329712,0.20423876872775742
2023-02-17,158.24929809570312,34.49906921386719,20.020000457763672,19.311499977111815,0.28587342389576503
2023-02-21,158.15951538085938,33.788055419921875,22.8700008392334,19.46450004577637,0.23451652188497008
2023-02-22,158.1056365966797,33.75012969970703,22.290000915527344,19.619000053405763,0.22601829350474623
2023-02-23,158.27622985839844,33.778568267822266,21.139999389648438,19.72200002670288,0.24766384870433922
2023-02-24,157.96206665039062,33.8070068359375,21.670000076293945,19.869000053405763,0.21244147908769367
2023-02-27,157.91714477539062,33.79753112792969,20.950000762939453,19.99100008010864,0.20662752123863704
2023-02-28,155.78057861328125,33.8638916015625,20.700000762939453,20.029000091552735,-0.04020787516539226
2023-03-01,153.8056182861328,33.75012969970703,20.579999923706055,20.088000106811524,-0.27842699658197106
2023-03-02,156.64349365234375,33.588951110839844,19.59000015258789,20.17400007247925,0.045236464820970504
2023-03-03,156.48983764648438,34.11985397338867,18.489999771118164,20.16200008392334,0.057693566736589465
2023-03-06,156.80616760253906,34.14830017089844,18.610000610351562,20.176000118255615,0.09643627534206
2023-03-07,156.02890014648438,33.26662826538086,19.59000015258789,20.184000110626222,-0.04536976019347651
2023-03-08,156.4536895751953,33.143375396728516,19.110000610351562,20.206500148773195,-0.002613520524112862
2023-03-09,155.26974487304688,31.797164916992188,22.610000610351562,20.35550022125244,-0.21880023493791734
2023-03-10,155.4776153564453,31.21886444091797,24.799999237060547,20.560000228881837,-0.22761873746246666
2023-03-13,156.99598693847656,29.98641586303711,26.520000457763672,20.859500217437745,-0.12025848758958772
2023-03-14,156.83328247070312,30.59316062927246,23.729999542236328,21.029000186920165,-0.10450826739624051
2023-03-15,159.635009765625,29.77785301208496,26.139999389648438,21.390500164031984,0.17735645119956855
2023-03-16,159.52655029296875,30.346668243408203,22.989999771118164,21.628500175476074,0.1972924795556109
2023-03-17,158.27935791015625,29.37019157409668,25.510000228881836,21.89550018310547,-0.005084962759783775
2023-03-20,160.50262451171875,29.696985244750977,24.149999618530273,22.102000141143797,0.27449519872418277
2023-03-21,160.88223266601562,30.449649810791016,21.3799991607666,22.027500057220458,0.3622436690608653
2023-03-22,159.52655029296875,29.7446231842041,22.260000228881836,22.026000022888184,0.16272485757597033
2023-03-23,158.7493133544922,29.54454803466797,22.610000610351562,22.09950008392334,0.06005764399074207
2023-03-24,161.85830688476562,29.525489807128906,21.739999771118164,22.10300006866455,0.4236867416613599
