Date,AMAT,LOW,VIX,AvgVIX,zscore
2020-05-05,46.24605178833008,98.8196029663086,33.61000061035156,38.86450004577637,-0.1319046251127877
2020-05-06,47.80809783935547,98.34412384033203,34.119998931884766,38.235499954223634,-0.012426725486141023
2020-05-07,48.51811599731445,100.40754699707031,31.440000534057617,37.64000005722046,-0.0723749619281641
2020-05-08,50.94166946411133,102.47994232177734,27.979999542236328,36.95550012588501,-0.02785123805577877
2020-05-11,51.131004333496094,101.72632598876953,27.56999969482422,36.275500202178954,0.021514900687101907
2020-05-12,49.540565490722656,99.79749298095703,33.040000915527344,36.03950033187866,0.020808040400745176
2020-05-13,48.74532699584961,99.07079315185547,35.279998779296875,35.76150026321411,0.008538545035068047
2020-05-14,51.52861404418945,99.03491973876953,32.61000061035156,35.38650026321411,0.18076035165000495
2020-05-15,49.26601791381836,102.07620239257812,31.889999389648438,35.07350015640259,-0.11021688090619401
2020-05-18,51.46235656738281,104.7227783203125,29.299999237060547,34.34700002670288,-0.10838500213556441
2020-05-19,52.51317596435547,104.84835815429688,30.530000686645508,33.60300006866455,-0.05033651136107714
2020-05-20,54.06243896484375,104.9560317993164,27.989999771118164,32.90350008010864,0.03912973224837837
2020-05-21,52.29457473754883,108.23055267333984,29.530000686645508,32.31100006103516,-0.23324494474872567
2020-05-22,51.69577407836914,109.67498016357422,28.15999984741211,31.92250003814697,-0.34230814496732764
2020-05-26,52.40863800048828,110.87712097167969,28.010000228881836,31.658500003814698,-0.3589127130335969
2020-05-27,53.60622024536133,114.84248352050781,27.6200008392334,31.361000061035156,-0.4843363637047482
2020-05-28,51.9619026184082,114.94115447998047,28.59000015258789,31.229000091552734,-0.5899653656396013
2020-05-29,53.39712142944336,116.9417724609375,27.510000228881836,30.89700002670288,-0.6023608250839905
2020-06-01,52.9313850402832,116.01773834228516,28.229999542236328,30.449000072479247,-0.5845637005490651
2020-06-02,53.026432037353516,118.40409088134766,26.84000015258789,29.992500019073486,-0.698353253537597
2020-06-03,54.94636917114258,119.17565155029297,25.65999984741211,29.594999980926513,-0.619465741020061
2020-06-04,55.250511169433594,115.44355773925781,25.809999465942383,29.179500007629393,-0.4137818076064107
2020-06-05,57.208473205566406,117.4980239868164,24.520000457763672,28.8335000038147,-0.3968681170448553
2020-06-08,56.93284606933594,117.35443115234375,25.809999465942383,28.725,-0.40654787441264084
2020-06-09,56.82828903198242,116.24198150634766,27.56999969482422,28.725,-0.3571915256298291
2020-06-10,56.89481735229492,116.7175064086914,27.56999969482422,28.451499938964844,-0.37695230635327887
2020-06-11,52.665252685546875,111.19113159179688,40.790000915527344,28.727000045776368,-0.3589388339302952
2020-06-12,53.748783111572266,113.08409881591797,36.09000015258789,28.901000022888184,-0.3874728634991015
2020-06-15,54.22401428222656,114.59127044677734,34.400001525878906,29.026500129699706,-0.433916782905712
2020-06-16,55.64021301269531,118.18881225585938,33.66999816894531,29.245000076293945,-0.5275182966293424
2020-06-17,57.02787780761719,121.69659423828125,33.470001220703125,29.392000102996825,-0.618368009341964
2020-06-18,57.38906478881836,120.70972442626953,32.939998626708984,29.639500045776366,-0.5467879835049365
2020-06-19,57.93083190917969,120.06378936767578,35.119998931884766,29.91899995803833,-0.4812392565102721
2020-06-22,58.23497772216797,120.86226654052734,31.770000457763672,30.09949998855591,-0.5026375530089932
2020-06-23,57.82628631591797,120.4675064086914,31.3700008392334,30.267500019073488,-0.5078759101208294
2020-06-24,56.9993782043457,118.40409088134766,33.84000015258789,30.57849998474121,-0.4550853574623601
2020-06-25,57.008872985839844,118.21569061279297,32.220001220703125,30.760000038146973,-0.44506093394799806
2020-06-26,55.488136291503906,116.09847259521484,34.72999954223633,31.121000003814697,-0.43205757173357645
2020-06-29,56.13444519042969,119.78569793701172,31.780000686645508,31.298500061035156,-0.5772954344050141
2020-06-30,57.455596923828125,121.22109985351562,30.43000030517578,31.47800006866455,-0.5683454400334571
2020-07-01,56.72373580932617,121.67865753173828,28.6200008392334,31.626000118255615,-0.6360919326101186
2020-07-02,57.978355407714844,121.75044250488281,27.68000030517578,31.719500160217287,-0.5628682095986023
2020-07-06,60.316490173339844,121.7952651977539,27.940000534057617,31.890500164031984,-0.4219482418334654
2020-07-07,59.099910736083984,121.13142395019531,29.43000030517578,32.07150020599365,-0.46316752423320484
2020-07-08,59.660675048828125,121.78630065917969,28.079999923706055,32.097000217437746,-0.46165520564464574
2020-07-09,60.34500503540039,121.66068267822266,29.260000228881836,32.18150024414062,-0.4134566649992053
2020-07-10,59.48958969116211,123.29346466064453,27.290000915527344,31.506500244140625,-0.5476734198365261
2020-07-13,58.463077545166016,122.5040054321289,32.189998626708984,31.31150016784668,-0.5709584140984731
2020-07-14,59.442073822021484,125.65299987792969,29.520000457763672,31.067500114440918,-0.6688481102774209
2020-07-15,59.023860931396484,126.69363403320312,27.760000228881836,30.772000217437743,-0.746614686207764
2020-07-16,59.25196838378906,128.06626892089844,28.0,30.49850015640259,-0.8014469788929021
2020-07-17,59.21395492553711,129.53759765625,25.68000030517578,30.13550024032593,-0.8775209086535609
2020-07-20,60.5731086730957,129.2774200439453,24.459999084472656,29.602500247955323,-0.7812577283498853
2020-07-21,60.6491584777832,130.58323669433594,24.84000015258789,29.256000232696532,-0.8420515981317339
2020-07-22,61.03884506225586,133.77127075195312,24.31999969482422,28.903500175476076,-0.977982133398291
2020-07-23,60.47806930541992,131.93406677246094,26.079999923706055,28.515500164031984,-0.9202342361185268
2020-07-24,57.61717987060547,132.411376953125,25.84000015258789,28.19650011062622,-1.1193335319352775
2020-07-27,59.8887825012207,134.29356384277344,24.739999771118164,27.697000122070314,-1.0745802492162562
2020-07-28,59.21395492553711,133.0238037109375,25.440000534057617,27.380000114440918,-1.0522574400862548
2020-07-29,60.11690139770508,133.92437744140625,24.100000381469727,27.063500118255615,-1.0421078190719033
2020-07-30,61.22893524169922,134.36561584472656,24.760000228881836,26.870500087738037,-0.9961326212263286
2020-07-31,61.143402099609375,134.1044921875,24.459999084472656,26.70950002670288,-0.9882818020673948
2020-08-03,61.78970718383789,135.32928466796875,24.280000686645508,26.526500034332276,-1.0100971945740844
2020-08-04,61.63762664794922,134.78890991210938,23.760000228881836,26.243000030517578,-0.9923244494929158
2020-08-05,61.65665054321289,135.3202667236328,22.989999771118164,25.988500022888182,-1.0177924003505647
2020-08-06,60.459068298339844,136.15780639648438,22.649999618530273,25.657999992370605,-1.1331010706787006
2020-08-07,60.42105484008789,137.58970642089844,22.209999084472656,25.403999900817873,-1.2071987442800831
2020-08-10,62.008323669433594,138.43624877929688,22.1299991607666,24.90099992752075,-1.1524391325053818
2020-08-11,61.2669563293457,138.57130432128906,24.030000686645508,24.626499938964844,-1.2046031654094034
2020-08-12,63.20590591430664,141.05690002441406,22.280000686645508,24.352499961853027,-1.2104628116020328
2020-08-13,61.84674835205078,140.21939086914062,22.1299991607666,24.058999919891356,-1.2517076823004163
2020-08-14,64.27042388916016,138.99456787109375,22.049999237060547,23.877499866485596,-1.0419124450105968
2020-08-17,63.6241340637207,142.65992736816406,21.350000381469727,23.72199993133545,-1.2652015942675432
2020-08-18,63.139373779296875,142.20962524414062,21.510000228881836,23.555499935150145,-1.2723138428236624
2020-08-19,62.81514358520508,142.54283142089844,22.540000915527344,23.466499996185302,-1.3088678639919455
2020-08-20,60.831607818603516,142.81304931640625,22.719999313354492,23.298499965667723,-1.4438658888755531
2020-08-21,59.38209915161133,145.64085388183594,22.540000915527344,23.133500003814696,-1.6743568705326666
2020-08-24,60.78392791748047,149.16207885742188,22.3700008392334,23.01500005722046,-1.7650131008280214
2020-08-25,61.079551696777344,149.42318725585938,22.030000686645508,22.844500064849854,-1.7599990726723211
2020-08-26,60.80299377441406,153.4488067626953,23.270000457763672,22.803000068664552,-1.9787061742269403
2020-08-27,59.15323257446289,149.7744598388672,24.469999313354492,22.788500022888183,-1.8955563032673861
2020-08-28,60.14499282836914,149.05397033691406,22.959999084472656,22.713500022888184,-1.798717160781251
2020-08-31,58.743167877197266,148.31553649902344,26.40999984741211,22.819999980926514,-1.8475404819447616
2020-09-01,59.01971435546875,150.92721557617188,26.1200008392334,22.938000011444093,-1.961510496246137
2020-09-02,62.06178665161133,153.5388641357422,26.56999969482422,23.117000007629393,-1.9061427707354242
2020-09-03,58.60966110229492,145.46070861816406,33.599998474121094,23.664499950408935,-1.7126248201920404
2020-09-04,58.13285827636719,140.8407745361328,30.75,24.091499996185302,-1.5102584414886162
2020-09-08,53.050048828125,138.45423889160156,31.459999084472656,24.557999992370604,-1.7018659324747287
2020-09-09,52.63998794555664,143.66856384277344,28.809999465942383,24.79699993133545,-1.9883281733113483
2020-09-10,52.56370162963867,142.58787536621094,29.709999084472656,25.168499851226805,-1.9388327185684657
2020-09-11,52.44926452636719,145.79388427734375,26.8700008392334,25.405499935150146,-2.1065322461437566
2020-09-14,53.84154510498047,148.7657928466797,25.850000381469727,25.595499992370605,-2.1702401419775827
2020-09-15,54.5472297668457,152.22398376464844,25.59000015258789,25.807499980926515,-2.30036263761407
2020-09-16,53.85109329223633,150.13467407226562,26.040000915527344,26.03400001525879,-2.2382669186104995
2020-09-17,53.727115631103516,147.49600219726562,26.459999084472656,26.229999923706053,-2.113602006508141
2020-09-18,53.54592514038086,144.1819305419922,25.829999923706055,26.385499954223633,-1.9585877349691423
2020-09-21,54.661659240722656,143.73162841796875,27.780000686645508,26.64749994277954,-1.8676999388992033
2020-09-22,55.20523452758789,145.48773193359375,26.860000610351562,26.87199993133545,-1.9224361013586726
2020-09-23,54.59490966796875,142.84002685546875,28.579999923706055,27.199499893188477,-1.8270980025534371
2020-09-24,55.1098747253418,142.7589874267578,28.510000228881836,27.461499881744384,-1.7915042420415972
2020-09-25,55.529457092285156,143.6865997314453,26.3799991607666,27.55699987411499,-1.812306775274435
2020-09-28,56.6070556640625,146.42431640625,26.190000534057617,27.71849994659424,-1.8835447717006855
2020-09-29,56.88360595703125,146.1271514892578,26.270000457763672,27.711499977111817,-1.851716713156351
2020-09-30,56.6928825378418,149.36920166015625,26.3700008392334,27.723999977111816,-2.0258938058311613
2020-10-01,57.83723449707031,150.54891967773438,26.700000762939453,27.73050003051758,-2.0149540022999304
2020-10-02,55.51039123535156,149.9365692138672,27.6299991607666,27.432000064849852,-2.1267368034363745
2020-10-05,57.78954315185547,151.78273010253906,27.959999084472656,27.292500019073486,-2.0797155649364267
2020-10-06,57.59882354736328,148.58567810058594,29.479999542236328,27.19350004196167,-1.9311500612539516
2020-10-07,58.28543472290039,151.71974182128906,28.059999465942383,27.15600004196167,-2.0461944594600423
2020-10-08,59.69679260253906,153.88108825683594,26.360000610351562,26.988500118255615,-2.0681070238008323
2020-10-09,60.35479736328125,156.00645446777344,25.0,26.895000076293947,-2.134344824147707
2020-10-12,61.680335998535156,155.55613708496094,25.06999969482422,26.85600004196167,-2.0306096991236706
2020-10-13,61.68986129760742,157.8976593017578,26.06999969482422,26.880000019073485,-2.1473888433093014
2020-10-14,61.01279830932617,156.34866333007812,26.399999618530273,26.897999954223632,-2.111206979191476
2020-10-15,60.56459426879883,158.63612365722656,26.969999313354492,26.923499965667723,-2.2533036938643836
2020-10-16,60.07825469970703,160.03196716308594,27.40999984741211,27.002499961853026,-2.3530456377546582
2020-10-19,59.17230987548828,157.71749877929688,29.18000030517578,27.07249994277954,-2.292511253674024
2020-10-20,59.37255859375,160.03091430664062,29.350000381469727,27.196999931335448,-2.396203420731331
2020-10-21,59.22952651977539,157.69039916992188,28.649999618530273,27.20049991607666,-2.2876495214377446
2020-10-22,58.838531494140625,154.7534637451172,28.110000610351562,27.180499935150145,-2.164384734803504
2020-10-23,58.123313903808594,155.5577850341797,27.549999237060547,27.238999938964845,-2.248492702326104
2020-10-26,56.75010299682617,151.93402099609375,32.459999084472656,27.552499866485597,-2.150944679118615
2020-10-27,56.10164260864258,149.23204040527344,33.349998474121094,27.906499767303465,-2.055221249544843
2020-10-28,54.661659240722656,145.8704376220703,40.279998779296875,28.60199966430664,-1.974901893074722
2020-10-29,56.74056625366211,145.2649688720703,37.59000015258789,29.146499633789062,-1.8172606501116493
2020-10-30,56.48308563232422,142.87022399902344,38.02000045776367,29.665999698638917,-1.712996445165173
2020-11-02,57.53207778930664,144.79502868652344,37.130001068115234,30.124499797821045,-1.7452410568822339
2020-11-03,58.96249771118164,148.7892608642578,35.54999923706055,30.427999782562257,-1.8578548096807528
2020-11-04,61.85197830200195,152.015380859375,29.56999969482422,30.50349979400635,-1.8426291413300677
2020-11-05,66.70591735839844,152.94615173339844,27.579999923706055,30.56449975967407,-1.5920694155641082
2020-11-06,67.259033203125,152.2864532470703,24.860000610351562,30.55749979019165,-1.5251359394777617
2020-11-09,67.99332427978516,138.6681671142578,25.75,30.59149980545044,-0.7975951848083861
2020-11-10,66.17188262939453,140.71044921875,24.799999237060547,30.527999782562254,-1.0114878729812786
2020-11-11,67.85980987548828,142.77987670898438,23.450000762939453,30.380499839782715,-1.0118586031464827
2020-11-12,66.56288146972656,142.7617950439453,25.350000381469727,30.299499893188475,-1.0903646725652232
2020-11-13,69.43329620361328,143.891357421875,23.100000381469727,30.083999919891358,-0.9712222186723009
2020-11-16,71.02582550048828,146.30418395996094,22.450000762939453,29.74749994277954,-0.9946462078420697
2020-11-17,70.92095184326172,144.4606475830078,22.709999084472656,29.415499877929687,-0.9086655257541659
2020-11-18,72.41299438476562,132.60458374023438,23.84000015258789,29.174999904632568,-0.22305337565726624
2020-11-19,73.88593292236328,135.18907165527344,23.110000610351562,28.924999904632568,-0.2624040959525485
2020-11-20,73.37899780273438,135.48721313476562,23.700000762939453,28.732499980926512,-0.3083878202349079
2020-11-23,76.99441528320312,138.86697387695312,22.65999984741211,28.242500019073486,-0.2564130534460802
2020-11-24,79.33769989013672,140.03271484375,21.639999389648438,27.657000064849854,-0.17136071401034886
2020-11-25,77.60655212402344,139.96044921875,21.25,26.70550012588501,-0.2737386933963742
2020-11-27,79.06033325195312,139.77064514160156,20.84000015258789,25.86800012588501,-0.17520865446968237
2020-11-30,78.88818359375,140.80987548828125,20.56999969482422,24.995500087738037,-0.23783814396414119
2020-12-01,80.60023498535156,138.62298583984375,20.770000457763672,24.17750005722046,-0.02339548541903441
2020-12-02,81.57581329345703,137.1861572265625,21.170000076293945,23.458500099182128,0.1083573548386834
2020-12-03,82.35053253173828,137.3307342529297,21.280000686645508,23.044000148773193,0.1485477447165044
2020-12-04,84.9712142944336,135.55050659179688,20.790000915527344,22.704500198364258,0.39824402924229646
2020-12-07,85.2581558227539,137.3488006591797,21.299999237060547,22.526500129699706,0.3256792115140021
2020-12-08,85.84159851074219,136.67108154296875,20.68000030517578,22.273000144958495,0.395372868540235
2020-12-09,83.99563598632812,144.7046661376953,22.270000457763672,22.146500205993654,-0.1203188899178402
2020-12-10,84.0625991821289,144.78602600097656,22.520000457763672,22.100000190734864,-0.12029659958063718
2020-12-11,84.4547348022461,142.61720275878906,23.309999465942383,21.998000144958496,0.012420624590098635
2020-12-14,84.6460189819336,144.66851806640625,24.719999313354492,22.079000091552736,-0.07868339535128738
2020-12-15,84.61734008789062,147.59642028808594,22.889999389648438,22.101000022888183,-0.22719251654308248
2020-12-16,84.6938705444336,147.4789581298828,22.5,22.09050006866455,-0.2166190028814662
2020-12-17,83.68958282470703,147.78614807128906,21.93000030517578,21.995000076293945,-0.29350970733928816
2020-12-18,82.34098052978516,147.4789581298828,21.56999969482422,21.91800003051758,-0.3606890656261861
2020-12-21,82.64704895019531,148.5000762939453,25.15999984741211,21.99099998474121,-0.3931289087188752
2020-12-22,81.91059112548828,148.75311279296875,24.229999542236328,22.069499969482422,-0.45090579893360405
2020-12-23,80.37068939208984,146.78309631347656,23.309999465942383,22.15299997329712,-0.44645400727866036
2020-12-24,81.61409759521484,147.09036254882812,21.530000686645508,22.167000007629394,-0.3857196238191273
2020-12-28,81.17411041259766,146.4306640625,21.700000762939453,22.210000038146973,-0.3795949465166727
2020-12-29,80.60023498535156,145.07516479492188,23.079999923706055,22.335500049591065,-0.3467932860962059
2020-12-30,83.19223022460938,145.09323120117188,22.770000457763672,22.435500049591063,-0.18898807464325904
2020-12-31,82.5418472290039,145.0480499267578,22.75,22.514500045776366,-0.22654715847879744
2021-01-04,83.08702850341797,144.93057250976562,26.969999313354492,22.798999977111816,-0.18727687113979982
2021-01-05,85.69813537597656,145.41854858398438,25.34000015258789,23.026499938964843,-0.05185436845106266
2021-01-06,86.87455749511719,147.36151123046875,25.06999969482422,23.214999961853028,-0.07720642035297698
2021-01-07,90.44212341308594,147.93980407714844,22.3700008392334,23.299499988555908,0.11225424861709146
2021-01-08,91.39857482910156,149.15074157714844,21.559999465942383,23.263999938964844,0.11012390262086358
2021-01-11,93.6940689086914,150.2983856201172,24.079999923706055,23.34199991226196,0.19315703386050037
2021-01-12,95.6548080444336,152.71121215820312,23.329999923706055,23.342999935150146,0.19227894112386557
2021-01-13,93.78015899658203,153.4702911376953,22.209999084472656,23.217499923706054,0.03944534760557931
2021-01-14,101.19267272949219,153.97633361816406,23.25,23.235499954223634,0.46795778347168737
2021-01-15,98.64849090576172,154.83482360839844,24.34000015258789,23.32749996185303,0.2691452515285454
2021-01-19,104.4637222290039,154.8529510498047,23.239999771118164,23.392999935150147,0.6243097207289159
2021-01-20,103.14382934570312,156.3311309814453,21.579999923706055,23.39349994659424,0.469401495918933
2021-01-21,103.26815032958984,156.2857666015625,21.31999969482422,23.201499938964844,0.47928757282785245
2021-01-22,101.6995620727539,156.34017944335938,21.90999984741211,23.085499954223632,0.3805138810846905
2021-01-25,103.41161346435547,157.88185119628906,23.190000534057617,23.079500007629395,0.4080726101406873
2021-01-26,100.93441009521484,157.5191192626953,23.020000457763672,23.153999996185302,0.27457164777484466
2021-01-27,94.28707885742188,152.08709716796875,37.209999084472656,23.929499912261964,0.13981342220622295
2021-01-28,96.74514770507812,156.2857666015625,30.209999084472656,24.285999870300294,0.07987689423827392
2021-01-29,92.46980285644531,151.3072052001953,33.09000015258789,24.801999855041505,0.06762954814398663
2021-02-01,96.80253601074219,148.15139770507812,30.239999771118164,25.176499843597412,0.4911038085567208
2021-02-02,99.0788803100586,151.1348876953125,25.559999465942383,25.105999851226805,0.48094762693234283
2021-02-03,95.52090454101562,154.05494689941406,22.90999984741211,24.984499835968016,0.11672885718268512
2021-02-04,98.74413299560547,156.91146850585938,21.770000457763672,24.81949987411499,0.1709153841234392
2021-02-05,96.3243179321289,158.72518920898438,20.8700008392334,24.74449987411499,-0.06816035684481475
2021-02-08,101.565673828125,162.4795379638672,21.239999771118164,24.72849988937378,0.06459722244903578
2021-02-09,100.79094696044922,161.218994140625,21.6299991607666,24.605999851226805,0.08034114500657673
2021-02-10,101.26915740966797,160.72930908203125,21.989999771118164,24.538999843597413,0.13416662324680922
2021-02-11,108.07910919189453,159.35995483398438,21.25,24.49099988937378,0.6197826483947458
2021-02-12,111.61798858642578,160.65676879882812,19.969999313354492,24.326999855041503,0.7714729063875554
2021-02-16,113.1961441040039,157.84555053710938,21.459999084472656,24.18299980163574,1.0090097342031987
2021-02-17,110.67108154296875,160.62954711914062,21.5,24.095999813079835,0.7148571510321732
2021-02-18,108.49040222167969,160.65676879882812,22.489999771118164,24.14149980545044,0.5799673277148412
2021-02-19,114.25778198242188,161.0013885498047,22.049999237060547,24.177999782562257,0.9158372598106159
2021-02-22,110.2120132446289,156.34925842285156,23.450000762939453,24.254999828338622,0.90128563967743
2021-02-23,111.0823745727539,152.8850860595703,23.110000610351562,24.25099983215332,1.1282109812035028
2021-02-24,117.68482208251953,147.19012451171875,21.34000015258789,24.16699981689453,1.817930509944917
2021-02-25,109.1754379272461,143.753173828125,28.889999389648438,23.75099983215332,1.4691592300367213
2021-02-26,113.25765228271484,144.86859130859375,27.950000762939453,23.63799991607666,1.663210491757202
2021-03-01,117.14820861816406,146.85455322265625,23.350000381469727,23.15099992752075,1.8018926648157638
2021-03-02,112.59644317626953,147.8611602783203,24.100000381469727,22.84399995803833,1.4727296011229614
2021-03-03,110.6224136352539,143.5446014404297,26.670000076293945,22.89949998855591,1.5682132757294664
2021-03-04,103.72286224365234,139.44569396972656,28.56999969482422,23.182499980926515,1.3511926109046528
2021-03-05,108.7154541015625,143.80760192871094,24.65999984741211,23.326999950408936,1.4382658512103437
2021-03-08,101.26972961425781,147.74327087402344,25.469999313354492,23.55699987411499,0.7850912625685895
2021-03-09,109.45333099365234,150.52728271484375,24.030000686645508,23.69649991989136,1.146641273527644
2021-03-10,107.97759246826172,152.76722717285156,22.559999465942383,23.742999935150145,0.944009086592069
2021-03-11,112.29937744140625,154.84390258789062,21.90999984741211,23.738999938964845,1.1045491011493802
2021-03-12,109.5204086303711,155.5693817138672,20.690000534057617,23.710999965667725,0.8980271071325505
2021-03-15,110.08577728271484,157.97250366210938,20.030000686645508,23.714000034332276,0.8121953495302173
2021-03-16,113.55472564697266,158.99725341796875,19.790000915527344,23.63050012588501,0.973240126472485
2021-03-17,114.89628601074219,158.190185546875,19.229999542236328,23.517000102996825,1.0958374209419672
2021-03-18,109.51079559326172,158.58009338378906,21.579999923706055,23.47150011062622,0.7465348126694611
2021-03-19,110.06661987304688,162.7697296142578,20.950000762939453,23.416500186920167,0.5705745065750201
2021-03-22,114.35006713867188,164.9461212158203,18.8799991607666,23.188000106811522,0.7237690600460261
2021-03-23,111.5231704711914,163.5949249267578,20.299999237060547,23.04750003814697,0.6184000584256459
