Date,XOM,UPS,VIX,AvgVIX,zscore
2022-05-04,79.90528106689453,151.7301483154297,25.420000076293945,25.762500190734862,-1.1924337226969428
2022-05-05,78.69407653808594,148.4198455810547,31.200000762939453,26.21750020980835,-1.4686213316449128
2022-05-06,79.8965835571289,148.5271759033203,30.190000534057617,26.6495002746582,-1.3387857897398268
2022-05-09,73.59651184082031,149.77369689941406,34.75,27.3290002822876,-1.9368690388564893
2022-05-10,74.08448028564453,150.25245666503906,32.9900016784668,27.76000032424927,-1.8644198646846475
2022-05-11,75.6268310546875,146.4964141845703,32.560001373291016,28.175000381469726,-1.874705865295731
2022-05-12,75.97014617919922,147.47874450683594,31.770000457763672,28.6725004196167,-1.794421377388572
2022-05-13,78.22371673583984,148.23641967773438,28.8700008392334,28.981000423431396,-1.5258294307629614
2022-05-16,80.06355285644531,149.67686462402344,27.469999313354492,29.246000385284425,-1.269226923727192
2022-05-17,81.0846939086914,152.4827117919922,26.100000381469727,29.48250036239624,-1.035697779516327
2022-05-18,79.7994613647461,143.39901733398438,30.959999084472656,30.01450033187866,-1.5817502006484743
2022-05-19,80.23080444335938,139.3692169189453,29.350000381469727,30.34800033569336,-1.7199208972207598
2022-05-20,80.86461639404297,142.40821838378906,29.43000030517578,30.409000396728516,-1.516054430450884
2022-05-23,82.6516342163086,145.1974334716797,28.479999542236328,30.48200035095215,-1.2036924885464622
2022-05-24,83.10059356689453,144.96429443359375,29.450000762939453,30.278500366210938,-1.1676246513412285
2022-05-25,84.77318572998047,144.7561492919922,28.3700008392334,30.117000389099122,-1.0032648603476413
2022-05-26,85.07250213623047,148.51953125,27.5,29.992500400543214,-0.8012639595022311
2022-05-27,85.90876007080078,151.97482299804688,25.719999313354492,29.608500289916993,-0.557455888041035
2022-05-31,84.50907897949219,151.74168395996094,26.190000534057617,29.301000308990478,-0.7134943075442188
2022-06-01,86.12882995605469,150.05982971191406,25.690000534057617,29.12300033569336,-0.6215473580472881
2022-06-02,85.97918701171875,153.2570343017578,24.719999313354492,29.088000297546387,-0.49191156824327353
2022-06-03,87.22921752929688,154.43931579589844,24.790000915527344,28.76750030517578,-0.30832354152091535
2022-06-06,87.00914001464844,155.7881317138672,25.06999969482422,28.51150026321411,-0.26994320234101055
2022-06-07,90.99691772460938,154.45596313476562,24.020000457763672,27.975000286102294,0.08396273916833676
2022-06-08,92.07088470458984,149.40208435058594,23.959999084472656,27.523500156402587,-0.0339318346469208
2022-06-09,90.08140563964844,146.99586486816406,26.09000015258789,27.200000095367432,-0.34994107887834636
2022-06-10,88.43522644042969,144.08175659179688,27.75,26.999000072479248,-0.6533388597462595
2022-06-13,84.37702178955078,143.80699157714844,34.02000045776367,27.256500053405762,-1.0875348885493064
2022-06-14,84.59710693359375,145.00596618652344,32.689998626708984,27.517500019073488,-1.010218260363447
2022-06-15,83.53194427490234,146.43800354003906,29.6200008392334,27.69350004196167,-1.0558780131510763
2022-06-16,80.45088958740234,143.36572265625,32.95000076293945,27.79300012588501,-1.5155672751465405
2022-06-17,75.81169128417969,142.4332275390625,31.1299991607666,27.882000064849855,-2.0400065470703006
2022-06-21,80.53012084960938,145.2890167236328,30.190000534057617,27.920000076293945,-1.4199962099071965
2022-06-22,77.3434066772461,146.66281127929688,28.950000762939453,27.943500137329103,-1.6887673083183223
2022-06-23,75.0105972290039,148.72767639160156,29.049999237060547,27.923500061035156,-1.8374208999628372
2022-06-24,76.49832153320312,152.61590576171875,27.229999542236328,27.866499996185304,-1.506254145905032
2022-06-27,78.37337493896484,151.37535095214844,26.950000762939453,27.839000034332276,-1.3677372017610436
2022-06-28,80.54772186279297,149.80174255371094,28.360000610351562,27.971000099182127,-1.213242492036249
2022-06-29,77.57229614257812,150.80917358398438,28.15999984741211,28.069500064849855,-1.4766937164708065
2022-06-30,75.38914489746094,151.98312377929688,28.709999084472656,28.220499992370605,-1.6502519869503345
2022-07-01,77.07051849365234,154.0230255126953,26.700000762939453,28.319500064849855,-1.3828949537560151
2022-07-05,74.65847778320312,153.72325134277344,27.540000915527344,28.457000064849854,-1.6471612712316028
2022-07-06,73.31163024902344,154.17286682128906,26.729999542236328,28.54000005722046,-1.7667052025156211
2022-07-07,75.65323638916016,155.0221405029297,26.079999923706055,28.643000030517577,-1.48480528578622
2022-07-08,75.77648162841797,154.3643798828125,24.639999389648438,28.677000045776367,-1.5018671073854812
2022-07-11,75.38914489746094,153.73159790039062,26.170000076293945,28.68100004196167,-1.5708530862490138
2022-07-12,74.38558959960938,149.34381103515625,27.290000915527344,28.65800008773804,-1.8743912679850994
2022-07-13,74.68488311767578,148.1365203857422,26.81999969482422,28.298000049591064,-1.8981129527549565
2022-07-14,73.18838500976562,148.43626403808594,26.399999618530273,27.98350009918213,-2.0400139496216063
2022-07-15,74.42080688476562,152.02476501464844,24.229999542236328,27.714000034332276,-1.7489883931229722
2022-07-18,75.7940673828125,149.9349365234375,25.299999237060547,27.33149995803833,-1.701182411321464
2022-07-19,77.70433044433594,154.70571899414062,24.5,27.0,-1.2860293635438924
2022-07-20,78.5582275390625,155.5716552734375,23.8799991607666,26.68449993133545,-1.15797192804626
2022-07-21,77.2465591430664,155.70486450195312,23.110000610351562,26.392499923706055,-1.2882282609569613
2022-07-22,76.65677642822266,156.51246643066406,23.030000686645508,26.091499996185302,-1.312843535732223
2022-07-25,79.20964813232422,156.45423889160156,23.360000610351562,25.898000049591065,-1.0501994000712203
2022-07-26,78.90154266357422,151.1422119140625,24.690000534057617,25.785000038146972,-1.3234382213390066
2022-07-27,80.60932922363281,153.115478515625,23.239999771118164,25.528999996185302,-1.0563623443004562
2022-07-28,81.55127716064453,156.72901916503906,22.329999923706055,25.2375,-0.7943850775190764
2022-07-29,85.32776641845703,162.26580810546875,21.329999923706055,24.86850004196167,-0.150513647387504
2022-08-01,83.17102813720703,162.64044189453125,22.84000015258789,24.675500011444093,-0.35762442019322166
2022-08-02,82.81010437011719,161.1334686279297,23.93000030517578,24.494999980926515,-0.4635629991745211
2022-08-03,80.12516021728516,161.04183959960938,21.950000762939453,24.25600004196167,-0.7467368311503197
2022-08-04,76.75361633300781,161.9577178955078,21.440000534057617,24.024000072479247,-1.055509145794256
2022-08-05,77.86277770996094,163.82269287109375,21.149999618530273,23.84950008392334,-0.8555585197180612
2022-08-08,78.30294036865234,163.26487731933594,21.290000915527344,23.60550012588501,-0.8351485022942248
2022-08-09,79.74663543701172,163.73114013671875,21.770000457763672,23.329500102996825,-0.6639500135055707
2022-08-10,80.50369262695312,168.4936065673828,19.739999771118164,22.975500106811523,-0.3690129736003806
2022-08-11,82.83251190185547,170.2087860107422,20.200000762939453,22.665500164031982,-0.04912071429150584
2022-08-12,83.55248260498047,171.86968994140625,19.530000686645508,22.43050022125244,0.10111920871424376
2022-08-15,82.05919647216797,172.7001953125,19.950000762939453,22.163000297546386,-0.01634590808132939
2022-08-16,81.29479217529297,173.0944061279297,19.690000534057617,21.922500324249267,-0.07787969035420744
2022-08-17,81.95254516601562,171.94517517089844,19.899999618530273,21.723500347137453,-0.061714617582084456
2022-08-18,83.89024353027344,174.5204315185547,19.559999465942383,21.546000289916993,0.25658973194458895
2022-08-19,83.62358856201172,174.8391876220703,20.600000381469727,21.424500274658204,0.243354431292249
2022-08-22,83.56136322021484,173.13632202148438,23.799999237060547,21.44650020599365,0.15956032406561285
2022-08-23,87.10791015625,172.18846130371094,24.110000610351562,21.41750020980835,0.4850661994124332
2022-08-24,87.62344360351562,170.31787109375,22.81999969482422,21.396500205993654,0.45369495149101047
2022-08-25,88.07676696777344,171.9619598388672,21.780000686645508,21.369000244140626,0.5754619418444153
2022-08-26,86.99235534667969,166.8701934814453,25.559999465942383,21.580500221252443,0.2315533790839926
2022-08-29,88.99229431152344,165.4777374267578,26.209999084472656,21.74900016784668,0.3761502338046668
2022-08-30,85.6057357788086,163.6155242919922,26.209999084472656,21.863000106811523,-0.06033659645139085
2022-08-31,84.96575927734375,163.16253662109375,25.8700008392334,22.059000110626222,-0.14741176029582947
2022-09-01,83.43692016601562,164.9241180419922,25.559999465942383,22.26500005722046,-0.2262909255711624
2022-09-02,84.96575927734375,164.4543914794922,25.469999313354492,22.48100004196167,-0.08874812073430662
2022-09-06,84.39688873291016,164.3788604736328,26.90999984741211,22.761999988555907,-0.1512936686954641
2022-09-07,83.67691040039062,164.65567016601562,24.639999389648438,22.905499935150146,-0.21354204327158788
2022-09-08,84.361328125,164.52146911621094,23.610000610351562,23.098999977111816,-0.14851312650731918
2022-09-09,85.77462005615234,166.6688995361328,22.790000915527344,23.228499984741212,0.09586842667961276
2022-09-12,86.76126098632812,167.910400390625,23.8700008392334,23.445499992370607,0.25477481719800643
2022-09-13,84.73466491699219,161.65261840820312,27.270000457763672,23.811499977111815,-0.23999251158828663
2022-09-14,86.8145751953125,160.18467712402344,26.15999984741211,24.13499994277954,-0.0905130449198741
2022-09-15,84.29022979736328,155.18519592285156,26.270000457763672,24.45349998474121,-0.5798653479483961
2022-09-16,82.85028839111328,148.23121643066406,26.299999237060547,24.79049997329712,-1.0452835428720095
2022-09-19,82.84139251708984,151.01617431640625,25.760000228881836,25.048499965667723,-0.9197419426553933
2022-09-20,82.1658706665039,147.3671875,27.15999984741211,25.216499996185302,-1.1556424774730536
2022-09-21,80.84147644042969,145.8153533935547,27.989999771118164,25.41049995422363,-1.3637397315970807
2022-09-22,80.50369262695312,140.8074951171875,27.350000381469727,25.636999988555907,-1.6262502339749694
2022-09-23,76.21942901611328,137.84642028808594,29.920000076293945,26.04399995803833,-2.205924154851202
2022-09-26,74.64614868164062,135.6822052001953,32.2599983215332,26.37899990081787,-2.4676935155021593
2022-09-27,76.21052551269531,138.21548461914062,32.599998474121094,26.698499870300292,-2.1900900283564932
2022-09-28,78.98375701904297,140.18675231933594,30.18000030517578,26.89699993133545,-1.8123864527306701
2022-09-29,78.82378387451172,138.67686462402344,31.84000015258789,27.195499897003174,-1.8975750729692602
2022-09-30,77.60603332519531,135.5060272216797,31.6200008392334,27.498499965667726,-2.1681097527491042
2022-10-03,81.70367431640625,136.8062286376953,30.100000381469727,27.730000019073486,-1.6832501224001903
2022-10-04,84.68132019042969,141.6715087890625,29.06999969482422,27.83800001144409,-1.1528860497338207
2022-10-05,88.1034164428711,140.86619567871094,28.549999237060547,28.033500003814698,-0.833839646135233
2022-10-06,90.71666717529297,138.91172790527344,30.520000457763672,28.378999996185303,-0.6510300857469861
2022-10-07,89.80113220214844,133.49285888671875,31.360000610351562,28.807499980926515,-0.992243255587945
2022-10-10,87.85453796386719,133.99610900878906,32.45000076293945,29.236499977111816,-1.1716758477114557
2022-10-11,87.10791015625,133.71929931640625,33.630001068115234,29.554500007629393,-1.2618336464842779
2022-10-12,87.49010467529297,133.7779998779297,33.56999969482422,29.925,-1.2194512980381698
2022-10-13,90.54779052734375,137.2843780517578,31.940000534057617,30.2085000038147,-0.7424779396058999
2022-10-14,88.16563415527344,135.6234588623047,32.02000045776367,30.494500064849852,-1.0654488818602112
2022-10-17,89.43671417236328,138.17355346679688,31.3700008392334,30.77500009536743,-0.817560508114082
2022-10-18,89.5967025756836,140.07769775390625,30.5,30.942000102996825,-0.7144669546055646
2022-10-19,92.2543716430664,139.0710906982422,30.760000228881836,31.08050012588501,-0.4839988182476682
2022-10-20,92.37882995605469,135.03628540039062,29.979999542236328,31.21200008392334,-0.6542875133143564
2022-10-21,94.09432220458984,138.8697967529297,29.690000534057617,31.200500106811525,-0.3019364305442091
2022-10-24,94.7520751953125,140.54745483398438,29.850000381469727,31.08000020980835,-0.15740120958354115
2022-10-25,94.11209869384766,140.0861053466797,28.459999084472656,30.87300024032593,-0.2448560868149349
2022-10-26,95.23204040527344,141.75538635253906,27.280000686645508,30.728000259399415,-0.05267173486570028
2022-10-27,95.59648895263672,139.6582794189453,27.389999389648438,30.50550022125244,-0.11002957516451113
2022-10-28,98.3963851928711,140.22869873046875,25.75,30.212000179290772,0.20683185646747315
2022-10-31,98.494140625,140.73199462890625,25.8799991607666,30.001000118255615,0.23984523084805817
2022-11-01,99.47188568115234,140.421630859375,25.809999465942383,29.838000106811524,0.3273563978360046
2022-11-02,97.42752075195312,138.05609130859375,25.860000610351562,29.703500175476073,0.007490838718050396
2022-11-03,98.75191497802734,137.5779571533203,25.299999237060547,29.442500114440918,0.12340643199014947
2022-11-04,99.82744598388672,138.9872589111328,24.549999237060547,29.102000045776368,0.2991699701361367
2022-11-07,101.0096206665039,141.87278747558594,24.350000381469727,28.69700002670288,0.5530517045794083
2022-11-08,101.32960510253906,141.58761596679688,25.540000915527344,28.292500019073486,0.5733539646348503
2022-11-09,96.79644012451172,137.5779571533203,26.09000015258789,27.91850004196167,-0.07980179914177861
2022-11-10,98.2186050415039,145.90090942382812,23.530000686645508,27.498000049591063,0.4459347006625723
2022-11-11,101.28515625,150.87091064453125,22.520000457763672,27.023000049591065,0.9902930264275692
2022-11-14,101.58085632324219,150.53224182128906,23.729999542236328,26.64099998474121,1.005642379876187
2022-11-15,102.26181030273438,153.64805603027344,24.540000915527344,26.34300003051758,1.217895829658335
2022-11-16,101.1686782836914,149.9141845703125,24.110000610351562,26.010500049591066,0.9347436080016447
2022-11-17,101.3030776977539,149.06748962402344,23.93000030517578,25.708000087738036,0.9102613189459181
2022-11-18,100.42500305175781,151.53135681152344,23.1200008392334,25.379500102996825,0.9308991017341399
2022-11-21,99.43041229248047,152.919921875,22.360000610351562,25.005000114440918,0.8905989166812645
2022-11-22,102.30661010742188,154.72340393066406,21.290000915527344,24.646500205993654,1.2713832903778193
2022-11-23,101.79588317871094,154.80801391601562,20.350000381469727,24.300000190734863,1.2221519524349906
2022-11-25,101.43749237060547,154.53707885742188,20.5,23.955500221252443,1.1726055758559348
2022-11-28,98.39102935791016,152.32723999023438,22.209999084472656,23.778500175476076,0.7556748300326409
2022-11-29,99.04512786865234,156.54373168945312,21.889999389648438,23.579000186920165,1.0151197239991012
2022-11-30,99.7619400024414,160.6416778564453,20.579999923706055,23.31750020980835,1.2756984669796392
2022-12-01,99.27809143066406,161.0311737060547,19.84000015258789,23.016500186920165,1.243105250635329
2022-12-02,98.43584442138672,160.35379028320312,19.059999465942383,22.704500198364258,1.124820723636057
2022-12-05,95.73884582519531,153.38558959960938,20.75,22.514500236511232,0.5281263870177137
2022-12-06,93.07769775390625,148.25466918945312,22.170000076293945,22.405500221252442,0.01858917366196734
2022-12-07,92.87162780761719,147.89060974121094,22.68000030517578,22.262500190734862,-0.019357201609805346
2022-12-08,93.56153869628906,152.0901641845703,22.290000915527344,22.072500228881836,0.24304010082835856
2022-12-09,92.77305603027344,150.40525817871094,22.829999923706055,22.037500190734864,0.08459063613784495
2022-12-12,95.05787658691406,154.54556274414062,25.0,22.16150016784668,0.5100365447643527
2022-12-13,96.09724426269531,155.6632080078125,22.549999237060547,22.10250015258789,0.6687978402176905
2022-12-14,95.38941192626953,156.0526580810547,21.139999389648438,21.932500076293945,0.6129266924670818
2022-12-15,94.47547912597656,153.42794799804688,22.829999923706055,21.86850004196167,0.3987638778650287
2022-12-16,93.81240844726562,150.87942504882812,22.6200008392334,21.803000068664552,0.21412973783014522
2022-12-19,94.23355102539062,151.07412719726562,22.420000076293945,21.768000030517577,0.26673536045158946
2022-12-20,95.59549713134766,147.0100555419922,21.479999542236328,21.723999977111816,0.2237144157627926
2022-12-21,96.82302856445312,149.59243774414062,20.06999969482422,21.66299991607666,0.46854351824621354
2022-12-22,94.86970520019531,148.68646240234375,21.969999313354492,21.743999862670897,0.22441816644687257
2022-12-23,97.37854766845703,149.871826171875,20.8700008392334,21.76249990463257,0.5389588627911516
2022-12-27,98.73153686523438,149.80409240722656,21.649999618530273,21.73449993133545,0.6764824203586267
2022-12-28,97.10973358154297,146.9931182861328,22.139999389648438,21.74699993133545,0.3803010885912242
2022-12-29,97.84446716308594,148.80502319335938,21.440000534057617,21.789999961853027,0.5389321483310268
2022-12-30,98.83009338378906,147.1878662109375,21.670000076293945,21.88149995803833,0.567920310792087
2023-01-03,95.43419647216797,148.40708923339844,22.899999618530273,22.073499965667725,0.2703922921658398
2023-01-04,95.71196746826172,149.95652770996094,22.010000228881836,22.136499977111818,0.3696181976721983
2023-01-05,97.85343170166016,147.1878662109375,22.459999084472656,22.15099992752075,0.46642798401379093
2023-01-06,99.03616333007812,151.514404296875,21.1299991607666,22.073499870300292,0.7858044066683099
2023-01-09,97.19037628173828,153.83432006835938,21.969999313354492,22.05749979019165,0.6993429595724402
2023-01-10,98.64192199707031,151.3620147705078,20.579999923706055,21.944999790191652,0.7379157294537503
2023-01-11,99.788818359375,154.29153442382812,21.09000015258789,21.749499797821045,0.990129078651491
2023-01-12,101.44644165039062,154.901123046875,18.829999923706055,21.56349983215332,1.1900669539152595
2023-01-13,101.38372802734375,154.22381591796875,18.350000381469727,21.423999881744386,1.1527931210993991
2023-01-17,101.18659973144531,151.55674743652344,19.360000610351562,21.25049991607666,1.0111953904036082
2023-01-18,99.10785675048828,149.62631225585938,20.34000015258789,21.136499881744385,0.7075156084167592
2023-01-19,99.74401092529297,149.1436767578125,20.520000457763672,21.041499900817872,0.7517065475041514
2023-01-20,101.56290435791016,150.8201141357422,19.850000381469727,20.95999994277954,1.0168492504745172
2023-01-23,101.03426361083984,152.8098602294922,19.809999465942383,20.946999931335448,1.0522693351727082
2023-01-24,101.97509002685547,152.3949737548828,19.200000762939453,20.808500003814697,1.1311975887703565
2023-01-25,101.43749237060547,150.25283813476562,19.079999923706055,20.71899995803833,0.9780565118377883
2023-01-26,105.51432800292969,152.14942932128906,18.729999542236328,20.572999954223633,1.4878363945896207
2023-01-27,103.58792114257812,154.1729736328125,18.510000228881836,20.391499996185303,1.3795387859448818
2023-01-30,101.75108337402344,149.83798217773438,19.940000534057617,20.316499996185303,0.991805359757477
2023-01-31,103.94631958007812,156.83157348632812,19.399999618530273,20.202999973297118,1.5375107571110536
2023-02-01,102.80836486816406,156.6199493408203,17.8700008392334,19.951500034332277,1.4096473115720052
2023-02-02,99.59171295166016,161.96250915527344,18.729999542236328,19.7875,1.317988353537233
2023-02-03,100.28163146972656,162.27578735351562,18.329999923706055,19.58100004196167,1.4039091089555218
2023-02-06,100.11135864257812,159.8203887939453,19.43000030517578,19.49600009918213,1.2747141485980364
2023-02-07,102.96967315673828,159.4224395751953,18.65999984741211,19.33050012588501,1.5536722687957294
2023-02-08,102.07364654541016,157.7883758544922,19.6299991607666,19.28300008773804,1.3863558649094494
2023-02-09,102.45893096923828,156.42520141601562,20.709999084472656,19.264000034332277,1.3644914032438897
2023-02-10,106.77771759033203,156.8231201171875,20.530000686645508,19.34900007247925,1.8313589395617582
2023-02-13,106.36237335205078,158.67738342285156,20.34000015258789,19.448500061035155,1.872400197298391
2023-02-14,105.1163558959961,158.135498046875,18.90999984741211,19.426000022888182,1.7183098390131226
2023-02-15,104.80035400390625,158.1947479248047,18.229999542236328,19.320499992370607,1.6881622447963645
2023-02-16,104.49334716796875,157.1025390625,20.170000076293945,19.30299997329712,1.6066611987613535
2023-02-17,100.47541809082031,156.48756408691406,20.020000457763672,19.311499977111815,1.1612014417044898
2023-02-21,100.37609100341797,152.43038940429688,22.8700008392334,19.46450004577637,0.9666417048888715
2023-02-22,99.07592010498047,150.85020446777344,22.290000915527344,19.619000053405763,0.7597742581621612
2023-02-23,99.98784637451172,153.69451904296875,21.139999389648438,19.72200002670288,0.983700885687258
2023-02-24,99.99687957763672,153.87387084960938,21.670000076293945,19.869000053405763,0.9927840307779429
2023-02-27,99.8163070678711,155.65048217773438,20.950000762939453,19.99100008010864,1.0546959934056206
2023-02-28,99.23843383789062,155.87258911132812,20.700000762939453,20.029000091552735,1.004730764506672
2023-03-01,100.12327575683594,156.37652587890625,20.579999923706055,20.088000106811524,1.1195653706518855
2023-03-02,100.5837631225586,157.74314880371094,19.59000015258789,20.17400007247925,1.2294769942279282
2023-03-03,101.85685729980469,158.59732055664062,18.489999771118164,20.16200008392334,1.40056214785264
2023-03-06,102.75977325439453,159.3062286376953,18.610000610351562,20.176000118255615,1.5265827925301976
2023-03-07,100.77336883544922,156.538818359375,19.59000015258789,20.184000110626222,1.1944912413395865
2023-03-08,99.30165100097656,157.41859436035156,19.110000610351562,20.206500148773195,1.0815048488662842
2023-03-09,98.5341567993164,156.20570373535156,22.610000610351562,20.35550022125244,0.946670859726707
2023-03-10,97.31523895263672,155.06114196777344,24.799999237060547,20.560000228881837,0.7680288544227623
2023-03-13,96.19564819335938,155.65048217773438,26.520000457763672,20.859500217437745,0.6784458544182081
2023-03-14,96.55681610107422,158.06773376464844,23.729999542236328,21.029000186920165,0.8257459021018585
2023-03-15,91.75334930419922,157.46983337402344,26.139999389648438,21.390500164031984,0.29943032319201496
2023-03-16,91.22061920166016,160.5105743408203,22.989999771118164,21.628500175476074,0.3821515443887849
2023-03-17,90.14617156982422,159.54539489746094,25.510000228881836,21.89550018310547,0.22666835764103327
2023-03-20,92.50276184082031,156.7267303466797,24.149999618530273,22.102000141143797,0.34356286469369685
2023-03-21,96.6470947265625,159.54539489746094,21.3799991607666,22.027500057220458,0.902228615053886
2023-03-22,94.43497467041016,158.47772216796875,22.260000228881836,22.026000022888184,0.6238669928578335
2023-03-23,93.36954498291016,158.26416015625,22.610000610351562,22.09950008392334,0.5034521736908003
2023-03-24,93.47789764404297,158.930419921875,21.739999771118164,22.10300006866455,0.5449670401539248
