Date,KO,KBE,VIX,AvgVIX,zscore
2020-06-15,38.9390869140625,27.905563354492188,34.400001525878906,29.026500129699706,-1.1683666195925015
2020-06-16,39.33437728881836,28.86083221435547,33.66999816894531,29.245000076293945,-1.1654542005408233
2020-06-17,39.17457962036133,27.973194122314453,33.470001220703125,29.392000102996825,-1.130410228853429
2020-06-18,39.51939010620117,28.040822982788086,32.939998626708984,29.639500045776366,-1.0725663415891415
2020-06-19,38.7036018371582,27.80412483215332,35.119998931884766,29.91899995803833,-1.203879663266385
2020-06-22,38.4681282043457,27.74359130859375,31.770000457763672,30.09949998855591,-1.2423452233109813
2020-06-23,38.38401794433594,27.53896141052246,31.3700008392334,30.267500019073488,-1.242866199400284
2020-06-24,37.55140686035156,26.098072052001953,33.84000015258789,30.57849998474121,-1.2902603475065537
2020-06-25,37.786895751953125,26.950668334960938,32.220001220703125,30.760000038146973,-1.3090032903274895
2020-06-26,36.64311218261719,25.313678741455078,34.72999954223633,31.121000003814697,-1.3988422357146235
2020-06-29,37.30751037597656,26.243017196655273,31.780000686645508,31.298500061035156,-1.3451000895207998
2020-06-30,37.57664489746094,26.8909912109375,30.43000030517578,31.47800006866455,-1.3429421190067696
2020-07-01,37.69437789916992,25.893451690673828,28.6200008392334,31.626000118255615,-1.2494708252265991
2020-07-02,37.744850158691406,25.8422908782959,27.68000030517578,31.719500160217287,-1.23659340459126
2020-07-06,38.0391960144043,26.098072052001953,27.940000534057617,31.890500164031984,-1.2015205474057002
2020-07-07,38.02238082885742,25.168739318847656,29.43000030517578,32.07150020599365,-1.1374532167434426
2020-07-08,37.904632568359375,25.228418350219727,28.079999923706055,32.097000217437746,-1.1631849298504735
2020-07-09,36.9290657043457,24.230880737304688,29.260000228881836,32.18150024414062,-1.2686095687304868
2020-07-10,37.971923828125,25.373363494873047,27.290000915527344,31.506500244140625,-1.161412633693225
2020-07-13,38.0560188293457,25.671770095825195,32.189998626708984,31.31150016784668,-1.1676679941101376
2020-07-14,38.577449798583984,25.25399398803711,29.520000457763672,31.067500114440918,-1.0426317152432627
2020-07-15,39.023193359375,26.59257698059082,27.760000228881836,30.772000217437743,-1.0582277919953207
2020-07-16,38.81294631958008,26.5073184967041,28.0,30.49850015640259,-1.090318166157106
2020-07-17,39.376426696777344,25.791135787963867,25.68000030517578,30.13550024032593,-0.9360780263553351
2020-07-20,38.7877082824707,25.424514770507812,24.459999084472656,29.602500247955323,-1.016697818015948
2020-07-21,39.69600296020508,26.72046661376953,24.84000015258789,29.256000232696532,-0.9450661808846933
2020-07-22,40.77251434326172,26.515846252441406,24.31999969482422,28.903500175476076,-0.734444707964787
2020-07-23,40.604305267333984,27.070035934448242,26.079999923706055,28.515500164031984,-0.8050752464108345
2020-07-24,40.78091812133789,26.950668334960938,25.84000015258789,28.19650011062622,-0.7643233925699338
2020-07-27,40.77251434326172,26.345327377319336,24.739999771118164,27.697000122070314,-0.7221280035289166
2020-07-28,40.52020263671875,26.22595977783203,25.440000534057617,27.380000114440918,-0.7594071584651433
2020-07-29,40.38563919067383,27.15529441833496,24.100000381469727,27.063500118255615,-0.8510137990889081
2020-07-30,40.10810089111328,26.686363220214844,24.760000228881836,26.870500087738037,-0.8676330005362027
2020-07-31,39.729652404785156,26.490266799926758,24.459999084472656,26.70950002670288,-0.9223170885706375
2020-08-03,38.9390869140625,26.422056198120117,24.280000686645508,26.526500034332276,-1.0612118007464741
2020-08-04,39.267086029052734,26.302690505981445,23.760000228881836,26.243000030517578,-0.9929195245242927
2020-08-05,39.71282958984375,26.87393569946289,22.989999771118164,25.988500022888182,-0.9530902246611287
2020-08-06,39.93149185180664,26.71194076538086,22.649999618530273,25.657999992370605,-0.9016096354237396
2020-08-07,40.20061111450195,27.786218643188477,22.209999084472656,25.403999900817873,-0.93024668410795
2020-08-10,40.13334274291992,28.289249420166016,22.1299991607666,24.90099992752075,-0.9788185963392171
2020-08-11,40.30994415283203,28.851970672607422,24.030000686645508,24.626499938964844,-0.9873366065634825
2020-08-12,40.73046112060547,28.570608139038086,22.280000686645508,24.352499961853027,-0.8905121038526932
2020-08-13,40.68840789794922,28.076101303100586,22.1299991607666,24.058999919891356,-0.862443934920659
2020-08-14,40.74728012084961,28.38304328918457,22.049999237060547,23.877499866485596,-0.8739044022539699
2020-08-17,40.54542922973633,27.90557861328125,21.350000381469727,23.72199993133545,-0.8761379851845148
2020-08-18,40.7220458984375,27.197925567626953,21.510000228881836,23.555499935150145,-0.792893144595317
2020-08-19,39.83898162841797,27.283184051513672,22.540000915527344,23.466499996185302,-0.959700647261781
2020-08-20,39.82216262817383,26.737518310546875,22.719999313354492,23.298499965667723,-0.9233465611170201
2020-08-21,39.763282775878906,26.54994773864746,22.540000915527344,23.133500003814696,-0.9205097672545659
2020-08-24,40.343597412109375,27.59864616394043,22.3700008392334,23.01500005722046,-0.8906857670399
2020-08-25,40.293121337890625,27.666858673095703,22.030000686645508,22.844500064849854,-0.904795538320995
2020-08-26,40.503387451171875,27.12971305847168,23.270000457763672,22.803000068664552,-0.8277449860076044
2020-08-27,40.562255859375,27.632749557495117,24.469999313354492,22.788500022888183,-0.853370198986673
2020-08-28,41.90787124633789,27.666858673095703,22.959999084472656,22.713500022888184,-0.6110362718470407
2020-08-31,41.655574798583984,27.18939781188965,26.40999984741211,22.819999980926514,-0.6224473097900989
2020-09-01,41.31075668334961,27.232025146484375,26.1200008392334,22.938000011444093,-0.6882564715084637
2020-09-02,43.05166244506836,27.487808227539062,26.56999969482422,23.117000007629393,-0.390022023656071
2020-09-03,42.45454025268555,27.496335983276367,33.599998474121094,23.664499950408935,-0.4992679245318291
2020-09-04,42.92551040649414,28.033464431762695,30.75,24.091499996185302,-0.4523850632347734
2020-09-08,41.891056060791016,26.839832305908203,31.459999084472656,24.557999992370604,-0.5543586056463794
2020-09-09,42.21064758300781,26.737518310546875,28.809999465942383,24.79699993133545,-0.48882751600321683
2020-09-10,42.05085372924805,26.294170379638672,29.709999084472656,25.168499851226805,-0.4858742571943087
2020-09-11,42.94233703613281,26.447641372680664,26.8700008392334,25.405499935150146,-0.3347787493191687
2020-09-14,42.993194580078125,27.035932540893555,25.850000381469727,25.595499992370605,-0.3680193261802534
2020-09-15,43.281455993652344,26.558473587036133,25.59000015258789,25.807499980926515,-0.28109088905229745
2020-09-16,43.06101989746094,26.797203063964844,26.040000915527344,26.03400001525879,-0.3384367713353155
2020-09-17,42.857547760009766,26.71194076538086,26.459999084472656,26.229999923706053,-0.36929436309647673
2020-09-18,42.77276611328125,26.46469497680664,25.829999923706055,26.385499954223633,-0.3668593022232058
2020-09-21,41.619720458984375,25.278209686279297,27.780000686645508,26.64749994277954,-0.49092348775662287
2020-09-22,42.10298156738281,24.830812454223633,26.860000610351562,26.87199993133545,-0.370691607946743
2020-09-23,40.873634338378906,24.271556854248047,28.579999923706055,27.199499893188477,-0.553942027557553
2020-09-24,41.289066314697266,24.3145751953125,28.510000228881836,27.461499881744384,-0.4814728694024262
2020-09-25,41.3060302734375,24.5985050201416,26.3799991607666,27.55699987411499,-0.4988952055852727
2020-09-28,41.78081130981445,25.467500686645508,26.190000534057617,27.71849994659424,-0.4752900737263205
2020-09-29,41.4755973815918,25.114736557006836,26.270000457763672,27.711499977111817,-0.5053349267181235
2020-09-30,41.85712432861328,25.33843994140625,26.3700008392334,27.723999977111816,-0.4520848689898162
2020-10-01,41.69602584838867,25.587955474853516,26.700000762939453,27.73050003051758,-0.4994149913798685
2020-10-02,41.8486328125,26.284866333007812,27.6299991607666,27.432000064849852,-0.5219907445182013
2020-10-05,41.865604400634766,27.231294631958008,27.959999084472656,27.292500019073486,-0.5872644473961215
2020-10-06,41.4925537109375,27.196880340576172,29.479999542236328,27.19350004196167,-0.6526449747420932
2020-10-07,42.01819610595703,27.928207397460938,28.059999465942383,27.15600004196167,-0.6098431142200119
2020-10-08,42.781246185302734,28.3756160736084,26.360000610351562,26.988500118255615,-0.503343830511689
2020-10-09,43.07798385620117,28.177722930908203,25.0,26.895000076293947,-0.43506661710542366
2020-10-12,43.31536865234375,28.564899444580078,25.06999969482422,26.85600004196167,-0.4198470382407776
2020-10-13,42.57777404785156,27.747529983520508,26.06999969482422,26.880000019073485,-0.49499285843540863
2020-10-14,42.492984771728516,27.351747512817383,26.399999618530273,26.897999954223632,-0.4818302711385093
2020-10-15,42.38277053833008,27.902395248413086,26.969999313354492,26.923499965667723,-0.5416544080848646
2020-10-16,42.41667938232422,27.962627410888672,27.40999984741211,27.002499961853026,-0.5398362415946935
2020-10-19,42.069068908691406,27.70450782775879,29.18000030517578,27.07249994277954,-0.5844302237594372
2020-10-20,42.60319519042969,28.186325073242188,29.350000381469727,27.196999931335448,-0.5220626755720801
2020-10-21,42.38277053833008,28.220741271972656,28.649999618530273,27.20049991607666,-0.5646487767593654
2020-10-22,42.96776580810547,29.38226890563965,28.110000610351562,27.180499935150145,-0.5421230013519049
2020-10-23,42.832122802734375,29.760835647583008,27.549999237060547,27.238999938964845,-0.5941436654937431
2020-10-26,42.2216796875,29.141357421875,32.459999084472656,27.552499866485597,-0.6604516049459078
2020-10-27,42.30646514892578,28.117490768432617,33.349998474121094,27.906499767303465,-0.5710725802617743
2020-10-28,40.661678314208984,27.532426834106445,40.279998779296875,28.60199966430664,-0.8280366374963305
2020-10-29,40.71255111694336,28.117490768432617,37.59000015258789,29.146499633789062,-0.8610413329511264
2020-10-30,40.746463775634766,28.521875381469727,38.02000045776367,29.665999698638917,-0.8840808584606173
2020-11-02,41.22124481201172,29.253206253051758,37.130001068115234,30.124499797821045,-0.8505320966717594
2020-11-03,41.84016036987305,30.079179763793945,35.54999923706055,30.427999782562257,-0.7975981367883848
2020-11-04,41.68754196166992,28.461654663085938,29.56999969482422,30.50349979400635,-0.7085278181231031
2020-11-05,41.91646194458008,29.476903915405273,27.579999923706055,30.56449975967407,-0.7402143371819093
2020-11-06,41.9249382019043,28.969284057617188,24.860000610351562,30.55749979019165,-0.7020065579714517
2020-11-09,44.570167541503906,32.8840446472168,25.75,30.59149980545044,-0.5035459963016005
2020-11-10,45.765586853027344,33.340057373046875,24.799999237060547,30.527999782562254,-0.3190105175693214
2020-11-11,45.42646026611328,32.52267837524414,23.450000762939453,30.380499839782715,-0.32166536918810035
2020-11-12,44.94319534301758,31.868783950805664,25.350000381469727,30.299499893188475,-0.36235083230666176
2020-11-13,45.31623458862305,32.6345329284668,23.100000381469727,30.083999919891358,-0.34979723205456603
2020-11-16,45.65536880493164,33.9853401184082,22.450000762939453,29.74749994277954,-0.3856709052255652
2020-11-17,45.5112419128418,33.87348937988281,22.709999084472656,29.415499877929687,-0.4038117616206666
2020-11-18,44.60406494140625,33.288429260253906,23.84000015258789,29.174999904632568,-0.5265882977274478
2020-11-19,45.04494094848633,33.434688568115234,23.110000610351562,28.924999904632568,-0.4569474704187192
2020-11-20,44.65493392944336,33.11635208129883,23.700000762939453,28.732499980926512,-0.5049048247004738
2020-11-23,44.663414001464844,33.70140838623047,22.65999984741211,28.242500019073486,-0.5456211586955035
2020-11-24,45.12124252319336,35.336158752441406,21.639999389648438,27.657000064849854,-0.5804110980859488
2020-11-25,44.875370025634766,34.81992721557617,21.25,26.70550012588501,-0.5878530406721381
2020-11-27,44.68037033081055,34.381126403808594,20.84000015258789,25.86800012588501,-0.5916329566542072
2020-11-30,44.09077835083008,33.22819900512695,20.56999969482422,24.995500087738037,-0.6156161781962339
2020-12-01,44.466758728027344,33.976749420166016,20.770000457763672,24.17750005722046,-0.6012852551712233
2020-12-02,44.52655792236328,34.57041549682617,21.170000076293945,23.458500099182128,-0.6332873786589682
2020-12-03,45.099063873291016,34.72528076171875,21.280000686645508,23.044000148773193,-0.5403217235419686
2020-12-04,46.01335144042969,35.39637756347656,20.790000915527344,22.704500198364258,-0.42246610358091313
2020-12-07,45.278507232666016,35.27592849731445,21.299999237060547,22.526500129699706,-0.5474506402956454
2020-12-08,45.440853118896484,35.232906341552734,20.68000030517578,22.273000144958495,-0.5148087560999137
2020-12-09,45.569026947021484,35.40497970581055,22.270000457763672,22.146500205993654,-0.5039200450421077
2020-12-10,45.32976531982422,35.55125045776367,22.520000457763672,22.100000190734864,-0.5580123520585621
2020-12-11,45.586116790771484,35.13825988769531,23.309999465942383,21.998000144958496,-0.4815456490414067
2020-12-14,45.517765045166016,34.9833869934082,24.719999313354492,22.079000091552736,-0.4827937826885548
2020-12-15,46.004798889160156,35.731929779052734,22.889999389648438,22.101000022888183,-0.4482591893451866
2020-12-16,45.338321685791016,35.800758361816406,22.5,22.09050006866455,-0.5744778973636779
2020-12-17,45.517765045166016,35.70612716674805,21.93000030517578,21.995000076293945,-0.5349978398205535
2020-12-18,45.91936111450195,35.1468620300293,21.56999969482422,21.91800003051758,-0.4215423628782182
2020-12-21,45.124698638916016,35.4146842956543,25.15999984741211,21.99099998474121,-0.5854543110811985
2020-12-22,45.08197021484375,35.128662109375,24.229999542236328,22.069499969482422,-0.5725679768513656
2020-12-23,45.355411529541016,36.14274597167969,23.309999465942383,22.15299997329712,-0.5960708889789428
2020-12-24,45.66301345825195,35.93473434448242,21.530000686645508,22.167000007629394,-0.525086357509876
2020-12-28,46.27824783325195,36.13408660888672,21.700000762939453,22.210000038146973,-0.42756077148549504
2020-12-29,46.25261306762695,35.570701599121094,23.079999923706055,22.335500049591065,-0.39153059512822147
2020-12-30,46.517486572265625,36.01272964477539,22.770000457763672,22.435500049591063,-0.37527216966124866
2020-12-31,46.85927963256836,36.24674987792969,22.75,22.514500045776366,-0.3299957917389838
2021-01-04,45.08197021484375,35.891395568847656,26.969999313354492,22.798999977111816,-0.6276607786127467
2021-01-05,44.58638381958008,36.33341979980469,25.34000015258789,23.026499938964843,-0.7497468090171905
2021-01-06,43.167964935302734,38.838279724121094,25.06999969482422,23.214999961853028,-1.1887169382007448
2021-01-07,42.6894416809082,39.635677337646484,22.3700008392334,23.299499988555908,-1.3333676823343306
2021-01-08,43.64645767211914,39.19365310668945,21.559999465942383,23.263999938964844,-1.1273372473346357
2021-01-11,42.8945198059082,39.679019927978516,24.079999923706055,23.34199991226196,-1.2991900338531734
2021-01-12,42.81761932373047,40.259727478027344,23.329999923706055,23.342999935150146,-1.3551248940394243
2021-01-13,42.8603515625,39.999698638916016,22.209999084472656,23.217499923706054,-1.328568864962794
2021-01-14,42.0656852722168,40.78843688964844,23.25,23.235499954223634,-1.5301076539271212
2021-01-15,41.6128044128418,39.904354095458984,24.34000015258789,23.32749996185303,-1.5486388974470997
2021-01-19,41.45047378540039,40.13837432861328,23.239999771118164,23.392999935150147,-1.5950739380851653
2021-01-20,41.595733642578125,39.83502197265625,21.579999923706055,23.39349994659424,-1.5467365433748728
2021-01-21,41.82643508911133,39.11564636230469,21.31999969482422,23.201499938964844,-1.4528057377445431
2021-01-22,41.43337631225586,39.384315490722656,21.90999984741211,23.085499954223632,-1.5437181249321759
2021-01-25,41.681175231933594,39.15898132324219,23.190000534057617,23.079500007629395,-1.4823618837493886
2021-01-26,42.11696243286133,38.61293029785156,23.020000457763672,23.153999996185302,-1.3636407372636175
2021-01-27,41.467559814453125,37.36484146118164,37.209999084472656,23.929499912261964,-1.3916312759128908
2021-01-28,41.99732971191406,38.01488494873047,30.209999084472656,24.285999870300294,-1.342207357700233
2021-01-29,41.14284896850586,37.03547668457031,33.09000015258789,24.801999855041505,-1.4269132086002414
2021-02-01,41.42483901977539,37.69419479370117,30.239999771118164,25.176499843597412,-1.4231925824713438
2021-02-02,41.83498001098633,38.50025939941406,25.559999465942383,25.105999851226805,-1.4068013692233061
2021-02-03,41.672630310058594,38.812278747558594,22.90999984741211,24.984499835968016,-1.4588738135070043
2021-02-04,41.877708435058594,39.96503448486328,21.770000457763672,24.81949987411499,-1.504829896958746
2021-02-05,42.4245719909668,39.904354095458984,20.8700008392334,24.74449987411499,-1.400960147289037
2021-02-08,42.655277252197266,40.66708755493164,21.239999771118164,24.72849988937378,-1.414082481700516
2021-02-09,42.46729278564453,41.05712127685547,21.6299991607666,24.605999851226805,-1.4764535013666933
2021-02-10,42.3818244934082,41.0831184387207,21.989999771118164,24.538999843597413,-1.4938798970821836
2021-02-11,42.9799690246582,40.814430236816406,21.25,24.49099988937378,-1.365656428414946
2021-02-12,43.31321334838867,41.1437873840332,19.969999313354492,24.326999855041503,-1.328821513428495
2021-02-16,42.95433807373047,42.09719467163086,21.459999084472656,24.18299980163574,-1.462974297548403
2021-02-17,42.83472442626953,42.05385971069336,21.5,24.095999813079835,-1.4816045895944265
2021-02-18,43.38157272338867,41.6031608581543,22.489999771118164,24.14149980545044,-1.3495662938597126
2021-02-19,42.81761932373047,42.80791091918945,22.049999237060547,24.177999782562257,-1.5391820681833763
2021-02-22,43.2619514465332,43.561973571777344,23.450000762939453,24.254999828338622,-1.5128145808341091
2021-02-23,43.18505096435547,43.98667526245117,23.110000610351562,24.25099983215332,-1.5574810224431779
2021-02-24,43.330299377441406,45.260772705078125,21.34000015258789,24.16699981689453,-1.6230860750266205
2021-02-25,42.868892669677734,44.02133560180664,28.889999389648438,23.75099983215332,-1.6175008573080987
2021-02-26,41.86061096191406,43.102603912353516,27.950000762939453,23.63799991607666,-1.7345692709788065
2021-03-01,42.638187408447266,44.619384765625,23.350000381469727,23.15099992752075,-1.7026688579726987
2021-03-02,42.80907440185547,44.78406524658203,24.100000381469727,22.84399995803833,-1.6834756696270743
2021-03-03,42.70653533935547,44.8013916015625,26.670000076293945,22.89949998855591,-1.7033813229735444
2021-03-04,42.67236328125,44.18601608276367,28.56999969482422,23.182499980926515,-1.6651489589071358
2021-03-05,43.39865493774414,45.24343490600586,24.65999984741211,23.326999950408936,-1.6093983416822615
2021-03-08,44.124969482421875,46.28351593017578,25.469999313354492,23.55699987411499,-1.5523912385358727
2021-03-09,43.458473205566406,45.572792053222656,24.030000686645508,23.69649991989136,-1.622305765864417
2021-03-10,43.95406723022461,46.63020706176758,22.559999465942383,23.742999935150145,-1.608523952492863
2021-03-11,43.4755744934082,46.890220642089844,21.90999984741211,23.738999938964845,-1.7143534987206506
2021-03-12,43.389404296875,47.722286224365234,20.690000534057617,23.710999965667725,-1.790130504621354
2021-03-15,43.966670989990234,47.36692810058594,20.030000686645508,23.714000034332276,-1.659444950965819
2021-03-16,44.130374908447266,46.734214782714844,19.790000915527344,23.63050012588501,-1.5839621815432237
2021-03-17,44.14759826660156,47.05490493774414,19.229999542236328,23.517000102996825,-1.603992552979855
2021-03-18,43.570350646972656,47.18490982055664,21.579999923706055,23.47150011062622,-1.7183972055132453
2021-03-19,43.77712631225586,46.72554397583008,20.950000762939453,23.416500186920167,-1.6475997343583182
