Date,PEP,XOM,VIX,AvgVIX,zscore
2022-05-04,153.00961303710938,79.90528869628906,25.420000076293945,25.762500190734862,0.10293082644764757
2022-05-05,149.9557647705078,78.6940689086914,31.200000762939453,26.21750020980835,-0.17468059721174234
2022-05-06,149.973388671875,79.89657592773438,30.190000534057617,26.6495002746582,-0.1775892747507602
2022-05-09,151.10862731933594,73.59651184082031,34.75,27.3290002822876,-0.04892036795945243
2022-05-10,150.92384338378906,74.08448791503906,32.9900016784668,27.76000032424927,-0.06783593395876045
2022-05-11,150.19337463378906,75.62682342529297,32.560001373291016,28.175000381469726,-0.14115201377675454
2022-05-12,149.96456909179688,75.97014617919922,31.770000457763672,28.6725004196167,-0.16358947181778458
2022-05-13,152.88641357421875,78.22370910644531,28.8700008392334,28.981000423431396,0.09789169993227026
2022-05-16,154.42652893066406,80.06353759765625,27.469999313354492,29.246000385284425,0.23325949577583038
2022-05-17,153.53765869140625,81.084716796875,26.100000381469727,29.48250036239624,0.1472731799913667
2022-05-18,144.02403259277344,79.79946899414062,30.959999084472656,30.01450033187866,-0.7269548346442727
2022-05-19,141.86785888671875,80.23082733154297,29.350000381469727,30.34800033569336,-0.9278169863217394
2022-05-20,142.7567901611328,80.8646240234375,29.43000030517578,30.409000396728516,-0.8480693937616085
2022-05-23,145.74021911621094,82.65164184570312,28.479999542236328,30.48200035095215,-0.5791373843531484
2022-05-24,147.69395446777344,83.10059356689453,29.450000762939453,30.278500366210938,-0.40030241002892547
2022-05-25,148.7060089111328,84.77317810058594,28.3700008392334,30.117000389099122,-0.3130974334261262
2022-05-26,149.70936584472656,85.07247161865234,27.5,29.992500400543214,-0.22151458116132963
2022-05-27,151.17027282714844,85.90874481201172,25.719999313354492,29.608500289916993,-0.08967929313277118
2022-05-31,147.6323699951172,84.50907897949219,26.190000534057617,29.301000308990478,-0.41130726755402025
2022-06-01,146.52349853515625,86.12882995605469,25.690000534057617,29.12300033569336,-0.5198805811429575
2022-06-02,147.71096801757812,85.97917938232422,24.719999313354492,29.088000297546387,-0.40959147125072737
2022-06-03,146.08924865722656,87.22921752929688,24.790000915527344,28.76750030517578,-0.5641579603729407
2022-06-06,146.70069885253906,87.00914764404297,25.06999969482422,28.51150026321411,-0.5068284433061188
2022-06-07,147.60462951660156,90.99690246582031,24.020000457763672,27.975000286102294,-0.438349643897972
2022-06-08,146.8690948486328,92.07087707519531,23.959999084472656,27.523500156402587,-0.5103666592837459
2022-06-09,144.2548065185547,90.08140563964844,26.09000015258789,27.200000095367432,-0.7444254899716739
2022-06-10,144.0244140625,88.43521881103516,27.75,26.999000072479248,-0.7595029952307978
2022-06-13,141.560791015625,84.37702178955078,34.02000045776367,27.256500053405762,-0.9718345884358819
2022-06-14,138.35276794433594,84.59709930419922,32.689998626708984,27.517500019073488,-1.2690924656847442
2022-06-15,139.8326873779297,83.53195190429688,29.6200008392334,27.69350004196167,-1.128326171031268
2022-06-16,139.15919494628906,80.45088958740234,32.95000076293945,27.79300012588501,-1.1789330611838984
2022-06-17,139.18582153320312,75.81169128417969,31.1299991607666,27.882000064849855,-1.158968628595732
2022-06-21,142.42039489746094,80.53012084960938,30.190000534057617,27.920000076293945,-0.8778908550289517
2022-06-22,143.5901641845703,77.34342193603516,28.950000762939453,27.943500137329103,-0.7577782388721838
2022-06-23,145.42459106445312,75.01061248779297,29.049999237060547,27.923500061035156,-0.5794717785145093
2022-06-24,147.22357177734375,76.49832916259766,27.229999542236328,27.866499996185304,-0.41885577804720825
2022-06-27,147.41851806640625,78.37338256835938,26.950000762939453,27.839000034332276,-0.4079170996532303
2022-06-28,145.34481811523438,80.54769897460938,28.360000610351562,27.971000099182127,-0.6077348447751766
2022-06-29,147.75526428222656,77.57229614257812,28.15999984741211,28.069500064849855,-0.37377853482757056
2022-06-30,147.6932830810547,75.38915252685547,28.709999084472656,28.220499992370605,-0.37126853295125106
2022-07-01,150.11256408691406,77.07052612304688,26.700000762939453,28.319500064849855,-0.1540662753380846
2022-07-05,149.77578735351562,74.6584701538086,27.540000915527344,28.457000064849854,-0.1760842040123351
2022-07-06,151.2734832763672,73.31163024902344,26.729999542236328,28.54000005722046,-0.03261247806476407
2022-07-07,150.97215270996094,75.65323638916016,26.079999923706055,28.643000030517577,-0.069291078945142
2022-07-08,152.3192138671875,75.77647399902344,24.639999389648438,28.677000045776367,0.05471497883847832
2022-07-11,151.06967163085938,75.38915252685547,26.170000076293945,28.68100004196167,-0.059283732373106496
2022-07-12,150.2100372314453,74.38558959960938,27.290000915527344,28.65800008773804,-0.134929078243341
2022-07-13,150.74179077148438,74.68489837646484,26.81999969482422,28.298000049591064,-0.08692334481648878
2022-07-14,151.52162170410156,73.1883773803711,26.399999618530273,27.98350009918213,-0.009218966325219126
2022-07-15,151.64566040039062,74.42080688476562,24.229999542236328,27.714000034332276,-0.002407612045150329
2022-07-18,149.1111602783203,75.7940673828125,25.299999237060547,27.33149995803833,-0.24178172866688136
2022-07-19,150.70632934570312,77.7043228149414,24.5,27.0,-0.10159259073133137
2022-07-20,149.1111602783203,78.55821228027344,23.8799991607666,26.68449993133545,-0.25221107944477655
2022-07-21,149.3326873779297,77.24657440185547,23.110000610351562,26.392499923706055,-0.2267926292235451
2022-07-22,150.3075408935547,76.65677642822266,23.030000686645508,26.091499996185302,-0.1344889307929346
2022-07-25,150.5201873779297,79.20965576171875,23.360000610351562,25.898000049591065,-0.12447221442043854
2022-07-26,152.27487182617188,78.90154266357422,24.690000534057617,25.785000038146972,0.03882654244839888
2022-07-27,152.06219482421875,80.60933685302734,23.239999771118164,25.528999996185302,0.012731127261363905
2022-07-28,154.94232177734375,81.55126190185547,22.329999923706055,25.2375,0.2753064388515672
2022-07-29,155.0486602783203,85.3277587890625,21.329999923706055,24.86850004196167,0.27088328117973415
2022-08-01,156.81219482421875,83.17101287841797,22.84000015258789,24.675500011444093,0.44197485092012617
2022-08-02,155.51837158203125,82.81010437011719,23.93000030517578,24.494999980926515,0.32378483120861756
2022-08-03,156.70587158203125,80.12517547607422,21.950000762939453,24.25600004196167,0.4436425789503037
2022-08-04,155.85508728027344,76.75362396240234,21.440000534057617,24.024000072479247,0.3777496188921635
2022-08-05,154.68531799316406,77.86279296875,21.149999618530273,23.84950008392334,0.2654756975064041
2022-08-08,154.06500244140625,78.30294799804688,21.290000915527344,23.60550012588501,0.2064966047137796
2022-08-09,154.6410369873047,79.74665069580078,21.770000457763672,23.329500102996825,0.25427609396246786
2022-08-10,155.9171600341797,80.50370025634766,19.739999771118164,22.975500106811523,0.36933590810888
2022-08-11,155.11956787109375,82.83251190185547,20.200000762939453,22.665500164031982,0.2868500552370289
2022-08-12,157.1489715576172,83.55247497558594,19.530000686645508,22.43050022125244,0.4716543807639513
2022-08-15,158.8770294189453,82.05921173095703,19.950000762939453,22.163000297546386,0.6369644607622372
2022-08-16,159.79867553710938,81.29478454589844,19.690000534057617,21.922500324249267,0.7250105839352448
2022-08-17,159.71005249023438,81.9525375366211,19.899999618530273,21.723500347137453,0.7143398865706834
2022-08-18,159.8695831298828,83.89024353027344,19.559999465942383,21.546000289916993,0.7217696973193972
2022-08-19,159.6657257080078,83.62358093261719,20.600000381469727,21.424500274658204,0.7039390195414424
2022-08-22,158.14146423339844,83.56137084960938,23.799999237060547,21.44650020599365,0.563329049389293
2022-08-23,158.07058715820312,87.10790252685547,24.110000610351562,21.41750020980835,0.5433985094354411
2022-08-24,158.85931396484375,87.62344360351562,22.81999969482422,21.396500205993654,0.614333204673662
2022-08-25,158.8682098388672,88.07674407958984,21.780000686645508,21.369000244140626,0.6134448597997325
2022-08-26,155.11956787109375,86.99235534667969,25.559999465942383,21.580500221252443,0.2711546166559835
2022-08-29,154.6321563720703,88.99227142333984,26.209999084472656,21.74900016784668,0.21857100474760333
2022-08-30,153.30287170410156,85.60572814941406,26.209999084472656,21.863000106811523,0.10852025504624367
2022-08-31,152.66482543945312,84.96575164794922,25.8700008392334,22.059000110626222,0.051978237210264
2022-09-01,154.20822143554688,83.43693542480469,25.559999465942383,22.26500005722046,0.20035934981294415
2022-09-02,152.25442504882812,84.96575164794922,25.469999313354492,22.48100004196167,0.01405645121388042
2022-09-06,151.22840881347656,84.39690399169922,26.90999984741211,22.761999988555907,-0.078603113750631
2022-09-07,154.56507873535156,83.67691802978516,24.639999389648438,22.905499935150146,0.23242817664477317
2022-09-08,154.04766845703125,84.36133575439453,23.610000610351562,23.098999977111816,0.1820361055229054
2022-09-09,154.53831481933594,85.77461242675781,22.790000915527344,23.228499984741212,0.22204036220824522
2022-09-12,155.14500427246094,86.7612533569336,23.8700008392334,23.445499992370607,0.2743769563108813
2022-09-13,149.35491943359375,84.73464965820312,27.270000457763672,23.811499977111815,-0.2529914811367558
2022-09-14,150.48794555664062,86.8145751953125,26.15999984741211,24.13499994277954,-0.15614542030173117
2022-09-15,147.9899444580078,84.29024505615234,26.270000457763672,24.45349998474121,-0.37744102018877007
2022-09-16,148.96237182617188,82.85028839111328,26.299999237060547,24.79049997329712,-0.28215378233051847
2022-09-19,150.53257751464844,82.84139251708984,25.760000228881836,25.048499965667723,-0.13703018964166372
2022-09-20,150.70208740234375,82.16586303710938,27.15999984741211,25.216499996185302,-0.11881832031491936
2022-09-21,150.27383422851562,80.84146881103516,27.989999771118164,25.41049995422363,-0.15339268722858374
2022-09-22,150.4165802001953,80.50370025634766,27.350000381469727,25.636999988555907,-0.13892825558432084
2022-09-23,150.34523010253906,76.21942138671875,29.920000076293945,26.04399995803833,-0.1293561980496306
2022-09-26,150.2827606201172,74.64613342285156,32.2599983215332,26.37899990081787,-0.1291923508790235
2022-09-27,148.10589599609375,76.21052551269531,32.599998474121094,26.698499870300292,-0.336241414679229
2022-09-28,150.47901916503906,78.98375701904297,30.18000030517578,26.89699993133545,-0.12742390160574213
2022-09-29,148.64120483398438,78.82374572753906,31.84000015258789,27.195499897003174,-0.29663774702131795
2022-09-30,145.65249633789062,77.60601043701172,31.6200008392334,27.498499965667726,-0.5682055469708773
2022-10-03,147.4278564453125,81.70365142822266,30.100000381469727,27.730000019073486,-0.41961959948885513
2022-10-04,149.08726501464844,84.68132781982422,29.06999969482422,27.83800001144409,-0.2775220768318773
2022-10-05,148.0969696044922,88.10340118408203,28.549999237060547,28.033500003814698,-0.3819390488872715
2022-10-06,145.2421112060547,90.71666717529297,30.520000457763672,28.378999996185303,-0.6555935316803525
2022-10-07,144.18045043945312,89.8011474609375,31.360000610351562,28.807499980926515,-0.7502386971557357
2022-10-10,144.36782836914062,87.85454559326172,32.45000076293945,29.236499977111816,-0.7255799235190652
2022-10-11,145.05477905273438,87.10790252685547,33.630001068115234,29.554500007629393,-0.6592872111943616
2022-10-12,151.1213836669922,87.4901123046875,33.56999969482422,29.925,-0.10016337795149517
2022-10-13,155.77841186523438,90.54777526855469,31.940000534057617,30.2085000038147,0.31861817191855907
2022-10-14,151.83509826660156,88.16564178466797,32.02000045776367,30.494500064849852,-0.03676360469835142
2022-10-17,154.10116577148438,89.43672180175781,31.3700008392334,30.77500009536743,0.16782950265520888
2022-10-18,156.17990112304688,89.59668731689453,30.5,30.942000102996825,0.359305086787407
2022-10-19,154.66323852539062,92.25439453125,30.760000228881836,31.08050012588501,0.20913479116203587
2022-10-20,152.96815490722656,92.37882995605469,29.979999542236328,31.21200008392334,0.052036296990092955
2022-10-21,154.39559936523438,94.09431457519531,29.690000534057617,31.200500106811525,0.17746224482830686
2022-10-24,158.51731872558594,94.75206756591797,29.850000381469727,31.08000020980835,0.5558352895888244
2022-10-25,159.04371643066406,94.11207580566406,28.459999084472656,30.87300024032593,0.6068901933477714
2022-10-26,159.75741577148438,95.23204803466797,27.280000686645508,30.728000259399415,0.6686116368516068
2022-10-27,159.58790588378906,95.59648132324219,27.389999389648438,30.50550022125244,0.6515735595749181
2022-10-28,162.57656860351562,98.3963851928711,25.75,30.212000179290772,0.917167474810975
2022-10-31,161.99667358398438,98.494140625,25.8799991607666,30.001000118255615,0.8632152194222324
2022-11-01,161.26513671875,99.47189331054688,25.809999465942383,29.838000106811524,0.7919306621012041
2022-11-02,159.0168914794922,97.42753601074219,25.860000610351562,29.703500175476073,0.5919020065067765
2022-11-03,158.60650634765625,98.75191497802734,25.299999237060547,29.442500114440918,0.5489846374124058
2022-11-04,159.4986572265625,99.82743835449219,24.549999237060547,29.102000045776368,0.6273630557558254
2022-11-07,160.77442932128906,101.00961303710938,24.350000381469727,28.69700002670288,0.7407864084688276
2022-11-08,161.22052001953125,101.32958984375,25.540000915527344,28.292500019073486,0.7807987482256509
2022-11-09,159.29347229003906,96.79645538330078,26.09000015258789,27.91850004196167,0.6198397259331274
2022-11-10,162.10374450683594,98.21859741210938,23.530000686645508,27.498000049591063,0.8741484264514869
2022-11-11,158.84739685058594,101.28514862060547,22.520000457763672,27.023000049591065,0.561685280302263
2022-11-14,157.6697540283203,101.58084869384766,23.729999542236328,26.64099998474121,0.45175311569787246
2022-11-15,158.0801544189453,102.26180267333984,24.540000915527344,26.34300003051758,0.48710560515620177
2022-11-16,159.09718322753906,101.16867065429688,24.110000610351562,26.010500049591066,0.5852055034460804
2022-11-17,160.61387634277344,101.3030776977539,23.93000030517578,25.708000087738036,0.7248437374315748
2022-11-18,161.77366638183594,100.42498779296875,23.1200008392334,25.379500102996825,0.8353236762388454
2022-11-21,164.88726806640625,99.43040466308594,22.360000610351562,25.005000114440918,1.1267791103352807
2022-11-22,164.90509033203125,102.30661010742188,21.290000915527344,24.646500205993654,1.1175737573518147
2022-11-23,165.1192169189453,101.7958755493164,20.350000381469727,24.300000190734863,1.139286510484132
2022-11-25,164.25381469726562,101.43748474121094,20.5,23.955500221252443,1.0606739181604803
2022-11-28,164.0575408935547,98.39102935791016,22.209999084472656,23.778500175476076,1.0540323728709897
2022-11-29,162.8977508544922,99.04512786865234,21.889999389648438,23.579000186920165,0.944397572399937
2022-11-30,165.50283813476562,99.76193237304688,20.579999923706055,23.31750020980835,1.182408087561891
2022-12-01,166.8853302001953,99.27809143066406,19.84000015258789,23.016500186920165,1.3119785878061956
2022-12-02,166.69679260253906,98.43584442138672,19.059999465942383,22.704500198364258,1.2977352195838692
2022-12-05,164.3896942138672,95.73884582519531,20.75,22.514500236511232,1.094730890115752
2022-12-06,163.0520782470703,93.07769775390625,22.170000076293945,22.405500221252442,0.9811733353630222
2022-12-07,163.54580688476562,92.87159729003906,22.68000030517578,22.262500190734862,1.027572446126125
2022-12-08,164.98216247558594,93.56153869628906,22.290000915527344,22.072500228881836,1.1576912604352292
2022-12-09,164.37171936035156,92.7730484008789,22.829999923706055,22.037500190734864,1.1042601817471147
2022-12-12,165.1527557373047,95.0578842163086,25.0,22.16150016784668,1.1678085688795938
2022-12-13,165.06300354003906,96.09725952148438,22.549999237060547,22.10250015258789,1.1555936428119067
2022-12-14,164.60511779785156,95.38939666748047,21.139999389648438,21.932500076293945,1.1159549449163892
2022-12-15,161.81321716308594,94.47547149658203,22.829999923706055,21.86850004196167,0.8614262690625432
2022-12-16,161.89402770996094,93.8124008178711,22.6200008392334,21.803000068664552,0.8713951404735499
2022-12-19,162.79173278808594,94.2335433959961,22.420000076293945,21.768000030517577,0.9527558112094766
2022-12-20,162.6929931640625,95.59548950195312,21.479999542236328,21.723999977111816,0.938493342896512
2022-12-21,163.83309936523438,96.82301330566406,20.06999969482422,21.66299991607666,1.0392097998858298
2022-12-22,162.5673065185547,94.86970520019531,21.969999313354492,21.743999862670897,0.929618100048925
2022-12-23,163.61764526367188,97.37854766845703,20.8700008392334,21.76249990463257,1.0172053484204011
2022-12-27,164.34481811523438,98.73152160644531,21.649999618530273,21.73449993133545,1.0792926352384422
2022-12-28,163.15982055664062,97.1097412109375,22.139999389648438,21.74699993133545,0.9759156936433422
2022-12-29,163.3662872314453,97.84447479248047,21.440000534057617,21.789999961853027,0.9922214002922505
2022-12-30,162.18130493164062,98.83008575439453,21.670000076293945,21.88149995803833,0.8790079621284514
2023-01-03,161.05917358398438,95.4342041015625,22.899999618530273,22.073499965667725,0.7881338124221583
2023-01-04,160.66416931152344,95.71196746826172,22.010000228881836,22.136499977111818,0.7505866328734454
2023-01-05,158.98544311523438,97.85342407226562,22.459999084472656,22.15099992752075,0.587389205706281
2023-01-06,162.5762939453125,99.03616333007812,21.1299991607666,22.073499870300292,0.914728159236412
2023-01-09,160.98733520507812,97.19039154052734,21.969999313354492,22.05749979019165,0.7748695652849265
2023-01-10,159.65872192382812,98.64191436767578,20.579999923706055,21.944999790191652,0.646626423401424
2023-01-11,159.83827209472656,99.78882598876953,21.09000015258789,21.749499797821045,0.6588898109328553
2023-01-12,157.8004608154297,101.44644165039062,18.829999923706055,21.56349983215332,0.4643378034596102
2023-01-13,157.31565856933594,101.38372802734375,18.350000381469727,21.423999881744386,0.41977776658099697
2023-01-17,158.05181884765625,101.18659210205078,19.360000610351562,21.25049991607666,0.48854420359227163
2023-01-18,154.06594848632812,99.10785675048828,20.34000015258789,21.136499881744385,0.12808535356598688
2023-01-19,152.2794952392578,99.7440185546875,20.520000457763672,21.041499900817872,-0.03938665677153502
2023-01-20,152.50392150878906,101.56291198730469,19.850000381469727,20.95999994277954,-0.02551207514785713
2023-01-23,151.8216552734375,101.0342788696289,19.809999465942383,20.946999931335448,-0.08656021132303679
2023-01-24,153.2310791015625,101.9750747680664,19.200000762939453,20.808500003814697,0.040123561216165206
2023-01-25,154.34422302246094,101.43748474121094,19.079999923706055,20.71899995803833,0.14500857429665776
2023-01-26,152.80917358398438,105.51432800292969,18.729999542236328,20.572999954223633,-0.012215220268364657
2023-01-27,152.27053833007812,103.587890625,18.510000228881836,20.391499996185303,-0.05471754447501709
2023-01-30,152.1448516845703,101.75108337402344,19.940000534057617,20.316499996185303,-0.059400804452843
2023-01-31,153.52732849121094,103.9463119506836,19.399999618530273,20.202999973297118,0.060059931617856534
2023-02-01,154.0120849609375,102.80838775634766,17.8700008392334,19.951500034332277,0.10914584596351297
2023-02-02,152.58473205566406,99.5916976928711,18.729999542236328,19.7875,-0.010607468041962994
2023-02-03,151.8216552734375,100.28162384033203,18.329999923706055,19.58100004196167,-0.08372038070399201
2023-02-06,154.24551391601562,100.11138916015625,19.43000030517578,19.49600009918213,0.1408911328418367
2023-02-07,154.0120849609375,102.96965789794922,18.65999984741211,19.33050012588501,0.10853736017888468
2023-02-08,153.6529998779297,102.07365417480469,19.6299991607666,19.28300008773804,0.07873790465012566
2023-02-09,155.1072998046875,102.45892333984375,20.709999084472656,19.264000034332277,0.21166436408414874
2023-02-10,158.17750549316406,106.77769470214844,20.530000686645508,19.34900007247925,0.4790621920042773
2023-02-13,159.58688354492188,106.36237335205078,20.34000015258789,19.448500061035155,0.6108584789584388
2023-02-14,157.79147338867188,105.11636352539062,18.90999984741211,19.426000022888182,0.4496604245650806
2023-02-15,158.00692749023438,104.80033111572266,18.229999542236328,19.320499992370607,0.4707612150525975
2023-02-16,157.55804443359375,104.49335479736328,20.170000076293945,19.30299997329712,0.43044180407145693
2023-02-17,158.2493438720703,100.47541809082031,20.020000457763672,19.311499977111815,0.509479215282054
2023-02-21,158.15953063964844,100.37610626220703,22.8700008392334,19.46450004577637,0.501555011609305
2023-02-22,158.10569763183594,99.07592010498047,22.290000915527344,19.619000053405763,0.5014864496102509
2023-02-23,158.27622985839844,99.98785400390625,21.139999389648438,19.72200002670288,0.5138031524027473
2023-02-24,157.96205139160156,99.99687957763672,21.670000076293945,19.869000053405763,0.4847384031201123
2023-02-27,157.9171600341797,99.81629943847656,20.950000762939453,19.99100008010864,0.4812716993180909
2023-02-28,155.78062438964844,99.23843383789062,20.700000762939453,20.029000091552735,0.2860320289762688
2023-03-01,153.8056182861328,100.12328338623047,20.579999923706055,20.088000106811524,0.10019905205455884
2023-03-02,156.64349365234375,100.5837631225586,19.59000015258789,20.17400007247925,0.36068676927834675
2023-03-03,156.48983764648438,101.85685729980469,18.489999771118164,20.16200008392334,0.3416851673726173
2023-03-06,156.80618286132812,102.75978088378906,18.610000610351562,20.176000118255615,0.3675092676051244
2023-03-07,156.02894592285156,100.77337646484375,19.59000015258789,20.184000110626222,0.3031859491852382
2023-03-08,156.4536895751953,99.30164337158203,19.110000610351562,20.206500148773195,0.34798605269982635
2023-03-09,155.26976013183594,98.5341796875,22.610000610351562,20.35550022125244,0.241484398326887
2023-03-10,155.47763061523438,97.31524658203125,24.799999237060547,20.560000228881837,0.26529116803327
2023-03-13,156.99595642089844,96.19564819335938,26.520000457763672,20.859500217437745,0.40981173353963063
2023-03-14,156.83326721191406,96.55680847167969,23.729999542236328,21.029000186920165,0.3934162494461685
2023-03-15,159.635009765625,91.75334930419922,26.139999389648438,21.390500164031984,0.670426508698205
2023-03-16,159.52658081054688,91.22064208984375,22.989999771118164,21.628500175476074,0.6624174136007345
2023-03-17,158.27932739257812,90.14617156982422,25.510000228881836,21.89550018310547,0.5512228646619902
2023-03-20,160.50265502929688,92.50276947021484,24.149999618530273,22.102000141143797,0.7477709758206174
2023-03-21,160.88221740722656,96.64710998535156,21.3799991607666,22.027500057220458,0.7672063253639605
2023-03-22,159.52658081054688,94.43497467041016,22.260000228881836,22.026000022888184,0.6502894668963707
2023-03-23,158.74928283691406,93.36956024169922,22.610000610351562,22.09950008392334,0.582485536150372
2023-03-24,161.85829162597656,93.47789001464844,21.739999771118164,22.10300006866455,0.8693551948780652
