Date,KO,PEP,VIX,AvgVIX,zscore
2020-04-14,40.77214050292969,115.01343536376953,37.7599983215332,56.27150001525879,-0.7918512630118764
2020-04-15,39.680335998535156,112.21289825439453,40.84000015258789,54.51799983978272,-0.9129861365900824
2020-04-16,39.255271911621094,112.71981811523438,40.11000061035156,52.70100002288818,-1.1778027357287641
2020-04-17,40.05537796020508,114.30709838867188,38.150001525878906,51.00850009918213,-1.02566094521743
2020-04-20,38.78022384643555,111.81400299072266,43.83000183105469,49.898000144958495,-1.2731220066858477
2020-04-21,37.82175064086914,108.81403350830078,45.40999984741211,49.089000129699706,-1.3056821968838732
2020-04-22,38.0717887878418,110.21012115478516,41.97999954223633,48.104500198364256,-1.380787813629503
2020-04-23,37.56336975097656,108.24891662597656,41.380001068115234,46.976000213623045,-1.34765537751262
2020-04-24,37.86342239379883,111.65611267089844,35.93000030517578,45.722500228881835,-1.6737850841715793
2020-04-27,38.98856735229492,111.73919677734375,33.290000915527344,44.11000022888184,-1.1669877737177656
2020-04-28,38.955230712890625,113.28492736816406,33.56999969482422,42.93450012207031,-1.3929769209009393
2020-04-29,39.27194595336914,110.82510375976562,31.229999542236328,41.81900005340576,-0.9119302749689298
2020-04-30,38.24681091308594,109.93590545654297,34.150001525878906,40.673500061035156,-1.262824093024209
2020-05-01,38.00510787963867,108.14922332763672,37.189998626708984,39.9875,-1.1306536138397862
2020-05-04,37.62171936035156,108.79739379882812,35.970001220703125,39.44600009918213,-1.3955273163027633
2020-05-05,37.838417053222656,109.420654296875,33.61000061035156,38.86450004577637,-1.3806721533565434
2020-05-06,37.29668045043945,108.68106079101562,34.119998931884766,38.235499954223634,-1.5293520532606484
2020-05-07,37.171653747558594,109.3209457397461,31.440000534057617,37.64000005722046,-1.674123362367406
2020-05-08,38.43016815185547,111.5480728149414,27.979999542236328,36.95550012588501,-1.3980810269626274
2020-05-11,37.95509719848633,111.6727294921875,27.56999969482422,36.275500202178954,-1.6338340392095785
2020-05-12,37.355018615722656,110.47606658935547,33.040000915527344,36.03950033187866,-1.7470946964416594
2020-05-13,36.62158966064453,110.49269104003906,35.279998779296875,35.76150026321411,-2.0870976344261183
2020-05-14,36.42156219482422,110.5924072265625,32.61000061035156,35.38650026321411,-2.1927969065133004
2020-05-15,36.054840087890625,112.97743225097656,31.889999389648438,35.07350015640259,-2.6866784079435293
2020-05-18,37.48003387451172,112.62010955810547,29.299999237060547,34.34700002670288,-1.981696700311336
2020-05-19,37.12165451049805,109.47052001953125,30.530000686645508,33.60300006866455,-1.7175301709061277
2020-05-20,38.24681091308594,109.07994842529297,27.989999771118164,32.90350008010864,-1.1461821563340615
2020-05-21,37.646728515625,108.2073974609375,29.530000686645508,32.31100006103516,-1.3036115585280903
2020-05-22,37.53004455566406,108.43177032470703,28.15999984741211,31.92250003814697,-1.3879189506660514
2020-05-26,38.41350173950195,107.82510375976562,28.010000228881836,31.658500003814698,-0.8984238454464778
2020-05-27,38.946895599365234,108.70597076416016,27.6200008392334,31.361000061035156,-0.7728371550246567
2020-05-28,39.24694061279297,109.93590545654297,28.59000015258789,31.229000091552734,-0.8022732609976428
2020-05-29,38.90522384643555,109.3209457397461,27.510000228881836,30.89700002670288,-0.8758297494009756
2020-06-01,39.16359329223633,110.51761627197266,28.229999542236328,30.449000072479247,-0.9199241504017076
2020-06-02,39.088592529296875,110.21846008300781,26.84000015258789,29.992500019073486,-0.9136950859652176
2020-06-03,39.92202377319336,110.37635040283203,25.65999984741211,29.594999980926513,-0.5514232481484953
2020-06-04,39.93869400024414,109.34878540039062,25.809999465942383,29.179500007629393,-0.4037196671890544
2020-06-05,40.9138298034668,110.91486358642578,24.520000457763672,28.8335000038147,-0.16808900620305167
2020-06-08,41.5472526550293,110.72222137451172,25.809999465942383,28.725,0.14984808904080524
2020-06-09,40.83882522583008,111.35871124267578,27.56999969482422,28.725,-0.2631114157463778
2020-06-10,40.52211380004883,112.3301773071289,27.56999969482422,28.451499938964844,-0.5413366539693923
2020-06-11,37.95509719848633,107.06248474121094,40.790000915527344,28.727000045776368,-1.005592367330098
2020-06-12,38.35038375854492,108.03392028808594,36.09000015258789,28.901000022888184,-0.955944706598561
2020-06-15,38.9390869140625,109.27339935302734,34.400001525878906,29.026500129699706,-0.8537569244726531
2020-06-16,39.33437728881836,110.26997375488281,33.66999816894531,29.245000076293945,-0.8075331986125295
2020-06-17,39.17457962036133,110.34534454345703,33.470001220703125,29.392000102996825,-0.8913894403060744
2020-06-18,39.51939010620117,111.19959259033203,32.939998626708984,29.639500045776366,-0.8490163302085446
2020-06-19,38.7036018371582,109.94337463378906,35.119998931884766,29.91899995803833,-1.0534937656226524
2020-06-22,38.4681282043457,109.75077819824219,31.770000457763672,30.09949998855591,-1.135682011853655
2020-06-23,38.38401794433594,110.0103759765625,31.3700008392334,30.267500019073488,-1.2097896316215844
2020-06-24,37.55140686035156,108.50292205810547,33.84000015258789,30.57849998474121,-1.3877777019177726
2020-06-25,37.786895751953125,110.05224609375,32.220001220703125,30.760000038146973,-1.4904647644295628
2020-06-26,36.64311218261719,107.97529602050781,34.72999954223633,31.121000003814697,-1.7341393086628842
2020-06-29,37.30751037597656,109.7759017944336,31.780000686645508,31.298500061035156,-1.6735598120007438
