Date,KLAC,MNST,VIX,AvgVIX,zscore
2020-08-04,192.3229522705078,39.005001068115234,23.760000228881836,26.243000030517578,-0.047585697431442656
2020-08-05,191.4687957763672,41.54999923706055,22.989999771118164,25.988500022888182,-1.1639779953028724
2020-08-06,191.09336853027344,41.755001068115234,22.649999618530273,25.657999992370605,-1.2750627898990465
2020-08-07,190.39877319335938,41.595001220703125,22.209999084472656,25.403999900817873,-1.2565126708243723
2020-08-10,190.62405395507812,41.0,22.1299991607666,24.90099992752075,-0.9937431304147902
2020-08-11,188.23056030273438,40.29999923706055,24.030000686645508,24.626499938964844,-0.8680530222933044
2020-08-12,195.23263549804688,41.32500076293945,22.280000686645508,24.352499961853027,-0.8107691974760884
2020-08-13,197.0723419189453,41.90999984741211,22.1299991607666,24.058999919891356,-0.9268896358439386
2020-08-14,199.3818359375,41.65999984741211,22.049999237060547,23.877499866485596,-0.6636489027093752
2020-08-17,204.20828247070312,41.724998474121094,21.350000381469727,23.72199993133545,-0.3576099286193361
2020-08-18,199.61749267578125,41.4900016784668,21.510000228881836,23.555499935150145,-0.5767529781298266
2020-08-19,198.46749877929688,41.334999084472656,22.540000915527344,23.466499996185302,-0.5917037305476137
2020-08-20,194.98904418945312,41.505001068115234,22.719999313354492,23.298499965667723,-0.9023685495676218
2020-08-21,192.2742156982422,41.3650016784668,22.540000915527344,23.133500003814696,-1.0315336300698636
2020-08-24,196.41249084472656,41.845001220703125,22.3700008392334,23.01500005722046,-0.9454152039178394
2020-08-25,198.2223663330078,41.98500061035156,22.030000686645508,22.844500064849854,-0.8786958594411117
2020-08-26,200.0605926513672,41.98500061035156,23.270000457763672,22.803000068664552,-0.7518501613111488
2020-08-27,192.72674560546875,41.66999816894531,24.469999313354492,22.788500022888183,-1.127033718436659
2020-08-28,196.6481475830078,42.27000045776367,22.959999084472656,22.713500022888184,-1.1057418716790326
2020-08-31,193.3771209716797,41.93000030517578,26.40999984741211,22.819999980926514,-1.190186357585064
2020-09-01,196.0260009765625,42.41999816894531,26.1200008392334,22.938000011444093,-1.210997066914457
2020-09-02,203.1807861328125,43.26499938964844,26.56999969482422,23.117000007629393,-1.068385102573667
2020-09-03,189.86102294921875,41.349998474121094,33.599998474121094,23.664499950408935,-1.1918206789695034
2020-09-04,182.281982421875,41.1349983215332,30.75,24.091499996185302,-1.6254748120338538
2020-09-08,164.4657440185547,40.04999923706055,31.459999084472656,24.557999992370604,-2.4040543414428717
2020-09-09,164.45639038085938,41.369998931884766,28.809999465942383,24.79699993133545,-2.953162252731951
2020-09-10,163.20260620117188,40.88999938964844,29.709999084472656,25.168499851226805,-2.840238119880971
2020-09-11,162.0808563232422,40.66999816894531,26.8700008392334,25.405499935150146,-2.8262328536110535
2020-09-14,167.86880493164062,41.44499969482422,25.850000381469727,25.595499992370605,-2.748853609803572
2020-09-15,170.3950653076172,41.56999969482422,25.59000015258789,25.807499980926515,-2.626468282436057
2020-09-16,170.4422149658203,40.935001373291016,26.040000915527344,26.03400001525879,-2.359371697306552
2020-09-17,170.1405792236328,40.35499954223633,26.459999084472656,26.229999923706053,-2.139193988267216
2020-09-18,168.69830322265625,39.494998931884766,25.829999923706055,26.385499954223633,-1.8813854287036782
2020-09-21,170.715576171875,39.189998626708984,27.780000686645508,26.64749994277954,-1.6154564992006968
2020-09-22,172.78944396972656,39.6150016784668,26.860000610351562,26.87199993133545,-1.6489401067696756
2020-09-23,170.4233856201172,38.89500045776367,28.579999923706055,27.199499893188477,-1.5130466125997282
2020-09-24,173.95831298828125,39.0,28.510000228881836,27.461499881744384,-1.3127485984122305
2020-09-25,177.1351318359375,39.39500045776367,26.3799991607666,27.55699987411499,-1.2576575973708515
2020-09-28,182.16891479492188,40.255001068115234,26.190000534057617,27.71849994659424,-1.2676363859877307
2020-09-29,182.2443084716797,39.89500045776367,26.270000457763672,27.711499977111817,-1.112852929214252
2020-09-30,182.63082885742188,40.099998474121094,26.3700008392334,27.723999977111816,-1.1713584021304864
2020-10-01,187.5703125,40.7400016784668,26.700000762939453,27.73050003051758,-1.0964349033359337
2020-10-02,180.95286560058594,39.775001525878906,27.6299991607666,27.432000064849852,-1.1521083732373947
2020-10-05,188.48468017578125,39.334999084472656,27.959999084472656,27.292500019073486,-0.4495581725520589
2020-10-06,188.37156677246094,38.814998626708984,29.479999542236328,27.19350004196167,-0.24130228185475933
2020-10-07,191.2655487060547,39.380001068115234,28.059999465942383,27.15600004196167,-0.2763644299739886
2020-10-08,194.83827209472656,39.584999084472656,26.360000610351562,26.988500118255615,-0.11500788685124676
2020-10-09,198.9387969970703,40.474998474121094,25.0,26.895000076293947,-0.20185013644367225
2020-10-12,202.24749755859375,41.38999938964844,25.06999969482422,26.85600004196167,-0.3537199301528852
2020-10-13,207.32846069335938,41.744998931884766,26.06999969482422,26.880000019073485,-0.15061414224607228
2020-10-14,203.61441040039062,41.400001525878906,26.399999618530273,26.897999954223632,-0.2635528414126438
2020-10-15,200.8712615966797,40.69499969482422,26.969999313354492,26.923499965667723,-0.15991252243349524
2020-10-16,196.45021057128906,40.380001068115234,27.40999984741211,27.002499961853026,-0.33410193241481523
2020-10-19,194.9513397216797,40.005001068115234,29.18000030517578,27.07249994277954,-0.2817173736608988
2020-10-20,193.9238739013672,40.099998474121094,29.350000381469727,27.196999931335448,-0.39208864176123503
2020-10-21,194.47059631347656,40.04499816894531,28.649999618530273,27.20049991607666,-0.33150965657499093
2020-10-22,191.65206909179688,40.279998779296875,28.110000610351562,27.180499935150145,-0.6236436429034286
2020-10-23,191.5200958251953,40.19499969482422,27.549999237060547,27.238999938964845,-0.5974330917872712
2020-10-26,187.53265380859375,39.42499923706055,32.459999084472656,27.552499866485597,-0.5526474180777887
2020-10-27,187.20269775390625,40.19499969482422,33.349998474121094,27.906499767303465,-0.8953525410890256
2020-10-28,179.62374877929688,38.685001373291016,40.279998779296875,28.60199966430664,-0.7909260706210499
2020-10-29,190.3700408935547,38.77000045776367,37.59000015258789,29.146499633789062,-0.08470195307974226
2020-10-30,185.87356567382812,38.28499984741211,38.02000045776367,29.665999698638917,-0.19345980555309267
2020-11-02,190.6339874267578,38.959999084472656,37.130001068115234,30.124499797821045,-0.1454332848465491
2020-11-03,198.7880096435547,39.7599983215332,35.54999923706055,30.427999782562257,0.08482884274194114
2020-11-04,207.8846893310547,41.36000061035156,29.56999969482422,30.50349979400635,0.047735639085387034
2020-11-05,215.0205841064453,41.84000015258789,27.579999923706055,30.56449975967407,0.3407029993208137
2020-11-06,218.39527893066406,41.630001068115234,24.860000610351562,30.55749979019165,0.6608268123650131
