Date,AMAT,XLU,VIX,AvgVIX,zscore
2022-01-31,133.10205078125,30.442838668823242,24.829999923706055,23.18100004196167,0.0798415416638471
2022-02-01,133.5162811279297,30.038408279418945,21.959999084472656,23.448999977111818,0.16677834350188778
2022-02-02,135.58724975585938,30.48240852355957,22.09000015258789,23.707999992370606,0.12504110174836067
2022-02-03,131.4934539794922,30.346126556396484,24.350000381469727,23.939000034332274,0.06432040011597223
2022-02-04,130.58799743652344,30.104352951049805,23.219999313354492,24.119499969482423,0.09177374279624084
2022-02-07,131.12744140625,30.06038475036621,22.860000610351562,24.324499988555907,0.11173803720712606
2022-02-08,133.65115356445312,30.08236312866211,21.440000534057617,24.426500034332275,0.16115488301321346
2022-02-09,138.90084838867188,30.214248657226562,19.959999084472656,24.503999996185303,0.24730323504898885
2022-02-10,134.63365173339844,29.44932746887207,23.90999984741211,24.818499946594237,0.304337516279077
2022-02-11,127.62120056152344,29.466909408569336,27.360000610351562,25.171000003814697,0.15183248966283652
2022-02-14,127.01433563232422,29.216337203979492,28.329999923706055,25.62799997329712,0.18733463821512106
2022-02-15,134.70108032226562,29.080059051513672,25.700000762939453,25.773499965667725,0.3771074596885484
2022-02-16,135.77993774414062,29.145999908447266,24.290000915527344,25.795499992370605,0.38730901165273984
2022-02-17,131.45492553710938,29.1635799407959,28.110000610351562,25.92150001525879,0.29194842399959414
2022-02-18,128.4495849609375,29.110837936401367,27.75,25.866499996185304,0.23823351702863999
2022-02-22,125.69934844970703,29.080059051513672,28.809999465942383,25.811999988555907,0.18570009846180835
2022-02-23,123.3833999633789,28.58770179748535,31.020000457763672,25.805000019073486,0.23156996357720677
2022-02-24,128.7487335205078,28.816295623779297,30.31999969482422,25.723000049591064,0.3014948401520363
2022-02-25,130.9682159423828,29.70869255065918,27.59000015258789,25.57800006866455,0.17629312941193478
2022-02-28,129.5014190673828,29.862558364868164,30.149999618530273,25.70250005722046,0.11537987406049297
2022-03-01,125.0721206665039,29.603191375732422,33.31999969482422,26.127000045776366,0.0713031161742872
2022-03-02,128.51712036132812,29.96367645263672,30.739999771118164,26.566000080108644,0.07491610260683394
2022-03-03,126.06607055664062,30.491201400756836,30.479999542236328,26.985500049591064,-0.07911010174003985
2022-03-04,121.3376235961914,31.163801193237305,31.979999542236328,27.367000007629393,-0.3095874124421406
2022-03-07,115.04588317871094,31.568239212036133,36.45000076293945,28.028500080108643,-0.5215014938195548
2022-03-08,119.80327606201172,31.080276489257812,35.130001068115234,28.642000102996825,-0.3260773387048259
2022-03-09,124.11678314208984,30.860471725463867,32.45000076293945,29.192500114440918,-0.19189511713341853
2022-03-10,120.5945816040039,31.067079544067383,30.229999542236328,29.706000137329102,-0.3067020797007003
2022-03-11,119.31112670898438,30.961584091186523,30.75,30.048000144958497,-0.31361281379708805
2022-03-14,115.92401885986328,30.926408767700195,31.770000457763672,30.268500137329102,-0.3788389629803711
2022-03-15,120.05418395996094,31.32206153869629,29.829999923706055,30.3435001373291,-0.36745081716799016
2022-03-16,125.91165924072266,31.264904022216797,26.670000076293945,30.392000102996825,-0.23185918922149631
2022-03-17,127.36878204345703,31.396787643432617,25.670000076293945,30.461000061035158,-0.22635341756213903
2022-03-18,130.4085235595703,31.128625869750977,23.8700008392334,30.249000072479248,-0.10991404725508871
2022-03-21,129.5014190673828,31.336620330810547,23.530000686645508,30.038000106811523,-0.1693830489750562
2022-03-22,130.73663330078125,31.38088607788086,22.940000534057617,29.744500160217285,-0.1516695695648604
2022-03-23,126.8187484741211,31.425134658813477,23.56999969482422,29.37200012207031,-0.24352514371848608
2022-03-24,133.73770141601562,31.74819564819336,21.670000076293945,28.9395001411438,-0.1588144471659431
2022-03-25,132.26126098632812,32.20845031738281,20.809999465942383,28.600500106811523,-0.27912171123263657
2022-03-28,132.8402557373047,32.416439056396484,19.6299991607666,28.07450008392334,-0.30699009551730777
2022-03-29,136.48793029785156,32.71736526489258,18.899999618530273,27.353500080108642,-0.2875618248251076
2022-03-30,131.04541015625,32.98732376098633,19.329999923706055,26.78300008773804,-0.45543951626470713
2022-03-31,127.18546295166016,32.9519157409668,20.559999465942383,26.28700008392334,-0.530674881533292
2022-04-01,122.94914245605469,33.412166595458984,19.6299991607666,25.669500064849853,-0.7096658227555082
2022-04-04,124.90807342529297,33.155479431152344,18.56999969482422,24.77550001144409,-0.618424845029259
2022-04-05,117.4487075805664,33.36347961425781,21.030000686645508,24.070499992370607,-0.8172182594086915
2022-04-06,115.15203857421875,34.02730178833008,22.100000381469727,23.55299997329712,-0.994292038170075
2022-04-07,118.11455535888672,33.94322204589844,21.549999237060547,23.11899995803833,-0.9150561480869761
2022-04-08,115.75999450683594,34.05828094482422,21.15999984741211,22.639499950408936,-0.987349462125133
2022-04-11,112.17024230957031,33.593605041503906,24.3700008392334,22.26949996948242,-0.9739125372854417
2022-04-12,110.54903411865234,33.72195053100586,24.260000228881836,21.99099998474121,-1.0331790218939563
2022-04-13,112.76852416992188,33.65555953979492,21.81999969482422,21.748499965667726,-0.9731595576988953
2022-04-14,109.39105224609375,33.67327117919922,22.700000762939453,21.6,-1.0483976482349264
2022-04-18,110.84819030761719,33.4918212890625,22.170000076293945,21.51499996185303,-0.9823610122672641
2022-04-19,112.96150970458984,33.708675384521484,21.3700008392334,21.40699996948242,-0.9793170802338602
2022-04-20,113.762451171875,33.98305130004883,20.31999969482422,21.27599992752075,-1.0152909626490738
2022-04-21,111.63949584960938,33.4210205078125,22.68000030517578,21.23149995803833,-0.9518577022629912
2022-04-22,108.85069274902344,32.858978271484375,28.209999084472656,21.558499908447267,-0.9025804139744479
2022-04-25,110.46219635009766,32.633277893066406,27.020000457763672,21.86899995803833,-0.8247130245249036
2022-04-26,105.10651397705078,32.3057975769043,33.52000045776367,22.563500022888185,-0.8753295483874289
2022-04-27,105.0003662109375,32.15091323852539,31.600000381469727,23.198500061035155,-0.847665671877993
2022-04-28,110.6165771484375,32.50936508178711,29.989999771118164,23.73150005340576,-0.7974925827248828
2022-04-29,106.48644256591797,31.53577423095703,33.400001525878906,24.37350015640259,-0.6972325771847097
2022-05-02,109.01470947265625,31.21271324157715,32.34000015258789,25.00900020599365,-0.5810633266608332
2022-05-03,109.815673828125,31.332202911376953,29.25,25.54300022125244,-0.5871154157677825
2022-05-04,114.6502456665039,32.03142166137695,25.420000076293945,25.762500190734862,-0.6193928166320284
2022-05-05,109.49720001220703,31.703941345214844,31.200000762939453,26.21750020980835,-0.6657005963359093
2022-05-06,108.56116485595703,31.956192016601562,30.190000534057617,26.6495002746582,-0.7343342859008308
2022-05-09,102.04749298095703,31.71721839904785,34.75,27.3290002822876,-0.8266715376108196
2022-05-10,103.42742919921875,31.332202911376953,32.9900016784668,27.76000032424927,-0.7229511709981026
2022-05-11,100.28157806396484,31.557899475097656,32.560001373291016,28.175000381469726,-0.8334432579180887
2022-05-12,103.02212524414062,31.239267349243164,31.770000457763672,28.6725004196167,-0.7136157873133336
2022-05-13,107.94358825683594,31.61101531982422,28.8700008392334,28.981000423431396,-0.6807839748645358
2022-05-16,106.61189270019531,31.7083683013916,27.469999313354492,29.246000385284425,-0.7279072295364356
2022-05-17,112.74922943115234,32.03583908081055,26.100000381469727,29.48250036239624,-0.6606682396493777
2022-05-18,107.44178771972656,31.726062774658203,30.959999084472656,30.01450033187866,-0.7136791076527912
2022-05-19,106.86279296875,31.659687042236328,29.350000381469727,30.34800033569336,-0.7131678729511447
2022-05-20,102.7326431274414,31.74819564819336,29.43000030517578,30.409000396728516,-0.8180871822035892
2022-05-23,106.08116149902344,32.1287841796875,28.479999542236328,30.48200035095215,-0.8204093509483672
2022-05-24,102.85807800292969,32.77047348022461,29.450000762939453,30.278500366210938,-1.012906161906014
2022-05-25,104.98626708984375,32.74835205078125,28.3700008392334,30.117000389099122,-0.9633801690179978
2022-05-26,111.31270599365234,32.841278076171875,27.5,29.992500400543214,-0.8468102917791953
2022-05-27,115.5787124633789,33.35463333129883,25.719999313354492,29.608500289916993,-0.8552717534903056
2022-05-31,113.46023559570312,32.89439010620117,26.190000534057617,29.301000308990478,-0.8114068390145684
2022-06-01,110.72264099121094,32.841278076171875,25.690000534057617,29.12300033569336,-0.8593570757390532
2022-06-02,113.4989242553711,33.06255340576172,24.719999313354492,29.088000297546387,-0.8430703874500642
2022-06-03,111.20630645751953,32.90323257446289,24.790000915527344,28.76750030517578,-0.8610412295672396
2022-06-06,111.2449951171875,33.04927062988281,25.06999969482422,28.51150026321411,-0.8884305688175539
2022-06-07,111.89311981201172,33.24842071533203,24.020000457763672,27.975000286102294,-0.9131215430715817
2022-06-08,108.78792572021484,32.59788513183594,23.959999084472656,27.523500156402587,-0.853476437851032
2022-06-09,103.7383804321289,31.814573287963867,26.09000015258789,27.200000095367432,-0.8095247908019024
2022-06-10,98.55339813232422,31.5711669921875,27.75,26.999000072479248,-0.872753278383232
2022-06-13,93.1749496459961,30.119625091552734,34.02000045776367,27.256500053405762,-0.7067049002009957
2022-06-14,93.46514892578125,29.35844612121582,32.689998626708984,27.517500019073488,-0.5534878496835077
2022-06-15,94.23900604248047,29.54874038696289,29.6200008392334,27.69350004196167,-0.5737945369829668
2022-06-16,86.66468811035156,28.977859497070312,32.95000076293945,27.79300012588501,-0.6245660577187346
2022-06-17,86.89685821533203,28.707908630371094,31.1299991607666,27.882000064849855,-0.5674795599112455
2022-06-21,92.06248474121094,29.25436782836914,30.190000534057617,27.920000076293945,-0.5632071482038147
2022-06-22,90.87265014648438,29.562162399291992,28.950000762939453,27.943500137329103,-0.6479675823230697
2022-06-23,90.23420715332031,30.258060455322266,29.049999237060547,27.923500061035156,-0.7959783478350216
2022-06-24,94.18099212646484,30.784440994262695,27.229999542236328,27.866499996185304,-0.8137437980619401
2022-06-27,94.4228286743164,31.034252166748047,26.950000762939453,27.839000034332276,-0.8568606704345572
2022-06-28,91.91739654541016,30.918262481689453,28.360000610351562,27.971000099182127,-0.8877274848885855
2022-06-29,88.93795776367188,30.940580368041992,28.15999984741211,28.069500064849855,-0.9553918864894518
2022-06-30,88.0093002319336,31.284061431884766,28.709999084472656,28.220499992370605,-1.0414928147550149
2022-07-01,83.45307922363281,32.051326751708984,26.700000762939453,28.319500064849855,-1.2865957372275305
2022-07-05,83.19190216064453,30.95841407775879,27.540000915527344,28.457000064849854,-1.081017684161899
2022-07-06,83.73362731933594,31.27959632873535,26.729999542236328,28.54000005722046,-1.1315455480069812
2022-07-07,87.78682708740234,31.248371124267578,26.079999923706055,28.643000030517577,-1.0393286070527155
2022-07-08,88.21245574951172,31.145771026611328,24.639999389648438,28.677000045776367,-1.0104577579004428
2022-07-11,85.72635650634766,31.34204864501953,26.170000076293945,28.68100004196167,-1.1012380567977273
