Date,NEE,ADI,VIX,AvgVIX,zscore
2020-04-17,52.996944427490234,92.51127624511719,38.150001525878906,51.00850009918213,-0.8317099084136971
2020-04-20,51.135414123535156,90.81043243408203,43.83000183105469,49.898000144958495,-1.0622175449164695
2020-04-21,50.664100646972656,86.8147964477539,45.40999984741211,49.089000129699706,-1.063534756413854
2020-04-22,53.192787170410156,91.89933013916016,41.97999954223633,48.104500198364256,-0.7948042678877801
2020-04-23,51.89509201049805,91.62035369873047,41.380001068115234,46.976000213623045,-0.9700021676613021
2020-04-24,51.5851936340332,95.31900024414062,35.93000030517578,45.722500228881835,-1.0720891291814976
2020-04-27,52.42451095581055,97.21782684326172,33.290000915527344,44.11000022888184,-0.9862716300975422
2020-04-28,51.49909973144531,96.83985900878906,33.56999969482422,42.93450012207031,-1.1083440098013992
2020-04-29,50.601688385009766,101.99637603759766,31.229999542236328,41.81900005340576,-1.3150978703318355
2020-04-30,49.73870086669922,98.63069152832031,34.150001525878906,40.673500061035156,-1.3807210593732382
2020-05-01,48.86281967163086,93.26719665527344,37.189998626708984,39.9875,-1.416162127077815
2020-05-04,49.51704788208008,93.05120849609375,35.970001220703125,39.44600009918213,-1.322130224244228
2020-05-05,49.519203186035156,95.33699798583984,33.61000061035156,38.86450004577637,-1.3584070292994705
2020-05-06,47.91804504394531,94.716064453125,34.119998931884766,38.235499954223634,-1.5701467321593723
2020-05-07,48.30972671508789,95.70594024658203,31.440000534057617,37.64000005722046,-1.5317587547141596
2020-05-08,49.4395866394043,98.83766174316406,27.979999542236328,36.95550012588501,-1.4254442446353592
2020-05-11,48.93383026123047,97.56877136230469,27.56999969482422,36.275500202178954,-1.475160961595254
2020-05-12,49.05220031738281,95.93094635009766,33.040000915527344,36.03950033187866,-1.4325659570756581
2020-05-13,49.523502349853516,93.41118621826172,35.279998779296875,35.76150026321411,-1.3269966713930323
2020-05-14,49.97758102416992,94.9320297241211,32.61000061035156,35.38650026321411,-1.2884661040016943
2020-05-15,49.03497314453125,91.61134338378906,31.889999389648438,35.07350015640259,-1.3658325043150212
2020-05-18,50.67055130004883,97.49676513671875,29.299999237060547,34.34700002670288,-1.2335651849442617
2020-05-19,49.60527420043945,95.68797302246094,30.530000686645508,33.60300006866455,-1.3521067614881246
2020-05-20,50.098106384277344,103.10325622558594,27.989999771118164,32.90350008010864,-1.4025285500507287
2020-05-21,49.26094436645508,99.89956665039062,29.530000686645508,32.31100006103516,-1.4671683802828561
2020-05-22,50.32622528076172,99.94456481933594,28.15999984741211,31.92250003814697,-1.3204035906837672
2020-05-26,50.42522048950195,101.42041015625,28.010000228881836,31.658500003814698,-1.330313197295692
2020-05-27,51.89293670654297,103.20225524902344,27.6200008392334,31.361000061035156,-1.1556240009721104
2020-05-28,54.094505310058594,100.39734649658203,28.59000015258789,31.229000091552734,-0.8059420217081086
2020-05-29,54.99837875366211,102.19790649414062,27.510000228881836,30.89700002670288,-0.7096145534228125
2020-06-01,55.32080078125,102.04411315917969,28.229999542236328,30.449000072479247,-0.6625153659341569
2020-06-02,55.5263671875,105.68141174316406,26.84000015258789,29.992500019073486,-0.6922562041181225
2020-06-03,56.17121124267578,110.04257202148438,25.65999984741211,29.594999980926513,-0.6727630261126396
2020-06-04,54.507164001464844,110.7302474975586,25.809999465942383,29.179500007629393,-0.9141487425493534
2020-06-05,55.04597854614258,112.72986602783203,24.520000457763672,28.8335000038147,-0.8715476972643239
2020-06-08,56.36597442626953,111.93363189697266,25.809999465942383,28.725,-0.6760577552774893
2020-06-09,55.974300384521484,111.64409637451172,27.56999969482422,28.725,-0.7256509076945389
2020-06-10,55.56748962402344,111.1826400756836,27.56999969482422,28.451499938964844,-0.7745887658897113
2020-06-11,53.73680114746094,104.64088439941406,40.790000915527344,28.727000045776368,-0.9233664187614106
2020-06-12,53.42953872680664,107.13817596435547,36.09000015258789,28.901000022888184,-1.0058654109148328
2020-06-15,53.788753509521484,107.21958923339844,34.400001525878906,29.026500129699706,-0.9574359514921759
2020-06-16,53.70218276977539,111.01073455810547,33.66999816894531,29.245000076293945,-1.0300839845782113
2020-06-17,53.88179397583008,110.865966796875,33.470001220703125,29.392000102996825,-1.0029009280030778
2020-06-18,53.866634368896484,111.11931610107422,32.939998626708984,29.639500045776366,-1.0090536017007863
2020-06-19,52.41248321533203,108.73967742919922,35.119998931884766,29.91899995803833,-1.1722993884655435
2020-06-22,53.457664489746094,109.02921295166016,31.770000457763672,30.09949998855591,-1.0322302035650757
2020-06-23,52.62887191772461,111.51741790771484,31.3700008392334,30.267500019073488,-1.186788018109656
2020-06-24,52.29562759399414,108.09725952148438,33.84000015258789,30.57849998474121,-1.1781982754238702
2020-06-25,51.75249481201172,108.66728973388672,32.220001220703125,30.760000038146973,-1.262514434296087
2020-06-26,51.116294860839844,106.64955139160156,34.72999954223633,31.121000003814697,-1.3183082471805152
2020-06-29,51.55339431762695,107.67198181152344,31.780000686645508,31.298500061035156,-1.2741532299611835
2020-06-30,51.971046447753906,110.96548461914062,30.43000030517578,31.47800006866455,-1.2690303442734439
2020-07-01,53.28886795043945,108.91158294677734,28.6200008392334,31.626000118255615,-1.0537173442646854
2020-07-02,53.31916046142578,109.6987533569336,27.68000030517578,31.719500160217287,-1.0621190518865722
2020-07-06,53.44035339355469,111.85221099853516,27.940000534057617,31.890500164031984,-1.0797980113595032
2020-07-07,53.3884162902832,110.9474105834961,29.43000030517578,32.07150020599365,-1.0725107175977693
2020-07-08,54.805789947509766,111.1645736694336,28.079999923706055,32.097000217437746,-0.8797546210467235
2020-07-09,54.52880859375,112.36792755126953,29.260000228881836,32.18150024414062,-0.9373568373973447
2020-07-10,56.175540924072266,112.64842224121094,27.290000915527344,31.506500244140625,-0.7138601267112425
2020-07-13,55.44846725463867,106.08858489990234,32.189998626708984,31.31150016784668,-0.709556434193735
2020-07-14,56.81391525268555,106.77623748779297,29.520000457763672,31.067500114440918,-0.5315176434286516
2020-07-15,56.04571533203125,106.67669677734375,27.760000228881836,30.772000217437743,-0.6362797566454242
2020-07-16,58.07548904418945,104.93948364257812,28.0,30.49850015640259,-0.32746657233671705
2020-07-17,59.59022903442383,105.63619232177734,25.68000030517578,30.13550024032593,-0.12890367980840184
2020-07-20,59.36300277709961,105.91666412353516,24.459999084472656,29.602500247955323,-0.16485030843853346
2020-07-21,59.795799255371094,103.67276000976562,24.84000015258789,29.256000232696532,-0.06902600254722775
2020-07-22,60.68083572387695,103.03936767578125,24.31999969482422,28.903500175476076,0.06363951754083541
2020-07-23,60.799869537353516,101.28406524658203,26.079999923706055,28.515500164031984,0.1082061878554299
2020-07-24,60.64406204223633,101.52836608886719,25.84000015258789,28.19650011062622,0.08272603948004402
2020-07-27,60.07712173461914,104.77661895751953,24.739999771118164,27.697000122070314,-0.047740768605597506
2020-07-28,60.59861373901367,104.44184112548828,25.440000534057617,27.380000114440918,0.029814989876971884
2020-07-29,60.901573181152344,106.34193420410156,24.100000381469727,27.063500118255615,0.04135515291832092
2020-07-30,61.096317291259766,105.22901153564453,24.760000228881836,26.870500087738037,0.08612487906420505
2020-07-31,60.741432189941406,103.91703796386719,24.459999084472656,26.70950002670288,0.05798519798979902
2020-08-03,60.068458557128906,105.47331237792969,24.280000686645508,26.526500034332276,-0.060088035965240295
2020-08-04,61.682735443115234,106.02525329589844,23.760000228881836,26.243000030517578,0.15457187531352726
2020-08-05,61.407928466796875,105.11139678955078,22.989999771118164,25.988500022888182,0.13114843982584898
2020-08-06,61.19801712036133,105.62712097167969,22.649999618530273,25.657999992370605,0.09383470403962985
2020-08-07,62.273502349853516,105.24710845947266,22.209999084472656,25.403999900817873,0.2488128976016755
2020-08-10,61.37762451171875,105.64521789550781,22.1299991607666,24.90099992752075,0.11841121452630389
2020-08-11,60.111724853515625,105.46427917480469,24.030000686645508,24.626499938964844,-0.053953411148480374
2020-08-12,61.58320617675781,107.87105560302734,22.280000686645508,24.352499961853027,0.11125744881359487
2020-08-13,61.54207229614258,106.86671447753906,22.1299991607666,24.058999919891356,0.12163317817546546
2020-08-14,60.698158264160156,106.02525329589844,22.049999237060547,23.877499866485596,0.018260244205539178
2020-08-17,61.23698425292969,106.26048278808594,21.350000381469727,23.72199993133545,0.08909508096462819
2020-08-18,61.24995803833008,106.65861511230469,21.510000228881836,23.555499935150145,0.08452069644846823
2020-08-19,61.096317291259766,106.90290832519531,22.540000915527344,23.466499996185302,0.059340649642435475
2020-08-20,61.04653549194336,106.2695541381836,22.719999313354492,23.298499965667723,0.06258289385074088
2020-08-21,61.111488342285156,104.97566986083984,22.540000915527344,23.133500003814696,0.09227901508174585
2020-08-24,61.159080505371094,106.07050323486328,22.3700008392334,23.01500005722046,0.08134943707574295
2020-08-25,60.87342834472656,108.48632049560547,22.030000686645508,22.844500064849854,0.0031459982450598853
2020-08-26,60.37356948852539,109.03826141357422,23.270000457763672,22.803000068664552,-0.07488957190823156
2020-08-27,60.651954650878906,108.26519775390625,24.469999313354492,22.788500022888183,-0.023978129676694722
2020-08-28,60.797664642333984,108.75631713867188,22.959999084472656,22.713500022888184,-0.011663499053170613
2020-08-31,60.715030670166016,106.30070495605469,26.40999984741211,22.819999980926514,0.016188639987946767
2020-09-01,60.2713508605957,108.0105209350586,26.1200008392334,22.938000011444093,-0.07259641882626783
2020-09-02,62.69195556640625,110.80266571044922,26.56999969482422,23.117000007629393,0.21785127846349658
2020-09-03,61.023860931396484,106.51895904541016,33.599998474121094,23.664499950408935,0.05545291311218046
2020-09-04,60.31266403198242,106.81001281738281,30.75,24.091499996185302,-0.047667260684278005
2020-09-08,60.440982818603516,102.70823669433594,31.459999084472656,24.557999992370604,0.035731100720257654
2020-09-09,61.41097640991211,105.00921630859375,28.809999465942383,24.79699993133545,0.13320542052275738
2020-09-10,60.22350311279297,103.92693328857422,29.709999084472656,25.168499851226805,-0.013878799203910035
2020-09-11,60.49318313598633,103.49948120117188,26.8700008392334,25.405499935150146,0.030297270251587825
2020-09-14,61.313106536865234,104.24524688720703,25.850000381469727,25.595499992370605,0.13188001183029108
2020-09-15,64.31005096435547,105.5549087524414,25.59000015258789,25.807499980926515,0.5258415333319684
2020-09-16,60.97166061401367,105.10016632080078,26.040000915527344,26.03400001525879,0.07092822017784854
2020-09-17,60.79112243652344,105.0364990234375,26.459999084472656,26.229999923706053,0.046952022441565607
2020-09-18,60.225685119628906,104.5090103149414,25.829999923706055,26.385499954223633,-0.022890593624927798
2020-09-21,60.06909942626953,103.61772155761719,27.780000686645508,26.64749994277954,-0.030307771571863942
2020-09-22,60.47361755371094,104.3180160522461,26.860000610351562,26.87199993133545,0.014490999255752535
2020-09-23,59.44057083129883,102.3171615600586,28.579999923706055,27.199499893188477,-0.09651516851940196
2020-09-24,60.360530853271484,102.4808578491211,28.510000228881836,27.461499881744384,0.028231094744014733
2020-09-25,61.29134750366211,103.20845794677734,26.3799991607666,27.55699987411499,0.1454573297178851
2020-09-28,61.79591751098633,106.46440124511719,26.190000534057617,27.71849994659424,0.16321471801349663
2020-09-29,61.574092864990234,106.0915298461914,26.270000457763672,27.711499977111817,0.13847015088469536
2020-09-30,60.36486053466797,106.17333984375,26.3700008392334,27.723999977111816,-0.03025333519153102
2020-10-01,61.49579620361328,108.21969604492188,26.700000762939453,27.73050003051758,0.0935771726087445
2020-10-02,61.149993896484375,103.69048309326172,27.6299991607666,27.432000064849852,0.11817442094839398
2020-10-05,62.615840911865234,106.04603576660156,27.959999084472656,27.292500019073486,0.28342486624176216
2020-10-06,63.13126754760742,105.08200073242188,29.479999542236328,27.19350004196167,0.3702097156713962
2020-10-07,64.61886596679688,107.92866516113281,28.059999465942383,27.15600004196167,0.5306132348946994
2020-10-08,65.47140502929688,109.44752502441406,26.360000610351562,26.988500118255615,0.6243411373337245
2020-10-09,65.87809753417969,112.16687774658203,25.0,26.895000076293947,0.6371337436649513
2020-10-12,66.47834777832031,114.69525146484375,25.06999969482422,26.85600004196167,0.6797796922804716
2020-10-13,65.56491088867188,112.4033432006836,26.06999969482422,26.880000019073485,0.5899903191445546
2020-10-14,65.3843994140625,111.90313720703125,26.399999618530273,26.897999954223632,0.5730029279737311
2020-10-15,64.9103012084961,112.7580337524414,26.969999313354492,26.923499965667723,0.4936862088932581
2020-10-16,66.46311950683594,112.4488296508789,27.40999984741211,27.002499961853026,0.7136166588217084
2020-10-19,65.14734649658203,111.51203155517578,29.18000030517578,27.07249994277954,0.5464418228200256
2020-10-20,65.46052551269531,112.43063354492188,29.350000381469727,27.196999931335448,0.5751018141402855
2020-10-21,64.74064636230469,113.46744537353516,28.649999618530273,27.20049991607666,0.45884664301098693
2020-10-22,65.7388916015625,113.45835876464844,28.110000610351562,27.180499935150145,0.5971959702721839
2020-10-23,65.91289520263672,112.95814514160156,27.549999237060547,27.238999938964845,0.6292902046435785
2020-10-26,65.821533203125,110.166015625,32.459999084472656,27.552499866485597,0.6613186310506611
2020-10-27,65.92375946044922,109.40203857421875,33.349998474121094,27.906499767303465,0.6876960278754939
2020-10-28,64.77545166015625,105.92780303955078,40.279998779296875,28.60199966430664,0.5843080765223141
2020-10-29,64.38398742675781,107.7558822631836,37.59000015258789,29.146499633789062,0.5008597561275197
2020-10-30,63.688018798828125,107.80133819580078,38.02000045776367,29.665999698638917,0.40377773027403413
2020-11-02,65.3582992553711,107.7558822631836,37.130001068115234,30.124499797821045,0.635750181586124
2020-11-03,66.13253784179688,108.91092681884766,35.54999923706055,30.427999782562257,0.7244590817060779
2020-11-04,63.78371810913086,114.5406265258789,29.56999969482422,30.50349979400635,0.30919081494100625
2020-11-05,65.02772521972656,118.5969467163086,27.579999923706055,30.56449975967407,0.4165140279788413
2020-11-06,65.87156677246094,121.41634368896484,24.860000610351562,30.55749979019165,0.48822773236039857
2020-11-09,65.68888854980469,123.52635955810547,25.75,30.59149980545044,0.429173879051435
2020-11-10,66.1064453125,122.58049011230469,24.799999237060547,30.527999782562254,0.5021182808261457
2020-11-11,67.4548568725586,124.94517517089844,23.450000762939453,30.380499839782715,0.6509640261906761
2020-11-12,66.69800567626953,123.21709442138672,25.350000381469727,30.299499893188475,0.5738315788196734
2020-11-13,67.15035247802734,123.93561553955078,23.100000381469727,30.083999919891358,0.6249604335636508
2020-11-16,67.63754272460938,125.51814270019531,22.450000762939453,29.74749994277954,0.6670881867926707
2020-11-17,66.64580535888672,123.57183074951172,22.709999084472656,29.415499877929687,0.5609284283059113
2020-11-18,65.93244934082031,121.17078399658203,23.84000015258789,29.174999904632568,0.5005859645250097
2020-11-19,65.3582992553711,123.84467315673828,23.110000610351562,28.924999904632568,0.3783114499379868
2020-11-20,65.72369384765625,122.67147064208984,23.700000762939453,28.732499980926512,0.44767174689221617
2020-11-23,64.87113952636719,124.66324615478516,22.65999984741211,28.242500019073486,0.2977676213591299
2020-11-24,65.22782135009766,124.49951934814453,21.639999389648438,27.657000064849854,0.34976891718247693
2020-11-25,66.39900970458984,123.64458465576172,21.25,26.70550012588501,0.5255961975890322
2020-11-27,65.66483306884766,125.28166198730469,20.84000015258789,25.86800012588501,0.39775666182430214
2020-11-30,64.31884002685547,126.49127197265625,20.56999969482422,24.995500087738037,0.19205301594413365
2020-12-01,64.80830383300781,127.99191284179688,20.770000457763672,24.17750005722046,0.23580580905640944
2020-12-02,64.9481430053711,127.9282455444336,21.170000076293945,23.458500099182128,0.256184853409868
2020-12-03,64.10908508300781,127.66337585449219,21.280000686645508,23.044000148773193,0.1442581209040868
2020-12-04,63.38364028930664,131.51840209960938,20.790000915527344,22.704500198364258,-0.017862193342004482
2020-12-07,64.0391616821289,131.28082275390625,21.299999237060547,22.526500129699706,0.0766942297908464
2020-12-08,64.39749908447266,133.4915313720703,20.68000030517578,22.273000144958495,0.09093110058486509
2020-12-09,64.38876342773438,129.5177764892578,22.270000457763672,22.146500205993654,0.15330621926317145
2020-12-10,64.04788208007812,129.06101989746094,22.520000457763672,22.100000190734864,0.11342088148505625
2020-12-11,64.50238037109375,128.94223022460938,23.309999465942383,21.998000144958496,0.1782455166457965
2020-12-14,64.28386688232422,130.0202178955078,24.719999313354492,22.079000091552736,0.13074399357802932
2020-12-15,65.47254180908203,131.60057067871094,22.889999389648438,22.101000022888183,0.27002489932832513
2020-12-16,65.06175231933594,130.44956970214844,22.5,22.09050006866455,0.23156968812799206
2020-12-17,65.6036376953125,131.34483337402344,21.93000030517578,21.995000076293945,0.2922667989886735
2020-12-18,65.12293243408203,132.05731201171875,21.56999969482422,21.91800003051758,0.2143142002595077
2020-12-21,65.02678680419922,130.25770568847656,25.15999984741211,21.99099998474121,0.22979886171083885
2020-12-22,65.29773712158203,131.80160522460938,24.229999542236328,22.069499969482422,0.24260695843844465
2020-12-23,64.96559143066406,130.8332061767578,23.309999465942383,22.15299997329712,0.2121178991923934
2020-12-24,65.53374481201172,131.97512817382812,21.530000686645508,22.167000007629394,0.27250492289389416
2020-12-28,65.97946166992188,132.16696166992188,21.700000762939453,22.210000038146973,0.33114347638654523
2020-12-29,65.83963012695312,131.23521423339844,23.079999923706055,22.335500049591065,0.32669324248820264
2020-12-30,66.34656524658203,133.5372314453125,22.770000457763672,22.435500049591063,0.3600419623987046
2020-12-31,67.43034362792969,134.95315551757812,22.75,22.514500045776366,0.4874313136335332
2021-01-04,64.86947631835938,133.39108276367188,26.969999313354492,22.798999977111816,0.1578821630805156
2021-01-05,65.35015869140625,135.7753143310547,25.34000015258789,23.026499938964843,0.18628075027014146
2021-01-06,68.54907989501953,136.3873748779297,25.06999969482422,23.214999961853028,0.6193677296507468
2021-01-07,69.30072784423828,142.15167236328125,22.3700008392334,23.299499988555908,0.6311958008752984
2021-01-08,70.9089126586914,143.18392944335938,21.559999465942383,23.263999938964844,0.8373266856270108
2021-01-11,69.65034484863281,144.60902404785156,24.079999923706055,23.34199991226196,0.6402787936563333
2021-01-12,69.7027816772461,145.33067321777344,23.329999923706055,23.342999935150146,0.6359913110157055
2021-01-13,71.52947998046875,144.7734375,22.209999084472656,23.217499923706054,0.8978083755931432
2021-01-14,72.13253784179688,145.66867065429688,23.25,23.235499954223634,0.9669751140460339
2021-01-15,71.70426940917969,144.10658264160156,24.34000015258789,23.32749996185303,0.9326778523466931
2021-01-19,72.37726593017578,146.65524291992188,23.239999771118164,23.392999935150147,0.9850706877200417
2021-01-20,73.46105194091797,146.0066375732422,21.579999923706055,23.39349994659424,1.1454958856272432
2021-01-21,73.16387176513672,145.5133514404297,21.31999969482422,23.201499938964844,1.1122453521182538
2021-01-22,73.60089111328125,142.12423706054688,21.90999984741211,23.085499954223632,1.226978952151287
2021-01-25,75.92577362060547,140.4251251220703,23.190000534057617,23.079500007629395,1.576039364230927
2021-01-26,74.49239349365234,141.53961181640625,23.020000457763672,23.153999996185302,1.359759329282445
2021-01-27,70.08735656738281,134.7248077392578,37.209999084472656,23.929499912261964,0.8589402661737292
2021-01-28,72.07136535644531,136.30517578125,30.209999084472656,24.285999870300294,1.108332413552698
2021-01-29,70.68169403076172,134.58779907226562,33.09000015258789,24.801999855041505,0.9434167217706916
2021-02-01,71.40711212158203,138.74427795410156,30.239999771118164,25.176499843597412,0.9773402553350948
2021-02-02,72.48213958740234,138.73513793945312,25.559999465942383,25.105999851226805,1.1263206962755017
2021-02-03,72.5870361328125,134.81614685058594,22.90999984741211,24.984499835968016,1.203551555714729
2021-02-04,72.5433349609375,137.50189208984375,21.770000457763672,24.81949987411499,1.154526323617305
2021-02-05,73.06774139404297,135.8940887451172,20.8700008392334,24.74449987411499,1.2528554142133395
2021-02-08,72.8929443359375,139.9500732421875,21.239999771118164,24.72849988937378,1.1637549989521547
2021-02-09,73.26876831054688,139.63035583496094,21.6299991607666,24.605999851226805,1.2209024905768504
2021-02-10,73.33867645263672,139.97750854492188,21.989999771118164,24.538999843597413,1.2250262207878428
2021-02-11,73.37364959716797,145.0657958984375,21.25,24.49099988937378,1.1484498284163598
2021-02-12,72.65694427490234,146.87452697753906,19.969999313354492,24.326999855041503,1.020282488529046
2021-02-16,70.96137237548828,146.609619140625,21.459999084472656,24.18299980163574,0.7897746850887655
2021-02-17,70.5156021118164,145.93360900878906,21.5,24.095999813079835,0.7388761079277512
2021-02-18,70.55933380126953,144.41717529296875,22.489999771118164,24.14149980545044,0.7691952668760251
2021-02-19,68.2606430053711,149.63331604003906,22.049999237060547,24.177999782562257,0.3674846026593225
2021-02-22,65.63860321044922,145.46768188476562,23.450000762939453,24.254999828338622,0.07112622061080456
2021-02-23,65.29773712158203,144.0609130859375,23.110000610351562,24.25099983215332,0.04644425810969086
2021-02-24,64.46742248535156,147.76974487304688,21.34000015258789,24.16699981689453,-0.12785568225639082
2021-02-25,65.06925201416016,140.989990234375,28.889999389648438,23.75099983215332,0.06394942569786378
2021-02-26,64.5596923828125,142.95327758789062,27.950000762939453,23.63799991607666,-0.03801231519112075
2021-03-01,66.69468688964844,145.4945526123047,23.350000381469727,23.15099992752075,0.21690774120459944
2021-03-02,66.36961364746094,141.5496063232422,24.100000381469727,22.84399995803833,0.23502594067104698
2021-03-03,63.71622085571289,137.55886840820312,26.670000076293945,22.89949998855591,-0.0684717020868743
2021-03-04,62.63554763793945,132.58633422851562,28.56999969482422,23.182499980926515,-0.1385213952136887
2021-03-05,62.11716079711914,136.58636474609375,24.65999984741211,23.326999950408936,-0.2742954147544109
2021-03-08,62.25773620605469,132.16433715820312,25.469999313354492,23.55699987411499,-0.184075779051925
2021-03-09,65.03411865234375,137.0908966064453,24.030000686645508,23.69649991989136,0.1214752007009077
2021-03-10,65.42070770263672,134.9624786376953,22.559999465942383,23.742999935150145,0.2090543246243728
2021-03-11,65.77216339111328,138.55877685546875,21.90999984741211,23.738999938964845,0.20016745321540957
2021-03-12,66.48383331298828,137.19180297851562,20.690000534057617,23.710999965667725,0.3205690460747506
2021-03-15,66.3520278930664,138.53128051757812,20.030000686645508,23.714000034332276,0.2808878522543597
2021-03-16,66.2290267944336,140.43954467773438,19.790000915527344,23.63050012588501,0.2333243641548025
2021-03-17,64.10279083251953,141.43032836914062,19.229999542236328,23.517000102996825,-0.07690000716048914
2021-03-18,62.49495315551758,137.1092529296875,21.579999923706055,23.47150011062622,-0.23035804275436936
2021-03-19,62.24018096923828,139.36614990234375,20.950000762939453,23.416500186920167,-0.3017433425409041
2021-03-22,62.98698043823242,141.7422637939453,18.8799991607666,23.188000106811522,-0.23637178377946644
2021-03-23,65.03411865234375,138.06341552734375,20.299999237060547,23.04750003814697,0.10591380524513044
