Date,XOM,KO,VIX,AvgVIX,zscore
2020-03-23,23.985260009765625,31.304208755493164,61.59000015258789,52.10550012588501,-0.6193340295066302
2020-03-24,27.02822494506836,32.879417419433594,61.66999816894531,53.796500015258786,-0.1652637509453475
2020-03-25,28.439115524291992,34.679664611816406,63.95000076293945,55.61600008010864,-0.10514093263150286
2020-03-26,29.60597038269043,36.91329574584961,61.0,56.708000087738036,-0.16011950022774693
2020-03-27,28.179824829101562,35.679786682128906,65.54000091552734,57.97950010299682,-0.30330326046988904
2020-03-30,28.599273681640625,37.505035400390625,57.08000183105469,59.16250028610229,-0.46678930521798034
2020-03-31,28.957725524902344,36.87995910644531,53.540000915527344,59.99850034713745,-0.29933931756629273
2020-04-01,28.62215805053711,35.104713439941406,57.060001373291016,61.252000427246095,-0.12426175554963566
2020-04-02,30.810956954956055,36.62992477416992,50.90999984741211,61.81650047302246,0.1472176855112912
2020-04-03,29.903400421142578,36.529911041259766,46.79999923706055,62.059500503540036,-0.040194003089620796
2020-04-06,30.864343643188477,38.896888732910156,45.2400016784668,61.598500633239745,-0.1596301237030322
2020-04-07,31.451568603515625,38.763545989990234,46.70000076293945,61.568500709533694,-0.010523864349885462
2020-04-08,33.44208526611328,39.85536193847656,43.349998474121094,61.041000556945804,0.2778666694870501
2020-04-09,32.89297866821289,40.83881378173828,41.66999816894531,59.35100040435791,0.017710541629211547
2020-04-13,32.61079406738281,39.113582611083984,41.16999816894531,58.51800022125244,0.1976075292102584
2020-04-14,32.3591194152832,40.77214813232422,37.7599983215332,56.27150001525879,-0.09143083353629085
2020-04-15,30.871967315673828,39.680328369140625,40.84000015258789,54.51799983978272,-0.2680769544879751
2020-04-16,29.85765266418457,39.255271911621094,40.11000061035156,52.70100002288818,-0.43349242339211197
2020-04-17,32.96162414550781,40.05537796020508,38.150001525878906,51.00850009918213,0.14308812427976994
2020-04-20,31.405824661254883,38.78021240234375,43.83000183105469,49.898000144958495,-0.023021776138553184
2020-04-21,31.2380428314209,37.821754455566406,45.40999984741211,49.089000129699706,0.07447572653374214
2020-04-22,32.13033676147461,38.07176971435547,41.97999954223633,48.104500198364256,0.23741136424799258
2020-04-23,33.13702392578125,37.563385009765625,41.380001068115234,46.976000213623045,0.5323606626225923
2020-04-24,33.3505744934082,37.863426208496094,35.93000030517578,45.722500228881835,0.5375865380637517
2020-04-27,33.51072311401367,38.988555908203125,33.290000915527344,44.11000022888184,0.41496309311966134
2020-04-28,34.29624938964844,38.955230712890625,33.56999969482422,42.93450012207031,0.5940301528131026
2020-04-29,36.19524002075195,39.271942138671875,31.229999542236328,41.81900005340576,0.9710699178595665
2020-04-30,35.440223693847656,38.24680709838867,34.150001525878906,40.673500061035156,0.9475786741153878
2020-05-01,32.900604248046875,38.00510787963867,37.189998626708984,39.9875,0.41777767042551067
2020-05-04,34.22760772705078,37.6217155456543,35.970001220703125,39.44600009918213,0.76626329246121
2020-05-05,34.18947982788086,37.838417053222656,33.61000061035156,38.86450004577637,0.7273343208142703
2020-05-06,33.548858642578125,37.29667663574219,34.119998931884766,38.235499954223634,0.6612804543205746
2020-05-07,33.73952102661133,37.17165756225586,31.440000534057617,37.64000005722046,0.7211820531642793
2020-05-08,35.219051361083984,38.4301643371582,27.979999542236328,36.95550012588501,0.8727026272183038
2020-05-11,34.88348388671875,37.95509719848633,27.56999969482422,36.275500202178954,0.8649956222821306
2020-05-12,34.300418853759766,37.35502243041992,33.040000915527344,36.03950033187866,0.8199197605356607
2020-05-13,32.597835540771484,36.62158203125,35.279998779296875,35.76150026321411,0.5450667396917324
2020-05-14,32.88548278808594,36.42156219482422,32.61000061035156,35.38650026321411,0.6370423120630858
2020-05-15,32.652252197265625,36.05484390258789,31.889999389648438,35.07350015640259,0.636821337266436
2020-05-18,35.2488899230957,37.480045318603516,29.299999237060547,34.34700002670288,1.0128983353378802
2020-05-19,34.16047286987305,37.12165069580078,30.530000686645508,33.60300006866455,0.8216609820386951
2020-05-20,35.27220916748047,38.24680709838867,27.989999771118164,32.90350008010864,0.9102804694309592
2020-05-21,34.64248275756836,37.64672088623047,29.530000686645508,32.31100006103516,0.854847674183145
2020-05-22,34.673580169677734,37.53003692626953,28.15999984741211,31.92250003814697,0.8781550328008754
2020-05-26,35.69202423095703,38.41349792480469,28.010000228881836,31.658500003814698,0.9800427668412944
2020-05-27,35.948577880859375,38.946895599365234,27.6200008392334,31.361000061035156,0.9620088303950364
2020-05-28,35.01566696166992,39.2469367980957,28.59000015258789,31.229000091552734,0.712727216973949
2020-05-29,35.34994888305664,38.90523147583008,27.510000228881836,30.89700002670288,0.8349741454608597
2020-06-01,35.97966766357422,39.163597106933594,28.229999542236328,30.449000072479247,0.938445763842978
2020-06-02,36.780433654785156,39.08858871459961,26.84000015258789,29.992500019073486,1.1267559470477093
2020-06-03,38.280887603759766,39.92202377319336,25.65999984741211,29.594999980926513,1.3426798065187955
2020-06-04,38.17204666137695,39.938697814941406,25.809999465942383,29.179500007629393,1.3161736712499579
2020-06-05,41.2662239074707,40.9138298034668,24.520000457763672,28.8335000038147,1.8659740752454013
2020-06-08,42.55677032470703,41.547237396240234,25.809999465942383,28.725,2.0634204398183633
2020-06-09,41.608299255371094,40.83881378173828,27.56999969482422,28.725,1.9524587933358855
2020-06-10,39.377071380615234,40.52210998535156,27.56999969482422,28.451499938964844,1.5016633049408734
2020-06-11,35.90192413330078,37.95509719848633,40.790000915527344,28.727000045776368,1.0910831731457982
2020-06-12,36.67158508300781,38.350379943847656,36.09000015258789,28.901000022888184,1.2063727194749478
2020-06-15,36.64826965332031,38.9390869140625,34.400001525878906,29.026500129699706,1.1184339332448268
2020-06-16,37.47235107421875,39.33436584472656,33.66999816894531,29.245000076293945,1.2458050300284527
2020-06-17,36.251773834228516,39.174583435058594,33.470001220703125,29.392000102996825,0.9973071772996313
2020-06-18,36.47722625732422,39.5193977355957,32.939998626708984,29.639500045776366,0.998880801387179
2020-06-19,35.74644470214844,38.703609466552734,35.119998931884766,29.91899995803833,0.9513386800474428
2020-06-22,36.08851623535156,38.46811294555664,31.770000457763672,30.09949998855591,1.0603835749847204
2020-06-23,36.30619812011719,38.38401794433594,31.3700008392334,30.267500019073488,1.1205300606951
2020-06-24,34.59583282470703,37.551422119140625,33.84000015258789,30.57849998474121,0.8578891739165437
2020-06-25,35.116722106933594,37.786903381347656,32.220001220703125,30.760000038146973,0.9404184853289872
2020-06-26,33.91169357299805,36.64311599731445,34.72999954223633,31.121000003814697,0.8337079096811805
2020-06-29,34.455902099609375,37.307518005371094,31.780000686645508,31.298500061035156,0.8611144689460206
2020-06-30,34.76687240600586,37.5766487121582,30.43000030517578,31.47800006866455,0.8923124618598616
2020-07-01,33.981666564941406,37.69438552856445,28.6200008392334,31.626000118255615,0.7014495959044604
2020-07-02,34.269317626953125,37.74483871459961,27.68000030517578,31.719500160217287,0.7582134639435458
2020-07-06,34.510318756103516,38.03919982910156,27.940000534057617,31.890500164031984,0.7703317275010391
2020-07-07,33.616275787353516,38.022377014160156,29.43000030517578,32.07150020599365,0.5742246390806386
2020-07-08,33.53852844238281,37.904640197753906,28.079999923706055,32.097000217437746,0.5735171375103366
2020-07-09,32.15469741821289,36.92905807495117,29.260000228881836,32.18150024414062,0.40346649148391645
2020-07-10,33.15758514404297,37.971923828125,27.290000915527344,31.506500244140625,0.4794910225301617
2020-07-13,33.16535568237305,38.056026458740234,32.189998626708984,31.31150016784668,0.46939253324782143
2020-07-14,34.261539459228516,38.577449798583984,29.520000457763672,31.067500114440918,0.6394347891739467
2020-07-15,34.696903228759766,39.023193359375,27.760000228881836,30.772000217437743,0.6734183976179453
2020-07-16,34.4248046875,38.81294250488281,28.0,30.49850015640259,0.6425721232108735
2020-07-17,33.83395767211914,39.376407623291016,25.68000030517578,30.13550024032593,0.4321933766703823
2020-07-20,33.04096984863281,38.78770065307617,24.459999084472656,29.602500247955323,0.3389177972158201
2020-07-21,34.71245574951172,39.69600296020508,24.84000015258789,29.256000232696532,0.582284558773077
2020-07-22,33.90391540527344,40.77250671386719,24.31999969482422,28.903500175476076,0.25145408547751313
2020-07-23,33.973899841308594,40.60430145263672,26.079999923706055,28.515500164031984,0.290637208557335
2020-07-24,33.76398468017578,40.780914306640625,25.84000015258789,28.19650011062622,0.21920833939197762
2020-07-27,34.261539459228516,40.77250671386719,24.739999771118164,27.697000122070314,0.330844453994462
2020-07-28,33.85728454589844,40.520198822021484,25.440000534057617,27.380000114440918,0.2765728226634688
2020-07-29,34.23044204711914,40.385643005371094,24.100000381469727,27.063500118255615,0.3783279449014491
2020-07-30,32.55118942260742,40.10810470581055,24.760000228881836,26.870500087738037,0.04456156021378015
2020-07-31,32.71445846557617,39.72964859008789,24.459999084472656,26.70950002670288,0.13401124921185464
2020-08-03,32.84661102294922,38.9390869140625,24.280000686645508,26.526500034332276,0.2744888006315946
2020-08-04,33.795082092285156,39.267093658447266,23.760000228881836,26.243000030517578,0.4389310510291869
2020-08-05,34.09050369262695,39.712825775146484,22.989999771118164,25.988500022888182,0.441849956487954
2020-08-06,33.927249908447266,39.93149185180664,22.649999618530273,25.657999992370605,0.3748676107346096
2020-08-07,33.771751403808594,40.20061492919922,22.209999084472656,25.403999900817873,0.30251343252767376
2020-08-10,34.603614807128906,40.13332748413086,22.1299991607666,24.90099992752075,0.4966416091533952
2020-08-11,34.96123123168945,40.30995178222656,24.030000686645508,24.626499938964844,0.5511996971526726
2020-08-12,34.95330810546875,40.73045349121094,22.280000686645508,24.352499961853027,0.4903249120507147
2020-08-13,34.09710693359375,40.68840789794922,22.1299991607666,24.058999919891356,0.30616439704646364
2020-08-14,34.24774169921875,40.74728012084961,22.049999237060547,23.877499866485596,0.3313278956191258
2020-08-17,33.803794860839844,40.545433044433594,21.350000381469727,23.72199993133545,0.2611509042245638
2020-08-18,33.637306213378906,40.72205352783203,21.510000228881836,23.555499935150145,0.1993613848401012
2020-08-19,33.26470184326172,39.83898162841797,22.540000915527344,23.466499996185302,0.24079143956589383
2020-08-20,32.757328033447266,39.82216262817383,22.719999313354492,23.298499965667723,0.1305220203226537
2020-08-21,32.511566162109375,39.76329040527344,22.540000915527344,23.133500003814696,0.08424088188495665
2020-08-24,33.4708251953125,40.343597412109375,22.3700008392334,23.01500005722046,0.21560856250107324
2020-08-25,32.408512115478516,40.293128967285156,22.030000686645508,22.844500064849854,-0.01312342467172749
2020-08-26,31.718795776367188,40.503379821777344,23.270000457763672,22.803000068664552,-0.19579421365362393
2020-08-27,31.504751205444336,40.562252044677734,24.469999313354492,22.788500022888183,-0.25158731349446517
2020-08-28,32.25788116455078,41.90788650512695,22.959999084472656,22.713500022888184,-0.27357198869152854
2020-08-31,31.66330337524414,41.65556716918945,26.40999984741211,22.819999980926514,-0.3700925340073729
2020-09-01,31.258989334106445,41.31075668334961,26.1200008392334,22.938000011444093,-0.4113728875547805
2020-09-02,31.068723678588867,43.05166244506836,26.56999969482422,23.117000007629393,-0.6983545633202952
2020-09-03,31.00530242919922,42.45454025268555,33.599998474121094,23.664499950408935,-0.6284877458549838
2020-09-04,30.981521606445312,42.92551803588867,30.75,24.091499996185302,-0.699978982154089
2020-09-08,30.26802635192871,41.89105987548828,31.459999084472656,24.557999992370604,-0.7129421164944187
2020-09-09,30.085689544677734,42.21065139770508,28.809999465942383,24.79699993133545,-0.7983493012024326
2020-09-10,29.332561492919922,42.05085372924805,29.709999084472656,25.168499851226805,-0.9430741273083124
2020-09-11,29.253280639648438,42.94233322143555,26.8700008392334,25.405499935150146,-1.0860019325805996
2020-09-14,29.063011169433594,42.99319839477539,25.850000381469727,25.595499992370605,-1.135391439713756
2020-09-15,28.753835678100586,43.28145980834961,25.59000015258789,25.807499980926515,-1.2445515236643758
2020-09-16,29.974712371826172,43.061031341552734,26.040000915527344,26.03400001525879,-0.9425355495636566
2020-09-17,29.96677017211914,42.8575439453125,26.459999084472656,26.229999923706053,-0.9156915554927152
2020-09-18,29.48318099975586,42.772762298583984,25.829999923706055,26.385499954223633,-1.011126454896164
2020-09-21,28.880672454833984,41.61972427368164,27.780000686645508,26.64749994277954,-0.9827807574216921
2020-09-22,28.16718292236328,42.10297775268555,26.860000610351562,26.87199993133545,-1.209108908385006
2020-09-23,27.263416290283203,40.87363815307617,28.579999923706055,27.199499893188477,-1.2369138806946198
2020-09-24,27.207923889160156,41.28907012939453,28.510000228881836,27.461499881744384,-1.3076360316433167
2020-09-25,27.461612701416016,41.3060302734375,26.3799991607666,27.55699987411499,-1.253702984094598
2020-09-28,27.99277114868164,41.78081512451172,26.190000534057617,27.71849994659424,-1.2025362856073398
2020-09-29,27.17622184753418,41.47560501098633,26.270000457763672,27.711499977111817,-1.3408975507498573
2020-09-30,27.215858459472656,41.85710906982422,26.3700008392334,27.723999977111816,-1.385731909048445
2020-10-01,26.2645320892334,41.69602966308594,26.700000762939453,27.73050003051758,-1.5742753662553335
2020-10-02,26.14560890197754,41.8486328125,27.6299991607666,27.432000064849852,-1.6221291844413122
2020-10-05,26.748123168945312,41.865604400634766,27.959999084472656,27.292500019073486,-1.490760612841892
2020-10-06,26.470645904541016,41.492557525634766,29.479999542236328,27.19350004196167,-1.4999143817247598
2020-10-07,26.55785369873047,42.018211364746094,28.059999465942383,27.15600004196167,-1.5544534089227438
2020-10-08,27.953134536743164,42.78125,26.360000610351562,26.988500118255615,-1.3519807161511226
2020-10-09,27.5408935546875,43.07798767089844,25.0,26.895000076293947,-1.4852123411498175
2020-10-12,27.453689575195312,43.31537628173828,25.06999969482422,26.85600004196167,-1.5379441846458817
2020-10-13,27.128646850585938,42.57777404785156,26.06999969482422,26.880000019073485,-1.5064064709399663
2020-10-14,27.07315444946289,42.49298858642578,26.399999618530273,26.897999954223632,-1.5068059502069717
2020-10-15,27.31098747253418,42.38277816772461,26.969999313354492,26.923499965667723,-1.4385146188985138
2020-10-16,27.03351593017578,42.416683197021484,27.40999984741211,27.002499961853026,-1.5048781281679626
2020-10-19,26.494430541992188,42.06907272338867,29.18000030517578,27.07249994277954,-1.5756832683773163
2020-10-20,26.716413497924805,42.60320281982422,29.350000381469727,27.196999931335448,-1.6014946559230039
2020-10-21,26.28830909729004,42.38277816772461,28.649999618530273,27.20049991607666,-1.6655430085916336
2020-10-22,27.636028289794922,42.96776580810547,28.110000610351562,27.180499935150145,-1.448597554459606
2020-10-23,27.081087112426758,42.832115173339844,27.549999237060547,27.238999938964845,-1.5527207894004311
2020-10-26,26.438936233520508,42.2216796875,32.459999084472656,27.552499866485597,-1.6094567968938407
2020-10-27,26.018766403198242,42.30646514892578,33.349998474121094,27.906499767303465,-1.7146514448294237
2020-10-28,25.027803421020508,40.661678314208984,40.279998779296875,28.60199966430664,-1.7034081574233217
2020-10-29,26.1376895904541,40.71255111694336,37.59000015258789,29.146499633789062,-1.4641720795549655
2020-10-30,25.86021614074707,40.746463775634766,38.02000045776367,29.665999698638917,-1.530537084816608
2020-11-02,26.946311950683594,41.221248626708984,37.130001068115234,30.124499797821045,-1.3561776613461454
2020-11-03,26.486509323120117,41.84016418457031,35.54999923706055,30.427999782562257,-1.5452608055246921
2020-11-04,26.343801498413086,41.68754959106445,29.56999969482422,30.50349979400635,-1.5554858745359428
2020-11-05,26.29623794555664,41.91645431518555,27.579999923706055,30.56449975967407,-1.5982250835275673
2020-11-06,25.987056732177734,41.92493438720703,24.860000610351562,30.55749979019165,-1.668053599775395
2020-11-09,29.27705955505371,44.570152282714844,25.75,30.59149980545044,-1.3095688091867381
2020-11-10,29.926578521728516,45.765594482421875,24.799999237060547,30.527999782562254,-1.3334398357524
2020-11-11,29.618053436279297,45.42645263671875,23.450000762939453,30.380499839782715,-1.3542525440357887
2020-11-12,28.603178024291992,44.943199157714844,25.350000381469727,30.299499893188475,-1.5116109162657199
2020-11-13,29.293304443359375,45.31623840332031,23.100000381469727,30.083999919891358,-1.4108504680438083
2020-11-16,30.9820499420166,45.655372619628906,22.450000762939453,29.74749994277954,-1.0836361360300275
2020-11-17,31.396116256713867,45.51123809814453,22.709999084472656,29.415499877929687,-0.9714528909742242
2020-11-18,30.21074867248535,44.60406494140625,23.84000015258789,29.174999904632568,-1.1070630786137283
2020-11-19,30.365005493164062,45.04493713378906,23.110000610351562,28.924999904632568,-1.1347986684954983
2020-11-20,29.991533279418945,44.654937744140625,23.700000762939453,28.732499980926512,-1.1628794774352702
2020-11-23,31.95633888244629,44.66341781616211,22.65999984741211,28.242500019073486,-0.727896727884259
2020-11-24,34.08349609375,45.12123107910156,21.639999389648438,27.657000064849854,-0.32004205728643387
2020-11-25,33.13357925415039,44.87537384033203,21.25,26.70550012588501,-0.4963541829847971
2020-11-27,32.63019561767578,44.68037033081055,20.84000015258789,25.86800012588501,-0.58068788008484
2020-11-30,30.95769500732422,44.09078598022461,20.56999969482422,24.995500087738037,-0.869086612077499
2020-12-01,31.258089065551758,44.46675491333008,20.770000457763672,24.17750005722046,-0.8552562493353807
2020-12-02,32.427223205566406,44.52657699584961,21.170000076293945,23.458500099182128,-0.6041256091458485
2020-12-03,32.646446228027344,45.09906768798828,21.280000686645508,23.044000148773193,-0.6359425790810961
2020-12-04,33.839927673339844,46.01335144042969,20.790000915527344,22.704500198364258,-0.4995308010039387
2020-12-07,33.20664596557617,45.27849578857422,21.299999237060547,22.526500129699706,-0.5368063960150093
2020-12-08,34.294593811035156,45.44085693359375,20.68000030517578,22.273000144958495,-0.31811399302216187
2020-12-09,34.7492561340332,45.56901931762695,22.270000457763672,22.146500205993654,-0.23519932507824967
2020-12-10,35.731651306152344,45.329769134521484,22.520000457763672,22.100000190734864,0.016521235320868993
2020-12-11,35.561153411865234,45.58610916137695,23.309999465942383,21.998000144958496,-0.05736562129362682
2020-12-14,34.278358459472656,45.51776123046875,24.719999313354492,22.079000091552736,-0.33252967206034506
2020-12-15,34.94411087036133,46.00480270385742,22.889999389648438,22.101000022888183,-0.25320701841657
2020-12-16,35.47996520996094,45.338314056396484,22.5,22.09050006866455,-0.040552830881726155
2020-12-17,35.30134201049805,45.51776123046875,21.93000030517578,21.995000076293945,-0.10543353519678753
2020-12-18,34.69242858886719,45.91935729980469,21.56999969482422,21.91800003051758,-0.29706668236795375
2020-12-21,34.05915069580078,45.124698638916016,25.15999984741211,21.99099998474121,-0.3259340719539253
2020-12-22,33.482696533203125,45.081974029541016,24.229999542236328,22.069499969482422,-0.44789699055562776
2020-12-23,33.913002014160156,45.355411529541016,23.309999465942383,22.15299997329712,-0.39081278058920754
2020-12-24,33.77497482299805,45.66300964355469,21.530000686645508,22.167000007629394,-0.46469741579117535
2020-12-28,33.88865280151367,46.278236389160156,21.700000762939453,22.210000038146973,-0.5259527587980071
2020-12-29,33.50706100463867,46.25260543823242,23.079999923706055,22.335500049591065,-0.6070605138090884
2020-12-30,33.77497482299805,46.51749038696289,22.770000457763672,22.435500049591063,-0.5848239132759716
2020-12-31,33.466453552246094,46.859275817871094,22.75,22.514500045776366,-0.7013633957482868
