Date,KRE,MS,VIX,AvgVIX,zscore
2015-03-20,31.67557144165039,26.861318588256836,13.020000457763672,14.604000043869018,-1.7040336591024996
2015-03-23,31.453588485717773,26.721500396728516,13.40999984741211,14.54650001525879,-1.7431559640588905
2015-03-24,31.30815315246582,26.66997528076172,13.619999885559082,14.543000030517579,-1.7863403273430951
2015-03-25,30.795272827148438,26.088607788085938,15.4399995803833,14.623000001907348,-1.763595092507557
2015-03-26,31.017261505126953,26.213712692260742,15.800000190734863,14.717500019073487,-1.718026400356257
2015-03-27,30.848854064941406,26.368263244628906,15.069999694824219,14.803999996185302,-1.861848741448929
2015-03-30,31.377031326293945,26.721500396728516,14.510000228881836,14.877500009536742,-1.7777668664000141
2015-03-31,31.25455665588379,26.265226364135742,15.289999961853027,14.949000024795533,-1.6333079088014988
2015-04-01,31.21628189086914,26.471281051635742,15.109999656677246,14.993000030517578,-1.740854911786851
2015-04-02,31.392337799072266,26.537521362304688,14.670000076293945,15.024500036239624,-1.6902718579637535
2015-04-06,31.246910095214844,26.427125930786133,14.739999771118164,15.001500034332276,-1.707670052803911
2015-04-07,31.300491333007812,26.44920539855957,14.779999732971191,14.9875,-1.6931162648791767
2015-04-08,31.361717224121094,26.6846981048584,13.979999542236328,14.851999950408935,-1.7685723999460383
2015-04-09,31.31580352783203,26.964351654052734,13.09000015258789,14.66299991607666,-1.9118061072089583
2015-04-10,31.377031326293945,26.66997528076172,12.579999923706055,14.520999908447266,-1.7552010352671905
2015-04-13,31.690879821777344,26.71413803100586,13.9399995803833,14.417999887466431,-1.6326539718307214
2015-04-14,31.522476196289062,27.111536026000977,13.670000076293945,14.320999908447266,-1.882831542185144
2015-04-15,31.951148986816406,27.516300201416016,12.84000015258789,14.179999923706054,-1.8663015387555297
2015-04-16,31.943492889404297,27.494218826293945,12.600000381469727,14.111499929428101,-1.8600920889658377
2015-04-17,31.384685516357422,27.045303344726562,13.890000343322754,14.102499961853027,-1.9161185222746417
2015-04-20,31.599018096923828,27.199844360351562,13.300000190734863,14.116499948501588,-1.8869028701129331
2015-04-21,31.591360092163086,27.045303344726562,13.25,14.10849995613098,-1.8226825377966622
2015-04-22,31.813364028930664,27.37647247314453,12.710000038146973,14.062999963760376,-1.8673544003662872
2015-04-23,31.744461059570312,27.508935928344727,12.479999542236328,13.914999961853027,-1.9565183178123833
2015-04-24,31.468894958496094,27.494218826293945,12.289999961853027,13.739499950408936,-2.074654159470906
2015-04-27,31.2392520904541,27.26608657836914,13.119999885559082,13.641999959945679,-2.078561613813186
2015-04-28,31.67557144165039,27.369524002075195,12.40999984741211,13.536999940872192,-1.9266062304364857
2015-04-29,31.790395736694336,27.702049255371094,13.390000343322754,13.44199995994568,-2.020327109415903
2015-04-30,31.468894958496094,27.569040298461914,14.550000190734863,13.413999986648559,-2.1074228136383155
2015-05-01,31.23158073425293,27.716829299926758,12.699999809265137,13.315499973297118,-2.279436106696487
2015-05-04,31.583709716796875,28.01238441467285,12.850000381469727,13.221000003814698,-2.249681999613708
2015-05-05,31.46123504638672,27.6724910736084,14.3100004196167,13.197500038146973,-2.1561928842537177
2015-05-06,31.66791343688965,27.376930236816406,15.149999618530273,13.25600004196167,-1.9333119743767735
2015-05-07,31.56840705871582,27.738990783691406,15.130000114440918,13.358000040054321,-2.136865315419782
2015-05-08,31.73680877685547,27.997621536254883,12.859999656677246,13.372000026702882,-2.174001574212491
2015-05-11,31.97410011291504,28.263629913330078,13.850000381469727,13.367500066757202,-2.1832244560167466
2015-05-12,32.06596374511719,27.87199592590332,13.859999656677246,13.377000045776366,-1.9701744199242808
2015-05-13,32.188438415527344,27.916324615478516,13.760000228881836,13.423000049591064,-1.9342186638037993
2015-05-14,32.35685729980469,28.182344436645508,12.739999771118164,13.430000019073486,-1.974583262821375
2015-05-15,31.905231475830078,27.968055725097656,12.380000114440918,13.354500007629394,-2.0849103884320956
2015-05-18,32.441043853759766,28.32273292541504,12.729999542236328,13.325999975204468,-1.9980074164441768
2015-05-19,32.79316329956055,28.58875274658203,12.850000381469727,13.305999994277954,-1.9553224059575847
2015-05-20,32.62476348876953,28.32273292541504,12.880000114440918,13.314499998092652,-1.9149491839636916
2015-05-21,32.51761245727539,28.108449935913086,12.109999656677246,13.296000003814697,-1.8695444141142499
2015-05-22,32.33387756347656,28.204509735107422,12.130000114440918,13.288000011444092,-1.9946796920603533
2015-05-26,32.127197265625,27.92372703552246,14.0600004196167,13.335000038146973,-1.9651472644346302
2015-05-27,32.5252571105957,28.537017822265625,13.270000457763672,13.378000068664551,-2.0537830129508134
2015-05-28,32.548213958740234,28.618301391601562,13.3100004196167,13.374000072479248,-2.0790031792715316
2015-05-29,32.25735092163086,28.226675033569336,13.84000015258789,13.3385000705719,-2.03898426501164
2015-06-01,32.119544982910156,28.50746726989746,13.970000267028809,13.402000093460083,-2.224260444590397
2015-06-02,32.532901763916016,28.46312713623047,14.239999771118164,13.471500062942505,-2.0179659150074434
2015-06-03,33.076393127441406,28.825199127197266,13.65999984741211,13.439000034332276,-1.9308299396730133
2015-06-04,32.785518646240234,28.596132278442383,14.710000038146973,13.41700005531311,-1.962010419077061
2015-06-05,33.40555191040039,29.03209114074707,14.210000038146973,13.371000051498413,-1.8726297781413122
2015-06-08,33.413211822509766,28.884307861328125,15.289999961853027,13.492500066757202,-1.8044439374429817
2015-06-09,33.772979736328125,28.91386604309082,14.470000267028809,13.523500061035156,-1.6547408725092971
2015-06-10,34.26289367675781,29.475454330444336,13.220000267028809,13.491500091552734,-1.6792065740755033
2015-06-11,34.24759292602539,29.46066665649414,12.850000381469727,13.446000099182129,-1.6796475471779604
2015-06-12,34.194007873535156,29.268550872802734,13.779999732971191,13.49800009727478,-1.619734313350548
2015-06-15,34.07152557373047,29.209436416625977,15.390000343322754,13.648500108718872,-1.6492179755009126
2015-06-16,34.43896484375,29.3646183013916,14.8100004196167,13.75250015258789,-1.551064641544848
2015-06-17,33.849525451660156,29.246387481689453,14.5,13.835000133514404,-1.765765531982507
2015-06-18,34.13276290893555,29.40155792236328,13.1899995803833,13.850500106811523,-1.7056741772451036
2015-06-19,34.065887451171875,29.09121322631836,13.960000038146973,13.94300012588501,-1.599990148181764
2015-06-22,34.49632263183594,29.44589614868164,12.739999771118164,13.973500108718872,-1.560729901765092
2015-06-23,34.87295150756836,29.71190643310547,12.109999656677246,13.8760000705719,-1.5069601900192449
2015-06-24,34.6961784362793,29.290721893310547,13.260000228881836,13.875500059127807,-1.4024168416690699
2015-06-25,34.7269172668457,28.98037338256836,14.010000228881836,13.910500049591064,-1.2526004737338818
2015-06-26,34.865264892578125,29.18728256225586,14.020000457763672,13.919500064849853,-1.2806720853227864
2015-06-29,33.94291687011719,28.30795669555664,18.850000381469727,14.1635000705719,-1.3125508226090328
2015-06-30,33.94291687011719,28.662641525268555,18.229999542236328,14.363000059127808,-1.4678878426714632
2015-07-01,34.373355865478516,29.08381462097168,16.09000015258789,14.484500074386597,-1.4577457677611878
2015-07-02,33.7738151550293,28.81781005859375,16.790000915527344,14.588500118255615,-1.6122947097388196
2015-07-06,33.76612091064453,28.706968307495117,17.010000228881836,14.728500127792358,-1.5672291988166547
2015-07-07,33.30494689941406,28.537017822265625,16.09000015258789,14.768500137329102,-1.7012912624697427
2015-07-08,33.035919189453125,27.92372703552246,19.65999984741211,15.028000116348267,-1.5543210791691402
2015-07-09,33.48941421508789,28.15278434753418,19.969999313354492,15.36550006866455,-1.449616926994534
2015-07-10,33.95059585571289,28.551803588867188,16.829999923706055,15.564500045776366,-1.4158738835145759
2015-07-13,34.211936950683594,29.05426788330078,13.899999618530273,15.570500040054322,-1.517781789409567
2015-07-14,34.29647445678711,29.34244728088379,13.369999885559082,15.469500017166137,-1.6057734750311061
2015-07-15,34.45021438598633,29.33505630493164,13.229999542236328,15.39049997329712,-1.5330319004837243
2015-07-16,34.550132751464844,29.4902286529541,12.109999656677246,15.270999956130982,-1.5558185310625356
2015-07-17,34.16582489013672,29.704509735107422,11.949999809265137,15.208999967575073,-1.823407247142878
2015-07-20,34.35028839111328,29.58629035949707,12.25,15.123499965667724,-1.6882376101443495
2015-07-21,34.188873291015625,29.615848541259766,12.220000267028809,15.097499990463257,-1.7741573730723432
2015-07-22,34.61162185668945,29.955739974975586,12.119999885559082,15.098000001907348,-1.731894136935618
2015-07-23,34.08893966674805,29.512405395507812,12.640000343322754,15.067000007629394,-1.7740328532146066
2015-07-24,33.65851593017578,29.261154174804688,13.739999771118164,15.053499984741212,-1.8585866557881392
2015-07-27,33.38949203491211,29.00253677368164,15.600000381469727,15.132499980926514,-1.866946755924391
2015-07-28,33.435604095458984,29.00253677368164,13.4399995803833,14.861999940872192,-1.8460998483804425
2015-07-29,33.51246643066406,29.143468856811523,12.5,14.575499963760375,-1.8730732963486987
2015-07-30,33.58934020996094,29.150896072387695,12.130000114440918,14.377499961853028,-1.841572060271966
2015-07-31,33.5278434753418,28.809688568115234,12.119999885559082,14.143999910354614,-1.7199397414792899
2015-08-03,33.5355224609375,28.75033950805664,12.5600004196167,13.921499919891357,-1.6904757420259118
2015-08-04,33.60471725463867,28.869016647338867,13.0,13.766999912261962,-1.7111688981972288
2015-08-05,33.88911437988281,28.928361892700195,12.510000228881836,13.40949993133545,-1.608585866036546
2015-08-06,33.689273834228516,28.876445770263672,13.770000457763672,13.099499988555909,-1.6761951625983984
2015-08-07,33.48173141479492,28.616832733154297,13.390000343322754,12.927500009536743,-1.6563239142374961
2015-08-10,33.95828628540039,28.987707138061523,12.229999542236328,12.844000005722046,-1.6033044986367493
2015-08-11,33.48173141479492,28.12726593017578,13.710000038146973,12.86100001335144,-1.4419142696018863
2015-08-12,32.8745002746582,27.867658615112305,13.609999656677246,12.880000019073487,-1.602741720573872
2015-08-13,32.99748229980469,28.001174926757812,13.489999771118164,12.949000024795533,-1.6056170161667092
2015-08-14,33.412559509277344,28.22370147705078,12.829999923706055,12.993000030517578,-1.5154210642594836
2015-08-17,33.46635437011719,28.29045867919922,13.020000457763672,13.031500053405761,-1.520337665330615
2015-08-18,33.47403335571289,28.053102493286133,13.789999961853027,13.110000038146973,-1.4129140404188425
2015-08-19,32.96673583984375,27.771228790283203,15.25,13.26650004386902,-1.5188105289689275
2015-08-20,32.12124252319336,26.82921028137207,19.139999389648438,13.591499996185302,-1.4884871081064126
2015-08-21,31.7292423248291,25.3753719329834,28.030000686645508,14.30600004196167,-1.0289874024599854
2015-08-24,30.261154174804688,23.928953170776367,40.7400016784668,15.563000106811524,-1.0592282409830585
2015-08-25,29.6385555267334,23.55807876586914,36.02000045776367,16.692000150680542,-1.1782729239453453
2015-08-26,30.637784957885742,24.700366973876953,30.31999969482422,17.583000135421752,-1.2268031261859789
2015-08-27,31.214250564575195,25.44213104248047,26.100000381469727,18.281500148773194,-1.2910488910231153
2015-08-28,31.28343391418457,25.25668716430664,26.049999237060547,18.978000116348266,-1.1785550215045697
2015-08-31,31.567829132080078,25.553390502929688,28.43000030517578,19.77150011062622,-1.1799257016264564
2015-09-01,30.330326080322266,24.566858291625977,31.399999618530273,20.691500091552733,-1.3073317365869497
2015-09-02,30.852994918823242,25.063833236694336,26.09000015258789,21.370500087738037,-1.28869127779319
2015-09-03,31.060527801513672,25.07124900817871,25.610000610351562,21.96250009536743,-1.19811505502189
2015-09-04,30.860685348510742,24.618776321411133,27.799999237060547,22.68300004005432,-1.090298305659307
2015-09-08,31.690811157226562,25.419872283935547,24.899999618530273,23.31650004386902,-1.0658511173018914
2015-09-09,31.514028549194336,25.034160614013672,26.229999542236328,23.942500019073485,-0.9768477037244024
2015-09-10,31.783052444458008,25.123172760009766,24.3700008392334,24.480500078201295,-0.8942076437157521
2015-09-11,31.783052444458008,25.212186813354492,23.200000762939453,24.96600012779236,-0.9331920508060674
2015-09-14,31.87528419494629,25.07866859436035,24.25,25.537000131607055,-0.8330194288997492
2015-09-15,32.29802322387695,25.649810791015625,22.540000915527344,26.013000154495238,-0.8920386007272987
2015-09-16,32.36720275878906,25.679492950439453,21.350000381469727,26.391000175476073,-0.8737626015732052
2015-09-17,31.60626220703125,25.25668716430664,21.139999389648438,26.685500144958496,-1.032606835851401
2015-09-18,30.9129581451416,24.50010108947754,22.280000686645508,26.84250020980835,-1.0146914224492725
2015-09-21,31.368467330932617,24.73004722595215,20.139999389648438,26.448000144958495,-0.90946595166301
2015-09-22,31.098249435424805,24.062458038330078,22.440000534057617,25.53300008773804,-0.7392534289399495
2015-09-23,31.31443977355957,23.97345542907715,22.1299991607666,24.838500022888184,-0.6025360465174209
2015-09-24,31.499706268310547,23.71384048461914,23.469999313354492,24.496000003814697,-0.4050780770579388
2015-09-25,31.793088912963867,23.87702751159668,23.6200008392334,24.37200002670288,-0.3439110884497532
2015-09-28,31.368467330932617,23.061098098754883,27.6299991607666,24.451000022888184,-0.17853651139011623
2015-09-29,31.399341583251953,23.00176239013672,26.829999923706055,24.371000003814697,-0.13859195780634395
2015-09-30,31.793088912963867,23.365222930908203,24.5,24.026000022888184,-0.11976223358324159
2015-10-01,31.76994514465332,23.365222930908203,22.549999237060547,23.848999977111816,-0.130225353046274
2015-10-02,31.244937896728516,23.31329345703125,20.940000534057617,23.61549997329712,-0.3448341647890608
2015-10-05,32.032432556152344,23.951202392578125,19.540000915527344,23.20250005722046,-0.26819114459092713
2015-10-06,31.947507858276367,24.003124237060547,19.399999618530273,22.92750005722046,-0.32932452815922053
2015-10-07,32.541988372802734,24.42592430114746,18.399999618530273,22.536000061035157,-0.24573308907711444
2015-10-08,32.81220245361328,24.47043800354004,17.420000076293945,22.188500022888185,-0.1430665108238589
2015-10-09,32.410736083984375,24.270156860351562,17.079999923706055,21.882499980926514,-0.23685165841572411
2015-10-12,32.6655158996582,24.329492568969727,16.170000076293945,21.478499984741212,-0.1476542071881359
2015-10-13,32.410736083984375,24.188568115234375,17.670000076293945,21.23499994277954,-0.201119223658279
2015-10-14,31.499706268310547,24.136646270751953,18.030000686645508,21.06899995803833,-0.590249207541217
2015-10-15,32.07876205444336,24.930315017700195,16.049999237060547,20.814499950408937,-0.6760560356659492
2015-10-16,32.09419631958008,25.182510375976562,15.050000190734863,20.452999925613405,-0.7795292705122193
2015-10-19,32.15595245361328,23.97345542907715,14.979999542236328,20.194999933242798,-0.22209464290009912
2015-10-20,32.56513977050781,23.921537399291992,15.75,19.860499906539918,-0.014366296536370346
2015-10-21,31.9783878326416,23.350385665893555,16.700000762939453,19.58899998664856,-0.02949192136667013
2015-10-22,32.541988372802734,23.99570655822754,14.449999809265137,19.138000011444092,-0.05731583362966332
2015-10-23,33.30632781982422,24.195980072021484,14.460000038146973,18.67999997138977,0.2005247797464256
2015-10-26,33.121028900146484,24.144062042236328,15.289999961853027,18.063000011444093,0.1394904756670304
2015-10-27,32.71184158325195,23.906700134277344,15.430000305175781,17.493000030517578,0.05845456080514558
2015-10-28,33.993446350097656,24.92020034790039,14.329999923706055,16.984500026702882,0.19398779218003584
2015-10-29,33.80815505981445,24.994718551635742,14.609999656677246,16.587500047683715,0.07758319108683834
2015-10-30,33.06698226928711,24.569944381713867,15.069999694824219,16.294000005722047,-0.07146212132309421
2015-11-02,33.68461227416992,24.95000648498535,14.149999618530273,16.024499940872193,0.04131245130799537
2015-11-03,33.8004264831543,24.808422088623047,14.539999961853027,15.78149995803833,0.15567916716286795
2015-11-04,33.869911193847656,24.890384674072266,15.510000228881836,15.636999988555909,0.151196508804744
2015-11-05,34.42579650878906,25.248098373413086,15.050000190734863,15.518499994277954,0.2458444423597126
2015-11-06,35.46034240722656,26.388282775878906,14.329999923706055,15.380999994277953,0.2142019213062855
2015-11-09,35.2364387512207,26.16472053527832,16.520000457763672,15.398500013351441,0.21088764976728752
2015-11-10,35.28276443481445,26.2616024017334,15.289999961853027,15.279500007629395,0.18940095671748167
2015-11-11,34.997108459472656,26.09764862060547,16.059999465942383,15.180999946594238,0.13206294184608425
2015-11-12,34.271385192871094,25.50891876220703,18.3700008392334,15.29700002670288,0.06180792782889082
2015-11-13,33.80815505981445,25.285356521606445,20.079999923706055,15.54850001335144,-0.04970400134513714
2015-11-16,34.186458587646484,25.37478256225586,18.15999984741211,15.70750002861023,0.0821592707445117
2015-11-17,34.30226516723633,25.031986236572266,18.84000015258789,15.862000036239625,0.284644889659357
2015-11-18,34.796382904052734,25.523836135864258,16.850000381469727,15.869500017166137,0.29262216944475694
2015-11-19,34.657405853271484,25.464208602905273,16.989999771118164,15.996500015258789,0.2559060634010313
2015-11-20,34.811824798583984,25.270458221435547,15.470000267028809,16.047000026702882,0.41057218815167595
2015-11-23,34.95079040527344,25.069246292114258,15.619999885559082,16.063500022888185,0.56151982125248
2015-11-24,35.120643615722656,25.031986236572266,15.930000305175781,16.088500022888184,0.6546274853018049
2015-11-25,35.18240737915039,25.046884536743164,15.1899995803833,16.131500005722046,0.6760255790861129
2015-11-27,35.27505874633789,25.1735782623291,15.119999885559082,16.157000017166137,0.6624260319572035
2015-11-30,35.24417495727539,25.561092376708984,16.1299991607666,16.209999990463256,0.47874884435941295
2015-12-01,35.32137680053711,26.283958435058594,14.670000076293945,16.23600001335144,0.19706630876281714
2015-12-02,34.696006774902344,26.00077247619629,15.90999984741211,16.304500007629393,0.038364860428946525
2015-12-03,34.178733825683594,25.67287254333496,18.110000610351562,16.43450002670288,-0.05188389416610153
2015-12-04,34.75777816772461,26.321212768554688,14.8100004196167,16.42250003814697,-0.07404812316870989
2015-12-07,34.00889587402344,25.84427833557129,15.84000015258789,16.498000049591063,-0.2037348437909344
2015-12-08,33.414405822753906,25.382238388061523,17.600000381469727,16.552000045776367,-0.2701451777662645
2015-12-09,32.866249084472656,24.8680362701416,19.610000610351562,16.768000078201293,-0.29276374351895007
2015-12-10,32.96662521362305,24.905298233032227,19.34000015258789,16.93200011253357,-0.26370363904284505
2015-12-11,32.15595245361328,23.90670394897461,24.389999389648438,17.23300004005432,-0.1928603054396937
2015-12-14,32.109649658203125,23.75765609741211,22.729999542236328,17.365500020980836,-0.1485167599881177
2015-12-15,32.881683349609375,24.47307014465332,20.950000762939453,17.5050000667572,-0.11280749966765978
2015-12-16,33.21367263793945,25.046884536743164,17.860000610351562,17.456000089645386,-0.2140242395912104
2015-12-17,32.75816345214844,24.130266189575195,18.940000534057617,17.56050009727478,-0.018516197034305987
2015-12-18,32.14796447753906,23.317975997924805,20.700000762939453,17.746000146865846,0.06136644401296084
2015-12-21,32.33428192138672,23.608613967895508,18.700000762939453,17.907500171661376,0.01831193343584423
2015-12-22,32.458499908447266,24.011024475097656,16.600000381469727,17.956500196456908,-0.10176892813444455
2015-12-23,32.93205642700195,24.294214248657227,15.569999694824219,17.93850016593933,-0.011702868174771973
2015-12-24,33.07180404663086,24.20478630065918,15.739999771118164,17.966000175476076,0.09064163022439282
2015-12-28,32.95534133911133,23.97376251220703,16.90999984741211,18.055500173568724,0.13916842804116858
2015-12-29,33.296939849853516,24.256954193115234,16.079999923706055,18.0530002117157,0.1695764533110115
2015-12-30,32.877723693847656,24.018484115600586,17.290000915527344,18.184000253677368,0.08449190910334846
2015-12-31,32.54390335083008,23.705488204956055,18.209999084472656,18.299000215530395,0.07065333117983362
2016-01-04,31.744272232055664,23.45956802368164,20.700000762939453,18.42850022315979,-0.18315105704537302
2016-01-05,31.713226318359375,23.31052017211914,19.34000015258789,18.65500020980835,-0.13190999283783889
2016-01-06,31.325048446655273,22.729249954223633,20.59000015258789,18.89250020980835,-0.05283034109947407
2016-01-07,30.377920150756836,21.59650993347168,24.989999771118164,19.262000179290773,0.015072679293251488
2016-01-08,29.756860733032227,21.149377822875977,27.010000228881836,19.632000160217284,-0.06987846550892529
2016-01-11,29.694747924804688,21.208999633789062,24.299999237060547,19.880000114440918,-0.12407103046241136
2016-01-12,29.842260360717773,21.208999633789062,22.469999313354492,19.78400011062622,-0.05738179392446317
2016-01-13,28.763153076171875,20.038999557495117,25.219999313354492,19.908500099182127,-0.032827122805843545
2016-01-14,29.003814697265625,20.23275375366211,23.950000762939453,20.05850009918213,-0.008882035993709028
2016-01-15,28.46038246154785,19.353395462036133,27.020000457763672,20.516500091552736,0.13055833728349117
2016-01-19,28.18865966796875,19.569507598876953,26.049999237060547,20.87200002670288,-0.08693346134018463
2016-01-20,27.80049705505371,18.80939292907715,27.59000015258789,21.216499996185302,0.07047942778864875
2016-01-21,27.39680290222168,18.466588973999023,26.690000534057617,21.61599998474121,0.0381061067065125
2016-01-22,27.738386154174805,19.085115432739258,22.34000015258789,21.90299997329712,-0.07835527855113915
2016-01-25,26.581655502319336,18.61562728881836,24.149999618530273,22.33199996948242,-0.3956882628146058
2016-01-26,27.257068634033203,18.995685577392578,22.5,22.669999980926512,-0.25678871275443393
2016-01-27,27.621938705444336,19.018177032470703,23.110000610351562,22.980000019073486,-0.10168407293947206
2016-01-28,28.002344131469727,18.868249893188477,22.420000076293945,23.297000026702882,0.13595606507597383
2016-01-29,28.46038246154785,19.400487899780273,20.200000762939453,23.442500019073485,0.10993383255744409
2016-02-01,28.25077247619629,19.273048400878906,19.979999542236328,23.53100004196167,0.07098390621912833
2016-02-02,27.389036178588867,18.36600112915039,21.979999542236328,23.594999980926513,0.07864807116082796
2016-02-03,27.5831298828125,18.23106575012207,21.649999618530273,23.710499954223632,0.22549235450808267
2016-02-04,27.85483741760254,18.748315811157227,21.84000015258789,23.772999954223632,0.12179549308072875
2016-02-05,27.40456771850586,18.253555297851562,23.3799991607666,23.692499923706055,0.13491629992598672
2016-02-08,26.659282684326172,16.99416732788086,26.0,23.641999912261962,0.3495375736606638
2016-02-09,26.76020622253418,17.189077377319336,26.540000915527344,23.753999996185303,0.30980193402033374
2016-02-10,26.527315139770508,17.016664505004883,26.290000915527344,23.945000076293944,0.28002324656979605
2016-02-11,25.53360366821289,16.25953483581543,28.139999389648438,24.091000080108643,0.16236485441910337
2016-02-12,26.767967224121094,17.30902099609375,25.399999618530273,24.163500022888183,0.26078036874198157
2016-02-16,27.559833526611328,17.781286239624023,24.110000610351562,24.018000030517577,0.41194473715868907
2016-02-17,27.552066802978516,18.16359519958496,22.309999465942383,23.83100004196167,0.2409982353097941
2016-02-18,27.094043731689453,17.961198806762695,21.639999389648438,23.533500003814698,0.12257062861178157
2016-02-19,27.28036117553711,17.991180419921875,20.530000686645508,23.22550001144409,0.19367262639257346
2016-02-22,27.82379150390625,18.39598846435547,19.3799991607666,23.07749996185303,0.2620644163481192
2016-02-23,27.086265563964844,17.773794174194336,20.979999542236328,22.91899995803833,0.20112951655108074
2016-02-24,26.89218521118164,17.773794174194336,20.719999313354492,22.829999923706055,0.11338728333520803
2016-02-25,27.319171905517578,18.46345329284668,19.110000610351562,22.629999923706055,0.00438302710370957
2016-02-26,27.86260986328125,18.860759735107422,19.809999465942383,22.499499893188478,0.0760636521180497
2016-02-29,27.226015090942383,18.515926361083984,20.549999237060547,22.516999816894533,-0.06071344583626549
2016-03-01,28.359460830688477,19.55791664123535,17.700000762939453,22.402999877929688,-0.00463921935345264
2016-03-02,28.887371063232422,19.572906494140625,17.09000015258789,22.158499908447265,0.22746000788738593
2016-03-03,29.438554763793945,19.59539031982422,16.700000762939453,21.910999965667724,0.46679894631548335
2016-03-04,29.78790855407715,19.587902069091797,16.860000610351562,21.66199998855591,0.62801864363226
2016-03-07,29.7801456451416,19.55791664123535,17.350000381469727,21.360500049591064,0.637641447022084
2016-03-08,29.042634963989258,18.748315811157227,18.670000076293945,20.994000053405763,0.6587896186258503
2016-03-09,28.809738159179688,18.448457717895508,18.34000015258789,20.584000015258788,0.684823984492421
2016-03-10,29.081449508666992,18.478445053100586,18.049999237060547,20.17199993133545,0.7945294035268413
2016-03-11,29.888835906982422,19.490449905395508,16.5,19.589999961853028,0.7163270669192239
2016-03-14,29.741336822509766,19.4229736328125,16.920000076293945,19.165999984741212,0.67919563251141
2016-03-15,29.539487838745117,19.063159942626953,16.84000015258789,18.802499961853027,0.7455245060213666
2016-03-16,29.21341896057129,18.860759735107422,14.989999771118164,18.436499977111815,0.6867540447563033
2016-03-17,29.56277084350586,19.378000259399414,14.4399995803833,18.07649998664856,0.6181637720120676
2016-03-18,30.023656845092773,19.700340270996094,14.020000457763672,17.75099997520447,0.6853554331135273
2016-03-21,29.984668731689453,19.44547462463379,13.789999961853027,17.47150001525879,0.7793496282449723
2016-03-22,29.992462158203125,19.370512008666992,14.170000076293945,17.13100004196167,0.8157034455759948
