Date,META,LOW,VIX,AvgVIX,zscore
2020-04-24,188.5900421142578,88.59223937988281,35.93000030517578,45.722500228881835,-0.2099649472198591
2020-04-27,186.0400390625,91.48104095458984,33.290000915527344,44.11000022888184,-0.46228468915554366
2020-04-28,181.48577880859375,92.87158203125,33.56999969482422,42.93450012207031,-0.7180167278188059
2020-04-29,192.677978515625,95.24005126953125,31.229999542236328,41.81900005340576,-0.38876382229401824
2020-04-30,203.11607360839844,93.97508239746094,34.150001525878906,40.673500061035156,0.09795771788919663
2020-05-01,200.695068359375,93.71489715576172,37.189998626708984,39.9875,0.013696679938410252
2020-05-04,203.66177368164062,96.30762481689453,35.970001220703125,39.44600009918213,-0.0006458038006789233
2020-05-05,205.45770263671875,98.8196029663086,33.61000061035156,38.86450004577637,-0.05806718779925535
2020-05-06,206.8467559814453,98.34412384033203,34.119998931884766,38.235499954223634,0.022587574911971647
2020-05-07,209.6150360107422,100.40754699707031,31.440000534057617,37.64000005722046,0.027609600641804982
2020-05-08,210.69654846191406,102.47994232177734,27.979999542236328,36.95550012588501,-0.03591375043765522
2020-05-11,211.52011108398438,101.72632598876953,27.56999969482422,36.275500202178954,0.03630071823677817
2020-05-12,208.46408081054688,99.79749298095703,33.040000915527344,36.03950033187866,0.012704081461938238
2020-05-13,203.5030059814453,99.07079315185547,35.279998779296875,35.76150026321411,-0.1499532046612068
2020-05-14,205.19970703125,99.03491973876953,32.61000061035156,35.38650026321411,-0.07961567570486465
2020-05-15,209.23800659179688,102.07620239257812,31.889999389648438,35.07350015640259,-0.07390377360527584
2020-05-18,211.530029296875,104.7227783203125,29.299999237060547,34.34700002670288,-0.11826262320691257
2020-05-19,215.19129943847656,104.84835815429688,30.530000686645508,33.60300006866455,0.023019246036159086
2020-05-20,228.1793670654297,104.9560317993164,27.989999771118164,32.90350008010864,0.5416756882784707
2020-05-21,229.58831787109375,108.23055267333984,29.530000686645508,32.31100006103516,0.4291996393995529
2020-05-22,233.0809326171875,109.67498016357422,28.15999984741211,31.92250003814697,0.49546909006698464
2020-05-26,230.39199829101562,110.87712097167969,28.010000228881836,31.658500003814698,0.3247686585302091
2020-05-27,227.3558349609375,114.84248352050781,27.6200008392334,31.361000061035156,-0.0028486178271836245
2020-05-28,223.70448303222656,114.94115447998047,28.59000015258789,31.229000091552734,-0.15532745686799157
2020-05-29,223.33734130859375,116.9417724609375,27.510000228881836,30.89700002670288,-0.2736094244953304
2020-06-01,230.104248046875,116.01773834228516,28.229999542236328,30.449000072479247,0.047303793918493035
2020-06-02,230.907958984375,118.40409088134766,26.84000015258789,29.992500019073486,-0.04366871237611129
2020-06-03,228.36790466308594,119.17565155029297,25.65999984741211,29.594999980926513,-0.186092285963599
2020-06-04,224.52804565429688,115.44355773925781,25.809999465942383,29.179500007629393,-0.14806893356341877
2020-06-05,228.97312927246094,117.4980239868164,24.520000457763672,28.8335000038147,-0.07490448704278312
2020-06-08,229.5982208251953,117.35443115234375,25.809999465942383,28.725,-0.04224851346676062
2020-06-09,236.81163024902344,116.24198150634766,27.56999969482422,28.725,0.3064305055239906
2020-06-10,234.88673400878906,116.7175064086914,27.56999969482422,28.451499938964844,0.20414566488051564
2020-06-11,222.6824951171875,111.19113159179688,40.790000915527344,28.727000045776368,-0.0026418732113754023
2020-06-12,226.80018615722656,113.08409881591797,36.09000015258789,28.901000022888184,0.06566037878986744
2020-06-15,230.68966674804688,114.59127044677734,34.400001525878906,29.026500129699706,0.14470328541844002
2020-06-16,233.8151397705078,118.18881225585938,33.66999816894531,29.245000076293945,0.08480431202587063
2020-06-17,233.69607543945312,121.69659423828125,33.470001220703125,29.392000102996825,-0.10140880367513794
2020-06-18,234.10287475585938,120.70972442626953,32.939998626708984,29.639500045776366,-0.033952881461386704
2020-06-19,236.93067932128906,120.06378936767578,35.119998931884766,29.91899995803833,0.11358806034797299
2020-06-22,237.35733032226562,120.86226654052734,31.770000457763672,30.09949998855591,0.08951474952144185
2020-06-23,240.35382080078125,120.4675064086914,31.3700008392334,30.267500019073488,0.23087450858561212
2020-06-24,232.19781494140625,118.40409088134766,33.84000015258789,30.57849998474121,0.008392501005376928
2020-06-25,233.84490966796875,118.21569061279297,32.220001220703125,30.760000038146973,0.0846158523969698
2020-06-26,214.39752197265625,116.09847259521484,34.72999954223633,31.121000003814697,-0.5908268884183516
2020-06-29,218.9219970703125,119.78569793701172,31.780000686645508,31.298500061035156,-0.5988973364072349
2020-06-30,225.30197143554688,121.22109985351562,30.43000030517578,31.47800006866455,-0.4156214070798292
2020-07-01,235.70034790039062,121.67865753173828,28.6200008392334,31.626000118255615,-0.019584675676548882
2020-07-02,231.60250854492188,121.75044250488281,27.68000030517578,31.719500160217287,-0.188694228709571
2020-07-06,238.40907287597656,121.7952651977539,27.940000534057617,31.890500164031984,0.08371453272621653
2020-07-07,238.9845733642578,121.13142395019531,29.43000030517578,32.07150020599365,0.14127392615929368
2020-07-08,241.6833953857422,121.78630065917969,28.079999923706055,32.097000217437746,0.21633646527450007
2020-07-09,242.59622192382812,121.66068267822266,29.260000228881836,32.18150024414062,0.25967642655104795
2020-07-10,243.16180419921875,123.29346466064453,27.290000915527344,31.506500244140625,0.19806399907470976
2020-07-13,237.13906860351562,122.5040054321289,32.189998626708984,31.31150016784668,-0.004198430876748219
2020-07-14,237.8633575439453,125.65299987792969,29.520000457763672,31.067500114440918,-0.13781713864012426
2020-07-15,238.40907287597656,126.69363403320312,27.760000228881836,30.772000217437743,-0.1696080909264798
2020-07-16,239.0540313720703,128.06626892089844,28.0,30.49850015640259,-0.21456304068835338
2020-07-17,240.14544677734375,129.53759765625,25.68000030517578,30.13550024032593,-0.24660210276356295
2020-07-20,243.50906372070312,129.2774200439453,24.459999084472656,29.602500247955323,-0.09738440247052367
2020-07-21,239.86766052246094,130.58323669433594,24.84000015258789,29.256000232696532,-0.31189008733312157
2020-07-22,238.0022735595703,133.77127075195312,24.31999969482422,28.903500175476076,-0.5520523500139012
2020-07-23,230.7888946533203,131.93406677246094,26.079999923706055,28.515500164031984,-0.7481867048622801
2020-07-24,228.9136199951172,132.411376953125,25.84000015258789,28.19650011062622,-0.8485610443307353
2020-07-27,231.68186950683594,134.29356384277344,24.739999771118164,27.697000122070314,-0.8341674880672415
2020-07-28,228.3281707763672,133.0238037109375,25.440000534057617,27.380000114440918,-0.9038630519302866
2020-07-29,231.4735107421875,133.92437744140625,24.100000381469727,27.063500118255615,-0.8234845351765614
2020-07-30,232.67408752441406,134.36561584472656,24.760000228881836,26.870500087738037,-0.7978457685593799
2020-07-31,251.69480895996094,134.1044921875,24.459999084472656,26.70950002670288,-0.01662651789189064
2020-08-03,249.99815368652344,135.32928466796875,24.280000686645508,26.526500034332276,-0.14844799328363628
2020-08-04,247.88475036621094,134.78890991210938,23.760000228881836,26.243000030517578,-0.20580339117687585
2020-08-05,247.18023681640625,135.3202667236328,22.989999771118164,25.988500022888182,-0.261718487810861
2020-08-06,263.2144470214844,136.15780639648438,22.649999618530273,25.657999992370605,0.3421409326857948
2020-08-07,266.3498229980469,137.58970642089844,22.209999084472656,25.403999900817873,0.3946393658459523
2020-08-10,260.9521789550781,138.43624877929688,22.1299991607666,24.90099992752075,0.1329999199167525
2020-08-11,254.13568115234375,138.57130432128906,24.030000686645508,24.626499938964844,-0.14911230735085937
2020-08-12,257.86639404296875,141.05690002441406,22.280000686645508,24.352499961853027,-0.12707748432782587
2020-08-13,259.2654113769531,140.21939086914062,22.1299991607666,24.058999919891356,-0.027297914601017867
2020-08-14,259.20587158203125,138.99456787109375,22.049999237060547,23.877499866485596,0.033641529355355
2020-08-17,259.1264953613281,142.65992736816406,21.350000381469727,23.72199993133545,-0.15911892647984865
2020-08-18,260.2973327636719,142.20962524414062,21.510000228881836,23.555499935150145,-0.08857385016702515
2020-08-19,260.5453796386719,142.54283142089844,22.540000915527344,23.466499996185302,-0.09579416722148651
2020-08-20,266.9154052734375,142.81304931640625,22.719999313354492,23.298499965667723,0.14733853036218864
2020-08-21,264.93096923828125,145.64085388183594,22.540000915527344,23.133500003814696,-0.07899927127314321
2020-08-24,269.2768859863281,149.16207885742188,22.3700008392334,23.01500005722046,-0.08569187105984713
2020-08-25,278.6334228515625,149.42318725585938,22.030000686645508,22.844500064849854,0.27845360630700483
2020-08-26,301.54364013671875,153.4488067626953,23.270000457763672,22.803000068664552,0.9949688633004987
2020-08-27,290.9368591308594,149.7744598388672,24.469999313354492,22.788500022888183,0.7568790409119069
2020-08-28,291.3735046386719,149.05397033691406,22.959999084472656,22.713500022888184,0.8117635692508918
2020-08-31,290.9171142578125,148.31553649902344,26.40999984741211,22.819999980926514,0.8315313544208396
2020-09-01,293.13958740234375,150.92721557617188,26.1200008392334,22.938000011444093,0.7861700583244039
2020-09-02,300.14459228515625,153.5388641357422,26.56999969482422,23.117000007629393,0.9338430616573816
2020-09-03,288.85321044921875,145.46070861816406,33.599998474121094,23.664499950408935,0.8958674449556362
2020-09-04,280.528564453125,140.8407745361328,30.75,24.091499996185302,0.7987909509595184
2020-09-08,269.04864501953125,138.45423889160156,31.459999084472656,24.557999992370604,0.45885940832469824
2020-09-09,271.5887451171875,143.66856384277344,28.809999465942383,24.79699993133545,0.2917205029010576
2020-09-10,266.0025634765625,142.58787536621094,29.709999084472656,25.168499851226805,0.12213940709803955
2020-09-11,264.5340576171875,145.79388427734375,26.8700008392334,25.405499935150146,-0.10293350826316171
2020-09-14,264.0776672363281,148.7657928466797,25.850000381469727,25.595499992370605,-0.2750487161513093
2020-09-15,270.2988586425781,152.22398376464844,25.59000015258789,25.807499980926515,-0.2027915604346161
2020-09-16,261.4681091308594,150.13467407226562,26.040000915527344,26.03400001525879,-0.45116846088700524
2020-09-17,252.8358917236328,147.49600219726562,26.459999084472656,26.229999923706053,-0.6631215457784013
2020-09-18,250.56370544433594,144.1819305419922,25.829999923706055,26.385499954223633,-0.5834420419587436
2020-09-21,246.21780395507812,143.73162841796875,27.780000686645508,26.64749994277954,-0.735563782851359
2020-09-22,252.7664337158203,145.48773193359375,26.860000610351562,26.87199993133545,-0.5620658892670395
2020-09-23,247.08103942871094,142.84002685546875,28.579999923706055,27.199499893188477,-0.654612032934506
2020-09-24,247.58706665039062,142.7589874267578,28.510000228881836,27.461499881744384,-0.62999673206036
2020-09-25,252.8358917236328,143.6865997314453,26.3799991607666,27.55699987411499,-0.46611559142744546
2020-09-28,254.82029724121094,146.42431640625,26.190000534057617,27.71849994659424,-0.5276039056904223
2020-09-29,259.7515563964844,146.1271514892578,26.270000457763672,27.711499977111817,-0.3132001482876681
2020-09-30,259.8606872558594,149.36920166015625,26.3700008392334,27.723999977111816,-0.47646033197129417
2020-10-01,264.5539245605469,150.54891967773438,26.700000762939453,27.73050003051758,-0.34804167121605323
2020-10-02,257.9160461425781,149.9365692138672,27.6299991607666,27.432000064849852,-0.5842918238554764
2020-10-05,262.5893249511719,151.78273010253906,27.959999084472656,27.292500019073486,-0.4911442951057643
2020-10-06,256.6459655761719,148.58567810058594,29.479999542236328,27.19350004196167,-0.5656925687305157
2020-10-07,256.11016845703125,151.71974182128906,28.059999465942383,27.15600004196167,-0.7493987631299066
2020-10-08,261.7062683105469,153.88108825683594,26.360000610351562,26.988500118255615,-0.6353043419986879
2020-10-09,262.390869140625,156.00645446777344,25.0,26.895000076293947,-0.7175872814732923
2020-10-12,273.6029052734375,155.55613708496094,25.06999969482422,26.85600004196167,-0.24175818510133
2020-10-13,273.9898681640625,157.8976593017578,26.06999969482422,26.880000019073485,-0.3472330593691184
2020-10-14,269.70355224609375,156.34866333007812,26.399999618530273,26.897999954223632,-0.4401300725135286
2020-10-15,264.6432189941406,158.63612365722656,26.969999313354492,26.923499965667723,-0.7626730641836734
2020-10-16,263.859375,160.03196716308594,27.40999984741211,27.002499961853026,-0.8664976425629108
2020-10-19,259.3646545410156,157.71749877929688,29.18000030517578,27.07249994277954,-0.9282193379152658
2020-10-20,265.47662353515625,160.03091430664062,29.350000381469727,27.196999931335448,-0.8011677487327565
2020-10-21,276.5597229003906,157.69039916992188,28.649999618530273,27.20049991607666,-0.23278988343945126
2020-10-22,275.9544677734375,154.7534637451172,28.110000610351562,27.180499935150145,-0.10533351143369073
2020-10-23,282.572509765625,155.5577850341797,27.549999237060547,27.238999938964845,0.12018809507931451
2020-10-26,274.9523010253906,151.93402099609375,32.459999084472656,27.552499866485597,2.6482000267596405e-05
2020-10-27,281.0841979980469,149.23204040527344,33.349998474121094,27.906499767303465,0.3872571776846873
2020-10-28,265.58575439453125,145.8704376220703,40.279998779296875,28.60199966430664,-0.06444389501394729
2020-10-29,278.6433410644531,145.2649688720703,37.59000015258789,29.146499633789062,0.4938991428927714
2020-10-30,261.0613098144531,142.87022399902344,38.02000045776367,29.665999698638917,-0.0919015142952894
2020-11-02,259.3249206542969,144.79502868652344,37.130001068115234,30.124499797821045,-0.26152835878570474
2020-11-03,263.2342834472656,148.7892608642578,35.54999923706055,30.427999782562257,-0.31030306873468727
2020-11-04,285.142333984375,152.015380859375,29.56999969482422,30.50349979400635,0.4071093824032514
2020-11-05,292.3855285644531,152.94615173339844,27.579999923706055,30.56449975967407,0.6513239904624679
2020-11-06,291.1253967285156,152.2864532470703,24.860000610351562,30.55749979019165,0.6345792789517335
2020-11-09,276.599365234375,138.6681671142578,25.75,30.59149980545044,0.7525584042092627
2020-11-10,270.3087158203125,140.71044921875,24.799999237060547,30.527999782562254,0.39303691247660477
2020-11-11,274.32720947265625,142.77987670898438,23.450000762939453,30.380499839782715,0.44820958788001375
2020-11-12,272.93817138671875,142.7617950439453,25.350000381469727,30.299499893188475,0.3930802879298101
2020-11-13,274.7935791015625,143.891357421875,23.100000381469727,30.083999919891358,0.4095522013682023
2020-11-16,276.7878723144531,146.30418395996094,22.450000762939453,29.74749994277954,0.3652648988165271
2020-11-17,272.8587646484375,144.4606475830078,22.709999084472656,29.415499877929687,0.3020179044927134
2020-11-18,269.8523254394531,132.60458374023438,23.84000015258789,29.174999904632568,0.7938166580523189
2020-11-19,270.8147888183594,135.18907165527344,23.110000610351562,28.924999904632568,0.6990050119075745
2020-11-20,267.5999755859375,135.48721313476562,23.700000762939453,28.732499980926512,0.553830004088195
2020-11-23,266.33990478515625,138.86697387695312,22.65999984741211,28.242500019073486,0.32818425283685526
2020-11-24,274.7637634277344,140.03271484375,21.639999389648438,27.657000064849854,0.6079012217832931
2020-11-25,273.444091796875,139.96044921875,21.25,26.70550012588501,0.5583738552100751
2020-11-27,275.6468811035156,139.77064514160156,20.84000015258789,25.86800012588501,0.6570987705548653
2020-11-30,274.81341552734375,140.80987548828125,20.56999969482422,24.995500087738037,0.5697138668946568
2020-12-01,284.3187561035156,138.62298583984375,20.770000457763672,24.17750005722046,1.0664653229078058
2020-12-02,285.28125,137.1861572265625,21.170000076293945,23.458500099182128,1.1796201491310636
2020-12-03,279.6554870605469,137.3307342529297,21.280000686645508,23.044000148773193,0.945075995700882
2020-12-04,277.52215576171875,135.55050659179688,20.790000915527344,22.704500198364258,0.9510361376766872
2020-12-07,283.3563232421875,137.3488006591797,21.299999237060547,22.526500129699706,1.0935149641836264
2020-12-08,281.19329833984375,136.67108154296875,20.68000030517578,22.273000144958495,1.041259599330672
2020-12-09,275.75604248046875,144.7046661376953,22.270000457763672,22.146500205993654,0.406338345585447
2020-12-10,274.9622497558594,144.78602600097656,22.520000457763672,22.100000190734864,0.3700916714406022
2020-12-11,271.4200134277344,142.61720275878906,23.309999465942383,21.998000144958496,0.3392820335146599
2020-12-14,272.05499267578125,144.66851806640625,24.719999313354492,22.079000091552736,0.258825860992421
2020-12-15,273.4043884277344,147.59642028808594,22.889999389648438,22.101000022888183,0.1618716786646106
2020-12-16,273.5235595703125,147.4789581298828,22.5,22.09050006866455,0.17275630763148306
2020-12-17,272.3428039550781,147.78614807128906,21.93000030517578,21.995000076293945,0.10921206022379212
2020-12-18,274.2478332519531,147.4789581298828,21.56999969482422,21.91800003051758,0.20198946849796817
2020-12-21,270.6659851074219,148.5000762939453,25.15999984741211,21.99099998474121,0.004610931337311228
2020-12-22,265.0103454589844,148.75311279296875,24.229999542236328,22.069499969482422,-0.23674816558273584
2020-12-23,266.0223693847656,146.78309631347656,23.309999465942383,22.15299997329712,-0.09402001727666387
2020-12-24,265.3179626464844,147.09036254882812,21.530000686645508,22.167000007629394,-0.138341799461028
2020-12-28,274.8431396484375,146.4306640625,21.700000762939453,22.210000038146973,0.2802305193786823
2020-12-29,274.6248474121094,145.07516479492188,23.079999923706055,22.335500049591065,0.34152040757895175
2020-12-30,269.7530822753906,145.09323120117188,22.770000457763672,22.435500049591063,0.14395172765981976
2020-12-31,271.0330505371094,145.0480499267578,22.75,22.514500045776366,0.19795043521967728
2021-01-04,266.84588623046875,144.93057250976562,26.969999313354492,22.798999977111816,0.03502338417535139
2021-01-05,268.8600769042969,145.41854858398438,25.34000015258789,23.026499938964843,0.09108419263730864
2021-01-06,261.259765625,147.36151123046875,25.06999969482422,23.214999961853028,-0.31616154295135607
2021-01-07,266.6474609375,147.93980407714844,22.3700008392334,23.299499988555908,-0.12861001274146167
2021-01-08,265.486572265625,149.15074157714844,21.559999465942383,23.263999938964844,-0.23809033678114047
2021-01-11,254.8401641845703,150.2983856201172,24.079999923706055,23.34199991226196,-0.7271522765540843
2021-01-12,249.13490295410156,152.71121215820312,23.329999923706055,23.342999935150146,-1.0822092775616365
2021-01-13,249.68064880371094,153.4702911376953,22.209999084472656,23.217499923706054,-1.0994381721912945
2021-01-14,243.7273712158203,153.97633361816406,23.25,23.235499954223634,-1.3658949265666094
2021-01-15,249.40281677246094,154.83482360839844,24.34000015258789,23.32749996185303,-1.18121980476711
2021-01-19,259.0669860839844,154.8529510498047,23.239999771118164,23.392999935150147,-0.7920917225523882
2021-01-20,265.39727783203125,156.3311309814453,21.579999923706055,23.39349994659424,-0.613033380277799
2021-01-21,270.745361328125,156.2857666015625,21.31999969482422,23.201499938964844,-0.3948277871951115
2021-01-22,272.3626708984375,156.34017944335938,21.90999984741211,23.085499954223632,-0.33236387784380583
2021-01-25,275.8453369140625,157.88185119628906,23.190000534057617,23.079500007629395,-0.27152503431815594
2021-01-26,279.8538513183594,157.5191192626953,23.020000457763672,23.153999996185302,-0.09097428951584415
2021-01-27,270.0210266113281,152.08709716796875,37.209999084472656,23.929499912261964,-0.20692623947784566
2021-01-28,262.9366760253906,156.2857666015625,30.209999084472656,24.285999870300294,-0.7100022293942384
2021-01-29,256.31854248046875,151.3072052001953,33.09000015258789,24.801999855041505,-0.71965373877779
2021-02-01,259.9699401855469,148.15139770507812,30.239999771118164,25.176499843597412,-0.40907106467461346
2021-02-02,265.0003967285156,151.1348876953125,25.559999465942383,25.105999851226805,-0.36032489746353646
2021-02-03,264.57373046875,154.05494689941406,22.90999984741211,24.984499835968016,-0.5285589525355178
2021-02-04,264.41497802734375,156.91146850585938,21.770000457763672,24.81949987411499,-0.6826935682641914
2021-02-05,266.012451171875,158.72518920898438,20.8700008392334,24.74449987411499,-0.7120141531475468
2021-02-08,264.5043029785156,162.4795379638672,21.239999771118164,24.72849988937378,-0.9670448983521325
2021-02-09,267.35205078125,161.218994140625,21.6299991607666,24.605999851226805,-0.786914078045802
2021-02-10,269.7530822753906,160.72930908203125,21.989999771118164,24.538999843597413,-0.6646791463061953
2021-02-11,268.28460693359375,159.35995483398438,21.25,24.49099988937378,-0.6531326742433637
2021-02-12,268.393798828125,160.65676879882812,19.969999313354492,24.326999855041503,-0.7157911223200059
2021-02-16,271.8367919921875,157.84555053710938,21.459999084472656,24.18299980163574,-0.4314407569026359
2021-02-17,271.43988037109375,160.62954711914062,21.5,24.095999813079835,-0.5914372790126213
2021-02-18,267.2923889160156,160.65676879882812,22.489999771118164,24.14149980545044,-0.7602462695341091
2021-02-19,259.52337646484375,161.0013885498047,22.049999237060547,24.177999782562257,-1.0916416898516579
2021-02-22,258.30291748046875,156.34925842285156,23.450000762939453,24.254999828338622,-0.9003136861423189
2021-02-23,263.7899475097656,152.8850860595703,23.110000610351562,24.25099983215332,-0.49969384474530004
2021-02-24,262.251953125,147.19012451171875,21.34000015258789,24.16699981689453,-0.2672514488386159
2021-02-25,252.70689392089844,143.753173828125,28.889999389648438,23.75099983215332,-0.474765132163826
2021-02-26,255.61407470703125,144.86859130859375,27.950000762939453,23.63799991607666,-0.41511000207921855
2021-03-01,262.8473205566406,146.85455322265625,23.350000381469727,23.15099992752075,-0.22586689918484976
2021-03-02,256.9832763671875,147.8611602783203,24.100000381469727,22.84399995803833,-0.5146090644229473
2021-03-03,253.4212646484375,143.5446014404297,26.670000076293945,22.89949998855591,-0.43514520551419156
2021-03-04,255.6339111328125,139.44569396972656,28.56999969482422,23.182499980926515,-0.13386037575401188
2021-03-05,262.22222900390625,143.80760192871094,24.65999984741211,23.326999950408936,-0.09352161690578523
2021-03-08,253.3220672607422,147.74327087402344,25.469999313354492,23.55699987411499,-0.6562861861966339
2021-03-09,263.67083740234375,150.52728271484375,24.030000686645508,23.69649991989136,-0.38256589653575057
2021-03-10,262.8373718261719,152.76722717285156,22.559999465942383,23.742999935150145,-0.5320465833344631
2021-03-11,271.7474670410156,154.84390258789062,21.90999984741211,23.738999938964845,-0.2798137380793325
2021-03-12,266.3101501464844,155.5693817138672,20.690000534057617,23.710999965667725,-0.5367935900400942
2021-03-15,271.6185302734375,157.97250366210938,20.030000686645508,23.714000034332276,-0.44681571542373244
2021-03-16,277.1053771972656,158.99725341796875,19.790000915527344,23.63050012588501,-0.27835106042380103
2021-03-17,281.798583984375,158.190185546875,19.229999542236328,23.517000102996825,-0.04718558796697152
2021-03-18,276.4505920410156,158.58009338378906,21.579999923706055,23.47150011062622,-0.2832057954055595
2021-03-19,287.85107421875,162.7697296142578,20.950000762939453,23.416500186920167,-0.03972912975131175
2021-03-22,291.2544250488281,164.9461212158203,18.8799991607666,23.188000106811522,-0.014916596465430965
2021-03-23,288.36700439453125,163.5949249267578,20.299999237060547,23.04750003814697,-0.06158069882423271
