Date,PEP,CVX,VIX,AvgVIX,zscore
2022-03-21,143.0647430419922,140.197265625,23.530000686645508,30.038000106811523,-1.789240038847055
2022-03-22,144.63131713867188,139.72891235351562,22.940000534057617,29.744500160217285,-1.5669212104800918
2022-03-23,143.87442016601562,141.2361297607422,23.56999969482422,29.37200012207031,-1.7184647443047678
2022-03-24,144.7457275390625,141.61083984375,21.670000076293945,28.9395001411438,-1.6166973033699314
2022-03-25,145.4233856201172,144.17391967773438,20.809999465942383,28.600500106811523,-1.6158082495660009
2022-03-28,145.8546142578125,141.65341186523438,19.6299991607666,28.07450008392334,-1.4722185488092443
2022-03-29,148.01962280273438,139.92477416992188,18.899999618530273,27.353500080108642,-1.1277191978064693
2022-03-30,147.81716918945312,140.91256713867188,19.329999923706055,26.78300008773804,-1.188395379197579
2022-03-31,147.30674743652344,138.6559600830078,20.559999465942383,26.28700008392334,-1.1778320037893362
2022-04-01,149.40133666992188,139.8396453857422,19.6299991607666,25.669500064849853,-0.9429330656978588
2022-04-04,149.0140838623047,139.9673309326172,18.56999969482422,24.77550001144409,-0.9982999758448355
2022-04-05,149.1724853515625,139.1072998046875,21.030000686645508,24.070499992370607,-0.9478231995400392
2022-04-06,151.7158966064453,140.34201049804688,22.100000381469727,23.55299997329712,-0.6556107166067968
2022-04-07,151.85670471191406,142.2920684814453,21.549999237060547,23.11899995803833,-0.7042596513243048
2022-04-08,152.36717224121094,144.701904296875,21.15999984741211,22.639499950408936,-0.720095874422256
2022-04-11,151.90072631835938,140.98068237304688,24.3700008392334,22.26949996948242,-0.6532873118737451
2022-04-12,152.5167694091797,143.91848754882812,24.260000228881836,21.99099998474121,-0.6734173093625118
2022-04-13,152.25277709960938,146.18359375,21.81999969482422,21.748499965667726,-0.7861974884286214
2022-04-14,151.28466796875,146.11541748046875,22.700000762939453,21.6,-0.9112658028222443
2022-04-18,149.98216247558594,148.07398986816406,22.170000076293945,21.51499996185303,-1.1501688417473244
2022-04-19,152.1647491455078,146.31983947753906,21.3700008392334,21.40699996948242,-0.8024770213681282
2022-04-20,154.4265594482422,146.91590881347656,20.31999969482422,21.27599992752075,-0.5253254780047899
2022-04-21,153.8720703125,140.14617919921875,22.68000030517578,21.23149995803833,-0.36508075540482215
2022-04-22,151.5046844482422,137.0550994873047,28.209999084472656,21.558499908447267,-0.5701721418016527
2022-04-25,152.90402221679688,134.10874938964844,27.020000457763672,21.86899995803833,-0.2844947304564246
2022-04-26,152.5167694091797,133.29129028320312,33.52000045776367,22.563500022888185,-0.30730053300192905
2022-04-27,153.8809051513672,133.04437255859375,31.600000381469727,23.198500061035155,-0.11925415565731542
2022-04-28,156.2130889892578,137.7703857421875,29.989999771118164,23.73150005340576,0.024879168592784044
2022-04-29,151.11746215820312,133.41049194335938,33.400001525878906,24.37350015640259,-0.4955760489048637
2022-05-02,147.64117431640625,136.0332489013672,32.34000015258789,25.00900020599365,-1.043461802452838
2022-05-03,147.8436279296875,138.366455078125,29.25,25.54300022125244,-1.0971971136744092
