Date,PEP,ASML,VIX,AvgVIX,zscore
2022-05-27,151.1702423095703,562.59375,25.719999313354492,29.608500289916993,-0.5667630731035057
2022-05-31,147.63233947753906,555.7564086914062,26.190000534057617,29.301000308990478,-0.9851547614133394
2022-06-01,146.52345275878906,543.5764770507812,25.690000534057617,29.12300033569336,-1.0577220071071884
2022-06-02,147.7109375,559.8551025390625,24.719999313354492,29.088000297546387,-0.9988909646651338
2022-06-03,146.08921813964844,543.5668334960938,24.790000915527344,28.76750030517578,-1.1139153170019072
2022-06-06,146.7007293701172,551.3203735351562,25.06999969482422,28.51150026321411,-1.0799469216589526
2022-06-07,147.6046142578125,556.4509887695312,24.020000457763672,27.975000286102294,-0.9927993747773305
2022-06-08,146.8690948486328,547.2217407226562,23.959999084472656,27.523500156402587,-1.0342200872347227
2022-06-09,144.25482177734375,523.0836791992188,26.09000015258789,27.200000095367432,-1.2320103795086124
2022-06-10,144.02439880371094,502.9475402832031,27.75,26.999000072479248,-1.144356024297964
2022-06-13,141.56080627441406,475.9934387207031,34.02000045776367,27.256500053405762,-1.306194802348465
2022-06-14,138.35276794433594,473.6693420410156,32.689998626708984,27.517500019073488,-1.7081933861632876
2022-06-15,139.8326873779297,487.32476806640625,29.6200008392334,27.69350004196167,-1.5961736831080748
2022-06-16,139.1591796875,451.4695739746094,32.95000076293945,27.79300012588501,-1.4741881193539907
2022-06-17,139.18580627441406,456.4842224121094,31.1299991607666,27.882000064849855,-1.5000015376677085
2022-06-21,142.42041015625,476.7359924316406,30.190000534057617,27.920000076293945,-1.1991771377547125
2022-06-22,143.5901641845703,468.2013244628906,28.950000762939453,27.943500137329103,-0.9978470192169455
2022-06-23,145.4246063232422,468.2013244628906,29.049999237060547,27.923500061035156,-0.7602183210558517
2022-06-24,147.22357177734375,496.9010314941406,27.229999542236328,27.866499996185304,-0.6946598781580502
2022-06-27,147.41854858398438,489.9382629394531,26.950000762939453,27.839000034332276,-0.6287724632169931
2022-06-28,145.34483337402344,472.9364013671875,28.360000610351562,27.971000099182127,-0.7981830330396803
2022-06-29,147.75526428222656,467.3526306152344,28.15999984741211,28.069500064849855,-0.4533586800357326
2022-06-30,147.69325256347656,458.92413330078125,28.709999084472656,28.220499992370605,-0.41220773152176154
2022-07-01,150.112548828125,433.8022766113281,26.700000762939453,28.319500064849855,0.047777855722599766
2022-07-05,149.7758331298828,416.99334716796875,27.540000915527344,28.457000064849854,0.10224768934382363
2022-07-06,151.2734832763672,413.5987548828125,26.729999542236328,28.54000005722046,0.31605811389617994
2022-07-07,150.97216796875,435.7984313964844,26.079999923706055,28.643000030517577,0.1474822143816833
2022-07-08,152.31919860839844,436.8111267089844,24.639999389648438,28.677000045776367,0.31606344116253815
2022-07-11,151.06968688964844,423.4160461425781,26.170000076293945,28.68100004196167,0.2323709096636905
2022-07-12,150.2100372314453,419.00885009765625,27.290000915527344,28.65800008773804,0.14673202418142148
2022-07-13,150.7417755126953,431.0827941894531,26.81999969482422,28.298000049591064,0.14515549572018024
2022-07-14,151.52162170410156,440.6203308105469,26.399999618530273,27.98350009918213,0.1905191884923993
2022-07-15,151.6456756591797,458.68304443359375,24.229999542236328,27.714000034332276,0.10118537392075706
2022-07-18,149.1111297607422,456.6096496582031,25.299999237060547,27.33149995803833,-0.21503376232077215
2022-07-19,150.706298828125,480.6031799316406,24.5,27.0,-0.14841206048001213
2022-07-20,149.1111297607422,496.0908203125,23.8799991607666,26.68449993133545,-0.4454227779202709
2022-07-21,149.3326873779297,522.94873046875,23.110000610351562,26.392499923706055,-0.5734498522948417
2022-07-22,150.30752563476562,515.22412109375,23.030000686645508,26.091499996185302,-0.40209562634880197
2022-07-25,150.52020263671875,519.7661743164062,23.360000610351562,25.898000049591065,-0.4010507853525181
2022-07-26,152.27488708496094,505.4934997558594,24.690000534057617,25.785000038146972,-0.09046670450833749
2022-07-27,152.06216430664062,526.7191772460938,23.239999771118164,25.528999996185302,-0.24188287766519678
2022-07-28,154.94232177734375,540.7315673828125,22.329999923706055,25.2375,0.0494368589465999
2022-07-29,155.0487060546875,553.9723510742188,21.329999923706055,24.86850004196167,-0.01404787585980478
2022-08-01,156.8121795654297,557.5501098632812,22.84000015258789,24.675500011444093,0.1935100298985087
2022-08-02,155.51837158203125,545.4473266601562,23.93000030517578,24.494999980926515,0.09653838805538982
2022-08-03,156.7058563232422,563.0567016601562,21.950000762939453,24.25600004196167,0.14760395483060515
2022-08-04,155.85511779785156,568.85302734375,21.440000534057617,24.024000072479247,0.003577609727912643
2022-08-05,154.68533325195312,558.074462890625,21.149999618530273,23.84950008392334,-0.08505573573035678
2022-08-08,154.06497192382812,553.6663818359375,21.290000915527344,23.60550012588501,-0.1396926904597623
2022-08-09,154.64102172851562,523.0806274414062,21.770000457763672,23.329500102996825,0.1134078211830041
2022-08-10,155.91712951660156,547.1895141601562,19.739999771118164,22.975500106811523,0.13802603076556927
2022-08-11,155.11953735351562,543.6707763671875,20.200000762939453,22.665500164031982,0.05524138359050441
2022-08-12,157.1489715576172,556.76953125,19.530000686645508,22.43050022125244,0.24169215841097458
2022-08-15,158.87704467773438,555.7833251953125,19.950000762939453,22.163000297546386,0.4712970217557051
2022-08-16,159.7986602783203,547.7986450195312,19.690000534057617,21.922500324249267,0.6372745490861508
2022-08-17,159.71006774902344,538.7117919921875,19.899999618530273,21.723500347137453,0.6788240697355894
2022-08-18,159.8695526123047,542.5978393554688,19.559999465942383,21.546000289916993,0.6768066106626353
2022-08-19,159.66575622558594,527.09228515625,20.600000381469727,21.424500274658204,0.7408887187577319
2022-08-22,158.14151000976562,502.74169921875,23.799999237060547,21.44650020599365,0.6855377402342598
2022-08-23,158.07057189941406,508.232421875,24.110000610351562,21.41750020980835,0.6443079629443151
2022-08-24,158.85931396484375,507.9327697753906,22.81999969482422,21.396500205993654,0.7482280819537035
2022-08-25,158.86817932128906,521.75634765625,21.780000686645508,21.369000244140626,0.6687101626002588
2022-08-26,155.11953735351562,492.9491271972656,25.559999465942383,21.580500221252443,0.35122325616878
2022-08-29,154.63217163085938,483.2243347167969,26.209999084472656,21.74900016784668,0.34483941190503736
2022-08-30,153.30287170410156,476.5929260253906,26.209999084472656,21.863000106811523,0.21134249831142587
2022-08-31,152.66482543945312,473.61553955078125,25.8700008392334,22.059000110626222,0.14606598787663153
2022-09-01,154.20823669433594,454.26263427734375,25.559999465942383,22.26500005722046,0.4589275623132778
2022-09-02,152.25440979003906,451.6235656738281,25.469999313354492,22.48100004196167,0.22123414340217326
2022-09-06,151.22842407226562,454.26263427734375,26.90999984741211,22.761999988555907,0.07293065392388812
2022-09-07,154.56509399414062,460.79736328125,24.639999389648438,22.905499935150146,0.46702104095277425
2022-09-08,154.04763793945312,466.6651306152344,23.610000610351562,23.098999977111816,0.3657503185635005
2022-09-09,154.53831481933594,484.30706787109375,22.790000915527344,23.228499984741212,0.32636325581531805
2022-09-12,155.14495849609375,488.1061096191406,23.8700008392334,23.445499992370607,0.3827772600086219
2022-09-13,149.3549346923828,455.40325927734375,27.270000457763672,23.811499977111815,-0.17641213902616237
2022-09-14,150.48797607421875,462.1700744628906,26.15999984741211,24.13499994277954,-0.06912818229763545
2022-09-15,147.98995971679688,450.1348571777344,26.270000457763672,24.45349998474121,-0.3224840115593417
2022-09-16,148.96238708496094,451.6815490722656,26.299999237060547,24.79049997329712,-0.20554397617614925
2022-09-19,150.5325469970703,455.4129638671875,25.760000228881836,25.048499965667723,-0.023924040339975687
2022-09-20,150.7020721435547,446.56781005859375,27.15999984741211,25.216499996185302,0.04965093418821271
2022-09-21,150.27386474609375,439.7624206542969,27.989999771118164,25.41049995422363,0.03389437166273399
2022-09-22,150.4165802001953,426.3448486328125,27.350000381469727,25.636999988555907,0.13067844862718658
2022-09-23,150.34523010253906,421.6081237792969,29.920000076293945,26.04399995803833,0.14907670425843192
2022-09-26,150.28277587890625,416.4557189941406,32.2599983215332,26.37899990081787,0.1710529723817149
2022-09-27,148.10592651367188,418.85308837890625,32.599998474121094,26.698499870300292,-0.12491988176794627
2022-09-28,150.47901916503906,426.5285339355469,30.18000030517578,26.89699993133545,0.1376947441383038
2022-09-29,148.6411895751953,413.5266418457031,31.84000015258789,27.195499897003174,-0.024501319154478805
2022-09-30,145.6525115966797,401.5108642578125,31.6200008392334,27.498499965667726,-0.3415295731436963
2022-10-03,147.42787170410156,417.2967224121094,30.100000381469727,27.730000019073486,-0.20367123584079663
2022-10-04,149.0872802734375,449.6128845214844,29.06999969482422,27.83800001144409,-0.17729413247113743
2022-10-05,148.09698486328125,453.65362548828125,28.549999237060547,28.033500003814698,-0.3291537354822355
2022-10-06,145.2421417236328,446.7418518066406,30.520000457763672,28.378999996185303,-0.6586293655674981
2022-10-07,144.180419921875,419.790771484375,31.360000610351562,28.807499980926515,-0.6388912121962913
2022-10-10,144.3677978515625,407.8329162597656,32.45000076293945,29.236499977111816,-0.5448397316287568
2022-10-11,145.05477905273438,386.2469177246094,33.630001068115234,29.554500007629393,-0.32988677577309117
2022-10-12,151.12135314941406,385.05792236328125,33.56999969482422,29.925,0.46289918893513066
2022-10-13,155.77842712402344,391.89239501953125,31.940000534057617,30.2085000038147,1.0262820351427326
2022-10-14,151.8350830078125,366.4977111816406,32.02000045776367,30.494500064849852,0.6636603689466136
