Date,MS,HD,VIX,AvgVIX,zscore
2020-05-19,32.695552825927734,205.93959045410156,30.530000686645508,33.60300006866455,-0.959648166790741
2020-05-20,34.13371658325195,206.01744079589844,27.989999771118164,32.90350008010864,-0.8110812655484286
2020-05-21,33.50191116333008,208.34408569335938,29.530000686645508,32.31100006103516,-0.9662992686302404
2020-05-22,33.360595703125,209.20901489257812,28.15999984741211,31.92250003814697,-1.0141436995738824
2020-05-26,36.32005310058594,209.72801208496094,28.010000228881836,31.658500003814698,-0.7220928083901944
2020-05-27,38.9553337097168,213.94888305664062,27.6200008392334,31.361000061035156,-0.6052439690738091
2020-05-28,36.91029739379883,212.02870178222656,28.59000015258789,31.229000091552734,-0.7475598182651232
2020-05-29,36.74404525756836,214.9175567626953,27.510000228881836,30.89700002670288,-0.875145236883765
2020-06-01,37.15969467163086,213.88829040527344,28.229999542236328,30.449000072479247,-0.7921340239660145
2020-06-02,37.8912467956543,218.5762176513672,26.84000015258789,29.992500019073486,-0.8936680869384406
2020-06-03,38.99689483642578,218.39349365234375,25.65999984741211,29.594999980926513,-0.7702087908435064
2020-06-04,40.47662353515625,216.60983276367188,25.809999465942383,29.179500007629393,-0.5463370043139141
2020-06-05,41.17493438720703,221.78689575195312,24.520000457763672,28.8335000038147,-0.6700100979591219
2020-06-08,41.69034194946289,223.41397094726562,25.809999465942383,28.725,-0.6776969691902632
2020-06-09,41.89817810058594,223.40525817871094,27.56999969482422,28.725,-0.6554662110030196
2020-06-10,40.47662353515625,221.3953399658203,27.56999969482422,28.451499938964844,-0.7286694301369652
2020-06-11,37.05162048339844,208.36131286621094,40.790000915527344,28.727000045776368,-0.5929381735789433
2020-06-12,38.47316360473633,210.9542236328125,36.09000015258789,28.901000022888184,-0.5419487371220226
2020-06-15,39.404239654541016,210.00576782226562,34.400001525878906,29.026500129699706,-0.4077082158555874
2020-06-16,40.368560791015625,217.47988891601562,33.66999816894531,29.245000076293945,-0.5908730827115862
2020-06-17,39.70349884033203,218.26296997070312,33.470001220703125,29.392000102996825,-0.6907839155246334
2020-06-18,39.55387496948242,216.83604431152344,32.939998626708984,29.639500045776366,-0.6521818938449476
2020-06-19,39.013526916503906,214.6085968017578,35.119998931884766,29.91899995803833,-0.6242481314324351
2020-06-22,39.38760757446289,216.7925567626953,31.770000457763672,30.09949998855591,-0.6680438503068208
2020-06-23,39.81157684326172,217.7931365966797,31.3700008392334,30.267500019073488,-0.6614951020558281
2020-06-24,39.03014373779297,214.15614318847656,33.84000015258789,30.57849998474121,-0.6052583713678786
2020-06-25,40.559757232666016,213.5036163330078,32.220001220703125,30.760000038146973,-0.419227734633784
2020-06-26,39.11328125,209.70127868652344,34.72999954223633,31.121000003814697,-0.4267639114644496
2020-06-29,39.27122497558594,214.14743041992188,31.780000686645508,31.298500061035156,-0.5795247226670637
2020-06-30,40.15242004394531,217.96714782714844,30.43000030517578,31.47800006866455,-0.6322119283054981
2020-07-01,39.57881164550781,215.91371154785156,28.6200008392334,31.626000118255615,-0.6144126593572743
2020-07-02,39.728450775146484,216.21827697753906,27.68000030517578,31.719500160217287,-0.610250069354969
2020-07-06,40.584693908691406,217.13186645507812,27.940000534057617,31.890500164031984,-0.5548400836266951
2020-07-07,39.479061126708984,215.21768188476562,29.43000030517578,32.07150020599365,-0.5984035392315882
2020-07-08,40.65952682495117,216.8012237548828,28.079999923706055,32.097000217437746,-0.5343574591806837
2020-07-09,39.49567413330078,215.74844360351562,29.260000228881836,32.18150024414062,-0.6168756306491157
2020-07-10,41.39939498901367,217.61907958984375,27.290000915527344,31.506500244140625,-0.4875618551380992
2020-07-13,41.748538970947266,217.19276428222656,32.189998626708984,31.31150016784668,-0.43453104575452967
2020-07-14,41.981300354003906,224.30142211914062,29.520000457763672,31.067500114440918,-0.680852687695067
2020-07-15,42.68791961669922,224.3101348876953,27.760000228881836,30.772000217437743,-0.6067312472566341
2020-07-16,43.76032257080078,224.55377197265625,28.0,30.49850015640259,-0.5030196089351582
2020-07-17,43.569129943847656,226.55499267578125,25.68000030517578,30.13550024032593,-0.599413179374554
2020-07-20,43.11189651489258,226.37229919433594,24.459999084472656,29.602500247955323,-0.6406290842857315
2020-07-21,43.5441780090332,228.3300018310547,24.84000015258789,29.256000232696532,-0.669671812010783
2020-07-22,42.3969612121582,230.7227783203125,24.31999969482422,28.903500175476076,-0.8817161524619466
2020-07-23,42.031185150146484,229.5393524169922,26.079999923706055,28.515500164031984,-0.8751667239921701
2020-07-24,41.71529769897461,230.8445281982422,25.84000015258789,28.19650011062622,-0.9581788661462872
2020-07-27,42.66297912597656,232.68045043945312,24.739999771118164,27.697000122070314,-0.9282761893867518
2020-07-28,41.78179931640625,230.81845092773438,25.440000534057617,27.380000114440918,-0.9501783102243614
2020-07-29,42.056129455566406,230.27903747558594,24.100000381469727,27.063500118255615,-0.9007211627409477
2020-07-30,40.97626495361328,231.71461486816406,24.760000228881836,26.870500087738037,-1.0691986781934588
2020-07-31,40.91767501831055,231.00115966796875,24.459999084472656,26.70950002670288,-1.0481887162842611
2020-08-03,41.40317916870117,231.60150146484375,24.280000686645508,26.526500034332276,-1.0199068505380748
2020-08-04,41.23575973510742,233.07200622558594,23.760000228881836,26.243000030517578,-1.0935747550527757
2020-08-05,41.66268539428711,232.73265075683594,22.989999771118164,25.988500022888182,-1.0356616813511088
2020-08-06,41.39480972290039,234.3771209716797,22.649999618530273,25.657999992370605,-1.1265424747815418
2020-08-07,42.148197174072266,236.352294921875,22.209999084472656,25.403999900817873,-1.1224173351134439
2020-08-10,42.34074783325195,239.04083251953125,22.1299991607666,24.90099992752075,-1.2045649753268604
2020-08-11,43.34526824951172,239.20616149902344,24.030000686645508,24.626499938964844,-1.105022211323702
2020-08-12,43.8475341796875,245.00094604492188,22.280000686645508,24.352499961853027,-1.2728874929440466
2020-08-13,43.68012237548828,245.0706024169922,22.1299991607666,24.058999919891356,-1.2931809230127582
2020-08-14,43.78055953979492,244.10476684570312,22.049999237060547,23.877499866485596,-1.2457990309137301
2020-08-17,42.92671203613281,250.79588317871094,21.350000381469727,23.72199993133545,-1.5907032030716222
2020-08-18,42.62535095214844,247.97669982910156,21.510000228881836,23.555499935150145,-1.515042716361632
2020-08-19,43.00205612182617,246.1146697998047,22.540000915527344,23.466499996185302,-1.404405792846206
2020-08-20,42.52490997314453,244.2178955078125,22.719999313354492,23.298499965667723,-1.3824116875962378
2020-08-21,42.77602767944336,246.43661499023438,22.540000915527344,23.133500003814696,-1.4404878502736895
2020-08-24,43.839149475097656,249.4993438720703,22.3700008392334,23.01500005722046,-1.4451642354513279
2020-08-25,43.5712776184082,248.95993041992188,22.030000686645508,22.844500064849854,-1.4528365593559167
2020-08-26,43.286659240722656,254.0063934326172,23.270000457763672,22.803000068664552,-1.6751006558183184
2020-08-27,44.04006576538086,251.13511657714844,24.469999313354492,22.788500022888183,-1.486319070743479
2020-08-28,44.27444839477539,249.09910583496094,22.959999084472656,22.713500022888184,-1.3840492232321293
2020-08-31,43.74707794189453,248.0115509033203,26.40999984741211,22.819999980926514,-1.3981790706847594
2020-09-01,44.01494216918945,248.79457092285156,26.1200008392334,22.938000011444093,-1.399789195109308
2020-09-02,44.57581329345703,251.208740234375,26.56999969482422,23.117000007629393,-1.4326748107471337
2020-09-03,44.157264709472656,240.2139434814453,33.599998474121094,23.664499950408935,-1.0578631305853572
2020-09-04,44.12377166748047,235.86679077148438,30.75,24.091499996185302,-0.8957614488966491
2020-09-08,41.997535705566406,235.51693725585938,31.459999084472656,24.557999992370604,-1.106463949947549
2020-09-09,42.7425537109375,242.3219757080078,28.809999465942383,24.79699993133545,-1.2872431440604195
2020-09-10,42.09798812866211,238.52577209472656,29.709999084472656,25.168499851226805,-1.210519214498271
2020-09-11,42.148197174072266,241.7008514404297,26.8700008392334,25.405499935150146,-1.326202481281847
2020-09-14,42.817893981933594,245.47955322265625,25.850000381469727,25.595499992370605,-1.399611606070543
2020-09-15,42.181678771972656,249.79165649414062,25.59000015258789,25.807499980926515,-1.6309421227255014
2020-09-16,42.817893981933594,246.3367462158203,26.040000915527344,26.03400001525879,-1.4322714833291037
2020-09-17,42.06449890136719,244.87596130371094,26.459999084472656,26.229999923706053,-1.455996143826299
2020-09-18,41.922183990478516,240.7037811279297,25.829999923706055,26.385499954223633,-1.3120271720189138
2020-09-21,40.48237609863281,238.21966552734375,27.780000686645508,26.64749994277954,-1.3690862885185846
2020-09-22,39.87128829956055,239.05938720703125,26.860000610351562,26.87199993133545,-1.4654681614743827
2020-09-23,38.85838317871094,233.1465301513672,28.579999923706055,27.199499893188477,-1.3469080392765198
2020-09-24,39.01743698120117,232.4030303955078,28.510000228881836,27.461499881744384,-1.3018211747331405
2020-09-25,39.37739562988281,234.8958740234375,26.3799991607666,27.55699987411499,-1.3588736331559799
2020-09-28,40.49911117553711,238.2021942138672,26.190000534057617,27.71849994659424,-1.3666573122452488
2020-09-29,39.5448112487793,238.00975036621094,26.270000457763672,27.711499977111817,-1.4598754586552163
2020-09-30,40.4739990234375,242.90798950195312,26.3700008392334,27.723999977111816,-1.5485985959881179
2020-10-01,39.561553955078125,242.82920837402344,26.700000762939453,27.73050003051758,-1.6417373365120393
2020-10-02,40.155906677246094,244.30746459960938,27.6299991607666,27.432000064849852,-1.6354359529891291
2020-10-05,40.68326950073242,246.74781799316406,27.959999084472656,27.292500019073486,-1.6728498315714424
2020-10-06,39.9633674621582,241.8233642578125,29.479999542236328,27.19350004196167,-1.5610763629827515
2020-10-07,40.775360107421875,247.3513641357422,28.059999465942383,27.15600004196167,-1.6861423323382279
2020-10-08,41.01811981201172,248.8645477294922,26.360000610351562,26.988500118255615,-1.7182175456316007
2020-10-09,40.87581253051758,250.08912658691406,25.0,26.895000076293947,-1.77986947827282
2020-10-12,42.47468566894531,250.95506286621094,25.06999969482422,26.85600004196167,-1.6443961589396898
2020-10-13,42.223541259765625,253.97271728515625,26.06999969482422,26.880000019073485,-1.7858336904152299
2020-10-14,42.39934158325195,251.1124725341797,26.399999618530273,26.897999954223632,-1.6583322979936304
2020-10-15,42.96857452392578,251.5060577392578,26.969999313354492,26.923499965667723,-1.6133506680102205
2020-10-16,43.403865814208984,251.61105346679688,27.40999984741211,27.002499961853026,-1.5714863518990572
2020-10-19,42.65046310424805,248.173583984375,29.18000030517578,27.07249994277954,-1.519898233496881
2020-10-20,43.08576965332031,250.19415283203125,29.350000381469727,27.196999931335448,-1.5510174873958027
2020-10-21,42.17332458496094,248.8557891845703,28.649999618530273,27.20049991607666,-1.5961649227959243
2020-10-22,43.3369026184082,245.92567443847656,28.110000610351562,27.180499935150145,-1.3619235655939035
2020-10-23,43.42060852050781,247.53500366210938,27.549999237060547,27.238999938964845,-1.4144208287788516
2020-10-26,42.12309646606445,241.4472198486328,32.459999084472656,27.552499866485597,-1.3191836264362549
2020-10-27,40.67490768432617,242.1470184326172,33.349998474121094,27.906499767303465,-1.4984359928040072
2020-10-28,39.8210563659668,235.91921997070312,40.279998779296875,28.60199966430664,-1.3511174912557071
2020-10-29,40.580047607421875,235.84054565429688,37.59000015258789,29.146499633789062,-1.2681483107238287
2020-10-30,40.60533142089844,233.28646850585938,38.02000045776367,29.665999698638917,-1.1681714698343522
2020-11-02,41.642608642578125,236.81138610839844,37.130001068115234,30.124499797821045,-1.1931808202860923
2020-11-03,43.16056823730469,242.61058044433594,35.54999923706055,30.427999782562257,-1.2541948853705536
2020-11-04,43.37138366699219,247.29013061523438,29.56999969482422,30.50349979400635,-1.4102775394405418
2020-11-05,44.0207405090332,250.02784729003906,27.579999923706055,30.56449975967407,-1.4461672646274577
2020-11-06,43.59908676147461,248.6197052001953,24.860000610351562,30.55749979019165,-1.436943522621056
2020-11-09,47.24217224121094,236.13792419433594,25.75,30.59149980545044,-0.577519557023651
2020-11-10,47.014488220214844,241.03616333007812,24.799999237060547,30.527999782562254,-0.7881372551573783
2020-11-11,47.51203536987305,242.94296264648438,23.450000762939453,30.380499839782715,-0.8083637585352493
2020-11-12,46.8458137512207,241.62217712402344,25.350000381469727,30.299499893188475,-0.8282374410040615
2020-11-13,47.73973083496094,242.43563842773438,23.100000381469727,30.083999919891358,-0.7650429349324814
2020-11-16,49.00468826293945,244.53489685058594,22.450000762939453,29.74749994277954,-0.711743624513117
2020-11-17,49.59500503540039,238.32464599609375,22.709999084472656,29.415499877929687,-0.41292797899541644
2020-11-18,49.59500503540039,236.01544189453125,23.84000015258789,29.174999904632568,-0.32494508235085556
2020-11-19,49.44321823120117,236.9775848388672,23.110000610351562,28.924999904632568,-0.3775967705333496
2020-11-20,48.7516975402832,235.99801635742188,23.700000762939453,28.732499980926512,-0.4131368038141125
2020-11-23,50.82624053955078,237.38876342773438,22.65999984741211,28.242500019073486,-0.24754001119956834
2020-11-24,53.634456634521484,239.05938720703125,21.639999389648438,27.657000064849854,-0.015302840027458993
2020-11-25,53.53327178955078,239.62786865234375,21.25,26.70550012588501,-0.0476239377248044
2020-11-27,53.83685302734375,241.40354919433594,20.84000015258789,25.86800012588501,-0.08329203613027603
2020-11-30,52.14179992675781,242.64561462402344,20.56999969482422,24.995500087738037,-0.30921631272258077
2020-12-01,53.36460494995117,241.93714904785156,20.770000457763672,24.17750005722046,-0.15338143419184627
2020-12-02,53.9886589050293,238.41925048828125,21.170000076293945,23.458500099182128,0.04640774063288036
2020-12-03,54.02237319946289,235.81610107421875,21.280000686645508,23.044000148773193,0.1491425652211688
2020-12-04,54.81509017944336,232.16635131835938,20.790000915527344,22.704500198364258,0.37172668841544065
2020-12-07,54.1910514831543,230.97911071777344,21.299999237060547,22.526500129699706,0.3512094474897569
2020-12-08,53.89588928222656,230.1700439453125,20.68000030517578,22.273000144958495,0.3509357092250612
2020-12-09,54.283817291259766,233.5646514892578,22.270000457763672,22.146500205993654,0.2624721886523236
2020-12-10,54.34284591674805,232.8875274658203,22.520000457763672,22.100000190734864,0.29449085513192735
2020-12-11,53.398338317871094,232.6588592529297,23.309999465942383,21.998000144958496,0.20368466696277276
2020-12-14,52.1839599609375,233.5646514892578,24.719999313354492,22.079000091552736,0.041219334199889074
2020-12-15,53.92961502075195,235.67535400390625,22.889999389648438,22.101000022888183,0.14473163717129758
2020-12-16,54.16575241088867,237.09136962890625,22.5,22.09050006866455,0.11566085238143234
2020-12-17,54.53679656982422,240.9432830810547,21.93000030517578,21.995000076293945,0.007994558975199052
2020-12-18,54.12358093261719,237.84765625,21.56999969482422,21.91800003051758,0.08240217926344398
2020-12-21,57.20165252685547,238.322509765625,25.15999984741211,21.99099998474121,0.38863285015894317
2020-12-22,56.1981201171875,237.48704528808594,24.229999542236328,22.069499969482422,0.314726994955571
2020-12-23,57.522117614746094,237.28480529785156,23.309999465942383,22.15299997329712,0.4619364038033702
2020-12-24,57.42091369628906,238.26095581054688,21.530000686645508,22.167000007629394,0.41408071296115645
2020-12-28,57.38719177246094,236.7923126220703,21.700000762939453,22.210000038146973,0.46648429781475
2020-12-29,57.1004638671875,234.1011505126953,23.079999923706055,22.335500049591065,0.5388088867145205
2020-12-30,57.2100830078125,233.28330993652344,22.770000457763672,22.435500049591063,0.5815194921965574
2020-12-31,57.791969299316406,233.59988403320312,22.75,22.514500045776366,0.6307685481257098
2021-01-04,57.62331008911133,232.1048126220703,26.969999313354492,22.798999977111816,0.6699613173761643
2021-01-05,58.6015510559082,233.97799682617188,25.34000015258789,23.026499938964843,0.7016642036144032
2021-01-06,62.135013580322266,235.31480407714844,25.06999969482422,23.214999961853028,1.0230361745156198
2021-01-07,63.19759750366211,234.16278076171875,22.3700008392334,23.299499988555908,1.1788892274038036
2021-01-08,63.45901870727539,236.651611328125,21.559999465942383,23.263999938964844,1.1116072075053771
2021-01-11,64.14209747314453,238.5336151123047,24.079999923706055,23.34199991226196,1.1118740990227878
2021-01-12,63.92283630371094,243.01881408691406,23.329999923706055,23.342999935150146,0.9178811074975263
2021-01-13,63.72043991088867,241.01361083984375,22.209999084472656,23.217499923706054,0.9729556496775329
2021-01-14,64.48786163330078,235.9919891357422,23.25,23.235499954223634,1.2451441616795864
2021-01-15,63.45058822631836,242.36802673339844,24.34000015258789,23.32749996185303,0.8929180008507596
2021-01-19,63.23975372314453,240.25733947753906,23.239999771118164,23.392999935150147,0.9511224981218306
2021-01-20,63.11325454711914,241.23350524902344,21.579999923706055,23.39349994659424,0.9006009743852328
2021-01-21,62.99518966674805,245.410888671875,21.31999969482422,23.201499938964844,0.7289986651884173
2021-01-22,62.51449966430664,249.76417541503906,21.90999984741211,23.085499954223632,0.5124860348695564
2021-01-25,61.03871536254883,250.7140350341797,23.190000534057617,23.079500007629395,0.3207984824282968
2021-01-26,60.05204391479492,248.53302001953125,23.020000457763672,23.153999996185302,0.2999359628673359
2021-01-27,57.69919204711914,241.01361083984375,37.209999084472656,23.929499912261964,0.3385228918005126
2021-01-28,58.758766174316406,244.53146362304688,30.209999084472656,24.285999870300294,0.31613204593429417
2021-01-29,56.83460998535156,238.1730194091797,33.09000015258789,24.801999855041505,0.3556548966819095
2021-02-01,57.360164642333984,237.51341247558594,30.239999771118164,25.176499843597412,0.4361619686189911
2021-02-02,60.14043045043945,239.35147094726562,25.559999465942383,25.105999851226805,0.6590747165821804
2021-02-03,59.84375762939453,241.1191864013672,22.90999984741211,24.984499835968016,0.5604639303390008
2021-02-04,61.27627182006836,245.2086181640625,21.770000457763672,24.81949987411499,0.5555904518574041
2021-02-05,62.0645751953125,245.2437744140625,20.8700008392334,24.74449987411499,0.6373110706931793
2021-02-08,62.920719146728516,246.2727508544922,21.239999771118164,24.72849988937378,0.688314251796477
2021-02-09,62.92918395996094,243.40570068359375,21.6299991607666,24.605999851226805,0.7984435207067093
2021-02-10,63.005462646484375,245.09429931640625,21.989999771118164,24.538999843597413,0.7421434433374331
2021-02-11,62.4884147644043,243.66079711914062,21.25,24.49099988937378,0.7422821638346185
2021-02-12,63.24281692504883,244.05653381347656,19.969999313354492,24.326999855041503,0.8066922971651208
2021-02-16,64.4634017944336,242.192138671875,21.459999084472656,24.18299980163574,1.0063352756303552
2021-02-17,63.95481491088867,247.0554962158203,21.5,24.095999813079835,0.7674490840501589
2021-02-18,63.429298400878906,248.92872619628906,22.489999771118164,24.14149980545044,0.6407058264699823
2021-02-19,64.4210433959961,245.9298553466797,22.049999237060547,24.177999782562257,0.859461555757038
2021-02-22,65.60774230957031,242.59664916992188,23.450000762939453,24.254999828338622,1.1114972308575901
2021-02-23,65.69252014160156,235.02452087402344,23.110000610351562,24.25099983215332,1.4089352720427268
2021-02-24,67.70989227294922,228.63095092773438,21.34000015258789,24.16699981689453,1.8650981816077208
2021-02-25,66.48084259033203,224.47994995117188,28.889999389648438,23.75099983215332,1.893755678607234
2021-02-26,65.15849304199219,227.1974639892578,27.950000762939453,23.63799991607666,1.650885547276105
2021-03-01,67.09960174560547,230.08206176757812,23.350000381469727,23.15099992752075,1.745505798841588
2021-03-02,68.48128509521484,228.9123992919922,24.100000381469727,22.84399995803833,1.9356530424892813
2021-03-03,69.5577621459961,226.33563232421875,26.670000076293945,22.89949998855591,2.1472540570177627
2021-03-04,68.75251770019531,220.68069458007812,28.56999969482422,23.182499980926515,2.277867509624003
2021-03-05,68.54907989501953,222.95852661132812,24.65999984741211,23.326999950408936,2.169644560321522
2021-03-08,68.7440185546875,227.80430603027344,25.469999313354492,23.55699987411499,2.005555545707245
2021-03-09,68.53211212158203,233.01942443847656,24.030000686645508,23.69649991989136,1.7845268585713498
2021-03-10,70.43084716796875,235.61239624023438,22.559999465942383,23.742999935150145,1.885793611872547
2021-03-11,70.56646728515625,237.92218017578125,21.90999984741211,23.738999938964845,1.8120783262129194
2021-03-12,71.49040222167969,241.68324279785156,20.690000534057617,23.710999965667725,1.7661292387239207
2021-03-15,71.08354187011719,246.49740600585938,20.030000686645508,23.714000034332276,1.5398358818721427
2021-03-16,69.96463775634766,249.6301727294922,19.790000915527344,23.63050012588501,1.3025803865209704
2021-03-17,71.08354187011719,247.8159942626953,19.229999542236328,23.517000102996825,1.4895964014210963
2021-03-18,71.15135955810547,250.58590698242188,21.579999923706055,23.47150011062622,1.391205718922954
2021-03-19,70.3036880493164,255.8426055908203,20.950000762939453,23.416500186920167,1.1016049790907987
2021-03-22,69.43911743164062,255.7010040283203,18.8799991607666,23.188000106811522,1.0159040806426831
2021-03-23,67.06568908691406,256.621337890625,20.299999237060547,23.04750003814697,0.7307606304937501
