Date,KDP,XLU,VIX,AvgVIX,zscore
2022-05-12,33.0713005065918,31.2392635345459,31.770000457763672,28.6725004196167,0.539499367180675
2022-05-13,33.38531494140625,31.61100959777832,28.8700008392334,28.981000423431396,0.5385934378129998
2022-05-16,33.1789665222168,31.70836639404297,27.469999313354492,29.246000385284425,0.37479749324872647
2022-05-17,32.27276611328125,32.03585433959961,26.100000381469727,29.48250036239624,-0.29638036659649813
2022-05-18,30.971817016601562,31.7260684967041,30.959999084472656,30.01450033187866,-0.884642737054893
2022-05-19,30.801342010498047,31.659679412841797,29.350000381469727,30.34800033569336,-0.9493159671976107
2022-05-20,31.025651931762695,31.748188018798828,29.43000030517578,30.409000396728516,-0.8647747581866193
2022-05-23,31.3665828704834,32.1287841796875,28.479999542236328,30.48200035095215,-0.8546839943587818
2022-05-24,31.662670135498047,32.770477294921875,29.450000762939453,30.278500366210938,-0.9956432438409263
2022-05-25,31.70752716064453,32.748348236083984,28.3700008392334,30.117000389099122,-0.9595720661418011
2022-05-26,31.87800407409668,32.84128189086914,27.5,29.992500400543214,-0.9076704528227215
2022-05-27,31.563983917236328,33.354637145996094,25.719999313354492,29.608500289916993,-1.3326601917927243
2022-05-31,31.169200897216797,32.89439392089844,26.190000534057617,29.301000308990478,-1.3349476015967747
2022-06-01,31.079477310180664,32.84128189086914,25.690000534057617,29.12300033569336,-1.3602428633416523
2022-06-02,31.689586639404297,33.06255340576172,24.719999313354492,29.088000297546387,-1.1209290430167427
2022-06-03,31.339672088623047,32.903228759765625,24.790000915527344,28.76750030517578,-1.2425826226366588
2022-06-06,32.927738189697266,33.04928207397461,25.06999969482422,28.51150026321411,-0.41280933888938187
2022-06-07,32.66755294799805,33.24842071533203,24.020000457763672,27.975000286102294,-0.6560931154143342
2022-06-08,32.32661437988281,32.59788513183594,23.959999084472656,27.523500156402587,-0.536298943141097
2022-06-09,32.03950119018555,31.8145751953125,26.09000015258789,27.200000095367432,-0.32211047194056913
2022-06-10,31.842117309570312,31.57117462158203,27.75,26.999000072479248,-0.31686029167899543
2022-06-13,31.13330841064453,30.119625091552734,34.02000045776367,27.256500053405762,-0.020128699988534077
2022-06-14,30.864145278930664,29.358448028564453,32.689998626708984,27.517500019073488,0.1935832517706647
2022-06-15,31.267898559570312,29.548744201660156,29.6200008392334,27.69350004196167,0.3308475707767024
2022-06-16,30.90004539489746,28.97786521911621,32.95000076293945,27.79300012588501,0.39705854032831994
2022-06-17,30.819286346435547,28.707908630371094,31.1299991607666,27.882000064849855,0.48118512466433394
2022-06-21,31.34864616394043,29.25436782836914,30.190000534057617,27.920000076293945,0.518259835265182
2022-06-22,31.294815063476562,29.56216049194336,28.950000762939453,27.943500137329103,0.3396471066389111
2022-06-23,31.590892791748047,30.258066177368164,29.049999237060547,27.923500061035156,0.1725964860024294
2022-06-24,32.0843620300293,30.784448623657227,27.229999542236328,27.866499996185304,0.19899039687191045
2022-06-27,32.20099639892578,31.03425407409668,26.950000762939453,27.839000034332276,0.14489279182546044
2022-06-28,31.860057830810547,30.918270111083984,28.360000610351562,27.971000099182127,0.007471794059259277
2022-06-29,32.012577056884766,30.94057273864746,28.15999984741211,28.069500064849855,0.08318191002214198
2022-06-30,31.920583724975586,31.2840576171875,28.709999084472656,28.220499992370605,-0.13423397006488483
2022-07-01,32.53391647338867,32.051326751708984,26.700000762939453,28.319500064849855,-0.1558159949749654
2022-07-05,32.70528793334961,30.95841407775879,27.540000915527344,28.457000064849854,0.467197307175245
2022-07-06,32.425682067871094,31.27960205078125,26.729999542236328,28.54000005722046,0.15417910200771573
2022-07-07,32.606075286865234,31.248374938964844,26.079999923706055,28.643000030517577,0.2714444626900927
2022-07-08,32.651180267333984,31.145771026611328,24.639999389648438,28.677000045776367,0.346379004357691
2022-07-11,32.59705352783203,31.342050552368164,26.170000076293945,28.68100004196167,0.2212565322322095
2022-07-12,32.74137496948242,31.190378189086914,27.290000915527344,28.65800008773804,0.3760336410830896
2022-07-13,32.85862731933594,31.061016082763672,26.81999969482422,28.298000049591064,0.5047338587860586
2022-07-14,32.82254409790039,31.061016082763672,26.399999618530273,27.98350009918213,0.4842833601399152
2022-07-15,33.039024353027344,31.119014739990234,24.229999542236328,27.714000034332276,0.5790677891474812
2022-07-18,32.6151008605957,30.68630599975586,25.299999237060547,27.33149995803833,0.5470157238393007
2022-07-19,32.90372848510742,30.882583618164062,24.5,27.0,0.6161533674875889
2022-07-20,32.75039291381836,30.472179412841797,23.8799991607666,26.68449993133545,0.7267270225769352
2022-07-21,32.723331451416016,30.552473068237305,23.110000610351562,26.392499923706055,0.6727540448771259
2022-07-22,32.85862731933594,30.971803665161133,23.030000686645508,26.091499996185302,0.5476610266852311
2022-07-25,33.156280517578125,31.35989761352539,23.360000610351562,25.898000049591065,0.5296159517582673
2022-07-26,33.43587875366211,31.54724884033203,24.690000534057617,25.785000038146972,0.5979313009984755
2022-07-27,33.471961975097656,31.574010848999023,23.239999771118164,25.528999996185302,0.6055044752738632
2022-07-28,34.72570037841797,32.70708084106445,22.329999923706055,25.2375,0.7708624660737984
2022-07-29,34.94217300415039,32.98811340332031,21.329999923706055,24.86850004196167,0.7583232746386965
2022-08-01,35.095497131347656,33.02379608154297,22.84000015258789,24.675500011444093,0.8280513724418976
2022-08-02,34.77981948852539,32.95689010620117,23.93000030517578,24.494999980926515,0.6813319258003755
2022-08-03,35.266876220703125,33.162078857421875,21.950000762939453,24.25600004196167,0.8586432443173372
2022-08-04,34.8880500793457,33.233463287353516,21.440000534057617,24.024000072479247,0.60959132429671
2022-08-05,34.92413330078125,33.11301803588867,21.149999618530273,23.84950008392334,0.6879975837128931
2022-08-08,34.978240966796875,33.162078857421875,21.290000915527344,23.60550012588501,0.6950565512671417
2022-08-09,35.27589797973633,33.53234100341797,21.770000457763672,23.329500102996825,0.6855939323855627
2022-08-10,35.808048248291016,33.679542541503906,19.739999771118164,22.975500106811523,0.916364674804279
2022-08-11,35.194725036621094,33.67508316040039,20.200000762939453,22.665500164031982,0.5709038480168234
2022-08-12,35.447265625,34.22377014160156,19.530000686645508,22.43050022125244,0.45001674348089366
2022-08-15,36.03355026245117,34.50926971435547,19.950000762939453,22.163000297546386,0.644922488562138
2022-08-16,36.15079879760742,34.6074104309082,19.690000534057617,21.922500324249267,0.6641508971138592
2022-08-17,36.123748779296875,34.54941940307617,19.899999618530273,21.723500347137453,0.676724131365868
2022-08-18,36.1057014465332,34.67877960205078,19.559999465942383,21.546000289916993,0.6042501901235264
2022-08-19,36.04256820678711,34.66093826293945,20.600000381469727,21.424500274658204,0.5770537269549356
2022-08-22,35.60962677001953,34.18808364868164,23.799999237060547,21.44650020599365,0.5592080217174982
2022-08-23,35.61863708496094,33.98288345336914,24.110000610351562,21.41750020980835,0.6630527854438939
2022-08-24,35.72688293457031,34.089942932128906,22.81999969482422,21.396500205993654,0.6728873152244538
2022-08-25,35.799041748046875,34.299598693847656,21.780000686645508,21.369000244140626,0.612901977594453
2022-08-26,34.83394241333008,33.773223876953125,25.559999465942383,21.580500221252443,0.3192036872859379
2022-08-29,34.99628448486328,33.875823974609375,26.209999084472656,21.74900016784668,0.36184351176432195
2022-08-30,34.65354919433594,33.380672454833984,26.209999084472656,21.863000106811523,0.4058517813354446
2022-08-31,34.38295364379883,33.162078857421875,25.8700008392334,22.059000110626222,0.3576719689403275
2022-09-01,34.57236862182617,33.639404296875,25.559999465942383,22.26500005722046,0.23534553845372766
2022-09-02,34.12138366699219,33.2780647277832,25.469999313354492,22.48100004196167,0.15361477245598054
2022-09-06,33.886871337890625,33.362823486328125,26.90999984741211,22.761999988555907,-0.02008141302147333
2022-09-07,34.581382751464844,34.40666580200195,24.639999389648438,22.905499935150146,-0.12873596787893912
2022-09-08,34.689613342285156,34.379905700683594,23.610000610351562,23.098999977111816,-0.05451887542076248
2022-09-09,34.89706802368164,34.518184661865234,22.790000915527344,23.228499984741212,-0.0034789933755886467
2022-09-12,35.18569564819336,34.84829330444336,23.8700008392334,23.445499992370607,0.0012619328756240784
2022-09-13,33.99510192871094,33.92042922973633,27.270000457763672,23.811499977111815,-0.22704906373301828
2022-09-14,34.04020690917969,34.1970100402832,26.15999984741211,24.13499994277954,-0.3345703583960301
2022-09-15,33.5802001953125,33.34498596191406,26.270000457763672,24.45349998474121,-0.18530706501192806
2022-09-16,33.52607345581055,33.22007369995117,26.299999237060547,24.79049997329712,-0.15587870027175585
2022-09-19,34.06726837158203,33.665138244628906,25.760000228881836,25.048499965667723,-0.0633073310884384
2022-09-20,33.76059341430664,33.17561340332031,27.15999984741211,25.216499996185302,-0.0015689761188023166
2022-09-21,33.51705551147461,32.722015380859375,27.989999771118164,25.41049995422363,0.07866564570748091
2022-09-22,33.471961975097656,32.60524368286133,27.350000381469727,25.636999988555907,0.10929659085611852
2022-09-23,33.44490432739258,32.227996826171875,29.920000076293945,26.04399995803833,0.27548479463021514
2022-09-26,33.62530517578125,31.451034545898438,32.2599983215332,26.37899990081787,0.7515867993820773
2022-09-27,32.4437141418457,30.921092987060547,32.599998474121094,26.698499870300292,0.33690608358787666
2022-09-28,32.98490524291992,31.253429412841797,30.18000030517578,26.89699993133545,0.4837177271443496
2022-09-29,32.75816345214844,30.00042152404785,31.84000015258789,27.195499897003174,0.95813117357667
2022-09-30,32.48609924316406,29.421072006225586,31.6200008392334,27.498499965667726,1.0827072636612798
2022-10-03,33.438358306884766,30.28335952758789,30.100000381469727,27.730000019073486,1.2074939747632427
2022-10-04,33.79206085205078,30.92558479309082,29.06999969482422,27.83800001144409,1.0989326571662557
2022-10-05,33.955318450927734,30.238445281982422,28.549999237060547,28.033500003814698,1.5220977106650895
2022-10-06,33.683231353759766,29.24142837524414,30.520000457763672,28.378999996185303,1.8476337269613299
2022-10-07,33.10280227661133,28.635128021240234,31.360000610351562,28.807499980926515,1.8104093673536057
2022-10-10,33.529048919677734,28.684532165527344,32.45000076293945,29.236499977111816,2.028216333641594
2022-10-11,34.05507278442383,28.581235885620117,33.630001068115234,29.554500007629393,2.3760492427766398
2022-10-12,34.200191497802734,27.62912940979004,33.56999969482422,29.925,2.9164305319413484
2022-10-13,34.59016036987305,28.32075309753418,31.940000534057617,30.2085000038147,2.804653991886659
2022-10-14,33.855560302734375,27.912067413330078,32.02000045776367,30.494500064849852,2.5849637145335946
2022-10-17,34.24552917480469,28.49590492248535,31.3700008392334,30.77500009536743,2.5250516515308403
2022-10-18,34.79875564575195,29.016870498657227,30.5,30.942000102996825,2.587920011049048
2022-10-19,34.263671875,28.639619827270508,30.760000228881836,31.08050012588501,2.466181558178693
2022-10-20,33.810203552246094,27.916555404663086,29.979999542236328,31.21200008392334,2.557097829250757
2022-10-21,34.11856460571289,28.433034896850586,29.690000534057617,31.200500106811525,2.483345065039426
2022-10-24,34.86223220825195,28.671064376831055,29.850000381469727,31.08000020980835,2.790290683182579
2022-10-25,34.962005615234375,29.24591636657715,28.459999084472656,30.87300024032593,2.5702313089116884
2022-10-26,35.1524543762207,29.232440948486328,27.280000686645508,30.728000259399415,2.6846539933781908
2022-10-27,34.56296157836914,29.46598243713379,27.389999389648438,30.50550022125244,2.2381781835832415
2022-10-28,35.868927001953125,30.274377822875977,25.75,30.212000179290772,2.589363017008929
2022-10-31,35.225006103515625,29.991437911987305,25.8799991607666,30.001000118255615,2.3605597329886154
2022-11-01,34.31808853149414,30.108205795288086,25.809999465942383,29.838000106811524,1.7903695446190018
2022-11-02,33.53813552856445,29.8162841796875,25.860000610351562,29.703500175476073,1.4887906206792823
2022-11-03,32.91234588623047,29.946523666381836,25.299999237060547,29.442500114440918,1.071450023520705
2022-11-04,33.53813552856445,30.130664825439453,24.549999237060547,29.102000045776368,1.3375171642803072
2022-11-07,33.973453521728516,29.555803298950195,24.350000381469727,28.69700002670288,1.8608491151280575
2022-11-08,34.40877151489258,29.762388229370117,25.540000915527344,28.292500019073486,2.0081652134584287
2022-11-09,34.07321548461914,29.528854370117188,26.09000015258789,27.91850004196167,1.9303573944667132
2022-11-10,34.40877151489258,30.921092987060547,23.530000686645508,27.498000049591063,1.4506204790409474
2022-11-11,33.86461639404297,30.575275421142578,22.520000457763672,27.023000049591065,1.3086157953914717
2022-11-14,33.13908386230469,30.211496353149414,23.729999542236328,26.64099998474121,1.0724564936079413
2022-11-15,33.18443298339844,30.543840408325195,24.540000915527344,26.34300003051758,0.9382414493516562
2022-11-16,33.275115966796875,30.817798614501953,24.110000610351562,26.010500049591066,0.8578138512566231
2022-11-17,33.411155700683594,30.278867721557617,23.93000030517578,25.708000087738036,1.19423801077561
2022-11-18,33.937171936035156,30.921092987060547,23.1200008392334,25.379500102996825,1.1833370668275232
2022-11-21,34.46318817138672,31.06032371520996,22.360000610351562,25.005000114440918,1.4144666780151531
2022-11-22,34.76248550415039,31.325288772583008,21.290000915527344,24.646500205993654,1.456600504032842
2022-11-23,34.7534065246582,31.675594329833984,20.350000381469727,24.300000190734863,1.2828951287815942
2022-11-25,34.6899299621582,31.859724044799805,20.5,23.955500221252443,1.1583197955609732
2022-11-28,34.64458465576172,31.531877517700195,22.209999084472656,23.778500175476076,1.2903728844587221
2022-11-29,34.55388259887695,31.298341751098633,21.889999389648438,23.579000186920165,1.3513392316420207
2022-11-30,35.070831298828125,32.079795837402344,20.579999923706055,23.31750020980835,1.2683051529944267
2022-12-01,35.10710906982422,32.0528450012207,19.84000015258789,23.016500186920165,1.3018340986593673
2022-12-02,35.13431930541992,31.900146484375,19.059999465942383,22.704500198364258,1.3907311148762256
2022-12-05,34.426918029785156,31.720502853393555,20.75,22.514500236511232,1.0762457106352161
2022-12-06,34.16390609741211,31.918109893798828,22.170000076293945,22.405500221252442,0.8320968557534014
2022-12-07,34.40877151489258,31.769906997680664,22.68000030517578,22.262500190734862,1.0421887547556936
2022-12-08,34.744346618652344,31.976497650146484,22.290000915527344,22.072500228881836,1.1329718969755775
2022-12-09,34.39971160888672,31.810327529907227,22.829999923706055,22.037500190734864,1.0176044463810254
2022-12-12,34.54481506347656,32.53787612915039,25.0,22.16150016784668,0.7497618484193926
2022-12-13,34.13670349121094,32.636688232421875,22.549999237060547,22.10250015258789,0.47091451182278526
2022-12-14,33.86461639404297,32.59626007080078,21.139999389648438,21.932500076293945,0.33615983344181716
2022-12-15,33.220699310302734,32.2010498046875,22.829999923706055,21.86850004196167,0.161380881425066
2022-12-16,32.712825775146484,31.653139114379883,22.6200008392334,21.803000068664552,0.13718214761522735
2022-12-19,32.93955612182617,31.52726936340332,22.420000076293945,21.768000030517577,0.32624958097290896
2022-12-20,32.885135650634766,31.53631591796875,21.479999542236328,21.723999977111816,0.2910532621346108
2022-12-21,33.13001251220703,31.975521087646484,20.06999969482422,21.66299991607666,0.21850305023291694
2022-12-22,32.91234588623047,31.780818939208984,21.969999313354492,21.743999862670897,0.18882512365394505
2022-12-23,32.984901428222656,32.10682678222656,20.8700008392334,21.76249990463257,0.07307842352094718
2022-12-27,32.74003219604492,32.30604934692383,21.649999618530273,21.73449993133545,-0.16156524547806267
2022-12-28,32.44074630737305,31.99815559387207,22.139999389648438,21.74699993133545,-0.18303618607743188
2022-12-29,32.49516677856445,32.22907638549805,21.440000534057617,21.789999961853027,-0.26330718487389865
2022-12-30,32.34098434448242,31.921178817749023,21.670000076293945,21.88149995803833,-0.2025375683318233
2023-01-03,32.24123001098633,31.921178817749023,22.899999618530273,22.073499965667725,-0.25907425715692656
2023-01-04,32.50423049926758,32.210968017578125,22.010000228881836,22.136499977111818,-0.24945686589830846
2023-01-05,32.18503189086914,31.51367950439453,22.459999084472656,22.15099992752075,-0.09484482930170451
2023-01-06,33.06967544555664,32.14757537841797,21.1299991607666,22.073499870300292,0.10151749930846438
2023-01-09,32.859920501708984,32.36491394042969,21.969999313354492,22.05749979019165,-0.12194186557457072
2023-01-10,32.54983139038086,32.373966217041016,20.579999923706055,21.944999790191652,-0.30204349829490873
2023-01-11,32.62279510498047,32.6365852355957,21.09000015258789,21.749499797821045,-0.3870574731898764
2023-01-12,32.44039535522461,32.41471481323242,18.829999923706055,21.56349983215332,-0.38367476150451707
2023-01-13,32.54983139038086,32.296993255615234,18.350000381469727,21.423999881744386,-0.26500570324778566
2023-01-17,32.58631896972656,32.2517204284668,19.360000610351562,21.25049991607666,-0.22254168413191636
2023-01-18,31.856708526611328,31.477460861206055,20.34000015258789,21.136499881744385,-0.2634974639790539
2023-01-19,31.33685302734375,31.160507202148438,20.520000457763672,21.041499900817872,-0.4056188271671576
2023-01-20,31.656057357788086,31.346145629882812,19.850000381469727,20.95999994277954,-0.3140321951051025
2023-01-23,31.6378231048584,31.355207443237305,19.809999465942383,20.946999931335448,-0.32872698310910475
2023-01-24,31.902301788330078,31.51367950439453,19.200000762939453,20.808500003814697,-0.2550847233346435
2023-01-25,31.884057998657227,31.088071823120117,19.079999923706055,20.71899995803833,-0.06063095689323958
2023-01-26,31.856708526611328,31.192203521728516,18.729999542236328,20.572999954223633,-0.12623753946070448
2023-01-27,31.64693832397461,31.192203521728516,18.510000228881836,20.391499996185303,-0.24512673710859853
2023-01-30,31.665172576904297,31.051841735839844,19.940000534057617,20.316499996185303,-0.16725312134047357
2023-01-31,32.1759033203125,31.28276252746582,19.399999618530273,20.202999973297118,0.011093936481414416
2023-02-01,32.23062515258789,31.337093353271484,17.8700008392334,19.951500034332277,0.01596517150730617
2023-02-02,32.112056732177734,31.40500831604004,18.729999542236328,19.7875,-0.08391384832225257
2023-02-03,32.05734634399414,30.74848175048828,18.329999923706055,19.58100004196167,0.20098552212003776
2023-02-06,32.121192932128906,31.011089324951172,19.43000030517578,19.49600009918213,0.11080983834807376
2023-02-07,32.10293960571289,30.997507095336914,18.65999984741211,19.33050012588501,0.10700008482318743
2023-02-08,31.801977157592773,30.4768009185791,19.6299991607666,19.28300008773804,0.18697986996013402
2023-02-09,31.801977157592773,30.060245513916016,20.709999084472656,19.264000034332277,0.3874177044659417
2023-02-10,32.1759033203125,30.657922744750977,20.530000686645508,19.34900007247925,0.3117539004584504
2023-02-13,32.5224723815918,30.843563079833984,20.34000015258789,19.448500061035155,0.4188488284068192
2023-02-14,32.27622985839844,30.712257385253906,18.90999984741211,19.426000022888182,0.3424701876902527
2023-02-15,32.55895233154297,30.911474227905273,18.229999542236328,19.320499992370607,0.4068467384822631
2023-02-16,32.74135208129883,30.676027297973633,20.170000076293945,19.30299997329712,0.6235156663862704
2023-02-17,32.53158950805664,31.00656509399414,20.020000457763672,19.311499977111815,0.3455828502494986
2023-02-21,32.422149658203125,30.4270076751709,22.8700008392334,19.46450004577637,0.5624278338720383
2023-02-22,32.63191604614258,30.30927848815918,22.290000915527344,19.619000053405763,0.7379637163057521
2023-02-23,32.93288040161133,30.150802612304688,21.139999389648438,19.72200002670288,0.984793351083585
2023-02-24,32.64103698730469,30.15985679626465,21.670000076293945,19.869000053405763,0.8150317177051474
2023-02-27,32.25798797607422,29.95611000061035,20.950000762939453,19.99100008010864,0.6959738954343694
2023-02-28,31.5101318359375,29.430877685546875,20.700000762939453,20.029000091552735,0.5248504416805201
2023-03-01,31.181808471679688,28.946401596069336,20.579999923706055,20.088000106811524,0.5718900074391552
2023-03-02,31.53749656677246,29.494266510009766,19.59000015258789,20.17400007247925,0.5098582656964561
2023-03-03,31.5101318359375,29.99686050415039,18.489999771118164,20.16200008392334,0.25251122999717374
2023-03-06,31.756378173828125,30.14174461364746,18.610000610351562,20.176000118255615,0.32235838065852157
2023-03-07,31.765504837036133,29.648218154907227,19.59000015258789,20.184000110626222,0.5650057130089394
2023-03-08,31.71989631652832,29.874608993530273,19.110000610351562,20.206500148773195,0.4302220798934894
2023-03-09,31.519258499145508,29.634628295898438,22.610000610351562,20.35550022125244,0.43198248791346205
2023-03-10,31.300371170043945,29.168264389038086,24.799999237060547,20.560000228881837,0.532330729034689
2023-03-13,31.236526489257812,29.61652183532715,26.520000457763672,20.859500217437745,0.28045396674320394
2023-03-14,31.58309555053711,30.00590705871582,23.729999542236328,21.029000186920165,0.2895110736803545
2023-03-15,31.847576141357422,30.413419723510742,26.139999389648438,21.390500164031984,0.24332123323745836
2023-03-16,32.01173782348633,30.617170333862305,22.989999771118164,21.628500175476074,0.23832080677003456
2023-03-17,31.792861938476562,30.322864532470703,25.510000228881836,21.89550018310547,0.2558847366415158
2023-03-20,32.121192932128906,30.560043334960938,24.149999618530273,22.102000141143797,0.3278438282666367
2023-03-21,32.05734634399414,29.944278717041016,21.3799991607666,22.027500057220458,0.5879513680140442
2023-03-22,31.619571685791016,29.35588836669922,22.260000228881836,22.026000022888184,0.6229597935747866
2023-03-23,31.108850479125977,29.054845809936523,22.610000610351562,22.09950008392334,0.47835928206057293
2023-03-24,31.801977157592773,29.962526321411133,21.739999771118164,22.10300006866455,0.43443815628597443
2023-03-27,32.01173782348633,29.999011993408203,20.600000381469727,22.085500049591065,0.5357657990935341
2023-03-28,32.04822540283203,30.081113815307617,19.969999313354492,22.048999977111816,0.5169397748195257
