Date,MS,LOW,VIX,AvgVIX,zscore
2020-04-02,27.935720443725586,73.90696716308594,50.90999984741211,61.81650047302246,0.5736330809648349
2020-04-03,27.894514083862305,73.31826782226562,46.79999923706055,62.059500503540036,0.5993684775581873
2020-04-06,30.498552322387695,79.17839813232422,45.2400016784668,61.598500633239745,0.589820061806342
2020-04-07,30.440876007080078,81.13175964355469,46.70000076293945,61.568500709533694,0.4825729067356433
2020-04-08,32.44334411621094,84.15547180175781,43.349998474121094,61.041000556945804,0.5517118116255636
2020-04-09,33.85248947143555,85.01174926757812,41.66999816894531,59.35100040435791,0.6659560024803026
2020-04-13,32.616397857666016,84.91363525390625,41.16999816894531,58.51800022125244,0.532056853314026
2020-04-14,32.84714126586914,88.36546325683594,37.7599983215332,56.27150001525879,0.37993589625564633
2020-04-15,31.644001007080078,84.14653015136719,40.84000015258789,54.51799983978272,0.4623116245588308
2020-04-16,31.61103630065918,82.45185089111328,40.11000061035156,52.70100002288818,0.5460249946728067
2020-04-17,32.21259307861328,86.60832214355469,38.150001525878906,51.00850009918213,0.3992418544564188
2020-04-20,31.61103630065918,84.85121154785156,43.83000183105469,49.898000144958495,0.422255103169199
2020-04-21,30.44911003112793,83.0927963256836,45.40999984741211,49.089000129699706,0.3823394130239287
2020-04-22,31.157806396484375,85.1831283569336,41.97999954223633,48.104500198364256,0.3541816298681719
2020-04-23,30.877634048461914,85.13826751708984,41.380001068115234,46.976000213623045,0.3249990302471082
2020-04-24,31.289653778076172,88.59223937988281,35.93000030517578,45.722500228881835,0.19314640521900042
2020-04-27,32.39390563964844,91.48104095458984,33.290000915527344,44.11000022888184,0.16826794138454232
2020-04-28,33.06963348388672,92.87158203125,33.56999969482422,42.93450012207031,0.17250225396164248
2020-04-29,33.90925598144531,95.24005126953125,31.229999542236328,41.81900005340576,0.14471549250165333
2020-04-30,32.7786750793457,93.97508239746094,34.150001525878906,40.673500061035156,0.08286942255395416
2020-05-01,31.922426223754883,93.71489715576172,37.189998626708984,39.9875,3.222487531546453e-05
2020-05-04,31.664716720581055,96.30762481689453,35.970001220703125,39.44600009918213,-0.16268388465878722
2020-05-05,31.57327651977539,98.8196029663086,33.61000061035156,38.86450004577637,-0.3025427222269014
2020-05-06,31.007980346679688,98.34412384033203,34.119998931884766,38.235499954223634,-0.3415654455769363
2020-05-07,32.263267517089844,100.40754699707031,31.440000534057617,37.64000005722046,-0.30688789731431354
2020-05-08,33.319026947021484,102.47994232177734,27.979999542236328,36.95550012588501,-0.29510390437083206
2020-05-11,33.11119842529297,101.72632598876953,27.56999969482422,36.275500202178954,-0.27959285678013496
2020-05-12,31.939048767089844,99.79749298095703,33.040000915527344,36.03950033187866,-0.311866929785924
2020-05-13,30.750274658203125,99.07079315185547,35.279998779296875,35.76150026321411,-0.4080213835626708
2020-05-14,31.431941986083984,99.03491973876953,32.61000061035156,35.38650026321411,-0.32953843866759547
2020-05-15,30.999662399291992,102.07620239257812,31.889999389648438,35.07350015640259,-0.5350180594012891
2020-05-18,33.48529052734375,104.7227783203125,29.299999237060547,34.34700002670288,-0.39210834186733656
2020-05-19,32.695552825927734,104.84835815429688,30.530000686645508,33.60300006866455,-0.4873679251147893
2020-05-20,34.13371658325195,104.9560317993164,27.989999771118164,32.90350008010864,-0.33124513526533056
2020-05-21,33.50191116333008,108.23055267333984,29.530000686645508,32.31100006103516,-0.5711867557701296
2020-05-22,33.360595703125,109.67498016357422,28.15999984741211,31.92250003814697,-0.6615834265401098
2020-05-26,36.32005310058594,110.87712097167969,28.010000228881836,31.658500003814698,-0.3908957394380324
2020-05-27,38.9553337097168,114.84248352050781,27.6200008392334,31.361000061035156,-0.2991912116046723
2020-05-28,36.91029739379883,114.94115447998047,28.59000015258789,31.229000091552734,-0.5341822615030822
2020-05-29,36.74404525756836,116.9417724609375,27.510000228881836,30.89700002670288,-0.6560731160948639
2020-06-01,37.15969467163086,116.01773834228516,28.229999542236328,30.449000072479247,-0.5616803148526462
2020-06-02,37.8912467956543,118.40409088134766,26.84000015258789,29.992500019073486,-0.6025387527788569
2020-06-03,38.99689483642578,119.17565155029297,25.65999984741211,29.594999980926513,-0.5180433826175361
2020-06-04,40.47662353515625,115.44355773925781,25.809999465942383,29.179500007629393,-0.15917530011451803
2020-06-05,41.17493438720703,117.4980239868164,24.520000457763672,28.8335000038147,-0.18665049380312784
2020-06-08,41.69034194946289,117.35443115234375,25.809999465942383,28.725,-0.12130166744963024
2020-06-09,41.89817810058594,116.24198150634766,27.56999969482422,28.725,-0.040551721088372454
2020-06-10,40.47662353515625,116.7175064086914,27.56999969482422,28.451499938964844,-0.22489134332550842
2020-06-11,37.05162048339844,111.19113159179688,40.790000915527344,28.727000045776368,-0.3248516783340061
2020-06-12,38.47316360473633,113.08409881591797,36.09000015258789,28.901000022888184,-0.26269089551263847
2020-06-15,39.404239654541016,114.59127044677734,34.400001525878906,29.026500129699706,-0.2357668981973214
2020-06-16,40.368560791015625,118.18881225585938,33.66999816894531,29.245000076293945,-0.31293628088236086
2020-06-17,39.70349884033203,121.69659423828125,33.470001220703125,29.392000102996825,-0.568649235468962
2020-06-18,39.55387496948242,120.70972442626953,32.939998626708984,29.639500045776366,-0.5345626019895328
2020-06-19,39.013526916503906,120.06378936767578,35.119998931884766,29.91899995803833,-0.561987790823656
2020-06-22,39.38760757446289,120.86226654052734,31.770000457763672,30.09949998855591,-0.5611230471843263
2020-06-23,39.81157684326172,120.4675064086914,31.3700008392334,30.267500019073488,-0.49309728509924594
2020-06-24,39.03014373779297,118.40409088134766,33.84000015258789,30.57849998474121,-0.4745049764570667
2020-06-25,40.559757232666016,118.21569061279297,32.220001220703125,30.760000038146973,-0.29282865520443707
2020-06-26,39.11328125,116.09847259521484,34.72999954223633,31.121000003814697,-0.3462244962551046
2020-06-29,39.27122497558594,119.78569793701172,31.780000686645508,31.298500061035156,-0.5186723896288002
2020-06-30,40.15242004394531,121.22109985351562,30.43000030517578,31.47800006866455,-0.4936537606903307
2020-07-01,39.57881164550781,121.67865753173828,28.6200008392334,31.626000118255615,-0.5817412018945471
2020-07-02,39.728450775146484,121.75044250488281,27.68000030517578,31.719500160217287,-0.5686218987762363
2020-07-06,40.584693908691406,121.7952651977539,27.940000534057617,31.890500164031984,-0.47467596852864086
2020-07-07,39.479061126708984,121.13142395019531,29.43000030517578,32.07150020599365,-0.5647262790223047
2020-07-08,40.65952682495117,121.78630065917969,28.079999923706055,32.097000217437746,-0.46580088745824244
2020-07-09,39.49567413330078,121.66068267822266,29.260000228881836,32.18150024414062,-0.5901602223425724
2020-07-10,41.39939498901367,123.29346466064453,27.290000915527344,31.506500244140625,-0.4603719162032046
2020-07-13,41.748538970947266,122.5040054321289,32.189998626708984,31.31150016784668,-0.3803975786423646
2020-07-14,41.981300354003906,125.65299987792969,29.520000457763672,31.067500114440918,-0.5166701500932716
2020-07-15,42.68791961669922,126.69363403320312,27.760000228881836,30.772000217437743,-0.49091326781968053
2020-07-16,43.76032257080078,128.06626892089844,28.0,30.49850015640259,-0.44116141158880007
2020-07-17,43.569129943847656,129.53759765625,25.68000030517578,30.13550024032593,-0.5385529169485178
2020-07-20,43.11189651489258,129.2774200439453,24.459999084472656,29.602500247955323,-0.5765335505520469
2020-07-21,43.5441780090332,130.58323669433594,24.84000015258789,29.256000232696532,-0.5952967893686241
2020-07-22,42.3969612121582,133.77127075195312,24.31999969482422,28.903500175476076,-0.8887191144449693
2020-07-23,42.031185150146484,131.93406677246094,26.079999923706055,28.515500164031984,-0.8350680288302943
2020-07-24,41.71529769897461,132.411376953125,25.84000015258789,28.19650011062622,-0.8952016350390062
2020-07-27,42.66297912597656,134.29356384277344,24.739999771118164,27.697000122070314,-0.8857558618851051
2020-07-28,41.78179931640625,133.0238037109375,25.440000534057617,27.380000114440918,-0.9193173290356391
2020-07-29,42.056129455566406,133.92437744140625,24.100000381469727,27.063500118255615,-0.9349330524931296
2020-07-30,40.97626495361328,134.36561584472656,24.760000228881836,26.870500087738037,-1.079091530253471
2020-07-31,40.91767501831055,134.1044921875,24.459999084472656,26.70950002670288,-1.072208217314185
2020-08-03,41.40317916870117,135.32928466796875,24.280000686645508,26.526500034332276,-1.0808086189692387
2020-08-04,41.23575973510742,134.78890991210938,23.760000228881836,26.243000030517578,-1.0717547843161597
2020-08-05,41.66268539428711,135.3202667236328,22.989999771118164,25.988500022888182,-1.0511699746089895
2020-08-06,41.39480972290039,136.15780639648438,22.649999618530273,25.657999992370605,-1.124488408451192
2020-08-07,42.148197174072266,137.58970642089844,22.209999084472656,25.403999900817873,-1.1136571541489915
2020-08-10,42.34074783325195,138.43624877929688,22.1299991607666,24.90099992752075,-1.1356792707264163
2020-08-11,43.34526824951172,138.57130432128906,24.030000686645508,24.626499938964844,-1.0297187599841446
2020-08-12,43.8475341796875,141.05690002441406,22.280000686645508,24.352499961853027,-1.101472758855794
2020-08-13,43.68012237548828,140.21939086914062,22.1299991607666,24.058999919891356,-1.0770905282064165
2020-08-14,43.78055953979492,138.99456787109375,22.049999237060547,23.877499866485596,-1.0026175534157267
2020-08-17,42.92671203613281,142.65992736816406,21.350000381469727,23.72199993133545,-1.2876821731507215
2020-08-18,42.62535095214844,142.20962524414062,21.510000228881836,23.555499935150145,-1.298332293490156
2020-08-19,43.00205612182617,142.54283142089844,22.540000915527344,23.466499996185302,-1.2731717189862641
2020-08-20,42.52490997314453,142.81304931640625,22.719999313354492,23.298499965667723,-1.340751125667924
2020-08-21,42.77602767944336,145.64085388183594,22.540000915527344,23.133500003814696,-1.4583916666833772
2020-08-24,43.839149475097656,149.16207885742188,22.3700008392334,23.01500005722046,-1.5205171995903866
2020-08-25,43.5712776184082,149.42318725585938,22.030000686645508,22.844500064849854,-1.5641002682857839
2020-08-26,43.286659240722656,153.4488067626953,23.270000457763672,22.803000068664552,-1.803756501679474
2020-08-27,44.04006576538086,149.7744598388672,24.469999313354492,22.788500022888183,-1.5295197548486477
2020-08-28,44.27444839477539,149.05397033691406,22.959999084472656,22.713500022888184,-1.4660045568909008
2020-08-31,43.74707794189453,148.31553649902344,26.40999984741211,22.819999980926514,-1.4871993094760407
2020-09-01,44.01494216918945,150.92721557617188,26.1200008392334,22.938000011444093,-1.5918084898594111
2020-09-02,44.57581329345703,153.5388641357422,26.56999969482422,23.117000007629393,-1.6634765225313592
2020-09-03,44.157264709472656,145.46070861816406,33.599998474121094,23.664499950408935,-1.293821525539934
2020-09-04,44.12377166748047,140.8407745361328,30.75,24.091499996185302,-1.0592696556619943
2020-09-08,41.997535705566406,138.45423889160156,31.459999084472656,24.557999992370604,-1.1751908828534892
2020-09-09,42.7425537109375,143.66856384277344,28.809999465942383,24.79699993133545,-1.3604151258418402
2020-09-10,42.09798812866211,142.58787536621094,29.709999084472656,25.168499851226805,-1.377129805490845
2020-09-11,42.148197174072266,145.79388427734375,26.8700008392334,25.405499935150146,-1.5368658119707501
2020-09-14,42.817893981933594,148.7657928466797,25.850000381469727,25.595499992370605,-1.6148836017986705
2020-09-15,42.181678771972656,152.22398376464844,25.59000015258789,25.807499980926515,-1.8647954998292857
2020-09-16,42.817893981933594,150.13467407226562,26.040000915527344,26.03400001525879,-1.6854966962896085
2020-09-17,42.06449890136719,147.49600219726562,26.459999084472656,26.229999923706053,-1.6340780496899932
2020-09-18,41.922183990478516,144.1819305419922,25.829999923706055,26.385499954223633,-1.4791221364309683
2020-09-21,40.48237609863281,143.73162841796875,27.780000686645508,26.64749994277954,-1.6177554293990515
2020-09-22,39.87128829956055,145.48773193359375,26.860000610351562,26.87199993133545,-1.7770411478817867
2020-09-23,38.85838317871094,142.84002685546875,28.579999923706055,27.199499893188477,-1.7543304145316105
2020-09-24,39.01743698120117,142.7589874267578,28.510000228881836,27.461499881744384,-1.7322693473811457
2020-09-25,39.37739562988281,143.6865997314453,26.3799991607666,27.55699987411499,-1.7396535624703864
2020-09-28,40.49911117553711,146.42431640625,26.190000534057617,27.71849994659424,-1.7547751310146222
2020-09-29,39.5448112487793,146.1271514892578,26.270000457763672,27.711499977111817,-1.8467275633133127
2020-09-30,40.4739990234375,149.36920166015625,26.3700008392334,27.723999977111816,-1.9095087380986335
2020-10-01,39.561553955078125,150.54891967773438,26.700000762939453,27.73050003051758,-2.0729401965005696
2020-10-02,40.155906677246094,149.9365692138672,27.6299991607666,27.432000064849852,-1.9745357838861155
2020-10-05,40.68326950073242,151.78273010253906,27.959999084472656,27.292500019073486,-2.0104834681466914
2020-10-06,39.9633674621582,148.58567810058594,29.479999542236328,27.19350004196167,-1.9264957873551534
2020-10-07,40.775360107421875,151.71974182128906,28.059999465942383,27.15600004196167,-1.996881503574032
2020-10-08,41.01811981201172,153.88108825683594,26.360000610351562,26.988500118255615,-2.081082714353092
2020-10-09,40.87581253051758,156.00645446777344,25.0,26.895000076293947,-2.2067167885742305
2020-10-12,42.47468566894531,155.55613708496094,25.06999969482422,26.85600004196167,-2.003743488887511
2020-10-13,42.223541259765625,157.8976593017578,26.06999969482422,26.880000019073485,-2.152763241671739
2020-10-14,42.39934158325195,156.34866333007812,26.399999618530273,26.897999954223632,-2.053095697437065
2020-10-15,42.96857452392578,158.63612365722656,26.969999313354492,26.923499965667723,-2.1071006046182816
2020-10-16,43.403865814208984,160.03196716308594,27.40999984741211,27.002499961853026,-2.1301694778590043
2020-10-19,42.65046310424805,157.71749877929688,29.18000030517578,27.07249994277954,-2.095475573630458
2020-10-20,43.08576965332031,160.03091430664062,29.350000381469727,27.196999931335448,-2.1658752528561114
2020-10-21,42.17332458496094,157.69039916992188,28.649999618530273,27.20049991607666,-2.1477171389062937
2020-10-22,43.3369026184082,154.7534637451172,28.110000610351562,27.180499935150145,-1.8654083031662227
2020-10-23,43.42060852050781,155.5577850341797,27.549999237060547,27.238999938964845,-1.8974886960393094
2020-10-26,42.12309646606445,151.93402099609375,32.459999084472656,27.552499866485597,-1.8564236772001081
2020-10-27,40.67490768432617,149.23204040527344,33.349998474121094,27.906499767303465,-1.8798473671562965
2020-10-28,39.8210563659668,145.8704376220703,40.279998779296875,28.60199966430664,-1.8024298699851051
2020-10-29,40.580047607421875,145.2649688720703,37.59000015258789,29.146499633789062,-1.6858719321562274
2020-10-30,40.60533142089844,142.87022399902344,38.02000045776367,29.665999698638917,-1.5594977599713065
2020-11-02,41.642608642578125,144.79502868652344,37.130001068115234,30.124499797821045,-1.5421781267248158
2020-11-03,43.16056823730469,148.7892608642578,35.54999923706055,30.427999782562257,-1.5775710549363906
2020-11-04,43.37138366699219,152.015380859375,29.56999969482422,30.50349979400635,-1.7202892560540402
2020-11-05,44.0207405090332,152.94615173339844,27.579999923706055,30.56449975967407,-1.6953025182159356
2020-11-06,43.59908676147461,152.2864532470703,24.860000610351562,30.55749979019165,-1.708674219371029
2020-11-09,47.24217224121094,138.6681671142578,25.75,30.59149980545044,-0.5966289178170867
2020-11-10,47.014488220214844,140.71044921875,24.799999237060547,30.527999782562254,-0.7275751142138147
2020-11-11,47.51203536987305,142.77987670898438,23.450000762939453,30.380499839782715,-0.7783917525584886
2020-11-12,46.8458137512207,142.7617950439453,25.350000381469727,30.299499893188475,-0.8523550572870141
2020-11-13,47.73973083496094,143.891357421875,23.100000381469727,30.083999919891358,-0.8101296419322503
2020-11-16,49.00468826293945,146.30418395996094,22.450000762939453,29.74749994277954,-0.7923887811240147
2020-11-17,49.59500503540039,144.4606475830078,22.709999084472656,29.415499877929687,-0.6309279398402216
2020-11-18,49.59500503540039,132.60458374023438,23.84000015258789,29.174999904632568,-0.019338460218282293
2020-11-19,49.44321823120117,135.18907165527344,23.110000610351562,28.924999904632568,-0.1697217911757092
2020-11-20,48.7516975402832,135.48721313476562,23.700000762939453,28.732499980926512,-0.26284141724630905
2020-11-23,50.82624053955078,138.86697387695312,22.65999984741211,28.242500019073486,-0.20396651644692151
2020-11-24,53.634456634521484,140.03271484375,21.639999389648438,27.657000064849854,0.051596427306155934
2020-11-25,53.53327178955078,139.96044921875,21.25,26.70550012588501,0.043949105763169766
2020-11-27,53.83685302734375,139.77064514160156,20.84000015258789,25.86800012588501,0.0878683912736998
2020-11-30,52.14179992675781,140.80987548828125,20.56999969482422,24.995500087738037,-0.15629617218051609
2020-12-01,53.36460494995117,138.62298583984375,20.770000457763672,24.17750005722046,0.09398015004491864
2020-12-02,53.9886589050293,137.1861572265625,21.170000076293945,23.458500099182128,0.2382538664554132
2020-12-03,54.02237319946289,137.3307342529297,21.280000686645508,23.044000148773193,0.23458605936537283
2020-12-04,54.81509017944336,135.55050659179688,20.790000915527344,22.704500198364258,0.4155348007357631
2020-12-07,54.1910514831543,137.3488006591797,21.299999237060547,22.526500129699706,0.2526167741850199
2020-12-08,53.89588928222656,136.67108154296875,20.68000030517578,22.273000144958495,0.2543947253683951
2020-12-09,54.283817291259766,144.7046661376953,22.270000457763672,22.146500205993654,-0.11640343918938782
2020-12-10,54.34284591674805,144.78602600097656,22.520000457763672,22.100000190734864,-0.1139644041690015
2020-12-11,53.398338317871094,142.61720275878906,23.309999465942383,21.998000144958496,-0.10826737690794415
2020-12-14,52.1839599609375,144.66851806640625,24.719999313354492,22.079000091552736,-0.3506028422082165
2020-12-15,53.92961502075195,147.59642028808594,22.889999389648438,22.101000022888183,-0.3053923202563841
2020-12-16,54.16575241088867,147.4789581298828,22.5,22.09050006866455,-0.27278673569980055
2020-12-17,54.53679656982422,147.78614807128906,21.93000030517578,21.995000076293945,-0.24692053169389488
2020-12-18,54.12358093261719,147.4789581298828,21.56999969482422,21.91800003051758,-0.27752761559542244
2020-12-21,57.20165252685547,148.5000762939453,25.15999984741211,21.99099998474121,0.015832541485982298
2020-12-22,56.1981201171875,148.75311279296875,24.229999542236328,22.069499969482422,-0.11003644392638715
2020-12-23,57.522117614746094,146.78309631347656,23.309999465942383,22.15299997329712,0.14042854535943225
2020-12-24,57.42091369628906,147.09036254882812,21.530000686645508,22.167000007629394,0.1132011069993562
2020-12-28,57.38719177246094,146.4306640625,21.700000762939453,22.210000038146973,0.14344035474569872
2020-12-29,57.1004638671875,145.07516479492188,23.079999923706055,22.335500049591065,0.1811294523821983
2020-12-30,57.2100830078125,145.09323120117188,22.770000457763672,22.435500049591063,0.19252079112368825
2020-12-31,57.791969299316406,145.0480499267578,22.75,22.514500045776366,0.2602665827415487
2021-01-04,57.62331008911133,144.93057250976562,26.969999313354492,22.798999977111816,0.24736608240076563
2021-01-05,58.6015510559082,145.41854858398438,25.34000015258789,23.026499938964843,0.33216704118038964
2021-01-06,62.135013580322266,147.36151123046875,25.06999969482422,23.214999961853028,0.6291689253635225
2021-01-07,63.19759750366211,147.93980407714844,22.3700008392334,23.299499988555908,0.7187926956862176
2021-01-08,63.45901870727539,149.15074157714844,21.559999465942383,23.263999938964844,0.6857157920874237
2021-01-11,64.14209747314453,150.2983856201172,24.079999923706055,23.34199991226196,0.7033062179977743
2021-01-12,63.92283630371094,152.71121215820312,23.329999923706055,23.342999935150146,0.554192550636978
2021-01-13,63.72043991088867,153.4702911376953,22.209999084472656,23.217499923706054,0.49228259674892216
2021-01-14,64.48786163330078,153.97633361816406,23.25,23.235499954223634,0.5524514974258827
2021-01-15,63.45058822631836,154.83482360839844,24.34000015258789,23.32749996185303,0.3915573455405088
2021-01-19,63.23975372314453,154.8529510498047,23.239999771118164,23.392999935150147,0.3669204235885738
2021-01-20,63.11325454711914,156.3311309814453,21.579999923706055,23.39349994659424,0.2764482824212748
2021-01-21,62.99518966674805,156.2857666015625,21.31999969482422,23.201499938964844,0.26551563430276454
2021-01-22,62.51449966430664,156.34017944335938,21.90999984741211,23.085499954223632,0.20867003299141965
2021-01-25,61.03871536254883,157.88185119628906,23.190000534057617,23.079500007629395,-0.03676273181112231
2021-01-26,60.05204391479492,157.5191192626953,23.020000457763672,23.153999996185302,-0.12897209784006824
2021-01-27,57.69919204711914,152.08709716796875,37.209999084472656,23.929499912261964,-0.1132692958085092
2021-01-28,58.758766174316406,156.2857666015625,30.209999084472656,24.285999870300294,-0.2107393083225244
2021-01-29,56.83460998535156,151.3072052001953,33.09000015258789,24.801999855041505,-0.17023447793468746
2021-02-01,57.360164642333984,148.15139770507812,30.239999771118164,25.176499843597412,0.05163875292234472
2021-02-02,60.14043045043945,151.1348876953125,25.559999465942383,25.105999851226805,0.21029182158334728
2021-02-03,59.84375762939453,154.05494689941406,22.90999984741211,24.984499835968016,0.026310246917735487
2021-02-04,61.27627182006836,156.91146850585938,21.770000457763672,24.81949987411499,0.03999988771691332
2021-02-05,62.0645751953125,158.72518920898438,20.8700008392334,24.74449987411499,0.035060318784599705
2021-02-08,62.920719146728516,162.4795379638672,21.239999771118164,24.72849988937378,-0.062359058940974155
2021-02-09,62.92918395996094,161.218994140625,21.6299991607666,24.605999851226805,0.003617108319026331
2021-02-10,63.005462646484375,160.72930908203125,21.989999771118164,24.538999843597413,0.03745246362179853
2021-02-11,62.4884147644043,159.35995483398438,21.25,24.49099988937378,0.04996389797314151
2021-02-12,63.24281692504883,160.65676879882812,19.969999313354492,24.326999855041503,0.06787757588435926
2021-02-16,64.4634017944336,157.84555053710938,21.459999084472656,24.18299980163574,0.3501100084131214
2021-02-17,63.95481491088867,160.62954711914062,21.5,24.095999813079835,0.1493239706384582
2021-02-18,63.429298400878906,160.65676879882812,22.489999771118164,24.14149980545044,0.08884165672537923
2021-02-19,64.4210433959961,161.0013885498047,22.049999237060547,24.177999782562257,0.18255569483982168
2021-02-22,65.60774230957031,156.34925842285156,23.450000762939453,24.254999828338622,0.5559412716314122
2021-02-23,65.69252014160156,152.8850860595703,23.110000610351562,24.25099983215332,0.7441696225385721
2021-02-24,67.70989227294922,147.19012451171875,21.34000015258789,24.16699981689453,1.2647327086372164
2021-02-25,66.48084259033203,143.753173828125,28.889999389648438,23.75099983215332,1.3038575270595962
2021-02-26,65.15849304199219,144.86859130859375,27.950000762939453,23.63799991607666,1.0976618863573027
2021-03-01,67.09960174560547,146.85455322265625,23.350000381469727,23.15099992752075,1.2134346802027711
2021-03-02,68.48128509521484,147.8611602783203,24.100000381469727,22.84399995803833,1.316836935711028
2021-03-03,69.5577621459961,143.5446014404297,26.670000076293945,22.89949998855591,1.6605211820112138
2021-03-04,68.75251770019531,139.44569396972656,28.56999969482422,23.182499980926515,1.7814365360390756
2021-03-05,68.54907989501953,143.80760192871094,24.65999984741211,23.326999950408936,1.5335592683400643
2021-03-08,68.7440185546875,147.74327087402344,25.469999313354492,23.55699987411499,1.352454465900446
2021-03-09,68.53211212158203,150.52728271484375,24.030000686645508,23.69649991989136,1.1850201920822434
2021-03-10,70.43084716796875,152.76722717285156,22.559999465942383,23.742999935150145,1.2829278071261194
2021-03-11,70.56646728515625,154.84390258789062,21.90999984741211,23.738999938964845,1.1910497744774
2021-03-12,71.49040222167969,155.5693817138672,20.690000534057617,23.710999965667725,1.2574942145995605
2021-03-15,71.08354187011719,157.97250366210938,20.030000686645508,23.714000034332276,1.0877914215594242
2021-03-16,69.96463775634766,158.99725341796875,19.790000915527344,23.63050012588501,0.9091439867275897
2021-03-17,71.08354187011719,158.190185546875,19.229999542236328,23.517000102996825,1.0765624038691992
2021-03-18,71.15135955810547,158.58009338378906,21.579999923706055,23.47150011062622,1.0640731952734532
2021-03-19,70.3036880493164,162.7697296142578,20.950000762939453,23.416500186920167,0.7526583065398947
2021-03-22,69.43911743164062,164.9461212158203,18.8799991607666,23.188000106811522,0.5431959128158662
2021-03-23,67.06568908691406,163.5949249267578,20.299999237060547,23.04750003814697,0.346078044958244
