Date,SHEL,AMAT,VIX,AvgVIX,zscore
2020-04-22,27.789424896240234,49.33229064941406,41.97999954223633,48.104500198364256,0.33457869009038976
2020-04-23,28.028568267822266,48.186790466308594,41.380001068115234,46.976000213623045,0.4069906360366711
2020-04-24,27.924942016601562,48.98200988769531,35.93000030517578,45.722500228881835,0.3691629721529084
2020-04-27,28.554706573486328,48.30984878540039,33.290000915527344,44.11000022888184,0.5092552167740475
2020-04-28,28.698200225830078,47.732364654541016,33.56999969482422,42.93450012207031,0.5503337902886627
2020-04-29,30.30051612854004,51.44342041015625,31.229999542236328,41.81900005340576,0.7897672653060835
2020-04-30,26.410322189331055,47.03181838989258,34.150001525878906,40.673500061035156,0.10921346802696526
2020-05-01,24.943517684936523,44.39052963256836,37.189998626708984,39.9875,-0.1262852033881932
2020-05-04,26.10738754272461,45.043758392333984,35.970001220703125,39.44600009918213,0.09171091674324983
2020-05-05,26.36248207092285,46.24605178833008,33.61000061035156,38.86450004577637,0.1166322678444868
2020-05-06,25.557342529296875,47.808101654052734,34.119998931884766,38.235499954223634,-0.07763871181791984
2020-05-07,25.932010650634766,48.51811981201172,31.440000534057617,37.64000005722046,-0.0182478647885706
2020-05-08,27.03211212158203,50.9416618347168,27.979999542236328,36.95550012588501,0.14882382485544518
2020-05-11,26.1153621673584,51.13100814819336,27.56999969482422,36.275500202178954,-0.0380775531261599
2020-05-12,25.67691421508789,49.54055404663086,33.040000915527344,36.03950033187866,-0.09118502568980436
2020-05-13,24.744220733642578,48.745338439941406,35.279998779296875,35.76150026321411,-0.2600163850256866
2020-05-14,24.301210403442383,51.52861022949219,32.61000061035156,35.38650026321411,-0.4084300910545487
2020-05-15,24.268997192382812,49.26601791381836,31.889999389648438,35.07350015640259,-0.36602127894093334
2020-05-18,26.43572235107422,51.462345123291016,29.299999237060547,34.34700002670288,0.01865633985953944
2020-05-19,25.904109954833984,52.5131721496582,30.530000686645508,33.60300006866455,-0.11003537313879297
2020-05-20,26.94317626953125,54.062435150146484,27.989999771118164,32.90350008010864,0.06373414112573549
2020-05-21,26.129640579223633,52.2945671081543,29.530000686645508,32.31100006103516,-0.060342846097535534
2020-05-22,25.968551635742188,51.69577407836914,28.15999984741211,31.92250003814697,-0.07954307412526426
2020-05-26,26.331016540527344,52.408626556396484,28.010000228881836,31.658500003814698,-0.022646918168372793
2020-05-27,26.564599990844727,53.60620880126953,27.6200008392334,31.361000061035156,-0.0019135454920053486
2020-05-28,26.266582489013672,51.961910247802734,28.59000015258789,31.229000091552734,-0.02585480773927176
2020-05-29,25.734962463378906,53.3971061706543,27.510000228881836,30.89700002670288,-0.16284372626128726
2020-06-01,26.725696563720703,52.93138885498047,28.229999542236328,30.449000072479247,0.04477609647821484
2020-06-02,27.386188507080078,53.02642059326172,26.84000015258789,29.992500019073486,0.17443785558900554
2020-06-03,28.71522331237793,54.94637680053711,25.65999984741211,29.594999980926513,0.39803125673982376
2020-06-04,28.65078353881836,55.250511169433594,25.809999465942383,29.179500007629393,0.37861690854513175
