Date,JPM,CL,VIX,AvgVIX,zscore
2022-01-31,133.30433654785156,74.4527816772461,24.829999923706055,23.18100004196167,0.28463078824264293
2022-02-01,135.591796875,73.97419738769531,21.959999084472656,23.448999977111818,0.48133203352895076
2022-02-02,134.5063934326172,74.76883697509766,22.09000015258789,23.707999992370606,0.34628831278309463
2022-02-03,133.39398193359375,74.70563507080078,24.350000381469727,23.939000034332274,0.27237923848530254
2022-02-04,136.85670471191406,73.25179290771484,23.219999313354492,24.119499969482423,0.623743102682653
2022-02-07,137.3141632080078,73.25179290771484,22.860000610351562,24.324499988555907,0.6560468533244412
2022-02-08,139.89773559570312,73.0711898803711,21.440000534057617,24.426500034332275,0.8517599390065819
2022-02-09,140.48085021972656,73.02605438232422,19.959999084472656,24.503999996185303,0.8962539434422655
2022-02-10,139.89773559570312,71.98758697509766,23.90999984741211,24.818499946594237,0.9313927392027626
2022-02-11,138.07666015625,71.8160171508789,27.360000610351562,25.171000003814697,0.8154047073664622
2022-02-14,136.79388427734375,71.57221221923828,28.329999923706055,25.62799997329712,0.7427375538631776
2022-02-15,138.79432678222656,70.95816040039062,25.700000762939453,25.773499965667725,0.929126197066664
2022-02-16,139.0455322265625,70.74143981933594,24.290000915527344,25.795499992370605,0.9627918046981538
2022-02-17,135.84298706054688,71.4728775024414,28.110000610351562,25.92150001525879,0.68288928434566
2022-02-18,136.4799041748047,71.8340835571289,27.75,25.866499996185304,0.7013209899116732
2022-02-22,136.2376708984375,71.20198059082031,28.809999465942383,25.811999988555907,0.7306680784430212
2022-02-23,133.38504028320312,71.01234436035156,31.020000457763672,25.805000019073486,0.5431637392350456
2022-02-24,129.67117309570312,68.2491455078125,30.31999969482422,25.723000049591064,0.4839708999951396
2022-02-25,132.73915100097656,70.56083679199219,27.59000015258789,25.57800006866455,0.5307346179015228
2022-02-28,127.2042236328125,69.48625183105469,30.149999618530273,25.70250005722046,0.21885194411121925
2022-03-01,122.4049072265625,68.6645278930664,33.31999969482422,26.127000045776366,-0.05966753058367213
2022-03-02,124.94363403320312,69.260498046875,30.739999771118164,26.566000080108644,0.07580923377391609
2022-03-03,124.05549621582031,69.89261627197266,30.479999542236328,26.985500049591064,-0.033360918989304454
2022-03-04,120.56591033935547,69.85649108886719,31.979999542236328,27.367000007629393,-0.2771256581384862
2022-03-07,115.91014099121094,69.24244689941406,36.45000076293945,28.028500080108643,-0.5607706163242854
2022-03-08,115.09380340576172,67.60801696777344,35.130001068115234,28.642000102996825,-0.4983043841698391
2022-03-09,119.70474243164062,68.21302032470703,32.45000076293945,29.192500114440918,-0.21716074948735242
