Date,KDP,LOW,VIX,AvgVIX,zscore
2020-05-05,22.623981475830078,98.8196029663086,33.61000061035156,38.86450004577637,-0.3846831055305808
2020-05-06,23.02029037475586,98.34412384033203,34.119998931884766,38.235499954223634,-0.08898909146872534
2020-05-07,22.71013641357422,100.40754699707031,31.440000534057617,37.64000005722046,-0.41187699372085745
2020-05-08,22.692901611328125,102.47994232177734,27.979999542236328,36.95550012588501,-0.535704957807138
2020-05-11,23.201210021972656,101.72632598876953,27.56999969482422,36.275500202178954,-0.1486702936053302
2020-05-12,22.908287048339844,99.79749298095703,33.040000915527344,36.03950033187866,-0.24389566977633562
2020-05-13,22.761825561523438,99.07079315185547,35.279998779296875,35.76150026321411,-0.30436544835800106
2020-05-14,22.71875762939453,99.03491973876953,32.61000061035156,35.38650026321411,-0.3317643576921252
2020-05-15,22.65843963623047,102.07620239257812,31.889999389648438,35.07350015640259,-0.5373448888973259
2020-05-18,23.227054595947266,104.7227783203125,29.299999237060547,34.34700002670288,-0.2931296499732601
2020-05-19,23.451059341430664,104.84835815429688,30.530000686645508,33.60300006866455,-0.1473230668476827
2020-05-20,23.85597801208496,104.9560317993164,27.989999771118164,32.90350008010864,0.12269590932393423
2020-05-21,23.15813446044922,108.23055267333984,29.530000686645508,32.31100006103516,-0.5298007801626535
2020-05-22,23.399362564086914,109.67498016357422,28.15999984741211,31.92250003814697,-0.4435920325441493
2020-05-26,23.201210021972656,110.87712097167969,28.010000228881836,31.658500003814698,-0.6435981286163648
2020-05-27,23.924903869628906,114.84248352050781,27.6200008392334,31.361000061035156,-0.3650661550774188
2020-05-28,23.933517456054688,114.94115447998047,28.59000015258789,31.229000091552734,-0.3645350202188834
2020-05-29,24.05413055419922,116.9417724609375,27.510000228881836,30.89700002670288,-0.39057477944972424
2020-06-01,24.433216094970703,116.01773834228516,28.229999542236328,30.449000072479247,-0.08235338273360135
2020-06-02,24.17474937438965,118.40409088134766,26.84000015258789,29.992500019073486,-0.3874962919453536
2020-06-03,24.527982711791992,119.17565155029297,25.65999984741211,29.594999980926513,-0.18859373920843428
2020-06-04,24.484905242919922,115.44355773925781,25.809999465942383,29.179500007629393,-0.016086201876569162
2020-06-05,24.71752166748047,117.4980239868164,24.520000457763672,28.8335000038147,0.031261596214292024
2020-06-08,24.4935245513916,117.35443115234375,25.809999465942383,28.725,-0.11356554245723084
2020-06-09,24.407367706298828,116.24198150634766,27.56999969482422,28.725,-0.11209043573535304
2020-06-10,24.5538272857666,116.7175064086914,27.56999969482422,28.451499938964844,-0.038036966018019154
2020-06-11,24.415985107421875,111.19113159179688,40.790000915527344,28.727000045776368,0.16695912318531372
2020-06-12,24.226442337036133,113.08409881591797,36.09000015258789,28.901000022888184,-0.06454562327384533
2020-06-15,24.62274932861328,114.59127044677734,34.400001525878906,29.026500129699706,0.1239138894674097
2020-06-16,24.674440383911133,118.18881225585938,33.66999816894531,29.245000076293945,-0.03544846847876083
2020-06-17,24.76059341430664,121.69659423828125,33.470001220703125,29.392000102996825,-0.1664795787658456
2020-06-18,25.03628921508789,120.70972442626953,32.939998626708984,29.639500045776366,0.07470818270038929
2020-06-19,24.73474884033203,120.06378936767578,35.119998931884766,29.91899995803833,-0.09577415162707277
2020-06-22,25.148286819458008,120.86226654052734,31.770000457763672,30.09949998855591,0.14275390879457886
2020-06-23,25.01044464111328,120.4675064086914,31.3700008392334,30.267500019073488,0.0702026427211158
2020-06-24,24.467674255371094,118.40409088134766,33.84000015258789,30.57849998474121,-0.1879471890978173
2020-06-25,24.467674255371094,118.21569061279297,32.220001220703125,30.760000038146973,-0.17775741463500735
2020-06-26,24.312597274780273,116.09847259521484,34.72999954223633,31.121000003814697,-0.16888906935021863
2020-06-29,24.381513595581055,119.78569793701172,31.780000686645508,31.298500061035156,-0.3213676697084077
2020-06-30,24.467674255371094,121.22109985351562,30.43000030517578,31.47800006866455,-0.3403073014602471
2020-07-01,24.831443786621094,121.67865753173828,28.6200008392334,31.626000118255615,-0.11724408649734143
2020-07-02,24.71018409729004,121.75044250488281,27.68000030517578,31.719500160217287,-0.20373232342015804
2020-07-06,24.73616600036621,121.7952651977539,27.940000534057617,31.890500164031984,-0.1884569517478584
2020-07-07,25.221193313598633,121.13142395019531,29.43000030517578,32.07150020599365,0.1778623844725465
2020-07-08,24.77947425842285,121.78630065917969,28.079999923706055,32.097000217437746,-0.15846922992759424
2020-07-09,25.117258071899414,121.66068267822266,29.260000228881836,32.18150024414062,0.07843325187837562
2020-07-10,25.290477752685547,123.29346466064453,27.290000915527344,31.506500244140625,0.10812534941158972
2020-07-13,25.047969818115234,122.5040054321289,32.189998626708984,31.31150016784668,-0.014379722720365598
2020-07-14,25.411733627319336,125.65299987792969,29.520000457763672,31.067500114440918,0.0631111518085988
2020-07-15,25.48102569580078,126.69363403320312,27.760000228881836,30.772000217437743,0.05403145631425323
2020-07-16,25.60228157043457,128.06626892089844,28.0,30.49850015640259,0.06239452750679167
2020-07-17,25.792823791503906,129.53759765625,25.68000030517578,30.13550024032593,0.11261957635822492
2020-07-20,25.78415870666504,129.2774200439453,24.459999084472656,29.602500247955323,0.12078857167995609
2020-07-21,25.879436492919922,130.58323669433594,24.84000015258789,29.256000232696532,0.11506851594374151
2020-07-22,26.243200302124023,133.77127075195312,24.31999969482422,28.903500175476076,0.19044790282687268
2020-07-23,26.21721839904785,131.93406677246094,26.079999923706055,28.515500164031984,0.2721148614502904
2020-07-24,26.27784538269043,132.411376953125,25.84000015258789,28.19650011062622,0.2876000671052163
2020-07-27,26.814834594726562,134.29356384277344,24.739999771118164,27.697000122070314,0.55161348345931
2020-07-28,26.754209518432617,133.0238037109375,25.440000534057617,27.380000114440918,0.5789898466009983
2020-07-29,27.07467269897461,133.92437744140625,24.100000381469727,27.063500118255615,0.7485906267454335
2020-07-30,26.6502742767334,134.36561584472656,24.760000228881836,26.870500087738037,0.43561313363861526
2020-07-31,26.494375228881836,134.1044921875,24.459999084472656,26.70950002670288,0.3435331611211514
2020-08-03,25.91408348083496,135.32928466796875,24.280000686645508,26.526500034332276,-0.1180226109647155
2020-08-04,25.9400634765625,134.78890991210938,23.760000228881836,26.243000030517578,-0.07109768131636875
2020-08-05,25.92274284362793,135.3202667236328,22.989999771118164,25.988500022888182,-0.11163585410921721
2020-08-06,25.83612823486328,136.15780639648438,22.649999618530273,25.657999992370605,-0.21593927236018884
2020-08-07,25.662904739379883,137.58970642089844,22.209999084472656,25.403999900817873,-0.4113896688723017
2020-08-10,25.775501251220703,138.43624877929688,22.1299991607666,24.90099992752075,-0.3804714900632213
2020-08-11,25.610937118530273,138.57130432128906,24.030000686645508,24.626499938964844,-0.49988203383527224
2020-08-12,26.07863998413086,141.05690002441406,22.280000686645508,24.352499961853027,-0.3157043614280195
2020-08-13,26.121944427490234,140.21939086914062,22.1299991607666,24.058999919891356,-0.24090676089366136
2020-08-14,25.88809585571289,138.99456787109375,22.049999237060547,23.877499866485596,-0.33396583195975377
2020-08-17,25.7668399810791,142.65992736816406,21.350000381469727,23.72199993133545,-0.6148127319678759
2020-08-18,25.20387077331543,142.20962524414062,21.510000228881836,23.555499935150145,-0.9739690874272019
2020-08-19,25.411733627319336,142.54283142089844,22.540000915527344,23.466499996185302,-0.8503884703416269
2020-08-20,25.281814575195312,142.81304931640625,22.719999313354492,23.298499965667723,-0.9535081199305908
2020-08-21,25.056629180908203,145.64085388183594,22.540000915527344,23.133500003814696,-1.2598550789656926
2020-08-24,25.255836486816406,149.16207885742188,22.3700008392334,23.01500005722046,-1.3145973437738407
2020-08-25,25.377092361450195,149.42318725585938,22.030000686645508,22.844500064849854,-1.2461165014026034
2020-08-26,25.810144424438477,153.4488067626953,23.270000457763672,22.803000068664552,-1.1688373621466301
2020-08-27,25.92274284362793,149.7744598388672,24.469999313354492,22.788500022888183,-0.8934020852087676
2020-08-28,26.043996810913086,149.05397033691406,22.959999084472656,22.713500022888184,-0.771832059374959
2020-08-31,25.83612823486328,148.31553649902344,26.40999984741211,22.819999980926514,-0.8734995225390808
2020-09-01,25.9400634765625,150.92721557617188,26.1200008392334,22.938000011444093,-0.9439504441613118
2020-09-02,26.329814910888672,153.5388641357422,26.56999969482422,23.117000007629393,-0.8196932613746232
2020-09-03,25.810144424438477,145.46070861816406,33.599998474121094,23.664499950408935,-0.7367948862839254
2020-09-04,25.5849609375,140.8407745361328,30.75,24.091499996185302,-0.6403238320845966
2020-09-08,24.996002197265625,138.45423889160156,31.459999084472656,24.557999992370604,-0.9124623368541913
2020-09-09,25.567642211914062,143.66856384277344,28.809999465942383,24.79699993133545,-0.805065035888884
2020-09-10,24.71018409729004,142.58787536621094,29.709999084472656,25.168499851226805,-1.3307410207525
2020-09-11,24.970016479492188,145.79388427734375,26.8700008392334,25.405499935150146,-1.3271349833767134
2020-09-14,24.952695846557617,148.7657928466797,25.850000381469727,25.595499992370605,-1.4996722884834595
2020-09-15,24.94403648376465,152.22398376464844,25.59000015258789,25.807499980926515,-1.6926102374055263
2020-09-16,24.62357521057129,150.13467407226562,26.040000915527344,26.03400001525879,-1.7979160128925182
2020-09-17,24.519641876220703,147.49600219726562,26.459999084472656,26.229999923706053,-1.726003865547039
2020-09-18,24.294452667236328,144.1819305419922,25.829999923706055,26.385499954223633,-1.7001652902691011
2020-09-21,24.138553619384766,143.73162841796875,27.780000686645508,26.64749994277954,-1.7820133988690205
2020-09-22,24.121231079101562,145.48773193359375,26.860000610351562,26.87199993133545,-1.888794245205051
2020-09-23,23.54959487915039,142.84002685546875,28.579999923706055,27.199499893188477,-2.1350065714664637
2020-09-24,23.6102237701416,142.7589874267578,28.510000228881836,27.461499881744384,-2.0893212953390847
2020-09-25,24.1472110748291,143.6865997314453,26.3799991607666,27.55699987411499,-1.7736802724701501
2020-09-28,24.112567901611328,146.42431640625,26.190000534057617,27.71849994659424,-1.9453517549381876
2020-09-29,23.48030662536621,146.1271514892578,26.270000457763672,27.711499977111817,-2.359994463748875
2020-09-30,23.904705047607422,149.36920166015625,26.3700008392334,27.723999977111816,-2.246230486316213
2020-10-01,24.39237403869629,150.54891967773438,26.700000762939453,27.73050003051758,-1.977821891823216
2020-10-02,24.462039947509766,149.9365692138672,27.6299991607666,27.432000064849852,-1.8972439626574136
2020-10-05,24.096284866333008,151.78273010253906,27.959999084472656,27.292500019073486,-2.246258196215187
2020-10-06,24.409793853759766,148.58567810058594,29.479999542236328,27.19350004196167,-1.8597715565162822
2020-10-07,24.906173706054688,151.71974182128906,28.059999465942383,27.15600004196167,-1.6911311666514162
2020-10-08,24.993257522583008,153.88108825683594,26.360000610351562,26.988500118255615,-1.748705188338476
2020-10-09,25.47222137451172,156.00645446777344,25.0,26.895000076293947,-1.5373729074658502
2020-10-12,25.951183319091797,155.55613708496094,25.06999969482422,26.85600004196167,-1.1867340835996123
2020-10-13,25.977312088012695,157.8976593017578,26.06999969482422,26.880000019073485,-1.2955774353787421
2020-10-14,25.837974548339844,156.34866333007812,26.399999618530273,26.897999954223632,-1.306719646380179
2020-10-15,25.637683868408203,158.63612365722656,26.969999313354492,26.923499965667723,-1.5668826521411696
2020-10-16,25.916353225708008,160.03196716308594,27.40999984741211,27.002499961853026,-1.4525401114102865
2020-10-19,25.428678512573242,157.71749877929688,29.18000030517578,27.07249994277954,-1.6595787513770723
2020-10-20,25.454803466796875,160.03091430664062,29.350000381469727,27.196999931335448,-1.7669045297699504
2020-10-21,25.393844604492188,157.69039916992188,28.649999618530273,27.20049991607666,-1.6818429376786614
2020-10-22,25.733476638793945,154.7534637451172,28.110000610351562,27.180499935150145,-1.291629111473644
2020-10-23,25.43738555908203,155.5577850341797,27.549999237060547,27.238999938964845,-1.5368374626118302
2020-10-26,24.76683807373047,151.93402099609375,32.459999084472656,27.552499866485597,-1.797640180470799
2020-10-27,24.906173706054688,149.23204040527344,33.349998474121094,27.906499767303465,-1.5565819085506802
2020-10-28,24.14853858947754,145.8704376220703,40.279998779296875,28.60199966430664,-1.8908904941342002
2020-10-29,23.67827796936035,145.2649688720703,37.59000015258789,29.146499633789062,-2.178498707294772
2020-10-30,23.425735473632812,142.87022399902344,38.02000045776367,29.665999698638917,-2.2210165020588364
2020-11-02,23.547657012939453,144.79502868652344,37.130001068115234,30.124499797821045,-2.2420644917223616
2020-11-03,24.209495544433594,148.7892608642578,35.54999923706055,30.427999782562257,-2.0072316274193605
2020-11-04,24.58396339416504,152.015380859375,29.56999969482422,30.50349979400635,-1.9266202385988138
2020-11-05,25.08034324645996,152.94615173339844,27.579999923706055,30.56449975967407,-1.6388130484134258
2020-11-06,24.958417892456055,152.2864532470703,24.860000610351562,30.55749979019165,-1.6861919062976474
2020-11-09,24.14853858947754,138.6681671142578,25.75,30.59149980545044,-1.5013501147187895
2020-11-10,24.71458625793457,140.71044921875,24.799999237060547,30.527999782562254,-1.226200091095773
2020-11-11,25.602846145629883,142.77987670898438,23.450000762939453,30.380499839782715,-0.7330177417800003
2020-11-12,25.29804801940918,142.7617950439453,25.350000381469727,30.299499893188475,-0.9396772900082221
2020-11-13,25.515764236450195,143.891357421875,23.100000381469727,30.083999919891358,-0.8524558122609971
2020-11-16,25.646394729614258,146.30418395996094,22.450000762939453,29.74749994277954,-0.893966044491226
2020-11-17,25.41996955871582,144.4606475830078,22.709999084472656,29.415499877929687,-0.9485044826971557
2020-11-18,25.69864273071289,132.60458374023438,23.84000015258789,29.174999904632568,-0.1174196691794914
2020-11-19,25.916353225708008,135.18907165527344,23.110000610351562,28.924999904632568,-0.10889286414382295
2020-11-20,25.986021041870117,135.48721313476562,23.700000762939453,28.732499980926512,-0.07755829767468203
2020-11-23,25.977312088012695,138.86697387695312,22.65999984741211,28.242500019073486,-0.2662880726878479
2020-11-24,26.029560089111328,140.03271484375,21.639999389648438,27.657000064849854,-0.2937451903935727
2020-11-25,26.412729263305664,139.96044921875,21.25,26.70550012588501,-0.028810460441049107
2020-11-27,26.787195205688477,139.77064514160156,20.84000015258789,25.86800012588501,0.2365525285180939
2020-11-30,26.517234802246094,140.80987548828125,20.56999969482422,24.995500087738037,-0.0035600705244915308
2020-12-01,26.517234802246094,138.62298583984375,20.770000457763672,24.17750005722046,0.11471955011290648
2020-12-02,26.195022583007812,137.1861572265625,21.170000076293945,23.458500099182128,-0.02706896625396357
2020-12-03,26.21243667602539,137.3307342529297,21.280000686645508,23.044000148773193,-0.023025530897165823
2020-12-04,26.586904525756836,135.55050659179688,20.790000915527344,22.704500198364258,0.32835804891310716
2020-12-07,26.743654251098633,137.3488006591797,21.299999237060547,22.526500129699706,0.3378784757752302
2020-12-08,26.273399353027344,136.67108154296875,20.68000030517578,22.273000144958495,0.054181877664634955
2020-12-09,26.351774215698242,144.7046661376953,22.270000457763672,22.146500205993654,-0.3269294908487158
2020-12-10,26.282108306884766,144.78602600097656,22.520000457763672,22.100000190734864,-0.3787883820675405
2020-12-11,26.43886375427246,142.61720275878906,23.309999465942383,21.998000144958496,-0.15469944449413664
2020-12-14,26.430150985717773,144.66851806640625,24.719999313354492,22.079000091552736,-0.2715818178270343
2020-12-15,26.290817260742188,147.59642028808594,22.889999389648438,22.101000022888183,-0.5248579368125253
2020-12-16,26.682693481445312,147.4789581298828,22.5,22.09050006866455,-0.2515472194418754
2020-12-17,27.10940933227539,147.78614807128906,21.93000030517578,21.995000076293945,0.022529647872268473
2020-12-18,26.93524169921875,147.4789581298828,21.56999969482422,21.91800003051758,-0.07950389518214517
2020-12-21,26.79590606689453,148.5000762939453,25.15999984741211,21.99099998474121,-0.22965142072664532
2020-12-22,27.057159423828125,148.75311279296875,24.229999542236328,22.069499969482422,-0.06536357295547354
2020-12-23,27.52741813659668,146.78309631347656,23.309999465942383,22.15299997329712,0.3615404545141704
2020-12-24,27.76254653930664,147.09036254882812,21.530000686645508,22.167000007629394,0.505098152574519
2020-12-28,27.85833740234375,146.4306640625,21.700000762939453,22.210000038146973,0.6060340286259447
2020-12-29,27.867046356201172,145.07516479492188,23.079999923706055,22.335500049591065,0.6852800537577367
2020-12-30,27.710294723510742,145.09323120117188,22.770000457763672,22.435500049591063,0.5775190643533161
2020-12-31,27.867046356201172,145.0480499267578,22.75,22.514500045776366,0.6867465824060252
2021-01-04,27.50999641418457,144.93057250976562,26.969999313354492,22.798999977111816,0.4498674462449566
2021-01-05,27.553543090820312,145.41854858398438,25.34000015258789,23.026499938964843,0.45314016787971895
2021-01-06,27.658044815063477,147.36151123046875,25.06999969482422,23.214999961853028,0.4192431970922835
2021-01-07,27.824289321899414,147.93980407714844,22.3700008392334,23.299499988555908,0.5012164613175001
2021-01-08,27.999284744262695,149.15074157714844,21.559999465942383,23.263999938964844,0.5549340321949501
2021-01-11,27.43930435180664,150.2983856201172,24.079999923706055,23.34199991226196,0.11138758998839218
2021-01-12,27.43930435180664,152.71121215820312,23.329999923706055,23.342999935150146,-0.019112002340170953
2021-01-13,27.70178985595703,153.4702911376953,22.209999084472656,23.217499923706054,0.1186455210555116
2021-01-14,27.596797943115234,153.97633361816406,23.25,23.235499954223634,0.019752221522382825
2021-01-15,27.876789093017578,154.83482360839844,24.34000015258789,23.32749996185303,0.16405838764996433
2021-01-19,27.84178924560547,154.8529510498047,23.239999771118164,23.392999935150147,0.13923501848721878
2021-01-20,27.955541610717773,156.3311309814453,21.579999923706055,23.39349994659424,0.13677799134536117
2021-01-21,27.596797943115234,156.2857666015625,21.31999969482422,23.201499938964844,-0.10515525031051329
2021-01-22,27.535541534423828,156.34017944335938,21.90999984741211,23.085499954223632,-0.1498278904983063
2021-01-25,28.025527954101562,157.88185119628906,23.190000534057617,23.079500007629395,0.1005828568198233
2021-01-26,28.550521850585938,157.5191192626953,23.020000457763672,23.153999996185302,0.47784288252877155
2021-01-27,29.049259185791016,152.08709716796875,37.209999084472656,23.929499912261964,1.1113926463227193
2021-01-28,28.366771697998047,156.2857666015625,30.209999084472656,24.285999870300294,0.4193736715353116
2021-01-29,27.824289321899414,151.3072052001953,33.09000015258789,24.801999855041505,0.31908796313172705
2021-02-01,27.929283142089844,148.15139770507812,30.239999771118164,25.176499843597412,0.5612971553772146
2021-02-02,27.990537643432617,151.1348876953125,25.559999465942383,25.105999851226805,0.44166116834139074
2021-02-03,27.929283142089844,154.05494689941406,22.90999984741211,24.984499835968016,0.2419991242126482
2021-02-04,28.261775970458984,156.91146850585938,21.770000457763672,24.81949987411499,0.31400590068949175
2021-02-05,28.463022232055664,158.72518920898438,20.8700008392334,24.74449987411499,0.3530043241104133
2021-02-08,28.086780548095703,162.4795379638672,21.239999771118164,24.72849988937378,-0.106359512645092
2021-02-09,28.349273681640625,161.218994140625,21.6299991607666,24.605999851226805,0.14063607183988433
2021-02-10,28.025527954101562,160.72930908203125,21.989999771118164,24.538999843597413,-0.05342410861951002
2021-02-11,27.92053985595703,159.35995483398438,21.25,24.49099988937378,-0.05088252469215719
2021-02-12,27.79803466796875,160.65676879882812,19.969999313354492,24.326999855041503,-0.20447587412546234
2021-02-16,27.491792678833008,157.84555053710938,21.459999084472656,24.18299980163574,-0.26105006808404546
2021-02-17,27.70178985595703,160.62954711914062,21.5,24.095999813079835,-0.2685683843815521
2021-02-18,27.771787643432617,160.65676879882812,22.489999771118164,24.14149980545044,-0.2223561244512595
2021-02-19,27.33429718017578,161.0013885498047,22.049999237060547,24.177999782562257,-0.5390266089174531
2021-02-22,27.71929168701172,156.34925842285156,23.450000762939453,24.254999828338622,-0.025142889090243703
2021-02-23,27.815534591674805,152.8850860595703,23.110000610351562,24.25099983215332,0.22778307313023272
2021-02-24,27.52680015563965,147.19012451171875,21.34000015258789,24.16699981689453,0.33910503219409915
2021-02-25,27.00181007385254,143.753173828125,28.889999389648438,23.75099983215332,0.16735638281880155
2021-02-26,26.704313278198242,144.86859130859375,27.950000762939453,23.63799991607666,-0.09563546213715726
2021-03-01,27.028053283691406,146.85455322265625,23.350000381469727,23.15099992752075,0.01749352752578332
2021-03-02,26.931814193725586,147.8611602783203,24.100000381469727,22.84399995803833,-0.10251051267588959
2021-03-03,26.79181480407715,143.5446014404297,26.670000076293945,22.89949998855591,0.03558218594094023
2021-03-04,27.019306182861328,139.44569396972656,28.56999969482422,23.182499980926515,0.4122486351484237
2021-03-05,27.588043212890625,143.80760192871094,24.65999984741211,23.326999950408936,0.563771970348723
2021-03-08,28.410524368286133,147.74327087402344,25.469999313354492,23.55699987411499,0.9112067846998573
2021-03-09,28.953014373779297,150.52728271484375,24.030000686645508,23.69649991989136,1.1301916033902437
2021-03-10,29.364248275756836,152.76722717285156,22.559999465942383,23.742999935150145,1.2891871835287938
2021-03-11,29.136756896972656,154.84390258789062,21.90999984741211,23.738999938964845,1.0218947215070049
2021-03-12,29.198001861572266,155.5693817138672,20.690000534057617,23.710999965667725,1.024378504446074
2021-03-15,29.38174819946289,157.97250366210938,20.030000686645508,23.714000034332276,1.0195772387384403
2021-03-16,29.827985763549805,158.99725341796875,19.790000915527344,23.63050012588501,1.268143096790227
2021-03-17,29.836732864379883,158.190185546875,19.229999542236328,23.517000102996825,1.3177527718663011
2021-03-18,29.652990341186523,158.58009338378906,21.579999923706055,23.47150011062622,1.1714934568004531
2021-03-19,29.871732711791992,162.7697296142578,20.950000762939453,23.416500186920167,1.0939075160421887
2021-03-22,30.256736755371094,164.9461212158203,18.8799991607666,23.188000106811522,1.2384718454062158
