Date,BAC,ADI,VIX,AvgVIX,zscore
2022-05-05,33.88399887084961,147.6811981201172,31.200000762939453,26.21750020980835,0.5343442561402706
2022-05-06,33.80278015136719,145.7119903564453,30.190000534057617,26.6495002746582,0.4578621086552712
2022-05-09,32.827945709228516,142.09088134765625,34.75,27.3290002822876,0.09928887695330978
2022-05-10,32.27735137939453,144.86273193359375,32.9900016784668,27.76000032424927,0.031402634932985445
2022-05-11,32.105865478515625,141.84823608398438,32.560001373291016,28.175000381469726,-0.09812669345093948
2022-05-12,31.65455436706543,142.68817138671875,31.770000457763672,28.6725004196167,-0.19379913963529258
2022-05-13,31.744815826416016,148.14784240722656,28.8700008392334,28.981000423431396,-0.017370221732313926
2022-05-16,31.419870376586914,146.93455505371094,27.469999313354492,29.246000385284425,-0.13706951784486404
2022-05-17,32.484954833984375,152.9075164794922,26.100000381469727,29.48250036239624,0.31106520423090933
2022-05-18,31.483060836791992,149.24908447265625,30.959999084472656,30.01450033187866,-0.05569510268538401
2022-05-19,31.094942092895508,150.20101928710938,29.350000381469727,30.34800033569336,-0.13155396207013292
2022-05-20,30.562397003173828,151.6009521484375,29.43000030517578,30.409000396728516,-0.2330205822843318
2022-05-23,32.37664031982422,150.77032470703125,28.479999542236328,30.48200035095215,0.2227344019605246
2022-05-24,32.17806625366211,151.05029296875,29.450000762939453,30.278500366210938,0.17813483419413456
2022-05-25,32.34955596923828,151.48899841308594,28.3700008392334,30.117000389099122,0.23567110160839844
2022-05-26,33.098731994628906,153.05686950683594,27.5,29.992500400543214,0.47728056198802743
2022-05-27,33.41464614868164,157.0979766845703,25.719999313354492,29.608500289916993,0.6736339025511978
2022-05-31,33.57711410522461,157.89495849609375,26.190000534057617,29.301000308990478,0.7388022962610538
2022-06-01,33.098731994628906,154.49142456054688,25.690000534057617,29.12300033569336,0.5173767802128295
2022-06-02,33.31660842895508,158.68260192871094,24.719999313354492,29.088000297546387,0.692042071415564
2022-06-03,32.8536262512207,154.9320831298828,24.790000915527344,28.76750030517578,0.4649839064216471
2022-06-06,32.81731033325195,154.960205078125,25.06999969482422,28.51150026321411,0.456182299875008
2022-06-07,32.998878479003906,156.53541564941406,24.020000457763672,27.975000286102294,0.5481449728093054
2022-06-08,32.58127975463867,154.71644592285156,23.959999084472656,27.523500156402587,0.3870556563380405
2022-06-09,31.328500747680664,151.52853393554688,26.09000015258789,27.200000095367432,-0.03278864983902673
2022-06-10,30.11203384399414,147.13107299804688,27.75,26.999000072479248,-0.476853574381286
2022-06-13,29.068058013916016,138.5518798828125,34.02000045776367,27.256500053405762,-0.9922604011782421
2022-06-14,28.5596866607666,137.9893341064453,32.689998626708984,27.517500019073488,-1.1421968393500197
2022-06-15,29.095293045043945,140.71780395507812,29.6200008392334,27.69350004196167,-0.92453199902981
2022-06-16,28.913726806640625,134.51075744628906,32.95000076293945,27.79300012588501,-1.145955288814286
2022-06-17,28.977275848388672,135.60775756835938,31.1299991607666,27.882000064849855,-1.0985164930801237
2022-06-21,29.8215389251709,139.09568786621094,30.190000534057617,27.920000076293945,-0.7781372774517734
2022-06-22,29.594585418701172,138.4393768310547,28.950000762939453,27.943500137329103,-0.8563984601700654
2022-06-23,29.122526168823242,136.4609832763672,29.049999237060547,27.923500061035156,-1.0363216271191964
2022-06-24,29.331327438354492,140.35211181640625,27.229999542236328,27.866499996185304,-0.8724386838904926
2022-06-27,29.367633819580078,141.19595336914062,26.950000762939453,27.839000034332276,-0.839267969399093
2022-06-28,29.285930633544922,139.2269744873047,28.360000610351562,27.971000099182127,-0.9158716216848481
2022-06-29,28.922807693481445,138.08311462402344,28.15999984741211,28.069500064849855,-1.0437094891846712
2022-06-30,28.26010513305664,136.9766845703125,28.709999084472656,28.220499992370605,-1.2495920223952062
2022-07-01,28.650463104248047,133.9950714111328,26.700000762939453,28.319500064849855,-1.2298720754074148
2022-07-05,28.359966278076172,134.1450958251953,27.540000915527344,28.457000064849854,-1.3023717773409604
2022-07-06,28.123933792114258,135.67340087890625,26.729999542236328,28.54000005722046,-1.3219692301539643
2022-07-07,28.922807693481445,139.30203247070312,26.079999923706055,28.643000030517577,-1.0096403916954195
2022-07-08,28.859264373779297,140.58651733398438,24.639999389648438,28.677000045776367,-0.9905144999731353
2022-07-11,28.5596866607666,138.35501098632812,26.170000076293945,28.68100004196167,-1.1319760674544996
2022-07-12,28.468902587890625,138.81442260742188,27.290000915527344,28.65800008773804,-1.1431029297812123
2022-07-13,27.99683952331543,139.88331604003906,26.81999969482422,28.298000049591064,-1.23785457335419
2022-07-14,27.352294921875,143.74632263183594,26.399999618530273,27.98350009918213,-1.3000461397228942
2022-07-15,29.27685546875,148.11557006835938,24.229999542236328,27.714000034332276,-0.6698287676789786
2022-07-18,29.285930633544922,145.5653076171875,25.299999237060547,27.33149995803833,-0.7387134236081261
2022-07-19,30.27544403076172,151.37847900390625,24.5,27.0,-0.3149960970882848
2022-07-20,30.284526824951172,152.9443359375,23.8799991607666,26.68449993133545,-0.2688320414646176
2022-07-21,30.547786712646484,154.8852081298828,23.110000610351562,26.392499923706055,-0.14508190704823823
2022-07-22,30.34807014465332,153.08497619628906,23.030000686645508,26.091499996185302,-0.24812528421022895
2022-07-25,30.620412826538086,152.8693084716797,23.360000610351562,25.898000049591065,-0.18225313567589108
2022-07-26,30.00309944152832,151.6879119873047,24.690000534057617,25.785000038146972,-0.3782479837539266
2022-07-27,30.493316650390625,157.82931518554688,23.239999771118164,25.528999996185302,-0.07717371204009016
2022-07-28,30.248212814331055,159.08572387695312,22.329999923706055,25.2375,-0.1067656363665917
2022-07-29,30.69303321838379,161.23291015625,21.329999923706055,24.86850004196167,0.07068411407819267
2022-08-01,30.602251052856445,160.76406860351562,22.84000015258789,24.675500011444093,0.03361281737311864
2022-08-02,29.994028091430664,160.1171417236328,23.93000030517578,24.494999980926515,-0.14504352752336822
2022-08-03,30.53870964050293,165.3583984375,21.950000762939453,24.25600004196167,0.14525031279078068
2022-08-04,30.32084083557129,165.92098999023438,21.440000534057617,24.024000072479247,0.10345621746140943
2022-08-05,30.829208374023438,166.19287109375,21.149999618530273,23.84950008392334,0.2452674889706723
2022-08-08,30.40254020690918,164.88961791992188,21.290000915527344,23.60550012588501,0.09619820758076977
2022-08-09,30.792896270751953,159.74208068847656,21.770000457763672,23.329500102996825,0.05537946251363474
2022-08-10,31.836875915527344,164.15826416015625,19.739999771118164,22.975500106811523,0.4544300031136373
2022-08-11,32.59943389892578,163.66128540039062,20.200000762939453,22.665500164031982,0.6418592460989028
2022-08-12,32.95348358154297,168.07748413085938,19.530000686645508,22.43050022125244,0.8587645124969758
2022-08-15,32.90808868408203,168.66818237304688,19.950000762939453,22.163000297546386,0.8632901662525508
2022-08-16,33.262142181396484,167.8712158203125,19.690000534057617,21.922500324249267,0.9344870002335356
2022-08-17,33.0533447265625,159.51707458496094,19.899999618530273,21.723500347137453,0.6458626009252214
2022-08-18,32.935333251953125,159.51707458496094,19.559999465942383,21.546000289916993,0.614706854818947
2022-08-19,32.209083557128906,157.5198974609375,20.600000381469727,21.424500274658204,0.36715086037566624
2022-08-22,31.519145965576172,153.61941528320312,23.799999237060547,21.44650020599365,0.07598356886901664
2022-08-23,31.23772621154785,154.15386962890625,24.110000610351562,21.41750020980835,0.01662519409568461
2022-08-24,31.337583541870117,153.44125366210938,22.81999969482422,21.396500205993654,0.023070318646269423
2022-08-25,31.900423049926758,156.64794921875,21.780000686645508,21.369000244140626,0.2612914124348072
2022-08-26,30.89275550842285,148.7719268798828,25.559999465942383,21.580500221252443,-0.22487598418079396
2022-08-29,30.774736404418945,146.2093505859375,26.209999084472656,21.74900016784668,-0.32765847442912693
2022-08-30,30.94721794128418,143.8916778564453,26.209999084472656,21.863000106811523,-0.34690190729099457
2022-08-31,30.511472702026367,142.76112365722656,25.8700008392334,22.059000110626222,-0.4935406058286205
2022-09-01,30.584577560424805,141.96975708007812,25.559999465942383,22.26500005722046,-0.4963593981252916
2022-09-02,30.548023223876953,140.02896118164062,25.469999313354492,22.48100004196167,-0.5602557575771442
2022-09-06,30.209928512573242,139.65211486816406,26.90999984741211,22.761999988555907,-0.6600477756843627
2022-09-07,30.67595672607422,141.97915649414062,24.639999389648438,22.905499935150146,-0.47197202707761216
2022-09-08,31.662860870361328,143.32644653320312,23.610000610351562,23.098999977111816,-0.1737662020046661
2022-09-09,31.927846908569336,145.25778198242188,22.790000915527344,23.228499984741212,-0.049826908028509455
2022-09-12,32.229400634765625,146.64271545410156,23.8700008392334,23.445499992370607,0.06849438836052442
2022-09-13,31.068889617919922,139.6709442138672,27.270000457763672,23.811499977111815,-0.43275054096567633
2022-09-14,30.950096130371094,141.55520629882812,26.15999984741211,24.13499994277954,-0.4114470866945785
2022-09-15,31.53491973876953,139.31289672851562,26.270000457763672,24.45349998474121,-0.3197232865312675
2022-09-16,31.178543090820312,140.66958618164062,26.299999237060547,24.79049997329712,-0.3758890335107035
2022-09-19,31.69940185546875,140.95220947265625,25.760000228881836,25.048499965667723,-0.23047975524370384
2022-09-20,31.22422981262207,141.1124267578125,27.15999984741211,25.216499996185302,-0.3514499424877614
2022-09-21,30.29216957092285,139.84994506835938,27.989999771118164,25.41049995422363,-0.6328062268687182
2022-09-22,29.698198318481445,136.9293670654297,27.350000381469727,25.636999988555907,-0.8712492239738584
2022-09-23,28.99458122253418,133.707275390625,29.920000076293945,26.04399995803833,-1.147066781901405
2022-09-26,28.354928970336914,132.67091369628906,32.2599983215332,26.37899990081787,-1.3449054633304498
2022-09-27,27.934585571289062,133.6036376953125,32.599998474121094,26.698499870300292,-1.429808775117576
2022-09-28,28.3914794921875,136.21331787109375,30.18000030517578,26.89699993133545,-1.2362447080830499
2022-09-29,28.016822814941406,133.77322387695312,31.84000015258789,27.195499897003174,-1.403357661687199
2022-09-30,27.59648323059082,131.2765350341797,31.6200008392334,27.498499965667726,-1.5841130222241304
2022-10-03,28.409759521484375,136.7315216064453,30.100000381469727,27.730000019073486,-1.2169347288036807
2022-10-04,29.588542938232422,142.12051391601562,29.06999969482422,27.83800001144409,-0.7551048922929608
2022-10-05,29.168201446533203,143.10028076171875,28.549999237060547,28.033500003814698,-0.8386928397000085
2022-10-06,28.74785804748535,142.23355102539062,30.520000457763672,28.378999996185303,-0.973891390747178
2022-10-07,28.099069595336914,136.53366088867188,31.360000610351562,28.807499980926515,-1.304489019306207
2022-10-10,28.016822814941406,132.74630737304688,32.45000076293945,29.236499977111816,-1.4320602675110494
2022-10-11,27.203548431396484,130.76779174804688,33.630001068115234,29.554500007629393,-1.7020697142109127
2022-10-12,27.285791397094727,130.5699462890625,33.56999969482422,29.925,-1.685886908078682
2022-10-13,28.958032608032227,134.4892120361328,31.940000534057617,30.2085000038147,-1.1348604884191817
2022-10-14,28.96717071533203,128.81759643554688,32.02000045776367,30.494500064849852,-1.2909712277380763
2022-10-17,30.721641540527344,131.06927490234375,31.3700008392334,30.77500009536743,-0.7648452251072568
2022-10-18,31.873031616210938,132.93470764160156,30.5,30.942000102996825,-0.40873188048627934
2022-10-19,30.995784759521484,133.1514129638672,30.760000228881836,31.08050012588501,-0.6342734042494524
2022-10-20,30.79475212097168,133.8579864501953,29.979999542236328,31.21200008392334,-0.6675983137503151
2022-10-21,31.93699073791504,138.10702514648438,29.690000534057617,31.200500106811525,-0.24727855126528903
2022-10-24,32.0466423034668,136.1662139892578,29.850000381469727,31.08000020980835,-0.27257609098611013
2022-10-25,32.339054107666016,137.8997344970703,28.459999084472656,30.87300024032593,-0.14692521158871483
2022-10-26,32.62233352661133,133.1985321044922,27.280000686645508,30.728000259399415,-0.2035376567086218
2022-10-27,32.77767562866211,132.53903198242188,27.389999389648438,30.50550022125244,-0.18095961256743484
2022-10-28,33.06095886230469,136.4959716796875,25.75,30.212000179290772,0.00442646199494719
2022-10-31,32.933013916015625,134.36676025390625,25.8799991607666,30.001000118255615,-0.0888638406542333
2022-11-01,33.079227447509766,136.3263702392578,25.809999465942383,29.838000106811524,0.004509071374438273
2022-11-02,32.97870635986328,133.06658935546875,25.860000610351562,29.703500175476073,-0.11314090113479122
2022-11-03,32.79595184326172,130.03294372558594,25.299999237060547,29.442500114440918,-0.24618045427373947
2022-11-04,33.61836242675781,135.94012451171875,24.549999237060547,29.102000045776368,0.13604830365006276
2022-11-07,33.81938934326172,140.31155395507812,24.350000381469727,28.69700002670288,0.3113033161265278
2022-11-08,33.91077423095703,142.29949951171875,25.540000915527344,28.292500019073486,0.3909931203663064
2022-11-09,33.371639251708984,139.65211486816406,26.09000015258789,27.91850004196167,0.17466306388486597
2022-11-10,34.84284210205078,151.0895538330078,23.530000686645508,27.498000049591063,0.8827491964168023
2022-11-11,35.09870529174805,154.56602478027344,22.520000457763672,27.023000049591065,1.0474669757955586
2022-11-14,34.50474166870117,151.92808532714844,23.729999542236328,26.64099998474121,0.8169258200540515
2022-11-15,34.44991683959961,155.61181640625,24.540000915527344,26.34300003051758,0.9054130544525312
2022-11-16,34.139225006103516,151.9375,24.110000610351562,26.010500049591066,0.720690343716878
2022-11-17,33.96560287475586,152.1259002685547,23.93000030517578,25.708000087738036,0.6801188870746008
2022-11-18,33.98387908935547,152.48391723632812,23.1200008392334,25.379500102996825,0.6949505939321643
2022-11-21,34.093536376953125,150.0249786376953,22.360000610351562,25.005000114440918,0.6551727567925958
2022-11-22,34.25801086425781,158.68313598632812,21.290000915527344,24.646500205993654,0.9405929595363003
2022-11-23,34.36766815185547,159.40859985351562,20.350000381469727,24.300000190734863,0.9898200691604292
2022-11-25,34.44991683959961,157.42068481445312,20.5,23.955500221252443,0.9559714364732479
2022-11-28,33.68233108520508,154.51893615722656,22.209999084472656,23.778500175476076,0.6722194418280132
2022-11-29,33.810264587402344,154.4058837890625,21.889999389648438,23.579000186920165,0.7028348179191712
2022-11-30,34.586971282958984,161.96176147460938,20.579999923706055,23.31750020980835,1.1190790150081769
2022-12-01,33.59431457519531,161.55662536621094,19.84000015258789,23.016500186920165,0.8456879462388516
2022-12-02,33.162330627441406,159.57884216308594,19.059999465942383,22.704500198364258,0.6763619619687237
2022-12-05,31.682527542114258,158.8312530517578,20.75,22.514500236511232,0.2647896325770501
2022-12-06,30.331398010253906,157.5726318359375,22.170000076293945,22.405500221252442,-0.12709558853416636
2022-12-07,30.09242057800293,157.09947204589844,22.68000030517578,22.262500190734862,-0.2034120317521994
2022-12-08,29.816680908203125,160.54408264160156,22.290000915527344,22.072500228881836,-0.17993114208035324
2022-12-09,29.76153564453125,159.6261749267578,22.829999923706055,22.037500190734864,-0.22014560608012357
2022-12-12,30.083232879638672,163.01402282714844,25.0,22.16150016784668,-0.04052427798027054
2022-12-13,30.10161590576172,166.0706329345703,22.549999237060547,22.10250015258789,0.04976206689124818
2022-12-14,29.669620513916016,162.46510314941406,21.139999389648438,21.932500076293945,-0.16506291460043857
2022-12-15,29.200862884521484,157.17518615722656,22.829999923706055,21.86850004196167,-0.4366724474516664
2022-12-16,29.136520385742188,157.86598205566406,22.6200008392334,21.803000068664552,-0.4343513178183271
2022-12-19,29.4674072265625,156.27618408203125,22.420000076293945,21.768000030517577,-0.39143048362094435
2022-12-20,29.586896896362305,155.50962829589844,21.479999542236328,21.723999977111816,-0.38130993535897884
2022-12-21,30.03727149963379,158.42434692382812,20.06999969482422,21.66299991607666,-0.18094109703342082
2022-12-22,29.770721435546875,154.9607391357422,21.969999313354492,21.743999862670897,-0.348120747237969
2022-12-23,29.84425163269043,155.0459442138672,20.8700008392334,21.76249990463257,-0.3263268226076415
2022-12-27,29.899402618408203,153.4939422607422,21.649999618530273,21.73449993133545,-0.35514551956510687
2022-12-28,30.119991302490234,151.67701721191406,22.139999389648438,21.74699993133545,-0.3476923344951448
2022-12-29,30.460073471069336,155.1784210205078,21.440000534057617,21.789999961853027,-0.16004335263605565
2022-12-30,30.44168472290039,155.22573852539062,21.670000076293945,21.88149995803833,-0.16357555624444306
2023-01-03,30.800153732299805,153.7305450439453,22.899999618530273,22.073499965667725,-0.11072863977585527
2023-01-04,31.37921142578125,157.00482177734375,22.010000228881836,22.136499977111818,0.13366306642007558
2023-01-05,31.314870834350586,151.1186981201172,22.459999084472656,22.15099992752075,-0.04784205634184325
2023-01-06,31.62737464904785,156.63575744628906,21.1299991607666,22.073499870300292,0.18886421261120623
2023-01-09,31.14942169189453,158.1309814453125,21.969999313354492,22.05749979019165,0.10447366115720327
2023-01-10,31.360822677612305,160.13719177246094,20.579999923706055,21.944999790191652,0.2163589497459804
2023-01-11,31.599803924560547,160.67657470703125,21.09000015258789,21.749499797821045,0.2945273556285626
2023-01-12,31.682527542114258,159.61669921875,18.829999923706055,21.56349983215332,0.2867430744014583
2023-01-13,32.381065368652344,159.91004943847656,18.350000381469727,21.423999881744386,0.47936052492347797
2023-01-17,31.728477478027344,157.95114135742188,19.360000610351562,21.25049991607666,0.2523213247563497
2023-01-18,30.993167877197266,157.0900115966797,20.34000015258789,21.136499881744385,0.03412630420994928
2023-01-19,30.54279327392578,154.37403869628906,20.520000457763672,21.041499900817872,-0.16068753499442354
2023-01-20,31.112655639648438,156.30455017089844,19.850000381469727,20.95999994277954,0.04371793096166275
2023-01-23,31.544654846191406,160.55355834960938,19.809999465942383,20.946999931335448,0.2765293220855366
2023-01-24,31.774438858032227,159.79649353027344,19.200000762939453,20.808500003814697,0.31603352177932054
2023-01-25,32.050167083740234,159.40850830078125,19.079999923706055,20.71899995803833,0.37798315160051926
2023-01-26,32.48216247558594,161.5755615234375,18.729999542236328,20.572999954223633,0.5526023075910768
2023-01-27,32.58326721191406,161.66075134277344,18.510000228881836,20.391499996185303,0.581675651568224
2023-01-30,32.44540023803711,159.8627471923828,19.940000534057617,20.316499996185303,0.4950232101000368
2023-01-31,32.61083984375,162.2664031982422,19.399999618530273,20.202999973297118,0.6058831339751004
2023-02-01,33.0152587890625,167.111572265625,17.8700008392334,19.951500034332277,0.8480760335360948
2023-02-02,33.208274841308594,169.6761474609375,18.729999542236328,19.7875,0.9707140435135269
2023-02-03,33.48402404785156,169.22189331054688,18.329999923706055,19.58100004196167,1.0308169773789249
2023-02-06,33.428871154785156,168.02005004882812,19.43000030517578,19.49600009918213,0.9826644205817151
2023-02-07,33.7965202331543,171.3038330078125,18.65999984741211,19.33050012588501,1.1715086699636845
2023-02-08,33.54835510253906,168.21878051757812,19.6299991607666,19.28300008773804,1.0197634811757732
2023-02-09,32.83143615722656,168.9380340576172,20.709999084472656,19.264000034332277,0.8505958642388258
2023-02-10,32.7027587890625,168.88125610351562,20.530000686645508,19.34900007247925,0.815037297623067
2023-02-13,32.767093658447266,170.76438903808594,20.34000015258789,19.448500061035155,0.8846561903864443
2023-02-14,32.73951721191406,172.74224853515625,18.90999984741211,19.426000022888182,0.9326575716022258
2023-02-15,32.68437576293945,185.6500701904297,18.229999542236328,19.320499992370607,1.278877148772449
2023-02-16,32.427024841308594,183.42625427246094,20.170000076293945,19.30299997329712,1.1487786603822656
2023-02-17,32.49135208129883,182.36636352539062,20.020000457763672,19.311499977111815,1.1361371972501497
2023-02-21,31.728477478027344,175.98812866210938,22.8700008392334,19.46450004577637,0.756460205460819
2023-02-22,31.517080307006836,173.89674377441406,22.290000915527344,19.619000053405763,0.6421952709929919
2023-02-23,31.489500045776367,175.68528747558594,21.139999389648438,19.72200002670288,0.6849042152324724
2023-02-24,31.44354820251465,173.9264373779297,21.670000076293945,19.869000053405763,0.6236122933586423
2023-02-27,31.44354820251465,174.1450958251953,20.950000762939453,19.99100008010864,0.6297238586105854
2023-02-28,31.526264190673828,174.4303436279297,20.700000762939453,20.029000091552735,0.6595341384191181
2023-03-01,31.37921142578125,174.08807373046875,20.579999923706055,20.088000106811524,0.6111447751421667
2023-03-02,30.981416702270508,175.49514770507812,19.59000015258789,20.17400007247925,0.5454526662198268
2023-03-03,31.601228713989258,177.0733642578125,18.489999771118164,20.16200008392334,0.7531983997201395
2023-03-06,31.53647232055664,176.37933349609375,18.610000610351562,20.176000118255615,0.7167039630469766
2023-03-07,30.528121948242188,175.82791137695312,19.59000015258789,20.184000110626222,0.43508093626623495
2023-03-08,30.121078491210938,177.37757873535156,19.110000610351562,20.206500148773195,0.3709326307982576
2023-03-09,28.25238609313965,174.51588439941406,22.610000610351562,20.35550022125244,-0.20239867639789835
2023-03-10,28.002609252929688,172.8045654296875,24.799999237060547,20.560000228881837,-0.31617312708533674
2023-03-13,26.37444496154785,173.5556640625,26.520000457763672,20.859500217437745,-0.7250249710265355
2023-03-14,26.605722427368164,177.38710021972656,23.729999542236328,21.029000186920165,-0.5568765943855444
2023-03-15,26.35594367980957,173.9169158935547,26.139999389648438,21.390500164031984,-0.7198123312503039
2023-03-16,26.79998779296875,177.4346160888672,22.989999771118164,21.628500175476074,-0.5042612759468725
2023-03-17,25.736127853393555,176.69308471679688,25.510000228881836,21.89550018310547,-0.8058527728739774
2023-03-20,25.671371459960938,177.8434295654297,24.149999618530273,22.102000141143797,-0.7907963912151011
2023-03-21,26.448450088500977,179.11740112304688,21.3799991607666,22.027500057220458,-0.5500350490218427
2023-03-22,25.569610595703125,177.41561889648438,22.260000228881836,22.026000022888184,-0.8296193062997695
2023-03-23,24.949796676635742,180.11569213867188,22.610000610351562,22.09950008392334,-0.9177861373174874
2023-03-24,25.10706329345703,178.44241333007812,21.739999771118164,22.10300006866455,-0.9230354097110437
2023-03-27,26.35594367980957,175.6663055419922,20.600000381469727,22.085500049591065,-0.6709163973351056
