Date,PEP,GILD,VIX,AvgVIX,zscore
2022-05-04,153.00962829589844,53.800437927246094,25.420000076293945,25.762500190734862,0.5575847827486623
2022-05-05,149.9557342529297,53.16779327392578,31.200000762939453,26.21750020980835,0.1414235582792302
2022-05-06,149.97337341308594,53.02046585083008,30.190000534057617,26.6495002746582,0.15851511995045722
2022-05-09,151.10865783691406,53.45378112792969,34.75,27.3290002822876,0.2939484421185271
2022-05-10,150.92388916015625,53.54043960571289,32.9900016784668,27.76000032424927,0.2566156069233074
2022-05-11,150.19337463378906,52.483154296875,32.560001373291016,28.175000381469726,0.24519978434428835
2022-05-12,149.96453857421875,54.14707946777344,31.770000457763672,28.6725004196167,0.047533564815719125
2022-05-13,152.8863983154297,54.0517578125,28.8700008392334,28.981000423431396,0.5138595175077981
2022-05-16,154.42654418945312,53.939090728759766,27.469999313354492,29.246000385284425,0.7657378405186757
2022-05-17,153.53765869140625,54.753719329833984,26.100000381469727,29.48250036239624,0.5474446996034864
2022-05-18,144.0240478515625,54.78839111328125,30.959999084472656,30.01450033187866,-0.9440978643926515
2022-05-19,141.86788940429688,54.83171463012695,29.350000381469727,30.34800033569336,-1.2855902492553586
2022-05-20,142.75674438476562,55.32570266723633,29.43000030517578,30.409000396728516,-1.1946071170217072
2022-05-23,145.7401885986328,55.169700622558594,28.479999542236328,30.48200035095215,-0.712744665751002
2022-05-24,147.69398498535156,55.767677307128906,29.450000762939453,30.278500366210938,-0.4652939887086967
2022-05-25,148.70606994628906,56.33966064453125,28.3700008392334,30.117000389099122,-0.36262212955147627
2022-05-26,149.7093505859375,55.871681213378906,27.5,29.992500400543214,-0.16015752025301588
2022-05-27,151.1702423095703,56.15767288208008,25.719999313354492,29.608500289916993,0.04054100705849389
2022-05-31,147.63233947753906,56.20099639892578,26.190000534057617,29.301000308990478,-0.5170911843642103
2022-06-01,146.52345275878906,56.13166809082031,25.690000534057617,29.12300033569336,-0.6838047262054866
2022-06-02,147.7109375,54.99637222290039,24.719999313354492,29.088000297546387,-0.38760785443427365
2022-06-03,146.08921813964844,54.98771667480469,24.790000915527344,28.76750030517578,-0.6404437915540862
2022-06-06,146.7007293701172,53.75709915161133,25.06999969482422,28.51150026321411,-0.42507065034029085
2022-06-07,147.6046142578125,54.19908142089844,24.020000457763672,27.975000286102294,-0.3266772194193322
2022-06-08,146.8690948486328,54.060420989990234,23.959999084472656,27.523500156402587,-0.4282418723549026
2022-06-09,144.25482177734375,53.02046585083008,26.09000015258789,27.200000095367432,-0.7360111455297816
2022-06-10,144.02439880371094,52.6391487121582,27.75,26.999000072479248,-0.734959724886043
2022-06-13,141.56080627441406,51.26120376586914,34.02000045776367,27.256500053405762,-0.9862783207224516
2022-06-14,138.35276794433594,50.70840072631836,32.689998626708984,27.517500019073488,-1.4343187902557377
2022-06-15,139.8326873779297,51.2348747253418,29.6200008392334,27.69350004196167,-1.2540385212802379
2022-06-16,139.1591796875,50.64698028564453,32.95000076293945,27.79300012588501,-1.3022004541854422
2022-06-17,139.18580627441406,51.35771942138672,31.1299991607666,27.882000064849855,-1.3671777188790497
2022-06-21,142.42041015625,53.095088958740234,30.190000534057617,27.920000076293945,-1.030219076552788
2022-06-22,143.5901641845703,53.97255325317383,28.950000762939453,27.943500137329103,-0.9326016729629814
2022-06-23,145.4246063232422,54.91143798828125,29.049999237060547,27.923500061035156,-0.7369853411542135
2022-06-24,147.22357177734375,55.35016632080078,27.229999542236328,27.866499996185304,-0.49826209639628705
2022-06-27,147.41854858398438,55.130802154541016,26.950000762939453,27.839000034332276,-0.44642253677085736
2022-06-28,145.34483337402344,54.586769104003906,28.360000610351562,27.971000099182127,-0.7178793147578746
2022-06-29,147.75526428222656,54.82368850708008,28.15999984741211,28.069500064849855,-0.3638749545115034
2022-06-30,147.69325256347656,54.23579025268555,28.709999084472656,28.220499992370605,-0.31638306370146946
2022-07-01,150.112548828125,54.7183952331543,26.700000762939453,28.319500064849855,0.015107204978683566
2022-07-05,149.7758331298828,54.70085144042969,27.540000915527344,28.457000064849854,-0.0358569551398787
2022-07-06,151.2734832763672,55.043052673339844,26.729999542236328,28.54000005722046,0.16512332457546994
2022-07-07,150.97216796875,55.034278869628906,26.079999923706055,28.643000030517577,0.11884351717060601
2022-07-08,152.31919860839844,55.13957214355469,24.639999389648438,28.677000045776367,0.3193100433193176
2022-07-11,151.06968688964844,54.98162841796875,26.170000076293945,28.68100004196167,0.1392199024850299
2022-07-12,150.2100372314453,54.70085144042969,27.290000915527344,28.65800008773804,0.03206356008276573
2022-07-13,150.7417755126953,54.8061408996582,26.81999969482422,28.298000049591064,0.10499808985925937
2022-07-14,151.52162170410156,54.23579025268555,26.399999618530273,27.98350009918213,0.28247080146934156
2022-07-15,151.6456756591797,54.92898178100586,24.229999542236328,27.714000034332276,0.234440715538531
2022-07-18,149.1111297607422,53.43730545043945,25.299999237060547,27.33149995803833,-0.016912733199015213
2022-07-19,150.706298828125,54.50780487060547,24.5,27.0,0.1284714529032338
2022-07-20,149.1111297607422,54.00764465332031,23.8799991607666,26.68449993133545,-0.07239664201605493
2022-07-21,149.3326873779297,53.5338249206543,23.110000610351562,26.392499923706055,0.008354851857546565
2022-07-22,150.30752563476562,53.349552154541016,23.030000686645508,26.091499996185302,0.17877071575104908
2022-07-25,150.52020263671875,53.305686950683594,23.360000610351562,25.898000049591065,0.21630609156015393
2022-07-26,152.27488708496094,53.191612243652344,24.690000534057617,25.785000038146972,0.5018806163723364
2022-07-27,152.06216430664062,53.43730545043945,23.239999771118164,25.528999996185302,0.44470378787015163
2022-07-28,154.94232177734375,52.99857711791992,22.329999923706055,25.2375,0.9379138406079778
2022-07-29,155.0487060546875,52.428226470947266,21.329999923706055,24.86850004196167,1.0100400572831887
2022-08-01,156.8121795654297,52.29660415649414,22.84000015258789,24.675500011444093,1.2986964855936096
2022-08-02,155.51837158203125,52.24395751953125,23.93000030517578,24.494999980926515,1.1014337445682651
2022-08-03,156.7058563232422,54.63941955566406,21.950000762939453,24.25600004196167,1.054150370524383
2022-08-04,155.85511779785156,54.32353973388672,21.440000534057617,24.024000072479247,0.9518028403034439
2022-08-05,154.68533325195312,53.6040153503418,21.149999618530273,23.84950008392334,0.8388159053702116
2022-08-08,154.06497192382812,54.051517486572266,21.290000915527344,23.60550012588501,0.6982416499635065
2022-08-09,154.64102172851562,54.40251159667969,21.770000457763672,23.329500102996825,0.7542049106504407
2022-08-10,155.91712951660156,55.402809143066406,19.739999771118164,22.975500106811523,0.8565092339358735
2022-08-11,155.11953735351562,54.797367095947266,20.200000762939453,22.665500164031982,0.7906444193672972
2022-08-12,157.1489715576172,55.244869232177734,19.530000686645508,22.43050022125244,1.0645652761344335
2022-08-15,158.87704467773438,58.09661102294922,19.950000762939453,22.163000297546386,1.0574556683846352
2022-08-16,159.7986602783203,58.2019157409668,19.690000534057617,21.922500324249267,1.1913753979109414
2022-08-17,159.71006774902344,57.929893493652344,19.899999618530273,21.723500347137453,1.2039802328037403
2022-08-18,159.8695526123047,57.19282913208008,19.559999465942383,21.546000289916993,1.300631019005299
2022-08-19,159.66575622558594,57.333221435546875,20.600000381469727,21.424500274658204,1.255094418112196
2022-08-22,158.14151000976562,56.47332000732422,23.799999237060547,21.44650020599365,1.1003169049074295
2022-08-23,158.07057189941406,55.87663650512695,24.110000610351562,21.41750020980835,1.1472671311638887
2022-08-24,158.85931396484375,55.82398986816406,22.81999969482422,21.396500205993654,1.275767946457667
2022-08-25,158.86817932128906,55.797664642333984,21.780000686645508,21.369000244140626,1.2797156911583987
2022-08-26,155.11953735351562,54.727176666259766,25.559999465942383,21.580500221252443,0.7974727057290582
2022-08-29,154.63217163085938,54.797367095947266,26.209999084472656,21.74900016784668,0.7144080805912478
2022-08-30,153.30287170410156,54.841243743896484,26.209999084472656,21.863000106811523,0.5022034939388129
2022-08-31,152.66482543945312,55.69237518310547,25.8700008392334,22.059000110626222,0.31959688018704896
2022-09-01,154.20823669433594,56.99101638793945,25.559999465942383,22.26500005722046,0.43469067665253786
2022-09-02,152.25440979003906,55.99948501586914,25.469999313354492,22.48100004196167,0.22552113063671847
2022-09-06,151.22842407226562,55.62217712402344,26.90999984741211,22.761999988555907,0.10173636626724421
2022-09-07,154.56509399414062,56.850624084472656,24.639999389648438,22.905499935150146,0.5041698797454727
2022-09-08,154.04763793945312,57.12263107299805,23.610000610351562,23.098999977111816,0.39676518600955424
2022-09-09,154.53831481933594,57.280574798583984,22.790000915527344,23.228499984741212,0.45815434488793355
2022-09-12,155.14495849609375,59.676048278808594,23.8700008392334,23.445499992370607,0.32001160857440625
2022-09-13,149.3549346923828,57.12263107299805,27.270000457763672,23.811499977111815,-0.33729241773261937
2022-09-14,150.48797607421875,57.84143829345703,26.15999984741211,24.13499994277954,-0.22998327669578175
2022-09-15,147.98995971679688,57.681697845458984,26.270000457763672,24.45349998474121,-0.6051963649788711
2022-09-16,148.96238708496094,58.21414566040039,26.299999237060547,24.79049997329712,-0.5048818509196263
2022-09-19,150.5325469970703,58.409385681152344,25.760000228881836,25.048499965667723,-0.27826248339502174
2022-09-20,150.7020721435547,57.30899429321289,27.15999984741211,25.216499996185302,-0.14469585430508675
2022-09-21,150.27386474609375,56.350589752197266,27.989999771118164,25.41049995422363,-0.11844253613433911
2022-09-22,150.4165802001953,56.590179443359375,27.350000381469727,25.636999988555907,-0.119426061611662
2022-09-23,150.34523010253906,55.78264617919922,29.920000076293945,26.04399995803833,-0.0520283310316562
2022-09-26,150.28277587890625,55.321197509765625,32.2599983215332,26.37899990081787,-0.016906965510927185
2022-09-27,148.10592651367188,55.57853698730469,32.599998474121094,26.698499870300292,-0.3824558984837777
2022-09-28,150.47901916503906,56.73217010498047,30.18000030517578,26.89699993133545,-0.1234722045868483
2022-09-29,148.6411895751953,55.968997955322266,31.84000015258789,27.195499897003174,-0.3367121437873722
2022-09-30,145.6525115966797,54.7443733215332,31.6200008392334,27.498499965667726,-0.6850827511410047
2022-10-03,147.42787170410156,55.303443908691406,30.100000381469727,27.730000019073486,-0.46175915146207386
2022-10-04,149.0872802734375,57.95679473876953,29.06999969482422,27.83800001144409,-0.4603097047515147
2022-10-05,148.09698486328125,58.08103561401367,28.549999237060547,28.033500003814698,-0.6273034184365094
2022-10-06,145.2421417236328,57.63733673095703,30.520000457763672,28.378999996185303,-1.0307091207010213
2022-10-07,144.180419921875,57.05164337158203,31.360000610351562,28.807499980926515,-1.1398116960762936
2022-10-10,144.3677978515625,57.2025032043457,32.45000076293945,29.236499977111816,-1.1251770349426211
2022-10-11,145.05477905273438,58.27626037597656,33.630001068115234,29.554500007629393,-1.1221733473368023
2022-10-12,151.12135314941406,58.02779769897461,33.56999969482422,29.925,-0.14903653687228194
2022-10-13,155.77842712402344,58.977325439453125,31.940000534057617,30.2085000038147,0.4870755050728419
2022-10-14,151.8350830078125,58.719966888427734,32.02000045776367,30.494500064849852,-0.10472692587508337
2022-10-17,154.1011505126953,58.90633010864258,31.3700008392334,30.77500009536743,0.23161356460661414
2022-10-18,156.17987060546875,59.341163635253906,30.5,30.942000102996825,0.5144764137133879
2022-10-19,154.6632080078125,58.737728118896484,30.760000228881836,31.08050012588501,0.3359355769019572
2022-10-20,152.96810913085938,58.71110534667969,29.979999542236328,31.21200008392334,0.07336911833622124
2022-10-21,154.3955535888672,60.1575813293457,29.690000534057617,31.200500106811525,0.15594106452690507
2022-10-24,158.51730346679688,61.231346130371094,29.850000381469727,31.08000020980835,0.6962287968665559
2022-10-25,159.04368591308594,61.763790130615234,28.459999084472656,30.87300024032593,0.7267709627076768
2022-10-26,159.75741577148438,62.84642028808594,27.280000686645508,30.728000259399415,0.733095633099929
2022-10-27,159.58787536621094,62.29623031616211,27.389999389648438,30.50550022125244,0.7600989663811719
2022-10-28,162.57656860351562,70.3450698852539,25.75,30.212000179290772,0.44459664340611965
2022-10-31,161.9967041015625,69.62626647949219,25.8799991607666,30.001000118255615,0.42381800132462527
2022-11-01,161.26516723632812,70.40717315673828,25.809999465942383,29.838000106811524,0.23341871681031007
2022-11-02,159.01695251464844,69.1115493774414,25.860000610351562,29.703500175476073,0.007782270923473815
2022-11-03,158.60653686523438,70.51365661621094,25.299999237060547,29.442500114440918,-0.192817343587996
2022-11-04,159.49868774414062,71.29458618164062,24.549999237060547,29.102000045776368,-0.12923298091782118
2022-11-07,160.77444458007812,72.28848266601562,24.350000381469727,28.69700002670288,-0.026360845406271025
2022-11-08,161.22052001953125,72.97178649902344,25.540000915527344,28.292500019073486,-0.023056720095482403
2022-11-09,159.29348754882812,73.0516586303711,26.09000015258789,27.91850004196167,-0.33226353415832116
2022-11-10,162.103759765625,73.30014038085938,23.530000686645508,27.498000049591063,0.08316131871186955
2022-11-11,158.847412109375,72.60794830322266,22.520000457763672,27.023000049591065,-0.35887586652398173
2022-11-14,157.66976928710938,73.52198028564453,23.729999542236328,26.64099998474121,-0.6320081535338786
2022-11-15,158.0801544189453,73.65510559082031,24.540000915527344,26.34300003051758,-0.5807642639869295
2022-11-16,159.09718322753906,73.5486068725586,24.110000610351562,26.010500049591066,-0.411314767734664
2022-11-17,160.61386108398438,74.2052993774414,23.93000030517578,25.708000087738036,-0.2379525063392716
2022-11-18,161.77365112304688,74.2052993774414,23.1200008392334,25.379500102996825,-0.05653197917302342
2022-11-21,164.88729858398438,74.85308837890625,22.360000610351562,25.005000114440918,0.3675029157776025
2022-11-22,164.9051055908203,75.63401794433594,21.290000915527344,24.646500205993654,0.29431775909253594
2022-11-23,165.1192169189453,75.8026351928711,20.350000381469727,24.300000190734863,0.3114067183833987
2022-11-25,164.2538299560547,76.54806518554688,20.5,23.955500221252443,0.10352114303945516
2022-11-28,164.05758666992188,75.61628723144531,22.209999084472656,23.778500175476076,0.16346922580059656
2022-11-29,162.8977813720703,76.10435485839844,21.889999389648438,23.579000186920165,-0.06543402900211072
2022-11-30,165.50282287597656,77.9412841796875,20.579999923706055,23.31750020980835,0.16335971268477484
2022-12-01,166.88531494140625,78.00341796875,19.84000015258789,23.016500186920165,0.37357195759113615
2022-12-02,166.69679260253906,79.00617980957031,19.059999465942383,22.704500198364258,0.2465313134028496
2022-12-05,164.38967895507812,78.07441711425781,20.75,22.514500236511232,-0.02371565849033045
2022-12-06,163.0520782470703,78.05665588378906,22.170000076293945,22.405500221252442,-0.2312224229874427
2022-12-07,163.54580688476562,77.90579223632812,22.68000030517578,22.262500190734862,-0.13931440074725854
2022-12-08,164.982177734375,79.39665985107422,22.290000915527344,22.072500228881836,-0.05966466092151618
2022-12-09,164.37173461914062,78.0655288696289,22.829999923706055,22.037500190734864,-0.025657938097936345
2022-12-12,165.15274047851562,78.57135009765625,25.0,22.16150016784668,0.047303700917811775
2022-12-13,165.06295776367188,78.75769805908203,22.549999237060547,22.10250015258789,0.015131052996483773
2022-12-14,164.60511779785156,79.09773254394531,21.139999389648438,21.932500076293945,-0.08956604623685731
2022-12-15,161.81321716308594,77.46924591064453,22.829999923706055,21.86850004196167,-0.36786707100943344
2022-12-16,161.89404296875,77.63030242919922,22.6200008392334,21.803000068664552,-0.3708918169318904
2022-12-19,162.79176330566406,77.32608032226562,22.420000076293945,21.768000030517577,-0.20087020065669733
2022-12-20,162.69302368164062,75.8497085571289,21.479999542236328,21.723999977111816,-0.07269073850659365
2022-12-21,163.83309936523438,76.29708099365234,20.06999969482422,21.66299991607666,0.06212454521515089
2022-12-22,162.56732177734375,76.3060531616211,21.969999313354492,21.743999862670897,-0.13674795124322664
2022-12-23,163.61766052246094,75.83181762695312,20.8700008392334,21.76249990463257,0.07368634536046763
2022-12-27,164.3448028564453,76.06443786621094,21.649999618530273,21.73449993133545,0.16479998547214691
2022-12-28,163.15982055664062,75.67076110839844,22.139999389648438,21.74699993133545,0.01773653090475831
2022-12-29,163.3662567138672,76.28814697265625,21.440000534057617,21.789999961853027,-0.010032343480709112
2022-12-30,162.18130493164062,76.81605529785156,21.670000076293945,21.88149995803833,-0.2467449398460645
2023-01-03,161.05917358398438,76.40446472167969,22.899999618530273,22.073499965667725,-0.38223421672381325
2023-01-04,160.66416931152344,76.50288391113281,22.010000228881836,22.136499977111818,-0.45359733117050277
2023-01-05,158.9854278564453,76.81605529785156,22.459999084472656,22.15099992752075,-0.7466610317355347
2023-01-06,162.57627868652344,78.81140899658203,21.1299991607666,22.073499870300292,-0.379073639087621
2023-01-09,160.9873504638672,76.14498901367188,21.969999313354492,22.05749979019165,-0.36822677783299246
2023-01-10,159.65872192382812,77.97032928466797,20.579999923706055,21.944999790191652,-0.7536312192852765
2023-01-11,159.8382568359375,78.01505279541016,21.09000015258789,21.749499797821045,-0.7298982192759086
2023-01-12,157.8004608154297,76.6997299194336,18.829999923706055,21.56349983215332,-0.920703479236447
2023-01-13,157.31568908691406,77.19185638427734,18.350000381469727,21.423999881744386,-1.0444092455072482
2023-01-17,158.0518035888672,76.4223861694336,19.360000610351562,21.25049991607666,-0.8544064680615683
2023-01-18,154.06594848632812,74.92808532714844,20.34000015258789,21.136499881744385,-1.3325261039013534
2023-01-19,152.27952575683594,74.82073211669922,20.520000457763672,21.041499900817872,-1.601524282635446
2023-01-20,152.50393676757812,74.27491760253906,19.850000381469727,20.95999994277954,-1.5133226279104375
2023-01-23,151.82162475585938,74.47175598144531,19.809999465942383,20.946999931335448,-1.639202392211418
2023-01-24,153.23104858398438,75.17863464355469,19.200000762939453,20.808500003814697,-1.4874996011895059
2023-01-25,154.34423828125,75.22337341308594,19.079999923706055,20.71899995803833,-1.3177208377183027
2023-01-26,152.80914306640625,74.82073211669922,18.729999542236328,20.572999954223633,-1.5186787258859815
2023-01-27,152.27053833007812,74.91915130615234,18.510000228881836,20.391499996185303,-1.612504588742859
2023-01-30,152.1448516845703,74.57913208007812,19.940000534057617,20.316499996185303,-1.5990873104090664
2023-01-31,153.52734375,75.1070556640625,19.399999618530273,20.202999973297118,-1.4341881675633932
2023-02-01,154.01205444335938,75.16073608398438,17.8700008392334,19.951500034332277,-1.3635892972494945
2023-02-02,152.58470153808594,72.82537078857422,18.729999542236328,19.7875,-1.3596737264506207
2023-02-03,151.82162475585938,75.6081314086914,18.329999923706055,19.58100004196167,-1.7497516062033158
2023-02-06,154.24549865722656,77.27239990234375,19.43000030517578,19.49600009918213,-1.5325002223431696
2023-02-07,154.01205444335938,76.99502563476562,18.65999984741211,19.33050012588501,-1.542033201623457
2023-02-08,153.6529998779297,76.65498352050781,19.6299991607666,19.28300008773804,-1.5651183480596713
2023-02-09,155.10733032226562,76.52973175048828,20.709999084472656,19.264000034332277,-1.325439463825051
2023-02-10,158.177490234375,77.57659912109375,20.530000686645508,19.34900007247925,-0.9470303837817298
2023-02-13,159.5869140625,78.28349304199219,20.34000015258789,19.448500061035155,-0.7953290771698982
2023-02-14,157.79147338867188,76.6639404296875,18.90999984741211,19.426000022888182,-0.9186276564971452
2023-02-15,158.0069122314453,76.1002426147461,18.229999542236328,19.320499992370607,-0.8300897473991781
2023-02-16,157.5580596923828,74.61491394042969,20.170000076293945,19.30299997329712,-0.7558054610544025
2023-02-17,158.24929809570312,75.84075927734375,20.020000457763672,19.311499977111815,-0.7669313255996097
2023-02-21,158.15951538085938,75.7333755493164,22.8700008392334,19.46450004577637,-0.7705290795070407
2023-02-22,158.1056365966797,74.71334075927734,22.290000915527344,19.619000053405763,-0.6797257561778658
2023-02-23,158.27622985839844,73.8543701171875,21.139999389648438,19.72200002670288,-0.5694780119831447
2023-02-24,157.96206665039062,72.17220306396484,21.670000076293945,19.869000053405763,-0.4549760140090788
2023-02-27,157.91714477539062,72.37800598144531,20.950000762939453,19.99100008010864,-0.48202391358463814
2023-02-28,155.78057861328125,72.0558853149414,20.700000762939453,20.029000091552735,-0.7849003187052056
2023-03-01,153.8056182861328,71.21479034423828,20.579999923706055,20.088000106811524,-1.0120104661035632
2023-03-02,156.64349365234375,71.24163818359375,19.59000015258789,20.17400007247925,-0.5707067253806455
2023-03-03,156.48983764648438,72.53905487060547,18.489999771118164,20.16200008392334,-0.720958093119475
2023-03-06,156.80616760253906,72.57484436035156,18.610000610351562,20.176000118255615,-0.674957762583033
2023-03-07,156.02890014648438,71.83219909667969,19.59000015258789,20.184000110626222,-0.7242958340401863
2023-03-08,156.4536895751953,71.76061248779297,19.110000610351562,20.206500148773195,-0.6508839021403698
2023-03-09,155.26974487304688,70.64215087890625,22.610000610351562,20.35550022125244,-0.7272763136325338
2023-03-10,155.4776153564453,71.13426208496094,24.799999237060547,20.560000228881837,-0.742633816342937
2023-03-13,156.99598693847656,71.1432113647461,26.520000457763672,20.859500217437745,-0.5059926633384986
2023-03-14,156.83328247070312,72.05553436279297,23.729999542236328,21.029000186920165,-0.620196640261512
2023-03-15,159.635009765625,71.94715118408203,26.139999389648438,21.390500164031984,-0.17139178880960923
2023-03-16,159.52655029296875,72.12779998779297,22.989999771118164,21.628500175476074,-0.2059315273706336
2023-03-17,158.27935791015625,69.83344268798828,25.510000228881836,21.89550018310547,-0.17782364140924675
2023-03-20,160.50262451171875,71.77552032470703,24.149999618530273,22.102000141143797,-0.018978230569185777
2023-03-21,160.88223266601562,71.48645782470703,21.3799991607666,22.027500057220458,0.06852276070048864
2023-03-22,159.52655029296875,70.28508758544922,22.260000228881836,22.026000022888184,-0.026668228633259267
2023-03-23,158.7493133544922,71.1432113647461,22.610000610351562,22.09950008392334,-0.23172801889890118
