Date,KO,AMD,VIX,AvgVIX,zscore
2020-05-05,37.838417053222656,52.189998626708984,33.61000061035156,38.86450004577637,-1.3297022305502857
2020-05-06,37.29668045043945,52.15999984741211,34.119998931884766,38.235499954223634,-1.4250859036259655
2020-05-07,37.171653747558594,51.95000076293945,31.440000534057617,37.64000005722046,-1.4429895905918775
2020-05-08,38.43016815185547,53.189998626708984,27.979999542236328,36.95550012588501,-1.24508706150825
2020-05-11,37.95509719848633,55.7400016784668,27.56999969482422,36.275500202178954,-1.3808715527116493
2020-05-12,37.355018615722656,53.7599983215332,33.040000915527344,36.03950033187866,-1.447129239374719
2020-05-13,36.62158966064453,52.18000030517578,35.279998779296875,35.76150026321411,-1.545110591855324
2020-05-14,36.42156219482422,54.5099983215332,32.61000061035156,35.38650026321411,-1.6277074871796935
2020-05-15,36.054840087890625,54.20000076293945,31.889999389648438,35.07350015640259,-1.686413651685694
2020-05-18,37.48003387451172,54.59000015258789,29.299999237060547,34.34700002670288,-1.4417750240811513
2020-05-19,37.12165451049805,55.470001220703125,30.530000686645508,33.60300006866455,-1.523085793362306
2020-05-20,38.24681091308594,56.38999938964844,27.989999771118164,32.90350008010864,-1.3423370194447162
2020-05-21,37.646728515625,54.650001525878906,29.530000686645508,32.31100006103516,-1.4134525467416186
2020-05-22,37.53004455566406,55.16999816894531,28.15999984741211,31.92250003814697,-1.4446514272010078
2020-05-26,38.41350173950195,53.189998626708984,28.010000228881836,31.658500003814698,-1.2480401976161886
2020-05-27,38.946895599365234,52.7400016784668,27.6200008392334,31.361000061035156,-1.1444207618128353
2020-05-28,39.24694061279297,51.7400016784668,28.59000015258789,31.229000091552734,-1.071017801722863
2020-05-29,38.90522384643555,53.79999923706055,27.510000228881836,30.89700002670288,-1.1732565530154782
2020-06-01,39.16359329223633,53.630001068115234,28.229999542236328,30.449000072479247,-1.1240354702180195
2020-06-02,39.088592529296875,53.540000915527344,26.84000015258789,29.992500019073486,-1.1355035225047854
2020-06-03,39.92202377319336,52.72999954223633,25.65999984741211,29.594999980926513,-0.9714345316780627
2020-06-04,39.93869400024414,52.630001068115234,25.809999465942383,29.179500007629393,-0.966456978214589
2020-06-05,40.9138298034668,53.099998474121094,24.520000457763672,28.8335000038147,-0.8031834940270084
2020-06-08,41.5472526550293,52.970001220703125,25.809999465942383,28.725,-0.6883158993439672
2020-06-09,40.83882522583008,56.38999938964844,27.56999969482422,28.725,-0.8830557478131924
2020-06-10,40.52211380004883,57.439998626708984,27.56999969482422,28.451499938964844,-0.960423714724106
2020-06-11,37.95509719848633,52.83000183105469,40.790000915527344,28.727000045776368,-1.3219797816857237
2020-06-12,38.35038375854492,53.5,36.09000015258789,28.901000022888184,-1.2654978495287594
2020-06-15,38.9390869140625,54.68000030517578,34.400001525878906,29.026500129699706,-1.1850655445070564
2020-06-16,39.33437728881836,54.459999084472656,33.66999816894531,29.245000076293945,-1.1105713752464277
2020-06-17,39.17457962036133,54.54999923706055,33.470001220703125,29.392000102996825,-1.1407074613390897
2020-06-18,39.51939010620117,54.040000915527344,32.939998626708984,29.639500045776366,-1.069288986507074
2020-06-19,38.7036018371582,54.22999954223633,35.119998931884766,29.91899995803833,-1.2176843593829243
2020-06-22,38.4681282043457,54.7599983215332,31.770000457763672,30.09949998855591,-1.2701341058080646
2020-06-23,38.38401794433594,53.9900016784668,31.3700008392334,30.267500019073488,-1.26945469714949
2020-06-24,37.55140686035156,52.38999938964844,33.84000015258789,30.57849998474121,-1.3846053764325834
2020-06-25,37.786895751953125,51.93000030517578,32.220001220703125,30.760000038146973,-1.3335695607276932
2020-06-26,36.64311218261719,50.099998474121094,34.72999954223633,31.121000003814697,-1.4992024964303445
2020-06-29,37.30751037597656,50.279998779296875,31.780000686645508,31.298500061035156,-1.3851199987208382
2020-06-30,37.57664489746094,52.61000061035156,30.43000030517578,31.47800006866455,-1.3845857504533334
2020-07-01,37.69437789916992,52.58000183105469,28.6200008392334,31.626000118255615,-1.3631174304422728
2020-07-02,37.744850158691406,52.34000015258789,27.68000030517578,31.719500160217287,-1.349317119353464
2020-07-06,38.0391960144043,53.400001525878906,27.940000534057617,31.890500164031984,-1.318613735280868
2020-07-07,38.02238082885742,52.93000030517578,29.43000030517578,32.07150020599365,-1.3120814780964367
2020-07-08,37.904632568359375,53.43000030517578,28.079999923706055,32.097000217437746,-1.3430642563695725
2020-07-09,36.9290657043457,57.2599983215332,29.260000228881836,32.18150024414062,-1.5934362371247026
2020-07-10,37.971923828125,55.880001068115234,27.290000915527344,31.506500244140625,-1.3807232964402583
2020-07-13,38.0560188293457,53.59000015258789,32.189998626708984,31.31150016784668,-1.3194780256520084
2020-07-14,38.577449798583984,54.720001220703125,29.520000457763672,31.067500114440918,-1.2499538671440114
2020-07-15,39.023193359375,55.34000015258789,27.760000228881836,30.772000217437743,-1.1835195444068658
2020-07-16,38.81294631958008,54.91999816894531,28.0,30.49850015640259,-1.2122735165129697
2020-07-17,39.376426696777344,55.040000915527344,25.68000030517578,30.13550024032593,-1.114858520492059
2020-07-20,38.7877082824707,57.459999084472656,24.459999084472656,29.602500247955323,-1.2681493013791356
2020-07-21,39.69600296020508,57.0,24.84000015258789,29.256000232696532,-1.0978984429575305
2020-07-22,40.77251434326172,61.790000915527344,24.31999969482422,28.903500175476076,-1.004089166220518
2020-07-23,40.604305267333984,59.56999969482422,26.079999923706055,28.515500164031984,-0.9889665088541628
2020-07-24,40.78091812133789,69.4000015258789,25.84000015258789,28.19650011062622,-1.1566091783334778
2020-07-27,40.77251434326172,68.97000122070312,24.739999771118164,27.697000122070314,-1.1493960239904693
2020-07-28,40.52020263671875,67.61000061035156,25.440000534057617,27.380000114440918,-1.1665800391149583
2020-07-29,40.38563919067383,76.08999633789062,24.100000381469727,27.063500118255615,-1.3620392583272052
2020-07-30,40.10810089111328,78.19999694824219,24.760000228881836,26.870500087738037,-1.4539181191541286
2020-07-31,39.729652404785156,77.43000030517578,24.459999084472656,26.70950002670288,-1.5053927569483865
2020-08-03,38.9390869140625,77.66999816894531,24.280000686645508,26.526500034332276,-1.6503307544979433
2020-08-04,39.267086029052734,85.04000091552734,23.760000228881836,26.243000030517578,-1.7413643804502899
2020-08-05,39.71282958984375,85.30999755859375,22.989999771118164,25.988500022888182,-1.6678468083205469
2020-08-06,39.93149185180664,86.70999908447266,22.649999618530273,25.657999992370605,-1.6574346950134788
2020-08-07,40.20061111450195,84.8499984741211,22.209999084472656,25.403999900817873,-1.5721070414207083
2020-08-10,40.13334274291992,82.23999786376953,22.1299991607666,24.90099992752075,-1.5312059131707716
2020-08-11,40.30994415283203,76.87999725341797,24.030000686645508,24.626499938964844,-1.3914395476999217
2020-08-12,40.73046112060547,82.61000061035156,22.280000686645508,24.352499961853027,-1.432890001337546
2020-08-13,40.68840789794922,81.83999633789062,22.1299991607666,24.058999919891356,-1.4247583152309296
2020-08-14,40.74728012084961,81.30000305175781,22.049999237060547,23.877499866485596,-1.4033984602441771
2020-08-17,40.54542922973633,82.41999816894531,21.350000381469727,23.72199993133545,-1.4618307463038536
2020-08-18,40.7220458984375,81.66000366210938,21.510000228881836,23.555499935150145,-1.4151553267269426
2020-08-19,39.83898162841797,81.08999633789062,22.540000915527344,23.466499996185302,-1.5600906027977592
2020-08-20,39.82216262817383,82.7699966430664,22.719999313354492,23.298499965667723,-1.5970701570090842
2020-08-21,39.763282775878906,83.80999755859375,22.540000915527344,23.133500003814696,-1.6285503797880732
2020-08-24,40.343597412109375,83.08000183105469,22.3700008392334,23.01500005722046,-1.5109504730365726
2020-08-25,40.293121337890625,86.3499984741211,22.030000686645508,22.844500064849854,-1.5860716590314134
2020-08-26,40.503387451171875,86.0199966430664,23.270000457763672,22.803000068664552,-1.5421359377794714
2020-08-27,40.562255859375,83.80000305175781,24.469999313354492,22.788500022888183,-1.4867773777999829
2020-08-28,41.90787124633789,85.55000305175781,22.959999084472656,22.713500022888184,-1.2837626317976554
2020-08-31,41.655574798583984,90.81999969482422,26.40999984741211,22.819999980926514,-1.4351199915285848
2020-09-01,41.31075668334961,92.18000030517578,26.1200008392334,22.938000011444093,-1.5237419291438619
2020-09-02,43.05166244506836,90.22000122070312,26.56999969482422,23.117000007629393,-1.1756034036227248
2020-09-03,42.45454025268555,82.54000091552734,33.599998474121094,23.664499950408935,-1.1259822852018755
2020-09-04,42.92551040649414,82.01000213623047,30.75,24.091499996185302,-1.0318047052936787
2020-09-08,41.891056060791016,78.69000244140625,31.459999084472656,24.557999992370604,-1.1479113365914004
2020-09-09,42.21064758300781,81.91000366210938,28.809999465942383,24.79699993133545,-1.1564481296308535
2020-09-10,42.05085372924805,78.9800033569336,29.709999084472656,25.168499851226805,-1.1254656068789815
2020-09-11,42.94233703613281,76.33999633789062,26.8700008392334,25.405499935150146,-0.914075173031934
2020-09-14,42.993194580078125,77.9000015258789,25.850000381469727,25.595499992370605,-0.9366346335359993
2020-09-15,43.281455993652344,78.93000030517578,25.59000015258789,25.807499980926515,-0.9064021728721708
2020-09-16,43.06101989746094,76.66000366210938,26.040000915527344,26.03400001525879,-0.89952187316178
2020-09-17,42.857547760009766,76.55000305175781,26.459999084472656,26.229999923706053,-0.9333491163679924
2020-09-18,42.77276611328125,74.93000030517578,25.829999923706055,26.385499954223633,-0.9155864831813575
2020-09-21,41.619720458984375,77.94000244140625,27.780000686645508,26.64749994277954,-1.1808112356928346
2020-09-22,42.10298156738281,77.69999694824219,26.860000610351562,26.87199993133545,-1.0903246146602912
2020-09-23,40.873634338378906,74.7300033569336,28.579999923706055,27.199499893188477,-1.2480478121381628
2020-09-24,41.289066314697266,75.81999969482422,28.510000228881836,27.461499881744384,-1.196496102773875
2020-09-25,41.3060302734375,78.05999755859375,26.3799991607666,27.55699987411499,-1.2388227005919124
2020-09-28,41.78081130981445,79.4800033569336,26.190000534057617,27.71849994659424,-1.1834335196994348
2020-09-29,41.4755973815918,81.7699966430664,26.270000457763672,27.711499977111817,-1.2838588911780433
2020-09-30,41.85712432861328,81.98999786376953,26.3700008392334,27.723999977111816,-1.2207081232108448
2020-10-01,41.69602584838867,84.86000061035156,26.700000762939453,27.73050003051758,-1.3073356238848375
2020-10-02,41.8486328125,81.80000305175781,27.6299991607666,27.432000064849852,-1.2183676799512868
2020-10-05,41.865604400634766,86.1500015258789,27.959999084472656,27.292500019073486,-1.30339453392578
2020-10-06,41.4925537109375,84.4800033569336,29.479999542236328,27.19350004196167,-1.3356987498006738
2020-10-07,42.01819610595703,86.69000244140625,28.059999465942383,27.15600004196167,-1.2872850658576014
2020-10-08,42.781246185302734,86.51000213623047,26.360000610351562,26.988500118255615,-1.1484367619689742
2020-10-09,43.07798385620117,83.0999984741211,25.0,26.895000076293947,-1.0268468460846947
2020-10-12,43.31536865234375,84.29000091552734,25.06999969482422,26.85600004196167,-1.0088673673389954
2020-10-13,42.57777404785156,85.27999877929688,26.06999969482422,26.880000019073485,-1.1595976997598185
2020-10-14,42.492984771728516,84.20999908447266,26.399999618530273,26.897999954223632,-1.1529672278776382
2020-10-15,42.38277053833008,83.12999725341797,26.969999313354492,26.923499965667723,-1.1506394058366671
2020-10-16,42.41667938232422,83.16999816894531,27.40999984741211,27.002499961853026,-1.145440595712777
2020-10-19,42.069068908691406,82.0,29.18000030517578,27.07249994277954,-1.1833558990968842
2020-10-20,42.60319519042969,81.55999755859375,29.350000381469727,27.196999931335448,-1.0798089508856503
2020-10-21,42.38277053833008,79.19999694824219,28.649999618530273,27.20049991607666,-1.0711051480221667
2020-10-22,42.96776580810547,79.41999816894531,28.110000610351562,27.180499935150145,-0.9719016508892059
2020-10-23,42.832122802734375,81.95999908447266,27.549999237060547,27.238999938964845,-1.0473401881554532
2020-10-26,42.2216796875,82.2300033569336,32.459999084472656,27.552499866485597,-1.160969406639973
2020-10-27,42.30646514892578,78.87999725341797,33.349998474121094,27.906499767303465,-1.0781497011670724
2020-10-28,40.661678314208984,76.4000015258789,40.279998779296875,28.60199966430664,-1.319401444962973
2020-10-29,40.71255111694336,78.0199966430664,37.59000015258789,29.146499633789062,-1.3431722613226422
2020-10-30,40.746463775634766,75.29000091552734,38.02000045776367,29.665999698638917,-1.2819143503208086
2020-11-02,41.22124481201172,74.69999694824219,37.130001068115234,30.124499797821045,-1.1858471484372521
2020-11-03,41.84016036987305,76.58000183105469,35.54999923706055,30.427999782562257,-1.114227980338791
2020-11-04,41.68754196166992,81.3499984741211,29.56999969482422,30.50349979400635,-1.2378044399708363
2020-11-05,41.91646194458008,83.0,27.579999923706055,30.56449975967407,-1.2306341829287146
2020-11-06,41.9249382019043,85.87999725341797,24.860000610351562,30.55749979019165,-1.287416854354939
2020-11-09,44.570167541503906,83.12000274658203,25.75,30.59149980545044,-0.7628503613221325
2020-11-10,45.765586853027344,77.98999786376953,24.799999237060547,30.527999782562254,-0.4472133551347781
2020-11-11,45.42646026611328,81.27999877929688,23.450000762939453,30.380499839782715,-0.5738856175823119
2020-11-12,44.94319534301758,81.83999633789062,25.350000381469727,30.299499893188475,-0.6708488253469762
2020-11-13,45.31623458862305,81.43000030517578,23.100000381469727,30.083999919891358,-0.5964522906343735
2020-11-16,45.65536880493164,83.7300033569336,22.450000762939453,29.74749994277954,-0.5829076285399765
2020-11-17,45.5112419128418,83.36000061035156,22.709999084472656,29.415499877929687,-0.6009575848498357
2020-11-18,44.60406494140625,82.54000091552734,23.84000015258789,29.174999904632568,-0.7451061351030653
2020-11-19,45.04494094848633,85.54000091552734,23.110000610351562,28.924999904632568,-0.7277001009503523
2020-11-20,44.65493392944336,84.63999938964844,23.700000762939453,28.732499980926512,-0.7785918023992991
2020-11-23,44.663414001464844,85.30999755859375,22.65999984741211,28.242500019073486,-0.7906484484544777
2020-11-24,45.12124252319336,85.06999969482422,21.639999389648438,27.657000064849854,-0.7046684039868456
2020-11-25,44.875370025634766,86.70999908447266,21.25,26.70550012588501,-0.7814246192576753
2020-11-27,44.68037033081055,87.19000244140625,20.84000015258789,25.86800012588501,-0.8256909598782614
2020-11-30,44.09077835083008,92.66000366210938,20.56999969482422,24.995500087738037,-1.040861645730693
2020-12-01,44.466758728027344,92.62999725341797,20.770000457763672,24.17750005722046,-0.9736340941298651
2020-12-02,44.52655792236328,93.73999786376953,21.170000076293945,23.458500099182128,-0.9855021078008501
2020-12-03,45.099063873291016,92.30999755859375,21.280000686645508,23.044000148773193,-0.8551193300080193
2020-12-04,46.01335144042969,94.04000091552734,20.790000915527344,22.704500198364258,-0.7281272492148351
2020-12-07,45.278507232666016,94.06999969482422,21.299999237060547,22.526500129699706,-0.8589420408334539
2020-12-08,45.440853118896484,92.91999816894531,20.68000030517578,22.273000144958495,-0.8069024195767798
2020-12-09,45.569026947021484,89.83000183105469,22.270000457763672,22.146500205993654,-0.72165669728258
2020-12-10,45.32976531982422,91.66000366210938,22.520000457763672,22.100000190734864,-0.8010867434718593
2020-12-11,45.586116790771484,91.6500015258789,23.309999465942383,21.998000144958496,-0.7554611827960207
2020-12-14,45.517765045166016,94.77999877929688,24.719999313354492,22.079000091552736,-0.8309165056824594
2020-12-15,46.004798889160156,97.12000274658203,22.889999389648438,22.101000022888183,-0.791974907307748
2020-12-16,45.338321685791016,96.8499984741211,22.5,22.09050006866455,-0.9046043112455192
2020-12-17,45.517765045166016,96.83999633789062,21.93000030517578,21.995000076293945,-0.8726061657841798
2020-12-18,45.91936111450195,95.91999816894531,21.56999969482422,21.91800003051758,-0.7828283406301063
2020-12-21,45.124698638916016,93.2300033569336,25.15999984741211,21.99099998474121,-0.8691959061430502
2020-12-22,45.08197021484375,93.16000366210938,24.229999542236328,22.069499969482422,-0.8753503583480889
2020-12-23,45.355411529541016,91.55000305175781,23.309999465942383,22.15299997329712,-0.7943163073658722
2020-12-24,45.66301345825195,91.80999755859375,21.530000686645508,22.167000007629394,-0.7450737507714019
2020-12-28,46.27824783325195,91.5999984741211,21.700000762939453,22.210000038146973,-0.6318099331765455
2020-12-29,46.25261306762695,90.62000274658203,23.079999923706055,22.335500049591065,-0.6165192974677999
2020-12-30,46.517486572265625,92.29000091552734,22.770000457763672,22.435500049591063,-0.6033830911486191
2020-12-31,46.85927963256836,91.70999908447266,22.75,22.514500045776366,-0.5310825649341214
2021-01-04,45.08197021484375,92.30000305175781,26.969999313354492,22.798999977111816,-0.8579459041615977
2021-01-05,44.58638381958008,92.7699966430664,25.34000015258789,23.026499938964843,-0.9552708889372734
2021-01-06,43.167964935302734,90.33000183105469,25.06999969482422,23.214999961853028,-1.1572218260613971
2021-01-07,42.6894416809082,95.16000366210938,22.3700008392334,23.299499988555908,-1.3397600173675386
2021-01-08,43.64645767211914,94.58000183105469,21.559999465942383,23.263999938964844,-1.158447604661855
2021-01-11,42.8945198059082,97.25,24.079999923706055,23.34199991226196,-1.3457188130303142
2021-01-12,42.81761932373047,95.36000061035156,23.329999923706055,23.342999935150146,-1.3210955921484058
2021-01-13,42.8603515625,91.77999877929688,22.209999084472656,23.217499923706054,-1.2410727439527867
2021-01-14,42.0656852722168,90.79000091552734,23.25,23.235499954223634,-1.3618450528420962
2021-01-15,41.6128044128418,88.20999908447266,24.34000015258789,23.32749996185303,-1.389878043849675
2021-01-19,41.45047378540039,89.44999694824219,23.239999771118164,23.392999935150147,-1.4437362823511706
2021-01-20,41.595733642578125,88.75,21.579999923706055,23.39349994659424,-1.4038312174699095
2021-01-21,41.82643508911133,91.52999877929688,21.31999969482422,23.201499938964844,-1.4192138728150672
2021-01-22,41.43337631225586,92.79000091552734,21.90999984741211,23.085499954223632,-1.5143598738157342
2021-01-25,41.681175231933594,94.12999725341797,23.190000534057617,23.079500007629395,-1.497570642396753
2021-01-26,42.11696243286133,94.70999908447266,23.020000457763672,23.153999996185302,-1.43209104547782
2021-01-27,41.467559814453125,88.83999633789062,37.209999084472656,23.929499912261964,-1.4283637705744618
2021-01-28,41.99732971191406,87.5199966430664,30.209999084472656,24.285999870300294,-1.307779593173168
2021-01-29,41.14284896850586,85.63999938964844,33.09000015258789,24.801999855041505,-1.4211389158877636
2021-02-01,41.42483901977539,87.66000366210938,30.239999771118164,25.176499843597412,-1.4120531403697234
2021-02-02,41.83498001098633,88.86000061035156,25.559999465942383,25.105999851226805,-1.3636651071498846
2021-02-03,41.672630310058594,87.88999938964844,22.90999984741211,24.984499835968016,-1.372801375857503
2021-02-04,41.877708435058594,87.83999633789062,21.770000457763672,24.81949987411499,-1.335451456517123
2021-02-05,42.4245719909668,87.9000015258789,20.8700008392334,24.74449987411499,-1.239766595544996
2021-02-08,42.655277252197266,91.47000122070312,21.239999771118164,24.72849988937378,-1.271136394708756
2021-02-09,42.46729278564453,90.91000366210938,21.6299991607666,24.605999851226805,-1.2931124504133713
2021-02-10,42.3818244934082,92.3499984741211,21.989999771118164,24.538999843597413,-1.337398867706718
2021-02-11,42.9799690246582,92.66000366210938,21.25,24.49099988937378,-1.2376869168551643
2021-02-12,43.31321334838867,93.7699966430664,19.969999313354492,24.326999855041503,-1.2011027956967322
2021-02-16,42.95433807373047,91.45999908447266,21.459999084472656,24.18299980163574,-1.2179431270371566
2021-02-17,42.83472442626953,89.94000244140625,21.5,24.095999813079835,-1.2083763021984937
2021-02-18,43.38157272338867,88.63999938964844,22.489999771118164,24.14149980545044,-1.0851706748248073
2021-02-19,42.81761932373047,89.58000183105469,22.049999237060547,24.177999782562257,-1.204121577547271
2021-02-22,43.2619514465332,85.37000274658203,23.450000762939453,24.254999828338622,-1.0401891864845716
2021-02-23,43.18505096435547,84.73999786376953,23.110000610351562,24.25099983215332,-1.041065385493182
2021-02-24,43.330299377441406,86.94000244140625,21.34000015258789,24.16699981689453,-1.0598517761641453
2021-02-25,42.868892669677734,82.41999816894531,28.889999389648438,23.75099983215332,-1.0501342375157163
2021-02-26,41.86061096191406,84.51000213623047,27.950000762939453,23.63799991607666,-1.2710894722064154
2021-03-01,42.638187408447266,86.38999938964844,23.350000381469727,23.15099992752075,-1.1713568887767916
2021-03-02,42.80907440185547,84.12999725341797,24.100000381469727,22.84399995803833,-1.095339976354576
2021-03-03,42.70653533935547,80.86000061035156,26.670000076293945,22.89949998855591,-1.0473316755878483
2021-03-04,42.67236328125,77.75,28.56999969482422,23.182499980926515,-0.9904473212211644
2021-03-05,43.39865493774414,78.5199966430664,24.65999984741211,23.326999950408936,-0.8773380494140052
2021-03-08,44.124969482421875,73.95999908447266,25.469999313354492,23.55699987411499,-0.6563577754479337
2021-03-09,43.458473205566406,78.52999877929688,24.030000686645508,23.69649991989136,-0.866941218948127
2021-03-10,43.95406723022461,77.5199966430664,22.559999465942383,23.742999935150145,-0.7586863389294967
2021-03-11,43.4755744934082,81.2300033569336,21.90999984741211,23.738999938964845,-0.91855297178562
2021-03-12,43.389404296875,81.05000305175781,20.690000534057617,23.710999965667725,-0.930178747566721
2021-03-15,43.966670989990234,82.5,20.030000686645508,23.714000034332276,-0.8572369965604116
2021-03-16,44.130374908447266,82.75,19.790000915527344,23.63050012588501,-0.8332895875605776
2021-03-17,44.14759826660156,82.62999725341797,19.229999542236328,23.517000102996825,-0.8278091833893952
2021-03-18,43.570350646972656,78.12000274658203,21.579999923706055,23.47150011062622,-0.8388201715831285
2021-03-19,43.77712631225586,79.05999755859375,20.950000762939453,23.416500186920167,-0.8212047662029199
2021-03-22,43.94082260131836,80.30000305175781,18.8799991607666,23.188000106811522,-0.8172941660638589
