Date,PG,KRE,VIX,AvgVIX,zscore
2023-01-31,130.90097045898438,56.437660217285156,19.399999618530273,20.202999973297118,-0.039494830370524744
2023-02-01,131.64564514160156,57.23716735839844,17.8700008392334,19.951500034332277,0.22615658526623614
2023-02-02,130.7078857421875,58.76350021362305,18.729999542236328,19.7875,0.1816135623086439
2023-02-03,131.11241149902344,58.79983139038086,18.329999923706055,19.58100004196167,0.28036203265500315
2023-02-06,129.9999237060547,58.236541748046875,19.43000030517578,19.49600009918213,-0.04425265378874474
2023-02-07,128.73121643066406,58.86342239379883,18.65999984741211,19.33050012588501,-0.26914776087602604
2023-02-08,127.3980941772461,58.200199127197266,19.6299991607666,19.28300008773804,-0.6567930906147305
2023-02-09,126.00068664550781,57.346187591552734,20.709999084472656,19.264000034332277,-1.08131111856146
2023-02-10,127.11312866210938,57.228084564208984,20.530000686645508,19.34900007247925,-0.8347114453036756
2023-02-13,128.77719116210938,57.69142532348633,20.34000015258789,19.448500061035155,-0.3925651959389425
2023-02-14,128.05087280273438,57.473384857177734,18.90999984741211,19.426000022888182,-0.5873593884017101
2023-02-15,127.7566909790039,58.15477752685547,18.229999542236328,19.320499992370607,-0.578142960877481
2023-02-16,126.08338928222656,57.128143310546875,20.170000076293945,19.30299997329712,-1.0869341666624421
2023-02-17,128.72203063964844,57.41886901855469,20.020000457763672,19.311499977111815,-0.4366648947042419
2023-02-21,128.6300811767578,56.08333969116211,22.8700008392334,19.46450004577637,-0.6110536446956913
2023-02-22,129.17254638671875,55.81077575683594,22.290000915527344,19.619000053405763,-0.5154127203691273
2023-02-23,128.75880432128906,56.0288200378418,21.139999389648438,19.72200002670288,-0.5871958859816923
2023-02-24,128.03248596191406,56.03791809082031,21.670000076293945,19.869000053405763,-0.7559877685818309
2023-02-27,127.92216491699219,56.01974105834961,20.950000762939453,19.99100008010864,-0.7838647593097182
2023-02-28,126.46953582763672,55.928890228271484,20.700000762939453,20.029000091552735,-1.1339301899810488
2023-03-01,126.5615234375,55.592735290527344,20.579999923706055,20.088000106811524,-1.1509031973694603
2023-03-02,128.64846801757812,54.18451690673828,19.59000015258789,20.17400007247925,-0.8241272776450012
2023-03-03,129.58624267578125,54.85682678222656,18.489999771118164,20.16200008392334,-0.5278849825662
2023-03-06,129.03463745117188,54.44799041748047,18.610000610351562,20.176000118255615,-0.7036682789955391
2023-03-07,126.46953582763672,52.69453811645508,19.59000015258789,20.184000110626222,-1.5041915885331005
2023-03-08,126.48792266845703,52.421974182128906,19.110000610351562,20.206500148773195,-1.5310947442344456
2023-03-09,125.55937957763672,48.17007064819336,22.610000610351562,20.35550022125244,-2.2349623213698577
2023-03-10,126.12939453125,46.053199768066406,24.799999237060547,20.560000228881837,-2.3440116374708806
2023-03-13,127.0028305053711,40.384002685546875,26.520000457763672,20.859500217437745,-2.7887750523827073
2023-03-14,128.574951171875,41.22892379760742,23.729999542236328,21.029000186920165,-2.324444891889673
2023-03-15,130.3953094482422,40.55662536621094,26.139999389648438,21.390500164031984,-1.9757577841240368
2023-03-16,131.36984252929688,41.983009338378906,22.989999771118164,21.628500175476074,-1.5845956320786374
2023-03-17,131.40660095214844,39.46638488769531,25.510000228881836,21.89550018310547,-1.8640980323438805
2023-03-20,133.4292755126953,39.908905029296875,24.149999618530273,22.102000141143797,-1.340481819819255
2023-03-21,132.46388244628906,42.20851516723633,21.3799991607666,22.027500057220458,-1.3029633072307947
2023-03-22,132.38116455078125,39.80812072753906,22.260000228881836,22.026000022888184,-1.5970968376254422
2023-03-23,132.197265625,38.699546813964844,22.610000610351562,22.09950008392334,-1.7670045777626522
2023-03-24,134.89105224609375,39.87225341796875,21.739999771118164,22.10300006866455,-1.0028736103049736
2023-03-27,134.18312072753906,40.22041320800781,20.600000381469727,22.085500049591065,-1.1285511091893283
2023-03-28,134.56007385253906,40.18376541137695,19.969999313354492,22.048999977111816,-1.0446043557617561
2023-03-29,134.9738311767578,40.61437225341797,19.1200008392334,21.976000022888183,-0.8985614918770036
2023-03-30,135.56219482421875,39.789798736572266,19.020000457763672,21.947500038146973,-0.855381060792615
2023-03-31,136.7022247314453,40.18376541137695,18.700000762939453,21.958000087738036,-0.5437099777568034
2023-04-03,137.45611572265625,39.7623176574707,18.549999237060547,21.955000019073488,-0.4156757197991394
2023-04-04,138.1180419921875,38.88277816772461,19.0,21.925500011444093,-0.36158668601340044
2023-04-05,139.06500244140625,38.48881912231445,19.079999923706055,21.923999977111816,-0.18526057999321813
2023-04-06,139.9476318359375,39.056854248046875,18.399999618530273,21.71349992752075,0.08615008044973121
2023-04-10,138.78921508789062,39.25841522216797,18.969999313354492,21.42199993133545,-0.16164568290409367
2023-04-11,138.51339721679688,39.36836624145508,19.100000381469727,21.050999927520753,-0.21355261569295114
2023-04-12,138.890380859375,38.937747955322266,19.09000015258789,20.81899995803833,-0.1746995872258646
2023-04-13,139.53390502929688,39.53327178955078,17.799999237060547,20.401999950408936,0.04394847596921844
2023-04-14,138.8259735107422,38.763671875,17.06999969482422,20.10599994659424,-0.20968765486326368
2023-04-17,138.87197875976562,39.91806411743164,16.950000762939453,19.67799997329712,-0.0667781067749721
2023-04-18,139.0190887451172,39.056854248046875,16.829999923706055,19.311999988555907,-0.1309690863218973
2023-04-19,139.04661560058594,40.59603500366211,16.459999084472656,19.06599998474121,0.05166942877668071
2023-04-20,139.55638122558594,39.83561325073242,17.170000076293945,18.811499977111815,0.08381540949841662
2023-04-21,144.38560485839844,39.33171081542969,16.770000457763672,18.51949996948242,1.1553364119834688
2023-04-24,144.64463806152344,39.130149841308594,16.889999389648438,18.276999950408936,1.1928313203613135
2023-04-25,144.68162536621094,37.481021881103516,18.760000228881836,18.18499994277954,1.0126914977500683
2023-04-26,143.00714111328125,37.71006393432617,18.84000015258789,18.12849998474121,0.6473707894442331
2023-04-27,144.75564575195312,38.41552734375,17.030000686645508,18.023999977111817,1.1369796160420176
2023-04-28,144.67237854003906,39.0843391418457,15.779999732971191,17.86199994087219,1.1940735083322747
2023-05-01,144.84815979003906,37.98492431640625,16.079999923706055,17.73099989891052,1.109317496059789
2023-05-02,144.7186279296875,35.602848052978516,17.780000686645508,17.692499971389772,0.8063345841977945
2023-05-03,144.53359985351562,34.961524963378906,18.34000015258789,17.659499979019166,0.6896526470065706
2023-05-04,143.86749267578125,33.05585861206055,20.09000015258789,17.709999990463256,0.3157418630939054
2023-05-05,144.3485870361328,35.135589599609375,17.190000534057617,17.649500036239623,0.6663180415924931
2023-05-08,143.6732177734375,34.430137634277344,16.979999542236328,17.550000047683717,0.42763938446925104
2023-05-09,142.20225524902344,34.283546447753906,17.709999084472656,17.480499982833862,0.06690605604920961
2023-05-10,142.49832153320312,33.95371627807617,16.940000534057617,17.37300000190735,0.0983763567161548
2023-05-11,142.8313446044922,33.1108283996582,16.93000030517578,17.32950005531311,0.07975448133093792
2023-05-12,144.28382873535156,33.32155990600586,17.030000686645508,17.327500104904175,0.4435096884752632
2023-05-15,144.330078125,34.37516784667969,17.1200008392334,17.33600010871887,0.5749387618866322
2023-05-16,144.0802764892578,33.862098693847656,17.989999771118164,17.39400010108948,0.45779319119013573
2023-05-17,143.46971130371094,36.354122161865234,16.8700008392334,17.414500188827514,0.6003073662150717
2023-05-18,141.110595703125,36.573997497558594,16.049999237060547,17.358500146865843,0.07385144649665996
2023-05-19,141.70269775390625,35.92350769042969,16.809999465942383,17.36050009727478,0.13783473399935994
2023-05-22,137.992919921875,37.06874465942383,17.209999084472656,17.37650008201599,-0.5985102018692395
2023-05-23,136.50344848632812,37.435211181640625,18.530000686645508,17.365000104904176,-0.9048377284072256
2023-05-24,135.3748016357422,36.76639938354492,20.030000686645508,17.424500131607054,-1.2453107918422057
2023-05-25,134.50514221191406,36.464054107666016,19.139999389648438,17.530000066757204,-1.4832731328732789
2023-05-26,134.514404296875,36.912986755371094,17.950000762939453,17.638500118255614,-1.4297145943292289
2023-05-30,132.4606170654297,36.839691162109375,17.459999084472656,17.707500076293947,-1.9183378127269641
2023-05-31,131.83152770996094,35.70362854003906,17.940000534057617,17.71550006866455,-2.195490287268658
2023-06-01,133.18222045898438,36.42741012573242,15.649999618530273,17.58100004196167,-1.796803906625555
2023-06-02,135.55055236816406,38.672061920166016,14.600000381469727,17.306500053405763,-0.9860594021706967
2023-06-05,135.0139923095703,37.67341995239258,14.729999542236328,17.183500003814697,-1.2258443476516694
2023-06-06,133.6725311279297,39.54243469238281,13.960000038146973,17.03250002861023,-1.325554604900365
2023-06-07,133.95932006835938,40.852569580078125,13.9399995803833,16.84400005340576,-1.1085140716857442
2023-06-08,135.4765625,40.367000579833984,13.649999618530273,16.679500007629393,-0.8093275002671778
2023-06-09,135.58755493164062,39.817283630371094,13.829999923706055,16.52449998855591,-0.8463047540570878
2023-06-12,134.52365112304688,39.52410888671875,15.010000228881836,16.423499965667723,-1.128637005745626
2023-06-13,134.1998748779297,40.440284729003906,14.609999656677246,16.297999906539918,-1.099463123302554
2023-06-14,135.45803833007812,39.25841522216797,13.880000114440918,16.092499923706054,-0.9405673389645635
2023-06-15,137.3360595703125,40.00968551635742,14.5,15.973999881744385,-0.4154300635841801
2023-06-16,138.3444366455078,39.4599723815918,13.539999961853027,15.84849991798401,-0.24257342436321697
2023-06-20,137.06777954101562,38.95043182373047,13.880000114440918,15.701999950408936,-0.5994223809506635
2023-06-21,138.25193786621094,38.34934616088867,13.199999809265137,15.50149998664856,-0.3913442149625347
2023-06-22,138.7237548828125,37.13793182373047,12.90999984741211,15.220499944686889,-0.41970029571767714
2023-06-23,137.3453369140625,36.60158157348633,13.4399995803833,14.890999889373779,-0.8034128826239006
2023-06-26,137.48410034179688,37.06394958496094,14.25,14.646499919891358,-0.718035282574931
2023-06-27,138.7885284423828,37.69277572631836,13.739999771118164,14.435999870300293,-0.3410371488002452
2023-06-28,138.7607879638672,37.48933029174805,13.430000305175781,14.23449993133545,-0.37081362172046767
2023-06-29,138.19644165039062,38.192138671875,13.539999961853027,14.01449990272522,-0.4223175336048466
2023-06-30,140.37974548339844,37.75751876831055,13.59000015258789,13.9114999294281,0.038445233316690065
2023-07-03,141.08285522460938,38.62677764892578,13.569999694824219,13.859999895095825,0.30236263429405486
2023-07-05,140.84231567382812,38.1181640625,14.180000305175781,13.832499933242797,0.18789285961496857
2023-07-06,140.61105346679688,37.53557586669922,15.4399995803833,13.906499910354615,0.06712393770898745
2023-07-07,137.6598663330078,38.34934616088867,14.829999923706055,13.950999927520751,-0.5297869853941113
2023-07-10,137.7153778076172,38.654518127441406,15.069999694824219,14.021999931335449,-0.481871456246253
2023-07-11,136.99374389648438,39.17237854003906,14.84000015258789,14.07249994277954,-0.5913260072646542
2023-07-12,137.70611572265625,39.95841598510742,13.539999961853027,13.9989999294281,-0.33476987742945113
2023-07-13,137.7986602783203,40.642730712890625,13.609999656677246,13.948999929428101,-0.23479156962671743
2023-07-14,138.81629943847656,39.884437561035156,13.34000015258789,13.92199993133545,-0.08364697169228162
2023-07-17,137.83563232421875,40.57799530029297,13.479999542236328,13.870999908447265,-0.23355724362515295
2023-07-18,138.0946807861328,42.288780212402344,13.300000190734863,13.858999919891357,0.0228623142062455
2023-07-19,139.03831481933594,43.6019287109375,13.760000228881836,13.852999925613403,0.3938364667261553
2023-07-20,140.1656951904297,43.43546676635742,13.989999771118164,13.892499923706055,0.6383931214801458
2023-07-21,142.3720703125,42.889869689941406,13.600000381469727,13.926999950408936,1.0918461780049715
2023-07-24,142.8282470703125,43.971824645996094,13.90999984741211,13.950499963760375,1.3223727595879269
2023-07-25,143.16339111328125,43.139556884765625,13.859999656677246,13.930999946594238,1.305462593567324
2023-07-26,143.31234741210938,45.183250427246094,13.1899995803833,13.903499937057495,1.5742501813434322
2023-07-27,141.60870361328125,44.41570281982422,14.40999984741211,13.952499914169312,1.0880238050185351
2023-07-28,145.61184692382812,45.05377960205078,13.329999923706055,13.941999912261963,2.097115509768593
2023-07-31,145.50942993164062,45.026039123535156,13.630000114440918,13.943999910354615,2.0699919041991177
2023-08-01,145.46287536621094,44.545162200927734,13.930000305175781,13.961999940872193,2.0040564386770394
2023-08-02,145.77940368652344,44.34172439575195,16.09000015258789,14.057499933242799,2.0547804470719524
2023-08-03,146.16111755371094,44.7301139831543,15.920000076293945,14.08149995803833,2.188497723708089
2023-08-04,144.55984497070312,44.905818939208984,17.100000381469727,14.194999980926514,1.8341900257949852
2023-08-07,146.0866241455078,45.34970474243164,15.770000457763672,14.230000019073486,2.24200846053797
2023-08-08,146.24490356445312,44.767112731933594,15.989999771118164,14.2875,2.2123247543835425
2023-08-09,146.05868530273438,44.119781494140625,15.960000038146973,14.408500003814698,2.094676719379232
2023-08-10,145.3325653076172,44.08279800415039,15.850000381469727,14.520500040054321,1.9206559078403602
2023-08-11,146.17971801757812,44.19375991821289,14.84000015258789,14.595500040054322,2.131446414625342
2023-08-14,145.0346221923828,43.33374786376953,14.819999694824219,14.662500047683716,1.765238946153234
2023-08-15,144.10366821289062,41.891143798828125,16.459999084472656,14.820499992370605,1.38240995859308
2023-08-16,142.6327362060547,41.419517517089844,16.780000686645508,14.971500015258789,0.9844744750281084
2023-08-17,141.60870361328125,41.419517517089844,17.889999389648438,15.166499996185303,0.7450272102883131
2023-08-18,142.00900268554688,41.382530212402344,17.299999237060547,15.351499938964844,0.8343940285436072
