Date,MS,KDP,VIX,AvgVIX,zscore
2020-05-04,31.664716720581055,22.417211532592773,35.970001220703125,39.44600009918213,0.05280179558548685
2020-05-05,31.57327651977539,22.623981475830078,33.61000061035156,38.86450004577637,-0.12796513130312687
2020-05-06,31.007980346679688,23.02029037475586,34.119998931884766,38.235499954223634,-0.531920638131827
2020-05-07,32.263267517089844,22.71013641357422,31.440000534057617,37.64000005722046,-0.09597512369621779
2020-05-08,33.319026947021484,22.692901611328125,27.979999542236328,36.95550012588501,0.0735727482749865
2020-05-11,33.11119842529297,23.201210021972656,27.56999969482422,36.275500202178954,-0.3683118259105136
2020-05-12,31.939048767089844,22.908287048339844,33.040000915527344,36.03950033187866,-0.3040767115310276
2020-05-13,30.750274658203125,22.761825561523438,35.279998779296875,35.76150026321411,-0.36078840116199395
2020-05-14,31.431941986083984,22.71875762939453,32.61000061035156,35.38650026321411,-0.22547571578285203
2020-05-15,30.999662399291992,22.65843963623047,31.889999389648438,35.07350015640259,-0.24038647119035028
2020-05-18,33.48529052734375,23.227054595947266,29.299999237060547,34.34700002670288,-0.33408589831188396
2020-05-19,32.695552825927734,23.451059341430664,30.530000686645508,33.60300006866455,-0.6317159254892014
2020-05-20,34.13371658325195,23.85597801208496,27.989999771118164,32.90350008010864,-0.7473559654319877
2020-05-21,33.50191116333008,23.15813446044922,29.530000686645508,32.31100006103516,-0.2758755096966826
2020-05-22,33.360595703125,23.399362564086914,28.15999984741211,31.92250003814697,-0.4918721651312669
2020-05-26,36.32005310058594,23.201210021972656,28.010000228881836,31.658500003814698,0.1046274217769913
2020-05-27,38.9553337097168,23.924903869628906,27.6200008392334,31.361000061035156,-0.09248399175047814
2020-05-28,36.91029739379883,23.933517456054688,28.59000015258789,31.229000091552734,-0.4008620078506791
2020-05-29,36.74404525756836,24.05413055419922,27.510000228881836,30.89700002670288,-0.5229488111129511
2020-06-01,37.15969467163086,24.433216094970703,28.229999542236328,30.449000072479247,-0.768392194505553
2020-06-02,37.8912467956543,24.17474937438965,26.84000015258789,29.992500019073486,-0.45145597301464585
2020-06-03,38.99689483642578,24.527982711791992,25.65999984741211,29.594999980926513,-0.5742873692875452
2020-06-04,40.47662353515625,24.484905242919922,25.809999465942383,29.179500007629393,-0.32134414544410816
2020-06-05,41.17493438720703,24.71752166748047,24.520000457763672,28.8335000038147,-0.4066245082808072
2020-06-08,41.69034194946289,24.4935245513916,25.809999465942383,28.725,-0.1494329895245066
2020-06-09,41.89817810058594,24.407367706298828,27.56999969482422,28.725,-0.04909458375733761
2020-06-10,40.47662353515625,24.5538272857666,27.56999969482422,28.451499938964844,-0.37710643338778993
2020-06-11,37.05162048339844,24.415985107421875,40.790000915527344,28.727000045776368,-0.770379825102972
2020-06-12,38.47316360473633,24.226442337036133,36.09000015258789,28.901000022888184,-0.4075126382278437
2020-06-15,39.404239654541016,24.62274932861328,34.400001525878906,29.026500129699706,-0.5909227552630825
2020-06-16,40.368560791015625,24.674440383911133,33.66999816894531,29.245000076293945,-0.49061695317724785
2020-06-17,39.70349884033203,24.76059341430664,33.470001220703125,29.392000102996825,-0.6583408107519585
2020-06-18,39.55387496948242,25.03628921508789,32.939998626708984,29.639500045776366,-0.9034485520405486
2020-06-19,39.013526916503906,24.73474884033203,35.119998931884766,29.91899995803833,-0.7391229025861678
2020-06-22,39.38760757446289,25.148286819458008,31.770000457763672,30.09949998855591,-1.0185671253412534
2020-06-23,39.81157684326172,25.01044464111328,31.3700008392334,30.267500019073488,-0.844557091082064
2020-06-24,39.03014373779297,24.467674255371094,33.84000015258789,30.57849998474121,-0.520593604929215
2020-06-25,40.559757232666016,24.467674255371094,32.220001220703125,30.760000038146973,-0.29515047062714
2020-06-26,39.11328125,24.312597274780273,34.72999954223633,31.121000003814697,-0.38287324882753937
2020-06-29,39.27122497558594,24.381513595581055,31.780000686645508,31.298500061035156,-0.4153522629249395
2020-06-30,40.15242004394531,24.467674255371094,30.43000030517578,31.47800006866455,-0.35518614163212997
2020-07-01,39.57881164550781,24.831443786621094,28.6200008392334,31.626000118255615,-0.734040346837196
2020-07-02,39.728450775146484,24.71018409729004,27.68000030517578,31.719500160217287,-0.6138789298195718
2020-07-06,40.584693908691406,24.73616600036621,27.940000534057617,31.890500164031984,-0.5087019495954563
2020-07-07,39.479061126708984,25.221193313598633,29.43000030517578,32.07150020599365,-1.0640741416271708
2020-07-08,40.65952682495117,24.77947425842285,28.079999923706055,32.097000217437746,-0.5327117663724039
2020-07-09,39.49567413330078,25.117258071899414,29.260000228881836,32.18150024414062,-0.9775354439050168
2020-07-10,41.39939498901367,25.290477752685547,27.290000915527344,31.506500244140625,-0.837099907327784
2020-07-13,41.748538970947266,25.047969818115234,32.189998626708984,31.31150016784668,-0.5894368385429105
2020-07-14,41.981300354003906,25.411733627319336,29.520000457763672,31.067500114440918,-0.8494390508121681
2020-07-15,42.68791961669922,25.48102569580078,27.760000228881836,30.772000217437743,-0.8013551480827011
2020-07-16,43.76032257080078,25.60228157043457,28.0,30.49850015640259,-0.7414019679000227
2020-07-17,43.569129943847656,25.792823791503906,25.68000030517578,30.13550024032593,-0.9237417218630559
2020-07-20,43.11189651489258,25.78415870666504,24.459999084472656,29.602500247955323,-0.9841207832717609
2020-07-21,43.5441780090332,25.879436492919922,24.84000015258789,29.256000232696532,-0.9974944285172911
2020-07-22,42.3969612121582,26.243200302124023,24.31999969482422,28.903500175476076,-1.4608856715417218
2020-07-23,42.031185150146484,26.21721839904785,26.079999923706055,28.515500164031984,-1.4937748259529624
2020-07-24,41.71529769897461,26.27784538269043,25.84000015258789,28.19650011062622,-1.5893831755232057
2020-07-27,42.66297912597656,26.814834594726562,24.739999771118164,27.697000122070314,-1.8841667039069199
2020-07-28,41.78179931640625,26.754209518432617,25.440000534057617,27.380000114440918,-1.9649904769503725
2020-07-29,42.056129455566406,27.07467269897461,24.100000381469727,27.063500118255615,-2.1838331047687074
2020-07-30,40.97626495361328,26.6502742767334,24.760000228881836,26.870500087738037,-1.9996245332824603
2020-07-31,40.91767501831055,26.494375228881836,24.459999084472656,26.70950002670288,-1.882127669899719
2020-08-03,41.40317916870117,25.91408348083496,24.280000686645508,26.526500034332276,-1.341078614003422
2020-08-04,41.23575973510742,25.9400634765625,23.760000228881836,26.243000030517578,-1.3867733003343423
2020-08-05,41.66268539428711,25.92274284362793,22.989999771118164,25.988500022888182,-1.3098370826132868
2020-08-06,41.39480972290039,25.83612823486328,22.649999618530273,25.657999992370605,-1.279241430421857
2020-08-07,42.148197174072266,25.662904739379883,22.209999084472656,25.403999900817873,-1.028054150002651
2020-08-10,42.34074783325195,25.775501251220703,22.1299991607666,24.90099992752075,-1.0907726322149862
2020-08-11,43.34526824951172,25.610937118530273,24.030000686645508,24.626499938964844,-0.8095779191484503
2020-08-12,43.8475341796875,26.07863998413086,22.280000686645508,24.352499961853027,-1.1139522835321993
2020-08-13,43.68012237548828,26.121944427490234,22.1299991607666,24.058999919891356,-1.1736624182899102
2020-08-14,43.78055953979492,25.88809585571289,22.049999237060547,23.877499866485596,-0.9696611461380495
2020-08-17,42.92671203613281,25.7668399810791,21.350000381469727,23.72199993133545,-0.9974023813221858
2020-08-18,42.62535095214844,25.20387077331543,21.510000228881836,23.555499935150145,-0.5863410275319013
2020-08-19,43.00205612182617,25.411733627319336,22.540000915527344,23.466499996185302,-0.6989942617029611
2020-08-20,42.52490997314453,25.281814575195312,22.719999313354492,23.298499965667723,-0.6642060512270525
2020-08-21,42.77602767944336,25.056629180908203,22.540000915527344,23.133500003814696,-0.4450056820503076
2020-08-24,43.839149475097656,25.255836486816406,22.3700008392334,23.01500005722046,-0.4494880455339856
2020-08-25,43.5712776184082,25.377092361450195,22.030000686645508,22.844500064849854,-0.5870721878080049
2020-08-26,43.286659240722656,25.810144424438477,23.270000457763672,22.803000068664552,-0.9793873467856085
2020-08-27,44.04006576538086,25.92274284362793,24.469999313354492,22.788500022888183,-0.9594452456662098
2020-08-28,44.27444839477539,26.043996810913086,22.959999084472656,22.713500022888184,-1.023002722781697
2020-08-31,43.74707794189453,25.83612823486328,26.40999984741211,22.819999980926514,-0.9325507652396618
2020-09-01,44.01494216918945,25.9400634765625,26.1200008392334,22.938000011444093,-0.9771615906856088
2020-09-02,44.57581329345703,26.329814910888672,26.56999969482422,23.117000007629393,-1.209830754571777
2020-09-03,44.157264709472656,25.810144424438477,33.599998474121094,23.664499950408935,-0.8510725625127245
2020-09-04,44.12377166748047,25.5849609375,30.75,24.091499996185302,-0.6738212868898334
2020-09-08,41.997535705566406,24.996002197265625,31.459999084472656,24.557999992370604,-0.5106931948176201
2020-09-09,42.7425537109375,25.567642211914062,28.809999465942383,24.79699993133545,-0.8633810995777683
2020-09-10,42.09798812866211,24.71018409729004,29.709999084472656,25.168499851226805,-0.2646430413987894
2020-09-11,42.148197174072266,24.970016479492188,26.8700008392334,25.405499935150146,-0.46746376317092836
2020-09-14,42.817893981933594,24.952695846557617,25.850000381469727,25.595499992370605,-0.35474655315322284
2020-09-15,42.181678771972656,24.94403648376465,25.59000015258789,25.807499980926515,-0.4415095966390004
2020-09-16,42.817893981933594,24.62357521057129,26.040000915527344,26.03400001525879,-0.08846716104491595
2020-09-17,42.06449890136719,24.519641876220703,26.459999084472656,26.229999923706053,-0.11541817666252267
2020-09-18,41.922183990478516,24.294452667236328,25.829999923706055,26.385499954223633,0.04579894265474661
2020-09-21,40.48237609863281,24.138553619384766,27.780000686645508,26.64749994277954,-0.040275950044069087
2020-09-22,39.87128829956055,24.121231079101562,26.860000610351562,26.87199993133545,-0.11632651480991271
2020-09-23,38.85838317871094,23.54959487915039,28.579999923706055,27.199499893188477,0.1968755773257813
2020-09-24,39.01743698120117,23.6102237701416,28.510000228881836,27.461499881744384,0.1712652270847398
2020-09-25,39.37739562988281,24.1472110748291,26.3799991607666,27.55699987411499,-0.21013868301139105
2020-09-28,40.49911117553711,24.112567901611328,26.190000534057617,27.71849994659424,-0.01678535150104506
2020-09-29,39.5448112487793,23.48030662536621,26.270000457763672,27.711499977111817,0.3541038250763177
2020-09-30,40.4739990234375,23.904705047607422,26.3700008392334,27.723999977111816,0.14768766076900575
2020-10-01,39.561553955078125,24.39237403869629,26.700000762939453,27.73050003051758,-0.3813487118750769
2020-10-02,40.155906677246094,24.462039947509766,27.6299991607666,27.432000064849852,-0.35011375069151435
2020-10-05,40.68326950073242,24.096284866333008,27.959999084472656,27.292500019073486,0.0235309540839745
2020-10-06,39.9633674621582,24.409793853759766,29.479999542236328,27.19350004196167,-0.33622088364703956
2020-10-07,40.775360107421875,24.906173706054688,28.059999465942383,27.15600004196167,-0.6181474580206429
2020-10-08,41.01811981201172,24.993257522583008,26.360000610351562,26.988500118255615,-0.6528244629394364
2020-10-09,40.87581253051758,25.47222137451172,25.0,26.895000076293947,-1.0613105418584903
2020-10-12,42.47468566894531,25.951183319091797,25.06999969482422,26.85600004196167,-1.2131700069203895
2020-10-13,42.223541259765625,25.977312088012695,26.06999969482422,26.880000019073485,-1.271324923130473
2020-10-14,42.39934158325195,25.837974548339844,26.399999618530273,26.897999954223632,-1.1326815973189837
2020-10-15,42.96857452392578,25.637683868408203,26.969999313354492,26.923499965667723,-0.8867369931329456
2020-10-16,43.403865814208984,25.916353225708008,27.40999984741211,27.002499961853026,-1.0480424072555539
2020-10-19,42.65046310424805,25.428678512573242,29.18000030517578,27.07249994277954,-0.7645235227434639
2020-10-20,43.08576965332031,25.454803466796875,29.350000381469727,27.196999931335448,-0.7215023072147279
2020-10-21,42.17332458496094,25.393844604492188,28.649999618530273,27.20049991607666,-0.8066640778986062
2020-10-22,43.3369026184082,25.733476638793945,28.110000610351562,27.180499935150145,-0.9099531087654634
2020-10-23,43.42060852050781,25.43738555908203,27.549999237060547,27.238999938964845,-0.6580596630615421
2020-10-26,42.12309646606445,24.76683807373047,32.459999084472656,27.552499866485597,-0.3067790788503516
2020-10-27,40.67490768432617,24.906173706054688,33.349998474121094,27.906499767303465,-0.6329527073119438
2020-10-28,39.8210563659668,24.14853858947754,40.279998779296875,28.60199966430664,-0.14582348429733621
2020-10-29,40.580047607421875,23.67827796936035,37.59000015258789,29.146499633789062,0.3465115186190766
2020-10-30,40.60533142089844,23.425735473632812,38.02000045776367,29.665999698638917,0.5545608283724454
2020-11-02,41.642608642578125,23.547657012939453,37.130001068115234,30.124499797821045,0.608798413600208
2020-11-03,43.16056823730469,24.209495544433594,35.54999923706055,30.427999782562257,0.29705473534889104
2020-11-04,43.37138366699219,24.58396339416504,29.56999969482422,30.50349979400635,0.025157758496766193
2020-11-05,44.0207405090332,25.08034324645996,27.579999923706055,30.56449975967407,-0.28073900530779156
2020-11-06,43.59908676147461,24.958417892456055,24.860000610351562,30.55749979019165,-0.2442394161351152
2020-11-09,47.24217224121094,24.14853858947754,25.75,30.59149980545044,0.9479427700810501
2020-11-10,47.014488220214844,24.71458625793457,24.799999237060547,30.527999782562254,0.45641707131940745
2020-11-11,47.51203536987305,25.602846145629883,23.450000762939453,30.380499839782715,-0.1889099802318437
2020-11-12,46.8458137512207,25.29804801940918,25.350000381469727,30.299499893188475,-0.04050056581034939
2020-11-13,47.73973083496094,25.515764236450195,23.100000381469727,30.083999919891358,-0.08489616054947628
2020-11-16,49.00468826293945,25.646394729614258,22.450000762939453,29.74749994277954,-0.004147865922673204
2020-11-17,49.59500503540039,25.41996955871582,22.709999084472656,29.415499877929687,0.26604864794277716
2020-11-18,49.59500503540039,25.69864273071289,23.84000015258789,29.174999904632568,0.04058444204790257
2020-11-19,49.44321823120117,25.916353225708008,23.110000610351562,28.924999904632568,-0.1579283081023337
2020-11-20,48.7516975402832,25.986021041870117,23.700000762939453,28.732499980926512,-0.3162142252193044
2020-11-23,50.82624053955078,25.977312088012695,22.65999984741211,28.242500019073486,-0.003410188072559474
2020-11-24,53.634456634521484,26.029560089111328,21.639999389648438,27.657000064849854,0.36820873309081886
2020-11-25,53.53327178955078,26.412729263305664,21.25,26.70550012588501,0.04328746037735643
2020-11-27,53.83685302734375,26.787195205688477,20.84000015258789,25.86800012588501,-0.21493562104147448
2020-11-30,52.14179992675781,26.517234802246094,20.56999969482422,24.995500087738037,-0.24634715956597367
2020-12-01,53.36460494995117,26.517234802246094,20.770000457763672,24.17750005722046,-0.06612320234211795
2020-12-02,53.9886589050293,26.195022583007812,21.170000076293945,23.458500099182128,0.2865434643531665
2020-12-03,54.02237319946289,26.21243667602539,21.280000686645508,23.044000148773193,0.2774233670950471
2020-12-04,54.81509017944336,26.586904525756836,20.790000915527344,22.704500198364258,0.0912903494345685
2020-12-07,54.1910514831543,26.743654251098633,21.299999237060547,22.526500129699706,-0.12750445496392007
2020-12-08,53.89588928222656,26.273399353027344,20.68000030517578,22.273000144958495,0.20945879016966498
2020-12-09,54.283817291259766,26.351774215698242,22.270000457763672,22.146500205993654,0.20322360939270173
2020-12-10,54.34284591674805,26.282108306884766,22.520000457763672,22.100000190734864,0.268287706372433
2020-12-11,53.398338317871094,26.43886375427246,23.309999465942383,21.998000144958496,0.002255743418147852
2020-12-14,52.1839599609375,26.430150985717773,24.719999313354492,22.079000091552736,-0.169677063485244
2020-12-15,53.92961502075195,26.290817260742188,22.889999389648438,22.101000022888183,0.20033729327572114
2020-12-16,54.16575241088867,26.682693481445312,22.5,22.09050006866455,-0.08191206123948905
2020-12-17,54.53679656982422,27.10940933227539,21.93000030517578,21.995000076293945,-0.3724655514231157
2020-12-18,54.12358093261719,26.93524169921875,21.56999969482422,21.91800003051758,-0.2924550005508115
2020-12-21,57.20165252685547,26.79590606689453,25.15999984741211,21.99099998474121,0.2739400243790291
2020-12-22,56.1981201171875,27.057159423828125,24.229999542236328,22.069499969482422,-0.08533676299880748
2020-12-23,57.522117614746094,27.52741813659668,23.309999465942383,22.15299997329712,-0.27066749845807947
2020-12-24,57.42091369628906,27.76254653930664,21.530000686645508,22.167000007629394,-0.4758172432952175
2020-12-28,57.38719177246094,27.85833740234375,21.700000762939453,22.210000038146973,-0.5582882335290984
2020-12-29,57.1004638671875,27.867046356201172,23.079999923706055,22.335500049591065,-0.607593916553349
2020-12-30,57.2100830078125,27.710294723510742,22.770000457763672,22.435500049591063,-0.4646156481079058
2020-12-31,57.791969299316406,27.867046356201172,22.75,22.514500045776366,-0.5056759140458004
2021-01-04,57.62331008911133,27.50999641418457,26.969999313354492,22.798999977111816,-0.24165790186821157
2021-01-05,58.6015510559082,27.553543090820312,25.34000015258789,23.026499938964843,-0.13271119904853526
2021-01-06,62.135013580322266,27.658044815063477,25.06999969482422,23.214999961853028,0.3035221006488032
2021-01-07,63.19759750366211,27.824289321899414,22.3700008392334,23.299499988555908,0.3256294499001046
2021-01-08,63.45901870727539,27.999284744262695,21.559999465942383,23.263999938964844,0.22257683843885995
2021-01-11,64.14209747314453,27.43930435180664,24.079999923706055,23.34199991226196,0.7763123944034342
2021-01-12,63.92283630371094,27.43930435180664,23.329999923706055,23.342999935150146,0.7439964365268006
2021-01-13,63.72043991088867,27.70178985595703,22.209999084472656,23.217499923706054,0.5017987456353247
2021-01-14,64.48786163330078,27.596797943115234,23.25,23.235499954223634,0.6998508147425765
2021-01-15,63.45058822631836,27.876789093017578,24.34000015258789,23.32749996185303,0.32044102874904656
2021-01-19,63.23975372314453,27.84178924560547,23.239999771118164,23.392999935150147,0.3176841291059757
2021-01-20,63.11325454711914,27.955541610717773,21.579999923706055,23.39349994659424,0.20700710971767008
2021-01-21,62.99518966674805,27.596797943115234,21.31999969482422,23.201499938964844,0.47985233293497453
2021-01-22,62.51449966430664,27.535541534423828,21.90999984741211,23.085499954223632,0.45856581266742585
2021-01-25,61.03871536254883,28.025527954101562,23.190000534057617,23.079500007629395,-0.1553736455284644
2021-01-26,60.05204391479492,28.550521850585938,23.020000457763672,23.153999996185302,-0.7255481310992787
2021-01-27,57.69919204711914,29.049259185791016,37.209999084472656,23.929499912261964,-1.4758348378366146
2021-01-28,58.758766174316406,28.366771697998047,30.209999084472656,24.285999870300294,-0.7674932732326887
2021-01-29,56.83460998535156,27.824289321899414,33.09000015258789,24.801999855041505,-0.6121838306841972
2021-02-01,57.360164642333984,27.929283142089844,30.239999771118164,25.176499843597412,-0.6196712322598273
2021-02-02,60.14043045043945,27.990537643432617,25.559999465942383,25.105999851226805,-0.2594586111317205
2021-02-03,59.84375762939453,27.929283142089844,22.90999984741211,24.984499835968016,-0.2536251760434803
2021-02-04,61.27627182006836,28.261775970458984,21.770000457763672,24.81949987411499,-0.31150079814338294
2021-02-05,62.0645751953125,28.463022232055664,20.8700008392334,24.74449987411499,-0.35813710704925406
2021-02-08,62.920719146728516,28.086780548095703,21.239999771118164,24.72849988937378,0.07244955413452946
2021-02-09,62.92918395996094,28.349273681640625,21.6299991607666,24.605999851226805,-0.13867638590782264
2021-02-10,63.005462646484375,28.025527954101562,21.989999771118164,24.538999843597413,0.1344967521613276
2021-02-11,62.4884147644043,27.92053985595703,21.25,24.49099988937378,0.1432333010951241
2021-02-12,63.24281692504883,27.79803466796875,19.969999313354492,24.326999855041503,0.35353581944142337
2021-02-16,64.4634017944336,27.491792678833008,21.459999084472656,24.18299980163574,0.781201678845458
2021-02-17,63.95481491088867,27.70178985595703,21.5,24.095999813079835,0.536342265798524
2021-02-18,63.429298400878906,27.771787643432617,22.489999771118164,24.14149980545044,0.4022560211245488
2021-02-19,64.4210433959961,27.33429718017578,22.049999237060547,24.177999782562257,0.9023824680081485
2021-02-22,65.60774230957031,27.71929168701172,23.450000762939453,24.254999828338622,0.7658000171218903
2021-02-23,65.69252014160156,27.815534591674805,23.110000610351562,24.25099983215332,0.7004284644591269
2021-02-24,67.70989227294922,27.52680015563965,21.34000015258789,24.16699981689453,1.2313646443019968
2021-02-25,66.48084259033203,27.00181007385254,28.889999389648438,23.75099983215332,1.4749704646915345
2021-02-26,65.15849304199219,26.704313278198242,27.950000762939453,23.63799991607666,1.5207687762632631
2021-03-01,67.09960174560547,27.028053283691406,23.350000381469727,23.15099992752075,1.5449342921736944
2021-03-02,68.48128509521484,26.931814193725586,24.100000381469727,22.84399995803833,1.8264381457972678
2021-03-03,69.5577621459961,26.79181480407715,26.670000076293945,22.89949998855591,2.0983638074055384
2021-03-04,68.75251770019531,27.019306182861328,28.56999969482422,23.182499980926515,1.795627401403394
2021-03-05,68.54907989501953,27.588043212890625,24.65999984741211,23.326999950408936,1.3054993843375537
2021-03-08,68.7440185546875,28.410524368286133,25.469999313354492,23.55699987411499,0.6687913239717383
2021-03-09,68.53211212158203,28.953014373779297,24.030000686645508,23.69649991989136,0.19865065380483465
2021-03-10,70.43084716796875,29.364248275756836,22.559999465942383,23.742999935150145,0.14578280805724808
2021-03-11,70.56646728515625,29.136756896972656,21.90999984741211,23.738999938964845,0.3498261730045759
2021-03-12,71.49040222167969,29.198001861572266,20.690000534057617,23.710999965667725,0.4364499109544025
2021-03-15,71.08354187011719,29.38174819946289,20.030000686645508,23.714000034332276,0.22782212037834745
2021-03-16,69.96463775634766,29.827985763549805,19.790000915527344,23.63050012588501,-0.29812271775587496
2021-03-17,71.08354187011719,29.836732864379883,19.229999542236328,23.517000102996825,-0.14028922465968025
2021-03-18,71.15135955810547,29.652990341186523,21.579999923706055,23.47150011062622,0.018365444021023723
2021-03-19,70.3036880493164,29.871732711791992,20.950000762939453,23.416500186920167,-0.28354560328717165
2021-03-22,69.43911743164062,30.256736755371094,18.8799991607666,23.188000106811522,-0.7224635370962947
