Date,XLU,TXN,VIX,AvgVIX,zscore
2020-11-05,27.173887252807617,133.40383911132812,27.579999923706055,30.56449975967407,0.45993397705198513
2020-11-06,27.114694595336914,135.27337646484375,24.860000610351562,30.55749979019165,0.318180465288819
2020-11-09,27.617841720581055,133.9698944091797,25.75,30.59149980545044,0.7878937590746745
2020-11-10,28.015277862548828,129.91357421875,24.799999237060547,30.527999782562254,1.3114630068449271
2020-11-11,28.12097930908203,133.52394104003906,23.450000762939453,30.380499839782715,1.2143808364216004
2020-11-12,27.668577194213867,132.49488830566406,25.350000381469727,30.299499893188475,0.9029723197862504
2020-11-13,27.943405151367188,134.33863830566406,23.100000381469727,30.083999919891358,1.0307317100643334
2020-11-16,28.2266845703125,135.76220703125,22.450000762939453,29.74749994277954,1.1864541913745519
2020-11-17,27.67280387878418,133.3524169921875,22.709999084472656,29.415499877929687,0.8631477217503707
2020-11-18,27.131610870361328,131.68016052246094,23.84000015258789,29.174999904632568,0.5128583312296093
2020-11-19,26.861011505126953,134.87033081054688,23.110000610351562,28.924999904632568,0.13479005873970984
2020-11-20,26.8652400970459,134.4844512939453,23.700000762939453,28.732499980926512,0.15763347925879811
2020-11-23,26.869468688964844,134.9989471435547,22.65999984741211,28.242500019073486,0.1350989128658959
2020-11-24,27.15697479248047,136.65408325195312,21.639999389648438,27.657000064849854,0.2825445982160949
2020-11-25,27.22885513305664,135.15335083007812,21.25,26.70550012588501,0.4158987309290461
2020-11-27,26.958261489868164,136.3453826904297,20.84000015258789,25.86800012588501,0.1385391625978373
2020-11-30,26.569272994995117,138.28346252441406,20.56999969482422,24.995500087738037,-0.27148963639059714
2020-12-01,26.755308151245117,140.20440673828125,20.770000457763672,24.17750005722046,-0.21891996287212181
2020-12-02,26.93288803100586,139.54408264160156,21.170000076293945,23.458500099182128,-0.04304648980042043
2020-12-03,26.653839111328125,138.9095001220703,21.280000686645508,23.044000148773193,-0.2351360359049253
2020-12-04,26.387466430664062,142.80287170410156,20.790000915527344,22.704500198364258,-0.645250965514752
2020-12-07,26.53544807434082,142.6056365966797,21.299999237060547,22.526500129699706,-0.516483611653828
2020-12-08,26.455114364624023,142.94007873535156,20.68000030517578,22.273000144958495,-0.5978458418585382
2020-12-09,26.408607482910156,139.578369140625,22.270000457763672,22.146500205993654,-0.4657634434139606
2020-12-10,26.273311614990234,138.9266357421875,22.520000457763672,22.100000190734864,-0.5415571865767154
2020-12-11,26.315587997436523,137.73463439941406,23.309999465942383,21.998000144958496,-0.4475342888161578
2020-12-14,26.180288314819336,137.3143768310547,24.719999313354492,22.079000091552736,-0.5349972374669597
2020-12-15,26.696117401123047,139.25253295898438,22.889999389648438,22.101000022888183,-0.21847574105515516
2020-12-16,26.387466430664062,139.02957153320312,22.5,22.09050006866455,-0.45508054082777455
2020-12-17,26.565046310424805,139.51837158203125,21.93000030517578,21.995000076293945,-0.33712173578452526
2020-12-18,26.336732864379883,140.70184326171875,21.56999969482422,21.91800003051758,-0.5800995533740343
2020-12-21,26.017797470092773,139.29542541503906,25.15999984741211,21.99099998474121,-0.765317602878386
2020-12-22,25.96662712097168,139.37257385253906,24.229999542236328,22.069499969482422,-0.8102947815793421
