Date,PEP,KBE,VIX,AvgVIX,zscore
2022-06-17,139.18577575683594,38.735015869140625,31.1299991607666,27.882000064849855,-2.8130407305873217
2022-06-21,142.42039489746094,39.38713073730469,30.190000534057617,27.920000076293945,-2.252164940251477
2022-06-22,143.59017944335938,39.4140739440918,28.950000762939453,27.943500137329103,-2.0766289802430022
2022-06-23,145.42457580566406,39.01885986328125,29.049999237060547,27.923500061035156,-1.8585392031024879
2022-06-24,147.2235870361328,40.42009735107422,27.229999542236328,27.866499996185304,-1.4108562454065257
2022-06-27,147.41851806640625,40.36619186401367,26.950000762939453,27.839000034332276,-1.3892374824846159
2022-06-28,145.3448028564453,40.11469650268555,28.360000610351562,27.971000099182127,-1.7270436402352598
2022-06-29,147.75526428222656,39.782352447509766,28.15999984741211,28.069500064849855,-1.4160275252899601
2022-06-30,147.69326782226562,39.4140739440918,28.709999084472656,28.220499992370605,-1.4732780372318
2022-07-01,150.11256408691406,40.07876205444336,26.700000762939453,28.319500064849855,-1.0306505211049197
2022-07-05,149.7758331298828,40.22248077392578,27.540000915527344,28.457000064849854,-1.061382076615104
2022-07-06,151.2734832763672,39.91708755493164,26.729999542236328,28.54000005722046,-0.8810705569597523
2022-07-07,150.97215270996094,40.402122497558594,26.079999923706055,28.643000030517577,-0.8619864734872783
2022-07-08,152.31918334960938,40.28535461425781,24.639999389648438,28.677000045776367,-0.6791698911006948
2022-07-11,151.06968688964844,39.87217712402344,26.170000076293945,28.68100004196167,-0.9169082083418054
2022-07-12,150.2100372314453,39.93504333496094,27.290000915527344,28.65800008773804,-1.0351013485862446
2022-07-13,150.74176025390625,39.33324432373047,26.81999969482422,28.298000049591064,-1.0355677635471494
2022-07-14,151.52159118652344,38.72244644165039,26.399999618530273,27.98350009918213,-1.0007265601395063
2022-07-15,151.6456756591797,40.105712890625,24.229999542236328,27.714000034332276,-0.8016870510883505
2022-07-18,149.11117553710938,40.2584114074707,25.299999237060547,27.33149995803833,-1.154422507541328
2022-07-19,150.70632934570312,41.51593017578125,24.5,27.0,-0.7555004346810422
2022-07-20,149.11117553710938,42.027915954589844,23.8799991607666,26.68449993133545,-0.9231479939027134
2022-07-21,149.33273315429688,42.189598083496094,23.110000610351562,26.392499923706055,-0.8694365103876438
2022-07-22,150.30752563476562,41.767433166503906,23.030000686645508,26.091499996185302,-0.7812722438975022
2022-07-25,150.52023315429688,42.38720703125,23.360000610351562,25.898000049591065,-0.6689894899503873
2022-07-26,152.27488708496094,41.983001708984375,24.690000534057617,25.785000038146972,-0.463800834584128
2022-07-27,152.06219482421875,42.863258361816406,23.239999771118164,25.528999996185302,-0.38002712779492115
2022-07-28,154.9423065185547,43.03392028808594,22.329999923706055,25.2375,0.06579307852787995
2022-07-29,155.04869079589844,43.60877990722656,21.329999923706055,24.86850004196167,0.15657091354138367
2022-08-01,156.8122100830078,43.68962860107422,22.84000015258789,24.675500011444093,0.42645983558324124
2022-08-02,155.51834106445312,43.15070343017578,23.93000030517578,24.494999980926515,0.16576138131042534
2022-08-03,156.7058563232422,43.6986198425293,21.950000762939453,24.25600004196167,0.41199588446435875
2022-08-04,155.85508728027344,43.447105407714844,21.440000534057617,24.024000072479247,0.2540190226849849
2022-08-05,154.68531799316406,43.84232711791992,21.149999618530273,23.84950008392334,0.1336623253580701
2022-08-08,154.06497192382812,43.84232711791992,21.290000915527344,23.60550012588501,0.04244167609023663
2022-08-09,154.6410675048828,43.9590950012207,21.770000457763672,23.329500102996825,0.142416959644426
2022-08-10,155.91714477539062,45.081878662109375,19.739999771118164,22.975500106811523,0.476809566445931
2022-08-11,155.1195526123047,45.69266891479492,20.200000762939453,22.665500164031982,0.43935561244400395
2022-08-12,157.14895629882812,46.375328063964844,19.530000686645508,22.43050022125244,0.826999021959919
2022-08-15,158.8770294189453,46.545982360839844,19.950000762939453,22.163000297546386,1.1034132619960613
2022-08-16,159.79869079589844,46.99509811401367,19.690000534057617,21.922500324249267,1.2976412221419902
2022-08-17,159.71006774902344,46.4561653137207,19.899999618530273,21.723500347137453,1.2141707812514273
2022-08-18,159.86956787109375,46.59988021850586,19.559999465942383,21.546000289916993,1.256408515250722
2022-08-19,159.66574096679688,45.77350997924805,20.600000381469727,21.424500274658204,1.1184294604252398
2022-08-22,158.14151000976562,44.650726318359375,23.799999237060547,21.44650020599365,0.747546350142176
2022-08-23,158.07061767578125,44.50701141357422,24.110000610351562,21.41750020980835,0.7183382142316356
2022-08-24,158.8592987060547,44.399227142333984,22.81999969482422,21.396500205993654,0.8202247623047819
2022-08-25,158.8681640625,45.0998420715332,21.780000686645508,21.369000244140626,0.9130988731304879
2022-08-26,155.1195526123047,43.86029815673828,25.559999465942383,21.580500221252443,0.19986447546720962
2022-08-29,154.6321563720703,43.24051284790039,26.209999084472656,21.74900016784668,0.047187798568086164
2022-08-30,153.30287170410156,43.13272476196289,26.209999084472656,21.863000106811523,-0.16236877351998827
2022-08-31,152.66482543945312,42.82733154296875,25.8700008392334,22.059000110626222,-0.29610714132675225
2022-09-01,154.20822143554688,42.48600769042969,25.559999465942383,22.26500005722046,-0.11376492521701513
2022-09-02,152.25439453125,42.20756149291992,25.469999313354492,22.48100004196167,-0.4374642256977036
2022-09-06,151.22845458984375,41.56083679199219,26.90999984741211,22.761999988555907,-0.6728536598161613
2022-09-07,154.56509399414062,42.396183013916016,24.639999389648438,22.905499935150146,-0.0730276278461619
2022-09-08,154.04763793945312,43.29441452026367,23.610000610351562,23.098999977111816,-0.03171951156665522
2022-09-09,154.53831481933594,43.932151794433594,22.790000915527344,23.228499984741212,0.12378590143524568
2022-09-12,155.1449432373047,44.41719436645508,23.8700008392334,23.445499992370607,0.2763845354844308
2022-09-13,149.35494995117188,42.94411087036133,27.270000457763672,23.811499977111815,-0.7675546387390871
2022-09-14,150.4879608154297,43.00698471069336,26.15999984741211,24.13499994277954,-0.5927300358228204
2022-09-15,147.98997497558594,43.46506881713867,26.270000457763672,24.45349998474121,-0.9001821970332791
2022-09-16,148.96238708496094,43.04290771484375,26.299999237060547,24.79049997329712,-0.8123674607720007
2022-09-19,150.53256225585938,43.727108001708984,25.760000228881836,25.048499965667723,-0.492051259433935
2022-09-20,150.70205688476562,43.4107666015625,27.15999984741211,25.216499996185302,-0.5084732822640905
2022-09-21,150.27381896972656,42.85039520263672,27.989999771118164,25.41049995422363,-0.6446854386469365
2022-09-22,150.41659545898438,41.8652229309082,27.350000381469727,25.636999988555907,-0.7524526072123001
2022-09-23,150.34523010253906,41.115047454833984,29.920000076293945,26.04399995803833,-0.860994789104768
2022-09-26,150.28273010253906,40.5998649597168,32.2599983215332,26.37899990081787,-0.9375197196774813
2022-09-27,148.1058807373047,40.19314193725586,32.599998474121094,26.698499870300292,-1.310779827706659
2022-09-28,150.4790496826172,40.916202545166016,30.18000030517578,26.89699993133545,-0.8673059473524167
2022-09-29,148.6411895751953,40.238346099853516,31.84000015258789,27.195499897003174,-1.2261555423801327
2022-09-30,145.65249633789062,40.03044891357422,31.6200008392334,27.498499965667726,-1.6928091016653692
2022-10-03,147.4279022216797,41.078895568847656,30.100000381469727,27.730000019073486,-1.2947070785129884
2022-10-04,149.08729553222656,42.94077682495117,29.06999969482422,27.83800001144409,-0.8073484461789803
2022-10-05,148.09695434570312,42.606353759765625,28.549999237060547,28.033500003814698,-0.9966852832369438
2022-10-06,145.2421112060547,42.145408630371094,30.520000457763672,28.378999996185303,-1.4767298579425896
2022-10-07,144.18045043945312,41.17831039428711,31.360000610351562,28.807499980926515,-1.7592448377989576
2022-10-10,144.36778259277344,40.97947311401367,32.45000076293945,29.236499977111816,-1.757686081973426
2022-10-11,145.05474853515625,40.74448013305664,33.630001068115234,29.554500007629393,-1.687382731942504
2022-10-12,151.12136840820312,40.63601303100586,33.56999969482422,29.925,-0.8094750750592996
2022-10-13,155.77841186523438,42.3442497253418,31.940000534057617,30.2085000038147,0.09860065064896371
2022-10-14,151.83509826660156,41.75676345825195,32.02000045776367,30.494500064849852,-0.5580402748809375
2022-10-17,154.10116577148438,42.87750244140625,31.3700008392334,30.77500009536743,-0.07833882304547968
2022-10-18,156.17987060546875,42.9950065612793,30.5,30.942000102996825,0.2426883732897759
2022-10-19,154.6632080078125,42.06406784057617,30.760000228881836,31.08050012588501,-0.10200766199594566
2022-10-20,152.96815490722656,40.77159118652344,29.979999542236328,31.21200008392334,-0.5201887270071681
2022-10-21,154.3955535888672,41.38619613647461,29.690000534057617,31.200500106811525,-0.2299636440958375
2022-10-24,158.5172882080078,42.08214569091797,29.850000381469727,31.08000020980835,0.46708990395710753
2022-10-25,159.043701171875,42.76905059814453,28.459999084472656,30.87300024032593,0.6342764537876194
2022-10-26,159.75741577148438,42.69674301147461,27.280000686645508,30.728000259399415,0.729776146181508
2022-10-27,159.58787536621094,42.750972747802734,27.389999389648438,30.50550022125244,0.7119334033322225
2022-10-28,162.57655334472656,43.86267852783203,25.75,30.212000179290772,1.2967126396117266
2022-10-31,161.99671936035156,43.8807487487793,25.8799991607666,30.001000118255615,1.2138109920717486
2022-11-01,161.26512145996094,43.94401931762695,25.809999465942383,29.838000106811524,1.1145004564463343
2022-11-02,159.0169219970703,42.94077682495117,25.860000610351562,29.703500175476073,0.6527832736523835
2022-11-03,158.6065216064453,42.506935119628906,25.299999237060547,29.442500114440918,0.5357315397855513
2022-11-04,159.4986572265625,43.51017761230469,24.549999237060547,29.102000045776368,0.7980422456127912
2022-11-07,160.7744598388672,43.8265266418457,24.350000381469727,28.69700002670288,1.0269933354128793
2022-11-08,161.2205047607422,43.75421142578125,25.540000915527344,28.292500019073486,1.0831317396720033
2022-11-09,159.29348754882812,42.9950065612793,26.09000015258789,27.91850004196167,0.7005395199063911
2022-11-10,162.10372924804688,45.18227005004883,23.530000686645508,27.498000049591063,1.3996556142935963
2022-11-11,158.84739685058594,45.00150680541992,22.520000457763672,27.023000049591065,0.8971926618891357
2022-11-14,157.66976928710938,44.24229049682617,23.729999542236328,26.64099998474121,0.6247951959630914
2022-11-15,158.0802001953125,44.504398345947266,24.540000915527344,26.34300003051758,0.7194057762342686
2022-11-16,159.0972137451172,43.79941177368164,24.110000610351562,26.010500049591066,0.7768137331681673
2022-11-17,160.61386108398438,43.193843841552734,23.93000030517578,25.708000087738036,0.9206858712879769
2022-11-18,161.77365112304688,43.53730010986328,23.1200008392334,25.379500102996825,1.1361204643642298
2022-11-21,164.88726806640625,43.74518585205078,22.360000610351562,25.005000114440918,1.6211423091263175
2022-11-22,164.9051055908203,44.28746795654297,21.290000915527344,24.646500205993654,1.694641635025707
2022-11-23,165.1192169189453,44.28746795654297,20.350000381469727,24.300000190734863,1.726126277764023
2022-11-25,164.25384521484375,44.61285400390625,20.5,23.955500221252443,1.6414031046881177
2022-11-28,164.05758666992188,43.62767791748047,22.209999084472656,23.778500175476076,1.4837810135815288
2022-11-29,162.89776611328125,43.96208953857422,21.889999389648438,23.579000186920165,1.3569393692774847
2022-11-30,165.5028076171875,44.75747299194336,20.579999923706055,23.31750020980835,1.843962252710794
2022-12-01,166.8853302001953,44.450164794921875,19.84000015258789,23.016500186920165,2.0070942064062662
2022-12-02,166.69683837890625,44.26036071777344,19.059999465942383,22.704500198364258,1.9545694391556085
2022-12-05,164.38967895507812,42.181556701660156,20.75,22.514500236511232,1.3436062571608445
2022-12-06,163.0520782470703,41.74772262573242,22.170000076293945,22.405500221252442,1.0902125674928265
2022-12-07,163.54579162597656,41.74772262573242,22.68000030517578,22.262500190734862,1.1628121328036127
2022-12-08,164.98216247558594,41.84714889526367,22.290000915527344,22.072500228881836,1.3870226231326792
2022-12-09,164.37171936035156,41.66637420654297,22.829999923706055,22.037500190734864,1.2736309041360991
2022-12-12,165.15272521972656,42.07310485839844,25.0,22.16150016784668,1.441636012434366
2022-12-13,165.06297302246094,41.58502960205078,22.549999237060547,22.10250015258789,1.3646466209708226
2022-12-14,164.60513305664062,40.898128509521484,21.139999389648438,21.932500076293945,1.2075440919899272
2022-12-15,161.81324768066406,40.14794921875,22.829999923706055,21.86850004196167,0.6989543816485132
2022-12-16,161.89404296875,39.822574615478516,22.6200008392334,21.803000068664552,0.668308657059697
2022-12-19,162.791748046875,39.941200256347656,22.420000076293945,21.768000030517577,0.8158187833766514
2022-12-20,162.6929931640625,40.14196014404297,21.479999542236328,21.723999977111816,0.8275364231736975
2022-12-21,163.83309936523438,40.87198257446289,20.06999969482422,21.66299991607666,1.0906008034666732
2022-12-22,162.5673370361328,40.61647033691406,21.969999313354492,21.743999862670897,0.8710774952116792
2022-12-23,163.6175994873047,40.87198257446289,20.8700008392334,21.76249990463257,1.0589119772556386
2022-12-27,164.3448486328125,40.899356842041016,21.649999618530273,21.73449993133545,1.1694303310873784
2022-12-28,163.15982055664062,40.5799674987793,22.139999389648438,21.74699993133545,0.9534300858784064
2022-12-29,163.3662872314453,41.419490814208984,21.440000534057617,21.789999961853027,1.0935164227371457
2022-12-30,162.1813201904297,41.20048904418945,21.670000076293945,21.88149995803833,0.8906458237282743
2023-01-03,161.0591583251953,41.036231994628906,22.899999618530273,22.073499965667725,0.704165743551168
2023-01-04,160.66416931152344,41.501617431640625,22.010000228881836,22.136499977111818,0.7069093462253588
2023-01-05,158.9854278564453,41.1001091003418,22.459999084472656,22.15099992752075,0.4075765714701065
2023-01-06,162.57630920410156,42.204261779785156,21.1299991607666,22.073499870300292,1.0799214178293364
2023-01-09,160.98733520507812,41.939632415771484,21.969999313354492,22.05749979019165,0.8116788698772176
2023-01-10,159.65872192382812,42.24989318847656,20.579999923706055,21.944999790191652,0.6568600733182107
2023-01-11,159.8382568359375,42.614906311035156,21.09000015258789,21.749499797821045,0.7309675938841776
2023-01-12,157.80043029785156,43.02553939819336,18.829999923706055,21.56349983215332,0.48497908257969474
2023-01-13,157.31570434570312,43.135040283203125,18.350000381469727,21.423999881744386,0.42801288274304355
2023-01-17,158.05181884765625,42.97077941894531,19.360000610351562,21.25049991607666,0.5147881286169105
2023-01-18,154.06591796875,41.70237350463867,20.34000015258789,21.136499881744385,-0.2371114728661519
2023-01-19,152.27951049804688,41.61112976074219,20.520000457763672,21.041499900817872,-0.5117246911698022
2023-01-20,152.5039520263672,42.724403381347656,19.850000381469727,20.95999994277954,-0.3332159814847906
2023-01-23,151.8216552734375,43.299293518066406,19.809999465942383,20.946999931335448,-0.358408126548893
2023-01-24,153.2310791015625,42.87953186035156,19.200000762939453,20.808500003814697,-0.20601808297007948
2023-01-25,154.34423828125,43.08028793334961,19.079999923706055,20.71899995803833,-0.016091401785334667
2023-01-26,152.80914306640625,43.545677185058594,18.729999542236328,20.572999954223633,-0.18099763805253596
2023-01-27,152.2705078125,43.792057037353516,18.510000228881836,20.391499996185303,-0.22800099107636457
2023-01-30,152.1448516845703,43.363162994384766,19.940000534057617,20.316499996185303,-0.3025349901666717
2023-01-31,153.52737426757812,44.503822326660156,19.399999618530273,20.202999973297118,0.049846539998011224
2023-02-01,154.01205444335938,45.06958770751953,17.8700008392334,19.951500034332277,0.19506341224041662
2023-02-02,152.58473205566406,46.009483337402344,18.729999542236328,19.7875,0.10802301059065353
2023-02-03,151.8216552734375,45.972991943359375,18.329999923706055,19.58100004196167,-0.008955335408751009
2023-02-06,154.2454833984375,45.471107482910156,19.43000030517578,19.49600009918213,0.28186736915887606
2023-02-07,154.01205444335938,46.018619537353516,18.65999984741211,19.33050012588501,0.31910201684855966
2023-02-08,153.65298461914062,45.67185592651367,19.6299991607666,19.28300008773804,0.22097946035174243
2023-02-09,155.10731506347656,44.9600830078125,20.709999084472656,19.264000034332277,0.3418070158078072
2023-02-10,158.17750549316406,44.9600830078125,20.530000686645508,19.34900007247925,0.7932723804095102
2023-02-13,159.58692932128906,45.416351318359375,20.34000015258789,19.448500061035155,1.0601596741776136
2023-02-14,157.79148864746094,45.288597106933594,18.90999984741211,19.426000022888182,0.7794462177508708
2023-02-15,158.00689697265625,45.57147979736328,18.229999542236328,19.320499992370607,0.8480943920111058
2023-02-16,157.55809020996094,44.97834777832031,20.170000076293945,19.30299997329712,0.7045758096670202
2023-02-17,158.24929809570312,45.15171432495117,20.020000457763672,19.311499977111815,0.8288755813989476
2023-02-21,158.15953063964844,43.99280548095703,22.8700008392334,19.46450004577637,0.6642058941503334
2023-02-22,158.1056671142578,43.85593032836914,22.290000915527344,19.619000053405763,0.6383957671518666
2023-02-23,158.27622985839844,44.093196868896484,21.139999389648438,19.72200002670288,0.6944874506403083
2023-02-24,157.96206665039062,44.0749397277832,21.670000076293945,19.869000053405763,0.6459041678717623
2023-02-27,157.91714477539062,44.11144256591797,20.950000762939453,19.99100008010864,0.6440694224633396
2023-02-28,155.7805938720703,44.0384407043457,20.700000762939453,20.029000091552735,0.3203525292145399
2023-03-01,153.8055877685547,43.819435119628906,20.579999923706055,20.088000106811524,0.001307766970575996
2023-03-02,156.6435089111328,43.08028793334961,19.59000015258789,20.17400007247925,0.32201174751791184
2023-03-03,156.48983764648438,43.71905517578125,18.489999771118164,20.16200008392334,0.3829016710892763
2023-03-06,156.8061981201172,43.43617248535156,18.610000610351562,20.176000118255615,0.3924490355569755
2023-03-07,156.0289306640625,42.14950942993164,19.59000015258789,20.184000110626222,0.10998635291561722
2023-03-08,156.45370483398438,41.985252380371094,19.110000610351562,20.206500148773195,0.15098012399353386
2023-03-09,155.26974487304688,38.92830276489258,22.610000610351562,20.35550022125244,-0.42266260125892824
2023-03-10,155.47760009765625,37.304012298583984,24.799999237060547,20.560000228881837,-0.6043929172092052
2023-03-13,156.9959716796875,33.59002685546875,26.520000457763672,20.859500217437745,-0.8665378743866674
2023-03-14,156.8332977294922,34.2379264831543,23.729999542236328,21.029000186920165,-0.8057781735836407
2023-03-15,159.63499450683594,33.544403076171875,26.139999389648438,21.390500164031984,-0.4844378786240525
2023-03-16,159.52658081054688,34.5755615234375,22.989999771118164,21.628500175476074,-0.3656073299104142
2023-03-17,158.2793426513672,32.65012741088867,25.510000228881836,21.89550018310547,-0.8006657392483852
2023-03-20,160.50262451171875,33.170494079589844,24.149999618530273,22.102000141143797,-0.4057245837815718
2023-03-21,160.8822021484375,34.91727066040039,21.3799991607666,22.027500057220458,-0.12160448619063291
2023-03-22,159.52658081054688,33.11532211303711,22.260000228881836,22.026000022888184,-0.556460843107717
2023-03-23,158.74928283691406,32.28790283203125,22.610000610351562,22.09950008392334,-0.7789047820821026
2023-03-24,161.85830688476562,33.014198303222656,21.739999771118164,22.10300006866455,-0.2268020829359266
