Date,BAC,LOW,VIX,AvgVIX,zscore
2022-05-19,31.094932556152344,173.46217346191406,29.350000381469727,30.34800033569336,0.7173272881342565
2022-05-20,30.56239891052246,170.53517150878906,29.43000030517578,30.409000396728516,0.7476583325747963
2022-05-23,32.376644134521484,171.97557067871094,28.479999542236328,30.48200035095215,1.0155258462924437
2022-05-24,32.178070068359375,170.47048950195312,29.450000762939453,30.278500366210938,1.0448335413770187
2022-05-25,32.34956359863281,174.0993194580078,28.3700008392334,30.117000389099122,0.918187649326401
2022-05-26,33.098724365234375,180.54432678222656,27.5,29.992500400543214,0.7742556315932762
2022-05-27,33.414642333984375,184.3301544189453,25.719999313354492,29.608500289916993,0.6670916125761875
2022-05-31,33.57711410522461,180.3319549560547,26.190000534057617,29.301000308990478,0.8706542845288247
2022-06-01,33.098724365234375,177.02638244628906,25.690000534057617,29.12300033569336,0.9273214810309939
2022-06-02,33.316612243652344,181.098388671875,24.719999313354492,29.088000297546387,0.7898456149451275
2022-06-03,32.85362243652344,180.47048950195312,24.790000915527344,28.76750030517578,0.7328129054652249
2022-06-06,32.81731033325195,181.68931579589844,25.06999969482422,28.51150026321411,0.6731659999979359
2022-06-07,32.998863220214844,180.65512084960938,24.020000457763672,27.975000286102294,0.7512411677564869
2022-06-08,32.581275939941406,177.70037841796875,23.959999084472656,27.523500156402587,0.8037214049952318
2022-06-09,31.328500747680664,179.39015197753906,26.09000015258789,27.200000095367432,0.5019548328714039
2022-06-10,30.11203384399414,172.0494384765625,27.75,26.999000072479248,0.5997200340792189
2022-06-13,29.068058013916016,167.36801147460938,34.02000045776367,27.256500053405762,0.6132059477462065
2022-06-14,28.55968475341797,164.302490234375,32.689998626708984,27.517500019073488,0.6539657769239825
2022-06-15,29.095293045043945,165.2904815673828,29.6200008392334,27.69350004196167,0.708561308044294
2022-06-16,28.913728713989258,158.45761108398438,32.95000076293945,27.79300012588501,0.9727802764724163
2022-06-17,28.97727394104004,159.25169372558594,31.1299991607666,27.882000064849855,0.949807094434766
2022-06-21,29.821535110473633,159.16860961914062,30.190000534057617,27.920000076293945,1.1072389506894251
2022-06-22,29.59458351135254,160.29507446289062,28.950000762939453,27.943500137329103,1.0168778763395603
2022-06-23,29.122526168823242,162.81585693359375,29.049999237060547,27.923500061035156,0.8211939227079996
2022-06-24,29.33132553100586,168.82691955566406,27.229999542236328,27.866499996185304,0.5976938157426613
2022-06-27,29.36763572692871,170.10113525390625,26.950000762939453,27.839000034332276,0.5488680518694236
2022-06-28,29.285932540893555,161.32923889160156,28.360000610351562,27.971000099182127,0.9156478977433256
2022-06-29,28.922809600830078,162.6034698486328,28.15999984741211,28.069500064849855,0.7940483106233287
2022-06-30,28.260107040405273,161.2830810546875,28.709999084472656,28.220499992370605,0.7307599580082269
2022-07-01,28.650463104248047,163.76690673828125,26.700000762939453,28.319500064849855,0.6938080356438973
2022-07-05,28.35996437072754,166.09378051757812,27.540000915527344,28.457000064849854,0.539639415499703
2022-07-06,28.123933792114258,165.33663940429688,26.729999542236328,28.54000005722046,0.5295799760778274
2022-07-07,28.922809600830078,167.654296875,26.079999923706055,28.643000030517577,0.5742866955073093
2022-07-08,28.85926055908203,167.70968627929688,24.639999389648438,28.677000045776367,0.5602986317584231
2022-07-11,28.55968475341797,166.30615234375,26.170000076293945,28.68100004196167,0.5667863864985441
2022-07-12,28.468902587890625,167.1279296875,27.290000915527344,28.65800008773804,0.5144911310291597
2022-07-13,27.996841430664062,168.39291381835938,26.81999969482422,28.298000049591064,0.37344630078058433
2022-07-14,27.352298736572266,168.6607208251953,26.399999618530273,27.98350009918213,0.24436407350177913
2022-07-15,29.276853561401367,170.82138061523438,24.229999542236328,27.714000034332276,0.5009904555925779
2022-07-18,29.285932540893555,171.55081176757812,25.299999237060547,27.33149995803833,0.47090699639704464
2022-07-19,30.275440216064453,175.30239868164062,24.5,27.0,0.4879548364706384
2022-07-20,30.28452491760254,177.3917694091797,23.8799991607666,26.68449993133545,0.3987014135387632
2022-07-21,30.547794342041016,179.7411346435547,23.110000610351562,26.392499923706055,0.34444581516593004
2022-07-22,30.348072052001953,181.61695861816406,23.030000686645508,26.091499996185302,0.22644104313081237
2022-07-25,30.620410919189453,180.89260864257812,23.360000610351562,25.898000049591065,0.30757524506606887
2022-07-26,30.003101348876953,175.13523864746094,24.690000534057617,25.785000038146972,0.4456102582178832
2022-07-27,30.493318557739258,176.36097717285156,23.239999771118164,25.528999996185302,0.4815915518736786
2022-07-28,30.248212814331055,177.17819213867188,22.329999923706055,25.2375,0.40137842436851817
2022-07-29,30.693037033081055,177.85604858398438,21.329999923706055,24.86850004196167,0.4529278831099144
2022-08-01,30.602251052856445,180.2333221435547,22.84000015258789,24.675500011444093,0.3329522518812179
2022-08-02,29.994020462036133,174.5316619873047,23.93000030517578,24.494999980926515,0.47021743768724783
2022-08-03,30.538707733154297,181.46836853027344,21.950000762939453,24.25600004196167,0.2676383246905295
2022-08-04,30.320833206176758,183.0841522216797,21.440000534057617,24.024000072479247,0.15764073625723982
2022-08-05,30.829208374023438,184.86705017089844,21.149999618530273,23.84950008392334,0.1726882272905271
2022-08-08,30.402544021606445,187.43002319335938,21.290000915527344,23.60550012588501,-0.016561239893724926
2022-08-09,30.792890548706055,181.26405334472656,21.770000457763672,23.329500102996825,0.322837928523989
2022-08-10,31.836877822875977,187.04928588867188,19.739999771118164,22.975500106811523,0.26132749206438044
2022-08-11,32.59943389892578,187.74574279785156,20.200000762939453,22.665500164031982,0.3699555582719896
2022-08-12,32.95348358154297,191.72946166992188,19.530000686645508,22.43050022125244,0.26112854506419764
2022-08-15,32.90808868408203,193.18736267089844,19.950000762939453,22.163000297546386,0.18942468868955284
2022-08-16,33.26213073730469,198.83328247070312,19.690000534057617,21.922500324249267,0.008273879931477202
2022-08-17,33.0533447265625,199.9940643310547,19.899999618530273,21.723500347137453,-0.08027072031354647
2022-08-18,32.935325622558594,201.01553344726562,19.559999465942383,21.546000289916993,-0.14621689756113254
2022-08-19,32.20907974243164,196.27035522460938,20.600000381469727,21.424500274658204,-0.07206959999506518
2022-08-22,31.51914405822754,194.99815368652344,23.799999237060547,21.44650020599365,-0.14241621393173537
2022-08-23,31.237722396850586,192.65806579589844,24.110000610351562,21.41750020980835,-0.09187144890151906
2022-08-24,31.337583541870117,193.5309600830078,22.81999969482422,21.396500205993654,-0.11165729092068172
2022-08-25,31.90042495727539,195.89892578125,21.780000686645508,21.369000244140626,-0.11214284771009304
2022-08-26,30.892751693725586,186.6406707763672,25.559999465942383,21.580500221252443,0.10709497549889627
2022-08-29,30.774736404418945,186.71495056152344,26.209999084472656,21.74900016784668,0.08236172565327021
2022-08-30,30.947221755981445,183.13983154296875,26.209999084472656,21.863000106811523,0.2693405416195429
2022-08-31,30.511474609375,180.27972412109375,25.8700008392334,22.059000110626222,0.3143946412423828
2022-09-01,30.584575653076172,181.78408813476562,25.559999465942383,22.26500005722046,0.26225808292901637
2022-09-02,30.548025131225586,181.55194091796875,25.469999313354492,22.48100004196167,0.2656996348628308
2022-09-06,30.20992088317871,179.18399047851562,26.90999984741211,22.761999988555907,0.3071296377379038
2022-09-07,30.67595863342285,186.92855834960938,24.639999389648438,22.905499935150146,0.05507121525470274
2022-09-08,31.6628475189209,189.78868103027344,23.610000610351562,23.098999977111816,0.11042956712893601
2022-09-09,31.927845001220703,190.96798706054688,22.790000915527344,23.228499984741212,0.10739811186894398
2022-09-12,32.22939682006836,191.66445922851562,23.8700008392334,23.445499992370607,0.1320346450028437
2022-09-13,31.06888771057129,179.80615234375,27.270000457763672,23.811499977111815,0.4365554633316992
2022-09-14,30.950098037719727,178.65467834472656,26.15999984741211,24.13499994277954,0.4650137066916582
2022-09-15,31.53491973876953,177.4010467529297,26.270000457763672,24.45349998474121,0.62610855431549
2022-09-16,31.178543090820312,178.11607360839844,26.299999237060547,24.79049997329712,0.5300690665093046
2022-09-19,31.69939422607422,181.1712188720703,25.760000228881836,25.048499965667723,0.49203405397233524
2022-09-20,31.224227905273438,176.8160400390625,27.15999984741211,25.216499996185302,0.5949569271260231
2022-09-21,30.29216766357422,174.9123992919922,27.989999771118164,25.41049995422363,0.5079713119775382
2022-09-22,29.69820213317871,174.68954467773438,27.350000381469727,25.636999988555907,0.4094524932758364
2022-09-23,28.994579315185547,174.69883728027344,29.920000076293945,26.04399995803833,0.2808543621377094
2022-09-26,28.354930877685547,172.73944091796875,32.2599983215332,26.37899990081787,0.24956950125772356
2022-09-27,27.93458366394043,174.27163696289062,32.599998474121094,26.698499870300292,0.1063200935360388
2022-09-28,28.3914794921875,180.64190673828125,30.18000030517578,26.89699993133545,-0.08760815985890535
2022-09-29,28.016822814941406,176.86244201660156,31.84000015258789,27.195499897003174,0.008577339099786231
2022-09-30,27.596481323242188,174.4016571044922,31.6200008392334,27.498499965667726,0.039063679044811214
2022-10-03,28.409753799438477,180.075439453125,30.100000381469727,27.730000019073486,-0.0596317375687339
2022-10-04,29.58854866027832,183.3255615234375,29.06999969482422,27.83800001144409,0.01372128999314084
2022-10-05,29.168201446533203,184.82064819335938,28.549999237060547,28.033500003814698,-0.12791348785835155
2022-10-06,28.74785614013672,185.70278930664062,30.520000457763672,28.378999996185303,-0.2428786411167881
2022-10-07,28.09906578063965,183.13055419921875,31.360000610351562,28.807499980926515,-0.24916444903195367
2022-10-10,28.016822814941406,180.9854736328125,32.45000076293945,29.236499977111816,-0.17081587362019596
2022-10-11,27.20355224609375,182.40623474121094,33.630001068115234,29.554500007629393,-0.3808038796059044
2022-10-12,27.285795211791992,180.0290069580078,33.56999969482422,29.925,-0.26238670125601854
2022-10-13,28.958030700683594,179.36972045898438,31.940000534057617,30.2085000038147,0.07096528170524845
2022-10-14,28.967166900634766,175.4695587158203,32.02000045776367,30.494500064849852,0.24232595470811336
2022-10-17,30.721643447875977,180.2333221435547,31.3700008392334,30.77500009536743,0.3547044827392365
2022-10-18,31.873023986816406,180.38267517089844,30.5,30.942000102996825,0.5579774066544849
2022-10-19,30.995777130126953,171.7370147705078,30.760000228881836,31.08050012588501,0.7743237522369251
2022-10-20,30.794748306274414,166.47120666503906,29.979999542236328,31.21200008392334,0.9668135386923475
2022-10-21,31.936994552612305,170.27117919921875,29.690000534057617,31.200500106811525,1.0095837262913339
2022-10-24,32.0466423034668,175.1635284423828,29.850000381469727,31.08000020980835,0.8166943271328065
2022-10-25,32.33905792236328,180.98959350585938,28.459999084472656,30.87300024032593,0.6164776058900268
2022-10-26,32.6223258972168,180.70948791503906,27.280000686645508,30.728000259399415,0.6802739091678414
2022-10-27,32.777671813964844,180.81216430664062,27.389999389648438,30.50550022125244,0.7041090989550611
2022-10-28,33.06095886230469,185.54583740234375,25.75,30.212000179290772,0.5497592363651229
2022-10-31,32.93301010131836,182.0165557861328,25.8799991607666,30.001000118255615,0.6800072466426115
2022-11-01,33.079227447509766,180.70948791503906,25.809999465942383,29.838000106811524,0.7635173016781717
2022-11-02,32.97871398925781,173.3896026611328,25.860000610351562,29.703500175476073,1.0636930424674684
2022-11-03,32.795955657958984,167.8903350830078,25.299999237060547,29.442500114440918,1.2696693776372139
2022-11-04,33.61835861206055,170.06576538085938,24.549999237060547,29.102000045776368,1.3248508413678746
2022-11-07,33.819393157958984,174.1831817626953,24.350000381469727,28.69700002670288,1.1823286511437916
2022-11-08,33.9107780456543,175.86380004882812,25.540000915527344,28.292500019073486,1.1258544183656114
2022-11-09,33.37164306640625,174.24855041503906,26.09000015258789,27.91850004196167,1.0979083811357868
2022-11-10,34.84284591674805,190.76495361328125,23.530000686645508,27.498000049591063,0.6473193032179598
2022-11-11,35.098697662353516,195.1531524658203,22.520000457763672,27.023000049591065,0.5030025661499363
2022-11-14,34.504737854003906,191.0823974609375,23.729999542236328,26.64099998474121,0.5719070359020378
2022-11-15,34.44990921020508,194.98509216308594,24.540000915527344,26.34300003051758,0.39211139753461766
2022-11-16,34.13922119140625,200.8578338623047,24.110000610351562,26.010500049591066,0.07998366415108861
2022-11-17,33.965599060058594,194.57427978515625,23.93000030517578,25.708000087738036,0.3217488595140889
2022-11-18,33.9838752746582,196.00279235839844,23.1200008392334,25.379500102996825,0.2629240038462711
2022-11-21,34.093536376953125,196.32022094726562,22.360000610351562,25.005000114440918,0.2690919537064965
2022-11-22,34.258018493652344,200.24159240722656,21.290000915527344,24.646500205993654,0.1284401561244627
2022-11-23,34.367671966552734,197.02047729492188,20.350000381469727,24.300000190734863,0.28856884433111474
2022-11-25,34.44990921020508,196.97378540039062,20.5,23.955500221252443,0.3055833031217862
2022-11-28,33.68232345581055,195.17181396484375,22.209999084472656,23.778500175476076,0.24413984008150905
2022-11-29,33.81025695800781,193.70599365234375,21.889999389648438,23.579000186920165,0.3312260644580706
2022-11-30,34.58698654174805,198.44894409179688,20.579999923706055,23.31750020980835,0.2663733789004661
2022-12-01,33.59430694580078,201.18458557128906,19.84000015258789,23.016500186920165,-0.033511832797868825
2022-12-02,33.162322998046875,200.5870361328125,19.059999465942383,22.704500198364258,-0.08621606849483408
2022-12-05,31.682525634765625,192.50157165527344,20.75,22.514500236511232,-0.004023197014377291
2022-12-06,30.33139419555664,188.51483154296875,22.170000076293945,22.405500221252442,-0.07672414388712702
2022-12-07,30.092418670654297,193.16444396972656,22.68000030517578,22.262500190734862,-0.3225681132614247
2022-12-08,29.816675186157227,190.0553741455078,22.290000915527344,22.072500228881836,-0.23753041107781758
2022-12-09,29.761531829833984,188.3841552734375,22.829999923706055,22.037500190734864,-0.1748622628632319
2022-12-12,30.083223342895508,191.47454833984375,25.0,22.16150016784668,-0.2507160173172026
2022-12-13,30.101608276367188,197.2071990966797,22.549999237060547,22.10250015258789,-0.4967942295461466
2022-12-14,29.66961669921875,198.0381622314453,21.139999389648438,21.932500076293945,-0.6116544744192216
2022-12-15,29.200862884521484,194.2195281982422,22.829999923706055,21.86850004196167,-0.530908377950939
2022-12-16,29.136518478393555,192.46421813964844,22.6200008392334,21.803000068664552,-0.4662577693403898
2022-12-19,29.4674072265625,189.69125366210938,22.420000076293945,21.768000030517577,-0.28532103044232954
2022-12-20,29.586891174316406,187.53451538085938,21.479999542236328,21.723999977111816,-0.16971238085165347
2022-12-21,30.03727149963379,189.00035095214844,20.06999969482422,21.66299991607666,-0.1514356412254972
2022-12-22,29.770721435546875,185.93792724609375,21.969999313354492,21.743999862670897,-0.06675255354859869
2022-12-23,29.844257354736328,188.4868621826172,20.8700008392334,21.76249990463257,-0.16425918940848644
2022-12-27,29.899396896362305,188.328125,21.649999618530273,21.73449993133545,-0.14730659715308567
2022-12-28,30.119993209838867,186.78759765625,22.139999389648438,21.74699993133545,-0.04008752910595759
2022-12-29,30.460071563720703,188.84161376953125,21.440000534057617,21.789999961853027,-0.0674985767962888
2022-12-30,30.44169044494629,186.02200317382812,21.670000076293945,21.88149995803833,0.05183387735736185
2023-01-03,30.800153732299805,185.83523559570312,22.899999618530273,22.073499965667725,0.12526895739667043
2023-01-04,31.379199981689453,188.02935791015625,22.010000228881836,22.136499977111818,0.1352997071553844
2023-01-05,31.31486701965332,187.45046997070312,22.459999084472656,22.15099992752075,0.1487662438153174
2023-01-06,31.62737274169922,187.63720703125,21.1299991607666,22.073499870300292,0.19757706830224175
2023-01-09,31.1494197845459,186.20872497558594,21.969999313354492,22.05749979019165,0.17265158832985222
2023-01-10,31.360824584960938,188.03866577148438,20.579999923706055,21.944999790191652,0.13154688826625227
2023-01-11,31.59979820251465,194.75167846679688,21.09000015258789,21.749499797821045,-0.11699760407483635
2023-01-12,31.682525634765625,196.31088256835938,18.829999923706055,21.56349983215332,-0.16976641379227456
2023-01-13,32.38105773925781,198.08485412597656,18.350000381469727,21.423999881744386,-0.11968563523729181
2023-01-17,31.728477478027344,195.61996459960938,19.360000610351562,21.25049991607666,-0.13133253850894916
2023-01-18,30.9931697845459,194.66761779785156,20.34000015258789,21.136499881744385,-0.22386241626068792
2023-01-19,30.54279327392578,188.72024536132812,20.520000457763672,21.041499900817872,-0.047146675465565266
2023-01-20,31.112653732299805,190.9609832763672,19.850000381469727,20.95999994277954,-0.040817740997770156
2023-01-23,31.544647216796875,191.50257873535156,19.809999465942383,20.946999931335448,0.01432279130999697
2023-01-24,31.774436950683594,193.7079315185547,19.200000762939453,20.808500003814697,-0.03976652296219904
2023-01-25,32.0501708984375,193.42640686035156,19.079999923706055,20.71899995803833,0.022718891347791162
2023-01-26,32.48217010498047,189.3909912109375,18.729999542236328,20.572999954223633,0.27700633837884825
2023-01-27,32.58326721191406,190.02919006347656,18.510000228881836,20.391499996185303,0.2676572820653529
2023-01-30,32.44540023803711,189.48487854003906,19.940000534057617,20.316499996185303,0.2662221560296078
2023-01-31,32.610843658447266,195.4347381591797,19.399999618530273,20.202999973297118,0.037485926923365165
2023-02-01,33.015262603759766,200.4179229736328,17.8700008392334,19.951500034332277,-0.10565104441175355
2023-02-02,33.208282470703125,207.9256134033203,18.729999542236328,19.7875,-0.3971443496356756
2023-02-03,33.48402404785156,202.6796417236328,18.329999923706055,19.58100004196167,-0.11865432645817588
2023-02-06,33.428871154785156,202.5858154296875,19.43000030517578,19.49600009918213,-0.12462030780134506
2023-02-07,33.79652404785156,201.5159454345703,18.65999984741211,19.33050012588501,-0.011087154357085738
2023-02-08,33.548362731933594,199.66717529296875,19.6299991607666,19.28300008773804,0.024140101319435572
2023-02-09,32.83143615722656,195.8007049560547,20.709999084472656,19.264000034332277,0.06175269038551119
2023-02-10,32.702754974365234,195.93209838867188,20.530000686645508,19.34900007247925,0.032591193458469093
2023-02-13,32.7671012878418,200.9622344970703,20.34000015258789,19.448500061035155,-0.17454683414306038
2023-02-14,32.73951721191406,200.60565185546875,18.90999984741211,19.426000022888182,-0.16405748706718087
2023-02-15,32.68437576293945,201.79747009277344,18.229999542236328,19.320499992370607,-0.22595981034897294
2023-02-16,32.42702102661133,200.84027099609375,20.170000076293945,19.30299997329712,-0.23119979330246226
2023-02-17,32.491355895996094,199.65777587890625,20.020000457763672,19.311499977111815,-0.16802815991286768
2023-02-21,31.728477478027344,189.4285430908203,22.8700008392334,19.46450004577637,0.13805637216498995
2023-02-22,31.517080307006836,190.16053771972656,22.290000915527344,19.619000053405763,0.06769258535498748
2023-02-23,31.489498138427734,189.76641845703125,21.139999389648438,19.72200002670288,0.07981549929162636
2023-02-24,31.443544387817383,189.13763427734375,21.670000076293945,19.869000053405763,0.09880155126507645
2023-02-27,31.443544387817383,191.67149353027344,20.950000762939453,19.99100008010864,-0.011446730648669261
2023-02-28,31.526262283325195,193.0885772705078,20.700000762939453,20.029000091552735,-0.05803361726269903
2023-03-01,31.379199981689453,182.35255432128906,20.579999923706055,20.088000106811524,0.38229757876595954
2023-03-02,30.981412887573242,183.09393310546875,19.59000015258789,20.17400007247925,0.27756690343826296
2023-03-03,31.601232528686523,187.43902587890625,18.489999771118164,20.16200008392334,0.2014374214275107
2023-03-06,31.536466598510742,189.16578674316406,18.610000610351562,20.176000118255615,0.11450623580884925
2023-03-07,30.528120040893555,185.26177978515625,19.59000015258789,20.184000110626222,0.10065791923639163
2023-03-08,30.121076583862305,188.7622528076172,19.110000610351562,20.206500148773195,-0.12580744493832724
2023-03-09,28.25238609313965,186.80084228515625,22.610000610351562,20.35550022125244,-0.3809251837869824
2023-03-10,28.00261116027832,184.5579376220703,24.799999237060547,20.560000228881837,-0.32884311147618017
2023-03-13,26.374441146850586,185.39315795898438,26.520000457763672,20.859500217437745,-0.6618216431876627
2023-03-14,26.6057186126709,184.71746826171875,23.729999542236328,21.029000186920165,-0.5902856727915661
2023-03-15,26.355939865112305,186.36915588378906,26.139999389648438,21.390500164031984,-0.7076581069765456
2023-03-16,26.799983978271484,187.3826904296875,22.989999771118164,21.628500175476074,-0.6708561394007989
2023-03-17,25.736133575439453,185.21484375,25.510000228881836,21.89550018310547,-0.7703571409661513
2023-03-20,25.671377182006836,184.67990112304688,24.149999618530273,22.102000141143797,-0.7588798114232328
2023-03-21,26.44845199584961,184.67990112304688,21.3799991607666,22.027500057220458,-0.6173037023092925
2023-03-22,25.569610595703125,179.78114318847656,22.260000228881836,22.026000022888184,-0.5642756919572378
2023-03-23,24.949798583984375,178.01686096191406,22.610000610351562,22.09950008392334,-0.6004359538716623
2023-03-24,25.107065200805664,177.801025390625,21.739999771118164,22.10300006866455,-0.5623923658612211
2023-03-27,26.355939865112305,178.80517578125,20.600000381469727,22.085500049591065,-0.37854913623537045
2023-03-28,26.013656616210938,178.44854736328125,19.969999313354492,22.048999977111816,-0.4253931834908862
