Date,LRCX,NEE,VIX,AvgVIX,zscore
2020-06-01,25.36232566833496,55.320796966552734,28.229999542236328,30.449000072479247,-0.9698451536570479
2020-06-02,25.40818977355957,55.526371002197266,26.84000015258789,29.992500019073486,-1.010085019802204
2020-06-03,26.8524112701416,56.17122268676758,25.65999984741211,29.594999980926513,-0.7794638356781248
2020-06-04,27.315723419189453,54.50716018676758,25.809999465942383,29.179500007629393,-0.22470878258088522
2020-06-05,28.53999137878418,55.04598617553711,24.520000457763672,28.8335000038147,-0.027202668697113318
2020-06-08,27.85391616821289,56.36598205566406,25.809999465942383,28.725,-0.5546747905536203
2020-06-09,28.297574996948242,55.97431182861328,27.56999969482422,28.725,-0.33227769233507953
2020-06-10,28.20116424560547,55.56748580932617,27.56999969482422,28.451499938964844,-0.2541935881765621
2020-06-11,26.434965133666992,53.73680877685547,40.790000915527344,28.727000045776368,-0.26845319460245615
2020-06-12,26.630586624145508,53.42953109741211,36.09000015258789,28.901000022888184,-0.13580948457759542
2020-06-15,27.250205993652344,53.78874206542969,34.400001525878906,29.026500129699706,-0.0580775072706584
2020-06-16,28.70579719543457,53.702186584472656,33.66999816894531,29.245000076293945,0.3636123290323737
2020-06-17,29.485742568969727,53.88179016113281,33.470001220703125,29.392000102996825,0.5314948884533272
2020-06-18,29.581586837768555,53.86663818359375,32.939998626708984,29.639500045776366,0.561690346974663
2020-06-19,29.623876571655273,52.412479400634766,35.119998931884766,29.91899995803833,0.9469685086830816
2020-06-22,29.34666633605957,53.45766067504883,31.770000457763672,30.09949998855591,0.6023170445316611
2020-06-23,29.692468643188477,52.628875732421875,31.3700008392334,30.267500019073488,0.9101847325786734
2020-06-24,28.733985900878906,52.295623779296875,33.84000015258789,30.57849998474121,0.732790180030973
2020-06-25,29.37485694885254,51.75248718261719,32.220001220703125,30.760000038146973,1.048228935054706
2020-06-26,28.427640914916992,51.11627960205078,34.72999954223633,31.121000003814697,0.9517762557590109
2020-06-29,28.985822677612305,51.55341339111328,31.780000686645508,31.298500061035156,0.9926246320785543
2020-06-30,30.395368576049805,51.97105026245117,30.43000030517578,31.47800006866455,1.2721170632433543
2020-07-01,29.83342933654785,53.28886795043945,28.6200008392334,31.626000118255615,0.7792704426789072
2020-07-02,30.417917251586914,53.31916046142578,27.68000030517578,31.719500160217287,0.9318831940539016
2020-07-06,31.476016998291016,53.440345764160156,27.940000534057617,31.890500164031984,1.1911093829171266
2020-07-07,30.8116512298584,53.38840866088867,29.43000030517578,32.07150020599365,1.0221382821682239
2020-07-08,31.36700439453125,54.80579376220703,28.079999923706055,32.097000217437746,0.8103167963092514
2020-07-09,31.551191329956055,54.52880859375,29.260000228881836,32.18150024414062,0.9320383819472124
2020-07-10,31.947736740112305,56.1755485534668,27.290000915527344,31.506500244140625,0.6176994287327654
2020-07-13,31.680864334106445,55.4484748840332,32.189998626708984,31.31150016784668,0.7312984539616003
2020-07-14,32.51906204223633,56.81390380859375,29.520000457763672,31.067500114440918,0.6104471335996272
2020-07-15,32.2522087097168,56.045711517333984,27.760000228881836,30.772000217437743,0.7346175802620204
2020-07-16,32.40818786621094,58.07548522949219,28.0,30.49850015640259,0.25583411869238176
2020-07-17,32.5388069152832,59.59022521972656,25.68000030517578,30.13550024032593,-0.0975613404104667
2020-07-20,33.241703033447266,59.36302185058594,24.459999084472656,29.602500247955323,0.15371366311590692
2020-07-21,33.54897689819336,59.79580307006836,24.84000015258789,29.256000232696532,0.12682559585746742
2020-07-22,34.0131950378418,60.68085861206055,24.31999969482422,28.903500175476076,0.026786441409922923
2020-07-23,33.342254638671875,60.799869537353516,26.079999923706055,28.515500164031984,-0.1879171342885335
2020-07-24,32.48713684082031,60.64406204223633,25.84000015258789,28.19650011062622,-0.382543582871488
2020-07-27,33.648582458496094,60.07712173461914,24.739999771118164,27.697000122070314,0.08186964747156297
2020-07-28,32.788761138916016,60.59861755371094,25.440000534057617,27.380000114440918,-0.2880931176165011
2020-07-29,33.90700912475586,60.901573181152344,24.100000381469727,27.063500118255615,-0.0590700970111841
2020-07-30,35.57121276855469,61.096309661865234,24.760000228881836,26.870500087738037,0.3475846562066791
2020-07-31,35.441524505615234,60.741451263427734,24.459999084472656,26.70950002670288,0.4031826060050312
2020-08-03,35.84089660644531,60.068458557128906,24.280000686645508,26.526500034332276,0.685717396870626
2020-08-04,36.17448425292969,61.682743072509766,23.760000228881836,26.243000030517578,0.36244140486223936
2020-08-05,36.03447341918945,61.407920837402344,22.989999771118164,25.988500022888182,0.39463983672801717
2020-08-06,35.50260925292969,61.198020935058594,22.649999618530273,25.657999992370605,0.30262168356751795
2020-08-07,34.997982025146484,62.273502349853516,22.209999084472656,25.403999900817873,-0.11222442968688422
2020-08-10,35.30997085571289,61.37763595581055,22.1299991607666,24.90099992752075,0.20360187469177152
2020-08-11,34.67566680908203,60.111732482910156,24.030000686645508,24.626499938964844,0.3548314223616682
2020-08-12,35.85123062133789,61.58319091796875,22.280000686645508,24.352499961853027,0.29931490951540757
2020-08-13,35.42836380004883,61.542083740234375,22.1299991607666,24.058999919891356,0.19383374322927527
2020-08-14,35.11075973510742,60.69816589355469,22.049999237060547,23.877499866485596,0.3235360941518668
2020-08-17,35.621944427490234,61.23697280883789,21.350000381469727,23.72199993133545,0.32536060752779195
2020-08-18,35.198143005371094,61.24996566772461,21.510000228881836,23.555499935150145,0.20572096434859916
2020-08-19,34.9744987487793,61.096309661865234,22.540000915527344,23.466499996185302,0.18383256094811787
2020-08-20,33.68805694580078,61.046539306640625,22.719999313354492,23.298499965667723,-0.15640734292002237
2020-08-21,33.212562561035156,61.111473083496094,22.540000915527344,23.133500003814696,-0.30357990333778534
2020-08-24,32.98516082763672,61.15906524658203,22.3700008392334,23.01500005722046,-0.3782138688072134
2020-08-25,33.124237060546875,60.87343978881836,22.030000686645508,22.844500064849854,-0.26665141931735015
2020-08-26,33.0584602355957,60.37356948852539,23.270000457763672,22.803000068664552,-0.15625121717063237
2020-08-27,32.08587646484375,60.65193557739258,24.469999313354492,22.788500022888183,-0.4946819383664598
2020-08-28,32.96261215209961,60.79766845703125,22.959999084472656,22.713500022888184,-0.29153418412407395
2020-08-31,31.605682373046875,60.71503448486328,26.40999984741211,22.819999980926514,-0.6426727033476217
2020-09-01,32.00224685668945,60.27134704589844,26.1200008392334,22.938000011444093,-0.41983259936055717
2020-09-02,34.08272171020508,62.691951751708984,26.56999969482422,23.117000007629393,-0.4709212593817525
2020-09-03,32.09339904785156,61.02384567260742,33.599998474121094,23.664499950408935,-0.5881867170745105
2020-09-04,31.303112030029297,60.31267166137695,30.75,24.091499996185302,-0.6223104483183388
2020-09-08,28.44643211364746,60.44097137451172,31.459999084472656,24.557999992370604,-1.4392183051450833
2020-09-09,28.276351928710938,61.41096496582031,28.809999465942383,24.79699993133545,-1.7351499515076076
2020-09-10,27.95685577392578,60.223514556884766,29.709999084472656,25.168499851226805,-1.517689814408424
2020-09-11,27.62608528137207,60.493194580078125,26.8700008392334,25.405499935150146,-1.677760118679682
2020-09-14,28.70015525817871,61.313106536865234,25.850000381469727,25.595499992370605,-1.5937020135674136
2020-09-15,29.029987335205078,64.31002044677734,25.59000015258789,25.807499980926515,-2.2733007096169273
2020-09-16,28.81103515625,60.971656799316406,26.040000915527344,26.03400001525879,-1.4755322120430308
2020-09-17,28.744325637817383,60.79112243652344,26.459999084472656,26.229999923706053,-1.4474472133939282
2020-09-18,28.86836051940918,60.225685119628906,25.829999923706055,26.385499954223633,-1.2681096467934891
2020-09-21,29.59662437438965,60.069114685058594,27.780000686645508,26.64749994277954,-1.0280235844672867
2020-09-22,29.947134017944336,60.4736213684082,26.860000610351562,26.87199993133545,-1.0357810935845828
2020-09-23,29.790205001831055,59.44055938720703,28.579999923706055,27.199499893188477,-0.813381732791061
2020-09-24,30.743988037109375,60.360511779785156,28.510000228881836,27.461499881744384,-0.7880403724539866
2020-09-25,31.03529930114746,61.29136657714844,26.3799991607666,27.55699987411499,-0.9472981253509436
2020-09-28,31.631059646606445,61.79593276977539,26.190000534057617,27.71849994659424,-0.9134653169661859
2020-09-29,31.857465744018555,61.574073791503906,26.270000457763672,27.711499977111817,-0.7943235090581514
2020-09-30,31.29523468017578,60.36487579345703,26.3700008392334,27.723999977111816,-0.6378869881445172
2020-10-01,31.99142074584961,61.49580001831055,26.700000762939453,27.73050003051758,-0.7374492780345936
2020-10-02,31.008460998535156,61.149993896484375,27.6299991607666,27.432000064849852,-0.9183348606448738
2020-10-05,32.28386306762695,62.61582946777344,27.959999084472656,27.292500019073486,-0.9450085537942007
2020-10-06,32.16592788696289,63.13126754760742,29.479999542236328,27.19350004196167,-1.1098239968366495
2020-10-07,32.6177978515625,64.61885833740234,28.059999465942383,27.15600004196167,-1.3680843052567861
2020-10-08,33.5290641784668,65.47138977050781,26.360000610351562,26.988500118255615,-1.3370854533620153
2020-10-09,34.21580505371094,65.87811279296875,25.0,26.895000076293947,-1.2531428836565526
2020-10-12,34.91387939453125,66.47833251953125,25.06999969482422,26.85600004196167,-1.2158126915672474
2020-10-13,35.29875946044922,65.5649185180664,26.06999969482422,26.880000019073485,-0.8754741694274079
2020-10-14,35.30348205566406,65.3843994140625,26.399999618530273,26.897999954223632,-0.8277904716372988
2020-10-15,35.42140579223633,64.9102783203125,26.969999313354492,26.923499965667723,-0.6735953296961632
2020-10-16,34.42806625366211,66.463134765625,27.40999984741211,27.002499961853026,-1.3452256840028418
2020-10-19,34.29692840576172,65.14734649658203,29.18000030517578,27.07249994277954,-1.043096904456371
2020-10-20,34.29692840576172,65.46051788330078,29.350000381469727,27.196999931335448,-1.1235720604761446
2020-10-21,34.584651947021484,64.74064636230469,28.649999618530273,27.20049991607666,-0.859629835588388
2020-10-22,33.772430419921875,65.73889923095703,28.110000610351562,27.180499935150145,-1.3390416244482262
2020-10-23,33.38661575317383,65.91288757324219,27.549999237060547,27.238999938964845,-1.4896275802522114
2020-10-26,32.79325866699219,65.82154083251953,32.459999084472656,27.552499866485597,-1.6289852279619832
2020-10-27,32.434791564941406,65.92376708984375,33.349998474121094,27.906499767303465,-1.7536257915179139
2020-10-28,31.969724655151367,64.77544403076172,40.279998779296875,28.60199966430664,-1.5861681216258467
2020-10-29,33.3243522644043,64.38398742675781,37.59000015258789,29.146499633789062,-1.1138350652460847
2020-10-30,32.26970291137695,63.68803024291992,38.02000045776367,29.665999698638917,-1.224416165085273
2020-11-02,33.10645294189453,65.35829162597656,37.130001068115234,30.124499797821045,-1.4239970764078753
2020-11-03,34.95349884033203,66.13256072998047,35.54999923706055,30.427999782562257,-1.1160877714997381
2020-11-04,35.8789176940918,63.783729553222656,29.56999969482422,30.50349979400635,-0.2585560522227459
2020-11-05,37.70616149902344,65.02772521972656,27.579999923706055,30.56449975967407,-0.07678579065046721
2020-11-06,38.62213897705078,65.87158966064453,24.860000610351562,30.55749979019165,-0.04226694690807117
2020-11-09,39.26926803588867,65.68888854980469,25.75,30.59149980545044,0.18226861385943985
2020-11-10,38.47591781616211,66.1064453125,24.799999237060547,30.527999782562254,-0.14274389275241942
2020-11-11,39.99752426147461,67.4548568725586,23.450000762939453,30.380499839782715,-0.07167916180970259
2020-11-12,39.474918365478516,66.697998046875,25.350000381469727,30.299499893188475,-0.020605462378392243
2020-11-13,40.21543502807617,67.15039825439453,23.100000381469727,30.083999919891358,0.06635683015402181
2020-11-16,41.43989181518555,67.63754272460938,22.450000762939453,29.74749994277954,0.2771952807624951
2020-11-17,40.745609283447266,66.64579010009766,22.709999084472656,29.415499877929687,0.3415172382210439
2020-11-18,40.59465789794922,65.93247985839844,23.84000015258789,29.174999904632568,0.48339089991095496
2020-11-19,41.28801345825195,65.35829162597656,23.110000610351562,28.924999904632568,0.8212119058488833
2020-11-20,40.90689468383789,65.72366333007812,23.700000762939453,28.732499980926512,0.6227351314047206
2020-11-23,42.331336975097656,64.87115478515625,22.65999984741211,28.242500019073486,1.232702735575839
2020-11-24,42.1143798828125,65.22781372070312,21.639999389648438,27.657000064849854,1.0815146208368014
2020-11-25,42.146453857421875,66.39900207519531,21.25,26.70550012588501,0.789358040099925
2020-11-27,43.0671501159668,65.66482543945312,20.84000015258789,25.86800012588501,1.230678546170303
2020-11-30,42.701141357421875,64.31883239746094,20.56999969482422,24.995500087738037,1.4761150013023794
2020-12-01,44.11519241333008,64.80828857421875,20.770000457763672,24.17750005722046,1.7383884582823366
2020-12-02,45.20664596557617,64.94811248779297,21.170000076293945,23.458500099182128,2.0019781666187555
2020-12-03,45.664154052734375,64.10906982421875,21.280000686645508,23.044000148773193,2.343136408471039
2020-12-04,47.16501235961914,63.38363265991211,20.790000915527344,22.704500198364258,2.9414209987726445
2020-12-07,47.9857177734375,64.0391616821289,21.299999237060547,22.526500129699706,2.998191244568277
2020-12-08,48.39049530029297,64.39750671386719,20.68000030517578,22.273000144958495,3.0171881813923362
2020-12-09,46.70420837402344,64.38875579833984,22.270000457763672,22.146500205993654,2.5566808493453554
2020-12-10,46.35616683959961,64.04788208007812,22.520000457763672,22.100000190734864,2.548764002141555
2020-12-11,46.50276184082031,64.50239562988281,23.309999465942383,21.998000144958496,2.4721974247640546
2020-12-14,46.51884460449219,64.28387451171875,24.719999313354492,22.079000091552736,2.5327639323819406
2020-12-15,46.846073150634766,65.4725341796875,22.889999389648438,22.101000022888183,2.3171150005024024
2020-12-16,46.65503692626953,65.06175994873047,22.5,22.09050006866455,2.370246257239853
2020-12-17,45.986385345458984,65.6036376953125,21.93000030517578,21.995000076293945,2.0475073677327615
2020-12-18,45.487972259521484,65.12293243408203,21.56999969482422,21.91800003051758,2.034257387685642
2020-12-21,45.701717376708984,65.02678680419922,25.15999984741211,21.99099998474121,2.117620370146015
2020-12-22,45.10777282714844,65.29773712158203,24.229999542236328,22.069499969482422,1.8850026068178565
2020-12-23,44.55735397338867,64.96561431884766,23.309999465942383,22.15299997329712,1.8193000447266967
2020-12-24,45.42838668823242,65.5337142944336,21.530000686645508,22.167000007629394,1.912347767005673
2020-12-28,45.02739334106445,65.97946166992188,21.700000762939453,22.210000038146973,1.6877629420472184
2020-12-29,44.755008697509766,65.83963775634766,23.079999923706055,22.335500049591065,1.6489446409752844
2020-12-30,45.81709289550781,66.34656524658203,22.770000457763672,22.435500049591063,1.810140695269878
2020-12-31,44.6651725769043,67.43034362792969,22.75,22.514500045776366,1.2155303642552573
