Date,PEP,KRE,VIX,AvgVIX,zscore
2022-05-04,153.00961303710938,58.21707534790039,25.420000076293945,25.762500190734862,0.14066189911949434
2022-05-05,149.95578002929688,56.5326042175293,31.200000762939453,26.21750020980835,-0.4535486852297843
2022-05-06,149.97337341308594,55.81958770751953,30.190000534057617,26.6495002746582,-0.5079885235089486
2022-05-09,151.10867309570312,55.0531005859375,34.75,27.3290002822876,-0.3985878836332334
2022-05-10,150.92384338378906,54.40248489379883,32.9900016784668,27.76000032424927,-0.4784795085114733
2022-05-11,150.19337463378906,53.493404388427734,32.560001373291016,28.175000381469726,-0.6611377021633515
2022-05-12,149.96453857421875,53.493404388427734,31.770000457763672,28.6725004196167,-0.6955584256593443
2022-05-13,152.88641357421875,53.98358917236328,28.8700008392334,28.981000423431396,-0.2168145410014529
2022-05-16,154.4265594482422,53.368629455566406,27.469999313354492,29.246000385284425,-0.03438662192755596
2022-05-17,153.5376739501953,55.32048034667969,26.100000381469727,29.48250036239624,-0.011818829865121491
2022-05-18,144.02407836914062,53.965763092041016,30.959999084472656,30.01450033187866,-1.5512833603117924
2022-05-19,141.86788940429688,53.315147399902344,29.350000381469727,30.34800033569336,-1.9276999816603122
2022-05-20,142.7567901611328,53.4577522277832,29.43000030517578,30.409000396728516,-1.7825772671734306
2022-05-23,145.740234375,54.76790237426758,28.479999542236328,30.48200035095215,-1.2289235459352004
2022-05-24,147.6939697265625,54.3579216003418,29.450000762939453,30.278500366210938,-0.9678737275286935
2022-05-25,148.70606994628906,55.213539123535156,28.3700008392334,30.117000389099122,-0.7471339102845841
2022-05-26,149.70932006835938,56.4256477355957,27.5,29.992500400543214,-0.4991835813805342
2022-05-27,151.1702880859375,57.307987213134766,25.719999313354492,29.608500289916993,-0.20878719518543123
2022-05-31,147.6324005126953,57.28125,26.190000534057617,29.301000308990478,-0.7430845874514665
2022-06-01,146.5234832763672,56.5415153503418,25.690000534057617,29.12300033569336,-0.9691093636979007
2022-06-02,147.71096801757812,57.70014953613281,24.719999313354492,29.088000297546387,-0.6977284226729021
2022-06-03,146.08926391601562,56.99604797363281,24.790000915527344,28.76750030517578,-0.998031925654754
2022-06-06,146.70069885253906,57.263431549072266,25.06999969482422,28.51150026321411,-0.8846545048551425
2022-06-07,147.60462951660156,57.73579025268555,24.020000457763672,27.975000286102294,-0.7108699904830205
2022-06-08,146.8690643310547,56.755409240722656,23.959999084472656,27.523500156402587,-0.9000032979868675
2022-06-09,144.25482177734375,54.9283332824707,26.09000015258789,27.200000095367432,-1.439509573388
2022-06-10,144.02439880371094,53.25275802612305,27.75,26.999000072479248,-1.608320419237586
2022-06-13,141.56077575683594,51.75544357299805,34.02000045776367,27.256500053405762,-2.0987693683398345
2022-06-14,138.35275268554688,52.13868713378906,32.689998626708984,27.517500019073488,-2.550625438320023
2022-06-15,139.8326873779297,52.557586669921875,29.6200008392334,27.69350004196167,-2.2944804993951644
2022-06-16,139.15919494628906,50.66810607910156,32.95000076293945,27.79300012588501,-2.547062193470673
2022-06-17,139.18577575683594,51.443511962890625,31.1299991607666,27.882000064849855,-2.480982752082058
2022-06-21,142.42039489746094,52.27302169799805,30.190000534057617,27.920000076293945,-1.92802964078917
2022-06-22,143.59017944335938,52.3178596496582,28.950000762939453,27.943500137329103,-1.7484848647375637
2022-06-23,145.42457580566406,51.600440979003906,29.049999237060547,27.923500061035156,-1.529999973103129
2022-06-24,147.2235870361328,53.40294647216797,27.229999542236328,27.866499996185304,-1.1150851383385774
2022-06-27,147.41851806640625,53.32224655151367,26.950000762939453,27.839000034332276,-1.092225361487577
2022-06-28,145.3448028564453,53.00837707519531,28.360000610351562,27.971000099182127,-1.4292756870930199
2022-06-29,147.75526428222656,52.55998992919922,28.15999984741211,28.069500064849855,-1.1026016482357792
2022-06-30,147.69326782226562,52.093666076660156,28.709999084472656,28.220499992370605,-1.1492621827085563
2022-07-01,150.11256408691406,52.96354293823242,26.700000762939453,28.319500064849855,-0.7157151908067491
2022-07-05,149.7758331298828,53.142887115478516,27.540000915527344,28.457000064849854,-0.7520062731871416
2022-07-06,151.2734832763672,52.74831008911133,26.729999542236328,28.54000005722046,-0.5583259348904184
2022-07-07,150.97215270996094,53.31328582763672,26.079999923706055,28.643000030517577,-0.5584174302968946
2022-07-08,152.31918334960938,53.15185546875,24.639999389648438,28.677000045776367,-0.36872635418239963
2022-07-11,151.06968688964844,52.62276077270508,26.170000076293945,28.68100004196167,-0.5990321210791236
2022-07-12,150.2100372314453,52.604820251464844,27.290000915527344,28.65800008773804,-0.729774000467953
2022-07-13,150.74176025390625,51.717018127441406,26.81999969482422,28.298000049591064,-0.7208740923843748
2022-07-14,151.52159118652344,50.96372604370117,26.399999618530273,27.98350009918213,-0.6638853914126838
2022-07-15,151.6456756591797,52.667598724365234,24.229999542236328,27.714000034332276,-0.5088040386893492
2022-07-18,149.11117553710938,52.98147201538086,25.299999237060547,27.33149995803833,-0.8649051165888646
2022-07-19,150.70632934570312,54.622562408447266,24.5,27.0,-0.49357716757747794
2022-07-20,149.11117553710938,55.375858306884766,23.8799991607666,26.68449993133545,-0.6732035919766126
2022-07-21,149.33273315429688,55.465538024902344,23.110000610351562,26.392499923706055,-0.6326976476125943
2022-07-22,150.30752563476562,54.891597747802734,23.030000686645508,26.091499996185302,-0.5320240824414583
2022-07-25,150.52023315429688,55.81527328491211,23.360000610351562,25.898000049591065,-0.426077210081407
2022-07-26,152.27488708496094,55.384822845458984,24.690000534057617,25.785000038146972,-0.19661138690578586
2022-07-27,152.06219482421875,56.39817428588867,23.239999771118164,25.528999996185302,-0.1474719552471656
2022-07-28,154.9423065185547,56.407161712646484,22.329999923706055,25.2375,0.2864639795711713
2022-07-29,155.04869079589844,57.196311950683594,21.329999923706055,24.86850004196167,0.36564759357967397
2022-08-01,156.8122100830078,57.241153717041016,22.84000015258789,24.675500011444093,0.6345001880131333
2022-08-02,155.51834106445312,56.57754135131836,23.93000030517578,24.494999980926515,0.3867501797705119
2022-08-03,156.7058563232422,57.196311950683594,21.950000762939453,24.25600004196167,0.6149126635642576
2022-08-04,155.85508728027344,56.74793243408203,21.440000534057617,24.024000072479247,0.4510443785759566
2022-08-05,154.68531799316406,57.42947769165039,21.149999618530273,23.84950008392334,0.32965824830718055
2022-08-08,154.06497192382812,57.40256881713867,21.290000915527344,23.60550012588501,0.2341935493083698
2022-08-09,154.6410675048828,57.59986114501953,21.770000457763672,23.329500102996825,0.336643638310109
2022-08-10,155.91714477539062,58.8732795715332,19.739999771118164,22.975500106811523,0.6305403190755262
2022-08-11,155.1195526123047,59.68934631347656,20.200000762939453,22.665500164031982,0.575905957203686
2022-08-12,157.14895629882812,60.604061126708984,19.530000686645508,22.43050022125244,0.954396521440167
2022-08-15,158.8770294189453,60.91794204711914,19.950000762939453,22.163000297546386,1.2394574833281111
2022-08-16,159.79869079589844,61.46495056152344,19.690000534057617,21.922500324249267,1.421885670597293
2022-08-17,159.71006774902344,60.74755096435547,19.899999618530273,21.723500347137453,1.3511182038647502
2022-08-18,159.86956787109375,60.935855865478516,19.559999465942383,21.546000289916993,1.3901858946024326
2022-08-19,159.66574096679688,59.9404411315918,20.600000381469727,21.424500274658204,1.2798311649033358
2022-08-22,158.14151000976562,58.52354431152344,23.799999237060547,21.44650020599365,0.9371207733029562
2022-08-23,158.07061767578125,58.191734313964844,24.110000610351562,21.41750020980835,0.8998917225549176
2022-08-24,158.8592987060547,58.066184997558594,22.81999969482422,21.396500205993654,1.0084705345891807
2022-08-25,158.8681640625,58.936058044433594,21.780000686645508,21.369000244140626,1.0794485946391559
2022-08-26,155.1195526123047,57.501220703125,25.559999465942383,21.580500221252443,0.4007182621204302
2022-08-29,154.6321563720703,56.60443878173828,26.209999084472656,21.74900016784668,0.25560684961907093
2022-08-30,153.30287170410156,56.559600830078125,26.209999084472656,21.863000106811523,0.05207062042992527
2022-08-31,152.66482543945312,56.129154205322266,25.8700008392334,22.059000110626222,-0.07836488530287701
2022-09-01,154.20822143554688,55.80630874633789,25.559999465942383,22.26500005722046,0.1279394221869758
2022-09-02,152.25439453125,55.393798828125,25.469999313354492,22.48100004196167,-0.19897516224329456
2022-09-06,151.22845458984375,54.49702453613281,26.90999984741211,22.761999988555907,-0.42509183275809315
2022-09-07,154.56509399414062,55.54624557495117,24.639999389648438,22.905499935150146,0.16079753691969667
2022-09-08,154.04763793945312,56.738956451416016,23.610000610351562,23.098999977111816,0.17845549725373663
2022-09-09,154.53831481933594,57.43844985961914,22.790000915527344,23.228499984741212,0.3082648804628223
2022-09-12,155.1449432373047,58.01237869262695,23.8700008392334,23.445499992370607,0.44546222561806653
2022-09-13,149.35494995117188,56.173988342285156,27.270000457763672,23.811499977111815,-0.5726352831893923
2022-09-14,150.4879608154297,56.317474365234375,26.15999984741211,24.13499994277954,-0.3907238250601282
2022-09-15,147.98997497558594,56.97211456298828,26.270000457763672,24.45349998474121,-0.7140497629082705
2022-09-16,148.96238708496094,56.451995849609375,26.299999237060547,24.79049997329712,-0.6094251340733489
2022-09-19,150.53256225585938,57.41537857055664,25.760000228881836,25.048499965667723,-0.29611363044901695
2022-09-20,150.70205688476562,57.225948333740234,27.15999984741211,25.216499996185302,-0.2857851736303699
2022-09-21,150.27381896972656,56.549415588378906,27.989999771118164,25.41049995422363,-0.40436440770833093
2022-09-22,150.41659545898438,55.25947570800781,27.350000381469727,25.636999988555907,-0.48616480060585615
2022-09-23,150.34523010253906,54.393516540527344,29.920000076293945,26.04399995803833,-0.5662305365335171
2022-09-26,150.28273010253906,53.92445373535156,32.2599983215332,26.37899990081787,-0.6131861002536587
2022-09-27,148.1058807373047,53.284000396728516,32.599998474121094,26.698499870300292,-0.9918967595551379
2022-09-28,150.4790496826172,54.2040901184082,30.18000030517578,26.89699993133545,-0.5612678909580268
2022-09-29,148.6411895751953,53.3200798034668,31.84000015258789,27.195499897003174,-0.9084888454336736
2022-09-30,145.65249633789062,53.112606048583984,31.6200008392334,27.498499965667726,-1.3746486302033203
2022-10-03,147.4279022216797,54.330379486083984,30.100000381469727,27.730000019073486,-1.0100997771301021
2022-10-04,149.08729553222656,56.71177673339844,29.06999969482422,27.83800001144409,-0.5698380277629466
2022-10-05,148.09695434570312,56.24271774291992,28.549999237060547,28.033500003814698,-0.7563559275036805
2022-10-06,145.2421112060547,55.70148468017578,30.520000457763672,28.378999996185303,-1.2291041866155346
2022-10-07,144.18045043945312,54.429595947265625,31.360000610351562,28.807499980926515,-1.490626611537874
2022-10-10,144.36778259277344,54.31233596801758,32.45000076293945,29.236499977111816,-1.4718369358412373
2022-10-11,145.05474853515625,54.077796936035156,33.630001068115234,29.554500007629393,-1.3872837866088967
2022-10-12,151.12136840820312,53.960533142089844,33.56999969482422,29.925,-0.4841524234878762
2022-10-13,155.77841186523438,56.3509635925293,31.940000534057617,30.2085000038147,0.4077286505042065
2022-10-14,151.83509826660156,55.484989166259766,32.02000045776367,30.494500064849852,-0.25474328331870916
2022-10-17,154.10116577148438,56.937286376953125,31.3700008392334,30.77500009536743,0.20238583760360615
2022-10-18,156.17987060546875,56.90121078491211,30.5,30.942000102996825,0.5121690659683408
2022-10-19,154.6632080078125,55.71952819824219,30.760000228881836,31.08050012588501,0.18942901570065912
2022-10-20,152.96815490722656,53.81619644165039,29.979999542236328,31.21200008392334,-0.21792124270032845
2022-10-21,154.3955535888672,54.519798278808594,29.690000534057617,31.200500106811525,0.053115505936274274
2022-10-24,158.5172882080078,55.448909759521484,29.850000381469727,31.08000020980835,0.747479844631278
2022-10-25,159.043701171875,56.25173568725586,28.459999084472656,30.87300024032593,0.890937626994189
2022-10-26,159.75741577148438,56.188602447509766,27.280000686645508,30.728000259399415,0.9932374619674093
2022-10-27,159.58787536621094,56.206642150878906,27.389999389648438,30.50550022125244,0.9691800954562857
2022-10-28,162.57655334472656,57.595787048339844,25.75,30.212000179290772,1.5299456106769067
2022-10-31,161.99671936035156,57.68598937988281,25.8799991607666,30.001000118255615,1.449950861957512
2022-11-01,161.26512145996094,57.72208023071289,25.809999465942383,29.838000106811524,1.342795990890913
2022-11-02,159.0169219970703,56.26075744628906,25.860000610351562,29.703500175476073,0.8876319049846383
2022-11-03,158.6065216064453,55.84581756591797,25.299999237060547,29.442500114440918,0.7926796141991601
2022-11-04,159.4986572265625,57.162803649902344,24.549999237060547,29.102000045776368,1.0323132816894167
2022-11-07,160.7744598388672,57.49656295776367,24.350000381469727,28.69700002670288,1.2509368096243627
2022-11-08,161.2205047607422,57.325172424316406,25.540000915527344,28.292500019073486,1.3043073099075668
2022-11-09,159.29348754882812,56.441162109375,26.09000015258789,27.91850004196167,0.9436756541325211
2022-11-10,162.10372924804688,59.07514953613281,23.530000686645508,27.498000049591063,1.5772671157852671
2022-11-11,158.84739685058594,58.66020965576172,22.520000457763672,27.023000049591065,1.0542396392985747
2022-11-14,157.66976928710938,57.830326080322266,23.729999542236328,26.64099998474121,0.8106621098531233
2022-11-15,158.0802001953125,58.218204498291016,24.540000915527344,26.34300003051758,0.9034523716656137
2022-11-16,159.0972137451172,57.27104568481445,24.110000610351562,26.010500049591066,0.9805957225138137
2022-11-17,160.61386108398438,56.423126220703125,23.93000030517578,25.708000087738036,1.1408376393748139
2022-11-18,161.77365112304688,56.783939361572266,23.1200008392334,25.379500102996825,1.344176968374962
2022-11-21,164.88726806640625,57.09064483642578,22.360000610351562,25.005000114440918,1.8370721220159107
2022-11-22,164.9051055908203,57.713050842285156,21.290000915527344,24.646500205993654,1.8895868138935683
2022-11-23,165.1192169189453,57.70403289794922,20.350000381469727,24.300000190734863,1.921070691712964
2022-11-25,164.25384521484375,58.13700866699219,20.5,23.955500221252443,1.825569790666755
2022-11-28,164.05758666992188,56.838069915771484,22.209999084472656,23.778500175476076,1.6920524523670897
2022-11-29,162.89776611328125,57.18084716796875,21.889999389648438,23.579000186920165,1.545040024529843
2022-11-30,165.5028076171875,58.20015335083008,20.579999923706055,23.31750020980835,2.0184899144423114
2022-12-01,166.8853302001953,57.79423904418945,19.84000015258789,23.016500186920165,2.1939454697981255
2022-12-02,166.69683837890625,57.68598937988281,19.059999465942383,22.704500198364258,2.156926403485829
2022-12-05,164.38967895507812,54.799434661865234,20.75,22.514500236511232,1.5787855551524521
2022-12-06,163.0520782470703,54.26721954345703,22.170000076293945,22.405500221252442,1.334977623875425
2022-12-07,163.54579162597656,54.231143951416016,22.68000030517578,22.262500190734862,1.40635195496585
2022-12-08,164.98216247558594,54.37546920776367,22.290000915527344,22.072500228881836,1.6339609575520027
2022-12-09,164.37171936035156,54.15898132324219,22.829999923706055,22.037500190734864,1.5248075799765004
2022-12-12,165.15272521972656,54.655113220214844,25.0,22.16150016784668,1.6820055240776621
2022-12-13,165.06297302246094,53.7620849609375,22.549999237060547,22.10250015258789,1.5970068734065512
2022-12-14,164.60513305664062,52.769832611083984,21.139999389648438,21.932500076293945,1.4486975728751283
2022-12-15,161.81324768066406,51.80463790893555,22.829999923706055,21.86850004196167,0.9514756005289321
2022-12-16,161.89404296875,51.362632751464844,22.6200008392334,21.803000068664552,0.9282403291329719
2022-12-19,162.791748046875,51.63155746459961,22.420000076293945,21.768000030517577,1.0848008960805577
2022-12-20,162.6929931640625,51.88595199584961,21.479999542236328,21.723999977111816,1.090314095821692
2022-12-21,163.83309936523438,52.749046325683594,20.06999969482422,21.66299991607666,1.3309067420698237
2022-12-22,162.5673370361328,52.54916763305664,21.969999313354492,21.743999862670897,1.124512309698082
2022-12-23,163.6175994873047,52.89441680908203,20.8700008392334,21.76249990463257,1.3101307839417962
2022-12-27,164.3448486328125,52.94892501831055,21.649999618530273,21.73449993133545,1.4238851544672673
2022-12-28,163.15982055664062,52.57642364501953,22.139999389648438,21.74699993133545,1.2158138139255874
2022-12-29,163.3662872314453,53.56671142578125,21.440000534057617,21.789999961853027,1.3261551299491836
2022-12-30,162.1813201904297,53.36684799194336,21.670000076293945,21.88149995803833,1.1319148652237174
2023-01-03,161.0591583251953,52.994346618652344,22.899999618530273,22.073499965667725,0.933299641292259
2023-01-04,160.66416931152344,53.71208190917969,22.010000228881836,22.136499977111818,0.9313507419300131
2023-01-05,158.9854278564453,52.69453811645508,22.459999084472656,22.15099992752075,0.5973727829623715
2023-01-06,162.57630920410156,54.23902893066406,21.1299991607666,22.073499870300292,1.2611570782146446
2023-01-09,160.98733520507812,53.74842071533203,21.969999313354492,22.05749979019165,0.9828696211107585
2023-01-10,159.65872192382812,54.15726089477539,20.579999923706055,21.944999790191652,0.8157571691448124
2023-01-11,159.8382568359375,54.45707702636719,21.09000015258789,21.749499797821045,0.8667663364227831
2023-01-12,157.80043029785156,55.1293830871582,18.829999923706055,21.56349983215332,0.614070339249906
2023-01-13,157.31570434570312,55.06578826904297,18.350000381469727,21.423999881744386,0.5360679629264277
2023-01-17,158.05181884765625,54.72963333129883,19.360000610351562,21.25049991607666,0.6198782026895712
2023-01-18,154.06591796875,52.776302337646484,20.34000015258789,21.136499881744385,-0.13605648824010325
2023-01-19,152.27951049804688,52.839900970458984,20.520000457763672,21.041499900817872,-0.39966979008873366
2023-01-20,152.5039520263672,54.3026237487793,19.850000381469727,20.95999994277954,-0.24880024036413015
2023-01-23,151.8216552734375,55.16572952270508,19.809999465942383,20.946999931335448,-0.28232618639024915
2023-01-24,153.2310791015625,54.5115852355957,19.200000762939453,20.808500003814697,-0.12269825298342218
2023-01-25,154.34423828125,54.63877868652344,19.079999923706055,20.71899995803833,0.05492275319458773
2023-01-26,152.80914306640625,55.020362854003906,18.729999542236328,20.572999954223633,-0.14543018797731744
2023-01-27,152.2705078125,55.365604400634766,18.510000228881836,20.391499996185303,-0.19880878636664218
2023-01-30,152.1448516845703,54.80231475830078,19.940000534057617,20.316499996185303,-0.26280814940893293
2023-01-31,153.52737426757812,56.43766784667969,19.399999618530273,20.202999973297118,0.07607720553896521
2023-02-01,154.01205444335938,57.23716735839844,17.8700008392334,19.951500034332277,0.21299136465814614
2023-02-02,152.58473205566406,58.763484954833984,18.729999542236328,19.7875,0.12049992191657535
2023-02-03,151.8216552734375,58.79983139038086,18.329999923706055,19.58100004196167,0.008630569878225058
2023-02-06,154.2454833984375,58.236541748046875,19.43000030517578,19.49600009918213,0.3281157533373029
2023-02-07,154.01205444335938,58.86342239379883,18.65999984741211,19.33050012588501,0.34319406870837904
2023-02-08,153.65298461914062,58.2002067565918,19.6299991607666,19.28300008773804,0.23608506445409555
2023-02-09,155.10731506347656,57.346187591552734,20.709999084472656,19.264000034332277,0.3864651311844403
2023-02-10,158.17750549316406,57.22808074951172,20.530000686645508,19.34900007247925,0.8388165112076308
2023-02-13,159.58692932128906,57.69143295288086,20.34000015258789,19.448500061035155,1.0879144610999854
2023-02-14,157.79148864746094,57.47338104248047,18.90999984741211,19.426000022888182,0.8003926553127353
2023-02-15,158.00689697265625,58.1547737121582,18.229999542236328,19.320499992370607,0.8873479030157855
2023-02-16,157.55809020996094,57.12814712524414,20.170000076293945,19.30299997329712,0.7376452441425951
2023-02-17,158.24929809570312,57.41886901855469,20.020000457763672,19.311499977111815,0.864890367822056
2023-02-21,158.15953063964844,56.083335876464844,22.8700008392334,19.46450004577637,0.744461195134698
2023-02-22,158.1056671142578,55.81078338623047,22.290000915527344,19.619000053405763,0.7145378867369707
2023-02-23,158.27622985839844,56.02882385253906,21.139999389648438,19.72200002670288,0.7576502943378338
2023-02-24,157.96206665039062,56.03790283203125,21.670000076293945,19.869000053405763,0.7111218476817698
2023-02-27,157.91714477539062,56.01974105834961,20.950000762939453,19.99100008010864,0.7029107712392667
2023-02-28,155.7805938720703,55.928890228271484,20.700000762939453,20.029000091552735,0.37426444028424893
2023-03-01,153.8055877685547,55.59272766113281,20.579999923706055,20.088000106811524,0.05027674522616373
2023-03-02,156.6435089111328,54.184513092041016,19.59000015258789,20.17400007247925,0.3644012139223234
2023-03-03,156.48983764648438,54.8568229675293,18.489999771118164,20.16200008392334,0.3951135995996961
2023-03-06,156.8061981201172,54.4479866027832,18.610000610351562,20.176000118255615,0.4099668133392866
2023-03-07,156.0289306640625,52.69453811645508,19.59000015258789,20.184000110626222,0.15266676693162717
2023-03-08,156.45370483398438,52.421974182128906,19.110000610351562,20.206500148773195,0.19473755826466843
2023-03-09,155.26974487304688,48.17007827758789,22.610000610351562,20.35550022125244,-0.3237687198391621
2023-03-10,155.47760009765625,46.05320739746094,24.799999237060547,20.560000228881837,-0.46198669481753074
2023-03-13,156.9959716796875,40.384002685546875,26.520000457763672,20.859500217437745,-0.6874915309521008
2023-03-14,156.8332977294922,41.22893524169922,23.729999542236328,21.029000186920165,-0.6443126244386082
2023-03-15,159.63499450683594,40.55662155151367,26.139999389648438,21.390500164031984,-0.27671853576123845
2023-03-16,159.52658081054688,41.983009338378906,22.989999771118164,21.628500175476074,-0.17882499525004986
2023-03-17,158.2793426513672,39.46638488769531,25.510000228881836,21.89550018310547,-0.5679184843454508
2023-03-20,160.50262451171875,39.908905029296875,24.149999618530273,22.102000141143797,-0.1980707177109438
2023-03-21,160.8822021484375,42.208526611328125,21.3799991607666,22.027500057220458,0.043138415668691685
2023-03-22,159.52658081054688,39.80812072753906,22.260000228881836,22.026000022888184,-0.35295289768551946
2023-03-23,158.74928283691406,38.699546813964844,22.610000610351562,22.09950008392334,-0.5586270021333477
2023-03-24,161.85830688476562,39.87226104736328,21.739999771118164,22.10300006866455,0.002912481993957488
