Date,KBE,LOW,VIX,AvgVIX,zscore
2020-05-14,22.816457748413086,99.0349349975586,32.61000061035156,35.38650026321411,-0.8826512047299155
2020-05-15,22.53748321533203,102.07621765136719,31.889999389648438,35.07350015640259,-1.0106255641419293
2020-05-18,24.625545501708984,104.72277069091797,29.299999237060547,34.34700002670288,-0.7133066601919159
2020-05-19,23.695640563964844,104.84835815429688,30.530000686645508,33.60300006866455,-0.879619266185803
2020-05-20,24.811521530151367,104.95601654052734,27.989999771118164,32.90350008010864,-0.6867612748841434
2020-05-21,24.718534469604492,108.23057556152344,29.530000686645508,32.31100006103516,-0.7881890357189284
2020-05-22,24.431106567382812,109.67498779296875,28.15999984741211,31.92250003814697,-0.8761342596306135
2020-05-26,26.409265518188477,110.87715148925781,28.010000228881836,31.658500003814698,-0.5605380912335386
2020-05-27,28.269075393676758,114.84245300292969,27.6200008392334,31.361000061035156,-0.33752200051691467
2020-05-28,27.20391082763672,114.941162109375,28.59000015258789,31.229000091552734,-0.5268520787603448
2020-05-29,26.586795806884766,116.9417724609375,27.510000228881836,30.89700002670288,-0.6870626752657025
2020-06-01,26.950302124023438,116.0177230834961,28.229999542236328,30.449000072479247,-0.599305051640847
2020-06-02,26.992568969726562,118.40409088134766,26.84000015258789,29.992500019073486,-0.653928715629035
2020-06-03,28.35361099243164,119.1756362915039,25.65999984741211,29.594999980926513,-0.4353426425058401
2020-06-04,29.32578468322754,115.44355010986328,25.809999465942383,29.179500007629393,-0.16786621961937342
2020-06-05,30.99115753173828,117.49799346923828,24.520000457763672,28.8335000038147,0.07073120357483124
2020-06-08,31.99714469909668,117.35445404052734,25.809999465942383,28.725,0.2508506037462329
2020-06-09,31.21095085144043,116.24199676513672,27.56999969482422,28.725,0.14191955525950636
2020-06-10,29.283512115478516,116.71749114990234,27.56999969482422,28.451499938964844,-0.2083948638046028
2020-06-11,26.612152099609375,111.19113159179688,40.790000915527344,28.727000045776368,-0.5331263608159826
2020-06-12,27.63504981994629,113.0840835571289,36.09000015258789,28.901000022888184,-0.40298136483953195
2020-06-15,27.905563354492188,114.59127044677734,34.400001525878906,29.026500129699706,-0.3947299671029236
2020-06-16,28.86083221435547,118.18881225585938,33.66999816894531,29.245000076293945,-0.32075444449083024
2020-06-17,27.973194122314453,121.69660186767578,33.470001220703125,29.392000102996825,-0.5675778573613944
2020-06-18,28.040822982788086,120.709716796875,32.939998626708984,29.639500045776366,-0.5300654287135161
2020-06-19,27.80412483215332,120.06377410888672,35.119998931884766,29.91899995803833,-0.5547761101573266
2020-06-22,27.74359130859375,120.86227416992188,31.770000457763672,30.09949998855591,-0.5861473053636403
2020-06-23,27.53896141052246,120.46751403808594,31.3700008392334,30.267500019073488,-0.6117647942176718
2020-06-24,26.098072052001953,118.40409088134766,33.84000015258789,30.57849998474121,-0.8107682410998127
2020-06-25,26.950668334960938,118.2156982421875,32.220001220703125,30.760000038146973,-0.656378151859909
2020-06-26,25.313678741455078,116.09845733642578,34.72999954223633,31.121000003814697,-0.8883664554837354
2020-06-29,26.243017196655273,119.78568267822266,31.780000686645508,31.298500061035156,-0.8212688867475006
2020-06-30,26.8909912109375,121.22109985351562,30.43000030517578,31.47800006866455,-0.7449685438681563
2020-07-01,25.893451690673828,121.67864227294922,28.6200008392334,31.626000118255615,-0.93176939136647
2020-07-02,25.8422908782959,121.75044250488281,27.68000030517578,31.719500160217287,-0.9426063167072755
2020-07-06,26.098072052001953,121.79524993896484,27.940000534057617,31.890500164031984,-0.8989228815081067
2020-07-07,25.168739318847656,121.13141632080078,29.43000030517578,32.07150020599365,-1.0446138171003394
2020-07-08,25.228418350219727,121.78630828857422,28.079999923706055,32.097000217437746,-1.0511739988820181
2020-07-09,24.230880737304688,121.66069793701172,29.260000228881836,32.18150024414062,-1.2228152044802882
2020-07-10,25.373363494873047,123.29348754882812,27.290000915527344,31.506500244140625,-1.0649393447356998
2020-07-13,25.671770095825195,122.5040283203125,32.189998626708984,31.31150016784668,-0.9920949204107126
2020-07-14,25.25399398803711,125.65296936035156,29.520000457763672,31.067500114440918,-1.1472051313514995
2020-07-15,26.59257698059082,126.69367218017578,27.760000228881836,30.772000217437743,-0.9395538481050435
2020-07-16,26.5073184967041,128.06626892089844,28.0,30.49850015640259,-0.9901841650964885
2020-07-17,25.791135787963867,129.5375518798828,25.68000030517578,30.13550024032593,-1.1540050232155583
2020-07-20,25.424514770507812,129.27743530273438,24.459999084472656,29.602500247955323,-1.2115258688914214
2020-07-21,26.72046661376953,130.583251953125,24.84000015258789,29.256000232696532,-1.0182412050391523
2020-07-22,26.515846252441406,133.77127075195312,24.31999969482422,28.903500175476076,-1.136992903283674
2020-07-23,27.070035934448242,131.93406677246094,26.079999923706055,28.515500164031984,-0.9920633446725642
2020-07-24,26.950668334960938,132.41143798828125,25.84000015258789,28.19650011062622,-1.0254025212228557
2020-07-27,26.345327377319336,134.2935791015625,24.739999771118164,27.697000122070314,-1.1804690152116404
2020-07-28,26.22595977783203,133.0238037109375,25.440000534057617,27.380000114440918,-1.16839036316265
2020-07-29,27.15529441833496,133.92437744140625,24.100000381469727,27.063500118255615,-1.028853254331878
2020-07-30,26.686363220214844,134.3656463623047,24.760000228881836,26.870500087738037,-1.1225458063257523
2020-07-31,26.490266799926758,134.1044921875,24.459999084472656,26.70950002670288,-1.150140194508956
2020-08-03,26.422056198120117,135.32931518554688,24.280000686645508,26.526500034332276,-1.1939399235729358
2020-08-04,26.302690505981445,134.7888946533203,23.760000228881836,26.243000030517578,-1.2008208307986523
2020-08-05,26.87393569946289,135.32028198242188,22.989999771118164,25.988500022888182,-1.114473339940495
2020-08-06,26.71194076538086,136.15777587890625,22.649999618530273,25.657999992370605,-1.1646482630049602
2020-08-07,27.786218643188477,137.58969116210938,22.209999084472656,25.403999900817873,-1.013509512920406
2020-08-10,28.289249420166016,138.436279296875,22.1299991607666,24.90099992752075,-0.9473163992875446
2020-08-11,28.851970672607422,138.57127380371094,24.030000686645508,24.626499938964844,-0.8521590791899428
2020-08-12,28.570608139038086,141.05694580078125,22.280000686645508,24.352499961853027,-0.966108808086739
2020-08-13,28.076101303100586,140.21942138671875,22.1299991607666,24.058999919891356,-1.031042964126056
2020-08-14,28.38304328918457,138.99459838867188,22.049999237060547,23.877499866485596,-0.9453844915794422
2020-08-17,27.90557861328125,142.6599578857422,21.350000381469727,23.72199993133545,-1.1243849119166713
2020-08-18,27.197925567626953,142.2096405029297,21.510000228881836,23.555499935150145,-1.2367573652310668
2020-08-19,27.283184051513672,142.54287719726562,22.540000915527344,23.466499996185302,-1.2304709231534987
2020-08-20,26.737518310546875,142.8130645751953,22.719999313354492,23.298499965667723,-1.333170637314007
2020-08-21,26.54994773864746,145.64083862304688,22.540000915527344,23.133500003814696,-1.4395681378194942
2020-08-24,27.59864616394043,149.162109375,22.3700008392334,23.01500005722046,-1.3472281395893104
2020-08-25,27.666858673095703,149.4232635498047,22.030000686645508,22.844500064849854,-1.342056692771225
2020-08-26,27.12971305847168,153.44882202148438,23.270000457763672,22.803000068664552,-1.5408849920447687
2020-08-27,27.632749557495117,149.7744598388672,24.469999313354492,22.788500022888183,-1.3571668242669677
2020-08-28,27.666858673095703,149.0540008544922,22.959999084472656,22.713500022888184,-1.3324575499506155
2020-08-31,27.18939781188965,148.3155517578125,26.40999984741211,22.819999980926514,-1.3969784001374597
2020-09-01,27.232025146484375,150.9272003173828,26.1200008392334,22.938000011444093,-1.4573951270718914
2020-09-02,27.487808227539062,153.5388641357422,26.56999969482422,23.117000007629393,-1.480437894796804
2020-09-03,27.496335983276367,145.46072387695312,33.599998474121094,23.664499950408935,-1.2689479174172944
2020-09-04,28.033464431762695,140.8407440185547,30.75,24.091499996185302,-1.054670388035902
2020-09-08,26.839832305908203,138.45423889160156,31.459999084472656,24.557999992370604,-1.2019215291070695
2020-09-09,26.737518310546875,143.6685333251953,28.809999465942383,24.79699993133545,-1.3554089159542821
2020-09-10,26.294170379638672,142.58792114257812,29.709999084472656,25.168499851226805,-1.4050537877892253
2020-09-11,26.447641372680664,145.79396057128906,26.8700008392334,25.405499935150146,-1.4614868281393176
2020-09-14,27.035932540893555,148.7658233642578,25.850000381469727,25.595499992370605,-1.4355917367696494
2020-09-15,26.558473587036133,152.22402954101562,25.59000015258789,25.807499980926515,-1.6092061140227523
2020-09-16,26.797203063964844,150.1346893310547,26.040000915527344,26.03400001525879,-1.5130344062523842
2020-09-17,26.71194076538086,147.49603271484375,26.459999084472656,26.229999923706053,-1.4593911332881586
2020-09-18,26.46469497680664,144.18186950683594,25.829999923706055,26.385499954223633,-1.4165896773996853
2020-09-21,25.278209686279297,143.7316131591797,27.780000686645508,26.64749994277954,-1.612921325897572
2020-09-22,24.830812454223633,145.48773193359375,26.860000610351562,26.87199993133545,-1.73701823823484
2020-09-23,24.271556854248047,142.84007263183594,28.579999923706055,27.199499893188477,-1.766250093241481
2020-09-24,24.3145751953125,142.75900268554688,28.510000228881836,27.461499881744384,-1.756599884365666
2020-09-25,24.5985050201416,143.6865692138672,26.3799991607666,27.55699987411499,-1.7309286167920093
2020-09-28,25.467500686645508,146.42430114746094,26.190000534057617,27.71849994659424,-1.6497289569823106
2020-09-29,25.114736557006836,146.12709045410156,26.270000457763672,27.711499977111817,-1.703855882649099
2020-09-30,25.33843994140625,149.3691864013672,26.3700008392334,27.723999977111816,-1.7489118030350401
2020-10-01,25.587955474853516,150.54896545410156,26.700000762939453,27.73050003051758,-1.7358310503467567
2020-10-02,26.284866333007812,149.93655395507812,27.6299991607666,27.432000064849852,-1.5977160183627952
2020-10-05,27.231294631958008,151.78274536132812,27.959999084472656,27.292500019073486,-1.4797634761458416
2020-10-06,27.196880340576172,148.58572387695312,29.479999542236328,27.19350004196167,-1.4026896672520428
2020-10-07,27.928207397460938,151.71971130371094,28.059999465942383,27.15600004196167,-1.3559294129585253
2020-10-08,28.3756160736084,153.88108825683594,26.360000610351562,26.988500118255615,-1.3336674828910233
2020-10-09,28.177722930908203,156.0064239501953,25.0,26.895000076293947,-1.423614737318226
2020-10-12,28.564899444580078,155.55613708496094,25.06999969482422,26.85600004196167,-1.3440224833949996
2020-10-13,27.747529983520508,157.8976287841797,26.06999969482422,26.880000019073485,-1.5482067007699727
2020-10-14,27.351747512817383,156.3486785888672,26.399999618530273,26.897999954223632,-1.57733687961209
2020-10-15,27.902395248413086,158.6361083984375,26.969999313354492,26.923499965667723,-1.540249991680016
2020-10-16,27.962627410888672,160.03196716308594,27.40999984741211,27.002499961853026,-1.5659749394694862
2020-10-19,27.70450782775879,157.71751403808594,29.18000030517578,27.07249994277954,-1.5510679699271288
2020-10-20,28.186325073242188,160.03089904785156,29.350000381469727,27.196999931335448,-1.52672441638599
2020-10-21,28.220741271972656,157.6904296875,28.649999618530273,27.20049991607666,-1.4598484311249245
2020-10-22,29.38226890563965,154.75344848632812,28.110000610351562,27.180499935150145,-1.1798401154427545
2020-10-23,29.760835647583008,155.55775451660156,27.549999237060547,27.238999938964845,-1.1343711665609015
2020-10-26,29.141357421875,151.9340362548828,32.459999084472656,27.552499866485597,-1.1487892783693339
2020-10-27,28.117490768432617,149.2320556640625,33.349998474121094,27.906499767303465,-1.2580731177822528
2020-10-28,27.532426834106445,145.87042236328125,40.279998779296875,28.60199966430664,-1.2732700993651738
2020-10-29,28.117490768432617,145.26490783691406,37.59000015258789,29.146499633789062,-1.154945401208985
2020-10-30,28.521875381469727,142.87022399902344,38.02000045776367,29.665999698638917,-1.0217904724000597
2020-11-02,29.253206253051758,144.79505920410156,37.130001068115234,30.124499797821045,-0.9435971164122284
2020-11-03,30.079179763793945,148.78924560546875,35.54999923706055,30.427999782562257,-0.902602961261005
2020-11-04,28.461654663085938,152.01535034179688,29.56999969482422,30.50349979400635,-1.270080966307699
2020-11-05,29.476903915405273,152.94613647460938,27.579999923706055,30.56449975967407,-1.1162651240806338
2020-11-06,28.969284057617188,152.2864990234375,24.860000610351562,30.55749979019165,-1.1881227426655547
2020-11-09,32.8840446472168,138.6681365966797,25.75,30.59149980545044,-0.14770026883791296
2020-11-10,33.340057373046875,140.71046447753906,24.799999237060547,30.527999782562254,-0.12083498783111148
2020-11-11,32.52267837524414,142.7798614501953,23.450000762939453,30.380499839782715,-0.3179476577430668
2020-11-12,31.868783950805664,142.76174926757812,25.350000381469727,30.299499893188475,-0.43212952876059707
2020-11-13,32.6345329284668,143.891357421875,23.100000381469727,30.083999919891358,-0.3272290925144232
2020-11-16,33.9853401184082,146.30416870117188,22.450000762939453,29.74749994277954,-0.15310299029782426
2020-11-17,33.87348937988281,144.46066284179688,22.709999084472656,29.415499877929687,-0.12479197432804061
2020-11-18,33.288429260253906,132.6045379638672,23.84000015258789,29.174999904632568,0.0808296804108585
2020-11-19,33.434688568115234,135.18899536132812,23.110000610351562,28.924999904632568,0.03929044843342827
2020-11-20,33.11635208129883,135.4872283935547,23.700000762939453,28.732499980926512,-0.024278810667392004
2020-11-23,33.70140838623047,138.86697387695312,22.65999984741211,28.242500019073486,-0.009554000797930928
2020-11-24,35.336158752441406,140.03271484375,21.639999389648438,27.657000064849854,0.24677633138925545
2020-11-25,34.81992721557617,139.9604034423828,21.25,26.70550012588501,0.15814096240390518
2020-11-27,34.381126403808594,139.77061462402344,20.84000015258789,25.86800012588501,0.08613603742163158
2020-11-30,33.22819900512695,140.80984497070312,20.56999969482422,24.995500087738037,-0.14303147719781778
2020-12-01,33.976749420166016,138.62294006347656,20.770000457763672,24.17750005722046,0.04506757873782138
2020-12-02,34.57041549682617,137.1861572265625,21.170000076293945,23.458500099182128,0.18650973928208478
2020-12-03,34.72528076171875,137.33071899414062,21.280000686645508,23.044000148773193,0.20990559862024757
2020-12-04,35.39637756347656,135.55050659179688,20.790000915527344,22.704500198364258,0.3738519265926944
2020-12-07,35.27592849731445,137.3488311767578,21.299999237060547,22.526500129699706,0.30598437574929216
2020-12-08,35.232906341552734,136.67100524902344,20.68000030517578,22.273000144958495,0.31606132314265845
2020-12-09,35.40497970581055,144.70468139648438,22.270000457763672,22.146500205993654,0.1373934940773064
2020-12-10,35.55125045776367,144.78598022460938,22.520000457763672,22.100000190734864,0.16092695390562065
2020-12-11,35.13825988769531,142.61721801757812,23.309999465942383,21.998000144958496,0.14489181723225822
2020-12-14,34.9833869934082,144.66851806640625,24.719999313354492,22.079000091552736,0.06441224640790003
2020-12-15,35.731929779052734,147.59642028808594,22.889999389648438,22.101000022888183,0.11954835015439677
2020-12-16,35.800758361816406,147.4789276123047,22.5,22.09050006866455,0.13467090622080344
2020-12-17,35.70612716674805,147.7862091064453,21.93000030517578,21.995000076293945,0.11009052314759515
2020-12-18,35.1468620300293,147.4789276123047,21.56999969482422,21.91800003051758,0.020017866783336263
2020-12-21,35.4146842956543,148.5000762939453,25.15999984741211,21.99099998474121,0.04043215470613335
2020-12-22,35.128662109375,148.7531280517578,24.229999542236328,22.069499969482422,-0.016296664752314
2020-12-23,36.14274597167969,146.7831268310547,23.309999465942383,22.15299997329712,0.2127220567651401
2020-12-24,35.93473434448242,147.09036254882812,21.530000686645508,22.167000007629394,0.16826293695151368
2020-12-28,36.13408660888672,146.4306640625,21.700000762939453,22.210000038146973,0.22036616072260226
2020-12-29,35.570701599121094,145.0751953125,23.079999923706055,22.335500049591065,0.15681921223368434
2020-12-30,36.01272964477539,145.09323120117188,22.770000457763672,22.435500049591063,0.23385478615060398
2020-12-31,36.24674987792969,145.0480499267578,22.75,22.514500045776366,0.2760619913228052
2021-01-04,35.891395568847656,144.93060302734375,26.969999313354492,22.798999977111816,0.2168078708665641
2021-01-05,36.33341979980469,145.4185791015625,25.34000015258789,23.026499938964843,0.28162647837613003
2021-01-06,38.838279724121094,147.36146545410156,25.06999969482422,23.214999961853028,0.6703180699918362
2021-01-07,39.635677337646484,147.93978881835938,22.3700008392334,23.299499988555908,0.7950986082879556
2021-01-08,39.19365310668945,149.15074157714844,21.559999465942383,23.263999938964844,0.6861156139689066
2021-01-11,39.679019927978516,150.2983856201172,24.079999923706055,23.34199991226196,0.7413854824875111
2021-01-12,40.259727478027344,152.71119689941406,23.329999923706055,23.342999935150146,0.7804836604120846
2021-01-13,39.999698638916016,153.47024536132812,22.209999084472656,23.217499923706054,0.7151588667193027
2021-01-14,40.78843688964844,153.9763946533203,23.25,23.235499954223634,0.840297283581488
2021-01-15,39.904354095458984,154.83480834960938,24.34000015258789,23.32749996185303,0.6629689185340637
2021-01-19,40.13837432861328,154.85293579101562,23.239999771118164,23.392999935150147,0.7035303863689634
2021-01-20,39.83502197265625,156.3311004638672,21.579999923706055,23.39349994659424,0.6119155873313524
2021-01-21,39.11564636230469,156.2857666015625,21.31999969482422,23.201499938964844,0.48695999896264014
2021-01-22,39.384315490722656,156.34019470214844,21.90999984741211,23.085499954223632,0.5326530922358436
2021-01-25,39.15898132324219,157.8818359375,23.190000534057617,23.079500007629395,0.45306776536205795
2021-01-26,38.61293029785156,157.51907348632812,23.020000457763672,23.153999996185302,0.36675429954824057
2021-01-27,37.36484146118164,152.0870819091797,37.209999084472656,23.929499912261964,0.28912354610719465
2021-01-28,38.01488494873047,156.2857666015625,30.209999084472656,24.285999870300294,0.2939544174557904
2021-01-29,37.03547668457031,151.30722045898438,33.09000015258789,24.801999855041505,0.25164613640561456
2021-02-01,37.69419479370117,148.15138244628906,30.239999771118164,25.176499843597412,0.4491819863348837
2021-02-02,38.50025939941406,151.13491821289062,25.559999465942383,25.105999851226805,0.5129576474679157
2021-02-03,38.812278747558594,154.054931640625,22.90999984741211,24.984499835968016,0.491759567567951
2021-02-04,39.96503448486328,156.91151428222656,21.770000457763672,24.81949987411499,0.61962364667153
2021-02-05,39.904354095458984,158.72520446777344,20.8700008392334,24.74449987411499,0.561836395695823
2021-02-08,40.66708755493164,162.4795379638672,21.239999771118164,24.72849988937378,0.5979772304232387
2021-02-09,41.05712127685547,161.21905517578125,21.6299991607666,24.605999851226805,0.6991318542431215
2021-02-10,41.0831184387207,160.72933959960938,21.989999771118164,24.538999843597413,0.7164205184892711
2021-02-11,40.814430236816406,159.3599853515625,21.25,24.49099988937378,0.7049061524979636
2021-02-12,41.1437873840332,160.6567840576172,19.969999313354492,24.326999855041503,0.7289442178435815
2021-02-16,42.09719467163086,157.84552001953125,21.459999084472656,24.18299980163574,0.9691930041514779
2021-02-17,42.05385971069336,160.62954711914062,21.5,24.095999813079835,0.8892227442302731
2021-02-18,41.6031608581543,160.6567840576172,22.489999771118164,24.14149980545044,0.8094899595531091
2021-02-19,42.80791091918945,161.00135803222656,22.049999237060547,24.177999782562257,1.0117713797836643
2021-02-22,43.561973571777344,156.34927368164062,23.450000762939453,24.254999828338622,1.2649203432924634
2021-02-23,43.98667526245117,152.88510131835938,23.110000610351562,24.25099983215332,1.4294394478568337
2021-02-24,45.260772705078125,147.19009399414062,21.34000015258789,24.16699981689453,1.8008816340656773
2021-02-25,44.02133560180664,143.75315856933594,28.889999389648438,23.75099983215332,1.6729055164013242
2021-02-26,43.102603912353516,144.86859130859375,27.950000762939453,23.63799991607666,1.482820553913919
2021-03-01,44.619384765625,146.85459899902344,23.350000381469727,23.15099992752075,1.6971431311773115
2021-03-02,44.78406524658203,147.86119079589844,24.100000381469727,22.84399995803833,1.6998511314159064
2021-03-03,44.8013916015625,143.5446014404297,26.670000076293945,22.89949998855591,1.8151007038221407
2021-03-04,44.18601608276367,139.44564819335938,28.56999969482422,23.182499980926515,1.8137558916159344
2021-03-05,45.24343490600586,143.80758666992188,24.65999984741211,23.326999950408936,1.8857713895645178
2021-03-08,46.28351593017578,147.7432861328125,25.469999313354492,23.55699987411499,1.9658271748982843
2021-03-09,45.572792053222656,150.52731323242188,24.030000686645508,23.69649991989136,1.7688381094136005
2021-03-10,46.63020706176758,152.7672119140625,22.559999465942383,23.742999935150145,1.8960162770148015
2021-03-11,46.890220642089844,154.84388732910156,21.90999984741211,23.738999938964845,1.8876225316190287
2021-03-12,47.722286224365234,155.5693817138672,20.690000534057617,23.710999965667725,2.0146559168662446
2021-03-15,47.36692810058594,157.9724884033203,20.030000686645508,23.714000034332276,1.8898782513035222
2021-03-16,46.734214782714844,158.99725341796875,19.790000915527344,23.63050012588501,1.7523001965239136
2021-03-17,47.05490493774414,158.1901397705078,19.229999542236328,23.517000102996825,1.8295107144815548
2021-03-18,47.18490982055664,158.58010864257812,21.579999923706055,23.47150011062622,1.8421681345079457
2021-03-19,46.72554397583008,162.76974487304688,20.950000762939453,23.416500186920167,1.652712332071032
2021-03-22,45.34793472290039,164.94613647460938,18.8799991607666,23.188000106811522,1.3545884973570759
2021-03-23,43.952877044677734,163.59495544433594,20.299999237060547,23.04750003814697,1.1451060562906985
