Date,MS,AMAT,VIX,AvgVIX,zscore
2020-05-07,32.26326370239258,48.51811981201172,31.440000534057617,37.64000005722046,-1.0908137523693886
2020-05-08,33.31901550292969,50.94166564941406,27.979999542236328,36.95550012588501,-1.1018345373680103
2020-05-11,33.1112060546875,51.13100051879883,27.56999969482422,36.275500202178954,-1.1369477955957998
2020-05-12,31.939058303833008,49.540557861328125,33.040000915527344,36.03950033187866,-1.186271761229346
2020-05-13,30.750272750854492,48.745330810546875,35.279998779296875,35.76150026321411,-1.2820498571129024
2020-05-14,31.43195152282715,51.52861785888672,32.61000061035156,35.38650026321411,-1.3573359713979825
2020-05-15,30.999670028686523,49.26601028442383,31.889999389648438,35.07350015640259,-1.2817535805341898
2020-05-18,33.48528289794922,51.46234893798828,29.299999237060547,34.34700002670288,-1.1113473114728645
2020-05-19,32.69554138183594,52.513179779052734,30.530000686645508,33.60300006866455,-1.263324372882447
2020-05-20,34.13370895385742,54.06243896484375,27.989999771118164,32.90350008010864,-1.1803074873554686
2020-05-21,33.50190353393555,52.29457473754883,29.530000686645508,32.31100006103516,-1.1559477992884875
2020-05-22,33.36058807373047,51.69578170776367,28.15999984741211,31.92250003814697,-1.1391207357903372
2020-05-26,36.32006072998047,52.40862274169922,28.010000228881836,31.658500003814698,-0.829802617492861
2020-05-27,38.95534133911133,53.60622024536133,27.6200008392334,31.361000061035156,-0.5858585582038036
2020-05-28,36.91029739379883,51.9619140625,28.59000015258789,31.229000091552734,-0.7351655679015419
2020-05-29,36.74403762817383,53.39711380004883,27.510000228881836,30.89700002670288,-0.8350802389458455
2020-06-01,37.15969467163086,52.9313850402832,28.229999542236328,30.449000072479247,-0.7599784164770045
2020-06-02,37.891258239746094,53.02642822265625,26.84000015258789,29.992500019073486,-0.6789757232175061
2020-06-03,38.99689483642578,54.94636154174805,25.65999984741211,29.594999980926513,-0.6559341275236352
2020-06-04,40.476627349853516,55.25050354003906,25.809999465942383,29.179500007629393,-0.4983506238376555
2020-06-05,41.1749267578125,57.208473205566406,24.520000457763672,28.8335000038147,-0.5255004899431327
2020-06-08,41.690345764160156,56.93284225463867,25.809999465942383,28.725,-0.44926299328825475
2020-06-09,41.89817810058594,56.828285217285156,27.56999969482422,28.725,-0.41889021062212856
2020-06-10,40.476627349853516,56.89482498168945,27.56999969482422,28.451499938964844,-0.5903476258145861
2020-06-11,37.0516242980957,52.66524887084961,40.790000915527344,28.727000045776368,-0.7578402166589081
2020-06-12,38.47317123413086,53.748779296875,36.09000015258789,28.901000022888184,-0.6507277324702863
2020-06-15,39.404239654541016,54.22401809692383,34.400001525878906,29.026500129699706,-0.5674559413979241
2020-06-16,40.36855697631836,55.64020919799805,33.66999816894531,29.245000076293945,-0.5329056643817544
2020-06-17,39.7034912109375,57.027889251708984,33.470001220703125,29.392000102996825,-0.6890178638619909
2020-06-18,39.55387496948242,57.38905715942383,32.939998626708984,29.639500045776366,-0.72687843364398
2020-06-19,39.013519287109375,57.930824279785156,35.119998931884766,29.91899995803833,-0.820948179706922
2020-06-22,39.38761520385742,58.234981536865234,31.770000457763672,30.09949998855591,-0.793824145520332
2020-06-23,39.811580657958984,57.82627868652344,31.3700008392334,30.267500019073488,-0.720932482587308
2020-06-24,39.03014373779297,56.99937438964844,33.84000015258789,30.57849998474121,-0.7668735472386153
2020-06-25,40.55976104736328,57.008872985839844,32.220001220703125,30.760000038146973,-0.5869191312739335
2020-06-26,39.113277435302734,55.488136291503906,34.72999954223633,31.121000003814697,-0.6725130457444862
2020-06-29,39.271217346191406,56.13444900512695,31.780000686645508,31.298500061035156,-0.6900371677290512
2020-06-30,40.15242385864258,57.45560836791992,30.43000030517578,31.47800006866455,-0.6599766124766546
2020-07-01,39.57881546020508,56.72374725341797,28.6200008392334,31.626000118255615,-0.6867126390841416
2020-07-02,39.72845458984375,57.97834777832031,27.68000030517578,31.719500160217287,-0.7392488780728507
2020-07-06,40.5847053527832,60.316497802734375,27.940000534057617,31.890500164031984,-0.7690318609553679
2020-07-07,39.47905731201172,59.09989929199219,29.43000030517578,32.07150020599365,-0.8314251992591848
2020-07-08,40.65951919555664,59.660675048828125,28.079999923706055,32.097000217437746,-0.7235120942799891
2020-07-09,39.49568176269531,60.345008850097656,29.260000228881836,32.18150024414062,-0.8991253845308134
2020-07-10,41.399391174316406,59.489593505859375,27.290000915527344,31.506500244140625,-0.6266398294086437
2020-07-13,41.748538970947266,58.46308898925781,32.189998626708984,31.31150016784668,-0.5280112523077891
2020-07-14,41.9813117980957,59.44206237792969,29.520000457763672,31.067500114440918,-0.5553173320983581
2020-07-15,42.687923431396484,59.023860931396484,27.760000228881836,30.772000217437743,-0.4485436519724647
2020-07-16,43.760318756103516,59.25197219848633,28.0,30.49850015640259,-0.33476975012765153
2020-07-17,43.569114685058594,59.213958740234375,25.68000030517578,30.13550024032593,-0.3552039173179014
2020-07-20,43.11188888549805,60.57312774658203,24.459999084472656,29.602500247955323,-0.48519707835573467
2020-07-21,43.54417419433594,60.64915466308594,24.84000015258789,29.256000232696532,-0.43844353164297806
2020-07-22,42.39696502685547,61.038848876953125,24.31999969482422,28.903500175476076,-0.5956101980782511
2020-07-23,42.03118133544922,60.47807312011719,26.079999923706055,28.515500164031984,-0.6073960677753091
2020-07-24,41.71529006958008,57.6171760559082,25.84000015258789,28.19650011062622,-0.4846070300380372
2020-07-27,42.66298294067383,59.888790130615234,24.739999771118164,27.697000122070314,-0.4998778081720491
2020-07-28,41.78178405761719,59.213958740234375,25.440000534057617,27.380000114440918,-0.5660984194770865
2020-07-29,42.05613327026367,60.11688995361328,24.100000381469727,27.063500118255615,-0.5842442992817246
2020-07-30,40.97626876831055,61.22894287109375,24.760000228881836,26.870500087738037,-0.7738794382811901
2020-07-31,40.91766357421875,61.14339828491211,24.459999084472656,26.70950002670288,-0.7760084316777612
2020-08-03,41.40318298339844,61.789730072021484,24.280000686645508,26.526500034332276,-0.75488116659597
2020-08-04,41.23576354980469,61.63762664794922,23.760000228881836,26.243000030517578,-0.7661257459389325
2020-08-05,41.662681579589844,61.65665054321289,22.989999771118164,25.988500022888182,-0.7168162840154262
2020-08-06,41.39481735229492,60.45906448364258,22.649999618530273,25.657999992370605,-0.6814197740793043
2020-08-07,42.1482048034668,60.42104721069336,22.209999084472656,25.403999900817873,-0.5903974836753372
2020-08-10,42.340736389160156,62.00830841064453,22.1299991607666,24.90099992752075,-0.6564844669219049
2020-08-11,43.34526824951172,61.26695251464844,24.030000686645508,24.626499938964844,-0.496478007597277
2020-08-12,43.847530364990234,63.20590591430664,22.280000686645508,24.352499961853027,-0.5456951933615245
2020-08-13,43.68010711669922,61.846744537353516,22.1299991607666,24.058999919891356,-0.4894073730555211
2020-08-14,43.78056335449219,64.27043914794922,22.049999237060547,23.877499866485596,-0.613155739659149
2020-08-17,42.92671203613281,63.624114990234375,21.350000381469727,23.72199993133545,-0.6777444305948298
2020-08-18,42.625362396240234,63.139373779296875,21.510000228881836,23.555499935150145,-0.6861814653409483
2020-08-19,43.002052307128906,62.815155029296875,22.540000915527344,23.466499996185302,-0.623594780905808
2020-08-20,42.52490234375,60.831607818603516,22.719999313354492,23.298499965667723,-0.5689195606252686
2020-08-21,42.776031494140625,59.38209915161133,22.540000915527344,23.133500003814696,-0.4581902409359988
2020-08-24,43.83915328979492,60.7839241027832,22.3700008392334,23.01500005722046,-0.41117785532871926
2020-08-25,43.5712890625,61.07955551147461,22.030000686645508,22.844500064849854,-0.45932433577152376
2020-08-26,43.28666687011719,60.80299377441406,23.270000457763672,22.803000068664552,-0.4774349193526219
2020-08-27,44.04005432128906,59.15323257446289,24.469999313354492,22.788500022888183,-0.2962382837854109
2020-08-28,44.27444839477539,60.14500045776367,22.959999084472656,22.713500022888184,-0.3240688963655696
2020-08-31,43.747074127197266,58.7431755065918,26.40999984741211,22.819999980926514,-0.3078662245671693
2020-09-01,44.01495361328125,59.019718170166016,26.1200008392334,22.938000011444093,-0.2917301147306916
2020-09-02,44.57581329345703,62.06178283691406,26.56999969482422,23.117000007629393,-0.3957503410918652
2020-09-03,44.15726089477539,58.609657287597656,33.599998474121094,23.664499950408935,-0.25199648003617203
2020-09-04,44.12377166748047,58.13284683227539,30.75,24.091499996185302,-0.22927127382635956
2020-09-08,41.997520446777344,53.050045013427734,31.459999084472656,24.557999992370604,-0.19578225254254755
2020-09-09,42.7425537109375,52.639984130859375,28.809999465942383,24.79699993133545,-0.08493049672305329
2020-09-10,42.09797668457031,52.56370162963867,29.709999084472656,25.168499851226805,-0.1567189180145188
2020-09-11,42.1482048034668,52.44926834106445,26.8700008392334,25.405499935150146,-0.14438994655241433
2020-09-14,42.81789779663086,53.841548919677734,25.850000381469727,25.595499992370605,-0.1432658542621561
2020-09-15,42.18169403076172,54.54722595214844,25.59000015258789,25.807499980926515,-0.2578155926615048
2020-09-16,42.81789779663086,53.85108184814453,26.040000915527344,26.03400001525879,-0.14379920547730868
2020-09-17,42.06449508666992,53.72711181640625,26.459999084472656,26.229999923706053,-0.22576038076231944
2020-09-18,41.92219161987305,53.545936584472656,25.829999923706055,26.385499954223633,-0.2324149052868544
2020-09-21,40.48236846923828,54.66166687011719,27.780000686645508,26.64749994277954,-0.4647287903211978
2020-09-22,39.87128829956055,55.205230712890625,26.860000610351562,26.87199993133545,-0.5672441335105025
2020-09-23,38.8583869934082,54.59491729736328,28.579999923706055,27.199499893188477,-0.6526145276649479
2020-09-24,39.01744079589844,55.10986328125,28.510000228881836,27.461499881744384,-0.6626574707747188
2020-09-25,39.377384185791016,55.52946090698242,26.3799991607666,27.55699987411499,-0.6436620447878989
2020-09-28,40.49911880493164,56.60707092285156,26.190000534057617,27.71849994659424,-0.5715944137689118
2020-09-29,39.544803619384766,56.88360595703125,26.270000457763672,27.711499977111817,-0.699669660204574
2020-09-30,40.474002838134766,56.6928825378418,26.3700008392334,27.723999977111816,-0.5793589647754868
2020-10-01,39.56155014038086,57.83723449707031,26.700000762939453,27.73050003051758,-0.7510475722094612
2020-10-02,40.155887603759766,55.51039505004883,27.6299991607666,27.432000064849852,-0.5507365176717699
2020-10-05,40.68327331542969,57.789546966552734,27.959999084472656,27.292500019073486,-0.6160227981454912
2020-10-06,39.96336364746094,57.59882736206055,29.479999542236328,27.19350004196167,-0.6902974658236618
2020-10-07,40.775352478027344,58.28542709350586,28.059999465942383,27.15600004196167,-0.6329016524324099
2020-10-08,41.01811599731445,59.69679641723633,26.360000610351562,26.988500118255615,-0.6832207101325123
2020-10-09,40.87580490112305,60.35479736328125,25.0,26.895000076293947,-0.7368266219016848
2020-10-12,42.47467803955078,61.680328369140625,25.06999969482422,26.85600004196167,-0.6223302116488105
2020-10-13,42.22355270385742,61.68986892700195,26.06999969482422,26.880000019073485,-0.6524953023768504
2020-10-14,42.39934539794922,61.01280212402344,26.399999618530273,26.897999954223632,-0.5938720565414091
2020-10-15,42.968570709228516,60.56459426879883,26.969999313354492,26.923499965667723,-0.5016303466134622
2020-10-16,43.40386199951172,60.07823944091797,27.40999984741211,27.002499961853026,-0.42305780488901784
2020-10-19,42.65047073364258,59.17230224609375,29.18000030517578,27.07249994277954,-0.4612678903860342
2020-10-20,43.08576965332031,59.37256622314453,29.350000381469727,27.196999931335448,-0.42110960860956564
2020-10-21,42.17331314086914,59.229515075683594,28.649999618530273,27.20049991607666,-0.520770641007001
2020-10-22,43.33689880371094,58.838531494140625,28.110000610351562,27.180499935150145,-0.3615995064951788
2020-10-23,43.42060470581055,58.123313903808594,27.549999237060547,27.238999938964845,-0.311707488532231
2020-10-26,42.12308883666992,56.750099182128906,32.459999084472656,27.552499866485597,-0.3879776901853349
2020-10-27,40.67490005493164,56.10163116455078,33.349998474121094,27.906499767303465,-0.5225747609744523
2020-10-28,39.821067810058594,54.66166687011719,40.279998779296875,28.60199966430664,-0.5427583787778602
2020-10-29,40.58003234863281,56.74055862426758,37.59000015258789,29.146499633789062,-0.5695155024844523
2020-10-30,40.60533142089844,56.483097076416016,38.02000045776367,29.665999698638917,-0.552125822848874
2020-11-02,41.64260482788086,57.532073974609375,37.130001068115234,30.124499797821045,-0.48842214364223874
2020-11-03,43.16056442260742,58.96251678466797,35.54999923706055,30.427999782562257,-0.38934269356976975
2020-11-04,43.371395111083984,61.85198974609375,29.56999969482422,30.50349979400635,-0.5261270346338977
2020-11-05,44.0207405090332,66.70592498779297,27.579999923706055,30.56449975967407,-0.7210775591532875
2020-11-06,43.599082946777344,67.25901794433594,24.860000610351562,30.55749979019165,-0.8017752865127229
2020-11-09,47.2421760559082,67.99333953857422,25.75,30.59149980545044,-0.412995776369298
2020-11-10,47.014488220214844,66.1718978881836,24.799999237060547,30.527999782562254,-0.33795502395850585
2020-11-11,47.51203918457031,67.85980987548828,23.450000762939453,30.380499839782715,-0.3736827556633774
2020-11-12,46.84583282470703,66.56287384033203,25.350000381469727,30.299499893188475,-0.37972981158513225
2020-11-13,47.739723205566406,69.43328094482422,23.100000381469727,30.083999919891358,-0.4348504238163497
2020-11-16,49.00469970703125,71.02583312988281,22.450000762939453,29.74749994277954,-0.3746912360657675
2020-11-17,49.595008850097656,70.92094421386719,22.709999084472656,29.415499877929687,-0.2991698716383577
2020-11-18,49.595008850097656,72.41301727294922,23.84000015258789,29.174999904632568,-0.3826488342603624
2020-11-19,49.44321060180664,73.88593292236328,23.110000610351562,28.924999904632568,-0.48296727275445606
2020-11-20,48.75170135498047,73.37902069091797,23.700000762939453,28.732499980926512,-0.5362004153844291
2020-11-23,50.82625198364258,76.99440002441406,22.65999984741211,28.242500019073486,-0.49368999772298094
2020-11-24,53.63446044921875,79.33773803710938,21.639999389648438,27.657000064849854,-0.293443710963916
2020-11-25,53.53326416015625,77.6065444946289,21.25,26.70550012588501,-0.2085269288998418
2020-11-27,53.83685302734375,79.06034851074219,20.84000015258789,25.86800012588501,-0.2540431025081955
2020-11-30,52.14179992675781,78.88818359375,20.56999969482422,24.995500087738037,-0.4444170634616929
2020-12-01,53.36459732055664,80.60023498535156,20.770000457763672,24.17750005722046,-0.3959205407242046
2020-12-02,53.9886474609375,81.57579803466797,21.170000076293945,23.458500099182128,-0.37686739606821185
2020-12-03,54.02238082885742,82.35054779052734,21.280000686645508,23.044000148773193,-0.41623299478283843
2020-12-04,54.81509780883789,84.97122192382812,20.790000915527344,22.704500198364258,-0.46931933616842103
2020-12-07,54.19104766845703,85.25813293457031,21.299999237060547,22.526500129699706,-0.5590057680011975
2020-12-08,53.8958854675293,85.84159851074219,20.68000030517578,22.273000144958495,-0.6264770833533975
2020-12-09,54.283817291259766,83.9956283569336,22.270000457763672,22.146500205993654,-0.47742450353548477
2020-12-10,54.342838287353516,84.06259155273438,22.520000457763672,22.100000190734864,-0.47420685060160905
2020-12-11,53.39834213256836,84.4547348022461,23.309999465942383,21.998000144958496,-0.6075915931605042
2020-12-14,52.18396759033203,84.64604187011719,24.719999313354492,22.079000091552736,-0.7615839537071956
2020-12-15,53.929622650146484,84.6173324584961,22.889999389648438,22.101000022888183,-0.5540006804249855
2020-12-16,54.1657600402832,84.69386291503906,22.5,22.09050006866455,-0.5304196067216304
2020-12-17,54.53679656982422,83.68956756591797,21.93000030517578,21.995000076293945,-0.43045085320819165
2020-12-18,54.12357711791992,82.34098052978516,21.56999969482422,21.91800003051758,-0.40375715579424193
2020-12-21,57.201656341552734,82.64704895019531,25.15999984741211,21.99099998474121,-0.05768592076391216
2020-12-22,56.19811248779297,81.91056060791016,24.229999542236328,22.069499969482422,-0.1348929169438799
2020-12-23,57.52211380004883,80.37068176269531,23.309999465942383,22.15299997329712,0.10748506646986172
2020-12-24,57.42091369628906,81.61408996582031,21.530000686645508,22.167000007629394,0.025977464670804647
2020-12-28,57.387184143066406,81.17412567138672,21.700000762939453,22.210000038146973,0.04661283348757739
2020-12-29,57.100467681884766,80.60023498535156,23.079999923706055,22.335500049591065,0.04489019003096942
2020-12-30,57.2100944519043,83.19223022460938,22.770000457763672,22.435500049591063,-0.08719224306351067
2020-12-31,57.79197692871094,82.54183197021484,22.75,22.514500045776366,0.017855148622673702
2021-01-04,57.62331771850586,83.08700561523438,26.969999313354492,22.798999977111816,-0.03254718908334249
2021-01-05,58.60154342651367,85.69812774658203,25.34000015258789,23.026499938964843,-0.06321017325506827
2021-01-06,62.1350212097168,86.87458038330078,25.06999969482422,23.214999961853028,0.28789888950375137
2021-01-07,63.197601318359375,90.44213104248047,22.3700008392334,23.299499988555908,0.21367867092173876
2021-01-08,63.45903015136719,91.39860534667969,21.559999465942383,23.263999938964844,0.19101261698825459
2021-01-11,64.14209747314453,93.6940689086914,24.079999923706055,23.34199991226196,0.14318324193050658
2021-01-12,63.9228401184082,95.65480041503906,23.329999923706055,23.342999935150146,0.007612553959861409
2021-01-13,63.7204475402832,93.7801513671875,22.209999084472656,23.217499923706054,0.08861486183911398
2021-01-14,64.48783874511719,101.19265747070312,23.25,23.235499954223634,-0.2355546615859728
2021-01-15,63.4505729675293,98.64848327636719,24.34000015258789,23.32749996185303,-0.2156036821705244
2021-01-19,63.239749908447266,104.46372985839844,23.239999771118164,23.392999935150147,-0.5658327683516046
2021-01-20,63.11324691772461,103.14380645751953,21.579999923706055,23.39349994659424,-0.5069118966769873
2021-01-21,62.99517822265625,103.26815032958984,21.31999969482422,23.201499938964844,-0.5278001375095832
2021-01-22,62.51449966430664,101.6995849609375,21.90999984741211,23.085499954223632,-0.49675880247162896
2021-01-25,61.0387077331543,103.41162872314453,23.190000534057617,23.079500007629395,-0.7666795219358423
2021-01-26,60.052066802978516,100.93441009521484,23.020000457763672,23.153999996185302,-0.7445011588987293
2021-01-27,57.699214935302734,94.28706359863281,37.209999084472656,23.929499912261964,-0.6502160542028432
2021-01-28,58.758766174316406,96.74515533447266,30.209999084472656,24.285999870300294,-0.6627213123625684
2021-01-29,56.834625244140625,92.46981048583984,33.09000015258789,24.801999855041505,-0.6505603164985383
2021-02-01,57.36014938354492,96.80255126953125,30.239999771118164,25.176499843597412,-0.8309610733839924
2021-02-02,60.14042663574219,99.07889556884766,25.559999465942383,25.105999851226805,-0.6302623206408303
2021-02-03,59.84375,95.52088928222656,22.90999984741211,24.984499835968016,-0.46620398827936366
2021-02-04,61.27627182006836,98.74415588378906,21.770000457763672,24.81949987411499,-0.4775111502697956
2021-02-05,62.06459045410156,96.32431030273438,20.8700008392334,24.74449987411499,-0.2491079226569443
2021-02-08,62.92069625854492,101.565673828125,21.239999771118164,24.72849988937378,-0.44133789206400265
2021-02-09,62.92917251586914,100.79095458984375,21.6299991607666,24.605999851226805,-0.396993513226099
2021-02-10,63.00548553466797,101.2691650390625,21.989999771118164,24.538999843597413,-0.4147440911885443
2021-02-11,62.4883918762207,108.0791015625,21.25,24.49099988937378,-0.8567625257256188
2021-02-12,63.24281311035156,111.61797332763672,19.969999313354492,24.326999855041503,-0.9657391435279418
2021-02-16,64.46342468261719,113.19612884521484,21.459999084472656,24.18299980163574,-0.9100092873160698
2021-02-17,63.954803466796875,110.67111206054688,21.5,24.095999813079835,-0.8287531833953348
2021-02-18,63.42928695678711,108.4903793334961,22.489999771118164,24.14149980545044,-0.7687527352143185
2021-02-19,64.42102813720703,114.25778198242188,22.049999237060547,24.177999782562257,-0.9744095267187195
2021-02-22,65.60774230957031,110.21200561523438,23.450000762939453,24.254999828338622,-0.6080298927548208
2021-02-23,65.6925048828125,111.08236694335938,23.110000610351562,24.25099983215332,-0.64672365102585
2021-02-24,67.70988464355469,117.68484497070312,21.34000015258789,24.16699981689453,-0.7780821763951531
2021-02-25,66.4808120727539,109.17543029785156,28.889999389648438,23.75099983215332,-0.44701816069713174
2021-02-26,65.15849304199219,113.25763702392578,27.950000762939453,23.63799991607666,-0.8314365873439565
2021-03-01,67.09959411621094,117.14820098876953,23.350000381469727,23.15099992752075,-0.8200685466753765
2021-03-02,68.48124694824219,112.59642791748047,24.100000381469727,22.84399995803833,-0.4023776380721862
2021-03-03,69.5577621459961,110.62240600585938,26.670000076293945,22.89949998855591,-0.16491199075690421
2021-03-04,68.75249481201172,103.7228775024414,28.56999969482422,23.182499980926515,0.12608814357637876
2021-03-05,68.54905700683594,108.7154541015625,24.65999984741211,23.326999950408936,-0.1772425327385739
2021-03-08,68.74402618408203,101.26972198486328,25.469999313354492,23.55699987411499,0.26233879502351004
2021-03-09,68.5321044921875,109.45331573486328,24.030000686645508,23.69649991989136,-0.22052493946450843
2021-03-10,70.43083190917969,107.97758483886719,22.559999465942383,23.742999935150145,0.08607837495370617
2021-03-11,70.56646728515625,112.29936218261719,21.90999984741211,23.738999938964845,-0.13971357704094597
2021-03-12,71.4903793334961,109.52040100097656,20.690000534057617,23.710999965667725,0.12478078611248916
2021-03-15,71.08352661132812,110.08577728271484,20.030000686645508,23.714000034332276,0.04514271155367404
2021-03-16,69.96461486816406,113.55470275878906,19.790000915527344,23.63050012588501,-0.2809628033794438
2021-03-17,71.08352661132812,114.89627075195312,19.229999542236328,23.517000102996825,-0.2239962572572798
2021-03-18,71.1513442993164,109.51081085205078,21.579999923706055,23.47150011062622,0.08531319865875812
2021-03-19,70.30370330810547,110.06659698486328,20.950000762939453,23.416500186920167,-0.045798746623434715
