Date,BP,GILD,VIX,AvgVIX,zscore
2020-08-20,16.54256248474121,53.04258728027344,22.719999313354492,23.298499965667723,-0.7952874998571022
2020-08-21,16.165908813476562,53.403968811035156,22.540000915527344,23.133500003814696,-0.9426090291439784
2020-08-24,16.504901885986328,53.06668472290039,22.3700008392334,23.01500005722046,-0.8083361645877698
2020-08-25,16.286439895629883,53.04258728027344,22.030000686645508,22.844500064849854,-0.8611322762973979
2020-08-26,16.10564422607422,52.68119812011719,23.270000457763672,22.803000068664552,-0.857120457957237
2020-08-27,15.924850463867188,52.64105224609375,24.469999313354492,22.788500022888183,-0.8979905074555965
2020-08-28,16.10564422607422,52.40816116333008,22.959999084472656,22.713500022888184,-0.8189732249366597
2020-08-31,15.766661643981934,53.604732513427734,26.40999984741211,22.819999980926514,-1.0732983177469884
2020-09-01,15.646134376525879,52.865909576416016,26.1200008392334,22.938000011444093,-1.0010595279724783
2020-09-02,15.49547290802002,53.63685989379883,26.56999969482422,23.117000007629393,-1.1475050073682662
2020-09-03,15.525603294372559,52.930152893066406,33.599998474121094,23.664499950408935,-1.0410217517003468
2020-09-04,15.472870826721191,53.01047134399414,30.75,24.091499996185302,-1.0658000308137918
2020-09-08,15.179081916809082,51.50872802734375,31.459999084472656,24.557999992370604,-0.9315128021120288
2020-09-09,15.307148933410645,51.80585861206055,28.809999465942383,24.79699993133545,-0.9401024060322272
2020-09-10,14.99828815460205,51.211605072021484,29.709999084472656,25.168499851226805,-0.9364794167178803
2020-09-11,15.111287117004395,52.66513442993164,26.8700008392334,25.405499935150146,-1.1105084854731948
2020-09-14,14.945560455322266,53.83367156982422,25.850000381469727,25.595499992370605,-1.3163756309913126
2020-09-15,14.809966087341309,53.72005844116211,25.59000015258789,25.807499980926515,-1.335361238612967
2020-09-16,15.0359525680542,53.27375411987305,26.040000915527344,26.03400001525879,-1.2149087415657154
2020-09-17,14.734628677368164,52.77873992919922,26.459999084472656,26.229999923706053,-1.2232133261827955
2020-09-18,14.22238826751709,52.786865234375,25.829999923706055,26.385499954223633,-1.3560368764768236
2020-09-21,13.800532341003418,52.105220794677734,27.780000686645508,26.64749994277954,-1.3692532449851684
2020-09-22,13.921063423156738,51.44792175292969,26.860000610351562,26.87199993133545,-1.2464325129963554
2020-09-23,13.536876678466797,51.19635772705078,28.579999923706055,27.199499893188477,-1.3100532608367532
2020-09-24,13.506746292114258,50.51472091674805,28.510000228881836,27.461499881744384,-1.2225646985667435
2020-09-25,13.454015731811523,50.51472091674805,26.3799991607666,27.55699987411499,-1.2361208318494503
2020-09-28,13.695072174072266,51.0015983581543,26.190000534057617,27.71849994659424,-1.2421731645158522
2020-09-29,13.310887336730957,50.39299392700195,26.270000457763672,27.711499977111817,-1.2559096857634329
2020-09-30,13.152691841125488,51.27750778198242,26.3700008392334,27.723999977111816,-1.4201585133259103
2020-10-01,12.678112983703613,51.38299560546875,26.700000762939453,27.73050003051758,-1.556902876375568
2020-10-02,12.693178176879883,50.449798583984375,27.6299991607666,27.432000064849852,-1.4226486772917248
2020-10-05,12.949307441711426,51.61021423339844,27.959999084472656,27.292500019073486,-1.5189291241538918
2020-10-06,12.75344181060791,50.73382568359375,29.479999542236328,27.19350004196167,-1.4468386342928516
2020-10-07,12.82877254486084,50.99348068237305,28.059999465942383,27.15600004196167,-1.4637499582588223
2020-10-08,13.17529296875,51.38299560546875,26.360000610351562,26.988500118255615,-1.4290863293089626
2020-10-09,13.077363967895508,51.804969787597656,25.0,26.895000076293947,-1.5132181446113502
2020-10-12,12.986966133117676,52.38112258911133,25.06999969482422,26.85600004196167,-1.6169548197651502
2020-10-13,12.565115928649902,52.332427978515625,26.06999969482422,26.880000019073485,-1.7186020119122785
2020-10-14,12.497319221496582,51.97539138793945,26.399999618530273,26.897999954223632,-1.6861481929053375
2020-10-15,12.38432502746582,51.09086990356445,26.969999313354492,26.923499965667723,-1.5916165720067934
2020-10-16,12.241196632385254,50.311851501464844,27.40999984741211,27.002499961853026,-1.5195722581162268
2020-10-19,12.075471878051758,49.151432037353516,29.18000030517578,27.07249994277954,-1.4000498109724353
2020-10-20,12.16586685180664,49.13519287109375,29.350000381469727,27.196999931335448,-1.374541947738645
2020-10-21,11.924805641174316,48.859291076660156,28.649999618530273,27.20049991607666,-1.3979672065623332
2020-10-22,12.128198623657227,49.23257064819336,28.110000610351562,27.180499935150145,-1.39783090213292
2020-10-23,12.090534210205078,49.329952239990234,27.549999237060547,27.238999938964845,-1.4211194088018626
2020-10-26,11.90221118927002,48.65641784667969,32.459999084472656,27.552499866485597,-1.3754315170223643
2020-10-27,11.585819244384766,48.696998596191406,33.349998474121094,27.906499767303465,-1.462440244060744
2020-10-28,11.224233627319336,47.65018844604492,40.279998779296875,28.60199966430664,-1.4091431780513635
2020-10-29,11.4954252243042,47.496009826660156,37.59000015258789,29.146499633789062,-1.317883420104921
2020-10-30,11.661150932312012,47.187644958496094,38.02000045776367,29.665999698638917,-1.2321950936558985
2020-11-02,12.128198623657227,47.496009826660156,37.130001068115234,30.124499797821045,-1.1552081044979259
2020-11-03,12.18846607208252,47.739444732666016,35.54999923706055,30.427999782562257,-1.173725761118395
2020-11-04,12.150797843933105,48.5833854675293,29.56999969482422,30.50349979400635,-1.3013204162847027
2020-11-05,12.162325859069824,48.38862609863281,27.579999923706055,30.56449975967407,-1.2711460432115413
2020-11-06,12.016347885131836,47.934207916259766,24.860000610351562,30.55749979019165,-1.2451856783663429
2020-11-09,13.89101791381836,47.91797637939453,25.75,30.59149980545044,-0.7609720075074832
2020-11-10,14.674694061279297,49.1920051574707,24.799999237060547,30.527999782562254,-0.7375024987387689
2020-11-11,14.505666732788086,48.77003860473633,23.450000762939453,30.380499839782715,-0.7220016967988288
2020-11-12,14.04468059539795,48.67264938354492,25.350000381469727,30.299499893188475,-0.8269067287995049
2020-11-13,14.44420051574707,49.167659759521484,23.100000381469727,30.083999919891358,-0.7933570763879652
2020-11-16,15.181775093078613,49.57339859008789,22.450000762939453,29.74749994277954,-0.6604267686490951
2020-11-17,15.404586791992188,49.47602462768555,22.709999084472656,29.415499877929687,-0.5895410990301808
2020-11-18,15.028116226196289,49.419219970703125,23.84000015258789,29.174999904632568,-0.6783888638431876
2020-11-19,15.005064964294434,49.20011901855469,23.110000610351562,28.924999904632568,-0.6537033636609278
2020-11-20,14.974333763122559,48.77815246582031,23.700000762939453,28.732499980926512,-0.6026489714754119
2020-11-23,15.681180953979492,48.59961700439453,22.65999984741211,28.242500019073486,-0.3959865396092406
2020-11-24,16.79522705078125,48.89176559448242,21.639999389648438,27.657000064849854,-0.15040157704190327
2020-11-25,16.449485778808594,48.283145904541016,21.25,26.70550012588501,-0.15425277736827636
2020-11-27,16.21131134033203,48.713226318359375,20.84000015258789,25.86800012588501,-0.27557187599226873
2020-11-30,15.028116226196289,49.23257064819336,20.56999969482422,24.995500087738037,-0.6523112394706573
2020-12-01,15.550561904907227,49.59774398803711,20.770000457763672,24.17750005722046,-0.5690193362748279
2020-12-02,16.188255310058594,49.605865478515625,21.170000076293945,23.458500099182128,-0.40621386088234207
2020-12-03,16.411069869995117,49.386756896972656,21.280000686645508,23.044000148773193,-0.3183193593384128
2020-12-04,17.110231399536133,49.95479202270508,20.790000915527344,22.704500198364258,-0.21793954743572094
2020-12-07,16.65692901611328,49.36241912841797,21.299999237060547,22.526500129699706,-0.2517127999725337
2020-12-08,16.741443634033203,49.63831329345703,20.68000030517578,22.273000144958495,-0.2685319507683467
2020-12-09,16.82595443725586,49.354286193847656,22.270000457763672,22.146500205993654,-0.2071229399213127
2020-12-10,17.217790603637695,49.05405044555664,22.520000457763672,22.100000190734864,-0.06444120339532042
2020-12-11,16.925830841064453,49.30561065673828,23.309999465942383,21.998000144958496,-0.17464572907252798
2020-12-14,16.411069869995117,49.108646392822266,24.719999313354492,22.079000091552736,-0.27946327797808806
2020-12-15,16.856689453125,48.772178649902344,22.889999389648438,22.101000022888183,-0.11789260013357031
2020-12-16,16.772174835205078,48.37004470825195,22.5,22.09050006866455,-0.0834359169263006
2020-12-17,16.82595443725586,48.47673416137695,21.93000030517578,21.995000076293945,-0.08451616073557967
2020-12-18,16.703027725219727,48.48493957519531,21.56999969482422,21.91800003051758,-0.11726495044312829
2020-12-21,15.888620376586914,48.04178237915039,25.15999984741211,21.99099998474121,-0.2647197716375769
2020-12-22,15.734954833984375,46.7779655456543,24.229999542236328,22.069499969482422,-0.127650989582115
2020-12-23,16.29582405090332,47.089813232421875,23.309999465942383,22.15299997329712,-0.027030676854518498
2020-12-24,16.18057632446289,46.83540344238281,21.530000686645508,22.167000007629394,-0.021114166926112905
2020-12-28,16.12679672241211,46.68768310546875,21.700000762939453,22.210000038146973,-0.014301312032385497
2020-12-29,16.188255310058594,46.63844299316406,23.079999923706055,22.335500049591065,0.008378208818578528
2020-12-30,16.157529830932617,46.49072265625,22.770000457763672,22.435500049591063,0.02111788795407962
2020-12-31,15.765692710876465,47.811988830566406,22.75,22.514500045776366,-0.2642168907917141
2021-01-04,16.003868103027344,49.33024215698242,26.969999313354492,22.798999977111816,-0.4151081007051806
2021-01-05,17.194744110107422,49.239959716796875,25.34000015258789,23.026499938964843,-0.0963402946983661
2021-01-06,17.986106872558594,50.84026336669922,25.06999969482422,23.214999961853028,-0.11648003137188573
2021-01-07,18.370256423950195,51.308040618896484,22.3700008392334,23.299499988555908,-0.08307697691348785
2021-01-08,18.746726989746094,51.734779357910156,21.559999465942383,23.263999938964844,-0.045914382472867846
2021-01-11,18.731361389160156,51.299827575683594,24.079999923706055,23.34199991226196,0.010904470554632478
2021-01-12,19.21539878845215,50.94694137573242,23.329999923706055,23.342999935150146,0.18464561494475507
2021-01-13,19.03868865966797,50.50377655029297,22.209999084472656,23.217499923706054,0.2011330060864246
2021-01-14,19.568815231323242,51.209556579589844,23.25,23.235499954223634,0.23881182948139112
2021-01-15,18.639163970947266,51.9727783203125,24.34000015258789,23.32749996185303,-0.10681892716400711
2021-01-19,18.938804626464844,55.04207229614258,23.239999771118164,23.392999935150147,-0.4586113916789798
2021-01-20,19.061735153198242,55.79706954956055,21.579999923706055,23.39349994659424,-0.5324921314163547
2021-01-21,18.454774856567383,54.968196868896484,21.31999969482422,23.201499938964844,-0.5727257699348597
2021-01-22,18.339527130126953,54.93538284301758,21.90999984741211,23.085499954223632,-0.5977694104244116
2021-01-25,17.724876403808594,55.93660354614258,23.190000534057617,23.079500007629395,-0.8956707846786489
2021-01-26,17.69414710998535,54.7384033203125,23.020000457763672,23.153999996185302,-0.7361647710082688
2021-01-27,17.463653564453125,53.73720932006836,37.209999084472656,23.929499912261964,-0.6555393948224044
2021-01-28,17.563535690307617,53.0806770324707,30.209999084472656,24.285999870300294,-0.5381342862068355
2021-01-29,17.07181739807129,53.83567810058594,33.09000015258789,24.801999855041505,-0.7700313521108919
2021-02-01,17.064132690429688,53.425350189208984,30.239999771118164,25.176499843597412,-0.7146781845036253
2021-02-02,15.942400932312012,53.44997024536133,25.559999465942383,25.105999851226805,-1.0064961862530437
2021-02-03,16.3419246673584,52.94935607910156,22.90999984741211,24.984499835968016,-0.8338423274866958
2021-02-04,16.12679672241211,54.02444076538086,21.770000457763672,24.81949987411499,-1.0393530389544714
2021-02-05,15.988500595092773,56.18278503417969,20.8700008392334,24.74449987411499,-1.3764587074584331
2021-02-08,16.925830841064453,55.780662536621094,21.239999771118164,24.72849988937378,-1.0793046286910664
2021-02-09,16.695343017578125,55.2308235168457,21.6299991607666,24.605999851226805,-1.0617386352678182
2021-02-10,16.58009147644043,55.222618103027344,21.989999771118164,24.538999843597413,-1.0902214373834884
2021-02-11,16.41875648498535,54.91896438598633,21.25,24.49099988937378,-1.0892730894766265
2021-02-12,16.83363914489746,54.894344329833984,19.969999313354492,24.326999855041503,-0.9791740099427714
2021-02-16,17.80939483642578,53.17914581298828,21.459999084472656,24.18299980163574,-0.4886855874435619
2021-02-17,18.116714477539062,53.425350189208984,21.5,24.095999813079835,-0.44407724806213805
2021-02-18,17.48985481262207,53.532039642333984,22.489999771118164,24.14149980545044,-0.6201383107264828
2021-02-19,17.809120178222656,52.82626724243164,22.049999237060547,24.177999782562257,-0.43945392999244115
2021-02-22,18.400943756103516,52.61288833618164,23.450000762939453,24.254999828338622,-0.25749398350691016
2021-02-23,18.8681697845459,52.2599983215332,23.110000610351562,24.25099983215332,-0.08807422464459488
2021-02-24,19.701391220092773,52.28462219238281,21.34000015258789,24.16699981689453,0.12269257071193462
2021-02-25,19.92721939086914,51.52962112426758,28.889999389648438,23.75099983215332,0.2862337931663364
2021-02-26,19.008337020874023,50.38888168334961,27.950000762939453,23.63799991607666,0.20938259777348758
2021-03-01,19.140722274780273,51.2587890625,23.350000381469727,23.15099992752075,0.12187789269450942
2021-03-02,19.28867530822754,51.71015548706055,24.100000381469727,22.84399995803833,0.09685165711353289
2021-03-03,19.919429779052734,51.49678421020508,26.670000076293945,22.89949998855591,0.28881901036782764
2021-03-04,20.269847869873047,51.890708923339844,28.56999969482422,23.182499980926515,0.3238685516310746
2021-03-05,20.846097946166992,53.031436920166016,24.65999984741211,23.326999950408936,0.31263639075962535
2021-03-08,20.6669979095459,53.138118743896484,25.469999313354492,23.55699987411499,0.2516878050426094
2021-03-09,20.332149505615234,52.79344177246094,24.030000686645508,23.69649991989136,0.21376034076237266
2021-03-10,20.75265121459961,52.44875717163086,22.559999465942383,23.742999935150145,0.37002165343557675
2021-03-11,20.75265121459961,51.775814056396484,21.90999984741211,23.738999938964845,0.4640415917198115
2021-03-12,20.994050979614258,51.0952033996582,20.690000534057617,23.710999965667725,0.621192584957407
2021-03-15,20.62805938720703,52.3485221862793,20.030000686645508,23.714000034332276,0.35199549136011815
2021-03-16,20.30879020690918,53.12873077392578,19.790000915527344,23.63050012588501,0.16091031214749837
2021-03-17,20.61248207092285,53.46902084350586,19.229999542236328,23.517000102996825,0.1914408720893904
2021-03-18,19.78705406188965,53.186824798583984,21.579999923706055,23.47150011062622,0.018664212598742645
2021-03-19,19.810409545898438,53.50223159790039,20.950000762939453,23.416500186920167,-0.019398404443270772
