Date,FDX,LOW,VIX,AvgVIX,zscore
2020-05-04,103.7786865234375,96.3076171875,35.970001220703125,39.44600009918213,-1.006530458697915
2020-05-05,105.40904998779297,98.8196029663086,33.61000061035156,38.86450004577637,-1.0196421363013444
2020-05-06,103.12474822998047,98.34413146972656,34.119998931884766,38.235499954223634,-1.068687416299725
2020-05-07,104.575927734375,100.40753936767578,31.440000534057617,37.64000005722046,-1.0765377665606113
2020-05-08,107.89041900634766,102.47991943359375,27.979999542236328,36.95550012588501,-1.0359909952156456
2020-05-11,105.31050109863281,101.72633361816406,27.56999969482422,36.275500202178954,-1.08658674115731
2020-05-12,101.35106658935547,99.7974853515625,33.040000915527344,36.03950033187866,-1.1471326105531676
2020-05-13,97.9469985961914,99.07080841064453,35.279998779296875,35.76150026321411,-1.219818422222633
2020-05-14,97.74098205566406,99.03489685058594,32.61000061035156,35.38650026321411,-1.2243960843494341
2020-05-15,96.31665802001953,102.0761947631836,31.889999389648438,35.07350015640259,-1.3288975878411882
2020-05-18,106.77066040039062,104.72276306152344,29.299999237060547,34.34700002670288,-1.1148662188501899
2020-05-19,102.82913208007812,104.8483657836914,30.530000686645508,33.60300006866455,-1.2204443441853239
2020-05-20,104.81781768798828,104.95603942871094,27.989999771118164,32.90350008010864,-1.1709633381968874
2020-05-21,103.70701599121094,108.23055267333984,29.530000686645508,32.31100006103516,-1.2724530128391094
2020-05-22,104.80886840820312,109.67496490478516,28.15999984741211,31.92250003814697,-1.2757052411867198
2020-05-26,111.80506134033203,110.87711334228516,28.010000228881836,31.658500003814698,-1.1198656616549831
2020-05-27,116.83949279785156,114.84248352050781,27.6200008392334,31.361000061035156,-1.0763856805317347
2020-05-28,117.48445892333984,114.94114685058594,28.59000015258789,31.229000091552734,-1.0617498020461131
2020-05-29,116.95591735839844,116.94175720214844,27.510000228881836,30.89700002670288,-1.1198412162934983
2020-06-01,116.19451141357422,116.01771545410156,28.229999542236328,30.449000072479247,-1.11923449967661
2020-06-02,120.21664428710938,118.40410614013672,26.84000015258789,29.992500019073486,-1.0671864775787343
2020-06-03,123.69237518310547,119.17562866210938,25.65999984741211,29.594999980926513,-0.9936248526853652
2020-06-04,124.70465087890625,115.44353485107422,25.809999465942383,29.179500007629393,-0.8845708832646755
2020-06-05,127.39204406738281,117.49799346923828,24.520000457763672,28.8335000038147,-0.8599821497150228
2020-06-08,133.81494140625,117.35443878173828,25.809999465942383,28.725,-0.6892914726163933
2020-06-09,129.61363220214844,116.24201202392578,27.56999969482422,28.725,-0.774226539737139
2020-06-10,125.7706298828125,116.71748352050781,27.56999969482422,28.451499938964844,-0.8849835019422005
2020-06-11,115.3882827758789,111.19112396240234,40.790000915527344,28.727000045776368,-1.0333682789458536
2020-06-12,118.8908920288086,113.0840835571289,36.09000015258789,28.901000022888184,-0.9839417579649986
2020-06-15,119.75084686279297,114.59127044677734,34.400001525878906,29.026500129699706,-0.9948930101008736
2020-06-16,121.41703796386719,118.1888198852539,33.66999816894531,29.245000076293945,-1.0311119144837533
2020-06-17,121.52452850341797,121.69657135009766,33.470001220703125,29.392000102996825,-1.105993550498186
2020-06-18,123.97005462646484,120.70976257324219,32.939998626708984,29.639500045776366,-1.0203588383916797
2020-06-19,123.28924560546875,120.06379699707031,35.119998931884766,29.91899995803833,-1.0238085879323946
2020-06-22,123.0653305053711,120.86225891113281,31.770000457763672,30.09949998855591,-1.0473316478357133
2020-06-23,124.5792007446289,120.4675064086914,31.3700008392334,30.267500019073488,-0.9991069254787751
2020-06-24,121.0138931274414,118.40410614013672,33.84000015258789,30.57849998474121,-1.046393947833998
2020-06-25,121.92764282226562,118.2156982421875,32.220001220703125,30.760000038146973,-1.018390426655457
2020-06-26,117.0851058959961,116.09847259521484,34.72999954223633,31.121000003814697,-1.0977959848551724
2020-06-29,121.10855102539062,119.78569793701172,31.780000686645508,31.298500061035156,-1.074522899294006
2020-06-30,126.21208190917969,121.22109985351562,30.43000030517578,31.47800006866455,-0.9732103993580054
2020-07-01,141.00978088378906,121.67861938476562,28.6200008392334,31.626000118255615,-0.5974137489995262
2020-07-02,139.94764709472656,121.75042724609375,27.68000030517578,31.719500160217287,-0.6267048765054736
2020-07-06,140.65872192382812,121.79525756835938,27.940000534057617,31.890500164031984,-0.6091526377555121
2020-07-07,142.7019500732422,121.13141632080078,29.43000030517578,32.07150020599365,-0.5411626545658923
2020-07-08,142.719970703125,121.78630828857422,28.079999923706055,32.097000217437746,-0.5551963489145314
2020-07-09,140.18167114257812,121.66071319580078,29.260000228881836,32.18150024414062,-0.6186145793535189
2020-07-10,142.7469482421875,123.29350280761719,27.290000915527344,31.506500244140625,-0.5878721104041701
2020-07-13,140.62271118164062,122.50403594970703,32.189998626708984,31.31150016784668,-0.6257888940803435
2020-07-14,142.66590881347656,125.65296173095703,29.520000457763672,31.067500114440918,-0.6422398139976955
2020-07-15,145.1412353515625,126.69366455078125,27.760000228881836,30.772000217437743,-0.6007305343115693
2020-07-16,149.50674438476562,128.0662384033203,28.0,30.49850015640259,-0.5172744707971147
2020-07-17,149.39869689941406,129.5375213623047,25.68000030517578,30.13550024032593,-0.5526764107415373
2020-07-20,147.7335205078125,129.2773895263672,24.459999084472656,29.602500247955323,-0.5903437409503826
2020-07-21,148.96665954589844,130.5832061767578,24.84000015258789,29.256000232696532,-0.5871025370059649
2020-07-22,148.6426239013672,133.771240234375,24.31999969482422,28.903500175476076,-0.6661578503635227
2020-07-23,149.40769958496094,131.93411254882812,26.079999923706055,28.515500164031984,-0.6055181404886414
2020-07-24,148.55262756347656,132.41139221191406,25.84000015258789,28.19650011062622,-0.6383888760565553
2020-07-27,153.5931854248047,134.29360961914062,24.739999771118164,27.697000122070314,-0.5486142115294481
2020-07-28,150.25376892089844,133.0238037109375,25.440000534057617,27.380000114440918,-0.607585389650253
2020-07-29,152.61209106445312,133.92437744140625,24.100000381469727,27.063500118255615,-0.5660242324499529
2020-07-30,155.45640563964844,134.36561584472656,24.760000228881836,26.870500087738037,-0.501615472355719
2020-07-31,151.57696533203125,134.10447692871094,24.459999084472656,26.70950002670288,-0.5970092796562281
2020-08-03,152.3150634765625,135.32928466796875,24.280000686645508,26.526500034332276,-0.604884838151146
2020-08-04,153.61119079589844,134.7888946533203,23.760000228881836,26.243000030517578,-0.5591135411575946
2020-08-05,154.5472869873047,135.32025146484375,22.989999771118164,25.988500022888182,-0.5464676096459787
2020-08-06,155.0333251953125,136.15780639648438,22.649999618530273,25.657999992370605,-0.5523406182460794
2020-08-07,165.19549560546875,137.58969116210938,22.209999084472656,25.403999900817873,-0.31901912970662044
2020-08-10,180.00210571289062,138.4362335205078,22.1299991607666,24.90099992752075,0.04839436451893765
2020-08-11,176.8247528076172,138.5712890625,24.030000686645508,24.626499938964844,-0.03746314613426858
2020-08-12,181.78433227539062,141.05690002441406,22.280000686645508,24.352499961853027,0.036836413294658935
2020-08-13,183.4945068359375,140.21934509277344,22.1299991607666,24.058999919891356,0.09998742219504884
2020-08-14,187.76100158691406,138.99459838867188,22.049999237060547,23.877499866485596,0.23838316926128877
2020-08-17,185.9967498779297,142.65992736816406,21.350000381469727,23.72199993133545,0.11119602026479078
2020-08-18,186.2938690185547,142.2096405029297,21.510000228881836,23.555499935150145,0.12891734806460148
2020-08-19,187.11293029785156,142.54283142089844,22.540000915527344,23.466499996185302,0.14289968334515946
2020-08-20,187.95904541015625,142.81300354003906,22.719999313354492,23.298499965667723,0.15898324886493576
2020-08-21,189.4622344970703,145.64083862304688,22.540000915527344,23.133500003814696,0.13555980736340753
2020-08-24,195.681884765625,149.16207885742188,22.3700008392334,23.01500005722046,0.2197867122570784
2020-08-25,192.9005584716797,149.4232177734375,22.030000686645508,22.844500064849854,0.14146538736867675
2020-08-26,194.2147216796875,153.4487762451172,23.270000457763672,22.803000068664552,0.08658649551495219
2020-08-27,196.4110107421875,149.7744903564453,24.469999313354492,22.788500022888183,0.2252396961647594
2020-08-28,199.73233032226562,149.05401611328125,22.959999084472656,22.713500022888184,0.3278169851970179
2020-08-31,197.87811279296875,148.3155059814453,26.40999984741211,22.819999980926514,0.2958138837409669
2020-09-01,202.93666076660156,150.9271697998047,26.1200008392334,22.938000011444093,0.3699029250819439
2020-09-02,205.14195251464844,153.53884887695312,26.56999969482422,23.117000007629393,0.3695777040822235
2020-09-03,199.4641571044922,145.46070861816406,33.599998474121094,23.664499950408935,0.4004027420163012
2020-09-04,204.11288452148438,140.84078979492188,30.75,24.091499996185302,0.6239590202537296
2020-09-08,199.53636169433594,138.4542694091797,31.459999084472656,24.557999992370604,0.5574551858843741
2020-09-09,203.7788848876953,143.66854858398438,28.809999465942383,24.79699993133545,0.5526227413640235
2020-09-10,202.59640502929688,142.58790588378906,29.709999084472656,25.168499851226805,0.5457158926212529
2020-09-11,210.13375854492188,145.79391479492188,26.8700008392334,25.405499935150146,0.6712902862167476
2020-09-14,213.33822631835938,148.76583862304688,25.850000381469727,25.595499992370605,0.6890457039195317
2020-09-15,213.6361083984375,152.22401428222656,25.59000015258789,25.807499980926515,0.6202274853367605
2020-09-16,225.9395751953125,150.1346893310547,26.040000915527344,26.03400001525879,0.9873778182021484
2020-09-17,220.324951171875,147.49600219726562,26.459999084472656,26.229999923706053,0.8993845947403082
2020-09-18,219.15147399902344,144.18191528320312,25.829999923706055,26.385499954223633,0.9421758993811465
2020-09-21,215.50465393066406,143.73162841796875,27.780000686645508,26.64749994277954,0.8570379075235126
2020-09-22,219.7291717529297,145.4877471923828,26.860000610351562,26.87199993133545,0.9283226265157981
2020-09-23,217.92384338378906,142.840087890625,28.579999923706055,27.199499893188477,0.939875875195356
2020-09-24,220.45130920410156,142.75897216796875,28.510000228881836,27.461499881744384,1.007589514859353
2020-09-25,225.822265625,143.68661499023438,26.3799991607666,27.55699987411499,1.1271217416885715
2020-09-28,229.67665100097656,146.42431640625,26.190000534057617,27.71849994659424,1.1670144860417235
2020-09-29,228.82810974121094,146.12713623046875,26.270000457763672,27.711499977111817,1.151465784361219
2020-09-30,227.04080200195312,149.36920166015625,26.3700008392334,27.723999977111816,1.0330512057154315
2020-10-01,229.3516845703125,150.5489501953125,26.700000762939453,27.73050003051758,1.0671923288355778
2020-10-02,230.36268615722656,149.9365997314453,27.6299991607666,27.432000064849852,1.1071211311797475
2020-10-05,233.982421875,151.78274536132812,27.959999084472656,27.292500019073486,1.1606391251007953
2020-10-06,234.03656005859375,148.58570861816406,29.479999542236328,27.19350004196167,1.232854797429812
2020-10-07,242.15158081054688,151.7197265625,28.059999465942383,27.15600004196167,1.37508931587134
2020-10-08,244.6791229248047,153.88111877441406,26.360000610351562,26.988500118255615,1.3931408538606438
2020-10-09,245.12144470214844,156.0064239501953,25.0,26.895000076293947,1.3576083209599492
2020-10-12,246.88168334960938,155.55613708496094,25.06999969482422,26.85600004196167,1.4134883193365904
2020-10-13,246.1956024169922,157.89761352539062,26.06999969482422,26.880000019073485,1.3437391730152786
2020-10-14,249.35491943359375,156.3486328125,26.399999618530273,26.897999954223632,1.460440040723034
2020-10-15,254.65367126464844,158.63613891601562,26.969999313354492,26.923499965667723,1.547972698154585
2020-10-16,256.2423400878906,160.0320281982422,27.40999984741211,27.002499961853026,1.5584914345711431
2020-10-19,254.52728271484375,157.717529296875,29.18000030517578,27.07249994277954,1.565020587861512
2020-10-20,259.4288330078125,160.03089904785156,29.350000381469727,27.196999931335448,1.6416212959246061
2020-10-21,254.80711364746094,157.6904296875,28.649999618530273,27.20049991607666,1.5729188430646996
2020-10-22,249.0932159423828,154.75347900390625,28.110000610351562,27.180499935150145,1.4889420726289764
2020-10-23,255.96255493164062,155.5577392578125,27.549999237060547,27.238999938964845,1.6502851565427539
2020-10-26,250.60067749023438,151.93406677246094,32.459999084472656,27.552499866485597,1.5906978018621376
2020-10-27,247.70301818847656,149.2320556640625,33.349998474121094,27.906499767303465,1.5749663879246387
2020-10-28,234.68649291992188,145.87037658691406,40.279998779296875,28.60199966430664,1.3099408471295726
2020-10-29,241.0323028564453,145.26495361328125,37.59000015258789,29.146499633789062,1.4888499039177245
2020-10-30,234.21713256835938,142.87022399902344,38.02000045776367,29.665999698638917,1.364143164673019
2020-11-02,240.99623107910156,144.79505920410156,37.130001068115234,30.124499797821045,1.4983157374397011
2020-11-03,247.7662811279297,148.78927612304688,35.54999923706055,30.427999782562257,1.5864224016093624
2020-11-04,242.90989685058594,152.015380859375,29.56999969482422,30.50349979400635,1.3883187052770447
2020-11-05,251.90956115722656,152.9461212158203,27.579999923706055,30.56449975967407,1.6024203080675699
2020-11-06,252.5414581298828,152.2864532470703,24.860000610351562,30.55749979019165,1.6335098542725972
2020-11-09,238.1979522705078,138.66815185546875,25.75,30.59149980545044,1.5610262610797154
2020-11-10,241.2579345703125,140.71044921875,24.799999237060547,30.527999782562254,1.5956015808472108
2020-11-11,241.7454071044922,142.7798614501953,23.450000762939453,30.380499839782715,1.562484438340583
2020-11-12,241.15867614746094,142.76174926757812,25.350000381469727,30.299499893188475,1.5475834135229356
2020-11-13,245.4463653564453,143.891357421875,23.100000381469727,30.083999919891358,1.6343907907258757
2020-11-16,252.59556579589844,146.30413818359375,22.450000762939453,29.74749994277954,1.7674093807552338
2020-11-17,257.3075256347656,144.46063232421875,22.709999084472656,29.415499877929687,1.9311264708554592
2020-11-18,255.0056915283203,132.6045379638672,23.84000015258789,29.174999904632568,2.1336668818654276
2020-11-19,252.6136474609375,135.1890411376953,23.110000610351562,28.924999904632568,2.0140433841060537
2020-11-20,249.76116943359375,135.48719787597656,23.700000762939453,28.732499980926512,1.933046575392579
2020-11-23,258.4810485839844,138.86697387695312,22.65999984741211,28.242500019073486,2.0856132898037023
2020-11-24,263.2922668457031,140.03268432617188,21.639999389648438,27.657000064849854,2.185274942817463
2020-11-25,260.2411804199219,139.96046447753906,21.25,26.70550012588501,2.107300966731103
2020-11-27,259.437744140625,139.7705841064453,20.84000015258789,25.86800012588501,2.090552285021672
2020-11-30,258.6886291503906,140.80987548828125,20.56999969482422,24.995500087738037,2.047998255901765
2020-12-01,259.7537841796875,138.6230010986328,20.770000457763672,24.17750005722046,2.1242098666243434
2020-12-02,263.3284606933594,137.1861114501953,21.170000076293945,23.458500099182128,2.249261011660707
2020-12-03,264.2130126953125,137.3307342529297,21.280000686645508,23.044000148773193,2.269127524502277
2020-12-04,266.18084716796875,135.5504913330078,20.790000915527344,22.704500198364258,2.3598757976558233
2020-12-07,268.1306457519531,137.34881591796875,21.299999237060547,22.526500129699706,2.3709003217328597
2020-12-08,272.1114501953125,136.6710662841797,20.68000030517578,22.273000144958495,2.4897309996246575
2020-12-09,266.5780334472656,144.7046661376953,22.270000457763672,22.146500205993654,2.167500033117143
2020-12-10,262.588134765625,144.78604125976562,22.520000457763672,22.100000190734864,2.0616398859981295
2020-12-11,261.88250732421875,142.6172332763672,23.309999465942383,21.998000144958496,2.0912687571931294
2020-12-14,258.32708740234375,144.6685333251953,24.719999313354492,22.079000091552736,1.9531126841917148
2020-12-15,258.50799560546875,147.59640502929688,22.889999389648438,22.101000022888183,1.892988214460847
2020-12-16,261.2854919433594,147.4789276123047,22.5,22.09050006866455,1.9680280284112999
2020-12-17,264.4065856933594,147.78616333007812,21.93000030517578,21.995000076293945,2.042623000336381
2020-12-18,249.30726623535156,147.4789276123047,21.56999969482422,21.91800003051758,1.6556316952674444
2020-12-21,246.023193359375,148.50010681152344,25.15999984741211,21.99099998474121,1.5473661988238234
2020-12-22,247.2355194091797,148.75311279296875,24.229999542236328,22.069499969482422,1.5733808470544748
2020-12-23,244.910400390625,146.7831268310547,23.309999465942383,22.15299997329712,1.556369562732144
2020-12-24,243.20053100585938,147.0903778076172,21.530000686645508,22.167000007629394,1.5049709815666503
2020-12-28,237.8809356689453,146.4306640625,21.700000762939453,22.210000038146973,1.380844532004947
2020-12-29,236.63246154785156,145.07516479492188,23.079999923706055,22.335500049591065,1.3783036884204267
2020-12-30,235.20303344726562,145.0932159423828,22.770000457763672,22.435500049591063,1.340623928678477
2020-12-31,234.87733459472656,145.04806518554688,22.75,22.514500045776366,1.333129527298796
2021-01-04,229.06011962890625,144.93060302734375,26.969999313354492,22.798999977111816,1.1840159141074302
2021-01-05,229.05105590820312,145.41859436035156,25.34000015258789,23.026499938964843,1.1729721442784824
2021-01-06,229.39488220214844,147.3614501953125,25.06999969482422,23.214999961853028,1.1389114605936899
2021-01-07,222.58250427246094,147.93983459472656,22.3700008392334,23.299499988555908,0.948432961167962
2021-01-08,221.61447143554688,149.1507568359375,21.559999465942383,23.263999938964844,0.8963684250883724
2021-01-11,221.93115234375,150.2984161376953,24.079999923706055,23.34199991226196,0.8792107383409739
2021-01-12,225.30563354492188,152.71121215820312,23.329999923706055,23.342999935150146,0.9137829870464128
2021-01-13,228.1826171875,153.4702606201172,22.209999084472656,23.217499923706054,0.9720053322318574
2021-01-14,231.8466033935547,153.97630310058594,23.25,23.235499954223634,1.0563562215729059
2021-01-15,228.4901580810547,154.83480834960938,24.34000015258789,23.32749996185303,0.9498059134589111
2021-01-19,225.73989868164062,154.8529510498047,23.239999771118164,23.392999935150147,0.8776763819871832
2021-01-20,227.94735717773438,156.33114624023438,21.579999923706055,23.39349994659424,0.9025105682960703
2021-01-21,229.73867797851562,156.28573608398438,21.31999969482422,23.201499938964844,0.9502345277934079
2021-01-22,229.8653106689453,156.34014892578125,21.90999984741211,23.085499954223632,0.9523320893812578
2021-01-25,229.32249450683594,157.88180541992188,23.190000534057617,23.079500007629395,0.9040326899402301
2021-01-26,225.87559509277344,157.5190887451172,23.020000457763672,23.153999996185302,0.8221693105261806
2021-01-27,219.6874542236328,152.0871124267578,37.209999084472656,23.929499912261964,0.7810806303721953
2021-01-28,219.65127563476562,156.28573608398438,30.209999084472656,24.285999870300294,0.6871515320349029
2021-01-29,212.91128540039062,151.3071746826172,33.09000015258789,24.801999855041505,0.6216287944220804
2021-02-01,216.43959045410156,148.15139770507812,30.239999771118164,25.176499843597412,0.7835381922644038
2021-02-02,219.38890075683594,151.13487243652344,25.559999465942383,25.105999851226805,0.794383199434997
2021-02-03,218.2942352294922,154.054931640625,22.90999984741211,24.984499835968016,0.7011643397279859
2021-02-04,224.4733428955078,156.91146850585938,21.770000457763672,24.81949987411499,0.7990548479182471
2021-02-05,230.70668029785156,158.72518920898438,20.8700008392334,24.74449987411499,0.9214545959256276
2021-02-08,232.9141387939453,162.4794921875,21.239999771118164,24.72849988937378,0.89588056579549
2021-02-09,234.4340362548828,161.21902465820312,21.6299991607666,24.605999851226805,0.963435188408593
2021-02-10,232.92318725585938,160.72933959960938,21.989999771118164,24.538999843597413,0.9348766111109484
2021-02-11,230.11862182617188,159.36000061035156,21.25,24.49099988937378,0.8920588635084663
2021-02-12,237.93519592285156,160.65675354003906,19.969999313354492,24.326999855041503,1.067199097107531
2021-02-16,236.87669372558594,157.84555053710938,21.459999084472656,24.18299980163574,1.101851783612305
2021-02-17,234.39788818359375,160.62957763671875,21.5,24.095999813079835,0.9755467248497636
2021-02-18,231.26756286621094,160.65675354003906,22.489999771118164,24.14149980545044,0.8933048853587261
2021-02-19,230.37191772460938,161.00137329101562,22.049999237060547,24.177999782562257,0.862313964352784
2021-02-22,230.39906311035156,156.3492431640625,23.450000762939453,24.254999828338622,0.966051133376133
2021-02-23,230.36288452148438,152.88511657714844,23.110000610351562,24.25099983215332,1.0418264641729538
2021-02-24,235.2754364013672,147.1901092529297,21.34000015258789,24.16699981689453,1.2960730112623486
2021-02-25,229.99195861816406,143.75314331054688,28.889999389648438,23.75099983215332,1.2343954183204435
2021-02-26,230.2452850341797,144.8685760498047,27.950000762939453,23.63799991607666,1.2162991353305435
2021-03-01,237.11195373535156,146.8545684814453,23.350000381469727,23.15099992752075,1.3514011402780028
2021-03-02,234.8592529296875,147.86122131347656,24.100000381469727,22.84399995803833,1.270355900353474
2021-03-03,234.1083221435547,143.5446014404297,26.670000076293945,22.89949998855591,1.3463701334498352
2021-03-04,226.445556640625,139.44564819335938,28.56999969482422,23.182499980926515,1.2373006980022738
2021-03-05,233.37542724609375,143.80758666992188,24.65999984741211,23.326999950408936,1.3214317290761495
2021-03-08,227.97848510742188,147.7432861328125,25.469999313354492,23.55699987411499,1.0935149310268935
2021-03-09,233.9468994140625,150.52731323242188,24.030000686645508,23.69649991989136,1.1875163325282219
2021-03-10,236.21449279785156,152.76722717285156,22.559999465942383,23.742999935150145,1.19704932123643
2021-03-11,243.5343780517578,154.84390258789062,21.90999984741211,23.738999938964845,1.3419630466045747
2021-03-12,245.08543395996094,155.56936645507812,20.690000534057617,23.710999965667725,1.366348517879896
2021-03-15,242.07408142089844,157.97251892089844,20.030000686645508,23.714000034332276,1.234589552633349
2021-03-16,236.55918884277344,158.99722290039062,19.790000915527344,23.63050012588501,1.068065432749069
2021-03-17,241.13072204589844,158.1901397705078,19.229999542236328,23.517000102996825,1.2051668308894936
2021-03-18,239.017333984375,158.58006286621094,21.579999923706055,23.47150011062622,1.1414134284759965
2021-03-19,253.59364318847656,162.7697296142578,20.950000762939453,23.416500186920167,1.42878150933971
2021-03-22,248.55044555664062,164.94618225097656,18.8799991607666,23.188000106811522,1.249051957640167
2021-03-23,242.01055908203125,163.59494018554688,20.299999237060547,23.04750003814697,1.108414938697804
2021-03-24,243.35302734375,163.848876953125,21.200000762939453,23.04050006866455,1.137803127703569
