Date,KLAC,XOM,VIX,AvgVIX,zscore
2020-04-20,146.0005340576172,31.405820846557617,43.83000183105469,49.898000144958495,-0.8331575696539761
2020-04-21,138.7986297607422,31.23802947998047,45.40999984741211,49.089000129699706,-0.9648790223497142
2020-04-22,148.22372436523438,32.13032531738281,41.97999954223633,48.104500198364256,-0.8949450987492192
2020-04-23,148.94293212890625,33.137027740478516,41.380001068115234,46.976000213623045,-1.0325535539646675
2020-04-24,154.0525360107422,33.3505744934082,35.93000030517578,45.722500228881835,-0.9534919726203728
2020-04-27,155.1173858642578,33.51072692871094,33.290000915527344,44.11000022888184,-0.9546280212407529
2020-04-28,155.3135528564453,34.2962532043457,33.56999969482422,42.93450012207031,-1.0699748820844968
2020-04-29,164.29966735839844,36.19524002075195,31.229999542236328,41.81900005340576,-1.162940152539489
2020-04-30,153.27723693847656,35.44021987915039,34.150001525878906,40.673500061035156,-1.2886628934084428
2020-05-01,140.36795043945312,32.90060806274414,37.189998626708984,39.9875,-1.183808577555223
2020-05-04,141.98388671875,34.227622985839844,35.970001220703125,39.44600009918213,-1.350615890271099
2020-05-05,145.3747100830078,34.189483642578125,33.61000061035156,38.86450004577637,-1.2707587785436822
2020-05-06,153.01565551757812,33.54886245727539,34.119998931884766,38.235499954223634,-1.0063333664306227
2020-05-07,153.04371643066406,33.73952102661133,31.440000534057617,37.64000005722046,-1.0347566835311224
2020-05-08,160.19894409179688,35.219051361083984,27.979999542236328,36.95550012588501,-1.1038242159382825
2020-05-11,157.65817260742188,34.883487701416016,27.56999969482422,36.275500202178954,-1.1082052769422248
2020-05-12,154.65972900390625,34.3004150390625,33.040000915527344,36.03950033187866,-1.084886894773607
2020-05-13,153.258544921875,32.59782791137695,35.279998779296875,35.76150026321411,-0.8561925243826125
2020-05-14,165.10299682617188,32.8854866027832,32.61000061035156,35.38650026321411,-0.6413422627189631
2020-05-15,157.1528778076172,32.652252197265625,31.889999389648438,35.07350015640259,-0.7794366458342037
2020-05-18,161.73336791992188,35.2488899230957,29.299999237060547,34.34700002670288,-1.0748597282441845
2020-05-19,161.93045043945312,34.16047286987305,30.530000686645508,33.60300006866455,-0.9047967171335644
2020-05-20,166.99899291992188,35.2722053527832,27.989999771118164,32.90350008010864,-0.9634199172762602
2020-05-21,161.84596252441406,34.64249801635742,29.530000686645508,32.31100006103516,-0.9800511851768745
2020-05-22,162.38099670410156,34.673580169677734,28.15999984741211,31.92250003814697,-0.9731007383217736
2020-05-26,165.79754638671875,35.69202423095703,28.010000228881836,31.658500003814698,-1.0535928769918026
2020-05-27,165.88206481933594,35.94857406616211,27.6200008392334,31.361000061035156,-1.0908181047351662
2020-05-28,163.89218139648438,35.015655517578125,28.59000015258789,31.229000091552734,-0.9921954610253972
2020-05-29,165.15933227539062,35.34994888305664,27.510000228881836,30.89700002670288,-1.0154342415211257
2020-06-01,165.15933227539062,35.979671478271484,28.229999542236328,30.449000072479247,-1.1113370643482106
2020-06-02,166.40768432617188,36.78042984008789,26.84000015258789,29.992500019073486,-1.2060260822227333
2020-06-03,174.62998962402344,38.280879974365234,25.65999984741211,29.594999980926513,-1.2549767511628878
2020-06-04,174.8552703857422,38.17203903198242,25.809999465942383,29.179500007629393,-1.2334812781973896
2020-06-05,180.66529846191406,41.266231536865234,24.520000457763672,28.8335000038147,-1.5778282259394996
2020-06-08,180.0927734375,42.55677032470703,25.809999465942383,28.725,-1.7868720216723186
2020-06-09,179.30430603027344,41.60830307006836,27.56999969482422,28.725,-1.659644909927873
2020-06-10,180.93753051757812,39.37705993652344,27.56999969482422,28.451499938964844,-1.2841741787291459
2020-06-11,169.4957275390625,35.90193176269531,40.790000915527344,28.727000045776368,-1.0047996841625568
2020-06-12,173.3534393310547,36.67158508300781,36.09000015258789,28.901000022888184,-1.0377684563718634
2020-06-15,176.22560119628906,36.64826583862305,34.400001525878906,29.026500129699706,-0.9714948719072175
2020-06-16,181.1439971923828,37.47233963012695,33.66999816894531,29.245000076293945,-0.9895883435570518
2020-06-17,181.98875427246094,36.25178527832031,33.470001220703125,29.392000102996825,-0.7852577430711254
2020-06-18,181.84796142578125,36.47722625732422,32.939998626708984,29.639500045776366,-0.8226656289523946
2020-06-19,181.24722290039062,35.74644088745117,35.119998931884766,29.91899995803833,-0.7244904910014442
2020-06-22,180.08335876464844,36.08851623535156,31.770000457763672,30.09949998855591,-0.8020028724598118
2020-06-23,181.3505096435547,36.306209564208984,31.3700008392334,30.267500019073488,-0.8074841947689085
2020-06-24,177.042236328125,34.59584045410156,33.84000015258789,30.57849998474121,-0.6410896291344617
2020-06-25,180.5432891845703,35.11672592163086,32.220001220703125,30.760000038146973,-0.6439613194244558
2020-06-26,177.9339599609375,33.91169738769531,34.72999954223633,31.121000003814697,-0.5174254665305017
2020-06-29,179.9613037109375,34.455902099609375,31.780000686645508,31.298500061035156,-0.5560313600265079
2020-06-30,182.54254150390625,34.76687240600586,30.43000030517578,31.47800006866455,-0.5470211823646015
2020-07-01,181.29415893554688,33.98166275024414,28.6200008392334,31.626000118255615,-0.4547008018662951
2020-07-02,184.4479217529297,34.269317626953125,27.68000030517578,31.719500160217287,-0.4296370405473369
2020-07-06,191.09335327148438,34.51033020019531,27.940000534057617,31.890500164031984,-0.32121896140825684
2020-07-07,190.2485809326172,33.61628341674805,29.43000030517578,32.07150020599365,-0.2035093338185821
2020-07-08,191.95689392089844,33.53852844238281,28.079999923706055,32.097000217437746,-0.15436163400116193
2020-07-09,191.09335327148438,32.15468978881836,29.260000228881836,32.18150024414062,0.03753037795685041
2020-07-10,189.84498596191406,33.15758514404297,27.290000915527344,31.506500244140625,-0.14246614668857432
2020-07-13,187.3201141357422,33.16535568237305,32.189998626708984,31.31150016784668,-0.19878764781813874
2020-07-14,188.5966033935547,34.261539459228516,29.520000457763672,31.067500114440918,-0.337853653716927
2020-07-15,184.00674438476562,34.69690704345703,27.760000228881836,30.772000217437743,-0.5043906631064018
2020-07-16,184.00674438476562,34.424808502197266,28.0,30.49850015640259,-0.4629517527159613
2020-07-17,185.0955810546875,33.833953857421875,25.68000030517578,30.13550024032593,-0.34919028449792305
2020-07-20,190.5489501953125,33.04096984863281,24.459999084472656,29.602500247955323,-0.10933320890043964
2020-07-21,191.0182342529297,34.71246337890625,24.84000015258789,29.256000232696532,-0.3536430310612911
2020-07-22,193.2991180419922,33.9039306640625,24.31999969482422,28.903500175476076,-0.18069865138099797
2020-07-23,191.403076171875,33.9738883972168,26.079999923706055,28.515500164031984,-0.2327584992863736
2020-07-24,176.65737915039062,33.76398849487305,25.84000015258789,28.19650011062622,-0.5228082678870813
2020-07-27,184.97357177734375,34.261539459228516,24.739999771118164,27.697000122070314,-0.4169733402019802
2020-07-28,180.65586853027344,33.857276916503906,25.440000534057617,27.380000114440918,-0.44969658748637653
2020-07-29,183.1526336669922,34.23044204711914,24.100000381469727,27.063500118255615,-0.4520030056102311
2020-07-30,185.75257873535156,32.55119323730469,24.760000228881836,26.870500087738037,-0.13948634313694816
2020-07-31,187.56414794921875,32.71444320678711,24.459999084472656,26.70950002670288,-0.12478728556377959
2020-08-03,194.90411376953125,32.846614837646484,24.280000686645508,26.526500034332276,0.015373815252151249
2020-08-04,192.3229217529297,33.795082092285156,23.760000228881836,26.243000030517578,-0.1854398464914109
2020-08-05,191.46881103515625,34.09050750732422,22.989999771118164,25.988500022888182,-0.24908334571593957
2020-08-06,191.09335327148438,33.927242279052734,22.649999618530273,25.657999992370605,-0.23241830851938944
2020-08-07,190.3987579345703,33.771759033203125,22.209999084472656,25.403999900817873,-0.2239077381572302
2020-08-10,190.62405395507812,34.603614807128906,22.1299991607666,24.90099992752075,-0.34567417347775153
2020-08-11,188.23056030273438,34.96123123168945,24.030000686645508,24.626499938964844,-0.4524059868889146
2020-08-12,195.23268127441406,34.95330810546875,22.280000686645508,24.352499961853027,-0.2982871770642105
2020-08-13,197.07237243652344,34.09711456298828,22.1299991607666,24.058999919891356,-0.12771910575444348
2020-08-14,199.38186645507812,34.247737884521484,22.049999237060547,23.877499866485596,-0.10022341729606082
2020-08-17,204.20831298828125,33.80378341674805,21.350000381469727,23.72199993133545,0.0727879141573583
2020-08-18,199.61753845214844,33.63730239868164,21.510000228881836,23.555499935150145,-0.0021113009057046705
2020-08-19,198.46749877929688,33.26470184326172,22.540000915527344,23.466499996185302,0.029518897642962495
2020-08-20,194.98907470703125,32.75733184814453,22.719999313354492,23.298499965667723,0.030826432700770786
2020-08-21,192.2742156982422,32.511573791503906,22.540000915527344,23.133500003814696,0.008966818981068391
2020-08-24,196.41246032714844,33.470829010009766,22.3700008392334,23.01500005722046,-0.04675086946499001
2020-08-25,198.22239685058594,32.40850830078125,22.030000686645508,22.844500064849854,0.1545593022898541
2020-08-26,200.06056213378906,31.718788146972656,23.270000457763672,22.803000068664552,0.2997411929118958
2020-08-27,192.7266845703125,31.504741668701172,24.469999313354492,22.788500022888183,0.1721820758154249
2020-08-28,196.64817810058594,32.25788116455078,22.959999084472656,22.713500022888184,0.14312112028126944
2020-08-31,193.37710571289062,31.66330337524414,26.40999984741211,22.819999980926514,0.16223799998865604
2020-09-01,196.0259552001953,31.258989334106445,26.1200008392334,22.938000011444093,0.2816580243187534
2020-09-02,203.18072509765625,31.0687255859375,26.56999969482422,23.117000007629393,0.4668797173201991
2020-09-03,189.86102294921875,31.005308151245117,33.599998474121094,23.664499950408935,0.1856624280609625
2020-09-04,182.28199768066406,30.981521606445312,30.75,24.091499996185302,0.023774379693926057
2020-09-08,164.4657440185547,30.268022537231445,31.459999084472656,24.557999992370604,-0.25663512727041665
2020-09-09,164.4563751220703,30.085689544677734,28.809999465942383,24.79699993133545,-0.22907154771967933
2020-09-10,163.20257568359375,29.332550048828125,29.709999084472656,25.168499851226805,-0.14175354600447657
2020-09-11,162.08087158203125,29.253284454345703,26.8700008392334,25.405499935150146,-0.15417764048697788
2020-09-14,167.86874389648438,29.063011169433594,25.850000381469727,25.595499992370605,0.0011952248921242832
2020-09-15,170.3950958251953,28.75383186340332,25.59000015258789,25.807499980926515,0.10345172349922993
2020-09-16,170.44219970703125,29.97469711303711,26.040000915527344,26.03400001525879,-0.08144978428845223
2020-09-17,170.14056396484375,29.96677017211914,26.459999084472656,26.229999923706053,-0.08682967548578203
2020-09-18,168.69833374023438,29.483182907104492,25.829999923706055,26.385499954223633,-0.04467774442154149
2020-09-21,170.7156219482422,28.88067626953125,27.780000686645508,26.64749994277954,0.09113375432353302
2020-09-22,172.7894744873047,28.167177200317383,26.860000610351562,26.87199993133545,0.24508395864345067
2020-09-23,170.42337036132812,27.26342010498047,28.579999923706055,27.199499893188477,0.3310495953223428
2020-09-24,173.9583282470703,27.20792579650879,28.510000228881836,27.461499881744384,0.41669736656416173
2020-09-25,177.13511657714844,27.46161460876465,26.3799991607666,27.55699987411499,0.44743677825829103
2020-09-28,182.16891479492188,27.99277114868164,26.190000534057617,27.71849994659424,0.47647292794166796
2020-09-29,182.2443084716797,27.17621421813965,26.270000457763672,27.711499977111817,0.6024758999937649
2020-09-30,182.63079833984375,27.215848922729492,26.3700008392334,27.723999977111816,0.6048799391651368
2020-10-01,187.57029724121094,26.2645320892334,26.700000762939453,27.73050003051758,0.857628229002426
2020-10-02,180.952880859375,26.145614624023438,27.6299991607666,27.432000064849852,0.731227620533844
2020-10-05,188.4847412109375,26.748119354248047,27.959999084472656,27.292500019073486,0.8039505130594102
2020-10-06,188.3716278076172,26.47064971923828,29.479999542236328,27.19350004196167,0.8437372394531962
2020-10-07,191.2655487060547,26.55785369873047,28.059999465942383,27.15600004196167,0.8936539997018575
2020-10-08,194.83827209472656,27.953134536743164,26.360000610351562,26.988500118255615,0.7591824888042927
2020-10-09,198.9388427734375,27.540889739990234,25.0,26.895000076293947,0.9115129738838874
2020-10-12,202.24754333496094,27.453683853149414,25.06999969482422,26.85600004196167,0.9970492181053465
2020-10-13,207.3284912109375,27.128650665283203,26.06999969482422,26.880000019073485,1.1575073753482363
2020-10-14,203.6144256591797,27.07316017150879,26.399999618530273,26.897999954223632,1.084850547770546
2020-10-15,200.87127685546875,27.310985565185547,26.969999313354492,26.923499965667723,0.9887263993930095
2020-10-16,196.45016479492188,27.03351593017578,27.40999984741211,27.002499961853026,0.9344351437971532
2020-10-19,194.9513702392578,26.494430541992188,29.18000030517578,27.07249994277954,0.9838038421592332
2020-10-20,193.92384338378906,26.716405868530273,29.350000381469727,27.196999931335448,0.9275592753227915
2020-10-21,194.47061157226562,26.288311004638672,28.649999618530273,27.20049991607666,1.0046957644280403
2020-10-22,191.65206909179688,27.636022567749023,28.110000610351562,27.180499935150145,0.737896430802964
2020-10-23,191.52005004882812,27.08108139038086,27.549999237060547,27.238999938964845,0.8195274811840141
2020-10-26,187.53265380859375,26.438932418823242,32.459999084472656,27.552499866485597,0.8302460903029852
2020-10-27,187.2026824951172,26.018768310546875,33.349998474121094,27.906499767303465,0.887028556422245
2020-10-28,179.6237030029297,25.027803421020508,40.279998779296875,28.60199966430664,0.872436736032292
2020-10-29,190.37005615234375,26.137685775756836,37.59000015258789,29.146499633789062,0.9380872060987014
2020-10-30,185.87353515625,25.86021614074707,38.02000045776367,29.665999698638917,0.8821491717908011
2020-11-02,190.63400268554688,26.946313858032227,37.130001068115234,30.124499797821045,0.8207022523789511
2020-11-03,198.78799438476562,26.486509323120117,35.54999923706055,30.427999782562257,1.068794309922568
2020-11-04,207.88465881347656,26.34380340576172,29.56999969482422,30.50349979400635,1.2891802929669722
2020-11-05,215.02059936523438,26.29623794555664,27.579999923706055,30.56449975967407,1.4522587320657172
2020-11-06,218.39527893066406,25.987062454223633,24.860000610351562,30.55749979019165,1.5730404103970665
2020-11-09,218.99864196777344,29.277069091796875,25.75,30.59149980545044,1.0851691527001812
2020-11-10,210.90115356445312,29.926576614379883,24.799999237060547,30.527999782562254,0.8094204313263256
2020-11-11,220.120361328125,29.618053436279297,23.450000762939453,30.380499839782715,1.0577354474695364
2020-11-12,219.88470458984375,28.603185653686523,25.350000381469727,30.299499893188475,1.2071472128869425
2020-11-13,223.42393493652344,29.293298721313477,23.100000381469727,30.083999919891358,1.1793369340118582
2020-11-16,228.79893493652344,30.982051849365234,22.450000762939453,29.74749994277954,1.0395295019835786
2020-11-17,228.855712890625,31.3961124420166,22.709999084472656,29.415499877929687,0.9777105725139378
2020-11-18,227.4362335205078,30.21074867248535,23.84000015258789,29.174999904632568,1.127235519965996
2020-11-19,230.6632080078125,30.365001678466797,23.110000610351562,28.924999904632568,1.17421434886303
2020-11-20,229.5465545654297,29.99152946472168,23.700000762939453,28.732499980926512,1.2067063833195921
2020-11-23,236.80470275878906,31.95632553100586,22.65999984741211,28.242500019073486,1.065983483578955
2020-11-24,236.73846435546875,34.08349609375,21.639999389648438,27.657000064849854,0.7405821640612704
2020-11-25,235.583984375,33.133583068847656,21.25,26.70550012588501,0.8600364828979873
2020-11-27,240.48585510253906,32.63020324707031,20.84000015258789,25.86800012588501,1.0437450369837447
2020-11-30,238.4418487548828,30.95769500732422,20.56999969482422,24.995500087738037,1.2538206415775577
2020-12-01,242.8800506591797,31.258087158203125,20.770000457763672,24.17750005722046,1.3049941486451322
2020-12-02,242.5582733154297,32.4272346496582,21.170000076293945,23.458500099182128,1.1199133125272265
2020-12-03,243.57086181640625,32.64643859863281,21.280000686645508,23.044000148773193,1.1086428044657424
2020-12-04,249.5420684814453,33.839935302734375,20.790000915527344,22.704500198364258,1.0572797845504376
2020-12-07,252.38092041015625,33.20664978027344,21.299999237060547,22.526500129699706,1.215720006311454
2020-12-08,252.60816955566406,34.29459762573242,20.68000030517578,22.273000144958495,1.0549949983877633
2020-12-09,242.71914672851562,34.74925231933594,22.270000457763672,22.146500205993654,0.769797657106559
2020-12-10,242.23654174804688,35.731658935546875,22.520000457763672,22.100000190734864,0.6096441408646751
2020-12-11,243.7979736328125,35.561153411865234,23.309999465942383,21.998000144958496,0.669709584355033
2020-12-14,246.16371154785156,34.27836227416992,24.719999313354492,22.079000091552736,0.9167336058274008
2020-12-15,246.9965057373047,34.944114685058594,22.889999389648438,22.101000022888183,0.8335302084311161
2020-12-16,246.5611572265625,35.47996520996094,22.5,22.09050006866455,0.7424163848956253
2020-12-17,245.73788452148438,35.30134201049805,21.93000030517578,21.995000076293945,0.7516409722407068
2020-12-18,248.07530212402344,34.69241714477539,21.56999969482422,21.91800003051758,0.8954209059240116
2020-12-21,246.7693328857422,34.05914306640625,25.15999984741211,21.99099998474121,0.9633448693525613
2020-12-22,243.7600860595703,33.482688903808594,24.229999542236328,22.069499969482422,0.9854193747528838
2020-12-23,239.21780395507812,33.91299819946289,23.309999465942383,22.15299997329712,0.820691694570349
2020-12-24,245.17005920410156,33.77497863769531,21.530000686645508,22.167000007629394,0.9716964348795075
2020-12-28,243.75064086914062,33.88864517211914,21.700000762939453,22.210000038146973,0.9233885037173345
2020-12-29,240.70355224609375,33.507049560546875,23.079999923706055,22.335500049591065,0.9149608790445445
2020-12-30,246.18263244628906,33.77497863769531,22.770000457763672,22.435500049591063,0.9938089875568188
2020-12-31,245.0092315673828,33.466453552246094,22.75,22.514500045776366,1.015170730238359
2021-01-04,246.35292053222656,33.69377899169922,26.969999313354492,22.798999977111816,1.0098939346479059
2021-01-05,251.5198516845703,35.31759262084961,25.34000015258789,23.026499938964843,0.8754325801690794
2021-01-06,250.97097778320312,36.21879577636719,25.06999969482422,23.214999961853028,0.7261986651471349
2021-01-07,263.25408935546875,36.50296401977539,22.3700008392334,23.299499988555908,0.9511599406575929
2021-01-08,267.9762268066406,36.908912658691406,21.559999465942383,23.263999938964844,0.9924584314582218
2021-01-11,273.5877685546875,38.029327392578125,24.079999923706055,23.34199991226196,0.9443709849773428
2021-01-12,275.36676025390625,38.87370300292969,23.329999923706055,23.342999935150146,0.8546274294760066
2021-01-13,274.524658203125,39.31211471557617,22.209999084472656,23.217499923706054,0.7694702541345256
2021-01-14,287.5648193359375,40.84661865234375,23.25,23.235499954223634,0.8205456355817262
2021-01-15,287.8013610839844,38.88182067871094,24.34000015258789,23.32749996185303,1.1249377034913495
2021-01-19,297.2171630859375,39.65311813354492,23.239999771118164,23.392999935150147,1.2130959942735449
2021-01-20,287.9906921386719,40.21333312988281,21.579999923706055,23.39349994659424,0.9262912711050701
2021-01-21,288.81402587890625,39.06044387817383,21.31999969482422,23.201499938964844,1.119849056529492
2021-01-22,288.6341552734375,38.50835418701172,21.90999984741211,23.085499954223632,1.2000008619575566
2021-01-25,292.3153076171875,38.07804870605469,23.190000534057617,23.079500007629395,1.34592262799767
2021-01-26,287.2524719238281,37.24178695678711,23.020000457763672,23.153999996185302,1.36271797858102
2021-01-27,269.1685485839844,36.81959915161133,37.209999084472656,23.929499912261964,1.0320982187391783
2021-01-28,275.4710388183594,37.39605712890625,30.209999084472656,24.285999870300294,1.081940911078253
2021-01-29,265.03314208984375,36.40552520751953,33.09000015258789,24.801999855041505,1.0048501792444915
2021-02-01,276.9093322753906,36.47048568725586,30.239999771118164,25.176499843597412,1.2543090891812247
2021-02-02,282.7386474609375,37.04692840576172,25.559999465942383,25.105999851226805,1.2938209188027676
2021-02-03,270.9286804199219,38.50022888183594,22.90999984741211,24.984499835968016,0.8145865163307772
2021-02-04,278.4330139160156,39.23905563354492,21.770000457763672,24.81949987411499,0.865947284530012
2021-02-05,272.5657958984375,40.55432891845703,20.8700008392334,24.74449987411499,0.5375111875265541
2021-02-08,286.0318298339844,42.29991149902344,21.239999771118164,24.72849988937378,0.5657408094071344
2021-02-09,282.2939453125,41.804500579833984,21.6299991607666,24.605999851226805,0.5595609600982091
2021-02-10,281.6314392089844,42.2090950012207,21.989999771118164,24.538999843597413,0.4834759596841709
2021-02-11,307.05877685546875,41.1522102355957,21.25,24.49099988937378,1.1997145687346418
2021-02-12,313.9952392578125,41.71368408203125,19.969999313354492,24.326999855041503,1.265683921291635
2021-02-16,319.07696533203125,42.96871566772461,21.459999084472656,24.18299980163574,1.1855250647803581
2021-02-17,312.56634521484375,43.63752746582031,21.5,24.095999813079835,0.9414904181635612
2021-02-18,308.5430603027344,42.952213287353516,22.489999771118164,24.14149980545044,0.9579990829712709
2021-02-19,313.77142333984375,43.24120330810547,22.049999237060547,24.177999782562257,1.028164585144799
2021-02-22,300.0029602050781,44.834774017333984,23.450000762939453,24.254999828338622,0.4847983056587811
2021-02-23,302.48907470703125,45.45402908325195,23.110000610351562,24.25099983215332,0.4447813372483317
2021-02-24,311.6458435058594,46.8164176940918,21.34000015258789,24.16699981689453,0.4372633708821626
2021-02-25,289.21405029296875,46.0402717590332,28.889999389648438,23.75099983215332,0.06560053736714794
2021-02-26,295.32489013671875,44.89256286621094,27.950000762939453,23.63799991607666,0.3738378309775032
2021-03-01,309.3305969238281,46.56871032714844,23.350000381469727,23.15099992752075,0.42442735253895364
2021-03-02,293.9869384765625,46.296234130859375,24.100000381469727,22.84399995803833,0.1308492943828399
2021-03-03,288.2840576171875,46.66779327392578,26.670000076293945,22.89949998855591,-0.05027623470280353
2021-03-04,272.9215087890625,48.47604751586914,28.56999969482422,23.182499980926515,-0.6611490860269824
2021-03-05,280.7499084472656,50.3090705871582,24.65999984741211,23.326999950408936,-0.7693506414544488
2021-03-08,260.0354309082031,50.25952911376953,25.469999313354492,23.55699987411499,-1.2141680989386596
2021-03-09,279.0703125,49.4833869934082,24.030000686645508,23.69649991989136,-0.680283161181716
2021-03-10,268.96466064453125,51.002647399902344,22.559999465942383,23.742999935150145,-1.1323440512226166
2021-03-11,281.21484375,50.622825622558594,21.90999984741211,23.738999938964845,-0.8069803288971018
2021-03-12,279.23162841796875,51.167789459228516,20.690000534057617,23.710999965667725,-0.9332843353037052
2021-03-15,283.6819152832031,49.86320877075195,20.030000686645508,23.714000034332276,-0.6374195660528366
2021-03-16,286.5191650390625,48.80632019042969,19.790000915527344,23.63050012588501,-0.41450222937602466
2021-03-17,289.7834167480469,49.020999908447266,19.229999542236328,23.517000102996825,-0.3759119525946534
2021-03-18,273.98419189453125,46.90724563598633,21.579999923706055,23.47150011062622,-0.3990234956480178
2021-03-19,277.9126281738281,46.64302062988281,20.950000762939453,23.416500186920167,-0.2729945685973553
2021-03-22,289.7548522949219,46.164127349853516,18.8799991607666,23.188000106811522,0.058548126021857425
2021-03-23,281.8790283203125,45.59440612792969,20.299999237060547,23.04750003814697,-0.026678960502919586
