Date,MNST,GILD,VIX,AvgVIX,zscore
2022-06-03,44.415000915527344,54.98771286010742,24.790000915527344,28.76750030517578,-0.2250994924879997
2022-06-06,45.68000030517578,53.75709533691406,25.06999969482422,28.51150026321411,0.26085769975342354
2022-06-07,45.42499923706055,54.199066162109375,24.020000457763672,27.975000286102294,0.1375411646293602
2022-06-08,45.119998931884766,54.06041717529297,23.959999084472656,27.523500156402587,0.07730532036194779
2022-06-09,44.650001525878906,53.02046203613281,26.09000015258789,27.200000095367432,0.09253863474412331
2022-06-10,43.52000045776367,52.6391487121582,27.75,26.999000072479248,-0.14794018461671798
2022-06-13,42.244998931884766,51.261199951171875,34.02000045776367,27.256500053405762,-0.29534570821483497
2022-06-14,44.029998779296875,50.70840072631836,32.689998626708984,27.517500019073488,0.23558253315236552
2022-06-15,43.935001373291016,51.23487854003906,29.6200008392334,27.69350004196167,0.14232646444432195
2022-06-16,43.94499969482422,50.6469841003418,32.95000076293945,27.79300012588501,0.2217742613877613
2022-06-17,44.060001373291016,51.357723236083984,31.1299991607666,27.882000064849855,0.15837965792968736
2022-06-21,45.41999816894531,53.095088958740234,30.190000534057617,27.920000076293945,0.28062303665902916
2022-06-22,45.369998931884766,53.97254943847656,28.950000762939453,27.943500137329103,0.15303089762026859
2022-06-23,46.09000015258789,54.91143035888672,29.049999237060547,27.923500061035156,0.2152511493015612
2022-06-24,47.290000915527344,55.35017013549805,27.229999542236328,27.866499996185304,0.4662060833244592
2022-06-27,47.10499954223633,55.130802154541016,26.950000762939453,27.839000034332276,0.44735843315050955
2022-06-28,45.404998779296875,54.58677291870117,28.360000610351562,27.971000099182127,0.08170191150594448
2022-06-29,46.67499923706055,54.82368469238281,28.15999984741211,28.069500064849855,0.3770356066950744
2022-06-30,46.349998474121094,54.23578643798828,28.709999084472656,28.220499992370605,0.37040905924327017
2022-07-01,47.29499816894531,54.71839904785156,26.700000762939453,28.319500064849855,0.5501066424882002
2022-07-05,48.05500030517578,54.70085144042969,27.540000915527344,28.457000064849854,0.7476766929314971
2022-07-06,48.69499969482422,55.04304504394531,26.729999542236328,28.54000005722046,0.8673698969626916
2022-07-07,48.494998931884766,55.03428268432617,26.079999923706055,28.643000030517577,0.8171274461634543
2022-07-08,48.7400016784668,55.13957977294922,24.639999389648438,28.677000045776367,0.8663089059424641
2022-07-11,48.43000030517578,54.98163604736328,26.170000076293945,28.68100004196167,0.8073112531930073
2022-07-12,48.375,54.70085144042969,27.290000915527344,28.65800008773804,0.8298975850063235
2022-07-13,48.400001525878906,54.8061408996582,26.81999969482422,28.298000049591064,0.8225528116217065
2022-07-14,48.875,54.23578643798828,26.399999618530273,27.98350009918213,1.0191842965512428
2022-07-15,48.57500076293945,54.928977966308594,24.229999542236328,27.714000034332276,0.8514538334097701
2022-07-18,47.5099983215332,53.43730163574219,25.299999237060547,27.33149995803833,0.7728777150033582
2022-07-19,48.130001068115234,54.5078010559082,24.5,27.0,0.7921925840301739
2022-07-20,48.20000076293945,54.007652282714844,23.8799991607666,26.68449993133545,0.875582684835708
2022-07-21,47.8849983215332,53.53382110595703,23.110000610351562,26.392499923706055,0.8566085855079127
2022-07-22,47.53499984741211,53.34955596923828,23.030000686645508,26.091499996185302,0.7907761013410993
2022-07-25,47.91999816894531,53.30567932128906,23.360000610351562,25.898000049591065,0.8954355145181988
2022-07-26,47.94499969482422,53.19160842895508,24.690000534057617,25.785000038146972,0.916776444682274
2022-07-27,48.69499969482422,53.43730163574219,23.239999771118164,25.528999996185302,1.0773525991916153
2022-07-28,49.45500183105469,52.99856948852539,22.329999923706055,25.2375,1.3300008566207675
2022-07-29,49.810001373291016,52.428218841552734,21.329999923706055,24.86850004196167,1.4957992532127315
2022-08-01,49.244998931884766,52.296607971191406,22.84000015258789,24.675500011444093,1.3678379486439345
2022-08-02,48.45000076293945,52.243953704833984,23.93000030517578,24.494999980926515,1.1704562820625901
2022-08-03,48.025001525878906,54.63942337036133,21.950000762939453,24.25600004196167,0.7480017254226449
2022-08-04,48.18000030517578,54.32354736328125,21.440000534057617,24.024000072479247,0.8291342283404243
2022-08-05,45.689998626708984,53.60402297973633,21.149999618530273,23.84950008392334,0.283443911334085
2022-08-08,44.71500015258789,54.05152893066406,21.290000915527344,23.60550012588501,-0.025592968023000717
2022-08-09,44.404998779296875,54.40251541137695,21.770000457763672,23.329500102996825,-0.15114330871662823
2022-08-10,44.90999984741211,55.402809143066406,19.739999771118164,22.975500106811523,-0.1521962502249892
2022-08-11,44.650001525878906,54.797367095947266,20.200000762939453,22.665500164031982,-0.13982683794470344
2022-08-12,45.0099983215332,55.244869232177734,19.530000686645508,22.43050022125244,-0.1058488225912773
2022-08-15,45.89500045776367,58.096614837646484,19.950000762939453,22.163000297546386,-0.251378029890942
2022-08-16,46.13999938964844,58.201904296875,19.690000534057617,21.922500324249267,-0.2021965525680833
2022-08-17,45.755001068115234,57.92988586425781,19.899999618530273,21.723500347137453,-0.2655464375233692
2022-08-18,45.630001068115234,57.19282913208008,19.559999465942383,21.546000289916993,-0.20127926199472
2022-08-19,45.29499816894531,57.33321762084961,20.600000381469727,21.424500274658204,-0.3057136563041969
2022-08-22,44.79499816894531,56.47331237792969,23.799999237060547,21.44650020599365,-0.3217343086066686
2022-08-23,45.08000183105469,55.87663269042969,24.110000610351562,21.41750020980835,-0.17047764807289553
2022-08-24,45.21500015258789,55.82399368286133,22.81999969482422,21.396500205993654,-0.12890751630353375
2022-08-25,45.59000015258789,55.797664642333984,21.780000686645508,21.369000244140626,-0.029111773840818943
2022-08-26,44.57500076293945,54.7271728515625,25.559999465942383,21.580500221252443,-0.14991828847423586
2022-08-29,44.29499816894531,54.797367095947266,26.209999084472656,21.74900016784668,-0.23104158961086332
2022-08-30,44.26499938964844,54.84123611450195,26.209999084472656,21.863000106811523,-0.244486233577954
2022-08-31,44.415000915527344,55.6923713684082,25.8700008392334,22.059000110626222,-0.317247526206027
2022-09-01,44.5,56.99100875854492,25.559999465942383,22.26500005722046,-0.4652303338784565
2022-09-02,44.19499969482422,55.99947738647461,25.469999313354492,22.48100004196167,-0.4139349415708583
2022-09-06,44.29499816894531,55.62217330932617,26.90999984741211,22.761999988555907,-0.3389013115413557
2022-09-07,45.224998474121094,56.850624084472656,24.639999389648438,22.905499935150146,-0.260590767609627
2022-09-08,45.709999084472656,57.122623443603516,23.610000610351562,23.098999977111816,-0.17154374705149764
2022-09-09,46.21500015258789,57.280582427978516,22.790000915527344,23.228499984741212,-0.06244476421203553
2022-09-12,46.779998779296875,59.6760368347168,23.8700008392334,23.445499992370607,-0.23052674690407773
2022-09-13,44.76499938964844,57.122623443603516,27.270000457763672,23.811499977111815,-0.414352472108461
2022-09-14,44.46500015258789,57.84143829345703,26.15999984741211,24.13499994277954,-0.5854336912101552
2022-09-15,43.685001373291016,57.681697845458984,26.270000457763672,24.45349998474121,-0.7649577708765777
2022-09-16,43.619998931884766,58.214149475097656,26.299999237060547,24.79049997329712,-0.8512881119560938
2022-09-19,43.92499923706055,58.40937805175781,25.760000228881836,25.048499965667723,-0.7984511678527435
2022-09-20,43.849998474121094,57.308998107910156,27.15999984741211,25.216499996185302,-0.673825467518875
2022-09-21,43.52000045776367,56.3505859375,27.989999771118164,25.41049995422363,-0.6332839909490086
2022-09-22,43.3849983215332,56.590187072753906,27.350000381469727,25.636999988555907,-0.6993040980103592
2022-09-23,43.54499816894531,55.782649993896484,29.920000076293945,26.04399995803833,-0.5525922108570916
2022-09-26,43.95500183105469,55.321197509765625,32.2599983215332,26.37899990081787,-0.3869016145194895
2022-09-27,43.67499923706055,55.57854080200195,32.599998474121094,26.698499870300292,-0.4924983543055812
2022-09-28,44.70000076293945,56.73217010498047,30.18000030517578,26.89699993133545,-0.3799937591236555
2022-09-29,44.005001068115234,55.96900177001953,31.84000015258789,27.195499897003174,-0.4587680004738652
2022-09-30,43.47999954223633,54.74437713623047,31.6200008392334,27.498499965667726,-0.43351828592101566
2022-10-03,44.53499984741211,55.30344009399414,30.100000381469727,27.730000019073486,-0.2355544819470092
2022-10-04,45.82500076293945,57.95679473876953,29.06999969482422,27.83800001144409,-0.25107954607379357
2022-10-05,46.09000015258789,58.08103942871094,28.549999237060547,28.033500003814698,-0.1992379117096132
2022-10-06,45.869998931884766,57.6373291015625,30.520000457763672,28.378999996185303,-0.19774124346529381
2022-10-07,45.14500045776367,57.05165100097656,31.360000610351562,28.807499980926515,-0.30743374494674913
2022-10-10,45.5099983215332,57.2025032043457,32.45000076293945,29.236499977111816,-0.23337790787718407
2022-10-11,44.72999954223633,58.276268005371094,33.630001068115234,29.554500007629393,-0.5742071899067586
2022-10-12,44.78499984741211,58.027793884277344,33.56999969482422,29.925,-0.5275824775883179
2022-10-13,45.040000915527344,58.97732162475586,31.940000534057617,30.2085000038147,-0.5862318951034949
2022-10-14,43.70000076293945,58.719970703125,32.02000045776367,30.494500064849852,-0.8968785264211552
2022-10-17,44.689998626708984,58.90632629394531,31.3700008392334,30.77500009536743,-0.6668776263146339
2022-10-18,45.2400016784668,59.341163635253906,30.5,30.942000102996825,-0.5824231299212466
2022-10-19,44.119998931884766,58.73772430419922,30.760000228881836,31.08050012588501,-0.7912856075254656
2022-10-20,43.505001068115234,58.71110153198242,29.979999542236328,31.21200008392334,-0.9458220323956811
2022-10-21,43.79499816894531,60.1575813293457,29.690000534057617,31.200500106811525,-1.06046585867529
2022-10-24,45.05500030517578,61.23134994506836,29.850000381469727,31.08000020980835,-0.877136717462184
2022-10-25,45.83000183105469,61.763797760009766,28.459999084472656,30.87300024032593,-0.7476354928102488
2022-10-26,46.005001068115234,62.8464469909668,27.280000686645508,30.728000259399415,-0.8442488906135653
2022-10-27,45.8650016784668,62.29623794555664,27.389999389648438,30.50550022125244,-0.8082696959811191
2022-10-28,46.77000045776367,70.34504699707031,25.75,30.212000179290772,-1.6282797662831996
2022-10-31,46.86000061035156,69.62625122070312,25.8799991607666,30.001000118255615,-1.511158318062913
2022-11-01,47.17499923706055,70.40716552734375,25.809999465942383,29.838000106811524,-1.5323423903098827
2022-11-02,45.85499954223633,69.1115493774414,25.860000610351562,29.703500175476073,-1.7020763843361755
2022-11-03,45.54499816894531,70.51366424560547,25.299999237060547,29.442500114440918,-1.9650825464636408
2022-11-04,48.970001220703125,71.29459381103516,24.549999237060547,29.102000045776368,-1.1871824202054868
2022-11-07,49.45000076293945,72.28848266601562,24.350000381469727,28.69700002670288,-1.1938217028149916
2022-11-08,48.93000030517578,72.97179412841797,25.540000915527344,28.292500019073486,-1.4167873828293276
2022-11-09,48.1150016784668,73.0516586303711,26.09000015258789,27.91850004196167,-1.6366374270368484
2022-11-10,49.650001525878906,73.30013275146484,23.530000686645508,27.498000049591063,-1.2747266530427186
2022-11-11,49.060001373291016,72.60796356201172,22.520000457763672,27.023000049591065,-1.3358067982661357
2022-11-14,48.459999084472656,73.52198028564453,23.729999542236328,26.64099998474121,-1.6094974661938057
2022-11-15,49.06999969482422,73.65509796142578,24.540000915527344,26.34300003051758,-1.470171352726344
2022-11-16,49.595001220703125,73.54861450195312,24.110000610351562,26.010500049591066,-1.3213523630553579
2022-11-17,49.47999954223633,74.20528411865234,23.93000030517578,25.708000087738036,-1.4367734928098757
2022-11-18,49.849998474121094,74.20528411865234,23.1200008392334,25.379500102996825,-1.341705770126548
2022-11-21,50.54999923706055,74.85310363769531,22.360000610351562,25.005000114440918,-1.2465624131077555
2022-11-22,51.58000183105469,75.63402557373047,21.290000915527344,24.646500205993654,-1.084033982760996
2022-11-23,51.96500015258789,75.80261993408203,20.350000381469727,24.300000190734863,-1.007159355272806
2022-11-25,51.685001373291016,76.54804229736328,20.5,23.955500221252443,-1.1765811046126482
2022-11-28,50.939998626708984,75.61627197265625,22.209999084472656,23.778500175476076,-1.2461551126648567
2022-11-29,49.89500045776367,76.1043472290039,21.889999389648438,23.579000186920165,-1.5784829897958228
2022-11-30,51.43000030517578,77.94129180908203,20.579999923706055,23.31750020980835,-1.424296138368881
2022-12-01,51.625,78.00340270996094,19.84000015258789,23.016500186920165,-1.382315041347282
2022-12-02,52.02000045776367,79.00617980957031,19.059999465942383,22.704500198364258,-1.4119563477456405
2022-12-05,51.084999084472656,78.07438659667969,20.75,22.514500236511232,-1.530345711087703
2022-12-06,50.720001220703125,78.05664825439453,22.170000076293945,22.405500221252442,-1.6218088176573304
2022-12-07,50.6150016784668,77.90579986572266,22.68000030517578,22.262500190734862,-1.6290610463195787
2022-12-08,50.77000045776367,79.39664459228516,22.290000915527344,22.072500228881836,-1.7841930050120323
2022-12-09,50.02000045776367,78.06554412841797,22.829999923706055,22.037500190734864,-1.8028306980609552
2022-12-12,50.40999984741211,78.57135772705078,25.0,22.16150016784668,-1.7687691769689031
2022-12-13,50.220001220703125,78.7577133178711,22.549999237060547,22.10250015258789,-1.8419572037943357
2022-12-14,50.95000076293945,79.09771728515625,21.139999389648438,21.932500076293945,-1.6988529743731966
2022-12-15,49.82500076293945,77.46924591064453,22.829999923706055,21.86850004196167,-1.7749562404996124
2022-12-16,50.38999938964844,77.63031005859375,22.6200008392334,21.803000068664552,-1.6508475145282193
2022-12-19,50.209999084472656,77.3260726928711,22.420000076293945,21.768000030517577,-1.6573118373501212
2022-12-20,50.58000183105469,75.84970092773438,21.479999542236328,21.723999977111816,-1.3691783327840135
2022-12-21,50.974998474121094,76.2970962524414,20.06999969482422,21.66299991607666,-1.3261934702708449
2022-12-22,50.404998779296875,76.3060531616211,21.969999313354492,21.743999862670897,-1.4738207885256638
2022-12-23,50.630001068115234,75.8318099975586,20.8700008392334,21.76249990463257,-1.3539919092838304
2022-12-27,51.005001068115234,76.06444549560547,21.649999618530273,21.73449993133545,-1.2880609009458093
2022-12-28,50.65999984741211,75.6707534790039,22.139999389648438,21.74699993133545,-1.3252226824526625
2022-12-29,51.0099983215332,76.28814697265625,21.440000534057617,21.789999961853027,-1.3160302955369196
2022-12-30,50.76499938964844,76.81604766845703,21.670000076293945,21.88149995803833,-1.4480139061885329
2023-01-03,50.65999984741211,76.40446472167969,22.899999618530273,22.073499965667725,-1.4211699356724088
2023-01-04,51.07500076293945,76.50288391113281,22.010000228881836,22.136499977111818,-1.3274096344759374
2023-01-05,50.189998626708984,76.81604766845703,22.459999084472656,22.15099992752075,-1.5957549085621685
2023-01-06,51.21500015258789,78.81139373779297,21.1299991607666,22.073499870300292,-1.5933214244981186
2023-01-09,50.57500076293945,76.14497375488281,21.969999313354492,22.05749979019165,-1.4090760706976166
2023-01-10,50.26499938964844,77.97030639648438,20.579999923706055,21.944999790191652,-1.727426325314403
2023-01-11,50.845001220703125,78.01505279541016,21.09000015258789,21.749499797821045,-1.5842518222995132
2023-01-12,50.02000045776367,76.69973754882812,18.829999923706055,21.56349983215332,-1.6242244806297081
2023-01-13,51.040000915527344,77.19185638427734,18.350000381469727,21.423999881744386,-1.4264992883661642
2023-01-17,51.084999084472656,76.42237091064453,19.360000610351562,21.25049991607666,-1.3143119935547023
2023-01-18,50.369998931884766,74.92809295654297,20.34000015258789,21.136499881744385,-1.3026181236797718
2023-01-19,49.93000030517578,74.82071685791016,20.520000457763672,21.041499900817872,-1.401630057118184
2023-01-20,50.0,74.27491760253906,19.850000381469727,20.95999994277954,-1.3122702530856192
2023-01-23,50.05500030517578,74.47176361083984,19.809999465942383,20.946999931335448,-1.3238799533448622
2023-01-24,51.5099983215332,75.1786117553711,19.200000762939453,20.808500003814697,-1.0424663597931594
2023-01-25,51.7599983215332,75.22335815429688,19.079999923706055,20.71899995803833,-0.9840827030650047
2023-01-26,51.95500183105469,74.82071685791016,18.729999542236328,20.572999954223633,-0.8813250861959209
2023-01-27,51.39500045776367,74.91915130615234,18.510000228881836,20.391499996185303,-1.0380843879301855
2023-01-30,51.185001373291016,74.5791244506836,19.940000534057617,20.316499996185303,-1.0475764296095547
2023-01-31,52.040000915527344,75.1070556640625,19.399999618530273,20.202999973297118,-0.8969298370495347
2023-02-01,52.02000045776367,75.16073608398438,17.8700008392334,19.951500034332277,-0.9090885416922507
2023-02-02,51.290000915527344,72.82537841796875,18.729999542236328,19.7875,-0.7912608193324009
2023-02-03,50.900001525878906,75.60810852050781,18.329999923706055,19.58100004196167,-1.2553644562707882
2023-02-06,51.40999984741211,77.27238464355469,19.43000030517578,19.49600009918213,-1.341962227930904
2023-02-07,51.255001068115234,76.99501037597656,18.65999984741211,19.33050012588501,-1.3455155266405965
2023-02-08,51.04499816894531,76.65499877929688,19.6299991607666,19.28300008773804,-1.3550105438587088
2023-02-09,51.42499923706055,76.52973937988281,20.709999084472656,19.264000034332277,-1.2409927236390963
2023-02-10,51.400001525878906,77.57661437988281,20.530000686645508,19.34900007247925,-1.3843152557872498
2023-02-13,52.11000061035156,78.28349304199219,20.34000015258789,19.448500061035155,-1.294326075484944
2023-02-14,52.125,76.6639404296875,18.90999984741211,19.426000022888182,-1.0786835955921517
2023-02-15,52.54999923706055,76.10025024414062,18.229999542236328,19.320499992370607,-0.8957704271520911
2023-02-16,52.02000045776367,74.61491394042969,20.170000076293945,19.30299997329712,-0.8377115034590671
2023-02-17,52.09000015258789,75.84076690673828,20.020000457763672,19.311499977111815,-0.9800302596607778
2023-02-21,51.189998626708984,75.73339080810547,22.8700008392334,19.46450004577637,-1.1972355830883072
2023-02-22,51.165000915527344,74.7133560180664,22.290000915527344,19.619000053405763,-1.0702687895829301
2023-02-23,51.345001220703125,73.85437774658203,21.139999389648438,19.72200002670288,-0.9116910210337298
2023-02-24,50.6150016784668,72.17221069335938,21.670000076293945,19.869000053405763,-0.879280887339754
2023-02-27,51.15999984741211,72.37799072265625,20.950000762939453,19.99100008010864,-0.7661585753297437
2023-02-28,50.880001068115234,72.05587768554688,20.700000762939453,20.029000091552735,-0.7959789618653584
2023-03-01,49.595001220703125,71.21478271484375,20.579999923706055,20.088000106811524,-1.016157708229788
2023-03-02,51.07500076293945,71.24163818359375,19.59000015258789,20.17400007247925,-0.6393977209191476
2023-03-03,51.005001068115234,72.53907012939453,18.489999771118164,20.16200008392334,-0.8270483618399276
2023-03-06,51.9900016784668,72.57484436035156,18.610000610351562,20.176000118255615,-0.5786399683251945
2023-03-07,51.61000061035156,71.83219146728516,19.59000015258789,20.184000110626222,-0.5791610944019423
2023-03-08,51.560001373291016,71.76060485839844,19.110000610351562,20.206500148773195,-0.5826465603611188
2023-03-09,51.0,70.64212799072266,22.610000610351562,20.35550022125244,-0.5802706446104455
2023-03-10,50.084999084472656,71.13427734375,24.799999237060547,20.560000228881837,-0.8797297268905102
2023-03-13,50.15999984741211,71.1432113647461,26.520000457763672,20.859500217437745,-0.8616272908071319
2023-03-14,50.81999969482422,72.05552673339844,23.729999542236328,21.029000186920165,-0.8113498527527129
2023-03-15,51.17499923706055,71.94715118408203,26.139999389648438,21.390500164031984,-0.7059638351702215
2023-03-16,51.70000076293945,72.1278076171875,22.989999771118164,21.628500175476074,-0.5946940642930065
2023-03-17,51.494998931884766,69.83345031738281,25.510000228881836,21.89550018310547,-0.3473347589324033
2023-03-20,52.275001525878906,71.77552032470703,24.149999618530273,22.102000141143797,-0.40088453237844146
2023-03-21,51.89500045776367,71.48645782470703,21.3799991607666,22.027500057220458,-0.46072157154229065
2023-03-22,51.17499923706055,70.28508758544922,22.260000228881836,22.026000022888184,-0.4886161543799293
2023-03-23,51.19499969482422,71.14321899414062,22.610000610351562,22.09950008392334,-0.5956948762889236
