Date,JPM,LOW,VIX,AvgVIX,zscore
2017-08-15,73.3611068725586,63.19242477416992,12.039999961853027,10.830500030517578,1.5676878535839638
2017-08-16,72.85478210449219,64.08544921875,11.739999771118164,10.928000020980836,1.3783091449393294
2017-08-17,71.715576171875,63.0393180847168,15.550000190734863,11.226500034332275,1.4134716801677671
2017-08-18,71.7867660522461,62.631080627441406,14.260000228881836,11.471500062942505,1.4827727295512374
2017-08-21,71.69974517822266,62.809696197509766,13.1899995803833,11.659500026702881,1.4464303817535902
2017-08-22,72.43551635742188,64.48518371582031,11.350000381469727,11.755500030517577,1.2727815106785012
2017-08-23,72.52252960205078,62.095252990722656,12.25,11.888000011444092,1.6429528113068805
2017-08-24,72.40384674072266,61.755062103271484,12.229999542236328,11.994000005722047,1.6815197089584477
2017-08-25,72.69658660888672,62.38444900512695,11.279999732971191,12.043499994277955,1.618051690208579
2017-08-28,72.46714782714844,62.76715850830078,11.319999694824219,12.096499967575074,1.5355508351043903
2017-08-29,72.07158660888672,62.4694709777832,11.699999809265137,12.176999950408936,1.537863577393757
2017-08-30,72.23773193359375,62.86070251464844,11.220000267028809,12.223999977111816,1.4967061304184341
2017-08-31,71.90544891357422,62.84370422363281,10.59000015258789,12.231500005722046,1.4634639462588437
2017-09-01,72.54627227783203,63.490089416503906,10.130000114440918,12.236500024795532,1.434940842393749
2017-09-05,70.81368255615234,64.3661117553711,12.229999542236328,12.351499986648559,1.115980991211973
2017-09-06,71.28837585449219,65.88851165771484,11.630000114440918,12.384999990463257,0.9373079613572856
2017-09-07,70.03837585449219,66.06714630126953,11.550000190734863,12.407000017166137,0.7756348464738271
2017-09-08,69.95133972167969,66.81556701660156,12.119999885559082,12.210999965667725,0.6532705857891308
2017-09-11,71.03520202636719,65.9140396118164,10.729999542236328,11.97199993133545,0.9061709939798237
2017-09-12,71.90544891357422,66.9006118774414,10.579999923706055,11.88449993133545,0.8510154826275437
2017-09-13,72.11112213134766,66.2202377319336,10.5,11.807499933242799,0.9758920050686554
2017-09-14,71.96875,66.73049926757812,10.4399995803833,11.742499923706054,0.8835180349550275
2017-09-15,72.48297119140625,66.33079528808594,10.170000076293945,11.47349991798401,0.9992738900611883
2017-09-18,73.51144409179688,66.05860137939453,10.149999618530273,11.26799988746643,1.151198357807666
2017-09-19,74.31838989257812,65.90552520751953,10.180000305175781,11.117499923706054,1.2612675311353054
2017-09-20,74.84050750732422,66.26274108886719,9.779999732971191,11.038999891281128,1.2636064188806424
2017-09-21,75.18071746826172,66.37332153320312,9.670000076293945,10.909999895095826,1.2835752762326273
2017-09-22,75.02246856689453,66.53490447998047,9.59000015258789,10.777999925613404,1.2421283932918084
2017-09-25,74.4608154296875,67.47893524169922,10.210000038146973,10.724499940872192,1.0390871135121782
2017-09-26,74.12849426269531,67.43641662597656,10.170000076293945,10.666999959945679,1.009693477924202
2017-09-27,75.29938507080078,67.38538360595703,9.869999885559082,10.575499963760375,1.143578131380024
2017-09-28,75.45760345458984,67.57250213623047,9.550000190734863,10.491999959945678,1.1323802306302955
2017-09-29,75.56043243408203,67.9892578125,9.510000228881836,10.437999963760376,1.080546292738449
2017-10-02,76.6126480102539,68.71217346191406,9.449999809265137,10.403999948501587,1.0848033019405139
2017-10-03,77.01612091064453,69.18846893310547,9.510000228881836,10.267999982833862,1.05637972499798
2017-10-04,76.23291778564453,69.2820053100586,9.630000114440918,10.167999982833862,0.9578575567149511
2017-10-05,77.25943756103516,69.96244049072266,9.1899995803833,10.049999952316284,0.9657585070076828
2017-10-06,77.12416076660156,69.62222290039062,9.649999618530273,9.926499938964843,1.0025411986009793
2017-10-09,76.71830749511719,69.52015686035156,10.329999923706055,9.90649995803833,0.9742129497875194
2017-10-10,77.29127502441406,68.975830078125,10.079999923706055,9.88149995803833,1.118132464534828
2017-10-11,77.06047821044922,69.06938934326172,9.850000381469727,9.848999977111816,1.0791366420899406
2017-10-12,76.38408660888672,69.37557220458984,9.90999984741211,9.822499990463257,0.960022926181048
2017-10-13,76.2806396484375,70.02194213867188,9.609999656677246,9.794499969482422,0.8512961913084731
2017-10-16,77.85623931884766,69.0608901977539,9.90999984741211,9.782499980926513,1.1661745242908041
2017-10-17,77.68115997314453,68.9843521118164,10.3100004196167,9.788999986648559,1.1588617056662451
2017-10-18,77.9756088256836,68.67816925048828,10.069999694824219,9.803499984741212,1.2368155444316273
2017-10-19,78.07107543945312,69.12044525146484,10.050000190734863,9.822499990463257,1.1803355452673299
2017-10-20,79.18514251708984,68.0743179321289,9.970000267028809,9.841499996185302,1.458320389743718
2017-10-23,79.04985046386719,68.38899230957031,11.069999694824219,9.884499979019164,1.3962360908272453
2017-10-24,80.30713653564453,69.38062286376953,11.15999984741211,9.933999967575073,1.3820260502581665
2017-10-25,80.38672637939453,69.2353286743164,11.229999542236328,10.001999950408935,1.4125372557759888
2017-10-26,80.95967102050781,69.69692993164062,11.300000190734863,10.089499950408936,1.4045950222605972
2017-10-27,80.98352813720703,68.91046142578125,9.800000190734863,10.103999948501587,1.5258946868884316
2017-10-30,80.6970443725586,67.88462829589844,10.5,10.15649995803833,1.6498861423397806
2017-10-31,80.06047058105469,68.34623718261719,10.180000305175781,10.189999961853028,1.511599583331764
2017-11-01,80.30713653564453,68.32061767578125,10.199999809265137,10.218499946594239,1.5420490540391787
2017-11-02,80.8403091430664,65.52521514892578,9.930000305175781,10.255499982833863,2.0215122950515343
2017-11-03,80.6970443725586,66.61088562011719,9.140000343322754,10.230000019073486,1.8421758889677307
2017-11-06,80.19575500488281,66.1749038696289,9.399999618530273,10.183500003814697,1.8539723862261641
2017-11-07,78.58036804199219,66.36299133300781,9.890000343322754,10.174000024795532,1.6514964816646867
2017-11-08,77.69709014892578,66.7562026977539,9.779999732971191,10.170499992370605,1.496949561551739
2017-11-09,77.68911743164062,66.74767303466797,10.5,10.2,1.4973780606183198
2017-11-10,77.59362030029297,66.24329376220703,11.289999961853027,10.284000015258789,1.5632301516442149
2017-11-13,77.87214660644531,66.27749633789062,11.5,10.363500022888184,1.5880820355115846
2017-11-14,77.40264892578125,67.73075103759766,11.59000015258789,10.427500009536743,1.3180971788975362
2017-11-15,78.13475036621094,66.99557495117188,13.130000114440918,10.580500030517578,1.5079771261281023
2017-11-16,78.3575668334961,67.93592071533203,11.760000228881836,10.666000032424927,1.3900301402875659
2017-11-17,78.09495544433594,68.57705688476562,11.430000305175781,10.739000034332275,1.2649412390262467
2017-11-20,78.78726196289062,69.63709259033203,10.649999618530273,10.718000030517578,1.1795197080746733
2017-11-21,78.7236099243164,68.89335632324219,9.729999542236328,10.64650001525879,1.2849379455235663
2017-11-22,78.49283599853516,68.01286315917969,9.880000114440918,10.57900004386902,1.3929917902557283
2017-11-24,78.23821258544922,67.73931884765625,9.670000076293945,10.497500038146972,1.406847861936221
2017-11-27,77.9278564453125,68.24369049072266,9.869999885559082,10.501000022888183,1.2972603395495346
2017-11-28,80.65728759765625,69.82515716552734,10.029999732971191,10.477500009536744,1.352651075565232
2017-11-29,82.543212890625,71.21004486083984,10.699999809265137,10.503499984741211,1.3468182268858413
2017-11-30,83.17185974121094,71.2698745727539,11.279999732971191,10.557499980926513,1.4055318990881336
2017-12-01,83.38668823242188,72.00506591796875,11.430000305175781,10.632499980926514,1.317695098197298
2017-12-04,85.10552215576172,75.26209259033203,11.680000305175781,10.759499979019164,1.0112294675184392
2017-12-05,84.1267318725586,73.78317260742188,11.329999923706055,10.855999994277955,1.1290148094292909
2017-12-06,83.49810791015625,70.44066619873047,11.020000457763672,10.9125,1.5658707872172561
2017-12-07,83.25143432617188,71.49213409423828,10.15999984741211,10.931500005722047,1.3805539498663606
2017-12-08,84.29383850097656,73.17623138427734,9.579999923706055,10.88550000190735,1.2386494678107778
2017-12-11,84.04716491699219,73.12492370605469,9.34000015258789,10.788000011444092,1.2198124381102469
2017-12-12,85.02596282958984,72.65476989746094,9.920000076293945,10.70900001525879,1.3962685940284978
2017-12-13,83.95966339111328,73.17623138427734,10.180000305175781,10.638500022888184,1.2026372473888414
2017-12-14,83.28325653076172,73.15911865234375,10.489999771118164,10.506500005722046,1.1323279991402486
2017-12-15,84.4609603881836,74.10803985595703,9.420000076293945,10.389499998092651,1.1159894091501548
2017-12-18,85.11347961425781,74.74917602539062,9.529999732971191,10.294499969482422,1.0895191196824128
2017-12-19,84.75540924072266,75.96307373046875,10.029999732971191,10.263499975204468,0.8676765486484856
2017-12-20,84.4609603881836,77.10006713867188,9.720000267028809,10.263000011444092,0.6642999281925759
2017-12-21,85.80577850341797,77.56166076660156,9.619999885559082,10.25,0.739539421140941
2017-12-22,85.5033950805664,77.95492553710938,9.899999618530273,10.261499977111816,0.647584252608709
2017-12-26,85.16123962402344,78.5533218383789,10.25,10.280499982833863,0.5203755198832081
2017-12-27,85.32037353515625,78.74137878417969,10.470000267028809,10.302500009536743,0.5091346131999368
2017-12-28,85.77397155761719,79.38252258300781,10.180000305175781,10.276500034332276,0.46122652387391544
2017-12-29,85.09758758544922,79.45091247558594,11.039999961853027,10.264500045776368,0.37801189325401835
2018-01-02,85.90126037597656,78.3224868774414,9.770000457763672,10.181500053405761,0.6349713531759129
2018-01-03,85.98880767822266,78.6644287109375,9.149999618530273,10.055000019073486,0.5927848164871625
2018-01-04,87.22063446044922,79.2799301147461,9.220000267028809,9.949500036239623,0.6326132638956198
2018-01-05,86.66070556640625,80.98966979980469,9.220000267028809,9.85950002670288,0.31416303953225727
2018-01-08,86.78870391845703,80.10914611816406,9.520000457763672,9.827500057220458,0.46088441376069944
2018-01-09,87.22865295410156,80.82721710205078,10.079999923706055,9.852500057220459,0.3998921847324402
2018-01-10,88.18852233886719,80.50238800048828,9.819999694824219,9.876500034332276,0.5523696656789691
2018-01-11,88.66046142578125,81.84452056884766,9.880000114440918,9.874500036239624,0.40061377208142407
2018-01-12,90.12427520751953,86.22142028808594,10.15999984741211,9.87350001335144,-0.10239489855739375
2018-01-16,89.80431365966797,86.31544494628906,11.65999984741211,9.932000017166137,-0.15106977354625112
2018-01-17,90.38023376464844,86.92240905761719,11.90999984741211,10.056500005722047,-0.1806359677077769
2018-01-18,90.59620666503906,86.64884948730469,12.220000267028809,10.191000032424927,-0.1160640065012813
2018-01-19,90.39623260498047,89.71780395507812,11.270000457763672,10.253000068664551,-0.6009168593052178
2018-01-22,91.45209503173828,91.56429290771484,11.029999732971191,10.31850004196167,-0.7658863725516175
2018-01-23,91.3561019897461,91.9161376953125,11.100000381469727,10.392500066757203,-0.8293470395176403
2018-01-24,92.52395629882812,91.58147430419922,11.470000267028809,10.47100009918213,-0.652971535746854
2018-01-25,92.54795837402344,91.2896957397461,11.579999923706055,10.537500095367431,-0.6063367996628826
2018-01-26,93.04388427734375,92.16500091552734,11.079999923706055,10.568000078201294,-0.6850334673943956
2018-01-29,92.9478759765625,91.6844482421875,13.84000015258789,10.7510000705719,-0.6228334295616804
2018-01-30,92.07604217529297,90.25992584228516,14.789999961853027,10.9385000705719,-0.501734069930617
2018-01-31,92.52395629882812,89.87378692626953,13.539999961853027,11.127000045776366,-0.3951716053013719
2018-02-01,93.48383331298828,89.12718963623047,13.470000267028809,11.343000078201294,-0.1790213379410545
