Date,SHEL,XLU,VIX,AvgVIX,zscore
2022-03-03,43.89717483520508,30.491201400756836,30.479999542236328,26.985500049591064,-1.450506915262312
2022-03-04,42.22164535522461,31.163801193237305,31.979999542236328,27.367000007629393,-1.85661405337101
2022-03-07,44.07670593261719,31.568239212036133,36.45000076293945,28.028500080108643,-1.675791592983324
2022-03-08,45.256412506103516,31.080276489257812,35.130001068115234,28.642000102996825,-1.3864915813103595
2022-03-09,44.204925537109375,30.860471725463867,32.45000076293945,29.192500114440918,-1.4911935160496679
2022-03-10,44.18782043457031,31.067079544067383,30.229999542236328,29.706000137329102,-1.5420628275026114
2022-03-11,43.53813552856445,30.961584091186523,30.75,30.048000144958497,-1.6138467565742023
2022-03-14,42.70891571044922,30.926408767700195,31.770000457763672,30.268500137329102,-1.728736240599877
2022-03-15,43.04231643676758,31.32206153869629,29.829999923706055,30.3435001373291,-1.7717858513367575
2022-03-16,42.939727783203125,31.264904022216797,26.670000076293945,30.392000102996825,-1.7736473406935682
2022-03-17,44.341705322265625,31.396787643432617,25.670000076293945,30.461000061035158,-1.5963401350267254
2022-03-18,43.73475646972656,31.128625869750977,23.8700008392334,30.249000072479248,-1.623728003204149
2022-03-21,45.683834075927734,31.336620330810547,23.530000686645508,30.038000106811523,-1.382994421672898
2022-03-22,45.36753463745117,31.38088607788086,22.940000534057617,29.744500160217285,-1.4403113356951252
2022-03-23,46.79515838623047,31.425134658813477,23.56999969482422,29.37200012207031,-1.2386967660319612
2022-03-24,47.03451919555664,31.74819564819336,21.670000076293945,28.9395001411438,-1.2787282207264083
2022-03-25,47.52179718017578,32.20845031738281,20.809999465942383,28.600500106811523,-1.3140426992316858
2022-03-28,46.145469665527344,32.416439056396484,19.6299991607666,28.07450008392334,-1.5670443926767894
2022-03-29,45.69239044189453,32.71736526489258,18.899999618530273,27.353500080108642,-1.7047075128446565
2022-03-30,47.53888702392578,32.98732376098633,19.329999923706055,26.78300008773804,-1.4936991697545627
2022-03-31,46.957584381103516,32.9519157409668,20.559999465942383,26.28700008392334,-1.5717249359521042
2022-04-01,47.63291931152344,33.412166595458984,19.6299991607666,25.669500064849853,-1.5791169317659455
2022-04-04,47.71841049194336,33.155479431152344,18.56999969482422,24.77550001144409,-1.5063795099675812
2022-04-05,46.94048309326172,33.36347961425781,21.030000686645508,24.070499992370607,-1.6705369471737483
2022-04-06,47.27388381958008,34.02730178833008,22.100000381469727,23.55299997329712,-1.7763166738140137
2022-04-07,47.376468658447266,33.94322204589844,21.549999237060547,23.11899995803833,-1.7414175685587179
2022-04-08,47.94921875,34.05828094482422,21.15999984741211,22.639499950408936,-1.683293547467883
2022-04-11,47.29098129272461,33.593605041503906,24.3700008392334,22.26949996948242,-1.6723279130475095
2022-04-12,47.86373519897461,33.72195053100586,24.260000228881836,21.99099998474121,-1.6173113213294132
2022-04-13,48.761348724365234,33.65555953979492,21.81999969482422,21.748499965667726,-1.4685087760090505
2022-04-14,48.821189880371094,33.67327117919922,22.700000762939453,21.6,-1.4637670147792368
2022-04-18,49.00925827026367,33.4918212890625,22.170000076293945,21.51499996185303,-1.393399014916911
2022-04-19,49.65895080566406,33.708675384521484,21.3700008392334,21.40699996948242,-1.3476629373228235
2022-04-20,49.47087478637695,33.98305130004883,20.31999969482422,21.27599992752075,-1.439769301256347
2022-04-21,48.47923278808594,33.4210205078125,22.68000030517578,21.23149995803833,-1.4555323842334122
2022-04-22,47.43631362915039,32.858978271484375,28.209999084472656,21.558499908447267,-1.47890612173815
2022-04-25,45.97449493408203,32.633277893066406,27.020000457763672,21.86899995803833,-1.6431525995904308
2022-04-26,45.35044479370117,32.3057975769043,33.52000045776367,22.563500022888185,-1.6592037887236608
2022-04-27,45.9915885925293,32.15091323852539,31.600000381469727,23.198500061035155,-1.5277800210956785
2022-04-28,46.99177551269531,32.50936508178711,29.989999771118164,23.73150005340576,-1.463127104377379
2022-04-29,45.67529296875,31.53577423095703,33.400001525878906,24.37350015640259,-1.4308485827777475
2022-05-02,45.931758880615234,31.21271324157715,32.34000015258789,25.00900020599365,-1.3171996898178182
2022-05-03,47.564537048339844,31.332202911376953,29.25,25.54300022125244,-1.1027253730674476
2022-05-04,48.70150375366211,32.03142166137695,25.420000076293945,25.762500190734862,-1.0974763022933125
2022-05-05,48.67585754394531,31.703941345214844,31.200000762939453,26.21750020980835,-1.0246799918048404
2022-05-06,49.3255615234375,31.956192016601562,30.190000534057617,26.6495002746582,-0.987222172746659
2022-05-09,46.46176528930664,31.71721839904785,34.75,27.3290002822876,-1.3565211654989717
2022-05-10,46.96613693237305,31.332202911376953,32.9900016784668,27.76000032424927,-1.1915723063053136
2022-05-11,47.76115036010742,31.557899475097656,32.560001373291016,28.175000381469726,-1.1263282643091965
2022-05-12,47.20549392700195,31.239267349243164,31.770000457763672,28.6725004196167,-1.1342945239812714
2022-05-13,48.470699310302734,31.61101531982422,28.8700008392334,28.981000423431396,-1.0334034495975928
2022-05-16,49.633304595947266,31.7083683013916,27.469999313354492,29.246000385284425,-0.8835594315523861
2022-05-17,50.04363250732422,32.03583908081055,26.100000381469727,29.48250036239624,-0.8992382323953284
2022-05-18,49.9410514831543,31.726062774658203,30.959999084472656,30.01450033187866,-0.8420060684591109
2022-05-19,50.48426818847656,31.659687042236328,29.350000381469727,30.34800033569336,-0.7458258500079138
2022-05-20,50.30319595336914,31.74819564819336,29.43000030517578,30.409000396728516,-0.7934143012791637
2022-05-23,51.74313735961914,32.1287841796875,28.479999542236328,30.48200035095215,-0.6686474305657981
2022-05-24,51.68278121948242,32.77047348022461,29.450000762939453,30.278500366210938,-0.8277125472368475
2022-05-25,52.044925689697266,32.74835205078125,28.3700008392334,30.117000389099122,-0.7687688251984373
2022-05-26,51.83798599243164,32.841278076171875,27.5,29.992500400543214,-0.821231246849758
2022-05-27,51.75175857543945,33.35463333129883,25.719999313354492,29.608500289916993,-0.9541177127082511
2022-05-31,51.06196975708008,32.89439010620117,26.190000534057617,29.301000308990478,-0.9488735299158358
2022-06-01,51.501708984375,32.841278076171875,25.690000534057617,29.12300033569336,-0.871159681164927
2022-06-02,51.07921600341797,33.06255340576172,24.719999313354492,29.088000297546387,-0.9856496231880252
2022-06-03,51.44135665893555,32.90323257446289,24.790000915527344,28.76750030517578,-0.8946128197065785
2022-06-06,51.83798599243164,33.04927062988281,25.06999969482422,28.51150026321411,-0.8698848100514567
2022-06-07,53.07099151611328,33.24842071533203,24.020000457763672,27.975000286102294,-0.7334005299486215
2022-06-08,52.84680938720703,32.59788513183594,23.959999084472656,27.523500156402587,-0.6145126634498335
2022-06-09,51.329261779785156,31.814573287963867,26.09000015258789,27.200000095367432,-0.6565971161162911
2022-06-10,49.99279022216797,31.5711669921875,27.75,26.999000072479248,-0.798091023984236
2022-06-13,48.21657180786133,30.119625091552734,34.02000045776367,27.256500053405762,-0.7222691999045288
2022-06-14,47.3715705871582,29.35844612121582,32.689998626708984,27.517500019073488,-0.6696752326370161
2022-06-15,47.388824462890625,29.54874038696289,29.6200008392334,27.69350004196167,-0.7116270629037412
2022-06-16,45.18147659301758,28.977859497070312,32.95000076293945,27.79300012588501,-0.9058207981437961
2022-06-17,43.05174255371094,28.707908630371094,31.1299991607666,27.882000064849855,-1.1588843593560716
2022-06-21,45.22459411621094,29.25436782836914,30.190000534057617,27.920000076293945,-0.9640997174325451
2022-06-22,43.827762603759766,29.562162399291992,28.950000762939453,27.943500137329103,-1.2434922778237292
2022-06-23,42.396427154541016,30.258060455322266,29.049999237060547,27.923500061035156,-1.6187928446929771
2022-06-24,43.89673614501953,30.784440994262695,27.229999542236328,27.866499996185304,-1.51916657762734
2022-06-27,44.698612213134766,31.034252166748047,26.950000762939453,27.839000034332276,-1.458544494019748
2022-06-28,45.828155517578125,30.918262481689453,28.360000610351562,27.971000099182127,-1.2637042644821357
2022-06-29,45.35393142700195,30.940580368041992,28.15999984741211,28.069500064849855,-1.339334865161098
2022-06-30,45.086639404296875,31.284061431884766,28.709999084472656,28.220499992370605,-1.4593678138705697
2022-07-01,44.7503547668457,32.051326751708984,26.700000762939453,28.319500064849855,-1.6887758818156102
2022-07-05,41.90495300292969,30.95841407775879,27.540000915527344,28.457000064849854,-1.855590573292113
2022-07-06,41.396240234375,31.27959632873535,26.729999542236328,28.54000005722046,-2.0062521234318957
2022-07-07,42.206748962402344,31.248371124267578,26.079999923706055,28.643000030517577,-1.8786083581703503
2022-07-08,42.29296875,31.145771026611328,24.639999389648438,28.677000045776367,-1.841806762972372
2022-07-11,41.680782318115234,31.34204864501953,26.170000076293945,28.68100004196167,-1.978613816025747
2022-07-12,41.12031555175781,31.19038200378418,27.290000915527344,28.65800008773804,-2.0263508077565215
2022-07-13,41.19792175292969,31.061016082763672,26.81999969482422,28.298000049591064,-1.9845670529322947
2022-07-14,39.783843994140625,31.061016082763672,26.399999618530273,27.98350009918213,-2.1945210099520063
2022-07-15,40.930625915527344,31.119007110595703,24.229999542236328,27.714000034332276,-2.037818814243167
2022-07-18,41.87047576904297,30.686304092407227,25.299999237060547,27.33149995803833,-1.7970576545360177
2022-07-19,42.70684051513672,30.882583618164062,24.5,27.0,-1.718792786008159
2022-07-20,42.508522033691406,30.472179412841797,23.8799991607666,26.68449993133545,-1.6522363056270564
2022-07-21,42.23260498046875,30.552478790283203,23.110000610351562,26.392499923706055,-1.7119864576534163
2022-07-22,42.068782806396484,30.971797943115234,23.030000686645508,26.091499996185302,-1.8343968369250214
2022-07-25,43.27592468261719,31.359895706176758,23.360000610351562,25.898000049591065,-1.7459512300491706
2022-07-26,43.16382598876953,31.54724884033203,24.690000534057617,25.785000038146972,-1.8064205810938578
2022-07-27,44.33647918701172,31.57402229309082,23.239999771118164,25.528999996185302,-1.6385747632958687
2022-07-28,44.3968391418457,32.707069396972656,22.329999923706055,25.2375,-1.8946549509857418
2022-07-29,46.02648162841797,32.98810958862305,21.329999923706055,24.86850004196167,-1.7184360571300599
2022-08-01,45.14699172973633,33.023799896240234,22.84000015258789,24.675500011444093,-1.8573662170509495
2022-08-02,45.457401275634766,32.95689010620117,23.93000030517578,24.494999980926515,-1.7956269111243361
2022-08-03,45.14699172973633,33.162086486816406,21.950000762939453,24.25600004196167,-1.8897141797760761
2022-08-04,44.05194091796875,33.23345947265625,21.440000534057617,24.024000072479247,-2.068996440175281
2022-08-05,44.741729736328125,33.113014221191406,21.149999618530273,23.84950008392334,-1.9384061279780496
2022-08-08,44.81071472167969,33.162086486816406,21.290000915527344,23.60550012588501,-1.9396426140912453
2022-08-09,45.28495407104492,33.53233337402344,21.770000457763672,23.329500102996825,-1.9558383959721266
2022-08-10,45.810916900634766,33.67953872680664,19.739999771118164,22.975500106811523,-1.912180762624227
2022-08-11,46.942474365234375,33.67508316040039,20.200000762939453,22.665500164031982,-1.7431315139831742
2022-08-12,47.255836486816406,34.22377395629883,19.530000686645508,22.43050022125244,-1.824954953356384
2022-08-15,46.15909194946289,34.50926971435547,19.950000762939453,22.163000297546386,-2.054576230473545
2022-08-16,45.90666198730469,34.60740661621094,19.690000534057617,21.922500324249267,-2.115011706217581
2022-08-17,46.05464172363281,34.549407958984375,19.899999618530273,21.723500347137453,-2.079473513870353
2022-08-18,46.73357391357422,34.67878341674805,19.559999465942383,21.546000289916993,-2.0089331243582462
2022-08-19,46.01111602783203,34.66093444824219,20.600000381469727,21.424500274658204,-2.1120242003378706
2022-08-22,46.00241470336914,34.18807601928711,23.799999237060547,21.44650020599365,-2.002705203120732
2022-08-23,47.9173583984375,33.98288345336914,24.110000610351562,21.41750020980835,-1.6703870239908096
2022-08-24,47.38639450073242,34.08993911743164,22.81999969482422,21.396500205993654,-1.7742638564196744
2022-08-25,47.64752960205078,34.29960250854492,21.780000686645508,21.369000244140626,-1.7845364559558954
2022-08-26,47.76939010620117,33.773223876953125,25.559999465942383,21.580500221252443,-1.6433129739019714
2022-08-29,48.44832229614258,33.875823974609375,26.209999084472656,21.74900016784668,-1.5665092992289673
2022-08-30,47.35158157348633,33.38066864013672,26.209999084472656,21.863000106811523,-1.6135203126861326
2022-08-31,46.115570068359375,33.162086486816406,25.8700008392334,22.059000110626222,-1.7459053590704665
2022-09-01,45.61071014404297,33.639404296875,25.559999465942383,22.26500005722046,-1.9325180502570554
2022-09-02,46.33317184448242,33.2780647277832,25.469999313354492,22.48100004196167,-1.7407267253799261
2022-09-06,45.95888900756836,33.36281967163086,26.90999984741211,22.761999988555907,-1.816123895923668
2022-09-07,45.42791748046875,34.40666198730469,24.639999389648438,22.905499935150146,-2.139134747117763
2022-09-08,45.40180969238281,34.37990188598633,23.610000610351562,23.098999977111816,-2.136751362263929
2022-09-09,46.698753356933594,34.518184661865234,22.790000915527344,23.228499984741212,-1.9765358577116412
2022-09-12,46.977294921875,34.848289489746094,23.8700008392334,23.445499992370607,-2.0123976768649747
2022-09-13,46.280941009521484,33.92042922973633,27.270000457763672,23.811499977111815,-1.898743387416618
2022-09-14,47.186195373535156,34.19701385498047,26.15999984741211,24.13499994277954,-1.8290351408416046
2022-09-15,46.22001266479492,33.34498596191406,26.270000457763672,24.45349998474121,-1.7731821329016955
2022-09-16,45.73257827758789,33.220069885253906,26.299999237060547,24.79049997329712,-1.816333191084401
2022-09-19,45.689056396484375,33.665138244628906,25.760000228881836,25.048499965667723,-1.9269053372869247
2022-09-20,46.00241470336914,33.17560958862305,27.15999984741211,25.216499996185302,-1.7658693232056604
2022-09-21,45.54978561401367,32.722015380859375,27.989999771118164,25.41049995422363,-1.7269683936925888
2022-09-22,45.5584831237793,32.605247497558594,27.350000381469727,25.636999988555907,-1.6983627261403649
2022-09-23,41.87656021118164,32.227996826171875,29.920000076293945,26.04399995803833,-2.1567866292046975
2022-09-26,40.73628234863281,31.451040267944336,32.2599983215332,26.37899990081787,-2.144342913590435
2022-09-27,41.841739654541016,30.921085357666016,32.599998474121094,26.698499870300292,-1.8562441955023499
2022-09-28,43.18220520019531,31.253433227539062,30.18000030517578,26.89699993133545,-1.7349624732676148
2022-09-29,43.59131622314453,30.00042152404785,31.84000015258789,27.195499897003174,-1.3811159057969828
2022-09-30,43.31277084350586,29.421070098876953,31.6200008392334,27.498499965667726,-1.2869509548532094
2022-10-03,45.54978561401367,30.283357620239258,30.100000381469727,27.730000019073486,-1.1565182147475275
2022-10-04,46.72488021850586,30.925586700439453,29.06999969482422,27.83800001144409,-1.132277129030315
2022-10-05,47.020809173583984,30.238452911376953,28.549999237060547,28.033500003814698,-0.9276051821896473
2022-10-06,44.97529983520508,29.241426467895508,30.520000457763672,28.378999996185303,-0.9980862278917847
2022-10-07,45.23642349243164,28.635133743286133,31.360000610351562,28.807499980926515,-0.8174922876073719
2022-10-10,44.531375885009766,28.684534072875977,32.45000076293945,29.236499977111816,-0.9337293257982561
2022-10-11,43.678348541259766,28.581235885620117,33.630001068115234,29.554500007629393,-1.0362183290544482
2022-10-12,43.80021286010742,27.629127502441406,33.56999969482422,29.925,-0.7954076896252417
2022-10-13,45.42791748046875,28.320756912231445,31.940000534057617,30.2085000038147,-0.7155214401667365
2022-10-14,43.982994079589844,27.912067413330078,32.02000045776367,30.494500064849852,-0.8344546373000452
2022-10-17,44.74898147583008,28.49590492248535,31.3700008392334,30.77500009536743,-0.8572964452305402
2022-10-18,44.775089263916016,29.01687240600586,30.5,30.942000102996825,-0.9752846903340128
2022-10-19,45.03622817993164,28.63962173461914,30.760000228881836,31.08050012588501,-0.8482659410793721
2022-10-20,45.27994918823242,27.916555404663086,29.979999542236328,31.21200008392334,-0.6429401929507568
2022-10-21,46.124271392822266,28.43303108215332,29.690000534057617,31.200500106811525,-0.6383940469416567
2022-10-24,46.080753326416016,28.671058654785156,29.850000381469727,31.08000020980835,-0.700534700636241
2022-10-25,45.96759796142578,29.245920181274414,28.459999084472656,30.87300024032593,-0.8518068007386205
2022-10-26,46.40281295776367,29.232440948486328,27.280000686645508,30.728000259399415,-0.7840355766751135
2022-10-27,48.75297164916992,29.465978622436523,27.389999389648438,30.50550022125244,-0.48972689382836204
2022-10-28,48.90094757080078,30.27437973022461,25.75,30.212000179290772,-0.65685727194968
2022-10-31,48.42221450805664,29.99143409729004,25.8799991607666,30.001000118255615,-0.6617501765577954
2022-11-01,48.60500717163086,30.108200073242188,25.809999465942383,29.838000106811524,-0.6619240621324648
2022-11-02,47.79550552368164,29.816287994384766,25.860000610351562,29.703500175476073,-0.7138301141353584
2022-11-03,48.509254455566406,29.94652557373047,25.299999237060547,29.442500114440918,-0.6383220066026334
2022-11-04,49.666934967041016,30.130661010742188,24.549999237060547,29.102000045776368,-0.5095093191351364
2022-11-07,49.49285125732422,29.555805206298828,24.350000381469727,28.69700002670288,-0.40088612763265574
2022-11-08,48.927059173583984,29.762388229370117,25.540000915527344,28.292500019073486,-0.5332154580053727
2022-11-09,46.64363098144531,29.52885627746582,26.09000015258789,27.91850004196167,-0.8176177269044209
2022-11-10,47.31987762451172,30.921085357666016,23.530000686645508,27.498000049591063,-1.042882457262291
2022-11-11,48.979759216308594,30.575275421142578,22.520000457763672,27.023000049591065,-0.7155412224005374
2022-11-14,48.00491714477539,30.211498260498047,23.729999542236328,26.64099998474121,-0.7751853880759614
2022-11-15,49.42765808105469,30.543842315673828,24.540000915527344,26.34300003051758,-0.6416870069284448
2022-11-16,49.023677825927734,30.817800521850586,24.110000610351562,26.010500049591066,-0.7657518527639965
2022-11-17,49.78774642944336,30.27886390686035,23.93000030517578,25.708000087738036,-0.5262395253388467
2022-11-18,49.129058837890625,30.921085357666016,23.1200008392334,25.379500102996825,-0.77426586078891
2022-11-21,48.03125762939453,31.06032371520996,22.360000610351562,25.005000114440918,-0.9698315337495278
2022-11-22,49.90191650390625,31.325286865234375,21.290000915527344,24.646500205993654,-0.7540672054082435
2022-11-23,49.91070556640625,31.675600051879883,20.350000381469727,24.300000190734863,-0.8347074250988691
2022-11-25,49.90191650390625,31.859729766845703,20.5,23.955500221252443,-0.8790839477257778
2022-11-28,49.61209487915039,31.531879425048828,22.209999084472656,23.778500175476076,-0.8454242943651895
2022-11-29,50.60451126098633,31.29833984375,21.889999389648438,23.579000186920165,-0.6434466239227634
2022-11-30,51.35102462768555,32.07979965209961,20.579999923706055,23.31750020980835,-0.7154075773427433
2022-12-01,50.98216247558594,32.05284118652344,19.84000015258789,23.016500186920165,-0.763867945243227
2022-12-02,50.69233703613281,31.900150299072266,19.059999465942383,22.704500198364258,-0.7711821115408577
2022-12-05,50.41130447387695,31.72049903869629,20.75,22.514500236511232,-0.7708841997857289
2022-12-06,49.77895736694336,31.91811180114746,22.170000076293945,22.405500221252442,-0.9109969079552955
2022-12-07,49.489139556884766,31.769906997680664,22.68000030517578,22.262500190734862,-0.919359325065423
2022-12-08,49.699920654296875,31.97649574279785,22.290000915527344,22.072500228881836,-0.936388970860951
2022-12-09,48.8392448425293,31.810325622558594,22.829999923706055,22.037500190734864,-1.0253065877593153
2022-12-12,49.497920989990234,32.537879943847656,25.0,22.16150016784668,-1.0976995381037318
2022-12-13,50.393733978271484,32.636680603027344,22.549999237060547,22.10250015258789,-0.9878059131612869
2022-12-14,49.849220275878906,32.59626007080078,21.139999389648438,21.932500076293945,-1.0591969481113228
2022-12-15,49.313499450683594,32.201053619384766,22.829999923706055,21.86850004196167,-1.0462910398547962
2022-12-16,48.26838684082031,31.653135299682617,22.6200008392334,21.803000068664552,-1.0732943109102464
2022-12-19,48.76020431518555,31.527265548706055,22.420000076293945,21.768000030517577,-0.9708287231694873
2022-12-20,49.29593276977539,31.536319732666016,21.479999542236328,21.723999977111816,-0.8934048622963722
2022-12-21,50.58694839477539,31.975515365600586,20.06999969482422,21.66299991607666,-0.8044589742313446
2022-12-22,49.8316535949707,31.780820846557617,21.969999313354492,21.743999862670897,-0.8710578178233138
2022-12-23,50.74504089355469,32.10682678222656,20.8700008392334,21.76249990463257,-0.8117026607843689
2022-12-27,50.824073791503906,32.3060417175293,21.649999618530273,21.73449993133545,-0.8465686254885113
2022-12-28,49.6735725402832,31.99814796447754,22.139999389648438,21.74699993133545,-0.9453658659914688
2022-12-29,49.77017593383789,32.22907638549805,21.440000534057617,21.789999961853027,-0.9850414769446986
2022-12-30,50.01608657836914,31.92118263244629,21.670000076293945,21.88149995803833,-0.8765076839735259
2023-01-03,49.16419219970703,31.92118263244629,22.899999618530273,22.073499965667725,-1.0029919558965374
2023-01-04,48.681156158447266,32.210968017578125,22.010000228881836,22.136499977111818,-1.1424968298729299
2023-01-05,48.72507095336914,31.51367950439453,22.459999084472656,22.15099992752075,-0.9728670744059463
2023-01-06,50.27956008911133,32.1475715637207,21.1299991607666,22.073499870300292,-0.8903455241528783
2023-01-09,50.999732971191406,32.36491012573242,21.969999313354492,22.05749979019165,-0.8342582650886043
2023-01-10,51.26319885253906,32.373966217041016,20.579999923706055,21.944999790191652,-0.7972587975413734
2023-01-11,51.7550163269043,32.63658142089844,21.09000015258789,21.749499797821045,-0.7856675077776116
2023-01-12,52.36100387573242,32.41471862792969,18.829999923706055,21.56349983215332,-0.6437959511858308
2023-01-13,52.35222244262695,32.2969970703125,18.350000381469727,21.423999881744386,-0.6175623711271284
2023-01-17,52.16778564453125,32.2517204284668,19.360000610351562,21.25049991607666,-0.6343553631288823
2023-01-18,51.280765533447266,31.477460861206055,20.34000015258789,21.136499881744385,-0.584940304041589
2023-01-19,51.9306640625,31.160511016845703,20.520000457763672,21.041499900817872,-0.4143063651763475
2023-01-20,51.728675842285156,31.346155166625977,19.850000381469727,20.95999994277954,-0.4877222197645567
2023-01-23,51.491546630859375,31.355205535888672,19.809999465942383,20.946999931335448,-0.5250468317786308
2023-01-24,50.929466247558594,31.51367950439453,19.200000762939453,20.808500003814697,-0.6455714133476453
2023-01-25,50.79772186279297,31.088069915771484,19.079999923706055,20.71899995803833,-0.5655735630129877
2023-01-26,51.39493179321289,31.192209243774414,18.729999542236328,20.572999954223633,-0.501263585619487
2023-01-27,51.38615417480469,31.192209243774414,18.510000228881836,20.391499996185303,-0.5025668348266519
2023-01-30,51.298336029052734,31.05183982849121,19.940000534057617,20.316499996185303,-0.4827703805902932
2023-01-31,51.649627685546875,31.28276252746582,19.399999618530273,20.202999973297118,-0.4846300362181734
2023-02-01,51.21928405761719,31.337095260620117,17.8700008392334,19.951500034332277,-0.5612344281328757
2023-02-02,50.61329650878906,31.405014038085938,18.729999542236328,19.7875,-0.6670954412981626
2023-02-03,51.20172119140625,30.748476028442383,18.329999923706055,19.58100004196167,-0.4261524040674317
2023-02-06,50.8065071105957,31.011091232299805,19.43000030517578,19.49600009918213,-0.5462623477421944
2023-02-07,52.35222244262695,30.997507095336914,18.65999984741211,19.33050012588501,-0.31358601957313387
2023-02-08,52.229270935058594,30.476802825927734,19.6299991607666,19.28300008773804,-0.21003813189539491
2023-02-09,52.51030731201172,30.06024932861328,20.709999084472656,19.264000034332277,-0.07087141789579783
2023-02-10,54.240447998046875,30.657920837402344,20.530000686645508,19.34900007247925,0.046202544090610684
2023-02-13,54.30192947387695,30.843568801879883,20.34000015258789,19.448500061035155,0.011904229586311571
2023-02-14,54.96062088012695,30.712251663208008,18.90999984741211,19.426000022888182,0.14042052973315222
2023-02-15,54.855220794677734,30.91147232055664,18.229999542236328,19.320499992370607,0.07816970081550524
2023-02-16,54.86852264404297,30.676036834716797,20.170000076293945,19.30299997329712,0.13521768788589328
2023-02-17,53.769371032714844,31.006567001342773,20.020000457763672,19.311499977111815,-0.10529541438405365
2023-02-21,53.24639892578125,30.427000045776367,22.8700008392334,19.46450004577637,-0.04737109093354396
2023-02-22,52.253623962402344,30.309276580810547,22.290000915527344,19.619000053405763,-0.167234642496168
2023-02-23,53.41481018066406,30.150806427001953,21.139999389648438,19.72200002670288,0.04224076098743909
2023-02-24,53.74278259277344,30.15985870361328,21.670000076293945,19.869000053405763,0.08881867153829177
2023-02-27,54.2480354309082,29.956111907958984,20.950000762939453,19.99100008010864,0.21149604086213575
2023-02-28,53.86688232421875,29.430875778198242,20.700000762939453,20.029000091552735,0.2777677637767086
2023-03-01,54.90397644042969,28.94640350341797,20.579999923706055,20.088000106811524,0.5450770310588744
2023-03-02,55.32945251464844,29.4942626953125,19.59000015258789,20.17400007247925,0.4800941412213001
2023-03-03,55.22307586669922,29.99685287475586,18.489999771118164,20.16200008392334,0.3467341995990594
2023-03-06,55.46240997314453,30.14175033569336,18.610000610351562,20.176000118255615,0.3483747457110041
2023-03-07,54.602596282958984,29.64821434020996,19.59000015258789,20.184000110626222,0.33616247058978393
2023-03-08,54.39872741699219,29.874610900878906,19.110000610351562,20.206500148773195,0.25293459558412423
2023-03-09,53.769371032714844,29.634632110595703,22.610000610351562,20.35550022125244,0.21562723272352188
2023-03-10,53.503456115722656,29.168262481689453,24.799999237060547,20.560000228881837,0.28523880862244533
2023-03-13,52.38658142089844,29.616525650024414,26.520000457763672,20.859500217437745,0.014554214400742449
2023-03-14,52.65250015258789,30.005908966064453,23.729999542236328,21.029000186920165,-0.03704817715243649
2023-03-15,49.239837646484375,30.413414001464844,26.139999389648438,21.390500164031984,-0.6390637246951814
2023-03-16,48.433204650878906,30.617172241210938,22.989999771118164,21.628500175476074,-0.8064909259992924
2023-03-17,47.82158660888672,30.322864532470703,25.510000228881836,21.89550018310547,-0.8284559977724605
2023-03-20,48.96506118774414,30.560047149658203,24.149999618530273,22.102000141143797,-0.7141613060800008
2023-03-21,50.631500244140625,29.94428253173828,21.3799991607666,22.027500057220458,-0.32269872966745694
2023-03-22,50.39216995239258,29.35588836669922,22.260000228881836,22.026000022888184,-0.22059607756683725
