Date,CL,MNST,VIX,AvgVIX,zscore
2015-05-26,51.85709762573242,21.27666664123535,14.0600004196167,13.335000038146973,-0.3798447156000404
2015-05-27,52.15827941894531,21.67333221435547,13.270000457763672,13.378000068664551,-0.35927546075618505
2015-05-28,51.99610137939453,21.53333282470703,13.3100004196167,13.374000072479248,-0.385255532065331
2015-05-29,51.57908630371094,21.213333129882812,13.84000015258789,13.3385000705719,-0.46015713885279913
2015-06-01,51.66403579711914,21.19499969482422,13.970000267028809,13.402000093460083,-0.4279847468424267
2015-06-02,51.53276443481445,21.020000457763672,14.239999771118164,13.471500062942505,-0.43652245625475167
2015-06-03,51.4091911315918,20.9950008392334,13.65999984741211,13.439000034332276,-0.472858775868131
2015-06-04,50.907222747802734,21.196666717529297,14.710000038146973,13.41700005531311,-0.681867769876983
2015-06-05,50.567440032958984,20.924999237060547,14.210000038146973,13.371000051498413,-0.7406833377797238
2015-06-08,50.45930862426758,20.915000915527344,15.289999961853027,13.492500066757202,-0.7748843861237978
2015-06-09,50.992183685302734,20.81333351135254,14.470000267028809,13.523500061035156,-0.5757725932858851
2015-06-10,51.79531478881836,21.171667098999023,13.220000267028809,13.491500091552734,-0.3792787550042516
2015-06-11,51.393760681152344,21.19499969482422,12.850000381469727,13.446000099182129,-0.5185315710506734
2015-06-12,51.192955017089844,21.398332595825195,13.779999732971191,13.49800009727478,-0.6269834627667956
2015-06-15,50.45930862426758,21.15166664123535,15.390000343322754,13.648500108718872,-0.8228134082070809
2015-06-16,50.95357131958008,22.030000686645508,14.8100004196167,13.75250015258789,-0.8351051611536355
2015-06-17,51.285640716552734,22.041667938232422,14.5,13.835000133514404,-0.7262190134106885
2015-06-18,51.87255096435547,22.309999465942383,13.1899995803833,13.850500106811523,-0.5839358709282712
2015-06-19,51.66403579711914,22.286666870117188,13.960000038146973,13.94300012588501,-0.6490667814111606
2015-06-22,51.92660903930664,22.25,12.739999771118164,13.973500108718872,-0.5536745238570125
2015-06-23,51.74899673461914,22.233333587646484,12.109999656677246,13.8760000705719,-0.6098024633377982
2015-06-24,51.347415924072266,22.15999984741211,13.260000228881836,13.875500059127807,-0.7294875716060922
2015-06-25,51.32423400878906,22.795000076293945,14.010000228881836,13.910500049591064,-0.8658527622444662
2015-06-26,51.35512161254883,23.235000610351562,14.020000457763672,13.919500064849853,-0.9446128225036903
2015-06-29,50.505653381347656,22.398332595825195,18.850000381469727,14.1635000705719,-1.0597591618015374
2015-06-30,50.51338195800781,22.336666107177734,18.229999542236328,14.363000059127808,-1.044681393747635
2015-07-01,51.09256362915039,22.416667938232422,16.09000015258789,14.484500074386597,-0.8668473418869922
2015-07-02,51.09256362915039,22.266666412353516,16.790000915527344,14.588500118255615,-0.8364693628836184
2015-07-06,50.93812561035156,22.469999313354492,17.010000228881836,14.728500127792358,-0.929387293918152
2015-07-07,51.98066329956055,22.72333335876465,16.09000015258789,14.768500137329102,-0.6314238450518498
2015-07-08,51.316524505615234,22.299999237060547,19.65999984741211,15.028000116348267,-0.7681890978301915
2015-07-09,51.10029220581055,22.239999771118164,19.969999313354492,15.36550006866455,-0.8284796869246231
2015-07-10,51.463253021240234,22.684999465942383,16.829999923706055,15.564500045776366,-0.7970019143690443
2015-07-13,52.08104705810547,23.231666564941406,13.899999618530273,15.570500040054322,-0.700740077553617
2015-07-14,51.949771881103516,23.479999542236328,13.369999885559082,15.469500017166137,-0.7950113736354424
2015-07-15,51.6717643737793,23.35333251953125,13.229999542236328,15.39049997329712,-0.8624963555194722
2015-07-16,52.220054626464844,23.280000686645508,12.109999656677246,15.270999956130982,-0.6639586652307243
2015-07-17,52.127384185791016,23.343332290649414,11.949999809265137,15.208999967575073,-0.7078306378820862
2015-07-20,52.35906219482422,23.791667938232422,12.25,15.123499965667724,-0.7210104589947496
2015-07-21,51.986297607421875,24.008333206176758,12.220000267028809,15.097499990463257,-0.8897715967418559
2015-07-22,52.032901763916016,24.641666412353516,12.119999885559082,15.098000001907348,-1.0024196482415284
2015-07-23,52.063961029052734,24.7549991607666,12.640000343322754,15.067000007629394,-1.0149661577309739
2015-07-24,52.032901763916016,24.815000534057617,13.739999771118164,15.053499984741212,-1.0375228932174918
2015-07-27,52.2658805847168,24.793333053588867,15.600000381469727,15.132499980926514,-0.955082920516629
2015-07-28,53.112388610839844,24.998332977294922,13.4399995803833,14.861999940872192,-0.7130042689397696
2015-07-29,53.531742095947266,25.219999313354492,12.5,14.575499963760375,-0.6174049991998022
2015-07-30,52.82503890991211,25.363332748413086,12.130000114440918,14.377499961853028,-0.883190324139992
2015-07-31,52.82503890991211,25.59166717529297,12.119999885559082,14.143999910354614,-0.9294321099142531
2015-08-03,53.13570022583008,25.968332290649414,12.5600004196167,13.921499919891357,-0.901636602805204
2015-08-04,53.15898132324219,25.286666870117188,13.0,13.766999912261962,-0.7557876524982703
2015-08-05,53.648250579833984,25.666667938232422,12.510000228881836,13.40949993133545,-0.6688309953363991
2015-08-06,53.31430435180664,24.145000457763672,13.770000457763672,13.099499988555909,-0.4725439896358522
2015-08-07,53.19004821777344,24.86166763305664,13.390000343322754,12.927500009536743,-0.6593097966924361
2015-08-10,53.38418960571289,24.121667861938477,12.229999542236328,12.844000005722046,-0.444405958571802
2015-08-11,53.01142501831055,23.799999237060547,13.710000038146973,12.86100001335144,-0.504144900730302
2015-08-12,52.80949401855469,23.691667556762695,13.609999656677246,12.880000019073487,-0.5498561739949633
2015-08-13,52.545467376708984,24.843332290649414,13.489999771118164,12.949000024795533,-0.8715422597648799
2015-08-14,52.64641571044922,25.066667556762695,12.829999923706055,12.993000030517578,-0.8829521940421499
2015-08-17,52.545467376708984,25.11833381652832,13.020000457763672,13.031500053405761,-0.9272349637563684
2015-08-18,52.56875991821289,25.086666107177734,13.789999961853027,13.110000038146973,-0.9130182858930806
2015-08-19,51.830970764160156,24.541667938232422,15.25,13.26650004386902,-1.0498185440872625
2015-08-20,51.24851608276367,24.100000381469727,19.139999389648438,13.591499996185302,-1.155505363748149
2015-08-21,50.46413803100586,23.15166664123535,28.030000686645508,14.30600004196167,-1.226231073486003
2015-08-24,48.11100769042969,22.57666778564453,40.7400016784668,15.563000106811524,-1.8981228094716722
2015-08-25,46.88395690917969,22.393333435058594,36.02000045776367,16.692000150680542,-2.2720775099245585
2015-08-26,48.32845687866211,23.09833335876465,30.31999969482422,17.583000135421752,-1.9309201460874117
2015-08-27,48.996341705322266,23.334999084472656,26.100000381469727,18.281500148773194,-1.7550962348877737
2015-08-28,49.198265075683594,23.405000686645508,26.049999237060547,18.978000116348266,-1.7016249945097761
2015-08-31,48.778892517089844,23.07666778564453,28.43000030517578,19.77150011062622,-1.7756287761412002
2015-09-01,47.582923889160156,22.5049991607666,31.399999618530273,20.691500091552733,-2.060525816424296
2015-09-02,48.289634704589844,22.733333587646484,26.09000015258789,21.370500087738037,-1.870007293200522
2015-09-03,48.86431884765625,22.606666564941406,25.610000610351562,21.96250009536743,-1.6518258692240682
2015-09-04,47.7304801940918,22.373332977294922,27.799999237060547,22.68300004005432,-1.984427164157242
2015-09-08,49.2603874206543,22.816667556762695,24.899999618530273,23.31650004386902,-1.5616650066926892
2015-09-09,48.452720642089844,22.066667556762695,26.229999542236328,23.942500019073485,-1.6803589541979358
2015-09-10,48.09547424316406,22.040000915527344,24.3700008392334,24.480500078201295,-1.7946421883312218
2015-09-11,48.08772277832031,22.128332138061523,23.200000762939453,24.96600012779236,-1.8151277075630783
2015-09-14,48.23524856567383,22.02666664123535,24.25,25.537000131607055,-1.7451149522659957
2015-09-15,48.48378372192383,22.079999923706055,22.540000915527344,26.013000154495238,-1.6726523284531214
2015-09-16,48.98081588745117,22.321666717529297,21.350000381469727,26.391000175476073,-1.5550798100607903
2015-09-17,49.136146545410156,22.450000762939453,21.139999389648438,26.685500144958496,-1.529031289804168
2015-09-18,48.68569564819336,22.433332443237305,22.280000686645508,26.84250020980835,-1.6765644760716663
2015-09-21,49.00410461425781,22.540000915527344,20.139999389648438,26.448000144958495,-1.5914942464351363
2015-09-22,48.27410125732422,22.42333221435547,22.440000534057617,25.53300008773804,-1.8124304697916607
2015-09-23,48.22749710083008,22.393333435058594,22.1299991607666,24.838500022888184,-1.821968379030588
2015-09-24,48.34397888183594,22.856666564941406,23.469999313354492,24.496000003814697,-1.876778179982806
2015-09-25,49.03517532348633,22.704999923706055,23.6200008392334,24.37200002670288,-1.6145002592135516
2015-09-28,48.27410125732422,22.34666633605957,27.6299991607666,24.451000022888184,-1.7969042647913995
2015-09-29,48.98081588745117,22.424999237060547,26.829999923706055,24.371000003814697,-1.5760064845748885
2015-09-30,49.28368377685547,22.523332595825195,24.5,24.026000022888184,-1.4944547747414958
2015-10-01,49.485626220703125,22.366666793823242,22.549999237060547,23.848999977111816,-1.395072960413054
2015-10-02,49.92050552368164,22.321666717529297,20.940000534057617,23.61549997329712,-1.2402675788359065
2015-10-05,50.751487731933594,22.520000457763672,19.540000915527344,23.20250005722046,-1.002040323147413
2015-10-06,50.316585540771484,22.316667556762695,19.399999618530273,22.92750005722046,-1.1065615244551228
2015-10-07,50.751487731933594,22.44333267211914,18.399999618530273,22.536000061035157,-0.9865137318751013
2015-10-08,51.17862319946289,22.69333267211914,17.420000076293945,22.188500022888185,-0.8940454351233813
2015-10-09,51.52033233642578,22.905000686645508,17.079999923706055,21.882499980926514,-0.8224335227552741
2015-10-12,51.450435638427734,22.90999984741211,16.170000076293945,21.478499984741212,-0.8468625408546403
2015-10-13,51.232994079589844,21.946666717529297,17.670000076293945,21.23499994277954,-0.724617106375222
2015-10-14,51.0621337890625,21.428333282470703,18.030000686645508,21.06899995803833,-0.6768865029641591
2015-10-15,51.6989631652832,21.760000228881836,16.049999237060547,20.814499950408937,-0.5307061413565854
2015-10-16,52.12610626220703,22.041667938232422,15.050000190734863,20.452999925613405,-0.4446485634518519
2015-10-19,52.22704315185547,22.116666793823242,14.979999542236328,20.194999933242798,-0.42602156819240605
2015-10-20,52.0794792175293,23.268333435058594,15.75,19.860499906539918,-0.7086910250464727
2015-10-21,52.19664764404297,23.148332595825195,16.700000762939453,19.58899998664856,-0.645135275878521
2015-10-22,53.610321044921875,23.7450008392334,14.449999809265137,19.138000011444092,-0.29236625051278364
2015-10-23,53.844642639160156,23.59666633605957,14.460000038146973,18.67999997138977,-0.1838240987981524
2015-10-26,53.672813415527344,23.57666778564453,15.289999961853027,18.063000011444093,-0.2373397891386333
2015-10-27,53.85244369506836,23.434999465942383,15.430000305175781,17.493000030517578,-0.148470191701494
2015-10-28,53.75871276855469,23.55666732788086,14.329999923706055,16.984500026702882,-0.2045115760067761
2015-10-29,54.07112503051758,22.773332595825195,14.609999656677246,16.587500047683715,0.05879114520684507
2015-10-30,51.82175064086914,22.719999313354492,15.069999694824219,16.294000005722047,-0.6839871223064576
2015-11-02,52.712135314941406,22.496667861938477,14.149999618530273,16.024499940872193,-0.34046430938070676
2015-11-03,53.1104621887207,22.450000762939453,14.539999961853027,15.78149995803833,-0.19756702008895805
2015-11-04,52.70431900024414,22.136667251586914,15.510000228881836,15.636999988555909,-0.27017637800834315
2015-11-05,52.79804992675781,22.040000915527344,15.050000190734863,15.518499994277954,-0.21919824771832264
2015-11-06,51.407798767089844,25.040000915527344,14.329999923706055,15.380999994277953,-1.2925097580510723
2015-11-09,51.368736267089844,24.84166717529297,16.520000457763672,15.398500013351441,-1.2654302563873847
2015-11-10,51.845176696777344,25.315000534057617,15.289999961853027,15.279500007629395,-1.2016729276085825
2015-11-11,51.899845123291016,25.34166717529297,16.059999465942383,15.180999946594238,-1.1887585315915394
2015-11-12,50.97822952270508,24.74333381652832,18.3700008392334,15.29700002670288,-1.3763424937978088
2015-11-13,50.42368698120117,24.454999923706055,20.079999923706055,15.54850001335144,-1.5037310615776562
2015-11-16,51.21253967285156,24.578332901000977,18.15999984741211,15.70750002861023,-1.2644289308891172
2015-11-17,51.017276763916016,24.268333435058594,18.84000015258789,15.862000036239625,-1.2670649624905252
2015-11-18,51.595252990722656,24.854999542236328,16.850000381469727,15.869500017166137,-1.1922432897587727
2015-11-19,51.845176696777344,24.893333435058594,16.989999771118164,15.996500015258789,-1.116277834427016
2015-11-20,51.626495361328125,24.68166732788086,15.470000267028809,16.047000026702882,-1.1466736981891883
2015-11-23,52.243499755859375,25.06833267211914,15.619999885559082,16.063500022888185,-1.0182732018163942
2015-11-24,52.1888313293457,25.376667022705078,15.930000305175781,16.088500022888184,-1.0990312616630464
2015-11-25,51.88423156738281,26.06833267211914,15.1899995803833,16.131500005722046,-1.3411520397296903
2015-11-27,51.98575973510742,26.09000015258789,15.119999885559082,16.157000017166137,-1.3115264033636813
2015-11-30,51.29844284057617,25.768333435058594,16.1299991607666,16.209999990463256,-1.4766461785142986
2015-12-01,51.41561508178711,26.203332901000977,14.670000076293945,16.23600001335144,-1.5254865921077352
2015-12-02,51.29844284057617,25.801666259765625,15.90999984741211,16.304500007629393,-1.4833966688385822
2015-12-03,51.2203483581543,25.511667251586914,18.110000610351562,16.43450002670288,-1.450829705923716
2015-12-04,51.81393051147461,26.116666793823242,14.8100004196167,16.42250003814697,-1.374492625649339
2015-12-07,51.81393051147461,25.93000030517578,15.84000015258789,16.498000049591063,-1.3366893390524823
2015-12-08,51.68898010253906,26.083332061767578,17.600000381469727,16.552000045776367,-1.40960229056888
2015-12-09,51.61085510253906,25.333332061767578,19.610000610351562,16.768000078201293,-1.2838871627511796
2015-12-10,51.64991760253906,25.30500030517578,19.34000015258789,16.93200011253357,-1.2650628666832808
2015-12-11,50.931358337402344,24.956666946411133,24.389999389648438,17.23300004005432,-1.435248905185728
2015-12-14,51.43122482299805,25.31833267211914,22.729999542236328,17.365500020980836,-1.3410287603744986
2015-12-15,52.1419677734375,25.43000030517578,20.950000762939453,17.5050000667572,-1.1255322999892243
2015-12-16,53.368202209472656,25.551666259765625,17.860000610351562,17.456000089645386,-0.7393621413787732
2015-12-17,52.5871467590332,25.04833221435547,18.940000534057617,17.56050009727478,-0.8990950815374453
2015-12-18,51.21253967285156,24.30666732788086,20.700000762939453,17.746000146865846,-1.209411816710927
2015-12-21,51.53277587890625,24.579999923706055,18.700000762939453,17.907500171661376,-1.1574818817919519
2015-12-22,52.00137710571289,24.583332061767578,16.600000381469727,17.956500196456908,-1.0011672079803584
2015-12-23,52.45439910888672,24.578332901000977,15.569999694824219,17.93850016593933,-0.8483846064096056
2015-12-24,52.32161331176758,24.803333282470703,15.739999771118164,17.966000175476076,-0.9384367203057553
2015-12-28,52.243499755859375,24.69333267211914,16.90999984741211,18.055500173568724,-0.9423290268520575
2015-12-29,52.83710479736328,25.02833366394043,16.079999923706055,18.0530002117157,-0.8113047662339462
2015-12-30,52.743377685546875,25.040000915527344,17.290000915527344,18.184000253677368,-0.8450677909532744
2015-12-31,52.03264236450195,24.82666778564453,18.209999084472656,18.299000215530395,-1.03997262261635
2016-01-04,50.54084396362305,24.05666732788086,20.700000762939453,18.42850022315979,-1.38381201138915
2016-01-05,50.7673454284668,24.344999313354492,19.34000015258789,18.65500020980835,-1.3663224744374196
2016-01-06,50.09565734863281,24.383333206176758,20.59000015258789,18.89250020980835,-1.5991128587493026
2016-01-07,49.213077545166016,24.200000762939453,24.989999771118164,19.262000179290773,-1.8576642281967293
2016-01-08,48.85380172729492,24.041667938232422,27.010000228881836,19.632000160217284,-1.9459626068714462
2016-01-11,49.056880950927734,24.34000015258789,24.299999237060547,19.880000114440918,-1.938345148947264
2016-01-12,49.5020751953125,24.549999237060547,22.469999313354492,19.78400011062622,-1.8317259531543215
2016-01-13,49.13498306274414,23.94499969482422,25.219999313354492,19.908500099182127,-1.832184971104722
2016-01-14,49.61923599243164,23.73666763305664,23.950000762939453,20.05850009918213,-1.6277609388773853
2016-01-15,49.478633880615234,23.52166748046875,27.020000457763672,20.516500091552736,-1.631323712859663
2016-01-19,50.21280288696289,24.126667022705078,26.049999237060547,20.87200002670288,-1.5078876126791323
2016-01-20,48.77570724487305,23.336666107177734,27.59000015258789,21.216499996185302,-1.829350185313414
2016-01-21,50.017303466796875,23.003332138061523,26.690000534057617,21.61599998474121,-1.3458879800408206
2016-01-22,50.771690368652344,24.02666664123535,22.34000015258789,21.90299997329712,-1.3003988121599532
2016-01-25,50.237335205078125,23.34833335876465,24.149999618530273,22.33199996948242,-1.3420424418861274
2016-01-26,50.55166244506836,23.174999237060547,22.5,22.669999980926512,-1.2016341515623874
2016-01-27,50.52809143066406,22.9950008392334,23.110000610351562,22.980000019073486,-1.1730779683089503
2016-01-28,51.09386444091797,22.866666793823242,22.420000076293945,23.297000026702882,-0.9575443257089061
2016-01-29,53.06626892089844,22.5049991607666,20.200000762939453,23.442500019073485,-0.22351068136109017
2016-02-01,52.0211296081543,22.905000686645508,19.979999542236328,23.53100004196167,-0.6546578014685903
2016-02-02,51.36104202270508,22.68666648864746,21.979999542236328,23.594999980926513,-0.8315819630752902
2016-02-03,51.88753890991211,22.48666763305664,21.649999618530273,23.710499954223632,-0.6146930992465547
2016-02-04,51.856109619140625,21.40999984741211,21.84000015258789,23.772999954223632,-0.40717806241369525
2016-02-05,52.013275146484375,20.621667861938477,23.3799991607666,23.692499923706055,-0.19487364145234176
2016-02-08,51.91897201538086,19.6200008392334,26.0,23.641999912261962,-0.023611414767317353
2016-02-09,51.7696647644043,19.81833267211914,26.540000915527344,23.753999996185303,-0.11379764479958361
2016-02-10,51.71465301513672,19.469999313354492,26.290000915527344,23.945000076293944,-0.061683823922443766
2016-02-11,50.63808822631836,19.816667556762695,28.139999389648438,24.091000080108643,-0.4925580813572619
2016-02-12,51.62821578979492,20.395000457763672,25.399999618530273,24.163500022888183,-0.2779709815260587
2016-02-16,51.71465301513672,20.718332290649414,24.110000610351562,24.018000030517577,-0.31449347203294736
2016-02-17,52.696922302246094,20.906667709350586,22.309999465942383,23.83100004196167,-0.023557598201364896
2016-02-18,52.822669982910156,21.011667251586914,21.639999389648438,23.533500003814698,-0.0026942331937905876
2016-02-19,53.01127243041992,21.26333236694336,20.530000686645508,23.22550001144409,0.009524173323052849
2016-02-22,53.12914276123047,21.635000228881836,19.3799991607666,23.07749996185303,-0.026256591110021505
2016-02-23,52.80694580078125,21.46500015258789,20.979999542236328,22.91899995803833,-0.09977008707459326
2016-02-24,52.115440368652344,22.066667556762695,20.719999313354492,22.829999923706055,-0.45328468944810685
2016-02-25,52.97985076904297,22.184999465942383,19.110000610351562,22.629999923706055,-0.1876566181765962
2016-02-26,52.08400344848633,21.79833221435547,19.809999465942383,22.499499893188478,-0.409473916590142
2016-02-29,51.5810661315918,20.916667938232422,20.549999237060547,22.516999816894533,-0.39941388045309484
2016-03-01,52.909095764160156,21.621667861938477,17.700000762939453,22.402999877929688,-0.09727608778256813
2016-03-02,52.71266174316406,21.291667938232422,17.09000015258789,22.158499908447265,-0.09625401341437825
2016-03-03,53.12914276123047,21.411666870117188,16.700000762939453,21.910999965667724,0.01897238935236602
2016-03-04,53.56135177612305,21.481666564941406,16.860000610351562,21.66199998855591,0.14959367774047636
2016-03-07,53.09770584106445,21.331666946411133,17.350000381469727,21.360500049591064,0.024641887570802348
2016-03-08,53.06626892089844,21.55500030517578,18.670000076293945,20.994000053405763,-0.031119003214662197
2016-03-09,53.41990280151367,21.678333282470703,18.34000015258789,20.584000015258788,0.06237732129021158
2016-03-10,53.61634826660156,21.941667556762695,18.049999237060547,20.17199993133545,0.07486006153867149
2016-03-11,53.72635269165039,22.309999465942383,16.5,19.589999961853028,0.03711967285674504
2016-03-14,53.624202728271484,21.99333381652832,16.920000076293945,19.165999984741212,0.06702810437568878
2016-03-15,53.89923095703125,21.996667861938477,16.84000015258789,18.802499961853027,0.15849209978635395
2016-03-16,53.969970703125,22.696666717529297,14.989999771118164,18.436499977111815,0.040428906324449974
2016-03-17,54.89723587036133,22.696666717529297,14.4399995803833,18.07649998664856,0.35107872620092284
2016-03-18,55.38443374633789,22.7549991607666,14.020000457763672,17.75099997520447,0.5024850573485479
2016-03-21,55.34512710571289,22.420000076293945,13.789999961853027,17.47150001525879,0.5571599325315205
