Date,CVX,CL,VIX,AvgVIX,zscore
2015-08-28,51.29977035522461,49.198265075683594,26.049999237060547,18.978000116348266,-1.2462768394828525
2015-08-31,51.65693664550781,48.778892517089844,28.43000030517578,19.77150011062622,-1.142680537372466
2015-09-01,49.87105178833008,47.582923889160156,31.399999618530273,20.691500091552733,-1.1184301655845674
2015-09-02,49.78812026977539,48.289634704589844,26.09000015258789,21.370500087738037,-1.242824971912696
2015-09-03,49.915687561035156,48.86431884765625,25.610000610351562,21.96250009536743,-1.3251237953563848
2015-09-04,48.90156173706055,47.7304801940918,27.799999237060547,22.68300004005432,-1.2364766540850074
2015-09-08,49.00997543334961,49.2603874206543,24.899999618530273,23.31650004386902,-1.4779260685459632
2015-09-09,47.78538131713867,48.452720642089844,26.229999542236328,23.942500019073485,-1.4633422327113452
2015-09-10,48.25735855102539,48.09547424316406,24.3700008392334,24.480500078201295,-1.3588743376127386
2015-09-11,48.34026336669922,48.08772277832031,23.200000762939453,24.96600012779236,-1.3495811286649961
2015-09-14,48.3275146484375,48.23524856567383,24.25,25.537000131607055,-1.375107271308781
2015-09-15,49.220458984375,48.48378372192383,22.540000915527344,26.013000154495238,-1.3296877905272764
2015-09-16,50.40043258666992,48.98081588745117,21.350000381469727,26.391000175476073,-1.297433542414469
2015-09-17,50.649192810058594,49.136146545410156,21.139999389648438,26.685500144958496,-1.2989574420000072
2015-09-18,49.58401870727539,48.68569564819336,22.280000686645508,26.84250020980835,-1.3277813958207971
2015-09-21,49.8072624206543,49.00410461425781,20.139999389648438,26.448000144958495,-1.3586271268841372
2015-09-22,49.2714958190918,48.27410125732422,22.440000534057617,25.53300008773804,-1.2902237870373225
2015-09-23,48.55075454711914,48.22749710083008,22.1299991607666,24.838500022888184,-1.3522438895993014
2015-09-24,49.041873931884766,48.34397888183594,23.469999313354492,24.496000003814697,-1.3239347338710208
2015-09-25,49.55851364135742,49.03517532348633,23.6200008392334,24.37200002670288,-1.387797201564387
2015-09-28,48.3275146484375,48.27410125732422,27.6299991607666,24.451000022888184,-1.3815052206963074
2015-09-29,48.63367462158203,48.98081588745117,26.829999923706055,24.371000003814697,-1.46827614499506
2015-09-30,50.311126708984375,49.28368377685547,24.5,24.026000022888184,-1.3559431274535638
2015-10-01,49.96672821044922,49.485626220703125,22.549999237060547,23.848999977111816,-1.4225001590375193
2015-10-02,52.014122009277344,49.92050552368164,20.940000534057617,23.61549997329712,-1.2961329636140964
2015-10-05,53.59589385986328,50.751487731933594,19.540000915527344,23.20250005722046,-1.2800176951339644
2015-10-06,55.48384094238281,50.316585540771484,19.399999618530273,22.92750005722046,-1.0258401014677418
2015-10-07,56.2045783996582,50.751487731933594,18.399999618530273,22.536000061035157,-1.0277621712325085
2015-10-08,57.34627914428711,51.17862319946289,17.420000076293945,22.188500022888185,-0.9876988186330619
2015-10-09,57.129417419433594,51.52033233642578,17.079999923706055,21.882499980926514,-1.0649389101174733
2015-10-12,56.600032806396484,51.450435638427734,16.170000076293945,21.478499984741212,-1.1046195082972343
2015-10-13,56.37041091918945,51.232994079589844,17.670000076293945,21.23499994277954,-1.0910170383494844
2015-10-14,57.25060272216797,51.0621337890625,18.030000686645508,21.06899995803833,-0.9777680309692064
2015-10-15,57.862918853759766,51.6989631652832,16.049999237060547,20.814499950408937,-1.023426013364436
2015-10-16,58.226478576660156,52.12610626220703,15.050000190734863,20.452999925613405,-1.0586088798938615
2015-10-19,57.422813415527344,52.22704315185547,14.979999542236328,20.194999933242798,-1.1529434619253536
2015-10-20,57.39728927612305,52.0794792175293,15.75,19.860499906539918,-1.1311119602179784
2015-10-21,56.97632598876953,52.19664764404297,16.700000762939453,19.58899998664856,-1.191112776836962
2015-10-22,58.436946868896484,53.610321044921875,14.449999809265137,19.138000011444092,-1.2826655171405283
2015-10-23,58.194557189941406,53.844642639160156,14.460000038146973,18.67999997138977,-1.3446904014625898
2015-10-26,56.619140625,53.672813415527344,15.289999961853027,18.063000011444093,-1.4687351466629461
2015-10-27,55.93668746948242,53.85244369506836,15.430000305175781,17.493000030517578,-1.5643073219768857
2015-10-28,57.26975631713867,53.75871276855469,14.329999923706055,16.984500026702882,-1.4199668903966642
2015-10-29,57.333534240722656,54.07112503051758,14.609999656677246,16.587500047683715,-1.4652452131506462
2015-10-30,57.9649772644043,51.82175064086914,15.069999694824219,16.294000005722047,-1.033776788006582
2015-11-02,60.5672721862793,52.712135314941406,14.149999618530273,16.024499940872193,-0.9287605306383843
2015-11-03,62.59553527832031,53.1104621887207,14.539999961853027,15.78149995803833,-0.7982240826078757
2015-11-04,61.72172164916992,52.70431900024414,15.510000228881836,15.636999988555909,-0.8158400297494101
2015-11-05,60.305747985839844,52.79804992675781,15.050000190734863,15.518499994277954,-0.9681972212684931
2015-11-06,59.974090576171875,51.407798767089844,14.329999923706055,15.380999994277953,-0.7713325484496183
2015-11-09,58.88340377807617,51.368736267089844,16.520000457763672,15.398500013351441,-0.8703676771444339
2015-11-10,59.463844299316406,51.845176696777344,15.289999961853027,15.279500007629395,-0.8926964146109541
2015-11-11,58.80049133300781,51.899845123291016,16.059999465942383,15.180999946594238,-0.965843918021968
2015-11-12,57.31439208984375,50.97822952270508,18.3700008392334,15.29700002670288,-0.957783022476862
2015-11-13,56.561767578125,50.42368698120117,20.079999923706055,15.54850001335144,-0.9392429661370976
2015-11-16,59.0409049987793,51.21253967285156,18.15999984741211,15.70750002861023,-0.8294163656355827
2015-11-17,58.76976776123047,51.017276763916016,18.84000015258789,15.862000036239625,-0.8234805641306708
2015-11-18,59.53154373168945,51.595252990722656,16.850000381469727,15.869500017166137,-0.8449945605852891
2015-11-19,58.64060974121094,51.845176696777344,16.989999771118164,15.996500015258789,-0.9723018485301522
2015-11-20,57.465614318847656,51.626495361328125,15.470000267028809,16.047000026702882,-1.0499112951484884
2015-11-23,58.11122512817383,52.243499755859375,15.619999885559082,16.063500022888185,-1.0890851178708636
2015-11-24,58.976341247558594,52.1888313293457,15.930000305175781,16.088500022888184,-0.9964274478962679
2015-11-25,58.66645050048828,51.88423156738281,15.1899995803833,16.131500005722046,-0.9762343320110347
2015-11-27,58.34364318847656,51.98575973510742,15.119999885559082,16.157000017166137,-1.0241681142495334
2015-11-30,58.95695877075195,51.29844284057617,16.1299991607666,16.209999990463256,-0.8516796725537052
2015-12-01,59.70586395263672,51.41561508178711,14.670000076293945,16.23600001335144,-0.7985567517507576
2015-12-02,58.26616668701172,51.29844284057617,15.90999984741211,16.304500007629393,-0.9184781360446455
2015-12-03,57.3623161315918,51.2203483581543,18.110000610351562,16.43450002670288,-0.9930190324197609
2015-12-04,57.91752624511719,51.81393051147461,14.8100004196167,16.42250003814697,-1.037077467746028
2015-12-07,56.34871292114258,51.81393051147461,15.84000015258789,16.498000049591063,-1.1887791476179494
2015-12-08,55.806400299072266,51.68898010253906,17.600000381469727,16.552000045776367,-1.2206440599077661
2015-12-09,56.55528259277344,51.61085510253906,19.610000610351562,16.768000078201293,-1.1353633703376376
2015-12-10,57.65285873413086,51.64991760253906,19.34000015258789,16.93200011253357,-1.0356620534290635
2015-12-11,55.806400299072266,50.931358337402344,24.389999389648438,17.23300004005432,-1.0958849891116023
2015-12-14,57.67218780517578,51.43122482299805,22.729999542236328,17.365500020980836,-0.9977803924342262
2015-12-15,59.88663101196289,52.1419677734375,20.950000762939453,17.5050000667572,-0.9006868038503462
2015-12-16,60.325653076171875,53.368202209472656,17.860000610351562,17.456000089645386,-1.0601605328856893
2015-12-17,58.45341491699219,52.5871467590332,18.940000534057617,17.56050009727478,-1.1125849555485061
2015-12-18,57.98210144042969,51.21253967285156,20.700000762939453,17.746000146865846,-0.9318009361905197
2015-12-21,57.614097595214844,51.53277587890625,18.700000762939453,17.907500171661376,-1.0201202333576753
2015-12-22,58.279075622558594,52.00137710571289,16.600000381469727,17.956500196456908,-1.0329834353893694
2015-12-23,60.56452941894531,52.45439910888672,15.569999694824219,17.93850016593933,-0.8865838222036649
2015-12-24,59.42824935913086,52.32161331176758,15.739999771118164,17.966000175476076,-0.9745941444129614
2015-12-28,58.33719253540039,52.243499755859375,16.90999984741211,18.055500173568724,-1.0672344395596136
2015-12-29,58.911781311035156,52.83710479736328,16.079999923706055,18.0530002117157,-1.1094227590301757
2015-12-30,58.16286849975586,52.743377685546875,17.290000915527344,18.184000253677368,-1.166407173295967
2015-12-31,58.078941345214844,52.03264236450195,18.209999084472656,18.299000215530395,-1.0574846041853332
2016-01-04,57.3623161315918,50.54084396362305,20.700000762939453,18.42850022315979,-0.8811237031609314
2016-01-05,57.85296630859375,50.7673454284668,19.34000015258789,18.65500020980835,-0.8709770774533782
2016-01-06,55.5675163269043,50.09565734863281,20.59000015258789,18.89250020980835,-0.9813681475086536
2016-01-07,53.59841537475586,49.213077545166016,24.989999771118164,19.262000179290773,-1.0264408281489323
2016-01-08,53.0238151550293,48.85380172729492,27.010000228881836,19.632000160217284,-1.022841070872964
2016-01-11,52.145782470703125,49.056880950927734,24.299999237060547,19.880000114440918,-1.1411868502946256
2016-01-12,53.036739349365234,49.5020751953125,22.469999313354492,19.78400011062622,-1.1283437934144938
2016-01-13,52.50733184814453,49.13498306274414,25.219999313354492,19.908500099182127,-1.1190868462890684
2016-01-14,55.18014907836914,49.61923599243164,23.950000762939453,20.05850009918213,-0.9403726815514613
2016-01-15,54.01807403564453,49.478633880615234,27.020000457763672,20.516500091552736,-1.0295902084128548
2016-01-19,52.62355422973633,50.21280288696289,26.049999237060547,20.87200002670288,-1.2853350491875135
2016-01-20,50.99015808105469,48.77570724487305,27.59000015258789,21.216499996185302,-1.20663240780449
2016-01-21,52.32657241821289,50.017303466796875,26.690000534057617,21.61599998474121,-1.2818594289006997
2016-01-22,53.934139251708984,50.771690368652344,22.34000015258789,21.90299997329712,-1.2506367275851455
2016-01-25,52.223262786865234,50.237335205078125,24.149999618530273,22.33199996948242,-1.3280823615561592
2016-01-26,54.30859375,50.55166244506836,22.5,22.669999980926512,-1.1781951584048254
2016-01-27,53.77272415161133,50.52809143066406,23.110000610351562,22.980000019073486,-1.2261313857649643
2016-01-28,55.470680236816406,51.09386444091797,22.420000076293945,23.297000026702882,-1.1551087701487865
2016-01-29,55.82577133178711,53.06626892089844,20.200000762939453,23.442500019073485,-1.4455717797667758
2016-02-01,55.06396484375,52.0211296081543,19.979999542236328,23.53100004196167,-1.3471320672728266
2016-02-02,52.44921875,51.36104202270508,21.979999542236328,23.594999980926513,-1.4912758085180173
2016-02-03,54.63139724731445,51.88753890991211,21.649999618530273,23.710499954223632,-1.3669620017782123
2016-02-04,54.741153717041016,51.856109619140625,21.84000015258789,23.772999954223632,-1.3511732075366274
2016-02-05,53.5080451965332,52.013275146484375,23.3799991607666,23.692499923706055,-1.496293540013126
2016-02-08,55.515869140625,51.91897201538086,26.0,23.641999912261962,-1.286611169298872
2016-02-09,53.53386688232422,51.7696647644043,26.540000915527344,23.753999996185303,-1.4536808230317708
2016-02-10,53.61133575439453,51.71465301513672,26.290000915527344,23.945000076293944,-1.4371308166533514
2016-02-11,53.57904052734375,50.63808822631836,28.139999389648438,24.091000080108643,-1.2629736644768965
2016-02-12,55.154327392578125,51.62821578979492,25.399999618530273,24.163500022888183,-1.2736922630893723
2016-02-16,55.448543548583984,51.71465301513672,24.110000610351562,24.018000030517577,-1.2594758309433767
2016-02-17,57.7368278503418,52.696922302246094,22.309999465942383,23.83100004196167,-1.1999547069335514
2016-02-18,56.70383834838867,52.822669982910156,21.639999389648438,23.533500003814698,-1.320550219165013
2016-02-19,56.553462982177734,53.01127243041992,20.530000686645508,23.22550001144409,-1.3661488080038922
2016-02-22,58.070274353027344,53.12914276123047,19.3799991607666,23.07749996185303,-1.2388855717823262
2016-02-23,55.5139274597168,52.80694580078125,20.979999542236328,22.91899995803833,-1.4330233218114283
2016-02-24,55.74930191040039,52.115440368652344,20.719999313354492,22.829999923706055,-1.2963914340024827
2016-02-25,55.7689208984375,52.97985076904297,19.110000610351562,22.629999923706055,-1.4368384760301094
2016-02-26,55.14778518676758,52.08400344848633,19.809999465942383,22.499499893188478,-1.3493803366716444
2016-02-29,54.5528450012207,51.5810661315918,20.549999237060547,22.516999816894533,-1.324090398311086
2016-03-01,56.31156539916992,52.909095764160156,17.700000762939453,22.402999877929688,-1.3727142750114194
2016-03-02,56.97187042236328,52.71266174316406,17.09000015258789,22.158499908447265,-1.2765166825730319
2016-03-03,57.22688674926758,53.12914276123047,16.700000762939453,21.910999965667724,-1.320439772220505
2016-03-04,57.48839569091797,53.56135177612305,16.860000610351562,21.66199998855591,-1.366324996919662
2016-03-07,59.27977752685547,53.09770584106445,17.350000381469727,21.360500049591064,-1.1167518154787461
2016-03-08,58.0179557800293,53.06626892089844,18.670000076293945,20.994000053405763,-1.2335911327992317
2016-03-09,60.685447692871094,53.41990280151367,18.34000015258789,20.584000015258788,-1.0338826210212624
2016-03-10,61.41770553588867,53.61634826660156,18.049999237060547,20.17199993133545,-0.9954235488066999
2016-03-11,61.83615493774414,53.72635269165039,16.5,19.589999961853028,-0.9730748224613389
2016-03-14,61.62691116333008,53.624202728271484,16.920000076293945,19.165999984741212,-0.9764871168567228
2016-03-15,61.63345718383789,53.89923095703125,16.84000015258789,18.802499961853027,-1.021143568431163
2016-03-16,62.372257232666016,53.969970703125,14.989999771118164,18.436499977111815,-0.9613516668712668
2016-03-17,63.34640884399414,54.89723587036133,14.4399995803833,18.07649998664856,-1.0198473855096553
2016-03-18,63.86944580078125,55.38443374633789,14.020000457763672,17.75099997520447,-1.0494984035782469
