Date,META,AMD,VIX,AvgVIX,zscore
2020-03-11,168.91444396972656,45.70000076293945,53.900001525878906,30.12899980545044,-0.0019535730386779585
2020-03-12,153.26724243164062,39.0099983215332,75.47000122070312,33.21549987792969,0.02578582140681593
2020-03-13,168.9541473388672,43.900001525878906,57.83000183105469,35.39949998855591,0.04021866894482564
2020-03-16,144.87310791015625,38.709999084472656,82.69000244140625,38.850000095367434,-0.03579710791440589
2020-03-17,148.25657653808594,41.880001068115234,75.91000366210938,41.9040002822876,-0.08186224506644078
2020-03-18,145.8157196044922,39.119998931884766,76.44999694824219,45.007500123977664,-0.03763053580632395
2020-03-19,151.93768310546875,39.81999969482422,72.0,47.829500102996825,-0.003904741341792165
2020-03-20,148.56411743164062,39.61000061035156,66.04000091552734,50.27750015258789,-0.026575485062131848
2020-03-23,146.9468536376953,41.63999938964844,61.59000015258789,52.10550012588501,-0.08697939915885554
2020-03-24,159.72654724121094,46.220001220703125,61.66999816894531,53.796500015258786,-0.089083488788377
2020-03-25,154.99368286132812,44.630001068115234,63.95000076293945,55.61600008010864,-0.09077257545795359
2020-03-26,162.06817626953125,47.5,61.0,56.708000087738036,-0.09971719895627226
2020-03-27,155.56918334960938,46.58000183105469,65.54000091552734,57.97950010299682,-0.1314076190739578
2020-03-30,164.6578369140625,47.86000061035156,57.08000183105469,59.16250028610229,-0.08693622582137747
2020-03-31,165.50123596191406,45.47999954223633,53.540000915527344,59.99850034713745,-0.024715549860506805
2020-04-01,158.3572998046875,43.65999984741211,57.060001373291016,61.252000427246095,-0.040749397010008716
2020-04-02,156.95828247070312,44.4900016784668,50.90999984741211,61.81650047302246,-0.0714722337884128
2020-04-03,152.97947692871094,42.59000015258789,46.79999923706055,62.059500503540036,-0.059795495493445545
2020-04-06,164.26097106933594,47.52000045776367,45.2400016784668,61.598500633239745,-0.08227293206652707
2020-04-07,167.5154266357422,47.560001373291016,46.70000076293945,61.568500709533694,-0.056622731058508145
2020-04-08,172.92298889160156,48.790000915527344,43.349998474121094,61.041000556945804,-0.04105355931798272
2020-04-09,173.82591247558594,48.380001068115234,41.66999816894531,59.35100040435791,-0.02414705560822165
2020-04-13,173.42901611328125,50.939998626708984,41.16999816894531,58.51800022125244,-0.08690571895769478
2020-04-14,176.78269958496094,54.93000030517578,37.7599983215332,56.27150001525879,-0.15227819805956083
2020-04-15,175.592041015625,54.9900016784668,40.84000015258789,54.51799983978272,-0.16339765163638295
2020-04-16,174.87765502929688,56.95000076293945,40.11000061035156,52.70100002288818,-0.21480005970442714
2020-04-17,177.84439086914062,56.599998474121094,38.150001525878906,51.00850009918213,-0.18243261864252508
2020-04-20,176.85215759277344,56.970001220703125,43.83000183105469,49.898000144958495,-0.19913865520006804
2020-04-21,169.47007751464844,52.91999816894531,45.40999984741211,49.089000129699706,-0.16527241236116152
2020-04-22,180.86070251464844,55.91999816894531,41.97999954223633,48.104500198364256,-0.14198819083372044
2020-04-23,183.6885223388672,55.900001525878906,41.380001068115234,46.976000213623045,-0.1184275839108488
2020-04-24,188.59005737304688,56.18000030517578,35.93000030517578,45.722500228881835,-0.08490484133374997
2020-04-27,186.0400390625,56.4900016784668,33.290000915527344,44.11000022888184,-0.11293884068386217
2020-04-28,181.4857940673828,55.5099983215332,33.56999969482422,42.93450012207031,-0.12735083002296047
2020-04-29,192.67794799804688,53.65999984741211,31.229999542236328,41.81900005340576,0.007069462611760032
2020-04-30,203.1160430908203,52.38999938964844,34.150001525878906,40.673500061035156,0.12184680988244588
2020-05-01,200.69503784179688,49.880001068115234,37.189998626708984,39.9875,0.16042834471888845
2020-05-04,203.66177368164062,52.560001373291016,35.970001220703125,39.44600009918213,0.12235160959674768
2020-05-05,205.4576873779297,52.189998626708984,33.61000061035156,38.86450004577637,0.1456215607242812
2020-05-06,206.84677124023438,52.15999984741211,34.119998931884766,38.235499954223634,0.1576640902161212
2020-05-07,209.6150360107422,51.95000076293945,31.440000534057617,37.64000005722046,0.18515563655618547
2020-05-08,210.69656372070312,53.189998626708984,27.979999542236328,36.95550012588501,0.1651602532353486
2020-05-11,211.52011108398438,55.7400016784668,27.56999969482422,36.275500202178954,0.11260170454911617
2020-05-12,208.46408081054688,53.7599983215332,33.040000915527344,36.03950033187866,0.1336749962848888
2020-05-13,203.50302124023438,52.18000030517578,35.279998779296875,35.76150026321411,0.12988962814594437
2020-05-14,205.19967651367188,54.5099983215332,32.61000061035156,35.38650026321411,0.08957690186315242
2020-05-15,209.23802185058594,54.20000076293945,31.889999389648438,35.07350015640259,0.12976645450877022
2020-05-18,211.530029296875,54.59000015258789,29.299999237060547,34.34700002670288,0.13941896083195193
2020-05-19,215.1912841796875,55.470001220703125,30.530000686645508,33.60300006866455,0.14886255635586618
2020-05-20,228.17935180664062,56.38999938964844,27.989999771118164,32.90350008010864,0.2335513212875019
2020-05-21,229.58831787109375,54.650001525878906,29.530000686645508,32.31100006103516,0.2855118039349963
2020-05-22,233.0808868408203,55.16999816894531,28.15999984741211,31.92250003814697,0.301947388555975
2020-05-26,230.3920135498047,53.189998626708984,28.010000228881836,31.658500003814698,0.32601927989712226
2020-05-27,227.3558349609375,52.7400016784668,27.6200008392334,31.361000061035156,0.31168376649844787
2020-05-28,223.70448303222656,51.7400016784668,28.59000015258789,31.229000091552734,0.3051108927050911
2020-05-29,223.3373565673828,53.79999923706055,27.510000228881836,30.89700002670288,0.25421981117621706
2020-06-01,230.104248046875,53.630001068115234,28.229999542236328,30.449000072479247,0.31343944182747924
2020-06-02,230.90797424316406,53.540000915527344,26.84000015258789,29.992500019073486,0.32209613329665543
2020-06-03,228.36788940429688,52.72999954223633,25.65999984741211,29.594999980926513,0.3201820767389378
2020-06-04,224.5280303955078,52.630001068115234,25.809999465942383,29.179500007629393,0.29114557515059897
2020-06-05,228.97315979003906,53.099998474121094,24.520000457763672,28.8335000038147,0.3165234512912985
2020-06-08,229.59820556640625,52.970001220703125,25.809999465942383,28.725,0.3246506906486635
2020-06-09,236.8115997314453,56.38999938964844,27.56999969482422,28.725,0.3040536459937632
2020-06-10,234.88673400878906,57.439998626708984,27.56999969482422,28.451499938964844,0.263921343563768
2020-06-11,222.68247985839844,52.83000183105469,40.790000915527344,28.727000045776368,0.2714225803463476
2020-06-12,226.80018615722656,53.5,36.09000015258789,28.901000022888184,0.28947649316936286
2020-06-15,230.68968200683594,54.68000030517578,34.400001525878906,29.026500129699706,0.29380955833581707
2020-06-16,233.8151397705078,54.459999084472656,33.66999816894531,29.245000076293945,0.32445095238361465
2020-06-17,233.696044921875,54.54999923706055,33.470001220703125,29.392000102996825,0.3213858637040023
2020-06-18,234.1029052734375,54.040000915527344,32.939998626708984,29.639500045776366,0.3365657134607612
2020-06-19,236.93067932128906,54.22999954223633,35.119998931884766,29.91899995803833,0.3552437910290743
2020-06-22,237.3573455810547,54.7599983215332,31.770000457763672,30.09949998855591,0.3464066309110765
2020-06-23,240.3538360595703,53.9900016784668,31.3700008392334,30.267500019073488,0.38878148726254197
2020-06-24,232.19784545898438,52.38999938964844,33.84000015258789,30.57849998474121,0.35936717438819693
2020-06-25,233.8448944091797,51.93000030517578,32.220001220703125,30.760000038146973,0.383513613949821
2020-06-26,214.39752197265625,50.099998474121094,34.72999954223633,31.121000003814697,0.26722621324709583
2020-06-29,218.92202758789062,50.279998779296875,31.780000686645508,31.298500061035156,0.29999448902821707
2020-06-30,225.30194091796875,52.61000061035156,30.43000030517578,31.47800006866455,0.2979313377688278
2020-07-01,235.70037841796875,52.58000183105469,28.6200008392334,31.626000118255615,0.3835561347176933
2020-07-02,231.60250854492188,52.34000015258789,27.68000030517578,31.719500160217287,0.35566729416454285
2020-07-06,238.4091033935547,53.400001525878906,27.940000534057617,31.890500164031984,0.3866150793027165
2020-07-07,238.9845733642578,52.93000030517578,29.43000030517578,32.07150020599365,0.40224212972613405
2020-07-08,241.68341064453125,53.43000030517578,28.079999923706055,32.097000217437746,0.4126599538526559
2020-07-09,242.59622192382812,57.2599983215332,29.260000228881836,32.18150024414062,0.3310719987307696
2020-07-10,243.1617889404297,55.880001068115234,27.290000915527344,31.506500244140625,0.36777455997760533
2020-07-13,237.13906860351562,53.59000015258789,32.189998626708984,31.31150016784668,0.3718250438383878
2020-07-14,237.8633575439453,54.720001220703125,29.520000457763672,31.067500114440918,0.3514692800824361
2020-07-15,238.4091033935547,55.34000015258789,27.760000228881836,30.772000217437743,0.34151227796268807
2020-07-16,239.0540313720703,54.91999816894531,28.0,30.49850015640259,0.3565441876919668
2020-07-17,240.1454620361328,55.040000915527344,25.68000030517578,30.13550024032593,0.3626683205418192
2020-07-20,243.5090789794922,57.459999084472656,24.459999084472656,29.602500247955323,0.3338777993772501
2020-07-21,239.86764526367188,57.0,24.84000015258789,29.256000232696532,0.31483151262114545
2020-07-22,238.00228881835938,61.790000915527344,24.31999969482422,28.903500175476076,0.18823437953832328
2020-07-23,230.78887939453125,59.56999969482422,26.079999923706055,28.515500164031984,0.18093271076668296
2020-07-24,228.91363525390625,69.4000015258789,25.84000015258789,28.19650011062622,-0.0629195705284773
2020-07-27,231.68186950683594,68.97000122070312,24.739999771118164,27.697000122070314,-0.030313490767163973
2020-07-28,228.32818603515625,67.61000061035156,25.440000534057617,27.380000114440918,-0.026085599123327044
2020-07-29,231.4735107421875,76.08999633789062,24.100000381469727,27.063500118255615,-0.19754715766646633
2020-07-30,232.6741180419922,78.19999694824219,24.760000228881836,26.870500087738037,-0.23679657213603494
2020-07-31,251.69482421875,77.43000030517578,24.459999084472656,26.70950002670288,-0.06354683033621156
2020-08-03,249.99813842773438,77.66999816894531,24.280000686645508,26.526500034332276,-0.08298388715566453
2020-08-04,247.8847198486328,85.04000091552734,23.760000228881836,26.243000030517578,-0.2715891839198207
2020-08-05,247.18023681640625,85.30999755859375,22.989999771118164,25.988500022888182,-0.28362004215454745
2020-08-06,263.2144470214844,86.70999908447266,22.649999618530273,25.657999992370605,-0.1852120002316418
2020-08-07,266.3497619628906,84.8499984741211,22.209999084472656,25.403999900817873,-0.11636194532707214
2020-08-10,260.95220947265625,82.23999786376953,22.1299991607666,24.90099992752075,-0.09976588056750127
2020-08-11,254.13568115234375,76.87999725341797,24.030000686645508,24.626499938964844,-0.03082461582909562
2020-08-12,257.8663635253906,82.61000061035156,22.280000686645508,24.352499961853027,-0.13357112020848258
2020-08-13,259.265380859375,81.83999633789062,22.1299991607666,24.058999919891356,-0.10424315965776498
2020-08-14,259.2058410644531,81.30000305175781,22.049999237060547,23.877499866485596,-0.09217519937239885
2020-08-17,259.12652587890625,82.41999816894531,21.350000381469727,23.72199993133545,-0.11886162739763317
2020-08-18,260.2973327636719,81.66000366210938,21.510000228881836,23.555499935150145,-0.09163025031458695
2020-08-19,260.54541015625,81.08999633789062,22.540000915527344,23.466499996185302,-0.07635208938636345
2020-08-20,266.9154052734375,82.7699966430664,22.719999313354492,23.298499965667723,-0.06338443634897875
2020-08-21,264.93096923828125,83.80999755859375,22.540000915527344,23.133500003814696,-0.10377081873059503
2020-08-24,269.2768249511719,83.08000183105469,22.3700008392334,23.01500005722046,-0.051305242325970675
2020-08-25,278.6333923339844,86.3499984741211,22.030000686645508,22.844500064849854,-0.05091093914444209
2020-08-26,301.54364013671875,86.0199966430664,23.270000457763672,22.803000068664552,0.14387654291638152
2020-08-27,290.9368896484375,83.80000305175781,24.469999313354492,22.788500022888183,0.10886019694903197
2020-08-28,291.3734130859375,85.55000305175781,22.959999084472656,22.713500022888184,0.07173987775292709
2020-08-31,290.9170837402344,90.81999969482422,26.40999984741211,22.819999980926514,-0.0545086457371105
2020-09-01,293.13958740234375,92.18000030517578,26.1200008392334,22.938000011444093,-0.0679752440226239
2020-09-02,300.14459228515625,90.22000122070312,26.56999969482422,23.117000007629393,0.03480465689625467
2020-09-03,288.8532409667969,82.54000091552734,33.599998474121094,23.664499950408935,0.12113601535266114
2020-09-04,280.5285339355469,82.01000213623047,30.75,24.091499996185302,0.06546735498623614
2020-09-08,269.0486145019531,78.69000244140625,31.459999084472656,24.557999992370604,0.048893472817604866
2020-09-09,271.5887451171875,81.91000366210938,28.809999465942383,24.79699993133545,-0.005221901544448792
2020-09-10,266.0025329589844,78.9800033569336,29.709999084472656,25.168499851226805,0.017272954981758157
2020-09-11,264.5340576171875,76.33999633789062,26.8700008392334,25.405499935150146,0.06665666268620264
2020-09-14,264.0776672363281,77.9000015258789,25.850000381469727,25.595499992370605,0.026660798446000746
2020-09-15,270.29888916015625,78.93000030517578,25.59000015258789,25.807499980926515,0.053525182824266083
2020-09-16,261.4681091308594,76.66000366210938,26.040000915527344,26.03400001525879,0.03417626969253673
2020-09-17,252.83590698242188,76.55000305175781,26.459999084472656,26.229999923706053,-0.03376828980949308
2020-09-18,250.56369018554688,74.93000030517578,25.829999923706055,26.385499954223633,-0.014662955288725684
2020-09-21,246.2178192138672,77.94000244140625,27.780000686645508,26.64749994277954,-0.12013625884255835
2020-09-22,252.76641845703125,77.69999694824219,26.860000610351562,26.87199993133545,-0.06107189847784581
2020-09-23,247.08103942871094,74.7300033569336,28.579999923706055,27.199499893188477,-0.03845717020439979
2020-09-24,247.5870819091797,75.81999969482422,28.510000228881836,27.461499881744384,-0.059665357177989924
2020-09-25,252.83590698242188,78.05999755859375,26.3799991607666,27.55699987411499,-0.06887397562221385
2020-09-28,254.8203125,79.4800033569336,26.190000534057617,27.71849994659424,-0.08568025107116875
2020-09-29,259.7516174316406,81.7699966430664,26.270000457763672,27.711499977111817,-0.0986444956137747
2020-09-30,259.86077880859375,81.98999786376953,26.3700008392334,27.723999977111816,-0.10286772246573248
2020-10-01,264.5539245605469,84.86000061035156,26.700000762939453,27.73050003051758,-0.1312616612216749
2020-10-02,257.9159851074219,81.80000305175781,27.6299991607666,27.432000064849852,-0.1143343063326294
2020-10-05,262.58935546875,86.1500015258789,27.959999084472656,27.292500019073486,-0.17729800471611293
2020-10-06,256.64599609375,84.4800033569336,29.479999542236328,27.19350004196167,-0.18701372593691268
2020-10-07,256.1101379394531,86.69000244140625,28.059999465942383,27.15600004196167,-0.24277026098641805
2020-10-08,261.7062683105469,86.51000213623047,26.360000610351562,26.988500118255615,-0.1928800715847146
2020-10-09,262.39093017578125,83.0999984741211,25.0,26.895000076293947,-0.10800944294333649
2020-10-12,273.6028747558594,84.29000091552734,25.06999969482422,26.85600004196167,-0.044104139749391
2020-10-13,273.9898986816406,85.27999877929688,26.06999969482422,26.880000019073485,-0.06395953641882615
2020-10-14,269.7035217285156,84.20999908447266,26.399999618530273,26.897999954223632,-0.07409144759873428
2020-10-15,264.6432189941406,83.12999725341797,26.969999313354492,26.923499965667723,-0.09031171921897899
2020-10-16,263.8594055175781,83.16999816894531,27.40999984741211,27.002499961853026,-0.09764335072998699
2020-10-19,259.3645935058594,82.0,29.18000030517578,27.07249994277954,-0.10715276473997513
2020-10-20,265.4767150878906,81.55999755859375,29.350000381469727,27.196999931335448,-0.04700355110666648
2020-10-21,276.5597229003906,79.19999694824219,28.649999618530273,27.20049991607666,0.09838229039540075
2020-10-22,275.9544372558594,79.41999816894531,28.110000610351562,27.180499935150145,0.08832394662686618
2020-10-23,282.57257080078125,81.95999908447266,27.549999237060547,27.238999938964845,0.08332417174373989
2020-10-26,274.9522705078125,82.2300033569336,32.459999084472656,27.552499866485597,0.014809448643515263
2020-10-27,281.0841979980469,78.87999725341797,33.349998474121094,27.906499767303465,0.14277475849351
2020-10-28,265.5858154296875,76.4000015258789,40.279998779296875,28.60199966430664,0.07385165091920043
2020-10-29,278.64337158203125,78.0199966430664,37.59000015258789,29.146499633789062,0.14283380358304254
2020-10-30,261.06134033203125,75.29000091552734,38.02000045776367,29.665999698638917,0.06270509278853062
2020-11-02,259.32489013671875,74.69999694824219,37.130001068115234,30.124499797821045,0.06223988294999653
2020-11-03,263.2342224121094,76.58000183105469,35.54999923706055,30.427999782562257,0.050460633924472066
2020-11-04,285.1423645019531,81.3499984741211,29.56999969482422,30.50349979400635,0.11849433022330028
2020-11-05,292.385498046875,83.0,27.579999923706055,30.56449975967407,0.13929062166926925
2020-11-06,291.12542724609375,85.87999725341797,24.860000610351562,30.55749979019165,0.06204250160056515
2020-11-09,276.5993957519531,83.12000274658203,25.75,30.59149980545044,0.007570554574891191
2020-11-10,270.3087158203125,77.98999786376953,24.799999237060547,30.527999782562254,0.07545944719488729
2020-11-11,274.32720947265625,81.27999877929688,23.450000762939453,30.380499839782715,0.03179092101051465
2020-11-12,272.9381408691406,81.83999633789062,25.350000381469727,30.299499893188475,0.00742663646444168
2020-11-13,274.7936096191406,81.43000030517578,23.100000381469727,30.083999919891358,0.03211279196418186
2020-11-16,276.78790283203125,83.7300033569336,22.450000762939453,29.74749994277954,-0.005071680817749546
2020-11-17,272.8587646484375,83.36000061035156,22.709999084472656,29.415499877929687,-0.028560056155314893
2020-11-18,269.8523254394531,82.54000091552734,23.84000015258789,29.174999904632568,-0.03405052793181499
2020-11-19,270.8147888183594,85.54000091552734,23.110000610351562,28.924999904632568,-0.0959364316259987
2020-11-20,267.60003662109375,84.63999938964844,23.700000762939453,28.732499980926512,-0.10126830886295955
2020-11-23,266.3399658203125,85.30999755859375,22.65999984741211,28.242500019073486,-0.12713641850469326
2020-11-24,274.7637634277344,85.06999969482422,21.639999389648438,27.657000064849854,-0.05275689180404423
2020-11-25,273.4441223144531,86.70999908447266,21.25,26.70550012588501,-0.10166297621993631
2020-11-27,275.6468505859375,87.19000244140625,20.84000015258789,25.86800012588501,-0.09483213313680497
2020-11-30,274.81341552734375,92.66000366210938,20.56999969482422,24.995500087738037,-0.22881048242806434
2020-12-01,284.31878662109375,92.62999725341797,20.770000457763672,24.17750005722046,-0.15047946656171915
2020-12-02,285.28125,93.73999786376953,21.170000076293945,23.458500099182128,-0.16842499533476307
2020-12-03,279.6554260253906,92.30999755859375,21.280000686645508,23.044000148773193,-0.18112698585086426
2020-12-04,277.5221862792969,94.04000091552734,20.790000915527344,22.704500198364258,-0.23877048176431376
2020-12-07,283.3563232421875,94.06999969482422,21.299999237060547,22.526500129699706,-0.191818660713972
2020-12-08,281.1933288574219,92.91999816894531,20.68000030517578,22.273000144958495,-0.1827482753334514
2020-12-09,275.7559814453125,89.83000183105469,22.270000457763672,22.146500205993654,-0.15531786383434049
2020-12-10,274.96221923828125,91.66000366210938,22.520000457763672,22.100000190734864,-0.204346271886649
2020-12-11,271.4200744628906,91.6500015258789,23.309999465942383,21.998000144958496,-0.23304356062504047
2020-12-14,272.0550537109375,94.77999877929688,24.719999313354492,22.079000091552736,-0.3006264227191298
2020-12-15,273.4044494628906,97.12000274658203,22.889999389648438,22.101000022888183,-0.34400795556256863
2020-12-16,273.5235595703125,96.8499984741211,22.5,22.09050006866455,-0.33675784751414284
2020-12-17,272.3428039550781,96.83999633789062,21.93000030517578,21.995000076293945,-0.3461689170918454
2020-12-18,274.2478332519531,95.91999816894531,21.56999969482422,21.91800003051758,-0.3092210047231929
2020-12-21,270.666015625,93.2300033569336,25.15999984741211,21.99099998474121,-0.2759354778041087
2020-12-22,265.01031494140625,93.16000366210938,24.229999542236328,22.069499969482422,-0.3204999761843349
2020-12-23,266.0224304199219,91.55000305175781,23.309999465942383,22.15299997329712,-0.2748029899210859
2020-12-24,265.3179016113281,91.80999755859375,21.530000686645508,22.167000007629394,-0.28660168352976945
2020-12-28,274.8431701660156,91.5999984741211,21.700000762939453,22.210000038146973,-0.20392353006448763
2020-12-29,274.6248779296875,90.62000274658203,23.079999923706055,22.335500049591065,-0.18292258631478717
2020-12-30,269.7530822753906,92.29000091552734,22.770000457763672,22.435500049591063,-0.2615376890307079
2020-12-31,271.0330810546875,91.70999908447266,22.75,22.514500045776366,-0.23759913556782275
2021-01-04,266.8459167480469,92.30000305175781,26.969999313354492,22.798999977111816,-0.2855139765213156
2021-01-05,268.8601379394531,92.7699966430664,25.34000015258789,23.026499938964843,-0.27999001507221083
2021-01-06,261.2597351074219,90.33000183105469,25.06999969482422,23.214999961853028,-0.2853377772657963
2021-01-07,266.64752197265625,95.16000366210938,22.3700008392334,23.299499988555908,-0.35362614992570357
2021-01-08,265.4866027832031,94.58000183105469,21.559999465942383,23.263999938964844,-0.34962335279340945
2021-01-11,254.8401336669922,97.25,24.079999923706055,23.34199991226196,-0.49865094040449187
2021-01-12,249.13491821289062,95.36000061035156,23.329999923706055,23.342999935150146,-0.5013068815261806
2021-01-13,249.68063354492188,91.77999877929688,22.209999084472656,23.217499923706054,-0.4136188060193937
2021-01-14,243.72732543945312,90.79000091552734,23.25,23.235499954223634,-0.4392250293198849
2021-01-15,249.40281677246094,88.20999908447266,24.34000015258789,23.32749996185303,-0.3328893186245183
2021-01-19,259.06695556640625,89.44999694824219,23.239999771118164,23.392999935150147,-0.2827877771649754
2021-01-20,265.3973083496094,88.75,21.579999923706055,23.39349994659424,-0.2148116177366454
2021-01-21,270.74530029296875,91.52999877929688,21.31999969482422,23.201499938964844,-0.23576472686680147
2021-01-22,272.36260986328125,92.79000091552734,21.90999984741211,23.085499954223632,-0.25184928567460857
2021-01-25,275.8453063964844,94.12999725341797,23.190000534057617,23.079500007629395,-0.25455840946418173
2021-01-26,279.85382080078125,94.70999908447266,23.020000457763672,23.153999996185302,-0.2353039873625354
2021-01-27,270.0210266113281,88.83999633789062,37.209999084472656,23.929499912261964,-0.17914054888093653
2021-01-28,262.93658447265625,87.5199966430664,30.209999084472656,24.285999870300294,-0.20631293095082007
2021-01-29,256.31854248046875,85.63999938964844,33.09000015258789,24.801999855041505,-0.21665675633144077
2021-02-01,259.9698791503906,87.66000366210938,30.239999771118164,25.176499843597412,-0.23379796728156532
2021-02-02,265.0003662109375,88.86000061035156,25.559999465942383,25.105999851226805,-0.22061096224370633
2021-02-03,264.57373046875,87.88999938964844,22.90999984741211,24.984499835968016,-0.20154398754279992
2021-02-04,264.4150390625,87.83999633789062,21.770000457763672,24.81949987411499,-0.20167755581462432
2021-02-05,266.012451171875,87.9000015258789,20.8700008392334,24.74449987411499,-0.19002603473517007
2021-02-08,264.5043029785156,91.47000122070312,21.239999771118164,24.72849988937378,-0.28534206818746993
2021-02-09,267.3519592285156,90.91000366210938,21.6299991607666,24.605999851226805,-0.24906503266844462
2021-02-10,269.7530822753906,92.3499984741211,21.989999771118164,24.538999843597413,-0.26293256525839476
2021-02-11,268.2846374511719,92.66000366210938,21.25,24.49099988937378,-0.28213309733335906
2021-02-12,268.393798828125,93.7699966430664,19.969999313354492,24.326999855041503,-0.3070476386039718
2021-02-16,271.8367919921875,91.45999908447266,21.459999084472656,24.18299980163574,-0.2252227509691329
2021-02-17,271.43988037109375,89.94000244140625,21.5,24.095999813079835,-0.19312623058639505
2021-02-18,267.2924499511719,88.63999938964844,22.489999771118164,24.14149980545044,-0.19677599990569808
2021-02-19,259.52337646484375,89.58000183105469,22.049999237060547,24.177999782562257,-0.2820825102984555
2021-02-22,258.3029479980469,85.37000274658203,23.450000762939453,24.254999828338622,-0.194172362534812
2021-02-23,263.7898864746094,84.73999786376953,23.110000610351562,24.25099983215332,-0.13471187436365342
2021-02-24,262.2519836425781,86.94000244140625,21.34000015258789,24.16699981689453,-0.19842006708450802
2021-02-25,252.70687866210938,82.41999816894531,28.889999389648438,23.75099983215332,-0.17129293573363658
2021-02-26,255.61404418945312,84.51000213623047,27.950000762939453,23.63799991607666,-0.1961394447108748
2021-03-01,262.8473205566406,86.38999938964844,23.350000381469727,23.15099992752075,-0.18077080377183333
2021-03-02,256.9833679199219,84.12999725341797,24.100000381469727,22.84399995803833,-0.17612105152972096
2021-03-03,253.4212646484375,80.86000061035156,26.670000076293945,22.89949998855591,-0.12919011639160585
2021-03-04,255.63394165039062,77.75,28.56999969482422,23.182499980926515,-0.038814436187564055
2021-03-05,262.22216796875,78.5199966430664,24.65999984741211,23.326999950408936,-0.0029078504723470187
2021-03-08,253.32203674316406,73.95999908447266,25.469999313354492,23.55699987411499,0.030416786682138822
2021-03-09,263.6708984375,78.52999877929688,24.030000686645508,23.69649991989136,0.008691855286828813
2021-03-10,262.8374328613281,77.5199966430664,22.559999465942383,23.742999935150145,0.025366097460460247
2021-03-11,271.7474365234375,81.2300033569336,21.90999984741211,23.738999938964845,0.01188342945546771
2021-03-12,266.3101806640625,81.05000305175781,20.690000534057617,23.710999965667725,-0.02833956897132866
2021-03-15,271.6184997558594,82.5,20.030000686645508,23.714000034332276,-0.0186956418163641
2021-03-16,277.10540771484375,82.75,19.790000915527344,23.63050012588501,0.020305466435780677
2021-03-17,281.798583984375,82.62999725341797,19.229999542236328,23.517000102996825,0.06142606518804391
2021-03-18,276.4505920410156,78.12000274658203,21.579999923706055,23.47150011062622,0.12259964279897356
2021-03-19,287.85107421875,79.05999755859375,20.950000762939453,23.416500186920167,0.19385719090169692
2021-03-22,291.25445556640625,80.30000305175781,18.8799991607666,23.188000106811522,0.19282495013272147
2021-03-23,288.3670654296875,78.37999725341797,20.299999237060547,23.04750003814697,0.21388070347691054
2021-03-24,279.9431457519531,76.4800033569336,21.200000762939453,23.04050006866455,0.18925259811718104
