Date,AVGO,LRCX,VIX,AvgVIX,zscore
2020-06-25,27.243587493896484,29.37485694885254,32.220001220703125,30.760000038146973,0.09732897481629826
2020-06-26,27.116567611694336,28.427640914916992,34.72999954223633,31.121000003814697,0.33399823777214904
2020-06-29,27.325618743896484,28.985822677612305,31.780000686645508,31.298500061035156,0.25551769640268746
2020-06-30,27.839887619018555,30.395368576049805,30.43000030517578,31.47800006866455,0.05113812914708898
2020-07-01,27.58584213256836,29.83342933654785,28.6200008392334,31.626000118255615,0.11033936835244226
2020-07-02,27.82753562927246,30.417917251586914,27.68000030517578,31.719500160217287,0.038516864608585166
2020-07-06,28.120386123657227,31.476016998291016,27.940000534057617,31.890500164031984,-0.1572550948975601
2020-07-07,27.620243072509766,30.8116512298584,29.43000030517578,32.07150020599365,-0.17805592594816877
2020-07-08,28.18919563293457,31.36700439453125,28.079999923706055,32.097000217437746,-0.09210470179646953
2020-07-09,28.359437942504883,31.551191329956055,29.260000228881836,32.18150024414062,-0.07198497523854146
2020-07-10,28.1777286529541,31.947736740112305,27.290000915527344,31.506500244140625,-0.27780555843286403
2020-07-13,27.4605770111084,31.680864334106445,32.189998626708984,31.31150016784668,-0.5207629136806047
2020-07-14,27.793127059936523,32.51906204223633,29.520000457763672,31.067500114440918,-0.6301490339675516
2020-07-15,27.678462982177734,32.2522087097168,27.760000228881836,30.772000217437743,-0.5993194741644957
2020-07-16,27.463232040405273,32.40818786621094,28.0,30.49850015640259,-0.7456062934618974
2020-07-17,27.584075927734375,32.5388069152832,25.68000030517578,30.13550024032593,-0.7312863193937303
2020-07-20,27.973960876464844,33.241703033447266,24.459999084472656,29.602500247955323,-0.7725660011590195
2020-07-21,27.727855682373047,33.54897689819336,24.84000015258789,29.256000232696532,-0.9799051649439945
2020-07-22,27.680219650268555,34.0131950378418,24.31999969482422,28.903500175476076,-1.1458303312015246
2020-07-23,27.31591796875,33.342254638671875,26.079999923706055,28.515500164031984,-1.102856397167658
2020-07-24,26.973665237426758,32.48713684082031,25.84000015258789,28.19650011062622,-0.9926208260385839
2020-07-27,27.58142852783203,33.648582458496094,24.739999771118164,27.697000122070314,-1.077404233642704
2020-07-28,27.111268997192383,32.788761138916016,25.440000534057617,27.380000114440918,-1.0238324473964233
2020-07-29,27.243587493896484,33.90700912475586,24.100000381469727,27.063500118255615,-1.3112500284640463
2020-07-30,27.530269622802734,35.57121276855469,24.760000228881836,26.870500087738037,-1.698200356788557
2020-07-31,27.940439224243164,35.441524505615234,24.459999084472656,26.70950002670288,-1.4714972616149442
2020-08-03,28.33561897277832,35.84089660644531,24.280000686645508,26.526500034332276,-1.4160364545112045
2020-08-04,28.967206954956055,36.17448425292969,23.760000228881836,26.243000030517578,-1.2326973129710537
2020-08-05,29.06864356994629,36.03447341918945,22.989999771118164,25.988500022888182,-1.14308579004394
2020-08-06,29.035127639770508,35.50260925292969,22.649999618530273,25.657999992370605,-0.993014927553426
2020-08-07,28.750207901000977,34.997982025146484,22.209999084472656,25.403999900817873,-0.9656564988504056
2020-08-10,28.876344680786133,35.30997085571289,22.1299991607666,24.90099992752075,-1.00530040895194
2020-08-11,28.58260726928711,34.67566680908203,24.030000686645508,24.626499938964844,-0.9416459021627814
2020-08-12,29.430307388305664,35.85123062133789,22.280000686645508,24.352499961853027,-0.9217809483857311
2020-08-13,29.058061599731445,35.42836380004883,22.1299991607666,24.058999919891356,-0.9595176207451386
2020-08-14,28.91692543029785,35.11075973510742,22.049999237060547,23.877499866485596,-0.9249447956723541
2020-08-17,29.137449264526367,35.621944427490234,21.350000381469727,23.72199993133545,-0.9836051675200431
2020-08-18,28.989259719848633,35.198143005371094,21.510000228881836,23.555499935150145,-0.9192318464260107
2020-08-19,29.039541244506836,34.9744987487793,22.540000915527344,23.466499996185302,-0.8268740949743091
2020-08-20,29.006019592285156,33.68805694580078,22.719999313354492,23.298499965667723,-0.442285416407018
2020-08-21,29.110979080200195,33.212562561035156,22.540000915527344,23.133500003814696,-0.2468057092384841
2020-08-24,29.462060928344727,32.98516082763672,22.3700008392334,23.01500005722046,-0.016585248122529112
2020-08-25,29.65083122253418,33.124237060546875,22.030000686645508,22.844500064849854,0.025974554447698743
2020-08-26,29.96221351623535,33.0584602355957,23.270000457763672,22.803000068664552,0.18792152974350962
2020-08-27,29.915462493896484,32.08587646484375,24.469999313354492,22.788500022888183,0.46895217430366953
2020-08-28,30.41648292541504,32.96261215209961,22.959999084472656,22.713500022888184,0.42414779998658325
2020-08-31,30.622013092041016,31.605682373046875,26.40999984741211,22.819999980926514,0.9392779969408034
2020-09-01,31.714927673339844,32.00224685668945,26.1200008392334,22.938000011444093,1.3126881608411811
2020-09-02,33.07953643798828,34.08272171020508,26.56999969482422,23.117000007629393,1.2862121243259288
2020-09-03,31.057769775390625,32.09339904785156,33.599998474121094,23.664499950408935,0.9857212553893275
2020-09-04,32.015724182128906,31.303112030029297,30.75,24.091499996185302,1.6666702856691984
2020-09-08,30.921051025390625,28.44643211364746,31.459999084472656,24.557999992370604,2.057057294618945
2020-09-09,31.758153915405273,28.276351928710938,28.809999465942383,24.79699993133545,2.4903285012397656
2020-09-10,31.497943878173828,27.95685577392578,29.709999084472656,25.168499851226805,2.4713777708782962
2020-09-11,31.729049682617188,27.62608528137207,26.8700008392334,25.405499935150146,2.679203331899237
2020-09-14,31.949573516845703,28.70015525817871,25.850000381469727,25.595499992370605,2.4455999391374603
2020-09-15,32.365047454833984,29.029987335205078,25.59000015258789,25.807499980926515,2.531896009841721
2020-09-16,32.37650680541992,28.81103515625,26.040000915527344,26.03400001525879,2.6051532326204336
2020-09-17,32.277713775634766,28.744325637817383,26.459999084472656,26.229999923706053,2.580991105277699
2020-09-18,31.731693267822266,28.86836051940918,25.829999923706055,26.385499954223633,2.2943093398393675
2020-09-21,31.31422233581543,29.59662437438965,27.780000686645508,26.64749994277954,1.8782527883453377
2020-09-22,32.186561584472656,29.947134017944336,26.860000610351562,26.87199993133545,2.1657389890210466
2020-09-23,31.296422958374023,29.790205001831055,28.579999923706055,27.199499893188477,1.8099998210939634
2020-09-24,31.37920379638672,30.743988037109375,28.510000228881836,27.461499881744384,1.5511856809042928
2020-09-25,31.76018714904785,31.03529930114746,26.3799991607666,27.55699987411499,1.6337800925216857
2020-09-28,32.69482421875,31.631059646606445,26.190000534057617,27.71849994659424,1.8733535826199839
2020-09-29,32.424224853515625,31.857465744018555,26.270000457763672,27.711499977111817,1.6800168071694224
2020-09-30,32.4295768737793,31.29523468017578,26.3700008392334,27.723999977111816,1.857188656158209
2020-10-01,32.810543060302734,31.99142074584961,26.700000762939453,27.73050003051758,1.8139414196082777
2020-10-02,31.762853622436523,31.008460998535156,27.6299991607666,27.432000064849852,1.6433330997634432
2020-10-05,32.58802032470703,32.28386306762695,27.959999084472656,27.292500019073486,1.621928603506133
2020-10-06,32.399295806884766,32.16592788696289,29.479999542236328,27.19350004196167,1.5728190291945274
2020-10-07,32.644989013671875,32.6177978515625,28.059999465942383,27.15600004196167,1.5440313955074942
2020-10-08,33.231590270996094,33.5290641784668,26.360000610351562,26.988500118255615,1.527386126650459
2020-10-09,33.53156661987305,34.21580505371094,25.0,26.895000076293947,1.4502696203453123
2020-10-12,34.0416145324707,34.91387939453125,25.06999969482422,26.85600004196167,1.4650950692706448
2020-10-13,33.95793914794922,35.29875946044922,26.06999969482422,26.880000019073485,1.3074503058535676
2020-10-14,33.852012634277344,35.30348205566406,26.399999618530273,26.897999954223632,1.2578455751520792
2020-10-15,33.81907653808594,35.42140579223633,26.969999313354492,26.923499965667723,1.2062278475316734
2020-10-16,33.70513916015625,34.42806625366211,27.40999984741211,27.002499961853026,1.4631773327184157
2020-10-19,33.44877243041992,34.29692840576172,29.18000030517578,27.07249994277954,1.3874319603920724
2020-10-20,33.557376861572266,34.29692840576172,29.350000381469727,27.196999931335448,1.4367858686609085
2020-10-21,33.117645263671875,34.584651947021484,28.649999618530273,27.20049991607666,1.147531818540868
2020-10-22,33.235145568847656,33.772430419921875,28.110000610351562,27.180499935150145,1.4533643049091556
2020-10-23,33.177284240722656,33.38661575317383,27.549999237060547,27.238999938964845,1.5469799728907119
2020-10-26,32.31562423706055,32.79325866699219,32.459999084472656,27.552499866485597,1.3398230605879424
2020-10-27,32.00941467285156,32.434791564941406,33.349998474121094,27.906499767303465,1.3120804787201579
2020-10-28,30.90654754638672,31.969724655151367,40.279998779296875,28.60199966430664,0.9554378507747597
2020-10-29,31.600854873657227,33.3243522644043,37.59000015258789,29.146499633789062,0.8499429138527049
2020-10-30,31.121957778930664,32.26970291137695,38.02000045776367,29.665999698638917,0.9600959803243101
2020-11-02,31.266162872314453,33.10645294189453,37.130001068115234,30.124499797821045,0.7655688141769496
2020-11-03,31.489572525024414,34.95349884033203,35.54999923706055,30.427999782562257,0.2930382981352374
2020-11-04,32.457157135009766,35.8789176940918,29.56999969482422,30.50349979400635,0.44512752680154005
2020-11-05,33.902748107910156,37.70616149902344,27.579999923706055,30.56449975967407,0.53415626282989
2020-11-06,33.880496978759766,38.62213897705078,24.860000610351562,30.55749979019165,0.23936152668962296
2020-11-09,33.42831039428711,39.26926803588867,25.75,30.59149980545044,-0.1672546674677641
2020-11-10,32.32364273071289,38.47591781616211,24.799999237060547,30.527999782562254,-0.42268608029971283
2020-11-11,33.46212387084961,39.99752426147461,23.450000762939453,30.380499839782715,-0.3782283637839117
2020-11-12,32.95296859741211,39.474918365478516,25.350000381469727,30.299499893188475,-0.447183218913452
2020-11-13,33.24671173095703,40.21543502807617,23.100000381469727,30.083999919891358,-0.5438456808465758
2020-11-16,33.89741134643555,41.43989181518555,22.450000762939453,29.74749994277954,-0.62870089761074
2020-11-17,33.87871170043945,40.745609283447266,22.709999084472656,29.415499877929687,-0.4214178323133161
2020-11-18,33.880496978759766,40.59465789794922,23.84000015258789,29.174999904632568,-0.37369130730904004
2020-11-19,34.21074295043945,41.28801345825195,23.110000610351562,28.924999904632568,-0.43910799073373336
2020-11-20,34.121726989746094,40.90689468383789,23.700000762939453,28.732499980926512,-0.361109619893868
2020-11-23,34.44841003417969,42.331336975097656,22.65999984741211,28.242500019073486,-0.6553649453683256
2020-11-24,34.913944244384766,42.1143798828125,21.639999389648438,27.657000064849854,-0.37637922028668475
2020-11-25,34.78932571411133,42.146453857421875,21.25,26.70550012588501,-0.4429790260716394
2020-11-27,35.15606689453125,43.0671501159668,20.84000015258789,25.86800012588501,-0.5624677162107924
2020-11-30,35.7462272644043,42.701141357421875,20.56999969482422,24.995500087738037,-0.18052241028433821
2020-12-01,36.01238250732422,44.11519241333008,20.770000457763672,24.17750005722046,-0.4990542644821792
2020-12-02,35.9376106262207,45.20664596557617,21.170000076293945,23.458500099182128,-0.87225381713325
2020-12-03,35.5877799987793,45.664154052734375,21.280000686645508,23.044000148773193,-1.173422026221163
2020-12-04,36.64527130126953,47.16501235961914,20.790000915527344,22.704500198364258,-1.1593206578711708
2020-12-07,37.465087890625,47.9857177734375,21.299999237060547,22.526500129699706,-1.0418381185651726
2020-12-08,37.68939971923828,48.39049530029297,20.68000030517578,22.273000144958495,-1.0657060634771218
2020-12-09,37.04939651489258,46.70420837402344,22.270000457763672,22.146500205993654,-0.8324546065995247
2020-12-10,36.49928665161133,46.35616683959961,22.520000457763672,22.100000190734864,-0.974274824858247
2020-12-11,36.123653411865234,46.50276184082031,23.309999465942383,21.998000144958496,-1.1905378702921432
2020-12-14,36.65595626831055,46.51884460449219,24.719999313354492,22.079000091552736,-0.953638052411696
2020-12-15,37.21318435668945,46.846073150634766,22.889999389648438,22.101000022888183,-0.8021144339521454
2020-12-16,37.82203674316406,46.65503692626953,22.5,22.09050006866455,-0.46605570507151173
2020-12-17,37.9288444519043,45.986385345458984,21.93000030517578,21.995000076293945,-0.20970343293546528
2020-12-18,39.011512756347656,45.487972259521484,21.56999969482422,21.91800003051758,0.4372067253517542
2020-12-21,38.5015983581543,45.701717376708984,25.15999984741211,21.99099998474121,0.13905125792542097
2020-12-22,38.88044357299805,45.10777282714844,24.229999542236328,22.069499969482422,0.4958088130687586
2020-12-23,38.194580078125,44.55735397338867,23.309999465942383,22.15299997329712,0.35519532672074
2020-12-24,38.73320770263672,45.42838668823242,21.530000686645508,22.167000007629394,0.32925353131027
2020-12-28,38.770912170410156,45.02739334106445,21.700000762939453,22.210000038146973,0.47101535224837404
2020-12-29,38.515960693359375,44.755008697509766,23.079999923706055,22.335500049591065,0.43981219468822974
2020-12-30,39.035743713378906,45.81709289550781,22.770000457763672,22.435500049591063,0.34592849212241517
2020-12-31,39.30685043334961,44.6651725769043,22.75,22.514500045776366,0.8271428113555017
