Date,MS,NEE,VIX,AvgVIX,zscore
2020-04-23,30.877634048461914,51.89509582519531,41.380001068115234,46.976000213623045,-0.310666109851217
2020-04-24,31.289653778076172,51.585182189941406,35.93000030517578,45.722500228881835,-0.21048716987930666
2020-04-27,32.39390563964844,52.42449951171875,33.290000915527344,44.11000022888184,-0.2673449329333111
2020-04-28,33.06963348388672,51.49910354614258,33.56999969482422,42.93450012207031,-0.021779749176960198
2020-04-29,33.90925598144531,50.60169219970703,31.229999542236328,41.81900005340576,0.23416461616467607
2020-04-30,32.7786750793457,49.738712310791016,34.150001525878906,40.673500061035156,0.2930892682977121
2020-05-01,31.922426223754883,48.86281204223633,37.189998626708984,39.9875,0.38103023769517014
2020-05-04,31.664716720581055,49.51704406738281,35.970001220703125,39.44600009918213,0.22867389019517367
2020-05-05,31.57327651977539,49.51921081542969,33.61000061035156,38.86450004577637,0.219419094363985
2020-05-06,31.007980346679688,47.91806411743164,34.119998931884766,38.235499954223634,0.47676314935677394
2020-05-07,32.263267517089844,48.30973434448242,31.440000534057617,37.64000005722046,0.5217089579614561
2020-05-08,33.319026947021484,49.43956756591797,27.979999542236328,36.95550012588501,0.4035663460764369
2020-05-11,33.11119842529297,48.933841705322266,27.56999969482422,36.275500202178954,0.4820209115356788
2020-05-12,31.939048767089844,49.05220413208008,33.040000915527344,36.03950033187866,0.34573694352440043
2020-05-13,30.750274658203125,49.523502349853516,35.279998779296875,35.76150026321411,0.13908524561485677
2020-05-14,31.431941986083984,49.97758102416992,32.61000061035156,35.38650026321411,0.11646340108043912
2020-05-15,30.999662399291992,49.034976959228516,31.889999389648438,35.07350015640259,0.2583534055612337
2020-05-18,33.48529052734375,50.67055892944336,29.299999237060547,34.34700002670288,0.1797945488511185
2020-05-19,32.695552825927734,49.60527801513672,30.530000686645508,33.60300006866455,0.3110568693076929
2020-05-20,34.13371658325195,50.09809875488281,27.989999771118164,32.90350008010864,0.3539606269475235
2020-05-21,33.50191116333008,49.260955810546875,29.530000686645508,32.31100006103516,0.4560306498716735
2020-05-22,33.360595703125,50.326236724853516,28.15999984741211,31.92250003814697,0.2348333947406781
2020-05-26,36.32005310058594,50.42522048950195,28.010000228881836,31.658500003814698,0.5014168772652673
2020-05-27,38.9553337097168,51.89293670654297,27.6200008392334,31.361000061035156,0.4700186843269769
2020-05-28,36.91029739379883,54.09450149536133,28.59000015258789,31.229000091552734,-0.15644848849660836
2020-05-29,36.74404525756836,54.99837112426758,27.510000228881836,30.89700002670288,-0.3486070054383715
2020-06-01,37.15969467163086,55.32080078125,28.229999542236328,30.449000072479247,-0.37127584951116505
2020-06-02,37.8912467956543,55.52637481689453,26.84000015258789,29.992500019073486,-0.3406633341499294
2020-06-03,38.99689483642578,56.17121887207031,25.65999984741211,29.594999980926513,-0.35949733012109447
2020-06-04,40.47662353515625,54.50716781616211,25.809999465942383,29.179500007629393,0.10764113436290763
2020-06-05,41.17493438720703,55.04598617553711,24.520000457763672,28.8335000038147,0.07011727641915377
2020-06-08,41.69034194946289,56.36598205566406,25.809999465942383,28.725,-0.13726961449188643
2020-06-09,41.89817810058594,55.97431945800781,27.56999969482422,28.725,-0.04088674088098054
2020-06-10,40.47662353515625,55.5674934387207,27.56999969482422,28.451499938964844,-0.09894034471245886
2020-06-11,37.05162048339844,53.73679733276367,40.790000915527344,28.727000045776368,-0.07310649914417264
2020-06-12,38.47316360473633,53.42953109741211,36.09000015258789,28.901000022888184,0.12407140659460801
2020-06-15,39.404239654541016,53.78874969482422,34.400001525878906,29.026500129699706,0.14402258973763685
2020-06-16,40.368560791015625,53.70218276977539,33.66999816894531,29.245000076293945,0.25403672940207195
2020-06-17,39.70349884033203,53.88178253173828,33.470001220703125,29.392000102996825,0.15480405101023842
2020-06-18,39.55387496948242,53.86664581298828,32.939998626708984,29.639500045776366,0.14330021834452183
2020-06-19,39.013526916503906,52.4124870300293,35.119998931884766,29.91899995803833,0.37441672186818553
2020-06-22,39.38760757446289,53.45766067504883,31.770000457763672,30.09949998855591,0.20692154010569092
2020-06-23,39.81157684326172,52.628868103027344,31.3700008392334,30.267500019073488,0.4093470649653215
2020-06-24,39.03014373779297,52.29563522338867,33.84000015258789,30.57849998474121,0.39878786443673897
2020-06-25,40.559757232666016,51.752479553222656,32.220001220703125,30.760000038146973,0.6523627576236409
2020-06-26,39.11328125,51.116294860839844,34.72999954223633,31.121000003814697,0.6365874425366644
2020-06-29,39.27122497558594,51.55339813232422,31.780000686645508,31.298500061035156,0.5666838879930878
2020-06-30,40.15242004394531,51.97103500366211,30.43000030517578,31.47800006866455,0.570435290293101
2020-07-01,39.57881164550781,53.28887176513672,28.6200008392334,31.626000118255615,0.2582757303113244
2020-07-02,39.728450775146484,53.31916046142578,27.68000030517578,31.719500160217287,0.2668290022918433
2020-07-06,40.584693908691406,53.44035720825195,27.940000534057617,31.890500164031984,0.32592511320424367
2020-07-07,39.479061126708984,53.3884162902832,29.43000030517578,32.07150020599365,0.22924625011462882
2020-07-08,40.65952682495117,54.80577850341797,28.079999923706055,32.097000217437746,0.06713082507318782
2020-07-09,39.49567413330078,54.528804779052734,29.260000228881836,32.18150024414062,0.00867098663374615
2020-07-10,41.39939498901367,56.175559997558594,27.290000915527344,31.506500244140625,-0.12827397752555178
2020-07-13,41.748538970947266,55.44846725463867,32.189998626708984,31.31150016784668,0.04710980173351773
2020-07-14,41.981300354003906,56.81391143798828,29.520000457763672,31.067500114440918,-0.19643387008959812
2020-07-15,42.68791961669922,56.045711517333984,27.760000228881836,30.772000217437743,0.021489021190172253
2020-07-16,43.76032257080078,58.07547378540039,28.0,30.49850015640259,-0.270377592800203
2020-07-17,43.569129943847656,59.59023666381836,25.68000030517578,30.13550024032593,-0.5839645492133559
2020-07-20,43.11189651489258,59.36300277709961,24.459999084472656,29.602500247955323,-0.583859340293266
2020-07-21,43.5441780090332,59.79579544067383,24.84000015258789,29.256000232696532,-0.6264234523710982
2020-07-22,42.3969612121582,60.68086242675781,24.31999969482422,28.903500175476076,-0.9096748097807584
2020-07-23,42.031185150146484,60.799869537353516,26.079999923706055,28.515500164031984,-0.9681928489405925
2020-07-24,41.71529769897461,60.6440544128418,25.84000015258789,28.19650011062622,-0.9683487461437098
2020-07-27,42.66297912597656,60.07712173461914,24.739999771118164,27.697000122070314,-0.7663530551599924
2020-07-28,41.78179931640625,60.59861373901367,25.440000534057617,27.380000114440918,-0.9530719018263337
2020-07-29,42.056129455566406,60.90156936645508,24.100000381469727,27.063500118255615,-0.9855973663628654
2020-07-30,40.97626495361328,61.096317291259766,24.760000228881836,26.870500087738037,-1.1278491237781818
2020-07-31,40.91767501831055,60.741432189941406,24.459999084472656,26.70950002670288,-1.0643669348553297
2020-08-03,41.40317916870117,60.068450927734375,24.280000686645508,26.526500034332276,-0.8863539162987308
2020-08-04,41.23575973510742,61.68273162841797,23.760000228881836,26.243000030517578,-1.2170333967547116
2020-08-05,41.66268539428711,61.407920837402344,22.989999771118164,25.988500022888182,-1.1222536496571367
2020-08-06,41.39480972290039,61.19802474975586,22.649999618530273,25.657999992370605,-1.1072353523135527
2020-08-07,42.148197174072266,62.27349853515625,22.209999084472656,25.403999900817873,-1.2439947796503803
2020-08-10,42.34074783325195,61.37764358520508,22.1299991607666,24.90099992752075,-1.050857447575989
2020-08-11,43.34526824951172,60.11172866821289,24.030000686645508,24.626499938964844,-0.7071898552412785
2020-08-12,43.8475341796875,61.58320617675781,22.280000686645508,24.352499961853027,-0.945359073993912
2020-08-13,43.68012237548828,61.542083740234375,22.1299991607666,24.058999919891356,-0.9535183750895306
2020-08-14,43.78055953979492,60.69816589355469,22.049999237060547,23.877499866485596,-0.7793975511854232
2020-08-17,42.92671203613281,61.236976623535156,21.350000381469727,23.72199993133545,-0.9668504165600763
2020-08-18,42.62535095214844,61.24995040893555,21.510000228881836,23.555499935150145,-0.9984880044321126
2020-08-19,43.00205612182617,61.096317291259766,22.540000915527344,23.466499996185302,-0.9321681424043275
2020-08-20,42.52490997314453,61.04655838012695,22.719999313354492,23.298499965667723,-0.9685635541140799
2020-08-21,42.77602767944336,61.11146545410156,22.540000915527344,23.133500003814696,-0.9569526158749018
2020-08-24,43.839149475097656,61.15907669067383,22.3700008392334,23.01500005722046,-0.8635365502357794
2020-08-25,43.5712776184082,60.87343215942383,22.030000686645508,22.844500064849854,-0.8337599410177853
2020-08-26,43.286659240722656,60.37356948852539,23.270000457763672,22.803000068664552,-0.7638651952024046
2020-08-27,44.04006576538086,60.65194320678711,24.469999313354492,22.788500022888183,-0.7453250986178761
2020-08-28,44.27444839477539,60.797672271728516,22.959999084472656,22.713500022888184,-0.7510770967137775
2020-08-31,43.74707794189453,60.71501922607422,26.40999984741211,22.819999980926514,-0.7859152076724872
2020-09-01,44.01494216918945,60.27135467529297,26.1200008392334,22.938000011444093,-0.6736024773083522
2020-09-02,44.57581329345703,62.69194412231445,26.56999969482422,23.117000007629393,-1.0910246383064826
2020-09-03,44.157264709472656,61.02385711669922,33.599998474121094,23.664499950408935,-0.8064636539752641
2020-09-04,44.12377166748047,60.312679290771484,30.75,24.091499996185302,-0.6711413150885991
2020-09-08,41.997535705566406,60.44099426269531,31.459999084472656,24.557999992370604,-0.9015241383719738
2020-09-09,42.7425537109375,61.41096878051758,28.809999465942383,24.79699993133545,-1.0185377640265818
2020-09-10,42.09798812866211,60.22350311279297,29.709999084472656,25.168499851226805,-0.8494475129328529
2020-09-11,42.148197174072266,60.49317169189453,26.8700008392334,25.405499935150146,-0.8971366591881835
2020-09-14,42.817893981933594,61.3130989074707,25.850000381469727,25.595499992370605,-0.9921924575881715
2020-09-15,42.181678771972656,64.31002807617188,25.59000015258789,25.807499980926515,-1.6375342962601394
2020-09-16,42.817893981933594,60.97167205810547,26.040000915527344,26.03400001525879,-0.9256728318832718
2020-09-17,42.06449890136719,60.7911376953125,26.459999084472656,26.229999923706053,-0.9632737020715872
2020-09-18,41.922183990478516,60.22568893432617,25.829999923706055,26.385499954223633,-0.8668551461692695
2020-09-21,40.48237609863281,60.069091796875,27.780000686645508,26.64749994277954,-0.975423604450862
2020-09-22,39.87128829956055,60.47362518310547,26.860000610351562,26.87199993133545,-1.1132661023396104
2020-09-23,38.85838317871094,59.4405632019043,28.579999923706055,27.199499893188477,-1.0098377650924275
2020-09-24,39.01743698120117,60.360530853271484,28.510000228881836,27.461499881744384,-1.1737097566764856
2020-09-25,39.37739562988281,61.291358947753906,26.3799991607666,27.55699987411499,-1.3202912981181463
2020-09-28,40.49911117553711,61.79591369628906,26.190000534057617,27.71849994659424,-1.3102409234748307
2020-09-29,39.5448112487793,61.574066162109375,26.270000457763672,27.711499977111817,-1.3591991893604156
2020-09-30,40.4739990234375,60.36487579345703,26.3700008392334,27.723999977111816,-1.0338598912634145
2020-10-01,39.561553955078125,61.49579620361328,26.700000762939453,27.73050003051758,-1.3423327243106598
2020-10-02,40.155906677246094,61.149993896484375,27.6299991607666,27.432000064849852,-1.2175492271072688
2020-10-05,40.68326950073242,62.615840911865234,27.959999084472656,27.292500019073486,-1.4521972357449993
2020-10-06,39.9633674621582,63.131263732910156,29.479999542236328,27.19350004196167,-1.6221550324141116
2020-10-07,40.775360107421875,64.61885833740234,28.059999465942383,27.15600004196167,-1.833546314537322
2020-10-08,41.01811981201172,65.47139739990234,26.360000610351562,26.988500118255615,-1.9761957476653538
2020-10-09,40.87581253051758,65.87809753417969,25.0,26.895000076293947,-2.0691786086246755
2020-10-12,42.47468566894531,66.47834777832031,25.06999969482422,26.85600004196167,-2.0316814652502653
2020-10-13,42.223541259765625,65.5649185180664,26.06999969482422,26.880000019073485,-1.8779788153062853
2020-10-14,42.39934158325195,65.38441467285156,26.399999618530273,26.897999954223632,-1.825830146311265
2020-10-15,42.96857452392578,64.9102783203125,26.969999313354492,26.923499965667723,-1.678469981664866
2020-10-16,43.403865814208984,66.46312713623047,27.40999984741211,27.002499961853026,-1.9389620418923719
2020-10-19,42.65046310424805,65.14735412597656,29.18000030517578,27.07249994277954,-1.755386989808483
2020-10-20,43.08576965332031,65.46053314208984,29.350000381469727,27.196999931335448,-1.774354769007807
2020-10-21,42.17332458496094,64.74065399169922,28.649999618530273,27.20049991607666,-1.7222393991903393
2020-10-22,43.3369026184082,65.73890686035156,28.110000610351562,27.180499935150145,-1.804331708432258
2020-10-23,43.42060852050781,65.91290283203125,27.549999237060547,27.238999938964845,-1.8301454959267767
2020-10-26,42.12309646606445,65.821533203125,32.459999084472656,27.552499866485597,-1.9376770771272378
2020-10-27,40.67490768432617,65.92374420166016,33.349998474121094,27.906499767303465,-2.0974782452252567
2020-10-28,39.8210563659668,64.77542877197266,40.279998779296875,28.60199966430664,-1.9562314929286277
2020-10-29,40.580047607421875,64.38399505615234,37.59000015258789,29.146499633789062,-1.8066544721500615
2020-10-30,40.60533142089844,63.68804931640625,38.02000045776367,29.665999698638917,-1.6686222341322372
2020-11-02,41.642608642578125,65.35829162597656,37.130001068115234,30.124499797821045,-1.893837136666559
2020-11-03,43.16056823730469,66.1325454711914,35.54999923706055,30.427999782562257,-1.8980566568550956
2020-11-04,43.37138366699219,63.783729553222656,29.56999969482422,30.50349979400635,-1.4200770711474153
2020-11-05,44.0207405090332,65.0277328491211,27.579999923706055,30.56449975967407,-1.5997196433999101
2020-11-06,43.59908676147461,65.87158966064453,24.860000610351562,30.55749979019165,-1.8048564415966981
2020-11-09,47.24217224121094,65.68887329101562,25.75,30.59149980545044,-1.4173548422245683
2020-11-10,47.014488220214844,66.1064682006836,24.799999237060547,30.527999782562254,-1.5207072669816486
2020-11-11,47.51203536987305,67.45487213134766,23.450000762939453,30.380499839782715,-1.735354074936789
2020-11-12,46.8458137512207,66.697998046875,25.350000381469727,30.299499893188475,-1.6522471279341837
2020-11-13,47.73973083496094,67.1503677368164,23.100000381469727,30.083999919891358,-1.6540337818783983
2020-11-16,49.00468826293945,67.63752746582031,22.450000762939453,29.74749994277954,-1.6267579372432306
2020-11-17,49.59500503540039,66.64581298828125,22.709999084472656,29.415499877929687,-1.3765222971374464
2020-11-18,49.59500503540039,65.93245697021484,23.84000015258789,29.174999904632568,-1.2375403295378384
2020-11-19,49.44321823120117,65.35829162597656,23.110000610351562,28.924999904632568,-1.1403384722594867
2020-11-20,48.7516975402832,65.72367095947266,23.700000762939453,28.732499980926512,-1.2783220537377973
2020-11-23,50.82624053955078,64.87113952636719,22.65999984741211,28.242500019073486,-0.9118346144197984
2020-11-24,53.634456634521484,65.22782135009766,21.639999389648438,27.657000064849854,-0.7100671465066616
2020-11-25,53.53327178955078,66.39898681640625,21.25,26.70550012588501,-0.9480173024450198
2020-11-27,53.83685302734375,65.66482543945312,20.84000015258789,25.86800012588501,-0.7756574791146893
2020-11-30,52.14179992675781,64.31883239746094,20.56999969482422,24.995500087738037,-0.6771532808188486
2020-12-01,53.36460494995117,64.80828857421875,20.770000457763672,24.17750005722046,-0.6543965542376372
2020-12-02,53.9886589050293,64.94813537597656,21.170000076293945,23.458500099182128,-0.6213622799519499
2020-12-03,54.02237319946289,64.10906982421875,21.280000686645508,23.044000148773193,-0.4546319057945751
2020-12-04,54.81509017944336,63.383628845214844,20.790000915527344,22.704500198364258,-0.2367230725141971
2020-12-07,54.1910514831543,64.03915405273438,21.299999237060547,22.526500129699706,-0.4247168797588952
2020-12-08,53.89588928222656,64.39749908447266,20.68000030517578,22.273000144958495,-0.523043793503206
2020-12-09,54.283817291259766,64.38874816894531,22.270000457763672,22.146500205993654,-0.4838670217518513
2020-12-10,54.34284591674805,64.04788970947266,22.520000457763672,22.100000190734864,-0.4117562736490995
2020-12-11,53.398338317871094,64.50239562988281,23.309999465942383,21.998000144958496,-0.5915414707985234
2020-12-14,52.1839599609375,64.28388214111328,24.719999313354492,22.079000091552736,-0.6662715385379954
2020-12-15,53.92961502075195,65.47254180908203,22.889999389648438,22.101000022888183,-0.7292348486719931
2020-12-16,54.16575241088867,65.06175994873047,22.5,22.09050006866455,-0.6263932471204815
2020-12-17,54.53679656982422,65.60364532470703,21.93000030517578,21.995000076293945,-0.6961269218998782
2020-12-18,54.12358093261719,65.12294006347656,21.56999969482422,21.91800003051758,-0.6423864145665987
2020-12-21,57.20165252685547,65.02679443359375,25.15999984741211,21.99099998474121,-0.3263286765516996
2020-12-22,56.1981201171875,65.2977523803711,24.229999542236328,22.069499969482422,-0.47605501938020345
2020-12-23,57.522117614746094,64.96561431884766,23.309999465942383,22.15299997329712,-0.2834537813663967
2020-12-24,57.42091369628906,65.53372955322266,21.530000686645508,22.167000007629394,-0.4039145051201475
2020-12-28,57.38719177246094,65.9794692993164,21.700000762939453,22.210000038146973,-0.49401460311879547
2020-12-29,57.1004638671875,65.83963012695312,23.079999923706055,22.335500049591065,-0.4944664067513569
2020-12-30,57.2100830078125,66.34654998779297,22.770000457763672,22.435500049591063,-0.5826401171170392
2020-12-31,57.791969299316406,67.43034362792969,22.75,22.514500045776366,-0.7375866156487835
2021-01-04,57.62331008911133,64.86946868896484,26.969999313354492,22.798999977111816,-0.25494721681326105
2021-01-05,58.6015510559082,65.35017395019531,25.34000015258789,23.026499938964843,-0.2541091907171723
2021-01-06,62.135013580322266,68.54907989501953,25.06999969482422,23.214999961853028,-0.5360324597908881
2021-01-07,63.19759750366211,69.30073547363281,22.3700008392334,23.299499988555908,-0.5798361390769504
2021-01-08,63.45901870727539,70.9089126586914,21.559999465942383,23.263999938964844,-0.8679026873792408
2021-01-11,64.14209747314453,69.65033721923828,24.079999923706055,23.34199991226196,-0.5567146392531295
2021-01-12,63.92283630371094,69.70277404785156,23.329999923706055,23.342999935150146,-0.5881103178393431
2021-01-13,63.72043991088867,71.52946472167969,22.209999084472656,23.217499923706054,-0.9635518743081886
2021-01-14,64.48786163330078,72.13253784179688,23.25,23.235499954223634,-1.006918626789385
2021-01-15,63.45058822631836,71.70429992675781,24.34000015258789,23.32749996185303,-1.023681008093938
2021-01-19,63.23975372314453,72.37725830078125,23.239999771118164,23.392999935150147,-1.1751578957266036
2021-01-20,63.11325454711914,73.46104431152344,21.579999923706055,23.39349994659424,-1.3985292913904221
2021-01-21,62.99518966674805,73.16388702392578,21.31999969482422,23.201499938964844,-1.3520390895133434
2021-01-22,62.51449966430664,73.60089111328125,21.90999984741211,23.085499954223632,-1.483612045743053
2021-01-25,61.03871536254883,75.92578125,23.190000534057617,23.079500007629395,-2.079119681800437
2021-01-26,60.05204391479492,74.49238586425781,23.020000457763672,23.153999996185302,-1.8951610150360472
2021-01-27,57.69919204711914,70.08735656738281,37.209999084472656,23.929499912261964,-1.2642098356023141
2021-01-28,58.758766174316406,72.07135009765625,30.209999084472656,24.285999870300294,-1.5483986009938395
2021-01-29,56.83460998535156,70.68167877197266,33.09000015258789,24.801999855041505,-1.4635148122933803
2021-02-01,57.360164642333984,71.40711212158203,30.239999771118164,25.176499843597412,-1.5540839163523752
2021-02-02,60.14043045043945,72.48213958740234,25.559999465942383,25.105999851226805,-1.4949703897886117
2021-02-03,59.84375762939453,72.58702850341797,22.90999984741211,24.984499835968016,-1.544062787794787
2021-02-04,61.27627182006836,72.54332733154297,21.770000457763672,24.81949987411499,-1.3971750766726252
2021-02-05,62.0645751953125,73.0677261352539,20.8700008392334,24.74449987411499,-1.4231967828306749
2021-02-08,62.920719146728516,72.89293670654297,21.239999771118164,24.72849988937378,-1.3064437576677295
2021-02-09,62.92918395996094,73.26876068115234,21.6299991607666,24.605999851226805,-1.378847260813841
2021-02-10,63.005462646484375,73.33867645263672,21.989999771118164,24.538999843597413,-1.3851007065849112
2021-02-11,62.4884147644043,73.37364959716797,21.25,24.49099988937378,-1.4418586256016426
2021-02-12,63.24281692504883,72.65694427490234,19.969999313354492,24.326999855041503,-1.2293527597945986
2021-02-16,64.4634017944336,70.96138000488281,21.459999084472656,24.18299980163574,-0.7811065858772571
2021-02-17,63.95481491088867,70.515625,21.5,24.095999813079835,-0.7433877495492713
2021-02-18,63.429298400878906,70.55934143066406,22.489999771118164,24.14149980545044,-0.8026671342660254
2021-02-19,64.4210433959961,68.26065063476562,22.049999237060547,24.177999782562257,-0.25901957344085713
2021-02-22,65.60774230957031,65.63858032226562,23.450000762939453,24.254999828338622,0.366463024529325
2021-02-23,65.69252014160156,65.2977523803711,23.110000610351562,24.25099983215332,0.44105506752587487
2021-02-24,67.70989227294922,64.4674301147461,21.34000015258789,24.16699981689453,0.7976931205950796
2021-02-25,66.48084259033203,65.06925964355469,28.889999389648438,23.75099983215332,0.5617198115118308
2021-02-26,65.15849304199219,64.55966186523438,27.950000762939453,23.63799991607666,0.5332717518400811
2021-03-01,67.09960174560547,66.69466400146484,23.350000381469727,23.15099992752075,0.3048139253580195
2021-03-02,68.48128509521484,66.3696060180664,24.100000381469727,22.84399995803833,0.5016079193815833
2021-03-03,69.5577621459961,63.71622085571289,26.670000076293945,22.89949998855591,1.1225446738972378
2021-03-04,68.75251770019531,62.63553237915039,28.56999969482422,23.182499980926515,1.2553109525540223
2021-03-05,68.54907989501953,62.117164611816406,24.65999984741211,23.326999950408936,1.3366526402751169
2021-03-08,68.7440185546875,62.257747650146484,25.469999313354492,23.55699987411499,1.3280931498998125
2021-03-09,68.53211212158203,65.03412628173828,24.030000686645508,23.69649991989136,0.7667068458831566
2021-03-10,70.43084716796875,65.42069244384766,22.559999465942383,23.742999935150145,0.8748008180232945
2021-03-11,70.56646728515625,65.77214813232422,21.90999984741211,23.738999938964845,0.8194274942892568
2021-03-12,71.49040222167969,66.48381805419922,20.690000534057617,23.710999965667725,0.7700213768420944
2021-03-15,71.08354187011719,66.3520278930664,20.030000686645508,23.714000034332276,0.7563972228475297
2021-03-16,69.96463775634766,66.22901916503906,19.790000915527344,23.63050012588501,0.6722824408762
2021-03-17,71.08354187011719,64.1028060913086,19.229999542236328,23.517000102996825,1.1946093688998742
2021-03-18,71.15135955810547,62.49496078491211,21.579999923706055,23.47150011062622,1.5144140371262511
2021-03-19,70.3036880493164,62.240150451660156,20.950000762939453,23.416500186920167,1.4821776139824037
2021-03-22,69.43911743164062,62.98698806762695,18.8799991607666,23.188000106811522,1.253159418571426
