Date,KBE,XLF,VIX,AvgVIX,zscore
2020-03-04,33.34694290161133,24.7168025970459,31.989999771118164,22.05799994468689,0.6689975279469472
2020-03-05,31.742582321166992,23.524988174438477,39.619998931884766,23.281499910354615,1.1023330241240934
2020-03-06,30.47422218322754,22.724515914916992,41.939998626708984,24.630499839782715,1.2170653965373646
2020-03-09,25.988771438598633,20.28752326965332,54.459999084472656,26.57999978065491,0.9897521159009982
2020-03-10,27.685516357421875,21.479331970214844,47.29999923706055,28.192999744415282,0.6417939302910284
2020-03-11,25.795578002929688,20.3142032623291,53.900001525878906,30.12899980545044,0.7683426578435201
2020-03-12,23.510854721069336,18.117353439331055,75.47000122070312,33.21549987792969,2.188588762882445
2020-03-13,26.23236656188965,20.500980377197266,57.83000183105469,35.39949998855591,0.8717131423702726
2020-03-16,22.847274780273438,17.690433502197266,82.69000244140625,38.850000095367434,2.2616823153878123
2020-03-17,24.132434844970703,18.6510009765625,75.91000366210938,41.9040002822876,1.905119642834895
2020-03-18,21.45291519165039,17.067846298217773,76.44999694824219,45.007500123977664,1.9740327483435773
2020-03-19,22.83887481689453,17.4414005279541,72.0,47.829500102996825,2.654242794624434
2020-03-20,21.32692527770996,16.818811416625977,66.04000091552734,50.27750015258789,2.257936835953005
2020-03-23,19.553340911865234,15.840230941772461,61.59000015258789,52.10550012588501,2.1921251486122166
2020-03-24,21.852739334106445,17.804563522338867,61.66999816894531,53.796500015258786,1.1592129924452756
2020-03-25,22.275421142578125,18.28891944885254,63.95000076293945,55.61600008010864,0.7711877579730424
2020-03-26,24.23667335510254,19.43701934814453,61.0,56.708000087738036,0.7379108283232471
2020-03-27,23.340585708618164,18.84503173828125,65.54000091552734,57.97950010299682,0.861502322720827
2020-03-30,23.40821647644043,19.203815460205078,57.08000183105469,59.16250028610229,0.34724909701422796
2020-03-31,22.791091918945312,18.67460823059082,53.540000915527344,59.99850034713745,0.6276975707563511
2020-04-01,21.269432067871094,17.535478591918945,57.060001373291016,61.252000427246095,1.0527617904683264
2020-04-02,21.624488830566406,17.974987030029297,50.90999984741211,61.81650047302246,0.6743400620872905
2020-04-03,20.66922950744629,17.6162052154541,46.79999923706055,62.059500503540036,0.36837355352335077
2020-04-06,22.283876419067383,18.88091278076172,45.2400016784668,61.598500633239745,-0.17263312783751283
2020-04-07,23.112335205078125,19.069271087646484,46.70000076293945,61.568500709533694,0.2901199963060795
2020-04-08,24.219768524169922,19.903438568115234,43.349998474121094,61.041000556945804,-0.027482775173238598
2020-04-09,26.028852462768555,20.9708194732666,41.66999816894531,59.35100040435791,-0.07161496975398271
2020-04-13,24.710079193115234,20.20840072631836,41.16999816894531,58.51800022125244,-0.0646383764955863
2020-04-14,24.355024337768555,20.298097610473633,37.7599983215332,56.27150001525879,-0.536916675177626
2020-04-15,22.78264617919922,19.41907501220703,40.84000015258789,54.51799983978272,-0.5768430560792018
2020-04-16,21.99644660949707,19.0782413482666,40.11000061035156,52.70100002288818,-0.7554410283045518
2020-04-17,23.8055362701416,20.08283042907715,38.150001525878906,51.00850009918213,-0.6986295753996595
2020-04-20,23.644914627075195,19.733013153076172,43.83000183105469,49.898000144958495,-0.2847185683676118
2020-04-21,22.84181785583496,19.096181869506836,45.40999984741211,49.089000129699706,-0.0031119245909721825
2020-04-22,22.89253807067871,19.30247688293457,41.97999954223633,48.104500198364256,-0.28786459456482144
2020-04-23,23.18842124938965,19.221750259399414,41.380001068115234,46.976000213623045,0.11531611717616358
2020-04-24,23.780176162719727,19.499807357788086,35.93000030517578,45.722500228881835,0.21515056898330984
2020-04-27,25.242664337158203,20.163557052612305,33.290000915527344,44.11000022888184,0.4995855911539029
2020-04-28,25.91895294189453,20.378822326660156,33.56999969482422,42.93450012207031,0.7784720939945504
2020-04-29,27.449068069458008,20.9708194732666,31.229999542236328,41.81900005340576,1.2407408643175326
2020-04-30,26.46844482421875,20.44161033630371,34.150001525878906,40.673500061035156,1.1853000077358984
2020-05-01,25.23421287536621,19.786836624145508,37.189998626708984,39.9875,1.0973570873325194
2020-05-04,24.96368980407715,19.60744285583496,35.970001220703125,39.44600009918213,1.135756093937348
2020-05-05,24.57482147216797,19.544658660888672,33.61000061035156,38.86450004577637,0.8773468734559734
2020-05-06,23.949251174926758,19.12308692932129,34.119998931884766,38.235499954223634,0.9769661037976152
2020-05-07,24.346572875976562,19.571561813354492,31.440000534057617,37.64000005722046,0.6231858248781776
2020-05-08,25.386371612548828,19.993133544921875,27.979999542236328,36.95550012588501,0.9063360180197945
2020-05-11,24.481830596923828,19.60744285583496,27.56999969482422,36.275500202178954,0.6904921926464718
2020-05-12,23.256053924560547,19.096181869506836,33.040000915527344,36.03950033187866,0.37966454886440076
2020-05-13,22.030261993408203,18.531097412109375,35.279998779296875,35.76150026321411,0.155344465507622
2020-05-14,22.81646156311035,19.006484985351562,32.61000061035156,35.38650026321411,0.1176459520046529
2020-05-15,22.537487030029297,18.88091278076172,31.889999389648438,35.07350015640259,0.06171675770848226
2020-05-18,24.62554359436035,19.849618911743164,29.299999237060547,34.34700002670288,0.43399080742046325
2020-05-19,23.695640563964844,19.365264892578125,30.530000686645508,33.60300006866455,0.3533132047225217
2020-05-20,24.811519622802734,19.795801162719727,27.989999771118164,32.90350008010864,0.6923551523077404
2020-05-21,24.71853256225586,19.733013153076172,29.530000686645508,32.31100006103516,0.7073623200282626
2020-05-22,24.431106567382812,19.661256790161133,28.15999984741211,31.92250003814697,0.5571141230656698
2020-05-26,26.409263610839844,20.683786392211914,28.010000228881836,31.658500003814698,0.7413134265940148
2020-05-27,28.269081115722656,21.58074951171875,27.6200008392334,31.361000061035156,1.0180097379661526
2020-05-28,27.203916549682617,21.239904403686523,28.59000015258789,31.229000091552734,0.581651456834936
2020-05-29,26.586801528930664,20.997726440429688,27.510000228881836,30.89700002670288,0.40070690093700834
2020-06-01,26.950300216674805,21.239904403686523,28.229999542236328,30.449000072479247,0.34729628380985517
2020-06-02,26.992568969726562,21.410322189331055,26.84000015258789,29.992500019073486,0.11240693793084769
2020-06-03,28.353609085083008,22.208614349365234,25.65999984741211,29.594999980926513,0.08682039163779436
2020-06-04,29.32577896118164,22.692968368530273,25.809999465942383,29.179500007629393,0.2065548398492113
2020-06-05,30.991159439086914,23.536104202270508,24.520000457763672,28.8335000038147,0.3901086419201098
2020-06-08,31.99713897705078,23.98458480834961,25.809999465942383,28.725,0.5987518401043886
2020-06-09,31.210948944091797,23.473318099975586,27.56999969482422,28.725,0.6941351628551969
2020-06-10,29.283525466918945,22.59430503845215,27.56999969482422,28.451499938964844,0.32611242426343096
2020-06-11,26.612154006958008,20.74657440185547,40.790000915527344,28.727000045776368,0.8278628696736647
2020-06-12,27.635051727294922,21.374448776245117,36.09000015258789,28.901000022888184,0.7637624631862057
2020-06-15,27.905563354492188,21.670446395874023,34.400001525878906,29.026500129699706,0.5379112577162749
2020-06-16,28.86082649230957,22.01128387451172,33.66999816894531,29.245000076293945,0.8727269548530932
2020-06-17,27.973196029663086,21.679412841796875,33.470001220703125,29.392000102996825,0.5859938644580729
2020-06-18,28.04082679748535,21.652496337890625,32.939998626708984,29.639500045776366,0.691756837645921
2020-06-19,27.804122924804688,21.508987426757812,35.119998931884766,29.91899995803833,0.703721413123349
2020-06-22,27.74358558654785,21.40247344970703,31.770000457763672,30.09949998855591,0.8190037171847757
2020-06-23,27.53896713256836,21.501768112182617,31.3700008392334,30.267500019073488,0.47030826321453356
2020-06-24,26.09807014465332,20.743518829345703,33.84000015258789,30.57849998474121,0.357733505920994
2020-06-25,26.950672149658203,21.294147491455078,32.220001220703125,30.760000038146973,0.2604437723796983
2020-06-26,25.31368064880371,20.382448196411133,34.72999954223633,31.121000003814697,0.21333922914782294
2020-06-29,26.24301528930664,20.60811996459961,31.780000686645508,31.298500061035156,0.7093253970076863
2020-06-30,26.890987396240234,20.8879451751709,30.43000030517578,31.47800006866455,0.8582653138596994
2020-07-01,25.893449783325195,20.707412719726562,28.6200008392334,31.626000118255615,0.22669411390124125
2020-07-02,25.84229278564453,20.734495162963867,27.68000030517578,31.719500160217287,0.13588704419899272
2020-07-06,26.09807014465332,21.131671905517578,27.940000534057617,31.890500164031984,-0.26622566952240984
2020-07-07,25.168733596801758,20.698383331298828,29.43000030517578,32.07150020599365,-0.42846792310143456
2020-07-08,25.228422164916992,20.915027618408203,28.079999923706055,32.097000217437746,-0.7215698910995619
2020-07-09,24.230876922607422,20.472715377807617,29.260000228881836,32.18150024414062,-0.9323350419693981
2020-07-10,25.37335968017578,21.176795959472656,27.290000915527344,31.506500244140625,-1.0084345109419224
2020-07-13,25.67177391052246,21.26706886291504,32.189998626708984,31.31150016784668,-0.8777980786846703
2020-07-14,25.25400161743164,21.37539291381836,29.520000457763672,31.067500114440918,-1.4379739927105861
2020-07-15,26.592578887939453,21.799646377563477,27.760000228881836,30.772000217437743,-0.8830472225444671
2020-07-16,26.507320404052734,21.799646377563477,28.0,30.49850015640259,-0.9618306609222806
2020-07-17,25.791135787963867,21.619117736816406,25.68000030517578,30.13550024032593,-1.33342264639033
2020-07-20,25.424514770507812,21.519819259643555,24.459999084472656,29.602500247955323,-1.5125771473671836
2020-07-21,26.720468521118164,21.944076538085938,24.84000015258789,29.256000232696532,-0.9970429410672549
2020-07-22,26.51584815979004,21.944076538085938,24.31999969482422,28.903500175476076,-1.1861231931740075
2020-07-23,27.07004165649414,21.96213150024414,26.079999923706055,28.515500164031984,-0.7030420023887071
2020-07-24,26.950672149658203,21.907970428466797,25.84000015258789,28.19650011062622,-0.7262815098810793
2020-07-27,26.34532356262207,21.727434158325195,24.739999771118164,27.697000122070314,-0.9954427611452257
2020-07-28,26.225963592529297,21.67327880859375,25.440000534057617,27.380000114440918,-1.0186826544070189
2020-07-29,27.155296325683594,22.079477310180664,24.100000381469727,27.063500118255615,-0.8128964173187743
2020-07-30,26.686365127563477,21.682302474975586,24.760000228881836,26.870500087738037,-0.6077524155922079
2020-07-31,26.490264892578125,21.691329956054688,24.459999084472656,26.70950002670288,-0.8034713594011023
2020-08-03,26.422056198120117,21.754518508911133,24.280000686645508,26.526500034332276,-0.9680759768659067
2020-08-04,26.30269432067871,21.664249420166016,23.760000228881836,26.243000030517578,-0.9332645082209834
2020-08-05,26.873937606811523,21.96213150024414,22.989999771118164,25.988500022888182,-0.8842527231228212
2020-08-06,26.71194076538086,21.953105926513672,22.649999618530273,25.657999992370605,-1.0194378615370967
2020-08-07,27.786218643188477,22.422502517700195,22.209999084472656,25.403999900817873,-0.7813059263879416
2020-08-10,28.289260864257812,22.584976196289062,22.1299991607666,24.90099992752075,-0.5776455157566878
2020-08-11,28.851966857910156,22.846755981445312,24.030000686645508,24.626499938964844,-0.47848792152385455
2020-08-12,28.57061004638672,22.783565521240234,22.280000686645508,24.352499961853027,-0.6368976228089901
2020-08-13,28.076108932495117,22.639137268066406,22.1299991607666,24.058999919891356,-0.8616737553889819
2020-08-14,28.383041381835938,22.729412078857422,22.049999237060547,23.877499866485596,-0.7231690953442507
2020-08-17,27.90557861328125,22.350284576416016,21.350000381469727,23.72199993133545,-0.5549199567434808
2020-08-18,27.19792366027832,22.20585823059082,21.510000228881836,23.555499935150145,-0.9766648013183156
2020-08-19,27.283185958862305,22.19683265686035,22.540000915527344,23.466499996185302,-0.8833691559717888
2020-08-20,26.737518310546875,21.98921012878418,22.719999313354492,23.298499965667723,-1.053840624032558
2020-08-21,26.54995346069336,21.944076538085938,22.540000915527344,23.133500003814696,-1.1546080553298534
2020-08-24,27.598644256591797,22.467628479003906,22.3700008392334,23.01500005722046,-1.027175122133309
2020-08-25,27.666852951049805,22.53081703186035,22.030000686645508,22.844500064849854,-1.065722713207548
2020-08-26,27.129714965820312,22.422502517700195,23.270000457763672,22.803000068664552,-1.3879507393483062
2020-08-27,27.632747650146484,22.80162239074707,24.469999313354492,22.788500022888183,-1.5325596320950943
2020-08-28,27.666852951049805,22.89188575744629,22.959999084472656,22.713500022888184,-1.6461435783902387
2020-08-31,27.18939781188965,22.621084213256836,26.40999984741211,22.819999980926514,-1.6520222343910926
2020-09-01,27.232027053833008,22.684268951416016,26.1200008392334,22.938000011444093,-1.7142004873153285
2020-09-02,27.487810134887695,23.00923728942871,26.56999969482422,23.117000007629393,-2.0002323255400345
2020-09-03,27.4963321685791,22.657197952270508,33.599998474121094,23.664499950408935,-1.4264514556446517
2020-09-04,28.033472061157227,22.828704833984375,30.75,24.091499996185302,-1.205803903436753
2020-09-08,26.839832305908203,22.241958618164062,31.459999084472656,24.557999992370604,-1.3655921918366476
2020-09-09,26.737518310546875,22.467628479003906,28.809999465942383,24.79699993133545,-1.8229019496934546
2020-09-10,26.294172286987305,22.151695251464844,29.709999084472656,25.168499851226805,-1.7247124007944417
2020-09-11,26.447641372680664,22.30514907836914,26.8700008392334,25.405499935150146,-1.8295769412153249
2020-09-14,27.035930633544922,22.612060546875,25.850000381469727,25.595499992370605,-1.7793285700597177
2020-09-15,26.558475494384766,22.30514907836914,25.59000015258789,25.807499980926515,-1.7271602338171959
2020-09-16,26.797203063964844,22.557897567749023,26.040000915527344,26.03400001525879,-1.9128583002167838
2020-09-17,26.71194076538086,22.32320785522461,26.459999084472656,26.229999923706053,-1.6143796730151954
2020-09-18,26.464689254760742,22.2780704498291,25.829999923706055,26.385499954223633,-1.7702946664996702
2020-09-21,25.27821159362793,21.719871520996094,27.780000686645508,26.64749994277954,-1.9693547858076477
2020-09-22,24.830810546875,21.538345336914062,26.860000610351562,26.87199993133545,-2.0909726947953002
2020-09-23,24.27155876159668,21.05729103088379,28.579999923706055,27.199499893188477,-1.8344528674982596
2020-09-24,24.3145809173584,21.102676391601562,28.510000228881836,27.461499881744384,-1.8676554052140355
2020-09-25,24.5985050201416,21.320505142211914,26.3799991607666,27.55699987411499,-1.9554556773537866
2020-09-28,25.467500686645508,21.828784942626953,26.190000534057617,27.71849994659424,-1.9695206493201174
2020-09-29,25.1147403717041,21.556493759155273,26.270000457763672,27.711499977111817,-1.8577799540197613
2020-09-30,25.33843994140625,21.846935272216797,26.3700008392334,27.723999977111816,-2.1179565401304723
2020-10-01,25.587949752807617,21.88324546813965,26.700000762939453,27.73050003051758,-1.9457649450489858
2020-10-02,26.28486442565918,22.055696487426758,27.6299991607666,27.432000064849852,-1.5789945855252114
2020-10-05,27.231292724609375,22.418758392333984,27.959999084472656,27.292500019073486,-1.2880686991360908
2020-10-06,27.196880340576172,22.191843032836914,29.479999542236328,27.19350004196167,-0.9550993424841252
2020-10-07,27.928207397460938,22.563976287841797,28.059999465942383,27.15600004196167,-0.8775208752529937
2020-10-08,28.3756103515625,22.872575759887695,26.360000610351562,26.988500118255615,-0.9601725308497443
2020-10-09,28.177724838256836,22.899805068969727,25.0,26.895000076293947,-1.1868007522755115
2020-10-12,28.564895629882812,23.15394401550293,25.06999969482422,26.85600004196167,-1.2375644447378982
2020-10-13,27.747526168823242,22.709197998046875,26.06999969482422,26.880000019073485,-1.2779251383882555
2020-10-14,27.35175132751465,22.491363525390625,26.399999618530273,26.897999954223632,-1.293471784196306
2020-10-15,27.902395248413086,22.663816452026367,26.969999313354492,26.923499965667723,-1.0618665561269562
2020-10-16,27.96262550354004,22.68197250366211,27.40999984741211,27.002499961853026,-1.0353965495358717
2020-10-19,27.704513549804688,22.337064743041992,29.18000030517578,27.07249994277954,-0.719463933928258
2020-10-20,28.186325073242188,22.518596649169922,29.350000381469727,27.196999931335448,-0.5660580864464415
2020-10-21,28.22073745727539,22.40060043334961,28.649999618530273,27.20049991607666,-0.344579326240965
2020-10-22,29.382266998291016,22.845346450805664,28.110000610351562,27.180499935150145,0.013803846994499727
2020-10-23,29.760839462280273,22.917959213256836,27.549999237060547,27.238999938964845,0.24689962920802677
2020-10-26,29.141359329223633,22.40060043334961,32.459999084472656,27.552499866485597,0.5061249463598773
2020-10-27,28.11749267578125,21.992162704467773,33.349998474121094,27.906499767303465,0.21658384308778528
2020-10-28,27.532434463500977,21.429424285888672,40.279998779296875,28.60199966430664,0.5805650041605425
2020-10-29,28.11749267578125,21.592798233032227,37.59000015258789,29.146499633789062,0.8585654261165769
2020-10-30,28.521881103515625,21.65633773803711,38.02000045776367,29.665999698638917,1.130101885409357
2020-11-02,29.253210067749023,22.06477165222168,37.130001068115234,30.124499797821045,1.1493285150714159
2020-11-03,30.079187393188477,22.55490493774414,35.54999923706055,30.427999782562257,1.1246829432130245
2020-11-04,28.461650848388672,22.29168701171875,29.56999969482422,30.50349979400635,0.05311683986917472
2020-11-05,29.476909637451172,22.836267471313477,27.579999923706055,30.56449975967407,0.11585328324485815
2020-11-06,28.969274520874023,22.654735565185547,24.860000610351562,30.55749979019165,-0.06141495735099004
2020-11-09,32.884056091308594,24.51540756225586,25.75,30.59149980545044,0.5650092745380773
2020-11-10,33.340049743652344,24.642475128173828,24.799999237060547,30.527999782562254,0.7821098790254252
2020-11-11,32.522682189941406,24.542638778686523,23.450000762939453,30.380499839782715,0.1873058970888358
2020-11-12,31.86880111694336,24.134197235107422,25.350000381469727,30.299499893188475,0.23965756116528747
2020-11-13,32.63454055786133,24.5335636138916,23.100000381469727,30.083999919891358,0.305257463258846
2020-11-16,33.9853401184082,25.07814598083496,22.450000762939453,29.74749994277954,0.6780486141452667
2020-11-17,33.87350082397461,25.041839599609375,22.709999084472656,29.415499877929687,0.6330658712177444
2020-11-18,33.28843688964844,24.80585479736328,23.84000015258789,29.174999904632568,0.4717826922977729
2020-11-19,33.4346923828125,24.887537002563477,23.110000610351562,28.924999904632568,0.4756258593554776
2020-11-20,33.1163444519043,24.669708251953125,23.700000762939453,28.732499980926512,0.5316166573153074
2020-11-23,33.701412200927734,25.132604598999023,22.65999984741211,28.242500019073486,0.3281412375039834
2020-11-24,35.33615493774414,26.01301383972168,21.639999389648438,27.657000064849854,0.42346681411903075
2020-11-25,34.81992721557617,25.92224884033203,21.25,26.70550012588501,0.09235001364863406
2020-11-27,34.38111877441406,25.840564727783203,20.84000015258789,25.86800012588501,-0.18182479304153343
2020-11-30,33.22819519042969,25.3050594329834,20.56999969482422,24.995500087738037,-0.38635933326400146
2020-12-01,33.976741790771484,25.695341110229492,20.770000457763672,24.17750005722046,-0.32204281292365755
2020-12-02,34.570411682128906,25.97671127319336,21.170000076293945,23.458500099182128,-0.22576459592727544
2020-12-03,34.72526931762695,25.98578643798828,21.280000686645508,23.044000148773193,-0.09725618695186657
2020-12-04,35.396385192871094,26.30345916748047,20.790000915527344,22.704500198364258,0.01222963083694336
2020-12-07,35.275936126708984,26.12193489074707,21.299999237060547,22.526500129699706,0.19272992325230343
2020-12-08,35.23290252685547,26.11285972595215,20.68000030517578,22.273000144958495,0.16755295555686656
2020-12-09,35.40498352050781,26.04932403564453,22.270000457763672,22.146500205993654,0.42869920709555315
2020-12-10,35.55125045776367,26.094709396362305,22.520000457763672,22.100000190734864,0.49090041701716763
2020-12-11,35.138267517089844,25.83148765563965,23.309999465942383,21.998000144958496,0.5324129556519696
2020-12-14,34.9833984375,25.531965255737305,24.719999313354492,22.079000091552736,0.8707902259353604
2020-12-15,35.731929779052734,25.967634201049805,22.889999389648438,22.101000022888183,0.8621322497847229
2020-12-16,35.80077362060547,26.01301383972168,22.5,22.09050006866455,0.8527995409245144
2020-12-17,35.70611572265625,26.08562469482422,21.93000030517578,21.995000076293945,0.648608006386678
2020-12-18,35.14686965942383,25.858715057373047,21.56999969482422,21.91800003051758,0.49659353308612236
2020-12-21,35.41469192504883,26.207300186157227,25.15999984741211,21.99099998474121,0.183722370741792
2020-12-22,35.128665924072266,25.951791763305664,24.229999542236328,22.069499969482422,0.33015075015562245
2020-12-23,36.142738342285156,26.380674362182617,23.309999465942383,22.15299997329712,0.5777761596354621
2020-12-24,35.93473434448242,26.417171478271484,21.530000686645508,22.167000007629394,0.32689983878058704
2020-12-28,36.134071350097656,26.544925689697266,21.700000762939453,22.210000038146973,0.30573206820783244
2020-12-29,35.570709228515625,26.45366859436035,23.079999923706055,22.335500049591065,-0.06814841181265176
2020-12-30,36.012733459472656,26.572307586669922,22.770000457763672,22.435500049591063,0.14959269324333227
2020-12-31,36.24674606323242,26.900802612304688,22.75,22.514500045776366,-0.16222541897811224
