Date,LOW,ADI,VIX,AvgVIX,zscore
2022-05-05,180.90444946289062,147.68121337890625,31.200000762939453,26.21750020980835,-0.3022552157763438
2022-05-06,177.5526580810547,145.71197509765625,30.190000534057617,26.6495002746582,-0.4626515994690139
2022-05-09,181.04295349121094,142.0908966064453,34.75,27.3290002822876,0.025574174172923646
2022-05-10,177.4049072265625,144.86273193359375,32.9900016784668,27.76000032424927,-0.426543430827791
2022-05-11,173.37908935546875,141.8482666015625,32.560001373291016,28.175000381469726,-0.5824275033880811
2022-05-12,177.00790405273438,142.6881866455078,31.770000457763672,28.6725004196167,-0.3356011906274798
2022-05-13,179.13160705566406,148.14784240722656,28.8700008392334,28.981000423431396,-0.4725060182974373
2022-05-16,179.8056640625,146.9345703125,27.469999313354492,29.246000385284425,-0.3491116312001233
2022-05-17,179.15931701660156,152.90753173828125,26.100000381469727,29.48250036239624,-0.7398106268877979
2022-05-18,169.73179626464844,149.2490997314453,30.959999084472656,30.01450033187866,-1.2974465167516342
2022-05-19,173.46218872070312,150.20103454589844,29.350000381469727,30.34800033569336,-1.0487232220295253
2022-05-20,170.53512573242188,151.60096740722656,29.43000030517578,30.409000396728516,-1.3654671229925177
2022-05-23,171.97560119628906,150.77032470703125,28.479999542236328,30.48200035095215,-1.201565116815979
2022-05-24,170.47052001953125,151.0503387451172,29.450000762939453,30.278500366210938,-1.3395249361764106
2022-05-25,174.09933471679688,151.48895263671875,28.3700008392334,30.117000389099122,-1.0699716936844887
2022-05-26,180.5443572998047,153.05686950683594,27.5,29.992500400543214,-0.6359045262554301
2022-05-27,184.33013916015625,157.09800720214844,25.719999313354492,29.608500289916993,-0.5576366505734666
2022-05-31,180.33200073242188,157.8949737548828,26.190000534057617,29.301000308990478,-0.9271257144224504
2022-06-01,177.02633666992188,154.4913787841797,25.690000534057617,29.12300033569336,-1.0025488917256962
2022-06-02,181.098388671875,158.6825714111328,24.719999313354492,29.088000297546387,-0.9095548948941108
2022-06-03,180.47044372558594,154.9320831298828,24.790000915527344,28.76750030517578,-0.7480987192870171
2022-06-06,181.6893310546875,154.96022033691406,25.06999969482422,28.51150026321411,-0.6508081461752268
2022-06-07,180.65513610839844,156.53538513183594,24.020000457763672,27.975000286102294,-0.8239141116110152
2022-06-08,177.7003936767578,154.7164306640625,23.959999084472656,27.523500156402587,-0.960610240382515
2022-06-09,179.39012145996094,151.528564453125,26.09000015258789,27.200000095367432,-0.6429920484457727
2022-06-10,172.0494384765625,147.13108825683594,27.75,26.999000072479248,-0.9894762704516493
2022-06-13,167.36801147460938,138.5518798828125,34.02000045776367,27.256500053405762,-0.8834028679482366
2022-06-14,164.30245971679688,137.98928833007812,32.689998626708984,27.517500019073488,-1.100239413014202
2022-06-15,165.2904510498047,140.7178192138672,29.6200008392334,27.69350004196167,-1.1746103910067625
2022-06-16,158.4575958251953,134.51075744628906,32.95000076293945,27.79300012588501,-1.3774151592059969
2022-06-17,159.25169372558594,135.60777282714844,31.1299991607666,27.882000064849855,-1.375119395533085
2022-06-21,159.16860961914062,139.095703125,30.190000534057617,27.920000076293945,-1.5793895742113009
2022-06-22,160.29510498046875,138.43936157226562,28.950000762939453,27.943500137329103,-1.4508307636099593
2022-06-23,162.81582641601562,136.46099853515625,29.049999237060547,27.923500061035156,-1.1342940386106628
2022-06-24,168.82691955566406,140.3521270751953,27.229999542236328,27.866499996185304,-0.8669990916770527
2022-06-27,170.10116577148438,141.19595336914062,26.950000762939453,27.839000034332276,-0.8114118753978621
2022-06-28,161.32928466796875,139.22698974609375,28.360000610351562,27.971000099182127,-1.411536667816564
2022-06-29,162.60348510742188,138.0830841064453,28.15999984741211,28.069500064849855,-1.2433831392726948
2022-06-30,161.2830810546875,136.97665405273438,28.709999084472656,28.220499992370605,-1.2878430982089721
2022-07-01,163.76693725585938,133.9950408935547,26.700000762939453,28.319500064849855,-0.9174806600881266
2022-07-05,166.09376525878906,134.1450653076172,27.540000915527344,28.457000064849854,-0.7372095138859003
2022-07-06,165.33660888671875,135.67340087890625,26.729999542236328,28.54000005722046,-0.8851882609929139
2022-07-07,167.65428161621094,139.30198669433594,26.079999923706055,28.643000030517577,-0.9026591236687352
2022-07-08,167.70970153808594,140.58651733398438,24.639999389648438,28.677000045776367,-0.9709091503373218
2022-07-11,166.30615234375,138.35499572753906,26.170000076293945,28.68100004196167,-0.9583977501873705
2022-07-12,167.12794494628906,138.8144073486328,27.290000915527344,28.65800008773804,-0.9177461826632285
2022-07-13,168.3929443359375,139.88330078125,26.81999969482422,28.298000049591064,-0.8756552207037319
2022-07-14,168.66070556640625,143.74630737304688,26.399999618530273,27.98350009918213,-1.0727040186447225
2022-07-15,170.82138061523438,148.1156005859375,24.229999542236328,27.714000034332276,-1.144859588198135
2022-07-18,171.5508270263672,145.56527709960938,25.299999237060547,27.33149995803833,-0.9412512266226543
2022-07-19,175.30238342285156,151.37850952148438,24.5,27.0,-0.9661179165029307
2022-07-20,177.39175415039062,152.94432067871094,23.8799991607666,26.68449993133545,-0.8852902438527581
2022-07-21,179.7411651611328,154.8852081298828,23.110000610351562,26.392499923706055,-0.8046078857399597
2022-07-22,181.616943359375,153.08497619628906,23.030000686645508,26.091499996185302,-0.5504811333279741
2022-07-25,180.8926239013672,152.8693084716797,23.360000610351562,25.898000049591065,-0.5970288481256733
2022-07-26,175.13526916503906,151.68792724609375,24.690000534057617,25.785000038146972,-0.9971983773770249
2022-07-27,176.36102294921875,157.82931518554688,23.239999771118164,25.528999996185302,-1.2455588012960797
2022-07-28,177.1781768798828,159.08575439453125,22.329999923706055,25.2375,-1.2504211364974422
2022-07-29,177.8560791015625,161.2328643798828,21.329999923706055,24.86850004196167,-1.3170212959404286
2022-08-01,180.2333221435547,160.7640838623047,22.84000015258789,24.675500011444093,-1.0976157474192572
2022-08-02,174.5316925048828,160.11709594726562,23.93000030517578,24.494999980926515,-1.523528469737983
2022-08-03,181.46835327148438,165.35841369628906,21.950000762939453,24.25600004196167,-1.2576099226771278
2022-08-04,183.08412170410156,165.9209747314453,21.440000534057617,24.024000072479247,-1.1583874816457145
2022-08-05,184.86703491210938,166.19288635253906,21.149999618530273,23.84950008392334,-1.0291449983885148
2022-08-08,187.4300079345703,164.88958740234375,21.290000915527344,23.60550012588501,-0.747411048481381
2022-08-09,181.2640838623047,159.74205017089844,21.770000457763672,23.329500102996825,-0.9561134484721767
2022-08-10,187.04928588867188,164.15823364257812,19.739999771118164,22.975500106811523,-0.7368793745132699
2022-08-11,187.7457275390625,163.6613006591797,20.200000762939453,22.665500164031982,-0.6522370014975589
2022-08-12,191.72946166992188,168.0775146484375,19.530000686645508,22.43050022125244,-0.5791514228890716
2022-08-15,193.1873779296875,168.668212890625,19.950000762939453,22.163000297546386,-0.49432845207404763
2022-08-16,198.8332977294922,167.8712158203125,19.690000534057617,21.922500324249267,0.008841058930806152
2022-08-17,199.9940643310547,159.51707458496094,19.899999618530273,21.723500347137453,0.5761250301532311
2022-08-18,201.01551818847656,159.51707458496094,19.559999465942383,21.546000289916993,0.658991996221493
2022-08-19,196.2703399658203,157.51992797851562,20.600000381469727,21.424500274658204,0.387135544411247
2022-08-22,194.99815368652344,153.6194305419922,23.799999237060547,21.44650020599365,0.5048220601918708
2022-08-23,192.6580810546875,154.15386962890625,24.110000610351562,21.41750020980835,0.28471361434615083
2022-08-24,193.53099060058594,153.44125366210938,22.81999969482422,21.396500205993654,0.395886852861361
2022-08-25,195.89891052246094,156.64794921875,21.780000686645508,21.369000244140626,0.40638502557150374
2022-08-26,186.64068603515625,148.77191162109375,25.559999465942383,21.580500221252443,0.10133666575688055
2022-08-29,186.71498107910156,146.20933532714844,26.209999084472656,21.74900016784668,0.25248880242325294
2022-08-30,183.1398468017578,143.89169311523438,26.209999084472656,21.863000106811523,0.0937043436285159
2022-08-31,180.2797393798828,142.76112365722656,25.8700008392334,22.059000110626222,-0.07429927281357333
2022-09-01,181.78407287597656,141.96974182128906,25.559999465942383,22.26500005722046,0.09255987448104461
2022-09-02,181.55194091796875,140.02899169921875,25.469999313354492,22.48100004196167,0.18363715682218423
2022-09-06,179.1839599609375,139.65206909179688,26.90999984741211,22.761999988555907,0.012877204691096489
2022-09-07,186.92855834960938,141.97915649414062,24.639999389648438,22.905499935150146,0.5093807479034423
2022-09-08,189.78868103027344,143.32643127441406,23.610000610351562,23.098999977111816,0.665113060182616
2022-09-09,190.96798706054688,145.2577667236328,22.790000915527344,23.228499984741212,0.6514098611677525
2022-09-12,191.66441345214844,146.64273071289062,23.8700008392334,23.445499992370607,0.6294746579787975
2022-09-13,179.80616760253906,139.67092895507812,27.270000457763672,23.811499977111815,0.06228664737267398
2022-09-14,178.65469360351562,141.5552215576172,26.15999984741211,24.13499994277954,-0.13784040498027667
2022-09-15,177.4010467529297,139.31295776367188,26.270000457763672,24.45349998474121,-0.11255959801337655
2022-09-16,178.11605834960938,140.6696014404297,26.299999237060547,24.79049997329712,-0.13138320154147684
2022-09-19,181.1711883544922,140.95228576660156,25.760000228881836,25.048499965667723,0.10045968074262748
2022-09-20,176.81602478027344,141.11241149902344,27.15999984741211,25.216499996185302,-0.26192775726814616
2022-09-21,174.91241455078125,139.84996032714844,27.989999771118164,25.41049995422363,-0.34486533616752724
2022-09-22,174.68951416015625,136.92933654785156,27.350000381469727,25.636999988555907,-0.1975465342420652
2022-09-23,174.69883728027344,133.70729064941406,29.920000076293945,26.04399995803833,-0.014317996601982887
2022-09-26,172.73944091796875,132.67092895507812,32.2599983215332,26.37899990081787,-0.11458529791373735
2022-09-27,174.27163696289062,133.60362243652344,32.599998474121094,26.698499870300292,-0.04310427935383099
2022-09-28,180.64187622070312,136.2133331298828,30.18000030517578,26.89699993133545,0.32589669698668733
2022-09-29,176.86245727539062,133.77320861816406,31.84000015258789,27.195499897003174,0.15747580648313117
2022-09-30,174.401611328125,131.2765655517578,31.6200008392334,27.498499965667726,0.09922689629721228
2022-10-03,180.07545471191406,136.73150634765625,30.100000381469727,27.730000019073486,0.25059951627175064
2022-10-04,183.3256072998047,142.12051391601562,29.06999969482422,27.83800001144409,0.20908056610482506
2022-10-05,184.82058715820312,143.1002960205078,28.549999237060547,28.033500003814698,0.27487562444314534
2022-10-06,185.70277404785156,142.2335662841797,30.520000457763672,28.378999996185303,0.39552933362285614
2022-10-07,183.13058471679688,136.53366088867188,31.360000610351562,28.807499980926515,0.5096559525900273
2022-10-10,180.98550415039062,132.74627685546875,32.45000076293945,29.236499977111816,0.5501217355122218
2022-10-11,182.40623474121094,130.76779174804688,33.630001068115234,29.554500007629393,0.7774269774688245
2022-10-12,180.02902221679688,130.56993103027344,33.56999969482422,29.925,0.5957773964819003
2022-10-13,179.3697052001953,134.48922729492188,31.940000534057617,30.2085000038147,0.32033017531947355
2022-10-14,175.4695281982422,128.81759643554688,32.02000045776367,30.494500064849852,0.325120561106152
2022-10-17,180.2333221435547,131.0692901611328,31.3700008392334,30.77500009536743,0.5840716273970171
2022-10-18,180.3826904296875,132.93470764160156,30.5,30.942000102996825,0.4905462870037954
2022-10-19,171.7370147705078,133.1514434814453,30.760000228881836,31.08050012588501,-0.223121302554002
2022-10-20,166.47119140625,133.85800170898438,29.979999542236328,31.21200008392334,-0.6903331553749056
2022-10-21,170.27117919921875,138.1069793701172,29.690000534057617,31.200500106811525,-0.622683277904132
2022-10-24,175.16357421875,136.16619873046875,29.850000381469727,31.08000020980835,-0.11586938108936068
2022-10-25,180.98956298828125,137.89971923828125,28.459999084472656,30.87300024032593,0.25859921479343867
2022-10-26,180.70948791503906,133.1985321044922,27.280000686645508,30.728000259399415,0.5021172079259125
2022-10-27,180.8121795654297,132.53900146484375,27.389999389648438,30.50550022125244,0.5477990227307533
2022-10-28,185.5458221435547,136.4959716796875,25.75,30.212000179290772,0.7077301176299537
2022-10-31,182.0166015625,134.36672973632812,25.8799991607666,30.001000118255615,0.542000916866106
2022-11-01,180.70948791503906,136.3263702392578,25.809999465942383,29.838000106811524,0.32498023386110725
2022-11-02,173.38958740234375,133.06661987304688,25.860000610351562,29.703500175476073,-0.08425012124576678
2022-11-03,167.89036560058594,130.032958984375,25.299999237060547,29.442500114440918,-0.35857919253259657
2022-11-04,170.0657501220703,135.9401092529297,24.549999237060547,29.102000045776368,-0.5166339670134167
2022-11-07,174.1831817626953,140.31158447265625,24.350000381469727,28.69700002670288,-0.4301683149253231
2022-11-08,175.86380004882812,142.29949951171875,25.540000915527344,28.292500019073486,-0.4064060481178238
2022-11-09,174.24856567382812,139.65206909179688,26.09000015258789,27.91850004196167,-0.3875140101951489
2022-11-10,190.76498413085938,151.08958435058594,23.530000686645508,27.498000049591063,0.3046711292427537
2022-11-11,195.1531524658203,154.5660400390625,22.520000457763672,27.023000049591065,0.46378780132851394
2022-11-14,191.08241271972656,151.92807006835938,23.729999542236328,26.64099998474121,0.28293753958850465
2022-11-15,194.98509216308594,155.61181640625,24.540000915527344,26.34300003051758,0.3909288354481652
2022-11-16,200.85780334472656,151.9375,24.110000610351562,26.010500049591066,1.0754466289536815
2022-11-17,194.57431030273438,152.12594604492188,23.93000030517578,25.708000087738036,0.5550167426040106
2022-11-18,196.0027618408203,152.48394775390625,23.1200008392334,25.379500102996825,0.650627506649588
2022-11-21,196.3202362060547,150.0249786376953,22.360000610351562,25.005000114440918,0.8156404051503316
2022-11-22,200.24160766601562,158.6831512451172,21.290000915527344,24.646500205993654,0.6434344304885676
2022-11-23,197.02047729492188,159.40859985351562,20.350000381469727,24.300000190734863,0.3410315356010258
2022-11-25,196.97378540039062,157.42071533203125,20.5,23.955500221252443,0.44982225344879173
2022-11-28,195.1718292236328,154.5189666748047,22.209999084472656,23.778500175476076,0.4679688586318369
2022-11-29,193.70599365234375,154.40586853027344,21.889999389648438,23.579000186920165,0.3554557830646141
2022-11-30,198.44894409179688,161.96177673339844,20.579999923706055,23.31750020980835,0.31232550362464917
2022-12-01,201.18458557128906,161.55665588378906,19.84000015258789,23.016500186920165,0.5572014597214663
2022-12-02,200.58700561523438,159.5788116455078,19.059999465942383,22.704500198364258,0.6207319574846062
2022-12-05,192.50157165527344,158.8312225341797,20.75,22.514500236511232,0.007126844908180074
2022-12-06,188.51486206054688,157.5726318359375,22.170000076293945,22.405500221252442,-0.24502390152718634
2022-12-07,193.16445922851562,157.09947204589844,22.68000030517578,22.262500190734862,0.15897776979141034
2022-12-08,190.0553436279297,160.54409790039062,22.290000915527344,22.072500228881836,-0.28833128792430984
2022-12-09,188.3841094970703,159.6261444091797,22.829999923706055,22.037500190734864,-0.37192673935474424
2022-12-12,191.47451782226562,163.01400756835938,25.0,22.16150016784668,-0.31307557424311006
2022-12-13,197.2071990966797,166.0706329345703,22.549999237060547,22.10250015258789,-0.02110728883241157
2022-12-14,198.0381622314453,162.46510314941406,21.139999389648438,21.932500076293945,0.25049563126576413
2022-12-15,194.21951293945312,157.17515563964844,22.829999923706055,21.86850004196167,0.24028443063543395
2022-12-16,192.46421813964844,157.86599731445312,22.6200008392334,21.803000068664552,0.058759504083144704
2022-12-19,189.6912384033203,156.2761688232422,22.420000076293945,21.768000030517577,-0.07616680871141009
2022-12-20,187.53453063964844,155.5096435546875,21.479999542236328,21.723999977111816,-0.20772277529167604
2022-12-21,189.00035095214844,158.42431640625,20.06999969482422,21.66299991607666,-0.2538708313955105
2022-12-22,185.93797302246094,154.96078491210938,21.969999313354492,21.743999862670897,-0.3061627096485311
2022-12-23,188.4868621826172,155.04592895507812,20.8700008392334,21.76249990463257,-0.10420219021599188
2022-12-27,188.3280792236328,153.49398803710938,21.649999618530273,21.73449993133545,-0.02919355862984217
2022-12-28,186.78758239746094,151.67701721191406,22.139999389648438,21.74699993133545,-0.05126924398028361
2022-12-29,188.84161376953125,155.1784210205078,21.440000534057617,21.789999961853027,-0.08292578255456691
2022-12-30,186.02194213867188,155.22573852539062,21.670000076293945,21.88149995803833,-0.31435554846218267
2023-01-03,185.8352508544922,153.7305450439453,22.899999618530273,22.073499965667725,-0.2448247647482195
2023-01-04,188.02932739257812,157.00482177734375,22.010000228881836,22.136499977111818,-0.25225717965886474
2023-01-05,187.4504852294922,151.11871337890625,22.459999084472656,22.15099992752075,0.03412782080529723
2023-01-06,187.63722229003906,156.63577270507812,21.1299991607666,22.073499870300292,-0.2631671563730613
2023-01-09,186.20875549316406,158.13096618652344,21.969999313354492,22.05749979019165,-0.4637300458695155
2023-01-10,188.03868103027344,160.1371612548828,20.579999923706055,21.944999790191652,-0.4288902477648513
2023-01-11,194.7516632080078,160.67654418945312,21.09000015258789,21.749499797821045,0.08516388419859874
2023-01-12,196.31089782714844,159.61668395996094,18.829999923706055,21.56349983215332,0.27168154213149465
2023-01-13,198.08482360839844,159.9100341796875,18.350000381469727,21.423999881744386,0.3989807877525114
2023-01-17,195.61997985839844,157.95114135742188,19.360000610351562,21.25049991607666,0.3099534640233908
2023-01-18,194.6676483154297,157.0900115966797,20.34000015258789,21.136499881744385,0.28146199202458405
2023-01-19,188.72024536132812,154.37408447265625,20.520000457763672,21.041499900817872,-0.04722046801158821
2023-01-20,190.96102905273438,156.30453491210938,19.850000381469727,20.95999994277954,0.025240409975403853
2023-01-23,191.50254821777344,160.55355834960938,19.809999465942383,20.946999931335448,-0.17146042727885735
2023-01-24,193.7079315185547,159.79647827148438,19.200000762939453,20.808500003814697,0.05032983912957187
2023-01-25,193.42637634277344,159.4084930419922,19.079999923706055,20.71899995803833,0.049460789926457235
2023-01-26,189.39102172851562,161.5755615234375,18.729999542236328,20.572999954223633,-0.4006396502032036
2023-01-27,190.02915954589844,161.6607666015625,18.510000228881836,20.391499996185303,-0.3536951368877738
2023-01-30,189.48483276367188,159.8627166748047,19.940000534057617,20.316499996185303,-0.2960265790595576
2023-01-31,195.4346923828125,162.2664031982422,19.399999618530273,20.202999973297118,0.05053811554601512
2023-02-01,200.41793823242188,167.11158752441406,17.8700008392334,19.951500034332277,0.18041695268927282
2023-02-02,207.92564392089844,169.67616271972656,18.729999542236328,19.7875,0.6442527194402348
2023-02-03,202.67967224121094,169.2218780517578,18.329999923706055,19.58100004196167,0.244392680958085
2023-02-06,202.58580017089844,168.02008056640625,19.43000030517578,19.49600009918213,0.3048378428737652
2023-02-07,201.51593017578125,171.30381774902344,18.65999984741211,19.33050012588501,0.03207713451135605
2023-02-08,199.6671600341797,168.21878051757812,19.6299991607666,19.28300008773804,0.05680595852770052
2023-02-09,195.8007049560547,168.93797302246094,20.709999084472656,19.264000034332277,-0.29759556655607877
2023-02-10,195.9320831298828,168.8812255859375,20.530000686645508,19.34900007247925,-0.2837235730517187
2023-02-13,200.96224975585938,170.76438903808594,20.34000015258789,19.448500061035155,0.01770812694506164
2023-02-14,200.60560607910156,172.7422332763672,18.90999984741211,19.426000022888182,-0.1232351847472233
2023-02-15,201.79747009277344,185.6501007080078,18.229999542236328,19.320499992370607,-0.7575469263162875
2023-02-16,200.84024047851562,183.42623901367188,20.170000076293945,19.30299997329712,-0.7092609844429334
2023-02-17,199.6577911376953,182.36634826660156,20.020000457763672,19.311499977111815,-0.7451647943690265
2023-02-21,189.42855834960938,175.98812866210938,22.8700008392334,19.46450004577637,-1.2138126739999249
2023-02-22,190.16053771972656,173.896728515625,22.290000915527344,19.619000053405763,-1.0359887515772332
2023-02-23,189.76641845703125,175.68528747558594,21.139999389648438,19.72200002670288,-1.1692526468007622
2023-02-24,189.1376190185547,173.92645263671875,21.670000076293945,19.869000053405763,-1.1206579035325999
2023-02-27,191.67149353027344,174.14512634277344,20.950000762939453,19.99100008010864,-0.9274775748471907
2023-02-28,193.0885772705078,174.4303436279297,20.700000762939453,20.029000091552735,-0.828667083882462
2023-03-01,182.35255432128906,174.0880584716797,20.579999923706055,20.088000106811524,-1.680258512265783
2023-03-02,183.0939178466797,175.49514770507812,19.59000015258789,20.17400007247925,-1.6998011291549235
2023-03-03,187.43899536132812,177.07334899902344,18.489999771118164,20.16200008392334,-1.4366775657306867
2023-03-06,189.16578674316406,176.37933349609375,18.610000610351562,20.176000118255615,-1.2572852799314416
2023-03-07,185.2617645263672,175.82789611816406,19.59000015258789,20.184000110626222,-1.5427756779034096
2023-03-08,188.76223754882812,177.37759399414062,19.110000610351562,20.206500148773195,-1.3465576953911296
2023-03-09,186.80081176757812,174.51589965820312,22.610000610351562,20.35550022125244,-1.3436166717335838
2023-03-10,184.55792236328125,172.80458068847656,24.799999237060547,20.560000228881837,-1.428658319419651
2023-03-13,185.39317321777344,173.5556640625,26.520000457763672,20.859500217437745,-1.4034330019455001
2023-03-14,184.71749877929688,177.38711547851562,23.729999542236328,21.029000186920165,-1.6752323789005334
2023-03-15,186.369140625,173.9169158935547,26.139999389648438,21.390500164031984,-1.3447147493877851
2023-03-16,187.38270568847656,177.43463134765625,22.989999771118164,21.628500175476074,-1.4617044350587927
2023-03-17,185.21485900878906,176.69309997558594,25.510000228881836,21.89550018310547,-1.595579527089695
2023-03-20,184.67991638183594,177.84347534179688,24.149999618530273,22.102000141143797,-1.7041260602887354
2023-03-21,184.67991638183594,179.11741638183594,21.3799991607666,22.027500057220458,-1.7762723962711757
2023-03-22,179.78114318847656,177.41561889648438,22.260000228881836,22.026000022888184,-2.0773157978927888
2023-03-23,178.016845703125,180.11569213867188,22.610000610351562,22.09950008392334,-2.3733586824811876
2023-03-24,177.80099487304688,178.44241333007812,21.739999771118164,22.10300006866455,-2.2961081112521837
