Date,CVX,QCOM,VIX,AvgVIX,zscore
2020-04-22,64.73517608642578,65.48058319091797,41.97999954223633,48.104500198364256,-0.03225912977209646
2020-04-23,66.54444885253906,64.71776580810547,41.380001068115234,46.976000213623045,0.1722537773673412
2020-04-24,66.70542907714844,66.67304229736328,35.93000030517578,45.722500228881835,0.13825459720329755
2020-04-27,68.7753677368164,66.62043762207031,33.290000915527344,44.11000022888184,0.3510738026657225
2020-04-28,68.92870330810547,66.01541137695312,33.56999969482422,42.93450012207031,0.3823475826278436
2020-04-29,72.53959655761719,69.24210357666016,31.229999542236328,41.81900005340576,0.6679851104050859
2020-04-30,70.5309829711914,68.97906494140625,34.150001525878906,40.673500061035156,0.46957415403714414
2020-05-01,68.56838989257812,66.32231903076172,37.189998626708984,39.9875,0.33762047543498164
2020-05-04,70.10165405273438,66.35740661621094,35.970001220703125,39.44600009918213,0.4933513674809334
2020-05-05,71.21329498291016,68.06716918945312,33.61000061035156,38.86450004577637,0.562804436174091
2020-05-06,69.03604125976562,69.15443420410156,34.119998931884766,38.235499954223634,0.3123285979757326
2020-05-07,71.02164459228516,69.11935424804688,31.440000534057617,37.64000005722046,0.5160800992956179
2020-05-08,73.19122314453125,70.63626861572266,27.979999542236328,36.95550012588501,0.6985859402720841
2020-05-11,71.5812759399414,70.56610870361328,27.56999969482422,36.275500202178954,0.5359260556968186
2020-05-12,69.84100341796875,68.7598648071289,33.040000915527344,36.03950033187866,0.40474200841704294
2020-05-13,68.00104522705078,68.39158630371094,35.279998779296875,35.76150026321411,0.22627576297276986
2020-05-14,69.03604125976562,70.03125,32.61000061035156,35.38650026321411,0.2897073954107681
2020-05-15,68.3537368774414,66.43630981445312,31.889999389648438,35.07350015640259,0.31275094472582526
2020-05-18,71.99427795410156,70.09261322021484,29.299999237060547,34.34700002670288,0.590333600029569
2020-05-19,69.71504211425781,68.47050476074219,30.530000686645508,33.60300006866455,0.3993392538392846
2020-05-20,72.34432220458984,70.69762420654297,27.989999771118164,32.90350008010864,0.6104847935339763
2020-05-21,71.59752655029297,68.39158630371094,29.530000686645508,32.31100006103516,0.5936872737417904
2020-05-22,70.22842407226562,69.00537872314453,28.15999984741211,31.92250003814697,0.4379862831263912
2020-05-26,72.57771301269531,68.40913391113281,28.010000228881836,31.658500003814698,0.6933690388935053
2020-05-27,73.04444885253906,69.5226821899414,27.6200008392334,31.361000061035156,0.7123213941724349
2020-05-28,70.6874008178711,68.48807525634766,28.59000015258789,31.229000091552734,0.4982207555835031
2020-05-29,71.33305358886719,70.91683197021484,27.510000228881836,30.89700002670288,0.5015196045728669
2020-06-01,72.18097686767578,69.90848541259766,28.229999542236328,30.449000072479247,0.6141568623769199
2020-06-02,73.65895080566406,74.20488739013672,26.84000015258789,29.992500019073486,0.6543006057462589
2020-06-03,75.59591674804688,74.3197250366211,25.65999984741211,29.594999980926513,0.8492156153257423
2020-06-04,74.89583587646484,76.0251235961914,25.809999465942383,29.179500007629393,0.7336983025223123
2020-06-05,78.41967010498047,78.24295043945312,24.520000457763672,28.8335000038147,1.0364699863556057
2020-06-08,80.30998229980469,80.73470306396484,25.809999465942383,28.725,1.1652962562008196
2020-06-09,78.97977447509766,79.30326080322266,27.56999969482422,28.725,1.0663342393783575
2020-06-10,75.9070816040039,80.41661834716797,27.56999969482422,28.451499938964844,0.7237084199267023
2020-06-11,69.52056884765625,74.24024963378906,40.790000915527344,28.727000045776368,0.23061696282761515
2020-06-12,71.86980438232422,75.31822204589844,36.09000015258789,28.901000022888184,0.44280068987706644
2020-06-15,70.96744537353516,76.3343734741211,34.400001525878906,29.026500129699706,0.32440099397793676
2020-06-16,73.14556121826172,79.10004425048828,33.66999816894531,29.245000076293945,0.4755619960523996
2020-06-17,71.20861053466797,79.47115325927734,33.470001220703125,29.392000102996825,0.2681114790366729
2020-06-18,71.51976013183594,79.45347595214844,32.939998626708984,29.639500045776366,0.3003541489938845
2020-06-19,70.5007095336914,78.47268676757812,35.119998931884766,29.91899995803833,0.22155300214279355
2020-06-22,71.24748229980469,78.75543212890625,31.770000457763672,30.09949998855591,0.29054764298494273
2020-06-23,71.13079833984375,78.9498291015625,31.3700008392334,30.267500019073488,0.2736120736434162
2020-06-24,68.17479705810547,78.7642593383789,33.84000015258789,30.57849998474121,-0.02358132690077417
2020-06-25,69.39608764648438,78.60521697998047,32.220001220703125,30.760000038146973,0.10528719036602427
2020-06-26,67.25689697265625,77.77464294433594,34.72999954223633,31.121000003814697,-0.09182134308454186
2020-06-29,68.19813537597656,78.64940643310547,31.780000686645508,31.298500061035156,-0.018233996458348507
2020-06-30,69.41165161132812,80.59332275390625,30.43000030517578,31.47800006866455,0.05558551673083944
2020-07-01,68.15923309326172,79.32977294921875,28.6200008392334,31.626000118255615,-0.03976115499812983
2020-07-02,68.69599914550781,81.176513671875,27.68000030517578,31.719500160217287,-0.03257043672127711
2020-07-06,68.89825439453125,82.10428619384766,27.940000534057617,31.890500164031984,-0.03584417147379023
2020-07-07,67.14019775390625,81.41506958007812,29.43000030517578,32.07150020599365,-0.19766350171563432
2020-07-08,67.17131042480469,82.6432876586914,28.079999923706055,32.097000217437746,-0.22617219766857843
2020-07-09,64.36311340332031,82.39586639404297,29.260000228881836,32.18150024414062,-0.5066703981005815
2020-07-10,66.30006408691406,81.74202728271484,27.290000915527344,31.506500244140625,-0.29192565241029506
2020-07-13,66.43231201171875,80.69937133789062,32.189998626708984,31.31150016784668,-0.25151563263132076
2020-07-14,68.72710418701172,81.62715148925781,29.520000457763672,31.067500114440918,-0.04101891331619062
2020-07-15,69.14716339111328,81.77737426757812,27.760000228881836,30.772000217437743,-0.0019818886688094377
2020-07-16,68.73490142822266,80.58448791503906,28.0,30.49850015640259,-0.013322404789048713
2020-07-17,67.82476043701172,81.49459838867188,25.68000030517578,30.13550024032593,-0.12978131852092795
2020-07-20,66.3311996459961,82.32518005371094,24.459999084472656,29.602500247955323,-0.3037897996997479
2020-07-21,71.09191131591797,81.5653076171875,24.84000015258789,29.256000232696532,0.20216200776482784
2020-07-22,70.81964874267578,81.821533203125,24.31999969482422,28.903500175476076,0.16773761175827476
2020-07-23,70.79631805419922,79.23257446289062,26.079999923706055,28.515500164031984,0.23214741230522706
2020-07-24,70.11176300048828,78.54338073730469,25.84000015258789,28.19650011062622,0.1799949149191605
2020-07-27,70.81964874267578,81.90988159179688,24.739999771118164,27.697000122070314,0.1654582883179542
2020-07-28,69.31831359863281,80.80537414550781,25.440000534057617,27.380000114440918,0.040579465745086224
2020-07-29,70.06510162353516,82.20149230957031,24.100000381469727,27.063500118255615,0.0808514660693786
2020-07-30,67.10906982421875,94.71329498291016,24.760000228881836,26.870500087738037,-0.5439279210218291
2020-07-31,65.29658508300781,93.31718444824219,24.459999084472656,26.70950002670288,-0.6930702068486517
2020-08-03,65.97335052490234,96.83393096923828,24.280000686645508,26.526500034332276,-0.7146622675572146
2020-08-04,67.28021240234375,98.03562927246094,23.760000228881836,26.243000030517578,-0.6121580150043879
2020-08-05,67.83253479003906,98.4244155883789,22.989999771118164,25.988500022888182,-0.5657639319669657
2020-08-06,68.04255676269531,98.1328353881836,22.649999618530273,25.657999992370605,-0.5367858257776369
2020-08-07,67.52137756347656,95.64989471435547,22.209999084472656,25.403999900817873,-0.5259707221472306
2020-08-10,69.80061340332031,93.97989654541016,22.1299991607666,24.90099992752075,-0.2500424465555089
2020-08-11,69.71504211425781,96.16239166259766,24.030000686645508,24.626499938964844,-0.31509105859717046
2020-08-12,70.57070922851562,102.31226348876953,22.280000686645508,24.352499961853027,-0.3863394702260358
2020-08-13,69.87062072753906,100.20927429199219,22.1299991607666,24.058999919891356,-0.40360395970242824
2020-08-14,70.28290557861328,100.50088500976562,22.049999237060547,23.877499866485596,-0.3690088569417698
2020-08-17,70.60963439941406,99.12244415283203,21.350000381469727,23.72199993133545,-0.30006793661622705
2020-08-18,69.1497573852539,98.98991394042969,21.510000228881836,23.555499935150145,-0.44578775218796995
2020-08-19,68.17127227783203,98.11516571044922,22.540000915527344,23.466499996185302,-0.5231805637688718
2020-08-20,66.92445373535156,97.77938842773438,22.719999313354492,23.298499965667723,-0.6418909984252346
2020-08-21,67.13754272460938,99.8470230102539,22.540000915527344,23.133500003814696,-0.6734655761018942
2020-08-24,68.81045532226562,102.41830444335938,22.3700008392334,23.01500005722046,-0.5689003303435813
2020-08-25,67.96609497070312,102.45364379882812,22.030000686645508,22.844500064849854,-0.656070734384916
2020-08-26,66.90079498291016,102.53316497802734,23.270000457763672,22.803000068664552,-0.7669518817524692
2020-08-27,67.00338745117188,102.51548767089844,24.469999313354492,22.788500022888183,-0.7560151169080962
2020-08-28,67.571533203125,104.4417495727539,22.959999084472656,22.713500022888184,-0.7476702802488746
2020-08-31,66.23004913330078,105.23696899414062,26.40999984741211,22.819999980926514,-0.9052304960376739
2020-09-01,65.559326171875,107.80827331542969,26.1200008392334,22.938000011444093,-1.0400883774358174
2020-09-02,65.64612579345703,109.42504119873047,26.56999969482422,23.117000007629393,-1.072932471405051
2020-09-03,64.92802429199219,103.42877197265625,33.599998474121094,23.664499950408935,-0.9915933829302844
2020-09-04,64.65184020996094,103.02013397216797,30.75,24.091499996185302,-1.009265403331099
2020-09-08,62.31606674194336,97.512451171875,31.459999084472656,24.557999992370604,-1.105790594843108
2020-09-09,63.152523040771484,101.28787994384766,28.809999465942383,24.79699993133545,-1.1177426723524977
2020-09-10,61.66900634765625,99.88431549072266,29.709999084472656,25.168499851226805,-1.2330857360600942
2020-09-11,61.305999755859375,100.75487518310547,26.8700008392334,25.405499935150146,-1.2926297823639552
2020-09-14,60.99036407470703,100.79042053222656,25.850000381469727,25.595499992370605,-1.325791726737784
2020-09-15,60.24860382080078,103.5620346069336,25.59000015258789,25.807499980926515,-1.4730745230513875
2020-09-16,61.99251937866211,101.76759338378906,26.040000915527344,26.03400001525879,-1.2486232808212936
2020-09-17,62.17402648925781,102.05184936523438,26.459999084472656,26.229999923706053,-1.2374143630412158
2020-09-18,61.716346740722656,98.3297348022461,25.829999923706055,26.385499954223633,-1.188142469356169
2020-09-21,60.20915985107422,99.42237091064453,27.780000686645508,26.64749994277954,-1.3703037856236429
2020-09-22,59.60151290893555,101.1102294921875,26.860000610351562,26.87199993133545,-1.4759256587153837
2020-09-23,56.77651596069336,98.22313690185547,28.579999923706055,27.199499893188477,-1.6900385376997786
2020-09-24,56.65814971923828,99.66223907470703,28.510000228881836,27.461499881744384,-1.7392584451533286
2020-09-25,56.68180847167969,101.71427917480469,26.3799991607666,27.55699987411499,-1.7897826251753883
2020-09-28,58.33894729614258,105.24099731445312,26.190000534057617,27.71849994659424,-1.7114783702915455
2020-09-29,56.737060546875,104.272705078125,26.270000457763672,27.711499977111817,-1.8501436566890712
2020-09-30,56.81595993041992,104.5392074584961,26.3700008392334,27.723999977111816,-1.8489589712006225
2020-10-01,55.56917190551758,106.17373657226562,26.700000762939453,27.73050003051758,-2.0184987439327635
2020-10-02,56.176788330078125,102.57597351074219,27.6299991607666,27.432000064849852,-1.863605857780532
2020-10-05,57.36833953857422,107.06204986572266,27.959999084472656,27.292500019073486,-1.857616119985218
2020-10-06,57.052703857421875,106.19151306152344,29.479999542236328,27.19350004196167,-1.8674018113003816
2020-10-07,58.220584869384766,109.29177856445312,28.059999465942383,27.15600004196167,-1.8280772871293467
2020-10-08,59.356903076171875,108.6788330078125,26.360000610351562,26.988500118255615,-1.6961790611001177
2020-10-09,58.394187927246094,110.92631530761719,25.0,26.895000076293947,-1.8525120867525997
2020-10-12,58.7966423034668,112.5430908203125,25.06999969482422,26.85600004196167,-1.8531095285208696
2020-10-13,57.920719146728516,113.22708892822266,26.06999969482422,26.880000019073485,-1.9602392633444792
2020-10-14,57.56562805175781,115.37688446044922,26.399999618530273,26.897999954223632,-2.0519780172299025
2020-10-15,58.00752639770508,114.22203826904297,26.969999313354492,26.923499965667723,-1.9770401169074525
2020-10-16,57.518272399902344,114.62181091308594,27.40999984741211,27.002499961853026,-2.037335462403982
2020-10-19,56.247802734375,114.07990264892578,29.18000030517578,27.07249994277954,-2.1531440350751763
2020-10-20,56.563453674316406,113.97332000732422,29.350000381469727,27.196999931335448,-2.1181478219924608
2020-10-21,55.92427444458008,114.19540405273438,28.649999618530273,27.20049991607666,-2.189175084725463
2020-10-22,57.920719146728516,114.04438018798828,28.110000610351562,27.180499935150145,-1.981324776662346
2020-10-23,57.265743255615234,114.48854064941406,27.549999237060547,27.238999938964845,-2.0596952124451375
2020-10-26,55.979515075683594,112.10779571533203,32.459999084472656,27.552499866485597,-2.129673019476387
2020-10-27,54.85108184814453,111.85017395019531,33.349998474121094,27.906499767303465,-2.2383057305053193
2020-10-28,52.77571487426758,108.00370025634766,40.279998779296875,28.60199966430664,-2.3510861311335347
2020-10-29,54.290828704833984,112.32101440429688,37.59000015258789,29.146499633789062,-2.3076877468051133
2020-10-30,54.84318542480469,109.58492279052734,38.02000045776367,29.665999698638917,-2.1806706044458912
2020-11-02,56.93434143066406,110.12682342529297,37.130001068115234,30.124499797821045,-1.9810216642116496
2020-11-03,56.61079406738281,111.4415512084961,35.54999923706055,30.427999782562257,-2.04799382084267
2020-11-04,56.63446807861328,114.56849670410156,29.56999969482422,30.50349979400635,-2.1262482105720424
2020-11-05,56.92643356323242,129.17269897460938,27.579999923706055,30.56449975967407,-2.4731991002922866
2020-11-06,56.14521789550781,128.81736755371094,24.860000610351562,30.55749979019165,-2.543839712931752
2020-11-09,62.655372619628906,126.6854019165039,25.75,30.59149980545044,-1.8237682502366228
2020-11-10,65.55142211914062,124.46451568603516,24.799999237060547,30.527999782562254,-1.4706146455708085
2020-11-11,65.07006072998047,131.1980743408203,23.450000762939453,30.380499839782715,-1.6935107132508767
2020-11-12,63.65756607055664,127.84020233154297,25.350000381469727,30.299499893188475,-1.7511785677568634
2020-11-13,65.51985931396484,128.15106201171875,23.100000381469727,30.083999919891358,-1.568949241129743
2020-11-16,70.19927215576172,132.42398071289062,22.450000762939453,29.74749994277954,-1.2011451177673662
2020-11-17,69.69482421875,132.13088989257812,22.709999084472656,29.415499877929687,-1.245117287157494
2020-11-18,67.48483276367188,130.62957763671875,23.84000015258789,29.174999904632568,-1.4321541768732073
2020-11-19,68.64588165283203,131.0559539794922,23.110000610351562,28.924999904632568,-1.3245432393596257
2020-11-20,68.69392395019531,129.72348022460938,23.700000762939453,28.732499980926512,-1.285258462601727
2020-11-23,72.88970184326172,127.76025390625,22.65999984741211,28.242500019073486,-0.8059738560637382
2020-11-24,76.56501770019531,129.63462829589844,21.639999389648438,27.657000064849854,-0.4788661998956967
2020-11-25,73.77850341796875,127.99121856689453,21.25,26.70550012588501,-0.7211338464398938
2020-11-27,73.11389923095703,127.76910400390625,20.84000015258789,25.86800012588501,-0.7832984899586615
2020-11-30,69.80693054199219,130.73619079589844,20.56999969482422,24.995500087738037,-1.1976824509119797
2020-12-01,70.02310943603516,134.36944580078125,20.770000457763672,24.17750005722046,-1.2693332234857688
2020-12-02,71.96087646484375,133.80740356445312,21.170000076293945,23.458500099182128,-1.0568733729590154
2020-12-03,71.90483856201172,133.74490356445312,21.280000686645508,23.044000148773193,-1.0609856728490608
2020-12-04,74.69132232666016,140.62353515625,20.790000915527344,22.704500198364258,-0.9537860170673131
2020-12-07,72.67350769042969,140.98045349121094,21.299999237060547,22.526500129699706,-1.1691313736401425
2020-12-08,73.298095703125,141.67633056640625,20.68000030517578,22.273000144958495,-1.1232774509452563
2020-12-09,72.41728973388672,139.19610595703125,22.270000457763672,22.146500205993654,-1.1492713885135346
2020-12-10,74.74736785888672,138.95518493652344,22.520000457763672,22.100000190734864,-0.9050182752809117
2020-12-11,74.02674102783203,128.72203063964844,23.309999465942383,21.998000144958496,-0.714628652697663
2020-12-14,71.61656188964844,130.51527404785156,24.719999313354492,22.079000091552736,-1.0071135493477772
2020-12-15,71.56051635742188,132.36207580566406,22.889999389648438,22.101000022888183,-1.0604852095511992
2020-12-16,71.0160140991211,133.5933074951172,22.5,22.09050006866455,-1.1478756719715046
2020-12-17,70.79180145263672,133.40594482421875,21.93000030517578,21.995000076293945,-1.165947103814013
2020-12-18,69.81493377685547,131.52346801757812,21.56999969482422,21.91800003051758,-1.217176024825044
2020-12-21,68.93413543701172,130.9702606201172,25.15999984741211,21.99099998474121,-1.2928848095747767
2020-12-22,67.54890441894531,130.5598907470703,24.229999542236328,22.069499969482422,-1.423810835531301
2020-12-23,68.61386108398438,131.11305236816406,23.309999465942383,22.15299997329712,-1.3292875123949428
2020-12-24,68.32559967041016,132.74571228027344,21.530000686645508,22.167000007629394,-1.4008573207291175
2020-12-28,67.98129272460938,131.80894470214844,21.700000762939453,22.210000038146973,-1.4118633231623179
2020-12-29,67.74906921386719,132.47808837890625,23.079999923706055,22.335500049591065,-1.4528503674526319
2020-12-30,68.32559967041016,133.78062438964844,22.770000457763672,22.435500049591063,-1.427557291889101
2020-12-31,67.62095642089844,135.91293334960938,22.75,22.514500045776366,-1.554554665154895
2021-01-04,67.82914733886719,132.48696899414062,26.969999313354492,22.798999977111816,-1.4448988113440278
2021-01-05,69.66279602050781,135.99319458007812,25.34000015258789,23.026499938964843,-1.3480338630726523
2021-01-06,71.90483856201172,134.8869171142578,25.06999969482422,23.214999961853028,-1.090448782390324
2021-01-07,72.24111938476562,138.9105987548828,22.3700008392334,23.299499988555908,-1.1599028296184994
2021-01-08,72.92973327636719,139.74923706054688,21.559999465942383,23.263999938964844,-1.1111912472576488
2021-01-11,73.34611511230469,139.27638244628906,24.079999923706055,23.34199991226196,-1.056454959003267
2021-01-12,74.73936462402344,137.79537963867188,23.329999923706055,23.342999935150146,-0.8759137510272628
2021-01-13,74.66732788085938,140.44512939453125,22.209999084472656,23.217499923706054,-0.9516345187301497
2021-01-14,76.46092987060547,143.5052490234375,23.25,23.235499954223634,-0.847351479047436
2021-01-15,73.73847198486328,140.1507110595703,24.34000015258789,23.32749996185303,-1.0389293637731671
2021-01-19,75.67620086669922,146.11036682128906,23.239999771118164,23.392999935150147,-0.9947284213990466
2021-01-20,76.37284851074219,146.85092163085938,21.579999923706055,23.39349994659424,-0.9426656400542316
2021-01-21,73.67440795898438,146.9847412109375,21.31999969482422,23.201499938964844,-1.2217870061353846
2021-01-22,73.45020294189453,144.90594482421875,21.90999984741211,23.085499954223632,-1.1910600600045198
2021-01-25,72.78560638427734,146.6724395751953,23.190000534057617,23.079500007629395,-1.3045285816316596
2021-01-26,71.5525131225586,145.0219268798828,23.020000457763672,23.153999996185302,-1.3879176542175367
2021-01-27,70.62364959716797,137.0994873046875,37.209999084472656,23.929499912261964,-1.278415941699823
2021-01-28,71.28026580810547,138.77676391601562,30.209999084472656,24.285999870300294,-1.2546094491217377
2021-01-29,68.22151184082031,139.42808532714844,33.09000015258789,24.801999855041505,-1.5838910972595839
2021-02-01,69.19037628173828,144.1566162109375,30.239999771118164,25.176499843597412,-1.6069058772350555
2021-02-02,69.71083068847656,147.011474609375,25.559999465942383,25.105999851226805,-1.6273902283725854
2021-02-03,71.2322006225586,144.79893493652344,22.90999984741211,24.984499835968016,-1.4148873039044967
2021-02-04,71.26424407958984,132.01412963867188,21.770000457763672,24.81949987411499,-1.0817752166493924
2021-02-05,71.47242736816406,130.1138153076172,20.8700008392334,24.74449987411499,-1.0114807906372252
2021-02-08,73.25003814697266,131.48777770996094,21.239999771118164,24.72849988937378,-0.8653297745980641
2021-02-09,72.83365631103516,130.35467529296875,21.6299991607666,24.605999851226805,-0.8786335527579973
2021-02-10,74.08277130126953,129.8104705810547,21.989999771118164,24.538999843597413,-0.7369856280420585
2021-02-11,73.68240356445312,129.86402893066406,21.25,24.49099988937378,-0.7792684030867714
2021-02-12,74.10680389404297,132.0230712890625,19.969999313354492,24.326999855041503,-0.7916139626364509
2021-02-16,75.62530517578125,131.29148864746094,21.459999084472656,24.18299980163574,-0.61761169772884
2021-02-17,77.89092254638672,129.141357421875,21.5,24.095999813079835,-0.3306875862566503
2021-02-18,77.14384460449219,128.39193725585938,22.489999771118164,24.14149980545044,-0.3876735367468175
2021-02-19,77.79348754882812,129.31085205078125,22.049999237060547,24.177999782562257,-0.3450142463224619
2021-02-22,79.89665222167969,124.4217758178711,23.450000762939453,24.254999828338622,-0.00402330917260248
2021-02-23,80.9035873413086,122.33409881591797,23.110000610351562,24.25099983215332,0.1527043078145738
2021-02-24,83.89188385009766,125.88495635986328,21.34000015258789,24.16699981689453,0.3663749943641907
2021-02-25,83.11233520507812,120.91556549072266,28.889999389648438,23.75099983215332,0.4149440221861284
2021-02-26,81.20404052734375,121.50438690185547,27.950000762939453,23.63799991607666,0.20480414288570548
2021-03-01,82.86873626708984,124.44853210449219,23.350000381469727,23.15099992752075,0.2989103549295249
2021-03-02,83.18543243408203,122.26273345947266,24.100000381469727,22.84399995803833,0.38765559040443753
2021-03-03,84.1192626953125,118.02267456054688,26.670000076293945,22.89949998855591,0.5924447868129274
2021-03-04,84.85820770263672,114.5625,28.56999969482422,23.182499980926515,0.7572043355087246
2021-03-05,88.51240539550781,116.31050872802734,24.65999984741211,23.326999950408936,1.0854147306378028
2021-03-08,89.1214370727539,110.43897247314453,25.469999313354492,23.55699987411499,1.299113872872347
2021-03-09,88.91842651367188,115.73680114746094,24.030000686645508,23.69649991989136,1.1416945147747422
2021-03-10,90.43693542480469,114.625244140625,22.559999465942383,23.742999935150145,1.325500618211694
2021-03-11,90.29076385498047,118.09439086914062,21.90999984741211,23.738999938964845,1.2210665009587331
2021-03-12,90.59123992919922,116.5167007446289,20.690000534057617,23.710999965667725,1.2924659618856256
2021-03-15,89.52745819091797,118.00474548339844,20.030000686645508,23.714000034332276,1.1454010450150278
2021-03-16,87.40802764892578,119.80655670166016,19.790000915527344,23.63050012588501,0.8823975758271145
2021-03-17,87.7247314453125,120.04857635498047,19.229999542236328,23.517000102996825,0.9085076644706525
2021-03-18,84.54964447021484,116.31050872802734,21.579999923706055,23.47150011062622,0.6805846071031153
2021-03-19,83.94873046875,117.44898223876953,20.950000762939453,23.416500186920167,0.5898242925397755
2021-03-22,83.2666244506836,120.20096588134766,18.8799991607666,23.188000106811522,0.4491421403826895
2021-03-23,82.80376434326172,118.79358673095703,20.299999237060547,23.04750003814697,0.4381663448672409
