Date,KDP,MS,VIX,AvgVIX,zscore
2022-05-05,33.2507438659668,74.4848403930664,31.200000762939453,26.21750020980835,0.7524089162025557
2022-05-06,33.161014556884766,73.86224365234375,30.190000534057617,26.6495002746582,0.7109561654021401
2022-05-09,33.322513580322266,71.16134643554688,34.75,27.3290002822876,0.7744004698563702
2022-05-10,33.196903228759766,70.38088989257812,32.9900016784668,27.76000032424927,0.7166377124590734
2022-05-11,33.573734283447266,69.17951965332031,32.560001373291016,28.175000381469726,0.8795759995439788
2022-05-12,33.0713005065918,68.91644287109375,31.770000457763672,28.6725004196167,0.6568800718046587
2022-05-13,33.38531494140625,70.62642669677734,28.8700008392334,28.981000423431396,0.8005773774694337
2022-05-16,33.1789665222168,70.06520080566406,27.469999313354492,29.246000385284425,0.707792710817958
2022-05-17,32.27276611328125,72.72223663330078,26.100000381469727,29.48250036239624,0.31528216802654124
2022-05-18,30.971817016601562,70.75796508789062,30.959999084472656,30.01450033187866,-0.2650917044466197
2022-05-19,30.801342010498047,70.11782836914062,29.350000381469727,30.34800033569336,-0.34226145118647167
2022-05-20,31.025651931762695,69.60043334960938,29.43000030517578,30.409000396728516,-0.2446942563139694
2022-05-23,31.3665828704834,72.17855834960938,28.479999542236328,30.48200035095215,-0.08657156175398911
2022-05-24,31.662670135498047,71.87165069580078,29.450000762939453,30.278500366210938,0.04331495404966724
2022-05-25,31.70752716064453,72.10841369628906,28.3700008392334,30.117000389099122,0.06382020715021089
2022-05-26,31.87800407409668,74.53746032714844,27.5,29.992500400543214,0.14621703133346955
2022-05-27,31.563983917236328,75.80899047851562,25.719999313354492,29.608500289916993,0.011227582382079201
2022-05-31,31.169200897216797,75.5371322631836,26.190000534057617,29.301000308990478,-0.16394415519995897
2022-06-01,31.079477310180664,74.53746032714844,25.690000534057617,29.12300033569336,-0.20649598995421617
2022-06-02,31.689586639404297,74.71283721923828,24.719999313354492,29.088000297546387,0.0635045228561105
2022-06-03,31.339672088623047,73.76578521728516,24.790000915527344,28.76750030517578,-0.09382115515565395
2022-06-06,32.927738189697266,74.42345428466797,25.06999969482422,28.51150026321411,0.6095564549736782
2022-06-07,32.66755294799805,74.82683563232422,24.020000457763672,27.975000286102294,0.49580987582699887
2022-06-08,32.32661437988281,72.95901489257812,23.959999084472656,27.523500156402587,0.33975893927623213
2022-06-09,32.03950119018555,71.17011260986328,26.09000015258789,27.200000095367432,0.20771348251140778
2022-06-10,31.842117309570312,67.87293243408203,27.75,26.999000072479248,0.11089550414617882
2022-06-13,31.13330841064453,65.92618560791016,34.02000045776367,27.256500053405762,-0.20787606462159727
2022-06-14,30.864145278930664,65.7332763671875,32.689998626708984,27.517500019073488,-0.3273302611166817
2022-06-15,31.267898559570312,66.66278076171875,29.6200008392334,27.69350004196167,-0.14627502800839154
2022-06-16,30.90004539489746,64.84757232666016,32.95000076293945,27.79300012588501,-0.31406056331614124
2022-06-17,30.819286346435547,63.92683029174805,31.1299991607666,27.882000064849855,-0.35242212846432686
2022-06-21,31.34864616394043,65.44389343261719,30.190000534057617,27.920000076293945,-0.11416936679464948
2022-06-22,31.294815063476562,65.2421875,28.950000762939453,27.943500137329103,-0.13853609315958157
2022-06-23,31.590892791748047,64.86512756347656,29.049999237060547,27.923500061035156,-0.008858737111419528
2022-06-24,32.0843620300293,68.24121856689453,27.229999542236328,27.866499996185304,0.21897206917203835
2022-06-27,32.20099639892578,67.90801239013672,26.950000762939453,27.839000034332276,0.26951656792387735
2022-06-28,31.860057830810547,68.53939056396484,28.360000610351562,27.971000099182127,0.12076694970227371
2022-06-29,32.012577056884766,68.565673828125,28.15999984741211,28.069500064849855,0.188212193644448
2022-06-30,31.920583724975586,66.69786071777344,28.709999084472656,28.220499992370605,0.14212155919447245
2022-07-01,32.53391647338867,67.30294036865234,26.700000762939453,28.319500064849855,0.4148012323096587
2022-07-05,32.70528793334961,66.74171447753906,27.540000915527344,28.457000064849854,0.4888572099494309
2022-07-06,32.425682067871094,66.16295623779297,26.729999542236328,28.54000005722046,0.36366316515883124
2022-07-07,32.606075286865234,67.51338958740234,26.079999923706055,28.643000030517577,0.44728893876532844
2022-07-08,32.651180267333984,67.28541564941406,24.639999389648438,28.677000045776367,0.466546002907335
2022-07-11,32.59705352783203,66.48738098144531,26.170000076293945,28.68100004196167,0.4403065387748633
2022-07-12,32.74137496948242,66.59263610839844,27.290000915527344,28.65800008773804,0.5043614962547222
2022-07-13,32.85862731933594,65.75080108642578,26.81999969482422,28.298000049591064,0.5536930195062938
2022-07-14,32.82254409790039,65.49649047851562,26.399999618530273,27.98350009918213,0.5370119320102223
2022-07-15,33.039024353027344,68.44292449951172,24.229999542236328,27.714000034332276,0.6412401765903987
2022-07-18,32.6151008605957,69.15320587158203,25.299999237060547,27.33149995803833,0.4560662404347466
2022-07-19,32.90372848510742,71.59980010986328,24.5,27.0,0.590702053190902
2022-07-20,32.75039291381836,71.7401123046875,23.8799991607666,26.68449993133545,0.5233829282816114
2022-07-21,32.723331451416016,72.80116271972656,23.110000610351562,26.392499923706055,0.5145295732920743
2022-07-22,32.85862731933594,72.28379821777344,23.030000686645508,26.091499996185302,0.5727789319722513
2022-07-25,33.156280517578125,72.38900756835938,23.360000610351562,25.898000049591065,0.7045611126092319
2022-07-26,33.43587875366211,70.84565734863281,24.690000534057617,25.785000038146972,0.8235521251176529
2022-07-27,33.471961975097656,72.35392761230469,23.239999771118164,25.528999996185302,0.8438966099403322
2022-07-28,34.72570037841797,73.42948913574219,22.329999923706055,25.2375,1.400820963603772
2022-07-29,34.94217300415039,74.62454223632812,21.329999923706055,24.86850004196167,1.4999292428643032
2022-08-01,35.095497131347656,74.43864440917969,22.84000015258789,24.675500011444093,1.567110136104935
2022-08-02,34.77981948852539,73.94290924072266,23.93000030517578,24.494999980926515,1.4262255667481787
2022-08-03,35.266876220703125,75.2884750366211,21.950000762939453,24.25600004196167,1.6452918337565345
2022-08-04,34.8880500793457,75.56288146972656,21.440000534057617,24.024000072479247,1.4787642166238628
2022-08-05,34.92413330078125,76.24451446533203,21.149999618530273,23.84950008392334,1.49669371086531
2022-08-08,34.978240966796875,76.15599822998047,21.290000915527344,23.60550012588501,1.5203347240713554
2022-08-09,35.27589797973633,76.44811248779297,21.770000457763672,23.329500102996825,1.6526646255367752
2022-08-10,35.808048248291016,78.68772888183594,19.739999771118164,22.975500106811523,1.894260855472312
2022-08-11,35.194725036621094,79.84735870361328,20.200000762939453,22.665500164031982,1.6267409290401111
2022-08-12,35.447265625,81.13980865478516,19.530000686645508,22.43050022125244,1.742065138108041
2022-08-15,36.03355026245117,81.45848846435547,19.950000762939453,22.163000297546386,2.001960826926655
2022-08-16,36.15079879760742,81.28145599365234,19.690000534057617,21.922500324249267,2.053232861576534
2022-08-17,36.123748779296875,80.86539459228516,19.899999618530273,21.723500347137453,2.040069233283999
2022-08-18,36.1057014465332,81.20176696777344,19.559999465942383,21.546000289916993,2.0330803412640446
2022-08-19,36.04256820678711,79.67918395996094,20.600000381469727,21.424500274658204,2.0007459221748607
2022-08-22,35.60962677001953,78.30708312988281,23.799999237060547,21.44650020599365,1.8055051141269607
2022-08-23,35.61863708496094,78.16545867919922,24.110000610351562,21.41750020980835,1.809071261887518
2022-08-24,35.72688293457031,78.43102264404297,22.81999969482422,21.396500205993654,1.8576597973753695
2022-08-25,35.799041748046875,79.5906753540039,21.780000686645508,21.369000244140626,1.8929205671557865
2022-08-26,34.83394241333008,76.84646606445312,25.559999465942383,21.580500221252443,1.4586145519733573
2022-08-29,34.99628448486328,75.55403137207031,26.209999084472656,21.74900016784668,1.5265460065435046
2022-08-30,34.65354919433594,74.73963928222656,26.209999084472656,21.863000106811523,1.3727790025848579
2022-08-31,34.38295364379883,75.43894958496094,25.8700008392334,22.059000110626222,1.2552986867723301
2022-09-01,34.57236862182617,76.2799072265625,25.559999465942383,22.26500005722046,1.3414209990379649
2022-09-02,34.12138366699219,76.4835205078125,25.469999313354492,22.48100004196167,1.1428136755473566
2022-09-06,33.886871337890625,75.3592758178711,26.90999984741211,22.761999988555907,1.0359440387841399
2022-09-07,34.581382751464844,76.8907241821289,24.639999389648438,22.905499935150146,1.3471870618495574
2022-09-08,34.689613342285156,78.28937530517578,23.610000610351562,23.098999977111816,1.3990791301991423
2022-09-09,34.89706802368164,79.19232940673828,22.790000915527344,23.228499984741212,1.4933507845455187
2022-09-12,35.18569564819336,79.80311584472656,23.8700008392334,23.445499992370607,1.622623351875987
2022-09-13,33.99510192871094,77.05891418457031,27.270000457763672,23.811499977111815,1.0887154303708597
2022-09-14,34.04020690917969,77.17399597167969,26.15999984741211,24.13499994277954,1.1089747192817636
2022-09-15,33.5802001953125,78.13005065917969,26.270000457763672,24.45349998474121,0.9085806725437862
2022-09-16,33.52607345581055,77.39530944824219,26.299999237060547,24.79049997329712,0.8825261179338936
2022-09-19,34.06726837158203,78.53724670410156,25.760000228881836,25.048499965667723,1.1249105815128122
2022-09-20,33.76059341430664,77.182861328125,27.15999984741211,25.216499996185302,0.9854940254218968
2022-09-21,33.51705551147461,76.44811248779297,27.989999771118164,25.41049995422363,0.875775648256453
2022-09-22,33.471961975097656,75.04060363769531,27.350000381469727,25.636999988555907,0.8517456358030482
2022-09-23,33.44490432739258,72.15476989746094,29.920000076293945,26.04399995803833,0.8313632879049974
2022-09-26,33.62530517578125,70.60562896728516,32.2599983215332,26.37899990081787,0.9065214311152235
2022-09-27,32.4437141418457,70.35775756835938,32.599998474121094,26.698499870300292,0.3838829757564657
2022-09-28,32.98490524291992,72.11936950683594,30.18000030517578,26.89699993133545,0.6280761113139639
2022-09-29,32.75816345214844,70.69413757324219,31.84000015258789,27.195499897003174,0.5237594345823596
2022-09-30,32.48609924316406,69.94171905517578,31.6200008392334,27.498499965667726,0.4013892327195768
2022-10-03,33.438358306884766,71.15444946289062,30.100000381469727,27.730000019073486,0.8255494803009045
2022-10-04,33.79206085205078,74.3324203491211,29.06999969482422,27.83800001144409,0.9910658812437823
2022-10-05,33.955318450927734,73.57112884521484,28.549999237060547,28.033500003814698,1.0609534439629695
2022-10-06,33.683231353759766,71.97772216796875,30.520000457763672,28.378999996185303,0.9361162160966436
2022-10-07,33.10280227661133,69.87086486816406,31.360000610351562,28.807499980926515,0.6735828605450717
2022-10-10,33.529048919677734,69.41056823730469,32.45000076293945,29.236499977111816,0.8605132645343809
2022-10-11,34.05507278442383,68.16239166259766,33.630001068115234,29.554500007629393,1.0892139733921427
2022-10-12,34.200191497802734,67.80831909179688,33.56999969482422,29.925,1.1522791804487167
2022-10-13,34.59016036987305,70.21611785888672,31.940000534057617,30.2085000038147,1.3315645585707563
2022-10-14,33.855560302734375,66.65751647949219,32.02000045776367,30.494500064849852,0.9966919354995051
2022-10-17,34.24552917480469,68.28632354736328,31.3700008392334,30.77500009536743,1.1737015178291867
2022-10-18,34.79875564575195,70.3223648071289,30.5,30.942000102996825,1.4240124680115782
2022-10-19,34.263671875,68.72894287109375,30.760000228881836,31.08050012588501,1.1830083298838747
2022-10-20,33.810203552246094,67.80831909179688,29.979999542236328,31.21200008392334,0.9800196736183023
2022-10-21,34.11856460571289,70.12760925292969,29.690000534057617,31.200500106811525,1.1229999203958518
2022-10-24,34.86223220825195,70.31349182128906,29.850000381469727,31.08000020980835,1.4520244416326227
2022-10-25,34.962005615234375,71.26954650878906,28.459999084472656,30.87300024032593,1.498887902850157
2022-10-26,35.1524543762207,71.6236343383789,27.280000686645508,30.728000259399415,1.5840444695329157
2022-10-27,34.56296157836914,71.42887115478516,27.389999389648438,30.50550022125244,1.3230937390968558
2022-10-28,35.868927001953125,73.48912048339844,25.75,30.212000179290772,1.905963742306477
2022-10-31,35.225006103515625,73.44441223144531,25.8799991607666,30.001000118255615,1.6214102442631657
2022-11-01,34.31808853149414,74.829833984375,25.809999465942383,29.838000106811524,1.2248679531024556
2022-11-02,33.53813552856445,75.41081237792969,25.860000610351562,29.703500175476073,0.8820563564131684
2022-11-03,32.91234588623047,74.7404556274414,25.299999237060547,29.442500114440918,0.6036837100970079
2022-11-04,33.53813552856445,75.83982849121094,24.549999237060547,29.102000045776368,0.8833097113159715
2022-11-07,33.973453521728516,76.48336791992188,24.350000381469727,28.69700002670288,1.0774717899644406
2022-11-08,34.40877151489258,76.22417449951172,25.540000915527344,28.292500019073486,1.2689965675714359
2022-11-09,34.07321548461914,74.58849334716797,26.09000015258789,27.91850004196167,1.116001310584768
2022-11-10,34.40877151489258,79.37040710449219,23.530000686645508,27.498000049591063,1.278188171193616
2022-11-11,33.86461639404297,81.14013671875,22.520000457763672,27.023000049591065,1.0430024995279361
2022-11-14,33.13908386230469,80.27313995361328,23.729999542236328,26.64099998474121,0.7199984739767817
2022-11-15,33.18443298339844,80.88986206054688,24.540000915527344,26.34300003051758,0.7418311248173879
2022-11-16,33.275115966796875,80.28205871582031,24.110000610351562,26.010500049591066,0.780110549138979
2022-11-17,33.411155700683594,79.50444793701172,23.93000030517578,25.708000087738036,0.8379281769187603
2022-11-18,33.937171936035156,79.7279052734375,23.1200008392334,25.379500102996825,1.0709248405490701
2022-11-21,34.46318817138672,79.62065124511719,22.360000610351562,25.005000114440918,1.3029553430083054
2022-11-22,34.76248550415039,80.14800262451172,21.290000915527344,24.646500205993654,1.4366970180999676
2022-11-23,34.7534065246582,80.38040924072266,20.350000381469727,24.300000190734863,1.4333657576651755
2022-11-25,34.6899299621582,81.25634002685547,20.5,23.955500221252443,1.4078868617336833
2022-11-28,34.64458465576172,80.34465026855469,22.209999084472656,23.778500175476076,1.3851941586446002
2022-11-29,34.55388259887695,81.40827178955078,21.889999389648438,23.579000186920165,1.3482379656252659
2022-11-30,35.070831298828125,83.18697357177734,20.579999923706055,23.31750020980835,1.581773046125165
2022-12-01,35.10710906982422,83.12439727783203,19.84000015258789,23.016500186920165,1.5976142935679314
2022-12-02,35.13431930541992,82.31995391845703,19.059999465942383,22.704500198364258,1.607283030514726
2022-12-05,34.426918029785156,80.27313995361328,20.75,22.514500236511232,1.288840873074277
2022-12-06,34.16390609741211,78.21736907958984,22.170000076293945,22.405500221252442,1.1666614080018751
2022-12-07,34.40877151489258,78.01180267333984,22.68000030517578,22.262500190734862,1.2742190579784245
2022-12-08,34.744346618652344,79.27206420898438,22.290000915527344,22.072500228881836,1.426125965117628
2022-12-09,34.39971160888672,79.96923828125,22.829999923706055,22.037500190734864,1.2759358315752858
2022-12-12,34.54481506347656,81.44403076171875,25.0,22.16150016784668,1.344337261191114
2022-12-13,34.13670349121094,82.86518859863281,22.549999237060547,22.10250015258789,1.1682243240447059
2022-12-14,33.86461639404297,80.88986206054688,21.139999389648438,21.932500076293945,1.042271331256638
2022-12-15,33.220699310302734,78.46764373779297,22.829999923706055,21.86850004196167,0.750773709362672
2022-12-16,32.712825775146484,77.63640594482422,22.6200008392334,21.803000068664552,0.5240151532005538
2022-12-19,32.93955612182617,76.46550750732422,22.420000076293945,21.768000030517577,0.6207422749817136
2022-12-20,32.885135650634766,76.1169204711914,21.479999542236328,21.723999977111816,0.595686113020616
2022-12-21,33.13001251220703,77.64533233642578,20.06999969482422,21.66299991607666,0.7083145720834001
2022-12-22,32.91234588623047,77.19842529296875,21.969999313354492,21.743999862670897,0.6108645786841265
2022-12-23,32.984901428222656,76.9660415649414,20.8700008392334,21.76249990463257,0.6422338017109486
2022-12-27,32.74003219604492,76.02754211425781,21.649999618530273,21.73449993133545,0.5313321201569026
2022-12-28,32.44074630737305,75.49124145507812,22.139999389648438,21.74699993133545,0.3975693549803543
2022-12-29,32.49516677856445,76.18842315673828,21.440000534057617,21.789999961853027,0.4236439235224767
2022-12-30,32.34098434448242,75.99178314208984,21.670000076293945,21.88149995803833,0.3549663417699313
2023-01-03,32.24123001098633,76.6174545288086,22.899999618530273,22.073499965667725,0.3127322603455514
2023-01-04,32.50423049926758,77.44869995117188,22.010000228881836,22.136499977111818,0.4313292641342982
2023-01-05,32.18503189086914,76.79621124267578,22.459999084472656,22.15099992752075,0.2884315180080982
2023-01-06,33.06967544555664,78.26205444335938,21.1299991607666,22.073499870300292,0.6834651375236304
2023-01-09,32.859920501708984,78.33356475830078,21.969999313354492,22.05749979019165,0.5910243086463621
2023-01-10,32.54983139038086,79.47764587402344,20.579999923706055,21.944999790191652,0.4573988832638192
2023-01-11,32.62279510498047,79.9334945678711,21.09000015258789,21.749499797821045,0.49095904392708273
2023-01-12,32.44039535522461,80.91668701171875,18.829999923706055,21.56349983215332,0.4132645787682117
2023-01-13,32.54983139038086,81.92669677734375,18.350000381469727,21.423999881744386,0.4645536960129565
2023-01-17,32.58631896972656,86.7711410522461,19.360000610351562,21.25049991607666,0.4948232981252045
2023-01-18,31.856708526611328,86.32423400878906,20.34000015258789,21.136499881744385,0.1712453167459038
2023-01-19,31.33685302734375,84.15228271484375,20.520000457763672,21.041499900817872,-0.06472257474450126
2023-01-20,31.656057357788086,86.02033996582031,19.850000381469727,20.95999994277954,0.08172893792784275
2023-01-23,31.6378231048584,86.81582641601562,19.809999465942383,20.946999931335448,0.07599876739044518
2023-01-24,31.902301788330078,85.36785888671875,19.200000762939453,20.808500003814697,0.18859005955839458
2023-01-25,31.884057998657227,85.48406219482422,19.079999923706055,20.71899995803833,0.18087117571165906
2023-01-26,31.856708526611328,86.25272369384766,18.729999542236328,20.572999954223633,0.17103640197310632
2023-01-27,31.64693832397461,86.57450103759766,18.510000228881836,20.391499996185303,0.0793199791993586
2023-01-30,31.665172576904297,86.46188354492188,19.940000534057617,20.316499996185303,0.08704512645064243
2023-01-31,32.1759033203125,87.6962890625,19.399999618530273,20.202999973297118,0.31624356469387754
2023-02-01,32.23062515258789,88.47113800048828,17.8700008392334,19.951500034332277,0.3426781478356185
2023-02-02,32.112056732177734,89.39018249511719,18.729999542236328,19.7875,0.29299087469313617
2023-02-03,32.05734634399414,89.58841705322266,18.329999923706055,19.58100004196167,0.2694041743471458
2023-02-06,32.121192932128906,89.11087799072266,19.43000030517578,19.49600009918213,0.2962103992062239
2023-02-07,32.10293960571289,89.39921569824219,18.65999984741211,19.33050012588501,0.2889901872949952
2023-02-08,31.801977157592773,89.16493225097656,19.6299991607666,19.28300008773804,0.15536921018927174
2023-02-09,31.801977157592773,88.34500885009766,20.709999084472656,19.264000034332277,0.15297383392576822
2023-02-10,32.1759033203125,88.69640350341797,20.530000686645508,19.34900007247925,0.3191653624983966
2023-02-13,32.5224723815918,89.58841705322266,20.34000015258789,19.448500061035155,0.4748525292602602
2023-02-14,32.27622985839844,90.60655975341797,18.90999984741211,19.426000022888182,0.3690605171828
2023-02-15,32.55895233154297,90.84983825683594,18.229999542236328,19.320499992370607,0.4946510904197648
2023-02-16,32.74135208129883,89.71455383300781,20.170000076293945,19.30299997329712,0.5719012244151129
2023-02-17,32.53158950805664,89.66050720214844,20.020000457763672,19.311499977111815,0.4790902155679484
2023-02-21,32.422149658203125,87.95756530761719,22.8700008392334,19.46450004577637,0.42577503745202694
2023-02-22,32.63191604614258,87.6422119140625,22.290000915527344,19.619000053405763,0.5175085425919068
2023-02-23,32.93288040161133,88.24590301513672,21.139999389648438,19.72200002670288,0.6522095731484518
2023-02-24,32.64103698730469,88.02965545654297,21.670000076293945,19.869000053405763,0.5226692072885577
2023-02-27,32.25798797607422,87.12861633300781,20.950000762939453,19.99100008010864,0.35084230744932454
2023-02-28,31.5101318359375,86.94841766357422,20.700000762939453,20.029000091552735,0.01998429479050459
2023-03-01,31.181808471679688,86.66912078857422,20.579999923706055,20.088000106811524,-0.12585363253747534
2023-03-02,31.53749656677246,86.56999969482422,19.59000015258789,20.17400007247925,0.03096589062576253
2023-03-03,31.5101318359375,88.59729766845703,18.489999771118164,20.16200008392334,0.024801437490452098
2023-03-06,31.756378173828125,88.642333984375,18.610000610351562,20.176000118255615,0.13370117319478386
2023-03-07,31.765504837036133,86.5519790649414,19.59000015258789,20.184000110626222,0.13162556765457328
2023-03-08,31.71989631652832,86.4078140258789,19.110000610351562,20.206500148773195,0.11105889708577124
2023-03-09,31.519258499145508,83.07403564453125,22.610000610351562,20.35550022125244,0.012696719250082974
2023-03-10,31.300371170043945,81.13684844970703,24.799999237060547,20.560000228881837,-0.08964626347322205
2023-03-13,31.236526489257812,79.28075408935547,26.520000457763672,20.859500217437745,-0.12326927064365076
2023-03-14,31.58309555053711,81.06476593017578,23.729999542236328,21.029000186920165,0.03502383654032342
2023-03-15,31.847576141357422,76.93807983398438,26.139999389648438,21.390500164031984,0.13979019275471452
2023-03-16,32.01173782348633,78.39774322509766,22.989999771118164,21.628500175476074,0.2165655318849531
2023-03-17,31.792861938476562,75.8478775024414,25.510000228881836,21.89550018310547,0.11243768613309264
2023-03-20,32.121192932128906,77.16336822509766,24.149999618530273,22.102000141143797,0.2613061858737706
2023-03-21,32.05734634399414,79.97452545166016,21.3799991607666,22.027500057220458,0.24131754123289567
2023-03-22,31.619571685791016,78.88429260253906,22.260000228881836,22.026000022888184,0.04476534359101886
2023-03-23,31.108850479125977,77.34355926513672,22.610000610351562,22.09950008392334,-0.1853238077633082
2023-03-24,31.801977157592773,75.64061737060547,21.739999771118164,22.10300006866455,0.11585841831547326
2023-03-27,32.01173782348633,76.26232147216797,20.600000381469727,22.085500049591065,0.2103269752416728
2023-03-28,32.04822540283203,76.47857666015625,19.969999313354492,22.048999977111816,0.2270754920062957
2023-03-29,32.18503189086914,77.70396423339844,19.1200008392334,21.976000022888183,0.2910834852098768
