Date,WFC,KDP,VIX,AvgVIX,zscore
2020-01-30,40.615787506103516,24.535131454467773,15.489999771118164,13.696000051498412,2.8953445447161257
2020-01-31,39.7934684753418,24.423847198486328,18.84000015258789,14.014500045776368,2.7443040185093763
2020-02-03,39.9460563659668,24.552255630493164,17.969999313354492,14.211999988555908,2.7740183428371905
2020-02-04,40.06474304199219,24.54369354248047,16.049999237060547,14.32199993133545,2.795432653454292
2020-02-05,40.95489501953125,24.56081771850586,15.149999618530273,14.389999914169312,2.9573141425208367
2020-02-06,41.1091194152832,24.449522018432617,14.960000038146973,14.465499925613404,2.9835717268177087
2020-02-07,40.98916244506836,24.45808219909668,15.470000267028809,14.611999940872192,2.961926755535359
2020-02-10,40.929176330566406,24.57793617248535,15.039999961853027,14.735999917984008,2.952912816223625
2020-02-11,41.117679595947266,24.54369354248047,15.180000305175781,14.878999948501587,2.9866006498116247
2020-02-12,40.946327209472656,24.51801300048828,13.739999771118164,14.946499919891357,2.955088258313309
2020-02-13,41.229068756103516,24.466644287109375,14.149999618530273,15.032999897003174,3.005617509973374
2020-02-14,41.31473922729492,24.714908599853516,13.680000305175781,15.100999927520752,3.0250594979664553
2020-02-18,40.26089859008789,24.714908599853516,14.829999923706055,15.237499904632568,2.8337273589709295
2020-02-19,40.3465690612793,24.697790145874023,14.380000114440918,15.313999891281128,2.8490133506767594
2020-02-20,40.560768127441406,25.083019256591797,15.5600004196167,15.446499919891357,2.8939355255686534
2020-02-21,40.86921310424805,25.254236221313477,17.079999923706055,15.651499938964843,2.9526171921696664
2020-02-24,39.746795654296875,24.946046829223633,25.030000686645508,16.174999952316284,2.7440080886263614
2020-02-25,38.6586799621582,24.75771141052246,27.850000381469727,16.655999994277956,2.54350366850642
2020-02-26,37.81901168823242,24.59505844116211,27.559999465942383,17.219999933242796,2.38850881202415
2020-02-27,36.38816833496094,24.175582885742188,39.15999984741211,18.35849995613098,2.122160044225127
2020-02-28,35.000144958496094,23.86739158630371,40.11000061035156,19.589499998092652,1.8653282970167824
2020-03-02,36.20823287963867,24.192697525024414,33.41999816894531,20.318499898910524,2.0897595255544013
2020-03-03,34.72597885131836,23.58488655090332,36.81999969482422,21.26099991798401,1.8111273849399785
2020-03-04,35.47139358520508,23.773229598999023,31.989999771118164,22.05799994468689,1.949412168474406
2020-03-05,33.329383850097656,23.114044189453125,39.619998931884766,23.281499910354615,1.550192221056766
2020-03-06,31.778594970703125,22.79730224609375,41.939998626708984,24.630499839782715,1.2636753519184865
2020-03-09,27.82875633239746,20.93105125427246,54.459999084472656,26.57999978065491,0.5173283102005973
2020-03-10,30.05643081665039,21.615907669067383,47.29999923706055,28.192999744415282,0.932503309850135
2020-03-11,27.700244903564453,20.982412338256836,53.900001525878906,30.12899980545044,0.49480049574256196
2020-03-12,23.30487060546875,19.681188583374023,75.47000122070312,33.21549987792969,-0.3235881173629613
2020-03-13,26.466453552246094,20.092098236083984,57.83000183105469,35.39949998855591,0.2568543843262227
2020-03-16,22.705120086669922,16.779090881347656,82.69000244140625,38.850000095367434,-0.4779249863224436
2020-03-17,25.386890411376953,17.395462036132812,75.91000366210938,41.9040002822876,0.018621783895179825
2020-03-18,24.09312629699707,17.044471740722656,76.44999694824219,45.007500123977664,-0.22176678371794636
2020-03-19,24.23878288269043,20.81976318359375,72.0,47.829500102996825,-0.13619929444782639
2020-03-20,22.705120086669922,20.143463134765625,66.04000091552734,50.27750015258789,-0.4252376217027949
2020-03-23,21.634117126464844,19.843835830688477,61.59000015258789,52.10550012588501,-0.6243779794089103
2020-03-24,24.778562545776367,20.451650619506836,61.66999816894531,53.796500015258786,-0.04396330547216872
2020-03-25,24.821401596069336,21.40189552307129,63.95000076293945,55.61600008010864,-0.02130437525358706
2020-03-26,26.475021362304688,21.222122192382812,61.0,56.708000087738036,0.27610654033545823
2020-03-27,25.943809509277344,20.871129989624023,65.54000091552734,57.97950010299682,0.17416463973368446
2020-03-30,25.635356903076172,21.21356201171875,57.08000183105469,59.16250028610229,0.12352552882789689
2020-03-31,24.590068817138672,20.776962280273438,53.540000915527344,59.99850034713745,-0.07309115452760197
2020-04-01,22.765090942382812,20.25475311279297,57.060001373291016,61.252000427246095,-0.4126066494718063
2020-04-02,23.322010040283203,20.55629539489746,50.90999984741211,61.81650047302246,-0.30677182354201327
2020-04-03,22.473777770996094,20.504596710205078,46.79999923706055,62.059500503540036,-0.4615839464745232
2020-04-06,24.53009033203125,21.185213088989258,45.2400016784668,61.598500633239745,-0.0775873032084347
2020-04-07,24.650043487548828,22.32244300842285,46.70000076293945,61.568500709533694,-0.037999510466170235
2020-04-08,25.943809509277344,22.925518035888672,43.349998474121094,61.041000556945804,0.20633714738465175
2020-04-09,28.445653915405273,23.14090919494629,41.66999816894531,59.35100040435791,0.6639376074622033
2020-04-13,26.929122924804688,22.68429183959961,41.16999816894531,58.51800022125244,0.3814499948610664
2020-04-14,25.85812759399414,23.68367576599121,37.7599983215332,56.27150001525879,0.20265403825459458
2020-04-15,24.36729621887207,23.123672485351562,40.84000015258789,54.51799983978272,-0.07678669278402965
2020-04-16,23.039268493652344,23.097829818725586,40.11000061035156,52.70100002288818,-0.3183041215752933
2020-04-17,24.315889358520508,22.52920913696289,38.150001525878906,51.00850009918213,-0.0954294927342466
2020-04-20,23.716136932373047,22.417213439941406,43.83000183105469,49.898000144958495,-0.20607263652478247
2020-04-21,22.996423721313477,22.09844207763672,45.40999984741211,49.089000129699706,-0.34173368642473323
2020-04-22,22.96215057373047,22.86521339416504,41.97999954223633,48.104500198364256,-0.3359482821100837
2020-04-23,22.730817794799805,22.54644203186035,41.380001068115234,46.976000213623045,-0.38294044847710085
2020-04-24,23.064970016479492,22.649831771850586,35.93000030517578,45.722500228881835,-0.32065365220434744
2020-04-27,24.341594696044922,22.279367446899414,33.290000915527344,44.11000022888184,-0.09467512594942702
2020-04-28,24.73572540283203,23.356290817260742,33.56999969482422,42.93450012207031,-0.006252904755238203
2020-04-29,25.70390510559082,22.994441986083984,31.229999542236328,41.81900005340576,0.1638602004260781
2020-04-30,24.88994789123535,22.796289443969727,34.150001525878906,40.673500061035156,0.012977429675171133
2020-05-01,23.63902473449707,22.31382942199707,37.189998626708984,39.9875,-0.221691928945875
2020-05-04,23.433393478393555,22.417213439941406,35.970001220703125,39.44600009918213,-0.257406688303478
2020-05-05,22.550886154174805,22.62398338317871,33.61000061035156,38.86450004577637,-0.4143939689908188
2020-05-06,21.942564010620117,23.02028465270996,34.119998931884766,38.235499954223634,-0.5186328787517785
2020-05-07,22.056209564208984,22.71013832092285,31.440000534057617,37.64000005722046,-0.5028567445280212
2020-05-08,22.23105239868164,22.692909240722656,27.979999542236328,36.95550012588501,-0.4713826189827827
2020-05-11,21.66282081604004,23.20121192932129,27.56999969482422,36.275500202178954,-0.5665888216500128
2020-05-12,21.01590919494629,22.908287048339844,33.040000915527344,36.03950033187866,-0.6886274678183468
2020-05-13,19.695859909057617,22.761825561523438,35.279998779296875,35.76150026321411,-0.930585292299152
2020-05-14,21.03339385986328,22.718751907348633,32.61000061035156,35.38650026321411,-0.6884211978728683
2020-05-15,20.421445846557617,22.6584415435791,31.889999389648438,35.07350015640259,-0.8004691236013418
2020-05-18,22.21356964111328,23.22705841064453,29.299999237060547,34.34700002670288,-0.4661917542819092
2020-05-19,20.937225341796875,23.45105743408203,30.530000686645508,33.60300006866455,-0.6944130785456604
2020-05-20,21.435529708862305,23.85598373413086,27.989999771118164,32.90350008010864,-0.5976011334728721
2020-05-21,21.383075714111328,23.15813636779785,29.530000686645508,32.31100006103516,-0.6180530815168833
2020-05-22,21.129552841186523,23.39936637878418,28.15999984741211,31.92250003814697,-0.6603041775808959
2020-05-26,22.956647872924805,23.20121192932129,28.010000228881836,31.658500003814698,-0.3316854695263694
2020-05-27,24.43404769897461,23.924909591674805,27.6200008392334,31.361000061035156,-0.052119813139046636
2020-05-28,23.795883178710938,23.93351936340332,28.59000015258789,31.229000091552734,-0.1678482132295994
2020-05-29,23.14022445678711,24.054136276245117,27.510000228881836,30.89700002670288,-0.28499873305092005
2020-06-01,23.68223762512207,24.43321418762207,28.229999542236328,30.449000072479247,-0.180655945094282
2020-06-02,23.953243255615234,24.174747467041016,26.84000015258789,29.992500019073486,-0.13550066561450524
2020-06-03,25.20335578918457,24.527976989746094,25.65999984741211,29.594999980926513,0.09699771933371792
2020-06-04,26.41849708557129,24.484905242919922,25.809999465942383,29.179500007629393,0.3169406011188226
2020-06-05,27.686100006103516,24.71752166748047,24.520000457763672,28.8335000038147,0.5507256406128287
2020-06-08,29.128538131713867,24.493515014648438,25.809999465942383,28.725,0.8091023413392868
2020-06-09,28.525341033935547,24.40736961364746,27.56999969482422,28.725,0.6982386189065618
2020-06-10,25.972652435302734,24.553823471069336,27.56999969482422,28.451499938964844,0.23707367229135265
2020-06-11,23.419981002807617,24.415983200073242,40.790000915527344,28.727000045776368,-0.2285403131828904
2020-06-12,24.451536178588867,24.226442337036133,36.09000015258789,28.901000022888184,-0.0442225384693942
2020-06-15,24.661346435546875,24.62274742126465,34.400001525878906,29.026500129699706,7.627142197147786e-05
2020-06-16,24.932355880737305,24.6744441986084,33.66999816894531,29.245000076293945,0.05008952326313719
2020-06-17,23.996952056884766,24.76059913635254,33.470001220703125,29.392000102996825,-0.11839036434578463
2020-06-18,24.08437156677246,25.036287307739258,32.939998626708984,29.639500045776366,-0.09820135796008408
2020-06-19,24.128080368041992,24.73474884033203,35.119998931884766,29.91899995803833,-0.09498792783743869
2020-06-22,23.909530639648438,25.148290634155273,31.770000457763672,30.09949998855591,-0.12819093603330048
2020-06-23,23.80461883544922,25.010438919067383,31.3700008392334,30.267500019073488,-0.1493972188383592
2020-06-24,22.83425521850586,24.467670440673828,33.84000015258789,30.57849998474121,-0.33407348422034633
2020-06-25,23.927017211914062,24.467670440673828,32.220001220703125,30.760000038146973,-0.13567490076286345
2020-06-26,22.152376174926758,24.31260108947754,34.72999954223633,31.121000003814697,-0.4603018398633284
2020-06-29,22.467092514038086,24.381519317626953,31.780000686645508,31.298500061035156,-0.4020836011646394
2020-06-30,22.379669189453125,24.467670440673828,30.43000030517578,31.47800006866455,-0.4166067574927215
2020-07-01,21.93382453918457,24.831439971923828,28.6200008392334,31.626000118255615,-0.49185620140922226
2020-07-02,22.152376174926758,24.71018409729004,27.68000030517578,31.719500160217287,-0.45407553690951163
2020-07-06,22.283504486083984,24.736167907714844,27.940000534057617,31.890500164031984,-0.4298613583404466
2020-07-07,21.383075714111328,25.221193313598633,29.43000030517578,32.07150020599365,-0.5857448155620452
2020-07-08,21.46175193786621,24.779478073120117,28.079999923706055,32.097000217437746,-0.578378027528186
2020-07-09,21.01590919494629,25.11726188659668,29.260000228881836,32.18150024414062,-0.6540340714958595
2020-07-10,22.26601791381836,25.29047966003418,27.290000915527344,31.506500244140625,-0.4243554324225183
2020-07-13,22.21356964111328,25.04796600341797,32.189998626708984,31.31150016784668,-0.43767564041202667
2020-07-14,21.199493408203125,25.4117374420166,29.520000457763672,31.067500114440918,-0.6160914729029402
2020-07-15,22.161117553710938,25.48102378845215,27.760000228881836,30.772000217437743,-0.4404168321458177
2020-07-16,22.25728416442871,25.602277755737305,28.0,30.49850015640259,-0.4210582275073877
2020-07-17,21.811431884765625,25.792821884155273,25.68000030517578,30.13550024032593,-0.49902183308612513
2020-07-20,21.47923469543457,25.784164428710938,24.459999084472656,29.602500247955323,-0.5594701355174655
2020-07-21,22.90419578552246,25.879436492919922,24.84000015258789,29.256000232696532,-0.2992664852201961
2020-07-22,22.956647872924805,26.243202209472656,24.31999969482422,28.903500175476076,-0.28404673071055225
2020-07-23,23.035322189331055,26.217220306396484,26.079999923706055,28.515500164031984,-0.27016974486692935
2020-07-24,22.956647872924805,26.277847290039062,25.84000015258789,28.19650011062622,-0.28350417541209355
2020-07-27,22.283504486083984,26.814838409423828,24.739999771118164,27.697000122070314,-0.3973085780895735
2020-07-28,22.3184757232666,26.75421142578125,25.440000534057617,27.380000114440918,-0.3919087472678643
2020-07-29,22.537025451660156,27.074668884277344,24.100000381469727,27.063500118255615,-0.3472110282241739
2020-07-30,21.549175262451172,26.6502742767334,24.760000228881836,26.870500087738037,-0.5332083227284125
2020-07-31,21.208232879638672,26.49437141418457,24.459999084472656,26.70950002670288,-0.5975502959644861
2020-08-03,21.23446273803711,25.914081573486328,24.280000686645508,26.526500034332276,-0.6018756439926461
2020-08-04,21.173261642456055,25.940065383911133,23.760000228881836,26.243000030517578,-0.6125802145055126
2020-08-05,21.330615997314453,25.92274284362793,22.989999771118164,25.988500022888182,-0.5842827083819794
2020-08-06,21.277952194213867,25.836124420166016,22.649999618530273,25.657999992370605,-0.5952006680585561
2020-08-07,22.006532669067383,25.66290855407715,22.209999084472656,25.403999900817873,-0.46563441378233766
2020-08-10,21.681739807128906,25.775503158569336,22.1299991607666,24.90099992752075,-0.5228395548492617
2020-08-11,22.225982666015625,25.610937118530273,24.030000686645508,24.626499938964844,-0.4266056245344151
2020-08-12,22.111867904663086,26.078643798828125,22.280000686645508,24.352499961853027,-0.43999949099835467
2020-08-13,21.96263885498047,26.121946334838867,22.1299991607666,24.058999919891356,-0.4664149343988481
2020-08-14,22.208425521850586,25.888097763061523,22.049999237060547,23.877499866485596,-0.42545280447705597
2020-08-17,21.479846954345703,25.766841888427734,21.350000381469727,23.72199993133545,-0.5596302532788042
2020-08-18,21.102394104003906,25.20387077331543,21.510000228881836,23.555499935150145,-0.6369758028129943
2020-08-19,21.128726959228516,25.4117374420166,22.540000915527344,23.466499996185302,-0.6289396167051323
2020-08-20,20.84783172607422,25.281818389892578,22.719999313354492,23.298499965667723,-0.6819726934344635
2020-08-21,20.751272201538086,25.056623458862305,22.540000915527344,23.133500003814696,-0.7030303898297523
2020-08-24,21.49740219116211,25.255834579467773,22.3700008392334,23.01500005722046,-0.5644455484139904
2020-08-25,21.602739334106445,25.37708854675293,22.030000686645508,22.844500064849854,-0.5434219695046063
2020-08-26,21.102394104003906,25.810144424438477,23.270000457763672,22.803000068664552,-0.6274813240484773
2020-08-27,21.585186004638672,25.92274284362793,24.469999313354492,22.788500022888183,-0.538063742908663
2020-08-28,21.67296600341797,26.043996810913086,22.959999084472656,22.713500022888184,-0.5202277863295893
2020-08-31,21.198945999145508,25.836124420166016,26.40999984741211,22.819999980926514,-0.6095447953987104
2020-09-01,21.111167907714844,25.940065383911133,26.1200008392334,22.938000011444093,-0.6238537663755025
