Date,MNST,CVX,VIX,AvgVIX,zscore
2015-09-02,22.733333587646484,49.78812026977539,26.09000015258789,21.370500087738037,0.8556796725126942
2015-09-03,22.606666564941406,49.915687561035156,25.610000610351562,21.96250009536743,0.7893381119698524
2015-09-04,22.373332977294922,48.90156173706055,27.799999237060547,22.68300004005432,0.7815286133622982
2015-09-08,22.816667556762695,49.00997543334961,24.899999618530273,23.31650004386902,0.9629045299970557
2015-09-09,22.066667556762695,47.78538131713867,26.229999542236328,23.942500019073485,0.7514219513762558
2015-09-10,22.040000915527344,48.25735855102539,24.3700008392334,24.480500078201295,0.6966896685322305
2015-09-11,22.128332138061523,48.34026336669922,23.200000762939453,24.96600012779236,0.7272130710409817
2015-09-14,22.02666664123535,48.3275146484375,24.25,25.537000131607055,0.68451061809976
2015-09-15,22.079999923706055,49.220458984375,22.540000915527344,26.013000154495238,0.625745784174594
2015-09-16,22.321666717529297,50.40043258666992,21.350000381469727,26.391000175476073,0.6219622729023477
2015-09-17,22.450000762939453,50.649192810058594,21.139999389648438,26.685500144958496,0.6545578306101332
2015-09-18,22.433332443237305,49.58401870727539,22.280000686645508,26.84250020980835,0.7449174711181201
2015-09-21,22.540000915527344,49.8072624206543,20.139999389648438,26.448000144958495,0.7705009320359235
2015-09-22,22.42333221435547,49.2714958190918,22.440000534057617,25.53300008773804,0.7692241405712319
2015-09-23,22.393333435058594,48.55075454711914,22.1299991607666,24.838500022888184,0.8222871866709536
2015-09-24,22.856666564941406,49.041873931884766,23.469999313354492,24.496000003814697,0.9772432655072217
2015-09-25,22.704999923706055,49.55851364135742,23.6200008392334,24.37200002670288,0.8644814679143346
2015-09-28,22.34666633605957,48.3275146484375,27.6299991607666,24.451000022888184,0.8225947726540818
2015-09-29,22.424999237060547,48.63367462158203,26.829999923706055,24.371000003814697,0.8283573037632977
2015-09-30,22.523332595825195,50.311126708984375,24.5,24.026000022888184,0.7171627346587638
2015-10-01,22.366666793823242,49.96672821044922,22.549999237060547,23.848999977111816,0.6811005209064056
2015-10-02,22.321666717529297,52.014122009277344,20.940000534057617,23.61549997329712,0.47417514267012456
2015-10-05,22.520000457763672,53.59589385986328,19.540000915527344,23.20250005722046,0.41489479703162047
2015-10-06,22.316667556762695,55.48384094238281,19.399999618530273,22.92750005722046,0.15424935321938618
2015-10-07,22.44333267211914,56.2045783996582,18.399999618530273,22.536000061035157,0.14289947529000416
2015-10-08,22.69333267211914,57.34627914428711,17.420000076293945,22.188500022888185,0.14621701173725127
2015-10-09,22.905000686645508,57.129417419433594,17.079999923706055,21.882499980926514,0.25741552476565366
2015-10-12,22.90999984741211,56.600032806396484,16.170000076293945,21.478499984741212,0.3080555613333642
2015-10-13,21.946666717529297,56.37041091918945,17.670000076293945,21.23499994277954,-0.08660603922315599
2015-10-14,21.428333282470703,57.25060272216797,18.030000686645508,21.06899995803833,-0.39088479889400934
2015-10-15,21.760000228881836,57.862918853759766,16.049999237060547,20.814499950408937,-0.3038440494463603
2015-10-16,22.041667938232422,58.226478576660156,15.050000190734863,20.452999925613405,-0.21559668801048532
2015-10-19,22.116666793823242,57.422813415527344,14.979999542236328,20.194999933242798,-0.109631306083201
2015-10-20,23.268333435058594,57.39728927612305,15.75,19.860499906539918,0.3896658625517286
2015-10-21,23.148332595825195,56.97632598876953,16.700000762939453,19.58899998664856,0.3764371334274715
2015-10-22,23.7450008392334,58.436946868896484,14.449999809265137,19.138000011444092,0.5001388766649449
2015-10-23,23.59666633605957,58.194557189941406,14.460000038146973,18.67999997138977,0.45832941754959583
2015-10-26,23.57666778564453,56.619140625,15.289999961853027,18.063000011444093,0.5939817477719896
2015-10-27,23.434999465942383,55.93668746948242,15.430000305175781,17.493000030517578,0.5953513363420521
2015-10-28,23.55666732788086,57.26975631713867,14.329999923706055,16.984500026702882,0.525765698732123
2015-10-29,22.773332595825195,57.333534240722656,14.609999656677246,16.587500047683715,0.18190527171129398
2015-10-30,22.719999313354492,57.9649772644043,15.069999694824219,16.294000005722047,0.1010615600983905
2015-11-02,22.496667861938477,60.5672721862793,14.149999618530273,16.024499940872193,-0.2336359151102704
2015-11-03,22.450000762939453,62.59553527832031,14.539999961853027,15.78149995803833,-0.4395285811995137
2015-11-04,22.136667251586914,61.72172164916992,15.510000228881836,15.636999988555909,-0.4947093833845793
2015-11-05,22.040000915527344,60.305747985839844,15.050000190734863,15.518499994277954,-0.4067425493070324
2015-11-06,25.040000915527344,59.974090576171875,14.329999923706055,15.380999994277953,0.9181719405092933
2015-11-09,24.84166717529297,58.88340377807617,16.520000457763672,15.398500013351441,0.9324770575872703
2015-11-10,25.315000534057617,59.463844299316406,15.289999961853027,15.279500007629395,1.083568037625687
2015-11-11,25.34166717529297,58.80049133300781,16.059999465942383,15.180999946594238,1.1558271567335447
2015-11-12,24.74333381652832,57.31439208984375,18.3700008392334,15.29700002670288,1.0337402884986946
2015-11-13,24.454999923706055,56.561767578125,20.079999923706055,15.54850001335144,0.9782482476755311
2015-11-16,24.578332901000977,59.0409049987793,18.15999984741211,15.70750002861023,0.8044202969845541
2015-11-17,24.268333435058594,58.76976776123047,18.84000015258789,15.862000036239625,0.6954830395708687
2015-11-18,24.854999542236328,59.53154373168945,16.850000381469727,15.869500017166137,0.8788713053852562
2015-11-19,24.893333435058594,58.64060974121094,16.989999771118164,15.996500015258789,0.9770076390554145
2015-11-20,24.68166732788086,57.465614318847656,15.470000267028809,16.047000026702882,0.9932809299193694
2015-11-23,25.06833267211914,58.11122512817383,15.619999885559082,16.063500022888185,1.1010049856109188
2015-11-24,25.376667022705078,58.976341247558594,15.930000305175781,16.088500022888184,1.1548251302984966
2015-11-25,26.06833267211914,58.66645050048828,15.1899995803833,16.131500005722046,1.4816689643261796
2015-11-27,26.09000015258789,58.34364318847656,15.119999885559082,16.157000017166137,1.5205825568242382
2015-11-30,25.768333435058594,58.95695877075195,16.1299991607666,16.209999990463256,1.3256095461293345
2015-12-01,26.203332901000977,59.70586395263672,14.670000076293945,16.23600001335144,1.44473037506105
2015-12-02,25.801666259765625,58.26616668701172,15.90999984741211,16.304500007629393,1.4032581797909276
2015-12-03,25.511667251586914,57.3623161315918,18.110000610351562,16.43450002670288,1.3608974114867518
2015-12-04,26.116666793823242,57.91752624511719,14.8100004196167,16.42250003814697,1.5711147992926493
2015-12-07,25.93000030517578,56.34871292114258,15.84000015258789,16.498000049591063,1.634242934612011
2015-12-08,26.083332061767578,55.806400299072266,17.600000381469727,16.552000045776367,1.7500744638730965
2015-12-09,25.333332061767578,56.55528259277344,19.610000610351562,16.768000078201293,1.3578542469460086
2015-12-10,25.30500030517578,57.65285873413086,19.34000015258789,16.93200011253357,1.2451089825792148
2015-12-11,24.956666946411133,55.806400299072266,24.389999389648438,17.23300004005432,1.2639033754747095
2015-12-14,25.31833267211914,57.67218780517578,22.729999542236328,17.365500020980836,1.249091855853478
2015-12-15,25.43000030517578,59.88663101196289,20.950000762939453,17.5050000667572,1.094471743421416
2015-12-16,25.551666259765625,60.325653076171875,17.860000610351562,17.456000089645386,1.1067651083175105
2015-12-17,25.04833221435547,58.45341491699219,18.940000534057617,17.56050009727478,1.0610356230166629
2015-12-18,24.30666732788086,57.98210144042969,20.700000762939453,17.746000146865846,0.7841617710942765
2015-12-21,24.579999923706055,57.614097595214844,18.700000762939453,17.907500171661376,0.9358114830353341
2015-12-22,24.583332061767578,58.279075622558594,16.600000381469727,17.956500196456908,0.8763484104319561
2015-12-23,24.578332901000977,60.56452941894531,15.569999694824219,17.93850016593933,0.6648816240196943
2015-12-24,24.803333282470703,59.42824935913086,15.739999771118164,17.966000175476076,0.8660366699392018
2015-12-28,24.69333267211914,58.33719253540039,16.90999984741211,18.055500173568724,0.9184926039382135
2015-12-29,25.02833366394043,58.911781311035156,16.079999923706055,18.0530002117157,1.0104272373834362
2015-12-30,25.040000915527344,58.16286849975586,17.290000915527344,18.184000253677368,1.0840497786711485
2015-12-31,24.82666778564453,58.078941345214844,18.209999084472656,18.299000215530395,0.9996800080508282
2016-01-04,24.05666732788086,57.3623161315918,20.700000762939453,18.42850022315979,0.7330454554031134
2016-01-05,24.344999313354492,57.85296630859375,19.34000015258789,18.65500020980835,0.812529168005553
2016-01-06,24.383333206176758,55.5675163269043,20.59000015258789,18.89250020980835,1.0383799884392202
2016-01-07,24.200000762939453,53.59841537475586,24.989999771118164,19.262000179290773,1.1396065026338358
2016-01-08,24.041667938232422,53.0238151550293,27.010000228881836,19.632000160217284,1.1239075977697481
2016-01-11,24.34000015258789,52.145782470703125,24.299999237060547,19.880000114440918,1.3330551445174608
2016-01-12,24.549999237060547,53.036739349365234,22.469999313354492,19.78400011062622,1.3420757206702945
2016-01-13,23.94499969482422,52.50733184814453,25.219999313354492,19.908500099182127,1.1294952424384563
2016-01-14,23.73666763305664,55.18014907836914,23.950000762939453,20.05850009918213,0.7948115334678976
2016-01-15,23.52166748046875,54.01807403564453,27.020000457763672,20.516500091552736,0.8084628470521791
2016-01-19,24.126667022705078,52.62355422973633,26.049999237060547,20.87200002670288,1.197243089323223
2016-01-20,23.336666107177734,50.99015808105469,27.59000015258789,21.216499996185302,1.00593905139979
2016-01-21,23.003332138061523,52.32657241821289,26.690000534057617,21.61599998474121,0.7397076379317126
2016-01-22,24.02666664123535,53.934139251708984,22.34000015258789,21.90299997329712,1.0340637802786288
2016-01-25,23.34833335876465,52.223262786865234,24.149999618530273,22.33199996948242,0.898041730924136
2016-01-26,23.174999237060547,54.30859375,22.5,22.669999980926512,0.6322640794194607
2016-01-27,22.9950008392334,53.77272415161133,23.110000610351562,22.980000019073486,0.6036691083754323
2016-01-28,22.866666793823242,55.470680236816406,22.420000076293945,23.297000026702882,0.39278669286667683
2016-01-29,22.5049991607666,55.82577133178711,20.200000762939453,23.442500019073485,0.20420182245767718
2016-02-01,22.905000686645508,55.06396484375,19.979999542236328,23.53100004196167,0.44657665113519346
2016-02-02,22.68666648864746,52.44921875,21.979999542236328,23.594999980926513,0.5918298031234942
2016-02-03,22.48666763305664,54.63139724731445,21.649999618530273,23.710499954223632,0.30567633734258126
2016-02-04,21.40999984741211,54.741153717041016,21.84000015258789,23.772999954223632,-0.1689721019775041
2016-02-05,20.621667861938477,53.5080451965332,23.3799991607666,23.692499923706055,-0.39621566785115025
2016-02-08,19.6200008392334,55.515869140625,26.0,23.641999912261962,-1.0123317065350048
2016-02-09,19.81833267211914,53.53386688232422,26.540000915527344,23.753999996185303,-0.7452303997760802
2016-02-10,19.469999313354492,53.61133575439453,26.290000915527344,23.945000076293944,-0.9026357709197912
2016-02-11,19.816667556762695,53.57904052734375,28.139999389648438,24.091000080108643,-0.7500860744155085
2016-02-12,20.395000457763672,55.154327392578125,25.399999618530273,24.163500022888183,-0.6447977754100965
2016-02-16,20.718332290649414,55.448543548583984,24.110000610351562,24.018000030517577,-0.5322210684194721
2016-02-17,20.906667709350586,57.7368278503418,22.309999465942383,23.83100004196167,-0.6605206214169091
2016-02-18,21.011667251586914,56.70383834838867,21.639999389648438,23.533500003814698,-0.5206072433024609
2016-02-19,21.26333236694336,56.553462982177734,20.530000686645508,23.22550001144409,-0.39823849091682184
2016-02-22,21.635000228881836,58.070274353027344,19.3799991607666,23.07749996185303,-0.3767735410692497
2016-02-23,21.46500015258789,55.5139274597168,20.979999542236328,22.91899995803833,-0.21601196427027947
2016-02-24,22.066667556762695,55.74930191040039,20.719999313354492,22.829999923706055,0.022059192107685362
2016-02-25,22.184999465942383,55.7689208984375,19.110000610351562,22.629999923706055,0.07132422269605021
2016-02-26,21.79833221435547,55.14778518676758,19.809999465942383,22.499499893188478,-0.03864216819053801
2016-02-29,20.916667938232422,54.5528450012207,20.549999237060547,22.516999816894533,-0.3646054802059776
2016-03-01,21.621667861938477,56.31156539916992,17.700000762939453,22.402999877929688,-0.2214581270379154
2016-03-02,21.291667938232422,56.97187042236328,17.09000015258789,22.158499908447265,-0.42433047960122927
2016-03-03,21.411666870117188,57.22688674926758,16.700000762939453,21.910999965667724,-0.395904590124691
2016-03-04,21.481666564941406,57.48839569091797,16.860000610351562,21.66199998855591,-0.3896486567528447
2016-03-07,21.331666946411133,59.27977752685547,17.350000381469727,21.360500049591064,-0.6184363032149187
2016-03-08,21.55500030517578,58.0179557800293,18.670000076293945,20.994000053405763,-0.40650306799999913
2016-03-09,21.678333282470703,60.685447692871094,18.34000015258789,20.584000015258788,-0.5975811595648997
2016-03-10,21.941667556762695,61.41770553588867,18.049999237060547,20.17199993133545,-0.5510115406532535
2016-03-11,22.309999465942383,61.83615493774414,16.5,19.589999961853028,-0.43039439844656674
2016-03-14,21.99333381652832,61.62691116333008,16.920000076293945,19.165999984741212,-0.5478766158201206
2016-03-15,21.996667861938477,61.63345718383789,16.84000015258789,18.802499961853027,-0.5470374372458846
2016-03-16,22.696666717529297,62.372257232666016,14.989999771118164,18.436499977111815,-0.31264035991293027
2016-03-17,22.696666717529297,63.34640884399414,14.4399995803833,18.07649998664856,-0.4018564562895523
2016-03-18,22.7549991607666,63.86944580078125,14.020000457763672,17.75099997520447,-0.42458671762495753
2016-03-21,22.420000076293945,63.05220031738281,13.789999961853027,17.47150001525879,-0.4942972067515986
2016-03-22,22.433332443237305,62.4376335144043,14.170000076293945,17.13100004196167,-0.4322600073006182
2016-03-23,22.13833236694336,61.18888854980469,14.9399995803833,16.84200005531311,-0.4451922080383345
