Date,V,CVX,VIX,AvgVIX,zscore
2020-08-21,196.15980529785156,67.13752746582031,22.540000915527344,23.133500003814696,0.7468048384264836
2020-08-24,198.350830078125,68.81043243408203,22.3700008392334,23.01500005722046,0.8002126875770765
2020-08-25,199.97486877441406,67.96610260009766,22.030000686645508,22.844500064849854,0.9715751499813041
2020-08-26,202.0504913330078,66.90080261230469,23.270000457763672,22.803000068664552,1.1897141952427213
2020-08-27,202.7904052734375,67.0033950805664,24.469999313354492,22.788500022888183,1.2369809287965772
2020-08-28,207.28770446777344,67.57154846191406,22.959999084472656,22.713500022888184,1.527778295091527
2020-08-31,203.7129364013672,66.23004913330078,26.40999984741211,22.819999980926514,1.3528929322966183
2020-09-01,205.01983642578125,65.55931854248047,26.1200008392334,22.938000011444093,1.4902407928353905
2020-09-02,208.02761840820312,65.64612579345703,26.56999969482422,23.117000007629393,1.7032602577834561
2020-09-03,200.80125427246094,64.92802429199219,33.599998474121094,23.664499950408935,1.2236833937413745
2020-09-04,196.66912841796875,64.65182495117188,30.75,24.091499996185302,0.940957001326673
2020-09-08,192.30638122558594,62.31605911254883,31.459999084472656,24.557999992370604,0.7716865343068267
2020-09-09,196.0925750732422,63.15251159667969,28.809999465942383,24.79699993133545,0.9938615198281379
2020-09-10,193.67092895507812,61.66899871826172,29.709999084472656,25.168499851226805,0.9117258739609
2020-09-11,192.84449768066406,61.30601119995117,26.8700008392334,25.405499935150146,0.8746365825337215
2020-09-14,196.9766387939453,60.9903564453125,25.850000381469727,25.595499992370605,1.1947822994741373
2020-09-15,197.37062072753906,60.24860382080078,25.59000015258789,25.807499980926515,1.2702991747156573
2020-09-16,197.12081909179688,61.99252700805664,26.040000915527344,26.03400001525879,1.1418973707885707
2020-09-17,197.2553253173828,62.17401885986328,26.459999084472656,26.229999923706053,1.140194617920941
2020-09-18,194.6991729736328,61.71634292602539,25.829999923706055,26.385499954223633,0.9834319503200579
2020-09-21,189.74063110351562,60.209136962890625,27.780000686645508,26.64749994277954,0.7184953028223182
2020-09-22,192.7291717529297,59.601524353027344,26.860000610351562,26.87199993133545,0.9740195662791324
2020-09-23,187.7418212890625,56.77650451660156,28.579999923706055,27.199499893188477,0.7903049140181223
2020-09-24,187.885986328125,56.658145904541016,28.510000228881836,27.461499881744384,0.8082610033426887
2020-09-25,189.5484619140625,56.68180847167969,26.3799991607666,27.55699987411499,0.9275395669192603
2020-09-28,192.49859619140625,58.33894729614258,26.190000534057617,27.71849994659424,1.0370915287031008
2020-09-29,191.6529541015625,56.737060546875,26.270000457763672,27.711499977111817,1.076932342624449
2020-09-30,192.16224670410156,56.81596755981445,26.3700008392334,27.723999977111816,1.1089424739231766
2020-10-01,195.41029357910156,55.56916427612305,26.700000762939453,27.73050003051758,1.4237301251446934
2020-10-02,193.59408569335938,56.17679214477539,27.6299991607666,27.432000064849852,1.2533718454867224
2020-10-05,195.5928497314453,57.36835861206055,27.959999084472656,27.292500019073486,1.3232436441453486
2020-10-06,192.62353515625,57.052703857421875,29.479999542236328,27.19350004196167,1.1274869402294148
2020-10-07,194.5646514892578,58.2205924987793,28.059999465942383,27.15600004196167,1.1946677421185337
2020-10-08,195.05471801757812,59.356895446777344,26.360000610351562,26.988500118255615,1.1584304336740507
2020-10-09,198.57180786132812,58.39418411254883,25.0,26.895000076293947,1.4748024928493122
2020-10-12,198.34120178222656,58.796634674072266,25.06999969482422,26.85600004196167,1.4326058160472592
2020-10-13,196.3424072265625,57.92072677612305,26.06999969482422,26.880000019073485,1.342775225552877
2020-10-14,194.30514526367188,57.56562042236328,26.399999618530273,26.897999954223632,1.2172239475906836
2020-10-15,191.7586669921875,58.00750732421875,26.969999313354492,26.923499965667723,1.0042918898519109
2020-10-16,192.44093322753906,57.518272399902344,27.40999984741211,27.002499961853026,1.0847871942735292
2020-10-19,189.2793731689453,56.247806549072266,29.18000030517578,27.07249994277954,0.9354294459044195
2020-10-20,189.9808807373047,56.56344223022461,29.350000381469727,27.196999931335448,0.9664370317815054
2020-10-21,190.68234252929688,55.924278259277344,28.649999618530273,27.20049991607666,1.0578056621712433
2020-10-22,190.25955200195312,57.92072677612305,28.110000610351562,27.180499935150145,0.9008714985202741
2020-10-23,190.27877807617188,57.2657585144043,27.549999237060547,27.238999938964845,0.943676644754643
2020-10-26,185.53164672851562,55.9795036315918,32.459999084472656,27.552499866485597,0.6801294505636751
2020-10-27,182.63917541503906,54.85108184814453,33.349998474121094,27.906499767303465,0.5413399908179828
2020-10-28,173.8079833984375,52.775718688964844,40.279998779296875,28.60199966430664,0.030985358772868815
2020-10-29,177.6517791748047,54.29081726074219,37.59000015258789,29.146499633789062,0.21443959394753243
2020-10-30,174.61521911621094,54.84318161010742,38.02000045776367,29.665999698638917,-0.04108024855188192
2020-11-02,177.52688598632812,56.93433380126953,37.130001068115234,30.124499797821045,0.03823795032497303
2020-11-03,180.98631286621094,56.61079406738281,35.54999923706055,30.427999782562257,0.3100112194343401
2020-11-04,186.39651489257812,56.63446807861328,29.56999969482422,30.50349979400635,0.7015517093123733
2020-11-05,189.9232177734375,56.926429748535156,27.579999923706055,30.56449975967407,0.9392991593985119
2020-11-06,190.72079467773438,56.14522933959961,24.860000610351562,30.55749979019165,1.0466301361582313
2020-11-09,204.3759765625,62.655391693115234,25.75,30.59149980545044,1.6270581798120003
2020-11-10,204.98135375976562,65.55142211914062,24.799999237060547,30.527999782562254,1.487944354401001
2020-11-11,204.3951873779297,65.07005310058594,23.450000762939453,30.380499839782715,1.4757940055780274
2020-11-12,200.43011474609375,63.65753936767578,25.350000381469727,30.299499893188475,1.277043698448641
2020-11-13,202.566650390625,65.51985168457031,23.100000381469727,30.083999919891358,1.3145183359297097
2020-11-16,204.7031707763672,70.19927978515625,22.450000762939453,29.74749994277954,1.1738880928045894
2020-11-17,202.78797912597656,69.69481658935547,22.709999084472656,29.415499877929687,1.0666475502818218
2020-11-18,200.01626586914062,67.48482513427734,23.84000015258789,29.174999904632568,1.0050098793047235
2020-11-19,199.76605224609375,68.64588165283203,23.110000610351562,28.924999904632568,0.9134281582343496
2020-11-20,196.2147979736328,68.69391632080078,23.700000762939453,28.732499980926512,0.6524018550463506
2020-11-23,200.33384704589844,72.88969421386719,22.65999984741211,28.242500019073486,0.6863745492145634
2020-11-24,201.7967529296875,76.56501770019531,21.639999389648438,27.657000064849854,0.5602894814264393
2020-11-25,202.96121215820312,73.77851104736328,21.25,26.70550012588501,0.8210530386917435
2020-11-27,203.0670928955078,73.11390686035156,20.84000015258789,25.86800012588501,0.8707626252054755
2020-11-30,202.44154357910156,69.80693054199219,20.56999969482422,24.995500087738037,1.0343918308283395
2020-12-01,203.2595977783203,70.02313995361328,20.770000457763672,24.17750005722046,1.080152158896987
2020-12-02,202.27789306640625,71.96087646484375,21.170000076293945,23.458500099182128,0.8863262148159912
2020-12-03,200.22799682617188,71.90481567382812,21.280000686645508,23.044000148773193,0.740950822374951
2020-12-04,204.6839141845703,74.69131469726562,20.790000915527344,22.704500198364258,0.888493595511127
2020-12-07,204.6550750732422,72.67352294921875,21.299999237060547,22.526500129699706,1.0139673943078016
2020-12-08,204.77056884765625,73.2980728149414,20.68000030517578,22.273000144958495,0.9828724099239042
2020-12-09,201.70050048828125,72.41728210449219,22.270000457763672,22.146500205993654,0.8155252447680255
2020-12-10,199.80459594726562,74.74737548828125,22.520000457763672,22.100000190734864,0.5304794463690172
2020-12-11,198.48611450195312,74.02672576904297,23.309999465942383,21.998000144958496,0.4802561099993104
2020-12-14,199.4580535888672,71.61656188964844,24.719999313354492,22.079000091552736,0.7032404227910668
2020-12-15,200.5263671875,71.56051635742188,22.889999389648438,22.101000022888183,0.7843939596941222
2020-12-16,200.4397430419922,71.01602172851562,22.5,22.09050006866455,0.8125249936818539
2020-12-17,203.2403106689453,70.79182434082031,21.93000030517578,21.995000076293945,1.0301532145811918
2020-12-18,203.36544799804688,69.81493377685547,21.56999969482422,21.91800003051758,1.1010051207435658
2020-12-21,201.15191650390625,68.93414306640625,25.15999984741211,21.99099998474121,0.9958831473950753
2020-12-22,198.10107421875,67.54889678955078,24.229999542236328,22.069499969482422,0.8618254106821744
2020-12-23,197.58143615722656,68.61384582519531,23.309999465942383,22.15299997329712,0.7567468097168241
2020-12-24,200.85354614257812,68.32560729980469,21.530000686645508,22.167000007629394,1.0126801760819153
2020-12-28,204.6358184814453,67.98127746582031,21.700000762939453,22.210000038146973,1.3092217265312678
2020-12-29,206.31039428710938,67.74908447265625,23.079999923706055,22.335500049591065,1.4455550471491867
2020-12-30,210.15036010742188,68.32560729980469,22.770000457763672,22.435500049591063,1.6880697076249789
2020-12-31,210.50648498535156,67.62096405029297,22.75,22.514500045776366,1.7584902355798717
