Date,BAC,PG,VIX,AvgVIX,zscore
2020-03-06,22.2060604095459,103.86358642578125,41.939998626708984,24.630499839782715,0.21007371612315587
2020-03-09,18.941226959228516,99.0827407836914,54.459999084472656,26.57999978065491,-0.8011573838906058
2020-03-10,20.39226531982422,102.91596984863281,47.29999923706055,28.192999744415282,-0.419887430843922
2020-03-11,19.580371856689453,95.26663208007812,53.900001525878906,30.12899980545044,-0.41358301540355835
2020-03-12,17.714752197265625,86.94287872314453,75.47000122070312,33.21549987792969,-0.7683116462948734
2020-03-13,20.867300033569336,97.38388061523438,57.83000183105469,35.39949998855591,-0.024263627589918294
2020-03-16,17.654293060302734,92.62863159179688,82.69000244140625,38.850000095367434,-1.0174354746029632
2020-03-17,18.984413146972656,100.94386291503906,75.91000366210938,41.9040002822876,-0.8595177580793304
2020-03-18,17.956594467163086,100.26943969726562,76.44999694824219,45.007500123977664,-1.2110123197344118
2020-03-19,18.31070899963379,94.61780548095703,72.0,47.829500102996825,-0.8551368941918013
2020-03-20,16.989233016967773,87.44656372070312,66.04000091552734,50.27750015258789,-1.05551806052577
2020-03-23,15.61592960357666,83.40845489501953,61.59000015258789,52.10550012588501,-1.3999940801173927
2020-03-24,18.163883209228516,88.1636734008789,61.66999816894531,53.796500015258786,-0.6516688342991694
2020-03-25,18.224342346191406,86.15743255615234,63.95000076293945,55.61600008010864,-0.5493597955673283
2020-03-26,19.623554229736328,91.67245483398438,61.0,56.708000087738036,-0.2542749984162676
2020-03-27,18.656200408935547,94.05433654785156,65.54000091552734,57.97950010299682,-0.7054571004032237
2020-03-30,19.036231994628906,98.17782592773438,57.08000183105469,59.16250028610229,-0.7300734185399526
2020-03-31,18.336627960205078,93.90922546386719,53.540000915527344,59.99850034713745,-0.8173217227796234
2020-04-01,17.075605392456055,93.33721923828125,57.060001373291016,61.252000427246095,-1.2587597497318697
2020-04-02,17.76657485961914,97.66559600830078,50.90999984741211,61.81650047302246,-1.1770754820967524
2020-04-03,17.300174713134766,98.24612426757812,46.79999923706055,62.059500503540036,-1.3719500361391517
2020-04-06,18.474824905395508,100.5767822265625,45.2400016784668,61.598500633239745,-1.0324823772193095
2020-04-07,19.122600555419922,96.2740249633789,46.70000076293945,61.568500709533694,-0.6223129114761216
2020-04-08,20.25406837463379,98.2632064819336,43.349998474121094,61.041000556945804,-0.28511827031684017
2020-04-09,21.471904754638672,97.88755798339844,41.66999816894531,59.35100040435791,0.17823222025754434
2020-04-13,20.660011291503906,98.98885345458984,41.16999816894531,58.51800022125244,-0.16461900488661374
2020-04-14,20.495908737182617,103.2659912109375,37.7599983215332,56.27150001525879,-0.39569586163204495
2020-04-15,19.16579246520996,103.48796081542969,40.84000015258789,54.51799983978272,-0.8942517339795135
2020-04-16,18.500732421875,103.72701263427734,40.11000061035156,52.70100002288818,-1.148640324984276
2020-04-17,20.107240676879883,106.45036315917969,38.150001525878906,51.00850009918213,-0.6658473261996619
2020-04-20,19.433542251586914,102.9586410522461,43.83000183105469,49.898000144958495,-0.7745560759667178
2020-04-21,18.69074821472168,102.17322540283203,45.40999984741211,49.089000129699706,-1.0166865398619367
2020-04-22,18.828941345214844,101.93418884277344,41.97999954223633,48.104500198364256,-0.9562712833760169
2020-04-23,18.889402389526367,102.61398315429688,41.380001068115234,46.976000213623045,-0.96113599482848
2020-04-24,19.157155990600586,102.08113861083984,35.93000030517578,45.722500228881835,-0.841298291488879
2020-04-27,20.271343231201172,100.93812561035156,33.290000915527344,44.11000022888184,-0.38548922918117356
2020-04-28,20.634105682373047,100.45685577392578,33.56999969482422,42.93450012207031,-0.23273067706592976
2020-04-29,21.40280532836914,100.6201400756836,31.229999542236328,41.81900005340576,0.0437606877355948
2020-04-30,20.772294998168945,101.29908752441406,34.150001525878906,40.673500061035156,-0.21546009467535382
2020-05-01,19.934492111206055,100.39669799804688,37.189998626708984,39.9875,-0.4879019403005579
2020-05-04,19.8049373626709,99.49430084228516,35.970001220703125,39.44600009918213,-0.499592960792678
2020-05-05,19.571735382080078,99.70057678222656,33.61000061035156,38.86450004577637,-0.5936797596770365
2020-05-06,19.303983688354492,97.19967651367188,34.119998931884766,38.235499954223634,-0.5924684795877925
2020-05-07,19.727205276489258,96.40042114257812,31.440000534057617,37.64000005722046,-0.4047633124766649
2020-05-08,20.35771369934082,99.64900970458984,27.979999542236328,36.95550012588501,-0.30225433125774664
2020-05-11,19.50263786315918,99.09898376464844,27.56999969482422,36.275500202178954,-0.5951149553725711
2020-05-12,18.889402389526367,98.44583892822266,33.040000915527344,36.03950033187866,-0.794824480286494
2020-05-13,18.02569007873535,97.9043960571289,35.279998779296875,35.76150026321411,-1.0912072016109544
2020-05-14,18.751209259033203,97.80986785888672,32.61000061035156,35.38650026321411,-0.8203263949619126
2020-05-15,18.518001556396484,98.49740600585938,31.889999389648438,35.07350015640259,-0.9336179581241068
2020-05-18,19.8049373626709,99.87247467041016,29.299999237060547,34.34700002670288,-0.5146823287953888
2020-05-19,19.183059692382812,96.63247680664062,30.530000686645508,33.60300006866455,-0.6143565633027116
2020-05-20,19.78766441345215,97.35435485839844,27.989999771118164,32.90350008010864,-0.42056705674151384
2020-05-21,19.779027938842773,95.9277572631836,29.530000686645508,32.31100006103516,-0.36682456401962077
2020-05-22,19.571735382080078,96.76997375488281,28.15999984741211,31.92250003814697,-0.4767468990169049
2020-05-26,20.970951080322266,96.28009796142578,28.010000228881836,31.658500003814698,0.05793842359630188
2020-05-27,22.439260482788086,97.87862396240234,27.6200008392334,31.361000061035156,0.5347329541358751
2020-05-28,21.471904754638672,99.74352264404297,28.59000015258789,31.229000091552734,0.10417809043226363
2020-05-29,20.832752227783203,99.62322235107422,27.510000228881836,30.89700002670288,-0.12633395035104064
2020-06-01,21.2559757232666,100.76624298095703,28.229999542236328,30.449000072479247,-0.016126086339155816
2020-06-02,21.454626083374023,101.46236419677734,26.84000015258789,29.992500019073486,0.02923389520252134
2020-06-03,22.447895050048828,101.86630249023438,25.65999984741211,29.594999980926513,0.37880105706583433
2020-06-04,23.29154396057129,99.73493957519531,25.809999465942383,29.179500007629393,0.7744437759245697
2020-06-05,24.448291778564453,101.69441986083984,24.520000457763672,28.8335000038147,1.122130666189857
2020-06-08,24.82227897644043,102.31318664550781,25.809999465942383,28.725,1.2351296141594272
2020-06-09,24.543962478637695,101.7030029296875,27.56999969482422,28.725,1.157010576182441
2020-06-10,23.134992599487305,102.46791076660156,27.56999969482422,28.451499938964844,0.6077601809020371
2020-06-11,20.812795639038086,99.9154281616211,40.790000915527344,28.727000045776368,-0.14534041251097596
2020-06-12,21.552074432373047,99.36540222167969,36.09000015258789,28.901000022888184,0.14878080955963743
2020-06-15,21.873876571655273,100.28498840332031,34.400001525878906,29.026500129699706,0.23056428869651846
2020-06-16,22.439197540283203,101.52252960205078,33.66999816894531,29.245000076293945,0.38931570808021587
2020-06-17,21.743412017822266,101.35064697265625,33.470001220703125,29.392000102996825,0.1400116797239303
2020-06-18,21.7782039642334,102.51082611083984,32.939998626708984,29.639500045776366,0.10652891521287249
2020-06-19,21.960847854614258,102.20146179199219,35.119998931884766,29.91899995803833,0.1861154026002914
2020-06-22,21.41291618347168,101.19595336914062,31.770000457763672,30.09949998855591,0.024507823023070974
2020-06-23,21.560766220092773,101.17877197265625,31.3700008392334,30.267500019073488,0.07962623450355662
2020-06-24,20.70842933654785,100.05294036865234,33.84000015258789,30.57849998474121,-0.18925100987981738
2020-06-25,21.499887466430664,101.31626892089844,32.220001220703125,30.760000038146973,0.051726737754117555
2020-06-26,20.134401321411133,99.03023529052734,34.72999954223633,31.121000003814697,-0.35978013184978413
2020-06-29,20.343135833740234,101.11859130859375,31.780000686645508,31.298500061035156,-0.3662585656412509
2020-06-30,20.656248092651367,102.76010131835938,30.43000030517578,31.47800006866455,-0.31647958012441135
2020-07-01,20.230072021484375,103.11245727539062,28.6200008392334,31.626000118255615,-0.4874409164861454
2020-07-02,20.256162643432617,103.88590240478516,27.68000030517578,31.719500160217287,-0.5086962593146199
2020-07-06,20.577966690063477,104.53048706054688,27.940000534057617,31.890500164031984,-0.41593934818474715
2020-07-07,20.012638092041016,105.03752899169922,29.43000030517578,32.07150020599365,-0.6443035147680809
2020-07-08,20.090909957885742,105.61335754394531,28.079999923706055,32.097000217437746,-0.6384626490873511
2020-07-09,19.80389976501465,105.26099395751953,29.260000228881836,32.18150024414062,-0.7300695624986313
2020-07-10,20.891075134277344,106.47274780273438,27.290000915527344,31.506500244140625,-0.378161906030736
2020-07-13,21.038925170898438,106.61027526855469,32.189998626708984,31.31150016784668,-0.3292164731727282
2020-07-14,20.995437622070312,107.5040512084961,29.520000457763672,31.067500114440918,-0.38088917388520654
2020-07-15,21.39552116394043,106.99697875976562,27.760000228881836,30.772000217437743,-0.21336084955407594
2020-07-16,20.812795639038086,107.2204360961914,28.0,30.49850015640259,-0.43681471556883283
2020-07-17,20.195281982421875,107.96813201904297,25.68000030517578,30.13550024032593,-0.6939937143630562
2020-07-20,20.508390426635742,107.6329574584961,24.459999084472656,29.602500247955323,-0.5653452049125375
2020-07-21,21.23895835876465,107.48686981201172,24.84000015258789,29.256000232696532,-0.29054838269370803
2020-07-22,21.143295288085938,108.40643310546875,24.31999969482422,28.903500175476076,-0.36245909371756674
2020-07-23,21.343332290649414,109.10783386230469,26.079999923706055,28.515500164031984,-0.31679925912564966
2020-07-24,21.178085327148438,108.93484497070312,25.84000015258789,28.19650011062622,-0.37073465824416746
2020-07-27,20.995437622070312,109.2461929321289,24.739999771118164,27.697000122070314,-0.4504016986178385
2020-07-28,21.186784744262695,110.59534454345703,25.440000534057617,27.380000114440918,-0.4337868104436877
2020-07-29,21.978242874145508,110.96721649169922,24.100000381469727,27.063500118255615,-0.1572393968099795
2020-07-30,21.604251861572266,113.6568603515625,24.760000228881836,26.870500087738037,-0.4022473658301766
2020-07-31,21.639041900634766,113.39740753173828,24.459999084472656,26.70950002670288,-0.37908664554528654
2020-08-03,21.734718322753906,113.54444122314453,24.280000686645508,26.526500034332276,-0.34972889378043903
2020-08-04,21.752107620239258,115.7065200805664,23.760000228881836,26.243000030517578,-0.4295950779911882
2020-08-05,22.082611083984375,115.4038314819336,22.989999771118164,25.988500022888182,-0.2958385816589901
2020-08-06,22.15218734741211,114.77249908447266,22.649999618530273,25.657999992370605,-0.24503264883319498
2020-08-07,22.70882225036621,115.49897766113281,22.209999084472656,25.403999900817873,-0.06908740202249332
2020-08-10,23.100204467773438,115.9746322631836,22.1299991607666,24.90099992752075,0.0560260066415064
2020-08-11,23.41330909729004,115.22220611572266,24.030000686645508,24.626499938964844,0.20132170624144546
2020-08-12,23.248056411743164,117.15081787109375,22.280000686645508,24.352499961853027,0.06352904393886706
2020-08-13,22.917560577392578,117.42755889892578,22.1299991607666,24.058999919891356,-0.0691893195241238
2020-08-14,23.02192497253418,116.83949279785156,22.049999237060547,23.877499866485596,-0.007302047283808634
2020-08-17,22.52617645263672,117.18539428710938,21.350000381469727,23.72199993133545,-0.20361982441403323
2020-08-18,22.204378128051758,118.05887603759766,21.510000228881836,23.555499935150145,-0.3569464108504489
2020-08-19,22.178279876708984,117.41890716552734,22.540000915527344,23.466499996185302,-0.3410196615236504
2020-08-20,21.83038330078125,118.35294342041016,22.719999313354492,23.298499965667723,-0.506370811590033
2020-08-21,21.72602081298828,118.8631820678711,22.540000915527344,23.133500003814696,-0.5651520184178526
2020-08-24,22.34353256225586,119.78857421875,22.3700008392334,23.01500005722046,-0.3747309635294848
2020-08-25,22.613149642944336,120.26424407958984,22.030000686645508,22.844500064849854,-0.29444754069671325
2020-08-26,22.23046112060547,119.68474578857422,23.270000457763672,22.803000068664552,-0.41221682846625723
2020-08-27,22.656633377075195,119.52908325195312,24.469999313354492,22.788500022888183,-0.24910508480989205
2020-08-28,22.874073028564453,120.01343536376953,22.959999084472656,22.713500022888184,-0.1883778704064156
2020-08-31,22.387014389038086,119.63289642333984,26.40999984741211,22.819999980926514,-0.3525109387403236
2020-09-01,22.360925674438477,119.50316619873047,26.1200008392334,22.938000011444093,-0.3569395137443589
2020-09-02,22.63054656982422,121.51822662353516,26.56999969482422,23.117000007629393,-0.3380773154220213
2020-09-03,22.472902297973633,119.5723648071289,33.599998474121094,23.664499950408935,-0.31847496880311776
2020-09-04,23.243608474731445,119.31289672851562,30.75,24.091499996185302,-0.02437679467710121
2020-09-08,22.31525993347168,117.56593322753906,31.459999084472656,24.557999992370604,-0.296455149218905
2020-09-09,22.34153175354004,119.47718811035156,28.809999465942383,24.79699993133545,-0.3630430896274268
2020-09-10,22.017484664916992,118.22320556640625,29.709999084472656,25.168499851226805,-0.43231045506198384
2020-09-11,22.332773208618164,119.46855163574219,26.8700008392334,25.405499935150146,-0.3659230582088377
2020-09-14,22.55172348022461,119.89230346679688,25.850000381469727,25.595499992370605,-0.30222170145935395
2020-09-15,22.140100479125977,119.89230346679688,25.59000015258789,25.807499980926515,-0.4537659217000681
2020-09-16,22.42035675048828,119.08802795410156,26.040000915527344,26.03400001525879,-0.31849493959689357
2020-09-17,22.201400756835938,118.9323501586914,26.459999084472656,26.229999923706053,-0.39289472165351064
2020-09-18,22.078794479370117,118.80264282226562,25.829999923706055,26.385499954223633,-0.4328583728822046
2020-09-21,21.43071174621582,118.23186492919922,27.780000686645508,26.64749994277954,-0.648683849286965
2020-09-22,20.966533660888672,119.31289672851562,26.860000610351562,26.87199993133545,-0.862710722014862
2020-09-23,20.37099266052246,117.88589477539062,28.579999923706055,27.199499893188477,-1.0250284282993751
2020-09-24,20.44105339050293,118.41346740722656,28.510000228881836,27.461499881744384,-1.020285155403383
2020-09-25,20.572423934936523,119.01885223388672,26.3799991607666,27.55699987411499,-0.9960746523125574
2020-09-28,21.097902297973633,119.35612487792969,26.190000534057617,27.71849994659424,-0.8160705244604138
2020-09-29,20.817655563354492,118.70750427246094,26.270000457763672,27.711499977111817,-0.8933665480604647
2020-09-30,21.097902297973633,120.20367431640625,26.3700008392334,27.723999977111816,-0.8498882675894726
2020-10-01,21.10666275024414,120.41989135742188,26.700000762939453,27.73050003051758,-0.8552901888815048
2020-10-02,21.2030029296875,119.45128631591797,27.6299991607666,27.432000064849852,-0.7811733958249888
2020-10-05,21.562076568603516,120.54961395263672,27.959999084472656,27.292500019073486,-0.6927998359626258
2020-10-06,21.343128204345703,120.73987579345703,29.479999542236328,27.19350004196167,-0.7810000131100944
2020-10-07,21.789779663085938,121.68252563476562,28.059999465942383,27.15600004196167,-0.6541719302321519
2020-10-08,22.105066299438477,122.50413513183594,26.360000610351562,26.988500118255615,-0.5708778861166661
2020-10-09,22.210168838500977,123.60249328613281,25.0,26.895000076293947,-0.5760082203741074
2020-10-12,22.490419387817383,124.96028900146484,25.06999969482422,26.85600004196167,-0.5270073147778938
2020-10-13,21.851089477539062,124.71812438964844,26.06999969482422,26.880000019073485,-0.7527222003479028
2020-10-14,20.686277389526367,124.5710678100586,26.399999618530273,26.897999954223632,-1.1756948727346985
2020-10-15,21.15045166015625,124.38947296142578,26.969999313354492,26.923499965667723,-0.9975574911694357
2020-10-16,21.229272842407227,124.87378692626953,27.40999984741211,27.002499961853026,-0.9878628994554818
2020-10-19,20.773855209350586,122.72901916503906,29.18000030517578,27.07249994277954,-1.069953117112453
2020-10-20,21.141691207885742,123.22198486328125,29.350000381469727,27.196999931335448,-0.9541992704620937
2020-10-21,21.0628719329834,123.88789367675781,28.649999618530273,27.20049991607666,-1.009787755241207
2020-10-22,21.781024932861328,123.01044464111328,28.110000610351562,27.180499935150145,-0.7103798789381017
2020-10-23,21.80729866027832,123.81918334960938,27.549999237060547,27.238999938964845,-0.7329760446517666
2020-10-26,21.49201011657715,122.87995910644531,32.459999084472656,27.552499866485597,-0.8115778903779911
2020-10-27,20.887714385986328,123.80180358886719,33.349998474121094,27.906499767303465,-1.0708391768097623
2020-10-28,20.554908752441406,119.7145004272461,40.279998779296875,28.60199966430664,-1.0302798786997667
2020-10-29,20.61621856689453,119.63622283935547,37.59000015258789,29.146499633789062,-1.004584570309979
2020-10-30,20.7563419342041,119.22748565673828,38.02000045776367,29.665999698638917,-0.936687513633491
2020-11-02,21.089149475097656,120.44498443603516,37.130001068115234,30.124499797821045,-0.8627391521453847
2020-11-03,21.62337875366211,122.81039428710938,35.54999923706055,30.427999782562257,-0.7604371840971047
2020-11-04,20.738826751708984,122.30599975585938,29.56999969482422,30.50349979400635,-1.0659705531296166
2020-11-05,21.553316116333008,123.81918334960938,27.579999923706055,30.56449975967407,-0.8264829343887724
2020-11-06,21.290576934814453,124.55839538574219,24.860000610351562,30.55749979019165,-0.9527087053724336
2020-11-09,24.31207275390625,120.00145721435547,25.75,30.59149980545044,0.3415178734014872
2020-11-10,24.2244873046875,121.97555541992188,24.799999237060547,30.527999782562254,0.23050445035520625
2020-11-11,23.94424057006836,123.54961395263672,23.450000762939453,30.380499839782715,0.06452216405345623
2020-11-12,23.374969482421875,123.61913299560547,25.350000381469727,30.299499893188475,-0.1478360480596793
2020-11-13,23.646469116210938,125.47151184082031,23.100000381469727,30.083999919891358,-0.12179107346496965
2020-11-16,24.154428482055664,123.86268615722656,22.450000762939453,29.74749994277954,0.1294137322226271
2020-11-17,24.128158569335938,123.38439178466797,22.709999084472656,29.415499877929687,0.1388263704146729
2020-11-18,23.628952026367188,121.48857116699219,23.84000015258789,29.174999904632568,0.030681567152090874
2020-11-19,23.628952026367188,121.3406982421875,23.110000610351562,28.924999904632568,0.036581787669935965
2020-11-20,23.48006248474121,121.14070892333984,23.700000762939453,28.732499980926512,-0.010254085821307433
2020-11-23,23.98802375793457,120.67107391357422,22.65999984741211,28.242500019073486,0.19549701454588264
2020-11-24,25.380544662475586,120.27972412109375,21.639999389648438,27.657000064849854,0.7237863161317344
2020-11-25,25.424327850341797,120.60153198242188,21.25,26.70550012588501,0.7270653198620315
2020-11-27,25.389299392700195,120.54063415527344,20.84000015258789,25.86800012588501,0.7165990103199994
2020-11-30,24.66238784790039,120.7667465209961,20.56999969482422,24.995500087738037,0.439955297951388
2020-12-01,25.126562118530273,121.20157623291016,20.770000457763672,24.17750005722046,0.5934969609654276
2020-12-02,25.450607299804688,120.32325744628906,21.170000076293945,23.458500099182128,0.747843756856465
2020-12-03,25.477039337158203,119.4361801147461,21.280000686645508,23.044000148773193,0.7929699764563131
2020-12-04,25.811918258666992,119.54926300048828,20.790000915527344,22.704500198364258,0.9117478153924826
2020-12-07,25.63566780090332,119.73187255859375,21.299999237060547,22.526500129699706,0.8395727439849309
2020-12-08,25.494670867919922,120.05364227294922,20.68000030517578,22.273000144958495,0.7748241284395306
2020-12-09,25.380104064941406,118.62743377685547,22.270000457763672,22.146500205993654,0.7895515040815962
2020-12-10,25.653297424316406,117.84473419189453,22.520000457763672,22.100000190734864,0.9213612929311712
2020-12-11,25.177412033081055,118.71438598632812,23.309999465942383,21.998000144958496,0.7114584193001215
2020-12-14,24.868976593017578,118.14043426513672,24.719999313354492,22.079000091552736,0.6208050324953128
2020-12-15,25.239099502563477,118.83616638183594,22.889999389648438,22.101000022888183,0.729310329765306
2020-12-16,25.309602737426758,119.3753433227539,22.5,22.09050006866455,0.7337534973780339
2020-12-17,25.406538009643555,120.22758483886719,21.93000030517578,21.995000076293945,0.7354364854285204
2020-12-18,25.26554298400879,120.91461944580078,21.56999969482422,21.91800003051758,0.6561142785514772
2020-12-21,26.208480834960938,119.59275817871094,25.15999984741211,21.99099998474121,1.056011865206808
2020-12-22,25.741416931152344,118.74916076660156,24.229999542236328,22.069499969482422,0.9177164294345243
2020-12-23,26.481666564941406,118.56656646728516,23.309999465942383,22.15299997329712,1.1975343305880746
2020-12-24,26.402355194091797,119.76666259765625,21.530000686645508,22.167000007629394,1.1204502724321694
2020-12-28,26.552169799804688,120.60153198242188,21.700000762939453,22.210000038146973,1.14229461543088
2020-12-29,26.446422576904297,120.37541961669922,23.079999923706055,22.335500049591065,1.1123844585042142
2020-12-30,26.419984817504883,119.81015014648438,22.770000457763672,22.435500049591063,1.1252056616290946
2020-12-31,26.710798263549805,121.00155639648438,22.75,22.514500045776366,1.1847344732710483
