Date,PG,META,VIX,AvgVIX,zscore
2023-06-28,138.7607879638672,283.06866455078125,13.430000305175781,14.23449993133545,-0.010781003221609351
2023-06-29,138.19644165039062,279.33795166015625,13.539999961853027,14.01449990272522,-0.09400025770326141
2023-06-30,140.37974548339844,284.7454833984375,13.59000015258789,13.9114999294281,0.34215098421027734
2023-07-03,141.08285522460938,283.79296875,13.569999694824219,13.859999895095825,0.5166947005758621
2023-07-05,140.84231567382812,292.0779113769531,14.180000305175781,13.832499933242797,0.3562777932754326
2023-07-06,140.61105346679688,289.71649169921875,15.4399995803833,13.906499910354615,0.33271046830140594
2023-07-07,137.6598663330078,288.267822265625,14.829999923706055,13.950999927520751,-0.33099245417832707
2023-07-10,137.7153778076172,291.8100891113281,15.069999694824219,14.021999931335449,-0.362982849769965
2023-07-11,136.99374389648438,295.9673767089844,14.84000015258789,14.07249994277954,-0.5823567111800123
2023-07-12,137.70611572265625,306.93133544921875,13.539999961853027,13.9989999294281,-0.5564484047425905
2023-07-13,137.7986602783203,310.9697265625,13.609999656677246,13.948999929428101,-0.5861576160314426
2023-07-14,138.81629943847656,306.4649963378906,13.34000015258789,13.92199993133545,-0.29397951999905353
2023-07-17,137.83563232421875,308.2013854980469,13.479999542236328,13.870999908447265,-0.5425861391014222
2023-07-18,138.0946807861328,309.6202697753906,13.300000190734863,13.858999919891357,-0.5006716405069855
2023-07-19,139.03831481933594,313.5494384765625,13.760000228881836,13.852999925613403,-0.332308305434325
2023-07-20,140.1656951904297,300.1644592285156,13.989999771118164,13.892499923706055,0.09759086762100505
2023-07-21,142.3720703125,291.9687805175781,13.600000381469727,13.926999950408936,0.7111917352526327
2023-07-24,142.8282470703125,289.33941650390625,13.90999984741211,13.950499963760375,0.8498848568757056
2023-07-25,143.16339111328125,292.1771545410156,13.859999656677246,13.930999946594238,0.8914330111880698
2023-07-26,143.31234741210938,296.2452392578125,13.1899995803833,13.903499937057495,0.8743851008958313
2023-07-27,141.60870361328125,309.2829284667969,14.40999984741211,13.952499914169312,0.3157030394662205
2023-07-28,145.61184692382812,322.9457092285156,13.329999923706055,13.941999912261963,1.0679758875322976
2023-07-31,145.50942993164062,316.1192932128906,13.630000114440918,13.943999910354615,1.1306796606399518
2023-08-01,145.46287536621094,320.197265625,13.930000305175781,13.961999940872193,1.068323208874527
2023-08-02,145.77940368652344,311.8626708984375,16.09000015258789,14.057499933242799,1.2469296952721711
2023-08-03,146.16111755371094,310.75140380859375,15.920000076293945,14.08149995803833,1.349206039498914
2023-08-04,144.55984497070312,308.3105163574219,17.100000381469727,14.194999980926514,1.0100286736597675
2023-08-07,146.0866241455078,314.09515380859375,15.770000457763672,14.230000019073486,1.2896827140838951
2023-08-08,146.24490356445312,310.2057189941406,15.989999771118164,14.2875,1.375473763876557
2023-08-09,146.05868530273438,302.83349609375,15.960000038146973,14.408500003814698,1.4257166358940658
2023-08-10,145.3325653076172,303.3594055175781,15.850000381469727,14.520500040054321,1.2512528676217265
2023-08-11,146.17971801757812,299.2913513183594,14.84000015258789,14.595500040054322,1.4985056387239022
2023-08-14,145.0346221923828,303.8058776855469,14.819999694824219,14.662500047683716,1.1767477894161884
2023-08-15,144.10366821289062,299.59893798828125,16.459999084472656,14.820499992370605,1.0148294328550846
2023-08-16,142.6327362060547,291.99859619140625,16.780000686645508,14.971500015258789,0.7710555393904476
2023-08-17,141.60870361328125,282.8701477050781,17.889999389648438,15.166499996185303,0.6498968204388083
2023-08-18,142.00900268554688,281.04449462890625,17.299999237060547,15.351499938964844,0.7655072216114932
2023-08-21,141.29217529296875,287.64276123046875,17.1299991607666,15.512499904632568,0.5163591201001586
2023-08-22,141.3480224609375,285.3606262207031,16.969999313354492,15.667999887466431,0.5581408882706412
2023-08-23,142.67001342773438,291.94891357421875,15.979999542236328,15.807499885559082,0.780299092775862
2023-08-24,142.00900268554688,284.5172424316406,17.200000762939453,15.94699993133545,0.7215674816412848
2023-08-25,142.9399871826172,283.2770080566406,15.680000305175781,16.064499950408937,0.9524145132237074
2023-08-28,143.16339111328125,287.9999084472656,15.079999923706055,16.136999940872194,0.9442865777518217
2023-08-29,143.24720764160156,295.6697082519531,14.449999809265137,16.16299991607666,0.8666130469677139
2023-08-30,143.4054412841797,292.8022766113281,13.880000114440918,16.05249991416931,0.9394623875184385
2023-08-31,143.68472290039062,293.58612060546875,13.569999694824219,15.934999895095824,0.9940878517429493
2023-09-01,143.84300231933594,294.07232666015625,13.09000015258789,15.734499883651733,1.0245150994646142
2023-09-05,141.91590881347656,297.8128967285156,14.010000228881836,15.646499872207642,0.531826748745975
2023-09-06,141.6366424560547,296.8406066894531,14.449999809265137,15.56949987411499,0.47958916780360056
2023-09-07,142.98654174804688,296.3444519042969,14.399999618530273,15.491499853134155,0.7978346439750086
2023-09-08,142.3720703125,295.570556640625,13.84000015258789,15.390999841690064,0.665619434795635
2023-09-11,144.0664520263672,305.1651916503906,13.800000190734863,15.338999843597412,0.9358003015436005
2023-09-12,141.5342254638672,299.3111572265625,14.229999542236328,15.309499835968017,0.4246609341996805
2023-09-13,142.52101135253906,302.6846923828125,13.479999542236328,15.160499858856202,0.6100271372331215
2023-09-14,144.08506774902344,309.2928466796875,12.819999694824219,14.962499809265136,0.8878763740870219
2023-09-15,142.87481689453125,297.9716491699219,13.789999961853027,14.757499837875367,0.7514260431467121
2023-09-18,143.41476440429688,300.1942138671875,14.0,14.59249987602234,0.8480888167139654
2023-09-19,142.995849609375,302.6946105957031,14.109999656677246,14.44149990081787,0.7196388895911919
2023-09-20,142.87481689453125,297.3366394042969,15.140000343322754,14.349999952316285,0.7594606501971084
2023-09-21,141.6366424560547,293.4273376464844,17.540000915527344,14.428000020980836,0.5227763390915139
2023-09-22,141.11529541015625,296.751220703125,17.200000762939453,14.428000020980836,0.36023451056005895
2023-09-25,140.2587890625,298.48760986328125,16.899999618530273,14.48899998664856,0.14032199991736033
2023-09-26,139.01129150390625,296.6321716308594,18.940000534057617,14.682000017166137,-0.12450390638911378
2023-09-27,137.16802978515625,295.42169189453125,18.219999313354492,14.870499992370606,-0.5351740602601208
2023-09-28,136.23704528808594,301.5932312011719,17.34000015258789,15.043499994277955,-0.8284155612133088
2023-09-29,135.7902069091797,297.8724670410156,17.520000457763672,15.241000032424926,-0.884604085071414
2023-10-02,135.1664581298828,304.43096923828125,17.610000610351562,15.467000055313111,-1.111738174500252
2023-10-03,135.4457244873047,298.5967712402344,19.780000686645508,15.755500078201294,-0.9733799388344214
2023-10-04,135.89259338378906,303.2005920410156,18.579999923706055,15.96200008392334,-0.9283574393906503
2023-10-05,133.8723907470703,302.41680908203125,18.489999771118164,16.166500091552734,-1.3853183098311734
2023-10-06,134.1423797607422,312.97393798828125,17.450000762939453,16.347000122070312,-1.4564991418745104
2023-10-09,133.46278381347656,315.8811340332031,17.700000762939453,16.542000150680543,-1.6503407710526556
2023-10-10,134.78472900390625,319.3340759277344,17.030000686645508,16.682000207901,-1.3885224664246172
2023-10-11,133.12762451171875,325.2674865722656,16.09000015258789,16.81250023841858,-1.8465605681129524
2023-10-12,133.42555236816406,321.6360168457031,16.690000534057617,17.00600028038025,-1.731760102430314
2023-10-13,134.700927734375,312.23974609375,19.31999969482422,17.28250026702881,-1.3181266753728678
2023-10-16,135.98573303222656,318.6494140625,17.209999084472656,17.44300022125244,-1.102302222439595
2023-10-17,136.1625518798828,321.4772033691406,17.8799991607666,17.63150019645691,-1.0972178502598833
2023-10-18,139.67225646972656,314.5019226074219,19.219999313354492,17.835500144958495,-0.1978530792260061
2023-10-19,138.88632202148438,310.37432861328125,21.399999618530273,18.028500080108643,-0.3272607132788302
2023-10-20,138.69891357421875,306.2467041015625,21.709999084472656,18.253999996185303,-0.3183459255206861
2023-10-23,138.79258728027344,311.5650329589844,20.3700008392334,18.42750005722046,-0.36398889167386345
2023-10-24,140.4320831298828,310.1163635253906,18.969999313354492,18.428999996185304,0.033235554733470646
2023-10-25,141.08786010742188,297.19775390625,20.190000534057617,18.527500057220458,0.3482442253841939
2023-10-26,140.33840942382812,286.1048583984375,20.68000030517578,18.694500064849855,0.3153982312594345
2023-10-27,137.8651580810547,294.41961669921875,21.270000457763672,18.882000064849855,-0.36138560644426976
2023-10-30,139.8324737548828,300.30340576171875,19.75,18.989000034332275,0.01882385060710163
2023-10-31,140.5538330078125,298.9241638183594,18.139999389648438,18.90699996948242,0.20298437595522298
2023-11-01,140.160400390625,309.4218444824219,16.8700008392334,18.82150001525879,-0.020763979522667807
2023-11-02,141.87478637695312,308.4494323730469,15.65999984741211,18.680000019073486,0.3877419571320803
2023-11-03,140.5913543701172,312.1504211425781,14.90999984741211,18.55299997329712,0.044307469040187564
2023-11-06,141.40638732910156,313.3410339355469,14.890000343322754,18.412499952316285,0.2176007289354875
2023-11-07,141.07847595214844,316.33758544921875,14.8100004196167,18.301499938964845,0.10390438622322859
2023-11-08,140.5351104736328,317.2900085449219,14.449999809265137,18.219499921798707,-0.0337205581993636
2023-11-09,140.85365295410156,318.0541076660156,15.289999961853027,18.149499893188477,0.03022809389150702
2023-11-10,141.84671020507812,326.2100524902344,14.170000076293945,17.891999912261962,0.1565330989860281
2023-11-13,142.83038330078125,326.6268005371094,14.760000228881836,17.76949996948242,0.3785913503191259
2023-11-14,142.51185607910156,333.69134521484375,14.15999984741211,17.5835000038147,0.21559250910709113
2023-11-15,141.8560791015625,330.1194152832031,14.180000305175781,17.33150005340576,0.10923418135176219
2023-11-16,143.17701721191406,331.5879211425781,14.319999694824219,16.97750005722046,0.3959282784328399
2023-11-17,141.52818298339844,332.4312438964844,13.800000190734863,16.58200011253357,0.0042049789311333135
2023-11-20,140.77870178222656,337.3228454589844,13.40999984741211,16.234000062942506,-0.23089559201286142
2023-11-21,140.160400390625,334.35614013671875,13.350000381469727,15.953000116348267,-0.3362508877650252
2023-11-22,141.48135375976562,338.8310546875,12.850000381469727,15.586000108718872,-0.08759254146079178
2023-11-24,141.81858825683594,335.596435546875,12.460000038146973,15.175000095367432,0.031270621389930635
2023-11-27,141.68743896484375,332.09393310546875,12.6899995803833,14.746000051498413,0.0452776508336214
2023-11-28,142.6710968017578,336.3504943847656,12.6899995803833,14.393000030517578,0.2187482560834447
2023-11-29,141.58441162109375,329.6134033203125,12.979999542236328,14.135000038146973,0.052853044300935466
2023-11-30,143.82342529296875,324.6026916503906,12.920000076293945,13.9375,0.6336982990446346
2023-12-01,143.01776123046875,322.2908020019531,12.630000114440918,13.78600001335144,0.47675744622747934
2023-12-04,142.45565795898438,317.5281677246094,13.079999923706055,13.694500017166138,0.4071131913696
2023-12-05,137.49037170410156,315.8117370605469,12.850000381469727,13.592500019073487,-0.7186691353474141
2023-12-06,137.3873291015625,314.978271484375,12.970000267028809,13.500500011444093,-0.7319371268241337
2023-12-07,137.246826171875,324.0470886230469,13.0600004196167,13.43100004196167,-0.879153276059701
2023-12-08,135.98208618164062,330.1590881347656,12.350000381469727,13.284000062942505,-1.2487738232313874
2023-12-11,136.6097869873047,322.74725341796875,12.630000114440918,13.207000064849854,-1.0099294169466921
2023-12-12,136.72219848632812,331.6176452636719,12.069999694824219,13.072500038146973,-1.0961852889318258
2023-12-13,139.19546508789062,332.1335754394531,12.1899995803833,12.974000024795533,-0.5311302410076851
2023-12-14,135.52304077148438,330.5758056640625,12.479999542236328,12.88899998664856,-1.3601338849026574
2023-12-15,134.86724853515625,332.3122253417969,12.279999732971191,12.786999988555909,-1.533660852871983
2023-12-18,136.93768310546875,341.9366455078125,12.5600004196167,12.725,-1.176949352673521
2023-12-19,136.93768310546875,347.63189697265625,12.529999732971191,12.680999994277954,-1.2490098311894515
2023-12-20,134.8204345703125,346.56036376953125,13.670000076293945,12.696999979019164,-1.7247576166693674
2023-12-21,135.14830017089844,351.33294677734375,13.649999618530273,12.736999940872192,-1.709372613762888
2023-12-22,136.1038818359375,350.638427734375,13.029999732971191,12.765499925613403,-1.4797458553544984
2023-12-26,136.72219848632812,352.067138671875,12.989999771118164,12.780499935150146,-1.3549272056847332
2023-12-27,136.8346405029297,355.0437927246094,12.430000305175781,12.767499971389771,-1.366604152505892
2023-12-28,136.52545166015625,355.5299987792969,12.470000267028809,12.742000007629395,-1.4442109107778889
2023-12-29,137.28427124023438,351.20391845703125,12.449999809265137,12.718499994277954,-1.2141075862108452
