Date,NEE,GILD,VIX,AvgVIX,zscore
2020-03-02,57.750885009765625,59.4632453918457,33.41999816894531,20.318499898910524,-0.9844938384673932
2020-03-03,57.06222152709961,58.524757385253906,36.81999969482422,21.26099991798401,-1.0452372768291416
2020-03-04,60.73581314086914,59.944332122802734,31.989999771118164,22.05799994468689,-0.6319187704446154
2020-03-05,59.431644439697266,60.03895568847656,39.619998931884766,23.281499910354615,-0.793553595361025
2020-03-06,58.497642517089844,63.264503479003906,41.939998626708984,24.630499839782715,-0.9879237799917312
2020-03-09,56.22935485839844,57.980594635009766,54.459999084472656,26.57999978065491,-1.1334090651117854
2020-03-10,55.03495788574219,57.05004119873047,47.29999923706055,28.192999744415282,-1.2561156741626747
2020-03-11,51.92091369628906,58.1225700378418,53.900001525878906,30.12899980545044,-1.6631369358931045
2020-03-12,44.954654693603516,54.588417053222656,75.47000122070312,33.21549987792969,-2.4259493038758233
2020-03-13,47.681331634521484,56.315696716308594,57.83000183105469,35.39949998855591,-2.135938543743165
2020-03-16,43.3362922668457,54.843116760253906,82.69000244140625,38.850000095367434,-2.629941946340949
2020-03-17,47.72437286376953,59.3165397644043,75.91000366210938,41.9040002822876,-2.2053876500540666
2020-03-18,45.331268310546875,63.21687316894531,76.44999694824219,45.007500123977664,-2.5947579571290933
2020-03-19,44.56943893432617,62.52435302734375,72.0,47.829500102996825,-2.670560557109078
2020-03-20,41.2660026550293,58.31360626220703,66.04000091552734,50.27750015258789,-2.9691856712791656
2020-03-23,39.09455490112305,57.79621505737305,61.59000015258789,52.10550012588501,-3.2215059257291725
2020-03-24,44.44676208496094,58.87080383300781,61.66999816894531,53.796500015258786,-2.594588342098011
2020-03-25,45.25164031982422,55.44807815551758,63.95000076293945,55.61600008010864,-2.4110794089214833
2020-03-26,49.73440933227539,58.79120635986328,61.0,56.708000087738036,-1.9468221341551917
2020-03-27,49.917327880859375,57.987247467041016,65.54000091552734,57.97950010299682,-1.9044676465147516
2020-03-30,52.943145751953125,60.43887710571289,57.08000183105469,59.16250028610229,-1.595955201888845
2020-03-31,51.78318786621094,59.5075798034668,53.540000915527344,59.99850034713745,-1.7144372189137889
2020-04-01,46.96468734741211,57.71663284301758,57.060001373291016,61.252000427246095,-2.258339091708371
2020-04-02,48.73369598388672,61.2746696472168,50.90999984741211,61.81650047302246,-2.130865700172452
2020-04-03,47.698543548583984,62.253726959228516,46.79999923706055,62.059500503540036,-2.281663263881688
2020-04-06,50.46826171875,61.87163543701172,45.2400016784668,61.598500633239745,-1.9338832034640339
2020-04-07,49.1727180480957,59.43593978881836,46.70000076293945,61.568500709533694,-2.031472536143404
2020-04-08,50.25089645385742,59.690650939941406,43.349998474121094,61.041000556945804,-1.906134750796218
2020-04-09,52.786048889160156,58.51258850097656,41.66999816894531,59.35100040435791,-1.5671867559928292
2020-04-13,50.83411407470703,59.921504974365234,41.16999816894531,58.51800022125244,-1.8406530052501693
2020-04-14,52.16194152832031,61.88756561279297,37.7599983215332,56.27150001525879,-1.7274292991035758
2020-04-15,51.051475524902344,59.40410232543945,40.84000015258789,54.51799983978272,-1.8012257747459046
2020-04-16,51.10743713378906,60.924442291259766,40.11000061035156,52.70100002288818,-1.832239889557243
2020-04-17,52.996944427490234,66.85447692871094,38.150001525878906,51.00850009918213,-1.7491006107465938
2020-04-20,51.135414123535156,64.68147277832031,43.83000183105469,49.898000144958495,-1.9223540341657699
2020-04-21,50.664100646972656,62.5084342956543,45.40999984741211,49.089000129699706,-1.9258182974134619
2020-04-22,53.192787170410156,64.72126007080078,41.97999954223633,48.104500198364256,-1.672075901756543
2020-04-23,51.89509201049805,61.91144943237305,41.380001068115234,46.976000213623045,-1.760614432458299
2020-04-24,51.5851936340332,63.391971588134766,35.93000030517578,45.722500228881835,-1.8353200617252374
2020-04-27,52.42451095581055,63.59892654418945,33.290000915527344,44.11000022888184,-1.737965686789316
2020-04-28,51.49909973144531,62.61986541748047,33.56999969482422,42.93450012207031,-1.826613253481215
2020-04-29,50.601688385009766,66.17791748046875,31.229999542236328,41.81900005340576,-2.0247922708007255
2020-04-30,49.73870086669922,66.86245727539062,34.150001525878906,40.673500061035156,-2.147231202083754
2020-05-01,48.86281967163086,63.63873291015625,37.189998626708984,39.9875,-2.173948900402124
2020-05-04,49.51704788208008,63.87750244140625,35.970001220703125,39.44600009918213,-2.0999916298281476
2020-05-05,49.519203186035156,62.99398422241211,33.61000061035156,38.86450004577637,-2.077733279887491
2020-05-06,47.91804504394531,61.66469955444336,34.119998931884766,38.235499954223634,-2.240191574913861
2020-05-07,48.30972671508789,61.77613067626953,31.440000534057617,37.64000005722046,-2.1951292452060747
2020-05-08,49.4395866394043,61.68062973022461,27.979999542236328,36.95550012588501,-2.0547610498601823
2020-05-11,48.93383026123047,64.31533813476562,27.56999969482422,36.275500202178954,-2.182120356848993
2020-05-12,49.05220031738281,62.0467529296875,33.040000915527344,36.03950033187866,-2.1111874647272897
2020-05-13,49.523502349853516,61.338321685791016,35.279998779296875,35.76150026321411,-2.0359906227459894
2020-05-14,49.97758102416992,61.47366714477539,32.61000061035156,35.38650026321411,-1.9839030422372934
2020-05-15,49.03497314453125,60.701568603515625,31.889999389648438,35.07350015640259,-2.0798031686522744
2020-05-18,50.67055130004883,59.5075798034668,29.299999237060547,34.34700002670288,-1.8503244225877549
2020-05-19,49.60527420043945,57.58130645751953,30.530000686645508,33.60300006866455,-1.9324731433743945
2020-05-20,50.098106384277344,58.8150634765625,27.989999771118164,32.90350008010864,-1.9029974402143615
2020-05-21,49.26094436645508,58.504642486572266,29.530000686645508,32.31100006103516,-1.9975128068482255
2020-05-22,50.32622528076172,58.37727737426758,28.15999984741211,31.92250003814697,-1.86423844215343
2020-05-26,50.42522048950195,58.249935150146484,28.010000228881836,31.658500003814698,-1.848977901965937
2020-05-27,51.89293670654297,59.619022369384766,27.6200008392334,31.361000061035156,-1.7038078587468468
2020-05-28,54.094505310058594,59.953338623046875,28.59000015258789,31.229000091552734,-1.4432512831612707
2020-05-29,54.99837875366211,61.95125198364258,27.510000228881836,30.89700002670288,-1.3825983943014764
2020-06-01,55.32080078125,59.82598114013672,28.229999542236328,30.449000072479247,-1.2903122703462855
2020-06-02,55.5263671875,58.31360626220703,26.84000015258789,29.992500019073486,-1.2275558178104526
2020-06-03,56.17121124267578,59.22102355957031,25.65999984741211,29.594999980926513,-1.1713905785516054
2020-06-04,54.507164001464844,61.72041702270508,25.809999465942383,29.179500007629393,-1.4368442299244193
2020-06-05,55.04597854614258,61.091583251953125,24.520000457763672,28.8335000038147,-1.3553836034520046
2020-06-08,56.36597442626953,61.266700744628906,25.809999465942383,28.725,-1.198530976130797
2020-06-09,55.974300384521484,61.760215759277344,27.56999969482422,28.725,-1.258652463523049
2020-06-10,55.56748962402344,61.346282958984375,27.56999969482422,28.451499938964844,-1.2980317641656718
2020-06-11,53.73680114746094,58.49541091918945,40.790000915527344,28.727000045776368,-1.4506429791302555
2020-06-12,53.42953872680664,58.784515380859375,36.09000015258789,28.901000022888184,-1.4953664213236721
2020-06-15,53.788753509521484,59.40287399291992,34.400001525878906,29.026500129699706,-1.4668892214540208
2020-06-16,53.70218276977539,59.924869537353516,33.66999816894531,29.245000076293945,-1.4904572165087542
2020-06-17,53.88179397583008,59.234222412109375,33.470001220703125,29.392000102996825,-1.451327545386322
2020-06-18,53.866634368896484,59.45908737182617,32.939998626708984,29.639500045776366,-1.4587769970357491
2020-06-19,52.41248321533203,62.213619232177734,35.119998931884766,29.91899995803833,-1.70494752105906
2020-06-22,53.457664489746094,60.76808547973633,31.770000457763672,30.09949998855591,-1.5413122305242315
2020-06-23,52.62887191772461,60.27019119262695,31.3700008392334,30.267500019073488,-1.6301382960630975
2020-06-24,52.29562759399414,60.97688293457031,33.84000015258789,30.57849998474121,-1.6884307336484332
2020-06-25,51.75249481201172,60.623538970947266,32.220001220703125,30.760000038146973,-1.7459675076478949
2020-06-26,51.116294860839844,59.88471984863281,34.72999954223633,31.121000003814697,-1.8052742746319352
2020-06-29,51.55339431762695,59.87668991088867,31.780000686645508,31.298500061035156,-1.751691059760718
2020-06-30,51.971046447753906,61.78798294067383,30.43000030517578,31.47800006866455,-1.7482643663994024
2020-07-01,53.28886795043945,61.081295013427734,28.6200008392334,31.626000118255615,-1.569724816634766
2020-07-02,53.31916046142578,61.31418228149414,27.68000030517578,31.719500160217287,-1.5718228791380071
2020-07-06,53.44035339355469,61.643436431884766,27.940000534057617,31.890500164031984,-1.5652182461220077
2020-07-07,53.3884162902832,61.370391845703125,29.43000030517578,32.07150020599365,-1.5647639417057622
2020-07-08,54.805789947509766,60.71992492675781,28.079999923706055,32.097000217437746,-1.375465624650709
2020-07-09,54.52880859375,59.99714660644531,29.260000228881836,32.18150024414062,-1.3913000683968013
2020-07-10,56.175540924072266,61.290069580078125,27.290000915527344,31.506500244140625,-1.2223705392035564
2020-07-13,55.44846725463867,61.579193115234375,32.189998626708984,31.31150016784668,-1.3183663435671926
2020-07-14,56.81391525268555,61.988765716552734,29.520000457763672,31.067500114440918,-1.1617993549695997
2020-07-15,56.04571533203125,61.555084228515625,27.760000228881836,30.772000217437743,-1.2448237638913695
2020-07-16,58.07548904418945,61.547080993652344,28.0,30.49850015640259,-0.9967266188972393
2020-07-17,59.59022903442383,62.24574279785156,25.68000030517578,30.13550024032593,-0.8291233329463391
2020-07-20,59.36300277709961,62.70348358154297,24.459999084472656,29.602500247955323,-0.8682700825869445
2020-07-21,59.795799255371094,61.659488677978516,24.84000015258789,29.256000232696532,-0.7894221225130958
2020-07-22,60.68083572387695,61.23386001586914,24.31999969482422,28.903500175476076,-0.6707359086739989
2020-07-23,60.799869537353516,60.67975616455078,26.079999923706055,28.515500164031984,-0.6424038382371935
2020-07-24,60.64406204223633,59.13785171508789,25.84000015258789,28.19650011062622,-0.6230471360314144
2020-07-27,60.07712173461914,59.860633850097656,24.739999771118164,27.697000122070314,-0.7102816222803954
2020-07-28,60.59861373901367,59.210140228271484,25.440000534057617,27.380000114440918,-0.6303973912667863
2020-07-29,60.901573181152344,58.631935119628906,24.100000381469727,27.063500118255615,-0.5790023360267534
2020-07-30,61.096317291259766,58.08585739135742,24.760000228881836,26.870500087738037,-0.5416235155729977
2020-07-31,60.741432189941406,55.83725357055664,24.459999084472656,26.70950002670288,-0.5289870936683816
2020-08-03,60.068458557128906,57.6040153503418,24.280000686645508,26.526500034332276,-0.6551613119687842
2020-08-04,61.682735443115234,56.92140579223633,23.760000228881836,26.243000030517578,-0.44101485570693544
2020-08-05,61.407928466796875,55.41164016723633,22.989999771118164,25.988500022888182,-0.4369917500470947
2020-08-06,61.19801712036133,55.259056091308594,22.649999618530273,25.657999992370605,-0.4588298232326409
2020-08-07,62.273502349853516,55.692691802978516,22.209999084472656,25.403999900817873,-0.33827527142517955
2020-08-10,61.37762451171875,55.018131256103516,22.1299991607666,24.90099992752075,-0.4308964212575444
2020-08-11,60.111724853515625,54.688873291015625,24.030000686645508,24.626499938964844,-0.5773049175478183
2020-08-12,61.58320617675781,55.28314208984375,22.280000686645508,24.352499961853027,-0.4123859914098066
2020-08-13,61.54207229614258,54.753116607666016,22.1299991607666,24.058999919891356,-0.40421476021320324
2020-08-14,60.698158264160156,55.01010513305664,22.049999237060547,23.877499866485596,-0.5136803738509661
2020-08-17,61.23698425292969,55.532100677490234,21.350000381469727,23.72199993133545,-0.46086816066036673
2020-08-18,61.24995803833008,55.45981216430664,21.510000228881836,23.555499935150145,-0.4574840445505043
2020-08-19,61.096317291259766,52.76150894165039,22.540000915527344,23.466499996185302,-0.40907425344889126
2020-08-20,61.04653549194336,53.04258728027344,22.719999313354492,23.298499965667723,-0.4221515693784523
2020-08-21,61.111488342285156,53.40395736694336,22.540000915527344,23.133500003814696,-0.42321510690143294
2020-08-24,61.159080505371094,53.06667709350586,22.3700008392334,23.01500005722046,-0.40900606999179057
2020-08-25,60.87342834472656,53.04258728027344,22.030000686645508,22.844500064849854,-0.4432932852690307
2020-08-26,60.37356948852539,52.68119812011719,23.270000457763672,22.803000068664552,-0.49534469514032403
2020-08-27,60.651954650878906,52.641048431396484,24.469999313354492,22.788500022888183,-0.46034576657643345
2020-08-28,60.797664642333984,52.40815353393555,22.959999084472656,22.713500022888184,-0.43675218617419
2020-08-31,60.715030670166016,53.604732513427734,26.40999984741211,22.819999980926514,-0.47663308550364347
2020-09-01,60.2713508605957,52.86591339111328,26.1200008392334,22.938000011444093,-0.5124272118925682
2020-09-02,62.69195556640625,53.6368522644043,26.56999969482422,23.117000007629393,-0.23598926791369482
2020-09-03,61.023860931396484,52.93015670776367,33.599998474121094,23.664499950408935,-0.42212188098235154
2020-09-04,60.31266403198242,53.010467529296875,30.75,24.091499996185302,-0.5109802654719379
2020-09-08,60.440982818603516,51.50872802734375,31.459999084472656,24.557999992370604,-0.45792289409651216
2020-09-09,61.41097640991211,51.80585479736328,28.809999465942383,24.79699993133545,-0.34685374133870867
2020-09-10,60.22350311279297,51.21159744262695,29.709999084472656,25.168499851226805,-0.47708682245368206
2020-09-11,60.49318313598633,52.66514205932617,26.8700008392334,25.405499935150146,-0.48033646918829953
2020-09-14,61.313106536865234,53.83367919921875,25.850000381469727,25.595499992370605,-0.4092892070717281
2020-09-15,64.31005096435547,53.720069885253906,25.59000015258789,25.807499980926515,-0.04044166485795893
2020-09-16,60.97166061401367,53.27375030517578,26.040000915527344,26.03400001525879,-0.4370508852380367
2020-09-17,60.79112243652344,52.77874755859375,26.459999084472656,26.229999923706053,-0.446777101983119
2020-09-18,60.225685119628906,52.786865234375,25.829999923706055,26.385499954223633,-0.5160365077348992
2020-09-21,60.06909942626953,52.105224609375,27.780000686645508,26.64749994277954,-0.5181910519978704
2020-09-22,60.47361755371094,51.44792938232422,26.860000610351562,26.87199993133545,-0.4524236097189379
2020-09-23,59.44057083129883,51.19636154174805,28.579999923706055,27.199499893188477,-0.5723276785625622
2020-09-24,60.360530853271484,50.51472091674805,28.510000228881836,27.461499881744384,-0.44300282395204266
2020-09-25,61.29134750366211,50.51472091674805,26.3799991607666,27.55699987411499,-0.3293214336387202
2020-09-28,61.79591751098633,51.00160598754883,26.190000534057617,27.71849994659424,-0.27981885851406674
2020-09-29,61.574092864990234,50.39298629760742,26.270000457763672,27.711499977111817,-0.2917589396196843
2020-09-30,60.36486053466797,51.27751159667969,26.3700008392334,27.723999977111816,-0.4614636542024938
2020-10-01,61.49579620361328,51.38300323486328,26.700000762939453,27.73050003051758,-0.3259677728614877
2020-10-02,61.149993896484375,50.44980239868164,27.6299991607666,27.432000064849852,-0.34496892228232257
2020-10-05,62.615840911865234,51.6102180480957,27.959999084472656,27.292500019073486,-0.19483230282700403
2020-10-06,63.13126754760742,50.73381423950195,29.479999542236328,27.19350004196167,-0.11006482274767822
2020-10-07,64.61886596679688,50.99348831176758,28.059999465942383,27.15600004196167,0.0651522084032985
2020-10-08,65.47140502929688,51.38300323486328,26.360000610351562,26.988500118255615,0.15957654830633894
2020-10-09,65.87809753417969,51.80497360229492,25.0,26.895000076293947,0.1987413116536768
2020-10-12,66.47834777832031,52.381126403808594,25.06999969482422,26.85600004196167,0.25770707790749386
2020-10-13,65.56491088867188,52.33243942260742,26.06999969482422,26.880000019073485,0.14736035063716754
2020-10-14,65.3843994140625,51.97539138793945,26.399999618530273,26.897999954223632,0.13420302275397059
2020-10-15,64.9103012084961,51.090858459472656,26.969999313354492,26.923499965667723,0.09832140752264466
2020-10-16,66.46311950683594,50.31184387207031,27.40999984741211,27.002499961853026,0.3073618728673861
2020-10-19,65.14734649658203,49.151424407958984,29.18000030517578,27.07249994277954,0.17555400799768867
2020-10-20,65.46052551269531,49.13520050048828,29.350000381469727,27.196999931335448,0.21420670750058707
2020-10-21,64.74064636230469,48.85929870605469,28.649999618530273,27.20049991607666,0.1331558394905696
2020-10-22,65.7388916015625,49.23257064819336,28.110000610351562,27.180499935150145,0.24577976041483568
2020-10-23,65.91289520263672,49.3299560546875,27.549999237060547,27.238999938964845,0.2646065584249847
2020-10-26,65.821533203125,48.65641784667969,32.459999084472656,27.552499866485597,0.2702161275678312
2020-10-27,65.92375946044922,48.69700241088867,33.349998474121094,27.906499767303465,0.2816907533167358
2020-10-28,64.77545166015625,47.65018844604492,40.279998779296875,28.60199966430664,0.16750734944878884
2020-10-29,64.38398742675781,47.496002197265625,37.59000015258789,29.146499633789062,0.12353596132197525
2020-10-30,63.688018798828125,47.187644958496094,38.02000045776367,29.665999698638917,0.046213280651830634
2020-11-02,65.3582992553711,47.496002197265625,37.130001068115234,30.124499797821045,0.2425294529285033
2020-11-03,66.13253784179688,47.73945617675781,35.54999923706055,30.427999782562257,0.331027068785661
2020-11-04,63.78371810913086,48.58338165283203,29.56999969482422,30.50349979400635,0.02315435270980401
2020-11-05,65.02772521972656,48.388633728027344,27.579999923706055,30.56449975967407,0.17993418245226697
2020-11-06,65.87156677246094,47.9342041015625,24.860000610351562,30.55749979019165,0.2943062257959777
2020-11-09,65.68888854980469,47.91797637939453,25.75,30.59149980545044,0.2723995746683414
2020-11-10,66.1064453125,49.19199752807617,24.799999237060547,30.527999782562254,0.2916794572260513
2020-11-11,67.4548568725586,48.77002716064453,23.450000762939453,30.380499839782715,0.4668669727763592
2020-11-12,66.69800567626953,48.67265319824219,25.350000381469727,30.299499893188475,0.37685624168283516
2020-11-13,67.15035247802734,49.16765213012695,23.100000381469727,30.083999919891358,0.41977876050246726
2020-11-16,67.63754272460938,49.57339859008789,22.450000762939453,29.74749994277954,0.4691786711267461
2020-11-17,66.64580535888672,49.47602462768555,22.709999084472656,29.415499877929687,0.350481102195313
2020-11-18,65.93244934082031,49.419219970703125,23.84000015258789,29.174999904632568,0.2647725025274908
2020-11-19,65.3582992553711,49.20011520385742,23.110000610351562,28.924999904632568,0.20010568526313496
2020-11-20,65.72369384765625,48.77814865112305,23.700000762939453,28.732499980926512,0.25523644855436645
2020-11-23,64.87113952636719,48.5996208190918,22.65999984741211,28.242500019073486,0.15555773700580364
2020-11-24,65.22782135009766,48.891754150390625,21.639999389648438,27.657000064849854,0.1918469388601412
2020-11-25,66.39900970458984,48.28313064575195,21.25,26.70550012588501,0.3500367570747417
2020-11-27,65.66483306884766,48.71322250366211,20.84000015258789,25.86800012588501,0.249664065689055
2020-11-30,64.31884002685547,49.23257064819336,20.56999969482422,24.995500087738037,0.07234771312435012
2020-12-01,64.80830383300781,49.59775161743164,20.770000457763672,24.17750005722046,0.12303517031859701
2020-12-02,64.9481430053711,49.60585403442383,21.170000076293945,23.458500099182128,0.13991213246104875
2020-12-03,64.10908508300781,49.38676452636719,21.280000686645508,23.044000148773193,0.042891526962840695
2020-12-04,63.38364028930664,49.954795837402344,20.790000915527344,22.704500198364258,-0.0598487300085926
2020-12-07,64.0391616821289,49.36241149902344,21.299999237060547,22.526500129699706,0.03495799228303668
2020-12-08,64.39749908447266,49.63832092285156,20.68000030517578,22.273000144958495,0.07185328427276351
2020-12-09,64.38876342773438,49.35428237915039,22.270000457763672,22.146500205993654,0.07785751005535667
2020-12-10,64.04788208007812,49.054054260253906,22.520000457763672,22.100000190734864,0.043699552263117766
2020-12-11,64.50238037109375,49.30561065673828,23.309999465942383,21.998000144958496,0.09294531817710862
2020-12-14,64.28386688232422,49.10865020751953,24.719999313354492,22.079000091552736,0.07116140493278525
2020-12-15,65.47254180908203,48.77217483520508,22.889999389648438,22.101000022888183,0.22471176467010093
2020-12-16,65.06175231933594,48.37004852294922,22.5,22.09050006866455,0.18455261695733946
2020-12-17,65.6036376953125,48.47673797607422,21.93000030517578,21.995000076293945,0.24807749010699662
2020-12-18,65.12293243408203,48.48494338989258,21.56999969482422,21.91800003051758,0.18916429460883913
2020-12-21,65.02678680419922,48.04178237915039,25.15999984741211,21.99099998474121,0.18845441176404856
2020-12-22,65.29773712158203,46.777957916259766,24.229999542236328,22.069499969482422,0.2530086099876816
2020-12-23,64.96559143066406,47.08980941772461,23.309999465942383,22.15299997329712,0.20467986799383803
2020-12-24,65.53374481201172,46.83539962768555,21.530000686645508,22.167000007629394,0.28040241292075546
2020-12-28,65.97946166992188,46.687679290771484,21.700000762939453,22.210000038146973,0.33851566014930673
2020-12-29,65.83963012695312,46.63844299316406,23.079999923706055,22.335500049591065,0.32266365471634884
2020-12-30,66.34656524658203,46.490726470947266,22.770000457763672,22.435500049591063,0.3882534427924796
2020-12-31,67.43034362792969,47.8120002746582,22.75,22.514500045776366,0.4877231590818809
2021-01-04,64.86947631835938,49.33022689819336,26.969999313354492,22.798999977111816,0.13716622359052819
2021-01-05,65.35015869140625,49.239952087402344,25.34000015258789,23.026499938964843,0.19811973532347665
2021-01-06,68.54907989501953,50.84025192260742,25.06999969482422,23.214999961853028,0.5489672226419128
2021-01-07,69.30072784423828,51.30802536010742,22.3700008392334,23.299499988555908,0.6291214093373071
2021-01-08,70.9089126586914,51.734771728515625,21.559999465942383,23.263999938964844,0.814906501971231
2021-01-11,69.65034484863281,51.299835205078125,24.079999923706055,23.34199991226196,0.6720243101435919
2021-01-12,69.7027816772461,50.94694137573242,23.329999923706055,23.342999935150146,0.687213728295471
2021-01-13,71.52947998046875,50.50377655029297,22.209999084472656,23.217499923706054,0.921342425073996
2021-01-14,72.13253784179688,51.209556579589844,23.25,23.235499954223634,0.9774240276065447
2021-01-15,71.70426940917969,51.972782135009766,24.34000015258789,23.32749996185303,0.9061188136331946
2021-01-19,72.37726593017578,55.04206848144531,23.239999771118164,23.392999935150147,0.9119027657156876
2021-01-20,73.46105194091797,55.79706573486328,21.579999923706055,23.39349994659424,1.025470826760682
2021-01-21,73.16387176513672,54.968204498291016,21.31999969482422,23.201499938964844,1.0098104109246877
2021-01-22,73.60089111328125,54.93537521362305,21.90999984741211,23.085499954223632,1.064001219975965
2021-01-25,75.92577362060547,55.936588287353516,23.190000534057617,23.079500007629395,1.3230158751948056
2021-01-26,74.49239349365234,54.7384147644043,23.020000457763672,23.153999996185302,1.1777844425588753
2021-01-27,70.08735656738281,53.73721694946289,37.209999084472656,23.929499912261964,0.6647184659558898
2021-01-28,72.07136535644531,53.08068084716797,30.209999084472656,24.285999870300294,0.9233714818021905
2021-01-29,70.68169403076172,53.835693359375,33.09000015258789,24.801999855041505,0.734853818066086
2021-02-01,71.40711212158203,53.42534255981445,30.239999771118164,25.176499843597412,0.8336653690847339
2021-02-02,72.48213958740234,53.44997024536133,25.559999465942383,25.105999851226805,0.9643462385014269
2021-02-03,72.5870361328125,52.949363708496094,22.90999984741211,24.984499835968016,0.9896199012564351
2021-02-04,72.5433349609375,54.024444580078125,21.770000457763672,24.81949987411499,0.9575185827529131
2021-02-05,73.06774139404297,56.18278121948242,20.8700008392334,24.74449987411499,0.9678331330264307
2021-02-08,72.8929443359375,55.78065872192383,21.239999771118164,24.72849988937378,0.9564958368830095
2021-02-09,73.26876831054688,55.230812072753906,21.6299991607666,24.605999851226805,1.0160839146452483
2021-02-10,73.33867645263672,55.222618103027344,21.989999771118164,24.538999843597413,1.0248258408493798
2021-02-11,73.37364959716797,54.9189567565918,21.25,24.49099988937378,1.0366567661080663
2021-02-12,72.65694427490234,54.89434051513672,19.969999313354492,24.326999855041503,0.9497377849781319
2021-02-16,70.96137237548828,53.17914962768555,21.459999084472656,24.18299980163574,0.7853557682958398
2021-02-17,70.5156021118164,53.42534255981445,21.5,24.095999813079835,0.7247845305803213
2021-02-18,70.55933380126953,53.53204345703125,22.489999771118164,24.14149980545044,0.7274692062115692
2021-02-19,68.2606430053711,52.82625961303711,22.049999237060547,24.177999782562257,0.46429867699768207
2021-02-22,65.63860321044922,52.61289596557617,23.450000762939453,24.254999828338622,0.14937850853387263
2021-02-23,65.29773712158203,52.260013580322266,23.110000610351562,24.25099983215332,0.11653323838897536
2021-02-24,64.46742248535156,52.28462219238281,21.34000015258789,24.16699981689453,0.014513610763370727
2021-02-25,65.06925201416016,51.52962112426758,28.889999389648438,23.75099983215332,0.10681123377759202
2021-02-26,64.5596923828125,50.38888931274414,27.950000762939453,23.63799991607666,0.0729767382417862
2021-03-01,66.69468688964844,51.25879669189453,23.350000381469727,23.15099992752075,0.3120690639746443
2021-03-02,66.36961364746094,51.71015930175781,24.100000381469727,22.84399995803833,0.2611309671058335
2021-03-03,63.71622085571289,51.496788024902344,26.670000076293945,22.89949998855591,-0.05761817828398395
2021-03-04,62.63554763793945,51.89071273803711,28.56999969482422,23.182499980926515,-0.19940839906062785
2021-03-05,62.11716079711914,53.031436920166016,24.65999984741211,23.326999950408936,-0.2911176475926698
2021-03-08,62.25773620605469,53.138126373291016,25.469999313354492,23.55699987411499,-0.2766050852785255
2021-03-09,65.03411865234375,52.79344177246094,24.030000686645508,23.69649991989136,0.07105764602165177
2021-03-10,65.42070770263672,52.448760986328125,22.559999465942383,23.742999935150145,0.12685288214872345
2021-03-11,65.77216339111328,51.77581024169922,21.90999984741211,23.738999938964845,0.18652950879837515
2021-03-12,66.48383331298828,51.095211029052734,20.690000534057617,23.710999965667725,0.2903897991448808
2021-03-15,66.3520278930664,52.34851837158203,20.030000686645508,23.714000034332276,0.2430913027180911
2021-03-16,66.2290267944336,53.12873077392578,19.790000915527344,23.63050012588501,0.20864574882840867
2021-03-17,64.10279083251953,53.469024658203125,19.229999542236328,23.517000102996825,-0.05950475996200028
2021-03-18,62.49495315551758,53.186824798583984,21.579999923706055,23.47150011062622,-0.24884593109804615
2021-03-19,62.24018096923828,53.50222396850586,20.950000762939453,23.416500186920167,-0.28781330333897465
2021-03-22,62.98698043823242,54.39033508300781,18.8799991607666,23.188000106811522,-0.21871554093469808
2021-03-23,65.03411865234375,53.53543472290039,20.299999237060547,23.04750003814697,0.052585786223022304
