Date,MS,INTC,VIX,AvgVIX,zscore
2020-06-26,39.11328125,51.25797653198242,34.72999954223633,31.121000003814697,-0.10400996049621283
2020-06-29,39.2712287902832,51.944393157958984,31.780000686645508,31.298500061035156,-0.04897985556681481
2020-06-30,40.15241622924805,53.33504104614258,30.43000030517578,31.47800006866455,0.1406000956368006
2020-07-01,39.57880401611328,52.42577362060547,28.6200008392334,31.626000118255615,0.016998759780125102
2020-07-02,39.72845458984375,52.711021423339844,27.68000030517578,31.719500160217287,0.05155785495707752
2020-07-06,40.5847053527832,53.0765266418457,27.940000534057617,31.890500164031984,0.18830670649458486
2020-07-07,39.47905349731445,51.98004913330078,29.43000030517578,32.07150020599365,-0.01834363459716125
2020-07-08,40.659515380859375,52.24747848510742,28.079999923706055,32.097000217437746,0.1587976716177594
2020-07-09,39.49567794799805,52.0781135559082,29.260000228881836,32.18150024414062,-0.011308450066292695
2020-07-10,41.399383544921875,53.06761169433594,27.290000915527344,31.506500244140625,0.30124211830173947
2020-07-13,41.748538970947266,52.22073745727539,32.189998626708984,31.31150016784668,0.30905065246472246
2020-07-14,41.981300354003906,52.57731628417969,29.520000457763672,31.067500114440918,0.35860946303517954
2020-07-15,42.687923431396484,52.62188720703125,27.760000228881836,30.772000217437743,0.4590840832030491
2020-07-16,43.76031494140625,52.71994400024414,28.0,30.49850015640259,0.6130317380123521
2020-07-17,43.56911849975586,53.48658752441406,25.68000030517578,30.13550024032593,0.6233404771820499
2020-07-20,43.111900329589844,54.51174545288086,24.459999084472656,29.602500247955323,0.609079162552745
2020-07-21,43.54417419433594,54.11060333251953,24.84000015258789,29.256000232696532,0.6499160595904154
2020-07-22,42.39695739746094,54.422603607177734,24.31999969482422,28.903500175476076,0.5053007015716747
2020-07-23,42.03118133544922,53.84315872192383,26.079999923706055,28.515500164031984,0.4265014353656032
2020-07-24,41.71529006958008,45.09810256958008,25.84000015258789,28.19650011062622,-0.0385341872454308
2020-07-27,42.66298294067383,44.18882751464844,24.739999771118164,27.697000122070314,0.04955782062972418
2020-07-28,41.78178787231445,43.8946647644043,25.440000534057617,27.380000114440918,-0.08722692551957961
2020-07-29,42.056129455566406,42.85166931152344,24.100000381469727,27.063500118255615,-0.09927226691143981
2020-07-30,40.976261138916016,42.78035354614258,24.760000228881836,26.870500087738037,-0.25297274669510555
2020-07-31,40.917667388916016,42.54857635498047,24.459999084472656,26.70950002670288,-0.2722864042443254
2020-08-03,41.40318298339844,43.05670166015625,24.280000686645508,26.526500034332276,-0.18025912949026893
2020-08-04,41.23575973510742,43.79660415649414,23.760000228881836,26.243000030517578,-0.1679298791223036
2020-08-05,41.662689208984375,43.60939025878906,22.989999771118164,25.988500022888182,-0.11753592560820507
2020-08-06,41.394813537597656,43.59144592285156,22.649999618530273,25.657999992370605,-0.15567557681680835
2020-08-07,42.14820098876953,43.1068000793457,22.209999084472656,25.403999900817873,-0.07417559989411841
2020-08-10,42.34074020385742,44.17482376098633,22.1299991607666,24.90099992752075,0.004042586296074014
2020-08-11,43.34526824951172,43.25039291381836,24.030000686645508,24.626499938964844,0.09931360379892241
2020-08-12,43.8475341796875,44.14789581298828,22.280000686645508,24.352499961853027,0.21242044430776227
2020-08-13,43.68010330200195,43.58246994018555,22.1299991607666,24.058999919891356,0.16189646811138084
2020-08-14,43.78056335449219,43.87864685058594,22.049999237060547,23.877499866485596,0.19013681099860447
2020-08-17,42.92671585083008,43.91454315185547,21.350000381469727,23.72199993133545,0.0730500483746493
2020-08-18,42.6253547668457,43.66324234008789,21.510000228881836,23.555499935150145,0.019014589289519202
2020-08-19,43.00205612182617,43.37605285644531,22.540000915527344,23.466499996185302,0.05760529368821236
2020-08-20,42.52490234375,44.12993621826172,22.719999313354492,23.298499965667723,0.027507889482235422
2020-08-21,42.77603530883789,44.22866439819336,22.540000915527344,23.133500003814696,0.06720752735675185
2020-08-24,43.83915710449219,44.10301971435547,22.3700008392334,23.01500005722046,0.2090939467580931
2020-08-25,43.57128143310547,44.36330032348633,22.030000686645508,22.844500064849854,0.18435095538152688
2020-08-26,43.286659240722656,44.47099304199219,23.270000457763672,22.803000068664552,0.14993046284888062
2020-08-27,44.040061950683594,44.33637237548828,24.469999313354492,22.788500022888183,0.24828643729290112
2020-08-28,44.27445602416992,45.26079177856445,22.959999084472656,22.713500022888184,0.32541422761291355
2020-08-31,43.747074127197266,45.72749710083008,26.40999984741211,22.819999980926514,0.274499689536649
2020-09-01,44.01495361328125,45.583892822265625,26.1200008392334,22.938000011444093,0.3048612310383289
2020-09-02,44.575809478759766,46.89423370361328,26.56999969482422,23.117000007629393,0.4459993591301893
2020-09-03,44.157257080078125,45.22488784790039,33.599998474121094,23.664499950408935,0.3073768871476801
2020-09-04,44.123775482177734,44.94667434692383,30.75,24.091499996185302,0.28932172358167085
2020-09-08,41.99752426147461,43.89659881591797,31.459999084472656,24.557999992370604,-0.05711349884897164
2020-09-09,42.7425537109375,44.533817291259766,28.809999465942383,24.79699993133545,0.07724172557142431
2020-09-10,42.097984313964844,43.94146728515625,29.709999084472656,25.168499851226805,-0.040973773677175536
2020-09-11,42.14820098876953,44.22866439819336,26.8700008392334,25.405499935150146,-0.020157313885978027
2020-09-14,42.817893981933594,44.34534454345703,25.850000381469727,25.595499992370605,0.07865047774573404
2020-09-15,42.18170166015625,44.874874114990234,25.59000015258789,25.807499980926515,0.015619691860595857
2020-09-16,42.817893981933594,45.20694351196289,26.040000915527344,26.03400001525879,0.1201368667173289
2020-09-17,42.06449890136719,45.16206741333008,26.459999084472656,26.229999923706053,0.013139101634635083
2020-09-18,41.92218017578125,44.77613830566406,25.829999923706055,26.385499954223633,-0.025247598486646594
2020-09-21,40.48237228393555,44.62358474731445,27.780000686645508,26.64749994277954,-0.23294627957297265
2020-09-22,39.871280670166016,44.82999038696289,26.860000610351562,26.87199993133545,-0.30804280096958553
2020-09-23,38.85838317871094,43.815826416015625,28.579999923706055,27.199499893188477,-0.49782268688566134
2020-09-24,39.017433166503906,44.120975494384766,28.510000228881836,27.461499881744384,-0.4609973822271341
2020-09-25,39.377384185791016,44.821014404296875,26.3799991607666,27.55699987411499,-0.3772020283651911
2020-09-28,40.499114990234375,46.15827941894531,26.190000534057617,27.71849994659424,-0.15672022827426488
2020-09-29,39.54481887817383,45.94288635253906,26.270000457763672,27.711499977111817,-0.2998843853587472
2020-09-30,40.47399139404297,46.472412109375,26.3700008392334,27.723999977111816,-0.14509061015141178
2020-10-01,39.56155014038086,46.88526916503906,26.700000762939453,27.73050003051758,-0.25218001659980427
2020-10-02,40.1558952331543,45.78133773803711,27.6299991607666,27.432000064849852,-0.22263010074893172
2020-10-05,40.683265686035156,46.39163589477539,27.959999084472656,27.292500019073486,-0.11985893933515553
2020-10-06,39.96337127685547,46.104434967041016,29.479999542236328,27.19350004196167,-0.23386304815667056
2020-10-07,40.775352478027344,47.27117919921875,28.059999465942383,27.15600004196167,-0.06469439647939235
2020-10-08,41.01811981201172,47.89943313598633,26.360000610351562,26.988500118255615,-0.0006619485775766561
2020-10-09,40.875816345214844,47.40580368041992,25.0,26.895000076293947,-0.0442323469785296
2020-10-12,42.47468948364258,48.35716247558594,25.06999969482422,26.85600004196167,0.224063534498331
2020-10-13,42.22354507446289,48.31228256225586,26.06999969482422,26.880000019073485,0.18695512309850498
2020-10-14,42.39933776855469,48.06098556518555,26.399999618530273,26.897999954223632,0.19931708457125397
2020-10-15,42.968570709228516,48.330238342285156,26.969999313354492,26.923499965667723,0.2914920313984365
2020-10-16,43.40386962890625,48.608455657958984,27.40999984741211,27.002499961853026,0.3654613441656071
2020-10-19,42.65046691894531,48.98539733886719,29.18000030517578,27.07249994277954,0.2787732386803918
2020-10-20,43.08576583862305,47.953285217285156,29.350000381469727,27.196999931335448,0.28964958279046515
2020-10-21,42.17332077026367,48.016109466552734,28.649999618530273,27.20049991607666,0.16570540393814584
2020-10-22,43.33689498901367,48.37510299682617,28.110000610351562,27.180499935150145,0.34490560354537714
2020-10-23,43.42060470581055,43.25936508178711,27.549999237060547,27.238999938964845,0.11022888919451031
2020-10-26,42.12309646606445,41.93107986450195,32.459999084472656,27.552499866485597,-0.1342804343468248
2020-10-27,40.67490768432617,40.9617805480957,33.349998474121094,27.906499767303465,-0.38247202503227096
2020-10-28,39.82105255126953,39.714256286621094,40.279998779296875,28.60199966430664,-0.5613571432064468
2020-10-29,40.58003616333008,39.58860778808594,37.59000015258789,29.146499633789062,-0.46179255712393696
2020-10-30,40.6053352355957,39.741172790527344,38.02000045776367,29.665999698638917,-0.45092604743727965
2020-11-02,41.64260482788086,39.90272903442383,37.130001068115234,30.124499797821045,-0.2988081744039923
2020-11-03,43.16056442260742,40.252750396728516,35.54999923706055,30.427999782562257,-0.07072630667253046
2020-11-04,43.37139129638672,41.015625,29.56999969482422,30.50349979400635,-0.004656412693090054
2020-11-05,44.0207405090332,41.29587173461914,27.579999923706055,30.56449975967407,0.09919629389193682
2020-11-06,43.59907531738281,41.033714294433594,24.860000610351562,30.55749979019165,0.027897441635885516
2020-11-09,47.242183685302734,41.22354507446289,25.75,30.59149980545044,0.5439862499384176
2020-11-10,47.01448440551758,41.07890701293945,24.799999237060547,30.527999782562254,0.5053368906217393
2020-11-11,47.51204299926758,41.90156936645508,23.450000762939453,30.380499839782715,0.614185085653824
2020-11-12,46.845821380615234,40.63593673706055,25.350000381469727,30.299499893188475,0.46053775146115866
2020-11-13,47.73973083496094,41.09699249267578,23.100000381469727,30.083999919891358,0.6071277141838685
2020-11-16,49.00468826293945,41.75692367553711,22.450000762939453,29.74749994277954,0.8149259483706349
2020-11-17,49.59502029418945,41.1602668762207,22.709999084472656,29.415499877929687,0.868342943897377
2020-11-18,49.59502029418945,40.735374450683594,23.84000015258789,29.174999904632568,0.8478841770217792
2020-11-19,49.44321823120117,41.24163055419922,23.110000610351562,28.924999904632568,0.8511369755969571
2020-11-20,48.75170135498047,41.033714294433594,23.700000762939453,28.732499980926512,0.744899270572
2020-11-23,50.82624816894531,41.63941192626953,22.65999984741211,28.242500019073486,1.0627426837194347
2020-11-24,53.634456634521484,42.49822235107422,21.639999389648438,27.657000064849854,1.494864595193621
2020-11-25,53.53327178955078,42.534393310546875,21.25,26.70550012588501,1.4825260991778435
2020-11-27,53.83686065673828,42.895999908447266,20.84000015258789,25.86800012588501,1.5421828349500435
2020-11-30,52.14181137084961,43.709617614746094,20.56999969482422,24.995500087738037,1.3454882179604661
2020-12-01,53.364601135253906,44.803497314453125,20.770000457763672,24.17750005722046,1.568313529739904
2020-12-02,53.988643646240234,45.110862731933594,21.170000076293945,23.458500099182128,1.6699505175694225
2020-12-03,54.02239227294922,46.09625244140625,21.280000686645508,23.044000148773193,1.722093700545298
2020-12-04,54.81509017944336,47.000274658203125,20.790000915527344,22.704500198364258,1.875928843094569
2020-12-07,54.1910514831543,45.382076263427734,21.299999237060547,22.526500129699706,1.7111751717475239
2020-12-08,53.89589309692383,45.825042724609375,20.68000030517578,22.273000144958495,1.6914321252173947
2020-12-09,54.283809661865234,45.26455307006836,22.270000457763672,22.146500205993654,1.7184239266941066
2020-12-10,54.34284210205078,45.43630599975586,22.520000457763672,22.100000190734864,1.7349084332058533
2020-12-11,53.398345947265625,44.957176208496094,23.309999465942383,21.998000144958496,1.5804089213177979
2020-12-14,52.18397521972656,45.62615966796875,24.719999313354492,22.079000091552736,1.443637817998207
2020-12-15,53.92961502075195,45.80696487426758,22.889999389648438,22.101000022888183,1.6952541651335005
2020-12-16,54.165748596191406,46.213775634765625,22.5,22.09050006866455,1.747700916224845
2020-12-17,54.53679656982422,45.78888702392578,21.93000030517578,21.995000076293945,1.778874660656676
2020-12-18,54.12358093261719,42.90503692626953,21.56999969482422,21.91800003051758,1.5825158722793302
2020-12-21,57.201663970947266,41.910614013671875,25.15999984741211,21.99099998474121,1.9629575167723134
2020-12-22,56.1981315612793,41.73884963989258,24.229999542236328,22.069499969482422,1.8150427376380434
2020-12-23,57.52210998535156,42.10045623779297,23.309999465942383,22.15299997329712,2.016689436038076
2020-12-24,57.42090606689453,42.55247497558594,21.530000686645508,22.167000007629394,2.0243715488225646
2020-12-28,57.38718795776367,42.55247497558594,21.700000762939453,22.210000038146973,2.0196795828738066
2020-12-29,57.10045623779297,44.649810791015625,23.079999923706055,22.335500049591065,2.0807677795498343
2020-12-30,57.210086822509766,44.07122802734375,22.770000457763672,22.435500049591063,2.0681641437297187
2020-12-31,57.79197311401367,45.03853988647461,22.75,22.514500045776366,2.19571170627053
