Date,CVX,ADI,VIX,AvgVIX,zscore
2020-03-27,52.72957229614258,79.79546356201172,65.54000091552734,57.97950010299682,0.17723853140443402
2020-03-30,55.159820556640625,81.86526489257812,57.08000183105469,59.16250028610229,0.2002501442805629
2020-03-31,55.550819396972656,80.6773910522461,53.540000915527344,59.99850034713745,0.2627119085178598
2020-04-01,52.560916900634766,75.67384338378906,57.060001373291016,61.252000427246095,0.32933138258462624
2020-04-02,58.35673141479492,78.92256164550781,50.90999984741211,61.81650047302246,0.4494069768109418
2020-04-03,57.58241271972656,77.89661407470703,46.79999923706055,62.059500503540036,0.4562338389601097
2020-04-06,61.630279541015625,86.21185302734375,45.2400016784668,61.598500633239745,0.3064965782876888
2020-04-07,62.036590576171875,86.61682891845703,46.70000076293945,61.568500709533694,0.30806719050165077
2020-04-08,65.91580200195312,91.25138092041016,43.349998474121094,61.041000556945804,0.2933872600087161
2020-04-09,64.63550567626953,88.90261840820312,41.66999816894531,59.35100040435791,0.329881112614626
2020-04-13,65.09549713134766,89.69452667236328,41.16999816894531,58.51800022125244,0.3187771747863425
2020-04-14,64.86551666259766,92.70923614501953,37.7599983215332,56.27150001525879,0.19255829328378327
2020-04-15,63.240211486816406,90.39644622802734,40.84000015258789,54.51799983978272,0.21304302569831102
2020-04-16,61.32361602783203,91.63833618164062,40.11000061035156,52.70100002288818,0.08384911392691162
2020-04-17,66.8281021118164,92.51126098632812,38.150001525878906,51.00850009918213,0.2833691689402967
2020-04-20,64.0682144165039,90.8104248046875,43.83000183105469,49.898000144958495,0.23213447843360924
2020-04-21,62.58858871459961,86.8147964477539,45.40999984741211,49.089000129699706,0.3238089083618998
2020-04-22,64.73518371582031,91.89933013916016,41.97999954223633,48.104500198364256,0.21832643884081723
2020-04-23,66.54443359375,91.6203384399414,41.380001068115234,46.976000213623045,0.30576999974771074
2020-04-24,66.7054443359375,95.31900024414062,35.93000030517578,45.722500228881835,0.16969427590762962
2020-04-27,68.77538299560547,97.21781921386719,33.290000915527344,44.11000022888184,0.1840441542240675
2020-04-28,68.92869567871094,96.8398666381836,33.56999969482422,42.93450012207031,0.2051428393650283
2020-04-29,72.5395736694336,101.99634552001953,31.229999542236328,41.81900005340576,0.15892789614724354
2020-04-30,70.5309829711914,98.63068389892578,34.150001525878906,40.673500061035156,0.20384924467570756
2020-05-01,68.56838989257812,93.26719665527344,37.189998626708984,39.9875,0.32790597500803803
2020-05-04,70.10166931152344,93.05122375488281,35.970001220703125,39.44600009918213,0.40122089610833384
2020-05-05,71.21328735351562,95.33699798583984,33.61000061035156,38.86450004577637,0.360013076236547
2020-05-06,69.0360336303711,94.7160415649414,34.119998931884766,38.235499954223634,0.2917454477144763
2020-05-07,71.0216293334961,95.7059555053711,31.440000534057617,37.64000005722046,0.3376370812838696
2020-05-08,73.19122314453125,98.8376693725586,27.979999542236328,36.95550012588501,0.3085766423622472
2020-05-11,71.58129119873047,97.56877136230469,27.56999969482422,36.275500202178954,0.2893818764625778
2020-05-12,69.84099578857422,95.93094635009766,33.040000915527344,36.03950033187866,0.2789166733986931
2020-05-13,68.00105285644531,93.41117858886719,35.279998779296875,35.76150026321411,0.2983030222677377
2020-05-14,69.0360336303711,94.9320297241211,32.61000061035156,35.38650026321411,0.28340071297505715
2020-05-15,68.35371398925781,91.61136627197266,31.889999389648438,35.07350015640259,0.3827826089415207
2020-05-18,71.99427032470703,97.49678039550781,29.299999237060547,34.34700002670288,0.3096627262740366
2020-05-19,69.71504211425781,95.68797302246094,30.530000686645508,33.60300006866455,0.2829668565190879
2020-05-20,72.34432220458984,103.10326385498047,27.989999771118164,32.90350008010864,0.10788840736211452
2020-05-21,71.5975341796875,99.89958190917969,29.530000686645508,32.31100006103516,0.20001893917075877
2020-05-22,70.22843170166016,99.9445571899414,28.15999984741211,31.92250003814697,0.14026732680410514
2020-05-26,72.57768249511719,101.42041778564453,28.010000228881836,31.658500003814698,0.18279376333412686
2020-05-27,73.04442596435547,103.2022476196289,27.6200008392334,31.361000061035156,0.1337301660915672
2020-05-28,70.6874008178711,100.39735412597656,28.59000015258789,31.229000091552734,0.14222168539203411
2020-05-29,71.33306884765625,102.19791412353516,27.510000228881836,30.89700002670288,0.10001614741273034
2020-06-01,72.18097686767578,102.04409790039062,28.229999542236328,30.449000072479247,0.1418878899358842
2020-06-02,73.6589584350586,105.6814193725586,26.84000015258789,29.992500019073486,0.06398703181285652
2020-06-03,75.5959243774414,110.0426025390625,25.65999984741211,29.594999980926513,-0.02243144851018899
2020-06-04,74.89582061767578,110.73023223876953,25.809999465942383,29.179500007629393,-0.0786641357397598
2020-06-05,78.41968536376953,112.7298583984375,24.520000457763672,28.8335000038147,-0.0066006794423361815
2020-06-08,80.30998992919922,111.93364715576172,25.809999465942383,28.725,0.10426032551134524
2020-06-09,78.97979736328125,111.64408874511719,27.56999969482422,28.725,0.05908223050725315
2020-06-10,75.9070816040039,111.18264770507812,27.56999969482422,28.451499938964844,-0.05329236962647106
2020-06-11,69.52056884765625,104.64088439941406,40.790000915527344,28.727000045776368,-0.07117076832106928
2020-06-12,71.86979675292969,107.13815307617188,36.09000015258789,28.901000022888184,-0.06810755517921774
2020-06-15,70.96745300292969,107.21958923339844,34.400001525878906,29.026500129699706,-0.10948952826238711
2020-06-16,73.14554595947266,111.01071166992188,33.66999816894531,29.245000076293945,-0.16366617505538691
2020-06-17,71.20860290527344,110.86595916748047,33.470001220703125,29.392000102996825,-0.24014915236121578
2020-06-18,71.51976013183594,111.1192855834961,32.939998626708984,29.639500045776366,-0.23675156233817368
2020-06-19,70.50070190429688,108.73966979980469,35.119998931884766,29.91899995803833,-0.18799605502649902
2020-06-22,71.24747467041016,109.02918243408203,31.770000457763672,30.09949998855591,-0.1675378674770725
2020-06-23,71.13081359863281,111.51740264892578,31.3700008392334,30.267500019073488,-0.268613991885061
2020-06-24,68.17481231689453,108.09725952148438,33.84000015258789,30.57849998474121,-0.2617330673016826
2020-06-25,69.39610290527344,108.66727447509766,32.220001220703125,30.760000038146973,-0.2320050362034553
2020-06-26,67.25688934326172,106.6495590209961,34.72999954223633,31.121000003814697,-0.24469676747437857
2020-06-29,68.1981430053711,107.67201232910156,31.780000686645508,31.298500061035156,-0.24431497019593398
2020-06-30,69.41166687011719,110.96548461914062,30.43000030517578,31.47800006866455,-0.3201372245191746
2020-07-01,68.15922546386719,108.91157531738281,28.6200008392334,31.626000118255615,-0.29385475269286265
2020-07-02,68.69599151611328,109.69876861572266,27.68000030517578,31.719500160217287,-0.3015233006730618
2020-07-06,68.89823913574219,111.85220336914062,27.940000534057617,31.890500164031984,-0.3761515864524268
2020-07-07,67.14020538330078,110.94740295410156,29.43000030517578,32.07150020599365,-0.41568894395770184
2020-07-08,67.17131042480469,111.16455078125,28.079999923706055,32.097000217437746,-0.42276044585400707
2020-07-09,64.36310577392578,112.3679428100586,29.260000228881836,32.18150024414062,-0.5882477962427215
2020-07-10,66.3000717163086,112.64844512939453,27.290000915527344,31.506500244140625,-0.5170085634986512
2020-07-13,66.43231964111328,106.08857727050781,32.189998626708984,31.31150016784668,-0.25796325199261566
2020-07-14,68.72711944580078,106.7762451171875,29.520000457763672,31.067500114440918,-0.1872921628362279
2020-07-15,69.14717102050781,106.67671966552734,27.760000228881836,30.772000217437743,-0.16564782802716105
2020-07-16,68.73487091064453,104.93948364257812,28.0,30.49850015640259,-0.11600015083758451
2020-07-17,67.82474517822266,105.63619995117188,25.68000030517578,30.13550024032593,-0.18148331598473233
2020-07-20,66.33119201660156,105.91665649414062,24.459999084472656,29.602500247955323,-0.2556062223290667
2020-07-21,71.09190368652344,103.67276763916016,24.84000015258789,29.256000232696532,0.032815893251207554
2020-07-22,70.81965637207031,103.03937530517578,24.31999969482422,28.903500175476076,0.04575096495402066
2020-07-23,70.79630279541016,101.2840805053711,26.079999923706055,28.515500164031984,0.11257746303473895
2020-07-24,70.11175537109375,101.52835845947266,25.84000015258789,28.19650011062622,0.07413291664901822
2020-07-27,70.81965637207031,104.77664184570312,24.739999771118164,27.697000122070314,-0.021368586911360694
2020-07-28,69.31830596923828,104.44183349609375,25.440000534057617,27.380000114440918,-0.07205104061211853
2020-07-29,70.06509399414062,106.34193420410156,24.100000381469727,27.063500118255615,-0.11381751690040225
2020-07-30,67.10907745361328,105.22901153564453,24.760000228881836,26.870500087738037,-0.1960770453889891
2020-07-31,65.29658508300781,103.91704559326172,24.459999084472656,26.70950002670288,-0.22219111708461078
2020-08-03,65.9733657836914,105.47332000732422,24.280000686645508,26.526500034332276,-0.25364028504217406
2020-08-04,67.28022766113281,106.0252456665039,23.760000228881836,26.243000030517578,-0.21958739622359522
2020-08-05,67.83252716064453,105.11138916015625,22.989999771118164,25.988500022888182,-0.16087742114929632
2020-08-06,68.0425796508789,105.62714385986328,22.649999618530273,25.657999992370605,-0.17190297231310386
2020-08-07,67.5213623046875,105.24711608886719,22.209999084472656,25.403999900817873,-0.1793064684498731
2020-08-10,69.80060577392578,105.64523315429688,22.1299991607666,24.90099992752075,-0.09810772171724182
2020-08-11,69.71504211425781,105.46427154541016,24.030000686645508,24.626499938964844,-0.09474189481814956
2020-08-12,70.57073211669922,107.87104797363281,22.280000686645508,24.352499961853027,-0.1514692795707774
2020-08-13,69.87062072753906,106.86672973632812,22.1299991607666,24.058999919891356,-0.14233362922593057
2020-08-14,70.28290557861328,106.0252456665039,22.049999237060547,23.877499866485596,-0.0923527176481393
2020-08-17,70.609619140625,106.26050567626953,21.350000381469727,23.72199993133545,-0.08759794928846874
2020-08-18,69.14976501464844,106.6585922241211,21.510000228881836,23.555499935150145,-0.16483755440466497
2020-08-19,68.1712646484375,106.90290069580078,22.540000915527344,23.466499996185302,-0.2157391639244143
2020-08-20,66.92446899414062,106.26954650878906,22.719999313354492,23.298499965667723,-0.24410081920089496
2020-08-21,67.13751983642578,104.97565460205078,22.540000915527344,23.133500003814696,-0.18508335248336352
2020-08-24,68.8104476928711,106.07050323486328,22.3700008392334,23.01500005722046,-0.15649479090277188
2020-08-25,67.96609497070312,108.486328125,22.030000686645508,22.844500064849854,-0.2856089243508647
2020-08-26,66.90079498291016,109.03825378417969,23.270000457763672,22.803000068664552,-0.3520733939525671
2020-08-27,67.00338745117188,108.26520538330078,24.469999313354492,22.788500022888183,-0.317859327632488
2020-08-28,67.571533203125,108.75631713867188,22.959999084472656,22.713500022888184,-0.3127590459645906
2020-08-31,66.23005676269531,106.30069732666016,26.40999984741211,22.819999980926514,-0.2747291756192891
2020-09-01,65.559326171875,108.01052856445312,26.1200008392334,22.938000011444093,-0.36921012083087834
2020-09-02,65.64611053466797,110.80264282226562,26.56999969482422,23.117000007629393,-0.4734064939618989
2020-09-03,64.92801666259766,106.51898956298828,33.599998474121094,23.664499950408935,-0.33833523097481744
2020-09-04,64.65181732177734,106.81001281738281,30.75,24.091499996185302,-0.361282555501959
2020-09-08,62.31606674194336,102.7082290649414,31.459999084472656,24.557999992370604,-0.3017840048017784
2020-09-09,63.15251922607422,105.00920867919922,28.809999465942383,24.79699993133545,-0.35523907937408145
2020-09-10,61.66899490356445,103.92694091796875,29.709999084472656,25.168499851226805,-0.3762879696361023
2020-09-11,61.305999755859375,103.49950408935547,26.8700008392334,25.405499935150146,-0.37515534424106295
2020-09-14,60.9903678894043,104.2452392578125,25.850000381469727,25.595499992370605,-0.4173414347718923
2020-09-15,60.248592376708984,105.554931640625,25.59000015258789,25.807499980926515,-0.49937339434767997
2020-09-16,61.992523193359375,105.10017395019531,26.040000915527344,26.03400001525879,-0.4079069007566836
2020-09-17,62.17403030395508,105.03651428222656,26.459999084472656,26.229999923706053,-0.3977562657737022
2020-09-18,61.716339111328125,104.50899505615234,25.829999923706055,26.385499954223633,-0.3967695671475272
2020-09-21,60.209144592285156,103.61771392822266,27.780000686645508,26.64749994277954,-0.4262002491052004
2020-09-22,59.60152053833008,104.31802368164062,26.860000610351562,26.87199993133545,-0.47900412154746724
2020-09-23,56.77650451660156,102.317138671875,28.579999923706055,27.199499893188477,-0.5214061112834737
2020-09-24,56.658145904541016,102.48086547851562,28.510000228881836,27.461499881744384,-0.5327470173446955
2020-09-25,56.68181228637695,103.20843505859375,26.3799991607666,27.55699987411499,-0.5598539435767849
2020-09-28,58.33894729614258,106.46441650390625,26.190000534057617,27.71849994659424,-0.6154302723900464
2020-09-29,56.737060546875,106.09151458740234,26.270000457763672,27.711499977111817,-0.6689010759618338
2020-09-30,56.81595993041992,106.17338562011719,26.3700008392334,27.723999977111816,-0.6687209139443865
2020-10-01,55.56917953491211,108.2197036743164,26.700000762939453,27.73050003051758,-0.8006114592977374
2020-10-02,56.17677688598633,103.69046783447266,27.6299991607666,27.432000064849852,-0.5998775880136811
2020-10-05,57.36834716796875,106.04602813720703,27.959999084472656,27.292500019073486,-0.6403937281399346
2020-10-06,57.052711486816406,105.08200073242188,29.479999542236328,27.19350004196167,-0.6165230483259794
2020-10-07,58.220584869384766,107.9286880493164,28.059999465942383,27.15600004196167,-0.6770180800220076
2020-10-08,59.356903076171875,109.44752502441406,26.360000610351562,26.988500118255615,-0.6875485264039605
2020-10-09,58.3941764831543,112.1668701171875,25.0,26.895000076293947,-0.8334051511863397
2020-10-12,58.796634674072266,114.69525146484375,25.06999969482422,26.85600004196167,-0.9140358848425046
2020-10-13,57.92071533203125,112.40333557128906,26.06999969482422,26.880000019073485,-0.8626033466523308
2020-10-14,57.56562423706055,111.90311431884766,26.399999618530273,26.897999954223632,-0.8583237599520767
2020-10-15,58.007530212402344,112.75804901123047,26.969999313354492,26.923499965667723,-0.8726290825605983
2020-10-16,57.51826858520508,112.44882202148438,27.40999984741211,27.002499961853026,-0.8814138942685941
2020-10-19,56.247806549072266,111.51203155517578,29.18000030517578,27.07249994277954,-0.899055076638093
2020-10-20,56.56344985961914,112.4306411743164,29.350000381469727,27.196999931335448,-0.9211707102447437
2020-10-21,55.92427062988281,113.46746063232422,28.649999618530273,27.20049991607666,-0.9883127959649197
2020-10-22,57.92071533203125,113.45838165283203,28.110000610351562,27.180499935150145,-0.903365209347848
2020-10-23,57.26577377319336,112.95813751220703,27.549999237060547,27.238999938964845,-0.911790522475692
2020-10-26,55.97951126098633,110.166015625,32.459999084472656,27.552499866485597,-0.8584202239072416
2020-10-27,54.8510856628418,109.40203094482422,33.349998474121094,27.906499767303465,-0.8767191692002839
2020-10-28,52.77570724487305,105.92781829833984,40.279998779296875,28.60199966430664,-0.8304339807596562
2020-10-29,54.29081726074219,107.7558822631836,37.59000015258789,29.146499633789062,-0.8368606342396447
2020-10-30,54.843177795410156,107.80136108398438,38.02000045776367,29.665999698638917,-0.8152121363043001
2020-11-02,56.934329986572266,107.7558822631836,37.130001068115234,30.124499797821045,-0.7248451263415003
2020-11-03,56.610782623291016,108.91091918945312,35.54999923706055,30.427999782562257,-0.7831800604885248
2020-11-04,56.63446807861328,114.5406494140625,29.56999969482422,30.50349979400635,-0.9996818860482357
2020-11-05,56.92643356323242,118.59693908691406,27.579999923706055,30.56449975967407,-1.1440255743634749
2020-11-06,56.145225524902344,121.41633605957031,24.860000610351562,30.55749979019165,-1.286056099298899
2020-11-09,62.65538787841797,123.52637481689453,25.75,30.59149980545044,-1.0917178665206744
2020-11-10,65.5514144897461,122.58051300048828,24.799999237060547,30.527999782562254,-0.9324588898072578
2020-11-11,65.0700454711914,124.94513702392578,23.450000762939453,30.380499839782715,-1.0442138948434427
2020-11-12,63.657554626464844,123.21714782714844,25.350000381469727,30.299499893188475,-1.0373052873803934
2020-11-13,65.51984405517578,123.93563842773438,23.100000381469727,30.083999919891358,-0.9861521200042562
2020-11-16,70.19927978515625,125.51809692382812,22.450000762939453,29.74749994277954,-0.8490054700883373
2020-11-17,69.69483184814453,123.57184600830078,22.709999084472656,29.415499877929687,-0.7951871189692421
2020-11-18,67.48484802246094,121.17078399658203,23.84000015258789,29.174999904632568,-0.7960669992232337
2020-11-19,68.6458740234375,123.84465026855469,23.110000610351562,28.924999904632568,-0.8501752132100371
2020-11-20,68.69392395019531,122.67141723632812,23.700000762939453,28.732499980926512,-0.8028111251835167
2020-11-23,72.88970947265625,124.66320037841797,22.65999984741211,28.242500019073486,-0.7019728597666401
2020-11-24,76.56503295898438,124.49950408935547,21.639999389648438,27.657000064849854,-0.5399112455215648
2020-11-25,73.77851867675781,123.64458465576172,21.25,26.70550012588501,-0.6249563236771774
2020-11-27,73.11390686035156,125.28167724609375,20.84000015258789,25.86800012588501,-0.716367725070895
2020-11-30,69.80694580078125,126.4913101196289,20.56999969482422,24.995500087738037,-0.9032303633525819
2020-12-01,70.02311706542969,127.99193572998047,20.770000457763672,24.17750005722046,-0.9520472736933084
2020-12-02,71.96089172363281,127.92823791503906,21.170000076293945,23.458500099182128,-0.8674755491222282
2020-12-03,71.9048080444336,127.66334533691406,21.280000686645508,23.044000148773193,-0.8596178598280533
2020-12-04,74.69132232666016,131.51841735839844,20.790000915527344,22.704500198364258,-0.8904841243072095
2020-12-07,72.67350769042969,131.28085327148438,21.299999237060547,22.526500129699706,-0.9668081431979635
2020-12-08,73.29808044433594,133.49156188964844,20.68000030517578,22.273000144958495,-1.025753719929618
2020-12-09,72.41727447509766,129.51773071289062,22.270000457763672,22.146500205993654,-0.9095471986013537
2020-12-10,74.74737548828125,129.0609893798828,22.520000457763672,22.100000190734864,-0.7931658460697883
2020-12-11,74.0267333984375,128.9422607421875,23.309999465942383,21.998000144958496,-0.8191150444421031
2020-12-14,71.61656951904297,130.02017211914062,24.719999313354492,22.079000091552736,-0.9628879569360337
2020-12-15,71.56051635742188,131.6005859375,22.889999389648438,22.101000022888183,-1.0263226623099526
2020-12-16,71.0160140991211,130.4495849609375,22.5,22.09050006866455,-1.0049261623741406
2020-12-17,70.79181671142578,131.3448028564453,21.93000030517578,21.995000076293945,-1.0490131199771628
2020-12-18,69.81493377685547,132.05735778808594,21.56999969482422,21.91800003051758,-1.1179369646855255
2020-12-21,68.93414306640625,130.2577362060547,25.15999984741211,21.99099998474121,-1.0857307087094388
2020-12-22,67.54889678955078,131.80157470703125,24.229999542236328,22.069499969482422,-1.2040751981635636
2020-12-23,68.61384582519531,130.83328247070312,23.309999465942383,22.15299997329712,-1.1215392149158896
2020-12-24,68.3255844116211,131.97512817382812,21.530000686645508,22.167000007629394,-1.1778693067049928
2020-12-28,67.98128509521484,132.1669921875,21.700000762939453,22.210000038146973,-1.1998712495033084
2020-12-29,67.74908447265625,131.23516845703125,23.079999923706055,22.335500049591065,-1.1737093083805916
2020-12-30,68.3255844116211,133.53721618652344,22.770000457763672,22.435500049591063,-1.238220810023861
2020-12-31,67.62095642089844,134.95314025878906,22.75,22.514500045776366,-1.3227829675090366
2021-01-04,67.82913970947266,133.3910675048828,26.969999313354492,22.798999977111816,-1.2536105501997417
2021-01-05,69.66278839111328,135.7753143310547,25.34000015258789,23.026499938964843,-1.2680277384357177
2021-01-06,71.9048080444336,136.3874053955078,25.06999969482422,23.214999961853028,-1.1966732211785025
2021-01-07,72.24112701416016,142.1516571044922,22.3700008392334,23.299499988555908,-1.4051248546344024
2021-01-08,72.92974090576172,143.18394470214844,21.559999465942383,23.263999938964844,-1.4158282973029135
2021-01-11,73.34610748291016,144.60897827148438,24.079999923706055,23.34199991226196,-1.4532416747321362
2021-01-12,74.73937225341797,145.33067321777344,23.329999923706055,23.342999935150146,-1.4220866343380252
2021-01-13,74.66729736328125,144.7734375,22.209999084472656,23.217499923706054,-1.4036118315831985
2021-01-14,76.46094512939453,145.668701171875,23.25,23.235499954223634,-1.3621969218034935
2021-01-15,73.73846435546875,144.1065673828125,24.34000015258789,23.32749996185303,-1.4172053289549893
2021-01-19,75.67621612548828,146.65524291992188,23.239999771118164,23.392999935150147,-1.4335640082717558
2021-01-20,76.37285614013672,146.00672912597656,21.579999923706055,23.39349994659424,-1.3789893417124435
2021-01-21,73.67440795898438,145.51339721679688,21.31999969482422,23.201499938964844,-1.4742727181604436
2021-01-22,73.45021057128906,142.12425231933594,21.90999984741211,23.085499954223632,-1.352832680346005
2021-01-25,72.7856216430664,140.4251251220703,23.190000534057617,23.079500007629395,-1.315347762869991
2021-01-26,71.5525131225586,141.53958129882812,23.020000457763672,23.153999996185302,-1.4106563572141335
2021-01-27,70.62367248535156,134.72476196289062,37.209999084472656,23.929499912261964,-1.1867232429846242
2021-01-28,71.28025817871094,136.30517578125,30.209999084472656,24.285999870300294,-1.2199607783171078
2021-01-29,68.22149658203125,134.58775329589844,33.09000015258789,24.801999855041505,-1.2832190580222995
2021-02-01,69.19037628173828,138.7442626953125,30.239999771118164,25.176499843597412,-1.4027513668035156
2021-02-02,69.7108383178711,138.73512268066406,25.559999465942383,25.105999851226805,-1.3803443205415422
2021-02-03,71.23220825195312,134.816162109375,22.90999984741211,24.984499835968016,-1.1644685679196995
2021-02-04,71.2642593383789,137.50189208984375,21.770000457763672,24.81949987411499,-1.2668740219831405
2021-02-05,71.4724349975586,135.8940887451172,20.8700008392334,24.74449987411499,-1.195935119763813
2021-02-08,73.25005340576172,139.9500732421875,21.239999771118164,24.72849988937378,-1.2773143541775136
2021-02-09,72.83365631103516,139.63035583496094,21.6299991607666,24.605999851226805,-1.2826063246468509
2021-02-10,74.08277893066406,139.97752380371094,21.989999771118164,24.538999843597413,-1.2430892199374441
2021-02-11,73.68242645263672,145.0657958984375,21.25,24.49099988937378,-1.4566398009508226
2021-02-12,74.1068115234375,146.87451171875,19.969999313354492,24.326999855041503,-1.5085370258379511
2021-02-16,75.62532806396484,146.60963439941406,21.459999084472656,24.18299980163574,-1.4339582335177201
2021-02-17,77.89091491699219,145.93359375,21.5,24.095999813079835,-1.3118379251242225
2021-02-18,77.14383697509766,144.41722106933594,22.489999771118164,24.14149980545044,-1.2849091232621204
2021-02-19,77.7934799194336,149.63330078125,22.049999237060547,24.177999782562257,-1.458905342773219
2021-02-22,79.89665985107422,145.46771240234375,23.450000762939453,24.254999828338622,-1.2088476253278497
2021-02-23,80.9035873413086,144.0609130859375,23.110000610351562,24.25099983215332,-1.1118284452419793
2021-02-24,83.89187622070312,147.76974487304688,21.34000015258789,24.16699981689453,-1.1284947531335687
2021-02-25,83.11231231689453,140.989990234375,28.889999389648438,23.75099983215332,-0.8995909559588652
2021-02-26,81.20404815673828,142.9532928466797,27.950000762939453,23.63799991607666,-1.0563037251310665
2021-03-01,82.86873626708984,145.4945526123047,23.350000381469727,23.15099992752075,-1.0839466221826262
2021-03-02,83.18544006347656,141.54959106445312,24.100000381469727,22.84399995803833,-0.9181125217202033
2021-03-03,84.11924743652344,137.558837890625,26.670000076293945,22.89949998855591,-0.7243602714913767
2021-03-04,84.85822296142578,132.5863800048828,28.56999969482422,23.182499980926515,-0.5009354664362204
2021-03-05,88.51239013671875,136.5863494873047,24.65999984741211,23.326999950408936,-0.5006341721033175
2021-03-08,89.12144470214844,132.16433715820312,25.469999313354492,23.55699987411499,-0.3039811495315911
2021-03-09,88.91841125488281,137.09091186523438,24.030000686645508,23.69649991989136,-0.50292338352429
2021-03-10,90.43694305419922,134.96250915527344,22.559999465942383,23.742999935150145,-0.3563463632647558
2021-03-11,90.29077911376953,138.55882263183594,21.90999984741211,23.738999938964845,-0.5014839828251572
2021-03-12,90.59123229980469,137.19180297851562,20.690000534057617,23.710999965667725,-0.4359376509546112
2021-03-15,89.52745056152344,138.53126525878906,20.030000686645508,23.714000034332276,-0.5327643814521033
2021-03-16,87.40803527832031,140.43951416015625,19.790000915527344,23.63050012588501,-0.6962974040399726
2021-03-17,87.72472381591797,141.43032836914062,19.229999542236328,23.517000102996825,-0.7211583825687012
2021-03-18,84.54964447021484,137.10928344726562,21.579999923706055,23.47150011062622,-0.6887541386513065
2021-03-19,83.94871520996094,139.3661346435547,20.950000762939453,23.416500186920167,-0.8014115384455022
2021-03-22,83.26661682128906,141.74227905273438,18.8799991607666,23.188000106811522,-0.9221172884529163
