Date,CVX,PG,VIX,AvgVIX,zscore
2022-04-07,142.2920684814453,142.3903045654297,21.549999237060547,23.11899995803833,-0.1991929808126528
2022-04-08,144.70188903808594,143.50173950195312,21.15999984741211,22.639499950408936,-0.043484731006369584
2022-04-11,140.98065185546875,142.95498657226562,24.3700008392334,22.26949996948242,-0.2945858119181461
2022-04-12,143.91847229003906,142.5247344970703,24.260000228881836,21.99099998474121,-0.08849421748983421
2022-04-13,146.1835479736328,142.9281005859375,21.81999969482422,21.748499965667726,0.06370522810754954
2022-04-14,146.11546325683594,142.13038635253906,22.700000762939453,21.6,0.06628878729745989
2022-04-18,148.07398986816406,140.77691650390625,22.170000076293945,21.51499996185303,0.21340116530248612
2022-04-19,146.31980895996094,142.88330078125,21.3700008392334,21.40699996948242,0.07349048145414658
2022-04-20,146.9158935546875,146.68374633789062,20.31999969482422,21.27599992752075,0.07988066436038167
2022-04-21,140.1461944580078,146.56924438476562,22.68000030517578,21.23149995803833,-0.3849442049048198
2022-04-22,137.05508422851562,145.3433837890625,28.209999084472656,21.558499908447267,-0.5864938814343658
2022-04-25,134.1087646484375,146.51515197753906,27.020000457763672,21.86899995803833,-0.7999271944446277
2022-04-26,133.2913055419922,144.02740478515625,33.52000045776367,22.563500022888185,-0.8335131935011109
2022-04-27,133.04434204101562,143.63980102539062,31.600000381469727,23.198500061035155,-0.8469764832794906
2022-04-28,137.77037048339844,147.29034423828125,29.989999771118164,23.73150005340576,-0.5550113275953804
2022-04-29,133.41050720214844,144.7124481201172,33.400001525878906,24.37350015640259,-0.8315523756190594
2022-05-02,136.0332489013672,142.7565155029297,32.34000015258789,25.00900020599365,-0.6332411637424443
2022-05-03,138.36647033691406,140.8005828857422,29.25,25.54300022125244,-0.4548537759043464
2022-05-04,142.70932006835938,141.83714294433594,25.420000076293945,25.762500190734862,-0.1654385971708652
2022-05-05,141.57676696777344,139.2232208251953,31.200000762939453,26.21750020980835,-0.21955858966961583
2022-05-06,145.3490447998047,140.61129760742188,30.190000534057617,26.6495002746582,0.02738863675213094
2022-05-09,135.6074676513672,140.259765625,34.75,27.3290002822876,-0.6397911579623273
2022-05-10,136.9103240966797,139.5206756591797,32.9900016784668,27.76000032424927,-0.5433981716612554
2022-05-11,138.93698120117188,137.5557098388672,32.560001373291016,28.175000381469726,-0.3860252117722292
2022-05-12,140.25689697265625,136.99685668945312,31.770000457763672,28.6725004196167,-0.29010061132481446
2022-05-13,142.9477081298828,138.46604919433594,28.8700008392334,28.981000423431396,-0.11831547547101079
2022-05-16,147.3246307373047,139.81813049316406,27.469999313354492,29.246000385284425,0.1705693961118258
2022-05-17,148.1932373046875,139.4215087890625,26.100000381469727,29.48250036239624,0.2339581106627677
2022-05-18,144.2868194580078,130.73248291015625,30.959999084472656,30.01450033187866,0.044307447546798204
2022-05-19,143.25657653808594,127.72193145751953,29.350000381469727,30.34800033569336,0.000842264037035077
2022-05-20,144.08079528808594,127.80307006835938,29.43000030517578,30.409000396728516,0.056822913573923474
2022-05-23,147.42910766601562,130.74147033691406,28.479999542236328,30.48200035095215,0.26046740208261565
2022-05-24,148.2189483642578,133.06695556640625,29.450000762939453,30.278500366210938,0.2936313557206306
2022-05-25,150.59716796875,130.8856964111328,28.3700008392334,30.117000389099122,0.47716858644872223
2022-05-26,151.61021423339844,132.0303955078125,27.5,29.992500400543214,0.5364523540523412
2022-05-27,153.06114196777344,134.04942321777344,25.719999313354492,29.608500289916993,0.6179026233983612
2022-05-31,149.95321655273438,133.2923126220703,26.190000534057617,29.301000308990478,0.41092444260338323
2022-06-01,151.37843322753906,131.2732696533203,25.690000534057617,29.12300033569336,0.5274010286915223
2022-06-02,151.1036834716797,132.68833923339844,24.719999313354492,29.088000297546387,0.49559927936482123
2022-06-03,152.4773406982422,131.49859619140625,24.790000915527344,28.76750030517578,0.600970976920719
2022-06-06,151.8162841796875,130.98480224609375,25.06999969482422,28.51150026321411,0.5601610483855215
2022-06-07,154.70957946777344,132.4450225830078,24.020000457763672,27.975000286102294,0.7459622264649426
2022-06-08,155.5080108642578,130.79551696777344,23.959999084472656,27.523500156402587,0.815938234597234
2022-06-09,152.40866088867188,128.43399047851562,26.09000015258789,27.200000095367432,0.624169929280777
2022-06-10,150.58853149414062,127.94727325439453,27.75,26.999000072479248,0.5033497225174318
2022-06-13,143.6601104736328,124.5220947265625,34.02000045776367,27.256500053405762,0.05776965043521815
2022-06-14,143.84896850585938,120.63726043701172,32.689998626708984,27.517500019073488,0.10616558115753626
2022-06-15,141.02435302734375,119.4384536743164,29.6200008392334,27.69350004196167,-0.07729133039008626
2022-06-16,133.48634338378906,120.16858673095703,32.95000076293945,27.79300012588501,-0.6026852571018801
2022-06-17,127.39067840576172,119.30327606201172,31.1299991607666,27.882000064849855,-1.0142838229422213
2022-06-21,132.72225952148438,122.91768646240234,30.190000534057617,27.920000076293945,-0.6803172922033401
2022-06-22,126.9528579711914,124.83758544921875,28.950000762939453,27.943500137329103,-1.094842850446866
2022-06-23,122.28235626220703,128.26272583007812,29.049999237060547,27.923500061035156,-1.4474618126219387
2022-06-24,124.29135131835938,130.11050415039062,27.229999542236328,27.866499996185304,-1.3260467446792215
2022-06-27,126.69528198242188,129.11903381347656,26.950000762939453,27.839000034332276,-1.1515817456981525
2022-06-28,128.73004150390625,127.01886749267578,28.360000610351562,27.971000099182127,-0.992419231726875
2022-06-29,126.18872833251953,128.172607421875,28.15999984741211,28.069500064849855,-1.1778170704123947
2022-06-30,124.2999496459961,129.60572814941406,28.709999084472656,28.220499992370605,-1.320855421555421
2022-07-01,125.78522491455078,131.69691467285156,26.700000762939453,28.319500064849855,-1.237698993664094
2022-07-05,122.4798355102539,130.4259796142578,27.540000915527344,28.457000064849854,-1.4535839250525895
2022-07-06,120.86577606201172,131.64279174804688,26.729999542236328,28.54000005722046,-1.575745964653186
2022-07-07,123.21819305419922,131.59776306152344,26.079999923706055,28.643000030517577,-1.413450121649153
2022-07-08,122.57427978515625,130.71441650390625,24.639999389648438,28.677000045776367,-1.4497128750723574
2022-07-11,121.49251556396484,131.63380432128906,26.170000076293945,28.68100004196167,-1.5325339362501387
2022-07-12,119.26888275146484,130.47103881835938,27.290000915527344,28.65800008773804,-1.6749616293328087
2022-07-13,118.47042846679688,131.32733154296875,26.81999969482422,28.298000049591064,-1.7377113061205904
2022-07-14,116.7104263305664,130.9397735595703,26.399999618530273,27.98350009918213,-1.8552973122694838
2022-07-15,118.17852020263672,130.7594757080078,24.229999542236328,27.714000034332276,-1.752625054267237
2022-07-18,119.83552551269531,129.17311096191406,25.299999237060547,27.33149995803833,-1.6241401893781346
2022-07-19,124.15399169921875,129.83111572265625,24.5,27.0,-1.3329535375773451
2022-07-20,125.7938232421875,127.58672332763672,23.8799991607666,26.68449993133545,-1.1996544415149109
2022-07-21,124.83226013183594,127.7073745727539,23.110000610351562,26.392499923706055,-1.2669254217527757
2022-07-22,123.79341888427734,129.74859619140625,23.030000686645508,26.091499996185302,-1.3570150288382603
2022-07-25,127.47654724121094,130.6285858154297,23.360000610351562,25.898000049591065,-1.1115729868972886
2022-07-26,126.48064422607422,130.8826141357422,24.690000534057617,25.785000038146972,-1.182422482684879
2022-07-27,128.14620971679688,132.12547302246094,23.239999771118164,25.528999996185302,-1.079128957369555
2022-07-28,129.11639404296875,134.32090759277344,22.329999923706055,25.2375,-1.0323693072686002
2022-07-29,140.61228942871094,126.01995849609375,21.329999923706055,24.86850004196167,-0.16562010148273207
2022-08-01,137.80479431152344,129.63970947265625,22.84000015258789,24.675500011444093,-0.3918064593791276
2022-08-02,136.62864685058594,128.77789306640625,23.93000030517578,24.494999980926515,-0.46489199098391615
2022-08-03,133.38331604003906,131.43597412109375,21.950000762939453,24.25600004196167,-0.712445829861261
2022-08-04,129.76025390625,131.2273406982422,21.440000534057617,24.024000072479247,-0.9598718387473469
2022-08-05,131.90664672851562,131.29083251953125,21.149999618530273,23.84950008392334,-0.8127427550825574
2022-08-08,131.70916748046875,131.78981018066406,21.290000915527344,23.60550012588501,-0.8308794009475912
2022-08-09,133.42628479003906,131.48135375976562,21.770000457763672,23.329500102996825,-0.709902370920541
2022-08-10,133.77830505371094,132.72421264648438,19.739999771118164,22.975500106811523,-0.6970026703360979
2022-08-11,137.0407257080078,131.78076171875,20.200000762939453,22.665500164031982,-0.46389680031040303
2022-08-12,137.2382049560547,133.05987548828125,19.530000686645508,22.43050022125244,-0.4619624610930703
2022-08-15,134.6282196044922,134.77450561523438,19.950000762939453,22.163000297546386,-0.6571970293472411
2022-08-16,134.2848358154297,136.0173797607422,19.690000534057617,21.922500324249267,-0.692152867652594
2022-08-17,135.39231872558594,135.39138793945312,19.899999618530273,21.723500347137453,-0.6102354116352997
2022-08-18,137.76611328125,135.87222290039062,19.559999465942383,21.546000289916993,-0.45126020501393516
2022-08-19,136.61386108398438,135.83592224121094,20.600000381469727,21.424500274658204,-0.5302236000406212
2022-08-22,135.92945861816406,135.47305297851562,23.799999237060547,21.44650020599365,-0.5740153735722653
2022-08-23,140.3391571044922,132.86029052734375,24.110000610351562,21.41750020980835,-0.24674656585153748
2022-08-24,141.37876892089844,132.28878784179688,22.81999969482422,21.396500205993654,-0.16999628868660435
2022-08-25,142.6176300048828,132.1798858642578,21.780000686645508,21.369000244140626,-0.08374964341876452
2022-08-26,141.56935119628906,129.0863037109375,25.559999465942383,21.580500221252443,-0.1276994054451976
2022-08-29,142.62631225585938,128.54197692871094,26.209999084472656,21.74900016784668,-0.05000284291306284
2022-08-30,139.15223693847656,127.17211151123047,26.209999084472656,21.863000106811523,-0.2765947070007622
2022-08-31,136.93438720703125,125.13996887207031,25.8700008392334,22.059000110626222,-0.41070249813366627
2022-09-01,134.751220703125,126.68221282958984,25.559999465942383,22.26500005722046,-0.5749939937993088
2022-09-02,136.7524871826172,124.43235778808594,25.469999313354492,22.48100004196167,-0.41677236782384824
2022-09-06,136.12002563476562,123.0443344116211,26.90999984741211,22.761999988555907,-0.44764834081157295
2022-09-07,134.37869262695312,124.90410614013672,24.639999389648438,22.905499935150146,-0.5844276944201191
2022-09-08,135.1064453125,125.06741333007812,23.610000610351562,23.098999977111816,-0.5358342550954293
2022-09-09,138.589111328125,126.9725570678711,22.790000915527344,23.228499984741212,-0.31352876532053914
2022-09-12,140.78099060058594,128.00672912597656,23.8700008392334,23.445499992370607,-0.1721144776384956
2022-09-13,138.10397338867188,125.35770416259766,27.270000457763672,23.811499977111815,-0.3321995026114254
2022-09-14,141.44808959960938,125.6570816040039,26.15999984741211,24.13499994277954,-0.10479650343267564
2022-09-15,139.15223693847656,124.6863784790039,26.270000457763672,24.45349998474121,-0.253944235749452
2022-09-16,135.53961181640625,125.44844055175781,26.299999237060547,24.79049997329712,-0.5094971657358155
2022-09-19,135.92945861816406,125.18534851074219,25.760000228881836,25.048499965667723,-0.48027185756783564
2022-09-20,135.39230346679688,124.74080657958984,27.15999984741211,25.216499996185302,-0.5131863425652028
2022-09-21,134.2920379638672,123.13504791259766,27.989999771118164,25.41049995422363,-0.5742709864636208
2022-09-22,134.18809509277344,123.5705337524414,27.350000381469727,25.636999988555907,-0.5853922196532855
2022-09-23,125.42070007324219,122.99897003173828,29.920000076293945,26.04399995803833,-1.1835270612186712
2022-09-26,122.11992645263672,123.11690521240234,32.2599983215332,26.37899990081787,-1.4117499989533062
2022-09-27,122.17192077636719,119.73302459716797,32.599998474121094,26.698499870300292,-1.3773373595684273
2022-09-28,126.29571533203125,119.73302459716797,30.18000030517578,26.89699993133545,-1.093551499276578
2022-09-29,125.42070007324219,116.75741577148438,31.84000015258789,27.195499897003174,-1.1266528339776491
2022-09-30,124.46769714355469,114.53472900390625,31.6200008392334,27.498499965667726,-1.171981790178538
2022-10-03,131.45045471191406,116.58500671386719,30.100000381469727,27.730000019073486,-0.7101340998920889
2022-10-04,136.56187438964844,118.02749633789062,29.06999969482422,27.83800001144409,-0.37152739450623634
2022-10-05,137.3416290283203,117.21099853515625,28.549999237060547,28.033500003814698,-0.3104271842005996
2022-10-06,139.84535217285156,114.74340057373047,30.520000457763672,28.378999996185303,-0.11564404265860104
2022-10-07,138.64112854003906,112.73847198486328,31.360000610351562,28.807499980926515,-0.18024542806413366
2022-10-10,136.1374053955078,112.27578735351562,32.45000076293945,29.236499977111816,-0.34832727837117755
2022-10-11,136.16334533691406,112.70220184326172,33.630001068115234,29.554500007629393,-0.3504277474374615
2022-10-12,136.57057189941406,112.88362121582031,33.56999969482422,29.925,-0.32405689417518396
2022-10-13,143.18942260742188,114.58917999267578,31.940000534057617,30.2085000038147,0.11588907762868257
2022-10-14,138.73641967773438,113.47330474853516,32.02000045776367,30.494500064849852,-0.18038374373855126
2022-10-17,139.75003051757812,115.52359008789062,31.3700008392334,30.77500009536743,-0.12931299769187823
2022-10-18,140.97158813476562,116.45802307128906,30.5,30.942000102996825,-0.053764185821541674
2022-10-19,145.54588317871094,117.53759002685547,30.760000228881836,31.08050012588501,0.25118640447012736
2022-10-20,146.37757873535156,116.023681640625,29.979999542236328,31.21200008392334,0.3222159540569419
2022-10-21,150.04222106933594,117.47639465332031,29.690000534057617,31.200500106811525,0.5611670849909581
2022-10-24,149.99026489257812,118.19816589355469,29.850000381469727,31.08000020980835,0.5510147167220056
2022-10-25,151.5496368408203,119.55948638916016,28.459999084472656,30.87300024032593,0.6459209100821667
2022-10-26,153.4209442138672,120.40003967285156,27.280000686645508,30.728000259399415,0.7670387941970027
2022-10-27,154.1226806640625,120.49140167236328,27.389999389648438,30.50550022125244,0.8144974607482122
2022-10-28,155.92466735839844,123.54296875,25.75,30.212000179290772,0.9106977483285407
2022-10-31,156.72171020507812,123.04047393798828,25.8799991607666,30.001000118255615,0.9701264208962004
2022-11-01,157.86532592773438,123.23233795166016,25.809999465942383,29.838000106811524,1.0470779595760786
2022-11-02,154.6425018310547,121.4598617553711,25.860000610351562,29.703500175476073,0.8414450367937891
2022-11-03,156.92098999023438,120.62843322753906,25.299999237060547,29.442500114440918,1.005819167409921
2022-11-04,158.9049072265625,122.830322265625,24.549999237060547,29.102000045776368,1.1222817389096047
2022-11-07,160.80223083496094,124.71243286132812,24.350000381469727,28.69700002670288,1.2356991060865627
2022-11-08,160.5682830810547,124.99568176269531,25.540000915527344,28.292500019073486,1.217018580045902
2022-11-09,154.14866638183594,124.69414520263672,26.09000015258789,27.91850004196167,0.7779895147894805
2022-11-10,157.06826782226562,128.98831176757812,23.530000686645508,27.498000049591063,0.9397775390083154
2022-11-11,161.53860473632812,128.7964324951172,22.520000457763672,27.023000049591065,1.2491597350769732
2022-11-14,161.6165771484375,128.80557250976562,23.729999542236328,26.64099998474121,1.2544422522499192
2022-11-15,162.9160614013672,128.35787963867188,24.540000915527344,26.34300003051758,1.3479479098162646
2022-11-16,160.26507568359375,129.49993896484375,24.110000610351562,26.010500049591066,1.1551092062082315
2022-11-17,160.7190399169922,128.705078125,23.93000030517578,25.708000087738036,1.193592441546359
2022-11-18,159.75869750976562,130.25827026367188,23.1200008392334,25.379500102996825,1.1133518814893686
2022-11-21,158.2308807373047,131.9119873046875,22.360000610351562,25.005000114440918,0.9931436162674189
2022-11-22,162.29052734375,133.04486083984375,21.290000915527344,24.646500205993654,1.2621920688067234
2022-11-23,160.85003662109375,133.80320739746094,20.350000381469727,24.300000190734863,1.1561520784320403
2022-11-25,160.37857055664062,134.04991149902344,20.5,23.955500221252443,1.1214593333991993
2022-11-28,155.71649169921875,133.94027709960938,22.209999084472656,23.778500175476076,0.8016295427221322
2022-11-29,158.0475311279297,132.9169921875,21.889999389648438,23.579000186920165,0.9713683091574734
2022-11-30,160.03807067871094,136.27919006347656,20.579999923706055,23.31750020980835,1.0777136519778117
2022-12-01,159.3221893310547,136.3614501953125,19.84000015258789,23.016500186920165,1.0276995026910287
2022-12-02,158.0475311279297,137.60400390625,19.059999465942383,22.704500198364258,0.9286593686502935
2022-12-05,154.14500427246094,136.2152099609375,20.75,22.514500236511232,0.6727553714736462
2022-12-06,150.17263793945312,136.38880920410156,22.170000076293945,22.405500221252442,0.39780842983166337
2022-12-07,150.61788940429688,137.2659149169922,22.68000030517578,22.262500190734862,0.4204568047286523
2022-12-08,151.50840759277344,138.2526397705078,22.290000915527344,22.072500228881836,0.47274808791877454
2022-12-09,146.6717529296875,137.88717651367188,22.829999923706055,22.037500190734864,0.14323573057785896
2022-12-12,148.19960021972656,139.3033447265625,25.0,22.16150016784668,0.23547271873460424
2022-12-13,151.4996795654297,139.0932159423828,22.549999237060547,22.10250015258789,0.46448796438993384
2022-12-14,150.45204162597656,139.64138793945312,21.139999389648438,21.932500076293945,0.38739794972645614
2022-12-15,149.32582092285156,138.06077575683594,22.829999923706055,21.86850004196167,0.32429801551998433
2022-12-16,147.3003387451172,137.44866943359375,22.6200008392334,21.803000068664552,0.19048868076496409
2022-12-19,148.3130645751953,137.41207885742188,22.420000076293945,21.768000030517577,0.2605145328653688
2022-12-20,150.74884033203125,137.46690368652344,21.479999542236328,21.723999977111816,0.42763696531355705
2022-12-21,152.52114868164062,138.7277374267578,20.06999969482422,21.66299991607666,0.5381123897718514
2022-12-22,150.2337646484375,139.04751586914062,21.969999313354492,21.743999862670897,0.3777883273223338
2022-12-23,154.87838745117188,139.44039916992188,20.8700008392334,21.76249990463257,0.693835832469886
2022-12-27,156.8252410888672,140.65553283691406,21.649999618530273,21.73449993133545,0.8167393123283837
2022-12-28,154.51170349121094,138.83738708496094,22.139999389648438,21.74699993133545,0.6740966194364142
2022-12-29,155.68157958984375,139.41297912597656,21.440000534057617,21.789999961853027,0.7493587074425628
2022-12-30,156.70303344726562,138.47193908691406,21.670000076293945,21.88149995803833,0.8282267086244804
2023-01-03,151.90127563476562,138.4810791015625,22.899999618530273,22.073499965667725,0.49770238064776057
2023-01-04,150.2861328125,139.0840606689453,22.010000228881836,22.136499977111818,0.3810591274843606
2023-01-05,152.9926300048828,137.3572998046875,22.459999084472656,22.15099992752075,0.5830458580188567
2023-01-06,154.14500427246094,140.62811279296875,21.1299991607666,22.073499870300292,0.6325441631757809
2023-01-09,152.94021606445312,138.91046142578125,21.969999313354492,22.05749979019165,0.5652862010011336
2023-01-10,153.69102478027344,138.77342224121094,20.579999923706055,21.944999790191652,0.618203093017653
2023-01-11,152.95765686035156,137.64964294433594,21.09000015258789,21.749499797821045,0.5779752360551285
2023-01-12,154.59901428222656,136.8730926513672,18.829999923706055,21.56349983215332,0.6980040821702876
2023-01-13,155.01805114746094,137.85064697265625,18.350000381469727,21.423999881744386,0.7179331485035747
2023-01-17,157.57608032226562,137.44866943359375,19.360000610351562,21.25049991607666,0.8976311254831407
2023-01-18,154.72994995117188,133.76663208007812,20.34000015258789,21.136499881744385,0.7353212989359063
2023-01-19,156.27523803710938,130.93771362304688,20.520000457763672,21.041499900817872,0.8674405403776246
2023-01-20,157.9340362548828,131.44338989257812,19.850000381469727,20.95999994277954,0.976985712365264
2023-01-23,157.72450256347656,129.67820739746094,19.809999465942383,20.946999931335448,0.978650976844531
2023-01-24,157.87294006347656,130.3861083984375,19.200000762939453,20.808500003814697,0.9824154248405571
2023-01-25,156.34510803222656,130.29417419433594,19.079999923706055,20.71899995803833,0.8781128150783101
2023-01-26,163.94932556152344,129.77012634277344,18.729999542236328,20.572999954223633,1.4061850613273446
2023-01-27,156.66812133789062,129.23690795898438,18.510000228881836,20.391499996185303,0.9099755297860268
2023-01-30,152.0846405029297,129.6414031982422,19.940000534057617,20.316499996185303,0.5908697473955284
2023-01-31,151.92747497558594,130.9010009765625,19.399999618530273,20.202999973297118,0.5685764431503996
2023-02-01,149.6051788330078,131.64566040039062,17.8700008392334,19.951500034332277,0.4019782490002743
2023-02-02,147.5535125732422,130.70787048339844,18.729999542236328,19.7875,0.26933470331782355
2023-02-03,147.9376678466797,131.1124267578125,18.329999923706055,19.58100004196167,0.2920846012003938
2023-02-06,148.1035614013672,129.99998474121094,19.43000030517578,19.49600009918213,0.3136376280963067
2023-02-07,151.98863220214844,128.7312469482422,18.65999984741211,19.33050012588501,0.5925562911743436
2023-02-08,148.4178466796875,127.39813232421875,19.6299991607666,19.28300008773804,0.35897427141095
2023-02-09,147.05587768554688,126.00069427490234,20.709999084472656,19.264000034332277,0.27798180445699316
2023-02-10,150.13772583007812,127.11314392089844,20.530000686645508,19.34900007247925,0.47992751712956155
2023-02-13,149.2996063232422,128.77723693847656,20.34000015258789,19.448500061035155,0.40708738173220615
2023-02-14,150.4433135986328,128.05087280273438,18.90999984741211,19.426000022888182,0.49241228997037745
2023-02-15,148.85792541503906,127.75667572021484,18.229999542236328,19.320499992370607,0.3859919144944189
2023-02-16,146.70884704589844,126.08341979980469,20.170000076293945,19.30299997329712,0.253346496452662
2023-02-17,143.43243408203125,128.7220458984375,20.020000457763672,19.311499977111815,0.0038309641540875553
2023-02-21,141.8030242919922,128.63009643554688,22.8700008392334,19.46450004577637,-0.10746175093443772
2023-02-22,141.23052978515625,129.17254638671875,22.290000915527344,19.619000053405763,-0.15180183052433976
2023-02-23,142.62210083007812,128.7587890625,21.139999389648438,19.72200002670288,-0.05226829258366951
2023-02-24,143.04489135742188,128.03250122070312,21.670000076293945,19.869000053405763,-0.016555178450156787
2023-02-27,143.40599060058594,127.92217254638672,20.950000762939453,19.99100008010864,0.009299809311678212
2023-02-28,141.60044860839844,126.46957397460938,20.700000762939453,20.029000091552735,-0.1017152466261417
2023-03-01,142.72779846191406,126.56147766113281,20.579999923706055,20.088000106811524,-0.024972213620915465
2023-03-02,143.17698669433594,128.64845275878906,19.59000015258789,20.17400007247925,-0.013077482940788766
2023-03-03,145.29083251953125,129.5862579345703,18.489999771118164,20.16200008392334,0.12384491510770675
2023-03-06,146.3565673828125,129.03463745117188,18.610000610351562,20.176000118255615,0.20221172329303821
2023-03-07,144.4717254638672,126.46957397460938,19.59000015258789,20.184000110626222,0.09587650086916033
2023-03-08,143.5557403564453,126.48794555664062,19.110000610351562,20.206500148773195,0.03267403928970729
2023-03-09,141.37144470214844,125.55937957763672,22.610000610351562,20.35550022125244,-0.10918067158932679
2023-03-10,140.63156127929688,126.12940216064453,24.799999237060547,20.560000228881837,-0.16529114810821954
2023-03-13,139.78607177734375,127.00279235839844,26.520000457763672,20.859500217437745,-0.23143342792722035
2023-03-14,141.5915985107422,128.57496643066406,23.729999542236328,21.029000186920165,-0.12150901670786599
2023-03-15,135.46148681640625,130.39529418945312,26.139999389648438,21.390500164031984,-0.559950138447552
2023-03-16,135.89306640625,131.36984252929688,22.989999771118164,21.628500175476074,-0.5391305323446226
2023-03-17,134.1755828857422,131.40658569335938,25.510000228881836,21.89550018310547,-0.6576568610183915
2023-03-20,136.14852905273438,133.42926025390625,24.149999618530273,22.102000141143797,-0.5403162457737235
2023-03-21,140.3145294189453,132.46389770507812,21.3799991607666,22.027500057220458,-0.2448293548235629
2023-03-22,137.46083068847656,132.38116455078125,22.260000228881836,22.026000022888184,-0.44045755386622626
2023-03-23,136.09567260742188,132.197265625,22.610000610351562,22.09950008392334,-0.5327274820588718
2023-03-24,137.45204162597656,134.89108276367188,21.739999771118164,22.10300006866455,-0.46393323919757934
