Date,KBE,LRCX,VIX,AvgVIX,zscore
2020-04-29,27.449071884155273,26.206584930419922,31.229999542236328,41.81900005340576,-0.5603202903162992
2020-04-30,26.46843719482422,23.893770217895508,34.150001525878906,40.673500061035156,-0.583894090119246
2020-05-01,25.234207153320312,21.997467041015625,37.189998626708984,39.9875,-0.6723300499682433
2020-05-04,24.96368980407715,21.950674057006836,35.970001220703125,39.44600009918213,-0.7130762150529965
2020-05-05,24.57482147216797,22.726600646972656,33.61000061035156,38.86450004577637,-0.8204860162673216
2020-05-06,23.949251174926758,22.89039421081543,34.119998931884766,38.235499954223634,-0.9304655953356498
2020-05-07,24.346569061279297,23.17774200439453,31.440000534057617,37.64000005722046,-0.8832827833877516
2020-05-08,25.38637351989746,24.840988159179688,27.979999542236328,36.95550012588501,-0.8125811472988294
2020-05-11,24.481834411621094,24.544281005859375,27.56999969482422,36.275500202178954,-0.9407027965272882
2020-05-12,23.256046295166016,23.95928955078125,33.040000915527344,36.03950033187866,-1.1037331745654748
2020-05-13,22.03026580810547,23.23015594482422,35.279998779296875,35.76150026321411,-1.2584136829590975
2020-05-14,22.81645393371582,25.17793846130371,32.61000061035156,35.38650026321411,-1.2449336387215066
2020-05-15,22.537490844726562,23.571794509887695,31.889999389648438,35.07350015640259,-1.196719684621027
2020-05-18,24.625539779663086,24.098751068115234,29.299999237060547,34.34700002670288,-0.891812828750737
2020-05-19,23.695636749267578,24.49093246459961,30.530000686645508,33.60300006866455,-1.0639090773654893
2020-05-20,24.811527252197266,25.381046295166016,27.989999771118164,32.90350008010864,-0.9362053903089143
2020-05-21,24.71853256225586,24.401073455810547,29.530000686645508,32.31100006103516,-0.8943846686283725
2020-05-22,24.43111228942871,24.4422607421875,28.15999984741211,31.92250003814697,-0.9429419246177673
2020-05-26,26.409265518188477,24.930835723876953,28.010000228881836,31.658500003814698,-0.6534658696570068
2020-05-27,28.26907730102539,25.843425750732422,27.6200008392334,31.361000061035156,-0.40755914429897444
2020-05-28,27.203914642333984,24.973901748657227,28.59000015258789,31.229000091552734,-0.5283063724286268
2020-05-29,26.586788177490234,25.615041732788086,27.510000228881836,30.89700002670288,-0.6645771941690786
2020-06-01,26.950302124023438,25.362329483032227,28.229999542236328,30.449000072479247,-0.5915446898129151
2020-06-02,26.992570877075195,25.408191680908203,26.84000015258789,29.992500019073486,-0.5874108779457826
2020-06-03,28.353609085083008,26.852415084838867,25.65999984741211,29.594999980926513,-0.4524199837793626
2020-06-04,29.325780868530273,27.315719604492188,25.809999465942383,29.179500007629393,-0.32308293962125545
2020-06-05,30.991165161132812,28.539987564086914,24.520000457763672,28.8335000038147,-0.1264616309836644
2020-06-08,31.99714469909668,27.853914260864258,25.809999465942383,28.725,0.07487776213867268
2020-06-09,31.210952758789062,28.29756736755371,27.56999969482422,28.725,-0.07711369588575398
2020-06-10,29.283517837524414,28.201162338256836,27.56999969482422,28.451499938964844,-0.3811565659613479
2020-06-11,26.61215591430664,26.43496322631836,40.790000915527344,28.727000045776368,-0.7079915339386565
2020-06-12,27.635042190551758,26.630586624145508,36.09000015258789,28.901000022888184,-0.5550036608720906
2020-06-15,27.905569076538086,27.25020980834961,34.400001525878906,29.026500129699706,-0.5474340134454757
2020-06-16,28.860824584960938,28.705793380737305,33.66999816894531,29.245000076293945,-0.4782867554872908
2020-06-17,27.973201751708984,29.485740661621094,33.470001220703125,29.392000102996825,-0.6660502508994692
2020-06-18,28.040822982788086,29.58159065246582,32.939998626708984,29.639500045776366,-0.6607390404112414
2020-06-19,27.804121017456055,29.623876571655273,35.119998931884766,29.91899995803833,-0.7012124487950113
2020-06-22,27.743587493896484,29.34666633605957,31.770000457763672,30.09949998855591,-0.6948807790943515
2020-06-23,27.538959503173828,29.69247055053711,31.3700008392334,30.267500019073488,-0.7477814003330769
2020-06-24,26.09807014465332,28.733983993530273,33.84000015258789,30.57849998474121,-0.9237333710762674
2020-06-25,26.950668334960938,29.374853134155273,32.220001220703125,30.760000038146973,-0.8238893008359394
2020-06-26,25.313676834106445,28.427640914916992,34.72999954223633,31.121000003814697,-1.0319964756934241
2020-06-29,26.243011474609375,28.98581886291504,31.780000686645508,31.298500061035156,-0.9150358903496305
2020-06-30,26.890987396240234,30.395368576049805,30.43000030517578,31.47800006866455,-0.8925843173973436
2020-07-01,25.893449783325195,29.833423614501953,28.6200008392334,31.626000118255615,-1.0202829669525655
2020-07-02,25.84229278564453,30.41791534423828,27.68000030517578,31.719500160217287,-1.06235439865988
2020-07-06,26.09807014465332,31.476015090942383,27.940000534057617,31.890500164031984,-1.082550493291165
2020-07-07,25.168737411499023,30.811649322509766,29.43000030517578,32.07150020599365,-1.193360424752996
2020-07-08,25.228424072265625,31.36701011657715,28.079999923706055,32.097000217437746,-1.2159384825649322
2020-07-09,24.230878829956055,31.55118751525879,29.260000228881836,32.18150024414062,-1.3868534059311812
2020-07-10,25.37335777282715,31.947736740112305,27.290000915527344,31.506500244140625,-1.2262914796377455
2020-07-13,25.671770095825195,31.680875778198242,32.189998626708984,31.31150016784668,-1.1628975302568263
2020-07-14,25.254003524780273,32.51907730102539,29.520000457763672,31.067500114440918,-1.278556530597216
2020-07-15,26.592578887939453,32.252193450927734,27.760000228881836,30.772000217437743,-1.048067599027134
2020-07-16,26.5073184967041,32.408199310302734,28.0,30.49850015640259,-1.0707997655415857
2020-07-17,25.791133880615234,32.53880310058594,25.68000030517578,30.13550024032593,-1.1934134556049873
2020-07-20,25.42451286315918,33.24169921875,24.459999084472656,29.602500247955323,-1.2930195185221602
2020-07-21,26.72047233581543,33.54897689819336,24.84000015258789,29.256000232696532,-1.1026316396557667
2020-07-22,26.515844345092773,34.013187408447266,24.31999969482422,28.903500175476076,-1.1623902965911248
2020-07-23,27.07002830505371,33.34225082397461,26.079999923706055,28.515500164031984,-1.0345048669759973
2020-07-24,26.950668334960938,32.48712158203125,25.84000015258789,28.19650011062622,-1.0041503923014536
2020-07-27,26.345327377319336,33.64857482910156,24.739999771118164,27.697000122070314,-1.1686642629382675
2020-07-28,26.225961685180664,32.78876495361328,25.440000534057617,27.380000114440918,-1.1380396074199548
2020-07-29,27.155298233032227,33.907005310058594,24.100000381469727,27.063500118255615,-1.0535172609773231
2020-07-30,26.686359405517578,35.57120132446289,24.760000228881836,26.870500087738037,-1.2252378680245992
2020-07-31,26.490264892578125,35.441532135009766,24.459999084472656,26.70950002670288,-1.2492284652379833
2020-08-03,26.422061920166016,35.84088897705078,24.280000686645508,26.526500034332276,-1.2833152692582093
2020-08-04,26.30269432067871,36.17448425292969,23.760000228881836,26.243000030517578,-1.3218123724659445
2020-08-05,26.873937606811523,36.03447341918945,22.989999771118164,25.988500022888182,-1.221937466196455
2020-08-06,26.711942672729492,35.502601623535156,22.649999618530273,25.657999992370605,-1.2171548644103354
2020-08-07,27.78622055053711,34.99797821044922,22.209999084472656,25.403999900817873,-1.0153533938257804
2020-08-10,28.28925323486328,35.30996322631836,22.1299991607666,24.90099992752075,-0.9526153431745558
2020-08-11,28.851964950561523,34.67567825317383,24.030000686645508,24.626499938964844,-0.82548284327981
2020-08-12,28.570606231689453,35.85123062133789,22.280000686645508,24.352499961853027,-0.9387682402642137
2020-08-13,28.076101303100586,35.42837142944336,22.1299991607666,24.058999919891356,-0.9937145979938358
2020-08-14,28.38303565979004,35.110740661621094,22.049999237060547,23.877499866485596,-0.9260110910973528
2020-08-17,27.905582427978516,35.621952056884766,21.350000381469727,23.72199993133545,-1.0323191527809021
2020-08-18,27.197921752929688,35.19814682006836,21.510000228881836,23.555499935150145,-1.1214524374934502
2020-08-19,27.28318214416504,34.9744987487793,22.540000915527344,23.466499996185302,-1.094802466601586
2020-08-20,26.737524032592773,33.68804931640625,22.719999313354492,23.298499965667723,-1.1079474320672726
2020-08-21,26.549949645996094,33.21257019042969,22.540000915527344,23.133500003814696,-1.110540195717322
2020-08-24,27.59864616394043,32.98516082763672,22.3700008392334,23.01500005722046,-0.9289042651165563
2020-08-25,27.666847229003906,33.12424087524414,22.030000686645508,22.844500064849854,-0.9260037731505887
2020-08-26,27.129714965820312,33.0584602355957,23.270000457763672,22.803000068664552,-1.0084796803577185
2020-08-27,27.632749557495117,32.08588409423828,24.469999313354492,22.788500022888183,-0.8713401589681155
2020-08-28,27.666847229003906,32.962608337402344,22.959999084472656,22.713500022888184,-0.916642094305826
2020-08-31,27.18939971923828,31.605690002441406,26.40999984741211,22.819999980926514,-0.9147480614060612
2020-09-01,27.232025146484375,32.00223922729492,26.1200008392334,22.938000011444093,-0.9308685766747925
2020-09-02,27.487810134887695,34.08272933959961,26.56999969482422,23.117000007629393,-1.0102798039009948
2020-09-03,27.496328353881836,32.0933837890625,33.599998474121094,23.664499950408935,-0.8936894845326581
2020-09-04,28.033475875854492,31.303110122680664,30.75,24.091499996185302,-0.7616288724925772
2020-09-08,26.83983039855957,28.44643783569336,31.459999084472656,24.557999992370604,-0.7879211382410453
2020-09-09,26.737524032592773,28.27635383605957,28.809999465942383,24.79699993133545,-0.7945046329308286
2020-09-10,26.294170379638672,27.956857681274414,29.709999084472656,25.168499851226805,-0.8472206953828242
2020-09-11,26.4476375579834,27.62608528137207,26.8700008392334,25.405499935150146,-0.8034092742815934
2020-09-14,27.035930633544922,28.700157165527344,25.850000381469727,25.595499992370605,-0.771114546289318
2020-09-15,26.558473587036133,29.029983520507812,25.59000015258789,25.807499980926515,-0.8669174864876804
2020-09-16,26.797204971313477,28.81103515625,26.040000915527344,26.03400001525879,-0.8158858647625835
2020-09-17,26.711942672729492,28.744327545166016,26.459999084472656,26.229999923706053,-0.8257188805955935
2020-09-18,26.46468734741211,28.868362426757812,25.829999923706055,26.385499954223633,-0.8726224602372101
2020-09-21,25.278215408325195,29.59662437438965,27.780000686645508,26.64749994277954,-1.1054000224169565
2020-09-22,24.830812454223633,29.94713020324707,26.860000610351562,26.87199993133545,-1.1975727644827607
2020-09-23,24.27155876159668,29.790197372436523,28.579999923706055,27.199499893188477,-1.278322806728079
2020-09-24,24.314579010009766,30.743995666503906,28.510000228881836,27.461499881744384,-1.3266554952622684
2020-09-25,24.598508834838867,31.035297393798828,26.3799991607666,27.55699987411499,-1.297916554841103
2020-09-28,25.46749496459961,31.631057739257812,26.190000534057617,27.71849994659424,-1.192827216893717
2020-09-29,25.11473846435547,31.85746955871582,26.270000457763672,27.711499977111817,-1.2626083175102716
2020-09-30,25.33843994140625,31.295238494873047,26.3700008392334,27.723999977111816,-1.1941083582040664
2020-10-01,25.587953567504883,31.991418838500977,26.700000762939453,27.73050003051758,-1.1943484723863789
2020-10-02,26.28486442565918,31.00844955444336,27.6299991607666,27.432000064849852,-1.0254623539668055
2020-10-05,27.23129653930664,32.28384780883789,27.959999084472656,27.292500019073486,-0.9472962550248637
2020-10-06,27.19687843322754,32.16592788696289,29.479999542236328,27.19350004196167,-0.9459953761671048
2020-10-07,27.928205490112305,32.6177978515625,28.059999465942383,27.15600004196167,-0.854685776959696
2020-10-08,28.3756103515625,33.529052734375,26.360000610351562,26.988500118255615,-0.8355933019930837
2020-10-09,28.177722930908203,34.2158088684082,25.0,26.895000076293947,-0.9071588771444663
2020-10-12,28.564895629882812,34.91387939453125,25.06999969482422,26.85600004196167,-0.8853946694012061
2020-10-13,27.747522354125977,35.29875564575195,26.06999969482422,26.880000019073485,-1.0389908258858622
2020-10-14,27.351747512817383,35.30348205566406,26.399999618530273,26.897999954223632,-1.1028425576854306
2020-10-15,27.90239715576172,35.4213981628418,26.969999313354492,26.923499965667723,-1.0212148555489124
2020-10-16,27.96262550354004,34.42804718017578,27.40999984741211,27.002499961853026,-0.9540052546267137
2020-10-19,27.704511642456055,34.296939849853516,29.18000030517578,27.07249994277954,-0.987875454743038
2020-10-20,28.186323165893555,34.296939849853516,29.350000381469727,27.196999931335448,-0.9104763873905548
2020-10-21,28.22073745727539,34.58464431762695,28.649999618530273,27.20049991607666,-0.9216117182783228
2020-10-22,29.382266998291016,33.77244186401367,28.110000610351562,27.180499935150145,-0.6879791539339035
2020-10-23,29.76084327697754,33.38661193847656,27.549999237060547,27.238999938964845,-0.6048168977730791
2020-10-26,29.141355514526367,32.793251037597656,32.459999084472656,27.552499866485597,-0.6699653451454382
2020-10-27,28.117494583129883,32.434783935546875,33.349998474121094,27.906499767303465,-0.8136779595447479
2020-10-28,27.532426834106445,31.969722747802734,40.279998779296875,28.60199966430664,-0.8807281718919313
2020-10-29,28.117494583129883,33.32435607910156,37.59000015258789,29.146499633789062,-0.865201550205419
2020-10-30,28.521883010864258,32.26970672607422,38.02000045776367,29.665999698638917,-0.7391550845914701
2020-11-02,29.253211975097656,33.1064567565918,37.130001068115234,30.124499797821045,-0.6701372472705669
2020-11-03,30.079177856445312,34.95350646972656,35.54999923706055,30.427999782562257,-0.6444328374856605
2020-11-04,28.46164894104004,35.87891387939453,29.56999969482422,30.50349979400635,-0.957874735862003
2020-11-05,29.476905822753906,37.706153869628906,27.579999923706055,30.56449975967407,-0.9006149106244595
2020-11-06,28.969280242919922,38.62214279174805,24.860000610351562,30.55749979019165,-1.0352144320676249
2020-11-09,32.8840446472168,39.26926803588867,25.75,30.59149980545044,-0.44382083909720804
2020-11-10,33.340049743652344,38.475921630859375,24.799999237060547,30.527999782562254,-0.3246171202964992
2020-11-11,32.522674560546875,39.997528076171875,23.450000762939453,30.380499839782715,-0.5440524492430924
2020-11-12,31.868789672851562,39.47491455078125,25.350000381469727,30.299499893188475,-0.6188241664709603
2020-11-13,32.63452911376953,40.21543884277344,23.100000381469727,30.083999919891358,-0.5387052199634725
2020-11-16,33.98534393310547,41.43989562988281,22.450000762939453,29.74749994277954,-0.39262785255491817
2020-11-17,33.873497009277344,40.74559783935547,22.709999084472656,29.415499877929687,-0.37038174895655
2020-11-18,33.28843307495117,40.594661712646484,23.84000015258789,29.174999904632568,-0.4556253209414578
2020-11-19,33.4347038269043,41.28801345825195,23.110000610351562,28.924999904632568,-0.4722867245768353
2020-11-20,33.11635208129883,40.90689468383789,23.700000762939453,28.732499980926512,-0.5013531039281196
2020-11-23,33.701416015625,42.33134460449219,22.65999984741211,28.242500019073486,-0.4898708383143379
2020-11-24,35.336151123046875,42.114383697509766,21.639999389648438,27.657000064849854,-0.21469778705458717
2020-11-25,34.81991958618164,42.146446228027344,21.25,26.70550012588501,-0.2994831934485809
2020-11-27,34.38112258911133,43.0671501159668,20.84000015258789,25.86800012588501,-0.42329905645081534
2020-11-30,33.22819900512695,42.70112991333008,20.56999969482422,24.995500087738037,-0.5873070549092881
2020-12-01,33.976741790771484,44.11520767211914,20.770000457763672,24.17750005722046,-0.5489625027608684
2020-12-02,34.57040023803711,45.206642150878906,21.170000076293945,23.458500099182128,-0.5168115049620476
2020-12-03,34.72527313232422,45.664161682128906,21.280000686645508,23.044000148773193,-0.518431756605621
2020-12-04,35.39638900756836,47.16501235961914,20.790000915527344,22.704500198364258,-0.497551047937356
2020-12-07,35.275917053222656,47.985713958740234,21.299999237060547,22.526500129699706,-0.5644385206291019
2020-12-08,35.23290252685547,48.39049530029297,20.68000030517578,22.273000144958495,-0.594793191898518
2020-12-09,35.404991149902344,46.70420455932617,22.270000457763672,22.146500205993654,-0.4694794182237912
2020-12-10,35.55125045776367,46.35616683959961,22.520000457763672,22.100000190734864,-0.4258258833463939
2020-12-11,35.13826370239258,46.50276565551758,23.309999465942383,21.998000144958496,-0.5006597494077163
2020-12-14,34.9833984375,46.51884460449219,24.719999313354492,22.079000091552736,-0.5264688683330355
2020-12-15,35.73193359375,46.84608840942383,22.889999389648438,22.101000022888183,-0.4251766419559398
2020-12-16,35.80076599121094,46.655033111572266,22.5,22.09050006866455,-0.40305345121097963
2020-12-17,35.706119537353516,45.986385345458984,21.93000030517578,21.995000076293945,-0.37952987034007496
2020-12-18,35.1468620300293,45.487979888916016,21.56999969482422,21.91800003051758,-0.4405025951548826
2020-12-21,35.41469192504883,45.701717376708984,25.15999984741211,21.99099998474121,-0.4098574928941443
2020-12-22,35.1286735534668,45.107784271240234,24.229999542236328,22.069499969482422,-0.4214036773571404
2020-12-23,36.14274215698242,44.55733871459961,23.309999465942383,22.15299997329712,-0.22662033607876444
2020-12-24,35.934730529785156,45.42839431762695,21.530000686645508,22.167000007629394,-0.3104868185231069
2020-12-28,36.13407516479492,45.027381896972656,21.700000762939453,22.210000038146973,-0.2552372922768771
2020-12-29,35.57070541381836,44.755008697509766,23.079999923706055,22.335500049591065,-0.32996229489421625
2020-12-30,36.01273727416992,45.81708908081055,22.770000457763672,22.435500049591063,-0.3204686889012159
2020-12-31,36.24675750732422,44.6651611328125,22.75,22.514500045776366,-0.21615614622617768
2021-01-04,35.89138412475586,45.20896911621094,26.969999313354492,22.798999977111816,-0.30474106065758055
2021-01-05,36.33341979980469,46.77231216430664,25.34000015258789,23.026499938964843,-0.3242797342968187
2021-01-06,38.838279724121094,46.95577621459961,25.06999969482422,23.214999961853028,0.06747930737907412
2021-01-07,39.63567352294922,48.655303955078125,22.3700008392334,23.299499988555908,0.09713824827472457
2021-01-08,39.19364929199219,47.441898345947266,21.559999465942383,23.263999938964844,0.09641055217232189
2021-01-11,39.67900466918945,48.84634017944336,24.079999923706055,23.34199991226196,0.0930343151053241
2021-01-12,40.25971984863281,50.734073638916016,23.329999923706055,23.342999935150146,0.07698482921048388
2021-01-13,39.99971389770508,49.79399490356445,22.209999084472656,23.217499923706054,0.0896659150429349
2021-01-14,40.78843307495117,52.75326156616211,23.25,23.235499954223634,0.04496787674712067
2021-01-15,39.904361724853516,51.78290939331055,24.34000015258789,23.32749996185303,-0.04084859959383808
2021-01-19,40.13838195800781,54.85567092895508,23.239999771118164,23.392999935150147,-0.18122803968912282
2021-01-20,39.835025787353516,53.245994567871094,21.579999923706055,23.39349994659424,-0.1367280385124542
2021-01-21,39.115638732910156,53.35854721069336,21.31999969482422,23.201499938964844,-0.2588106602392129
2021-01-22,39.38431167602539,53.32638931274414,21.90999984741211,23.085499954223632,-0.21378798675640753
2021-01-25,39.158966064453125,53.69618225097656,23.190000534057617,23.079500007629395,-0.2714061391107455
2021-01-26,38.61293411254883,52.26809310913086,23.020000457763672,23.153999996185302,-0.2764074551155356
2021-01-27,37.364837646484375,48.71015930175781,37.209999084472656,23.929499912261964,-0.2708300954227095
2021-01-28,38.0148811340332,47.98286819458008,30.209999084472656,24.285999870300294,-0.12428159250426991
2021-01-29,37.03547668457031,45.76980972290039,33.09000015258789,24.801999855041505,-0.15343559785398192
2021-02-01,37.6942024230957,47.42487716674805,30.239999771118164,25.176499843597412,-0.14347742389991663
2021-02-02,38.50025177001953,48.80756759643555,25.559999465942383,25.105999851226805,-0.09407697559390375
2021-02-03,38.812278747558594,47.69725036621094,22.90999984741211,24.984499835968016,0.020356637661926514
2021-02-04,39.96502685546875,49.13480758666992,21.770000457763672,24.81949987411499,0.12227353867794717
2021-02-05,39.904361724853516,48.21079635620117,20.8700008392334,24.74449987411499,0.16604646928975336
2021-02-08,40.667083740234375,50.38792037963867,21.239999771118164,24.72849988937378,0.16247352572159907
2021-02-09,41.05711364746094,49.943424224853516,21.6299991607666,24.605999851226805,0.2508736330944634
2021-02-10,41.083126068115234,50.361454010009766,21.989999771118164,24.538999843597413,0.23084023092765357
2021-02-11,40.81442642211914,54.11703872680664,21.25,24.49099988937378,-0.029845822492103904
2021-02-12,41.1437873840332,55.43637466430664,19.969999313354492,24.326999855041503,-0.053351989678856446
2021-02-16,42.09719467163086,55.96882629394531,21.459999084472656,24.18299980163574,0.06896572485818091
2021-02-17,42.05385971069336,55.412723541259766,21.5,24.095999813079835,0.09421352294705491
2021-02-18,41.60315704345703,54.64287185668945,22.489999771118164,24.14149980545044,0.06640127731798043
2021-02-19,42.807918548583984,56.59491729736328,22.049999237060547,24.177999782562257,0.14687479351923757
2021-02-22,43.56197738647461,53.6999626159668,23.450000762939453,24.254999828338622,0.43568254043803634
2021-02-23,43.986671447753906,53.21290588378906,23.110000610351562,24.25099983215332,0.5321162478656511
2021-02-24,45.26077651977539,56.452110290527344,21.34000015258789,24.16699981689453,0.5491776108579229
2021-02-25,44.021339416503906,51.79426193237305,28.889999389648438,23.75099983215332,0.6198525478323638
2021-02-26,43.102596282958984,53.64226531982422,27.950000762939453,23.63799991607666,0.36522853561489
2021-03-01,44.619384765625,56.63275146484375,23.350000381469727,23.15099992752075,0.43568063907793964
2021-03-02,44.784061431884766,54.225791931152344,24.100000381469727,22.84399995803833,0.6015445325444941
2021-03-03,44.80139923095703,52.132843017578125,26.670000076293945,22.89949998855591,0.7255523020290493
2021-03-04,44.1860237121582,50.01246643066406,28.56999969482422,23.182499980926515,0.7495084668769161
2021-03-05,45.24343490600586,51.79899978637695,24.65999984741211,23.326999950408936,0.8158977451191531
2021-03-08,46.283512115478516,47.53459930419922,25.469999313354492,23.55699987411499,1.2299696383440317
2021-03-09,45.57279586791992,51.40272903442383,24.030000686645508,23.69649991989136,0.8917586921597788
2021-03-10,46.63019561767578,49.056304931640625,22.559999465942383,23.742999935150145,1.197525040000538
2021-03-11,46.89022445678711,50.63477325439453,21.90999984741211,23.738999938964845,1.147872413137046
2021-03-12,47.7222900390625,49.63510513305664,20.690000534057617,23.710999965667725,1.3394372174900124
2021-03-15,47.3669319152832,50.76339340209961,20.030000686645508,23.714000034332276,1.2170019372547891
2021-03-16,46.73420715332031,51.87545394897461,19.790000915527344,23.63050012588501,1.05094988461023
2021-03-17,47.054908752441406,52.42817687988281,19.229999542236328,23.517000102996825,1.070454518444559
2021-03-18,47.184906005859375,51.11606216430664,21.579999923706055,23.47150011062622,1.1673345635947927
2021-03-19,46.72554397583008,51.41375732421875,20.950000762939453,23.416500186920167,1.0762994626637072
