Date,KRE,HD,VIX,AvgVIX,zscore
2022-05-09,55.0531005859375,268.28997802734375,34.75,27.3290002822876,0.6090820784990134
2022-05-10,54.40248489379883,262.98797607421875,32.9900016784668,27.76000032424927,0.5167850951211451
2022-05-11,53.493404388427734,255.58135986328125,32.560001373291016,28.175000381469726,0.3878268096178689
2022-05-12,53.493404388427734,261.6601257324219,31.770000457763672,28.6725004196167,0.40520362469146426
2022-05-13,53.98358917236328,267.3867492675781,28.8700008392334,28.981000423431396,0.4796928500610129
2022-05-16,53.368629455566406,267.3505554199219,27.469999313354492,29.246000385284425,0.40667632505594203
2022-05-17,55.32048034667969,271.8306579589844,26.100000381469727,29.48250036239624,0.6509055369446748
2022-05-18,53.965763092041016,257.5865478515625,30.959999084472656,30.01450033187866,0.4495643459760211
2022-05-19,53.315147399902344,259.9169006347656,29.350000381469727,30.34800033569336,0.37908528085398524
2022-05-20,53.4577522277832,259.40203857421875,29.43000030517578,30.409000396728516,0.3945215169041174
2022-05-23,54.76790237426758,258.3543395996094,28.479999542236328,30.48200035095215,0.5468652787507955
2022-05-24,54.3579216003418,260.0614929199219,29.450000762939453,30.278500366210938,0.5031357507868915
2022-05-25,55.213539123535156,265.164794921875,28.3700008392334,30.117000389099122,0.6191708915034476
2022-05-26,56.4256477355957,273.51068115234375,27.5,29.992500400543214,0.7867428886864392
2022-05-27,57.307987213134766,278.6139831542969,25.719999313354492,29.608500289916993,0.9059463336553837
2022-05-31,57.28125,273.4565124511719,26.190000534057617,29.301000308990478,0.8880330278533862
2022-06-01,56.5415153503418,270.1298522949219,25.690000534057617,29.12300033569336,0.7908163327192012
2022-06-02,57.70014953613281,278.0194091796875,24.719999313354492,29.088000297546387,0.9507436358693472
2022-06-03,56.99604797363281,277.3013610839844,24.790000915527344,28.76750030517578,0.8652088007184181
2022-06-06,57.263431549072266,276.2196960449219,25.06999969482422,28.51150026321411,0.8938192343305538
2022-06-07,57.73579025268555,274.29278564453125,24.020000457763672,27.975000286102294,0.9443164386834867
2022-06-08,56.755409240722656,270.4388427734375,23.959999084472656,27.523500156402587,0.8170600707605373
2022-06-09,54.9283332824707,272.55670166015625,26.09000015258789,27.200000095367432,0.6064858644470342
2022-06-10,53.25275802612305,262.9036560058594,27.75,26.999000072479248,0.38022601392148797
2022-06-13,51.75544357299805,257.37725830078125,34.02000045776367,27.256500053405762,0.18689823363801544
2022-06-14,52.13868713378906,253.29611206054688,32.689998626708984,27.517500019073488,0.22067133055730037
2022-06-15,52.557586669921875,254.2595672607422,29.6200008392334,27.69350004196167,0.2730925424767008
2022-06-16,50.66810607910156,248.56044006347656,32.95000076293945,27.79300012588501,0.032773587059814924
2022-06-17,51.443511962890625,246.07904052734375,31.1299991607666,27.882000064849855,0.11761669112478261
2022-06-21,52.27302169799805,244.68832397460938,30.190000534057617,27.920000076293945,0.2119924864182616
2022-06-22,52.3178596496582,244.48838806152344,28.950000762939453,27.943500137329103,0.21673718595112573
2022-06-23,51.600440979003906,250.34202575683594,29.049999237060547,27.923500061035156,0.1484092804489337
2022-06-24,53.40294647216797,257.2318420410156,27.229999542236328,27.866499996185304,0.3818196967856268
2022-06-27,53.32224655151367,256.9500427246094,26.950000762939453,27.839000034332276,0.37144590909887665
2022-06-28,53.00837707519531,245.55184936523438,28.360000610351562,27.971000099182127,0.30164881122334675
2022-06-29,52.55998992919922,248.93313598632812,28.15999984741211,28.069500064849855,0.2581513017290813
2022-06-30,52.093666076660156,249.2967071533203,28.709999084472656,28.220499992370605,0.20390064738017993
2022-07-01,52.96354293823242,253.66871643066406,26.700000762939453,28.319500064849855,0.31953597495391084
2022-07-05,53.142887115478516,257.8953552246094,27.540000915527344,28.457000064849854,0.35288233080780884
2022-07-06,52.74831008911133,257.759033203125,26.729999542236328,28.54000005722046,0.3057093819642719
2022-07-07,53.31328582763672,260.5858154296875,26.079999923706055,28.643000030517577,0.3807767283227493
2022-07-08,53.15185546875,260.3858642578125,24.639999389648438,28.677000045776367,0.36106506053431847
2022-07-11,52.62276077270508,260.3131408691406,26.170000076293945,28.68100004196167,0.2981247486006378
2022-07-12,52.604820251464844,259.1588134765625,27.290000915527344,28.65800008773804,0.29269784941433297
2022-07-13,51.717018127441406,261.03118896484375,26.81999969482422,28.298000049591064,0.19278745729117355
2022-07-14,50.96372604370117,263.12176513671875,26.399999618530273,27.98350009918213,0.10944907774821995
2022-07-15,52.667598724365234,265.7850036621094,24.229999542236328,27.714000034332276,0.3190829031951797
2022-07-18,52.98147201538086,266.36669921875,25.299999237060547,27.33149995803833,0.35796031494821834
2022-07-19,54.622562408447266,272.5293884277344,24.5,27.0,0.5701538828601928
2022-07-20,55.375858306884766,274.7744445800781,23.8799991607666,26.68449993133545,0.6658865924568274
2022-07-21,55.465538024902344,277.2286682128906,23.110000610351562,26.392499923706055,0.6835351868982278
2022-07-22,54.891597747802734,278.6738586425781,23.030000686645508,26.091499996185302,0.6196168544043028
2022-07-25,55.81527328491211,278.2738952636719,23.360000610351562,25.898000049591065,0.7279896494426904
2022-07-26,55.384822845458984,271.0296325683594,24.690000534057617,25.785000038146972,0.6562445247769596
2022-07-27,56.39817428588867,271.69317626953125,23.239999771118164,25.528999996185302,0.7782899470533597
2022-07-28,56.407161712646484,272.34759521484375,22.329999923706055,25.2375,0.7812262745130841
2022-07-29,57.196311950683594,273.5382995605469,21.329999923706055,24.86850004196167,0.878196095390204
2022-08-01,57.241153717041016,277.97393798828125,22.84000015258789,24.675500011444093,0.896192541937278
2022-08-02,56.57754135131836,273.32928466796875,23.93000030517578,24.494999980926515,0.8042337030478092
2022-08-03,57.196311950683594,278.4739074707031,21.950000762939453,24.25600004196167,0.892305068786589
2022-08-04,56.74793243408203,279.2010803222656,21.440000534057617,24.024000072479247,0.8412213902577041
2022-08-05,57.42947769165039,281.4915771484375,21.149999618530273,23.84950008392334,0.9285768399899215
2022-08-08,57.40256881713867,283.56396484375,21.290000915527344,23.60550012588501,0.9313105196409206
2022-08-09,57.59986114501953,277.4194641113281,21.770000457763672,23.329500102996825,0.9371378753248433
2022-08-10,58.8732795715332,283.2095031738281,19.739999771118164,22.975500106811523,1.1046729389385506
2022-08-11,59.68934631347656,282.4005432128906,20.200000762939453,22.665500164031982,1.1991178724846996
2022-08-12,60.604061126708984,286.2181701660156,19.530000686645508,22.43050022125244,1.3184846758757685
2022-08-15,60.91794204711914,285.96356201171875,19.950000762939453,22.163000297546386,1.3549723268630864
2022-08-16,61.46495056152344,297.5708923339844,19.690000534057617,21.922500324249267,1.4530095328876584
2022-08-17,60.74755096435547,296.098388671875,19.899999618530273,21.723500347137453,1.3637413149222872
2022-08-18,60.935855865478516,295.59844970703125,19.559999465942383,21.546000289916993,1.3846386663634564
2022-08-19,59.9404411315918,292.0626220703125,20.600000381469727,21.424500274658204,1.2565091834330737
2022-08-22,58.52354431152344,283.7821044921875,23.799999237060547,21.44650020599365,1.064843215197418
2022-08-23,58.191734313964844,278.95562744140625,24.110000610351562,21.41750020980835,1.01170495651339
2022-08-24,58.066184997558594,280.055419921875,22.81999969482422,21.396500205993654,0.9999630046114225
2022-08-25,58.936058044433594,281.5733947753906,21.780000686645508,21.369000244140626,1.1074393112851317
2022-08-26,57.501220703125,270.9569396972656,25.559999465942383,21.580500221252443,0.9069686825267805
2022-08-29,56.60443878173828,269.3389892578125,26.209999084472656,21.74900016784668,0.7960161181872566
2022-08-30,56.559600830078125,266.4122314453125,26.209999084472656,21.863000106811523,0.782333423700993
2022-08-31,56.129154205322266,263.8688659667969,25.8700008392334,22.059000110626222,0.7240267786133434
2022-09-01,55.80630874633789,268.3975524902344,25.559999465942383,22.26500005722046,0.698694160900485
2022-09-02,55.393798828125,267.0525817871094,25.469999313354492,22.48100004196167,0.6459399341262478
2022-09-06,54.49702453613281,264.8935241699219,26.90999984741211,22.761999988555907,0.5334414604997857
2022-09-07,55.54624557495117,272.1484680175781,24.639999389648438,22.905499935150146,0.6785820188848778
2022-09-08,56.738956451416016,274.3716125488281,23.610000610351562,23.098999977111816,0.82635158734543
2022-09-09,57.43844985961914,274.2527160644531,22.790000915527344,23.228499984741212,0.9089475566249143
2022-09-12,58.01237869262695,272.2125244140625,23.8700008392334,23.445499992370607,0.9711636563742565
2022-09-13,56.173988342285156,254.27175903320312,27.270000457763672,23.811499977111815,0.701908187812323
2022-09-14,56.317474365234375,252.81710815429688,26.15999984741211,24.13499994277954,0.7147624144615385
2022-09-15,56.97211456298828,248.42575073242188,26.270000457763672,24.45349998474121,0.7798270409673893
2022-09-16,56.451995849609375,252.47865295410156,26.299999237060547,24.79049997329712,0.7297445223749229
2022-09-19,57.41537857055664,256.5497741699219,25.760000228881836,25.048499965667723,0.8556063058938688
2022-09-20,57.225948333740234,250.83177185058594,27.15999984741211,25.216499996185302,0.8168008651901996
2022-09-21,56.549415588378906,248.453125,27.989999771118164,25.41049995422363,0.7297877404626756
2022-09-22,55.25947570800781,246.23001098632812,27.350000381469727,25.636999988555907,0.570490245137892
2022-09-23,54.393516540527344,247.8767852783203,29.920000076293945,26.04399995803833,0.4725247704001679
2022-09-26,53.92445373535156,243.8878936767578,32.2599983215332,26.37899990081787,0.4055073810968432
2022-09-27,53.284000396728516,245.8182830810547,32.599998474121094,26.698499870300292,0.33508988247241495
2022-09-28,54.2040901184082,258.16912841796875,30.18000030517578,26.89699993133545,0.4794871002720424
2022-09-29,53.3200798034668,254.6376953125,31.84000015258789,27.195499897003174,0.36457891012186605
2022-09-30,53.112606048583984,252.451171875,31.6200008392334,27.498499965667726,0.3337292465344625
2022-10-03,54.330379486083984,259.5505676269531,30.100000381469727,27.730000019073486,0.498409668129647
2022-10-04,56.71177673339844,264.9117431640625,29.06999969482422,27.83800001144409,0.7960869399207278
2022-10-05,56.24271774291992,265.17706298828125,28.549999237060547,28.033500003814698,0.7412311301546575
2022-10-06,55.70148468017578,265.671142578125,30.520000457763672,28.378999996185303,0.6784718937445623
2022-10-07,54.429595947265625,260.11785888671875,31.360000610351562,28.807499980926515,0.511794990198114
2022-10-10,54.31233596801758,258.4161682128906,32.45000076293945,29.236499977111816,0.4930275233635571
2022-10-11,54.077796936035156,258.80963134765625,33.630001068115234,29.554500007629393,0.46634402220124366
2022-10-12,53.960533142089844,256.64129638671875,33.56999969482422,29.925,0.44624214949664726
2022-10-13,56.3509635925293,258.754638671875,31.940000534057617,30.2085000038147,0.7357061628367679
2022-10-14,55.484989166259766,252.89938354492188,32.02000045776367,30.494500064849852,0.6162935098064845
2022-10-17,56.937286376953125,257.31829833984375,31.3700008392334,30.77500009536743,0.8011179335722823
2022-10-18,56.90121078491211,260.79486083984375,30.5,30.942000102996825,0.8067787427538156
2022-10-19,55.71952819824219,252.03944396972656,30.760000228881836,31.08050012588501,0.6416435371986224
2022-10-20,53.81619644165039,246.52268981933594,29.979999542236328,31.21200008392334,0.4002036433963851
2022-10-21,54.519798278808594,252.07606506347656,29.690000534057617,31.200500106811525,0.499501538222162
2022-10-24,55.448909759521484,259.1481018066406,29.850000381469727,31.08000020980835,0.629878376220587
2022-10-25,56.25173568725586,265.55224609375,28.459999084472656,30.87300024032593,0.7433728498525647
2022-10-26,56.188602447509766,265.45159912109375,27.280000686645508,30.728000259399415,0.7355997097596463
2022-10-27,56.206642150878906,266.2840270996094,27.389999389648438,30.50550022125244,0.7401181839580345
2022-10-28,57.595787048339844,273.22802734375,25.75,30.212000179290772,0.9246731486130367
2022-10-31,57.68598937988281,270.9225158691406,25.8799991607666,30.001000118255615,0.9287774852224535
2022-11-01,57.72208023071289,270.85845947265625,25.809999465942383,29.838000106811524,0.9328735060093017
2022-11-02,56.26075744628906,264.1524353027344,25.860000610351562,29.703500175476073,0.7404410082415207
2022-11-03,55.84581756591797,257.537841796875,25.299999237060547,29.442500114440918,0.6723348801848537
2022-11-04,57.162803649902344,259.8525085449219,24.549999237060547,29.102000045776368,0.8351008380416144
2022-11-07,57.49656295776367,265.5614013671875,24.350000381469727,28.69700002670288,0.8909926995521195
2022-11-08,57.325172424316406,266.35736083984375,25.540000915527344,28.292500019073486,0.8729470169746102
2022-11-09,56.441162109375,262.34100341796875,26.09000015258789,27.91850004196167,0.756652617789199
2022-11-10,59.07514953613281,285.1672058105469,23.530000686645508,27.498000049591063,1.1342040766212445
2022-11-11,58.66020965576172,288.13134765625,22.520000457763672,27.023000049591065,1.0934798080449684
2022-11-14,57.830326080322266,280.7940673828125,23.729999542236328,26.64099998474121,0.9741097575124742
2022-11-15,58.218204498291016,285.3775939941406,24.540000915527344,26.34300003051758,1.0332013011558614
2022-11-16,57.27104568481445,288.1039733886719,24.110000610351562,26.010500049591066,0.928694511482862
2022-11-17,56.423126220703125,284.92926025390625,23.93000030517578,25.708000087738036,0.8190851772471497
2022-11-18,56.783939361572266,286.52117919921875,23.1200008392334,25.379500102996825,0.8664158736515072
2022-11-21,57.09064483642578,289.8147888183594,22.360000610351562,25.005000114440918,0.9121957311188189
2022-11-22,57.713050842285156,297.22515869140625,21.290000915527344,24.646500205993654,1.0071750160298485
2022-11-23,57.70403289794922,294.1421813964844,20.350000381469727,24.300000190734863,0.997292771379936
2022-11-25,58.13700866699219,298.5975646972656,20.5,23.955500221252443,1.0613649973831838
2022-11-28,56.838069915771484,291.77252197265625,22.209999084472656,23.778500175476076,0.8878454306164761
2022-11-29,57.18084716796875,289.06451416015625,21.889999389648438,23.579000186920165,0.9207458817530084
2022-11-30,58.20015335083008,298.2041931152344,20.579999923706055,23.31750020980835,1.0677272884445732
2022-12-01,57.79423904418945,301.0390625,19.84000015258789,23.016500186920165,1.0277036029067883
2022-12-02,57.68598937988281,301.8858947753906,19.059999465942383,22.704500198364258,1.0172896801136888
2022-12-05,54.799434661865234,294.6053466796875,20.75,22.514500236511232,0.6542313795938779
2022-12-06,54.26721954345703,292.1847229003906,22.170000076293945,22.405500221252442,0.5842093636604545
2022-12-07,54.231143951416016,294.6697692871094,22.68000030517578,22.262500190734862,0.5870358159159473
2022-12-08,54.37546920776367,298.2962646484375,22.290000915527344,22.072500228881836,0.6145145573498414
2022-12-09,54.15898132324219,294.9735412597656,22.829999923706055,22.037500190734864,0.5793481767206345
2022-12-12,54.655113220214844,301.876708984375,25.0,22.16150016784668,0.6579058049069062
2022-12-13,53.7620849609375,306.3958740234375,22.549999237060547,22.10250015258789,0.564941909520261
2022-12-14,52.769832611083984,306.8928527832031,21.139999389648438,21.932500076293945,0.4487155933418484
2022-12-15,51.80463790893555,301.5269470214844,22.829999923706055,21.86850004196167,0.31893768839532227
2022-12-16,51.362632751464844,297.6059265136719,22.6200008392334,21.803000068664552,0.25532242194745397
2022-12-19,51.63155746459961,292.0741882324219,22.420000076293945,21.768000030517577,0.27139456185328786
2022-12-20,51.88595199584961,289.7824401855469,21.479999542236328,21.723999977111816,0.29500578756554013
2022-12-21,52.749046325683594,293.94268798828125,20.06999969482422,21.66299991607666,0.40923159700386397
2022-12-22,52.54916763305664,290.9605712890625,21.969999313354492,21.743999862670897,0.3770081563540633
2022-12-23,52.89441680908203,293.3628845214844,20.8700008392334,21.76249990463257,0.42481010253794893
2022-12-27,52.94892501831055,294.1175537109375,21.649999618530273,21.73449993133545,0.43343020463080617
2022-12-28,52.57642364501953,290.6015930175781,22.139999389648438,21.74699993133545,0.3792136029298151
2022-12-29,53.56671142578125,294.9091491699219,21.440000534057617,21.789999961853027,0.5089412757561048
2022-12-30,53.36684799194336,290.7212219238281,21.670000076293945,21.88149995803833,0.47327270334219956
2023-01-03,52.994346618652344,290.7673034667969,22.899999618530273,22.073499965667725,0.4292385877835401
2023-01-04,53.71208190917969,294.2832336425781,22.010000228881836,22.136499977111818,0.5243879649369972
2023-01-05,52.69453811645508,290.3623352050781,22.459999084472656,22.15099992752075,0.3925339702420017
2023-01-06,54.23902893066406,292.2583923339844,21.1299991607666,22.073499870300292,0.5810775191633764
2023-01-09,53.74842071533203,292.51605224609375,21.969999313354492,22.05749979019165,0.5236448161691413
2023-01-10,54.15726089477539,295.1116638183594,20.579999923706055,21.944999790191652,0.5795390315011898
2023-01-11,54.45707702636719,302.8154602050781,21.09000015258789,21.749499797821045,0.6371090496955523
2023-01-12,55.1293830871582,303.6162414550781,18.829999923706055,21.56349983215332,0.7191105342062636
2023-01-13,55.06578826904297,304.8495788574219,18.350000381469727,21.423999881744386,0.7150960065975611
2023-01-17,54.72963333129883,301.4624938964844,19.360000610351562,21.25049991607666,0.6655572467639203
2023-01-18,52.776302337646484,297.92803955078125,20.34000015258789,21.136499881744385,0.42385578412152086
2023-01-19,52.839900970458984,286.1376647949219,20.520000457763672,21.041499900817872,0.39769232159373413
2023-01-20,54.3026237487793,289.9296875,19.850000381469727,20.95999994277954,0.5819608195284238
2023-01-23,55.16572952270508,290.3714904785156,19.809999465942383,20.946999931335448,0.6855584058480679
2023-01-24,54.5115852355957,292.4056396484375,19.200000762939453,20.808500003814697,0.6138142404584978
2023-01-25,54.63877868652344,292.00982666015625,19.079999923706055,20.71899995803833,0.6277635322794362
2023-01-26,55.020362854003906,288.83441162109375,18.729999542236328,20.572999954223633,0.6639290136543874
2023-01-27,55.365604400634766,291.4852294921875,18.510000228881836,20.391499996185303,0.7124404328615345
2023-01-30,54.80231475830078,289.23016357421875,19.940000534057617,20.316499996185303,0.6392073128996758
2023-01-31,56.43766784667969,298.3699035644531,19.399999618530273,20.202999973297118,0.85923085818268
2023-02-01,57.23716735839844,301.9779052734375,17.8700008392334,19.951500034332277,0.964337854886334
2023-02-02,58.763484954833984,312.74676513671875,18.729999542236328,19.7875,1.176090559659325
2023-02-03,58.79983139038086,305.116455078125,18.329999923706055,19.58100004196167,1.158587922871193
2023-02-06,58.236541748046875,303.0639953613281,19.43000030517578,19.49600009918213,1.0859339748278327
2023-02-07,58.86342239379883,299.31793212890625,18.65999984741211,19.33050012588501,1.1495519175084665
2023-02-08,58.2002067565918,295.25885009765625,19.6299991607666,19.28300008773804,1.0593140363503217
2023-02-09,57.346187591552734,290.43585205078125,20.709999084472656,19.264000034332277,0.9442696853298376
2023-02-10,57.22808074951172,291.3471374511719,20.530000686645508,19.34900007247925,0.9328712867400678
2023-02-13,57.69143295288086,297.7808532714844,20.34000015258789,19.448500061035155,1.0062003917936215
2023-02-14,57.47338104248047,293.0867614746094,18.90999984741211,19.426000022888182,0.9669283653844256
2023-02-15,58.1547737121582,295.1668701171875,18.229999542236328,19.320499992370607,1.0536643058797308
2023-02-16,57.12814712524414,295.673095703125,20.170000076293945,19.30299997329712,0.9333888211036463
2023-02-17,57.41886901855469,292.6449890136719,20.020000457763672,19.311499977111815,0.9592022604168746
2023-02-21,56.083335876464844,271.9816589355469,22.8700008392334,19.46450004577637,0.7417856048027816
2023-02-22,55.81078338623047,272.718017578125,22.290000915527344,19.619000053405763,0.7115752197772222
2023-02-23,56.02882385253906,275.48846435546875,21.139999389648438,19.72200002670288,0.7453469402658129
2023-02-24,56.03790283203125,273.0493469238281,21.670000076293945,19.869000053405763,0.7394509116725881
2023-02-27,56.01974105834961,272.45111083984375,20.950000762939453,19.99100008010864,0.7355874272028274
2023-02-28,55.928890228271484,272.9389343261719,20.700000762939453,20.029000091552735,0.7262101416651177
2023-03-01,55.59272766113281,267.64654541015625,20.579999923706055,20.088000106811524,0.6712239581353721
2023-03-02,54.184513092041016,269.6990661621094,19.59000015258789,20.17400007247925,0.5101255228940228
2023-03-03,54.8568229675293,274.6969299316406,18.489999771118164,20.16200008392334,0.6041252777340614
2023-03-06,54.4479866027832,274.4759826660156,18.610000610351562,20.176000118255615,0.5550197515509045
2023-03-07,52.69453811645508,267.563720703125,19.59000015258789,20.184000110626222,0.32736164469713974
2023-03-08,52.421974182128906,270.233642578125,19.110000610351562,20.206500148773195,0.3026772041342639
2023-03-09,48.17007827758789,266.99822998046875,22.610000610351562,20.35550022125244,-0.21070011724736482
2023-03-10,46.05320739746094,265.4314270019531,24.799999237060547,20.560000228881837,-0.4661670368427089
2023-03-13,40.384002685546875,265.6260681152344,26.520000457763672,20.859500217437745,-1.137783229011433
2023-03-14,41.22893524169922,264.745361328125,23.729999542236328,21.029000186920165,-1.0401208993317606
2023-03-15,40.55662155151367,266.9703369140625,26.139999389648438,21.390500164031984,-1.113473832578079
2023-03-16,41.983009338378906,265.8208312988281,22.989999771118164,21.628500175476074,-0.947639311835735
2023-03-17,39.46638488769531,267.3597106933594,25.510000228881836,21.89550018310547,-1.241625317210472
2023-03-20,39.908905029296875,268.1662902832031,24.149999618530273,22.102000141143797,-1.1868519603326406
2023-03-21,42.208526611328125,268.3238830566406,21.3799991607666,22.027500057220458,-0.9137454771854702
2023-03-22,39.80812072753906,262.001220703125,22.260000228881836,22.026000022888184,-1.2164250340600065
2023-03-23,38.699546813964844,263.20648193359375,22.610000610351562,22.09950008392334,-1.3444183822630884
2023-03-24,39.87226104736328,262.38134765625,21.739999771118164,22.10300006866455,-1.2077335649255645
2023-03-27,40.22040939331055,260.7589416503906,20.600000381469727,22.085500049591065,-1.171092975756025
2023-03-28,40.183753967285156,260.3417663574219,19.969999313354492,22.048999977111816,-1.1766315889917995
2023-03-29,40.61437225341797,262.6965026855469,19.1200008392334,21.976000022888183,-1.1188438077666711
2023-03-30,39.78980255126953,264.55072021484375,19.020000457763672,21.947500038146973,-1.2113089170611362
