Date,SHEL,LRCX,VIX,AvgVIX,zscore
2020-04-23,28.028579711914062,24.706207275390625,41.380001068115234,46.976000213623045,0.47944872614969974
2020-04-24,27.924936294555664,24.959856033325195,35.93000030517578,45.722500228881835,0.43986849030204067
2020-04-27,28.554712295532227,24.748321533203125,33.290000915527344,44.11000022888184,0.6013473612494118
2020-04-28,28.698200225830078,24.508712768554688,33.56999969482422,42.93450012207031,0.6495142449709155
2020-04-29,30.300518035888672,26.206584930419922,31.229999542236328,41.81900005340576,0.9274704842023074
2020-04-30,26.410314559936523,23.893770217895508,34.150001525878906,40.673500061035156,0.1451007147329658
2020-05-01,24.94352149963379,21.997468948364258,37.189998626708984,39.9875,-0.08901878852977665
2020-05-04,26.10738754272461,21.95067024230957,35.970001220703125,39.44600009918213,0.1889528641826423
2020-05-05,26.36248779296875,22.726604461669922,33.61000061035156,38.86450004577637,0.2031565664132571
2020-05-06,25.55733871459961,22.890399932861328,34.119998931884766,38.235499954223634,0.0030487047542962476
2020-05-07,25.9320068359375,23.17774200439453,31.440000534057617,37.64000005722046,0.07456050609918503
2020-05-08,27.032108306884766,24.84099006652832,27.979999542236328,36.95550012588501,0.23582785153350977
2020-05-11,26.115358352661133,24.544281005859375,27.56999969482422,36.275500202178954,0.03670013443945588
2020-05-12,25.676918029785156,23.959291458129883,33.040000915527344,36.03950033187866,-0.032201205073715454
2020-05-13,24.744232177734375,23.23015785217285,35.279998779296875,35.76150026321411,-0.209398046267111
2020-05-14,24.30121612548828,25.17793846130371,32.61000061035156,35.38650026321411,-0.4299029470853257
2020-05-15,24.268991470336914,23.571788787841797,31.889999389648438,35.07350015640259,-0.34206939048925367
2020-05-18,26.43572425842285,24.098752975463867,29.299999237060547,34.34700002670288,0.1389266591764777
2020-05-19,25.904109954833984,24.490924835205078,30.530000686645508,33.60300006866455,-0.010077575179891118
2020-05-20,26.94317626953125,25.38105010986328,27.989999771118164,32.90350008010864,0.18270472597186754
2020-05-21,26.1296443939209,24.401079177856445,29.530000686645508,32.31100006103516,0.0485884338820917
2020-05-22,25.968549728393555,24.442258834838867,28.15999984741211,31.92250003814697,0.008051096995087798
2020-05-26,26.33101463317871,24.93084144592285,28.010000228881836,31.658500003814698,0.06471785208140483
2020-05-27,26.564603805541992,25.84342384338379,27.6200008392334,31.361000061035156,0.06571441151200051
2020-05-28,26.266576766967773,24.973894119262695,28.59000015258789,31.229000091552734,0.046923228969164406
2020-05-29,25.734960556030273,25.615047454833984,27.510000228881836,30.89700002670288,-0.11687833917780104
2020-06-01,26.725690841674805,25.362327575683594,28.229999542236328,30.449000072479247,0.13239403615842413
2020-06-02,27.386186599731445,25.408187866210938,26.84000015258789,29.992500019073486,0.28583955992033433
2020-06-03,28.71522331237793,26.852413177490234,25.65999984741211,29.594999980926513,0.5142539674192091
2020-06-04,28.65078353881836,27.315725326538086,25.809999465942383,29.179500007629393,0.47148301835149914
2020-06-05,30.422836303710938,28.539989471435547,24.520000457763672,28.8335000038147,0.8177186160776682
2020-06-08,31.647159576416016,27.853910446166992,25.809999465942383,28.725,1.1479772922196003
2020-06-09,30.012039184570312,28.29756736755371,27.56999969482422,28.725,0.7349947121614472
2020-06-10,29.198511123657227,28.20116424560547,27.56999969482422,28.451499938964844,0.5483691933460175
2020-06-11,26.733755111694336,26.434965133666992,40.790000915527344,28.727000045776368,0.07055431500540911
2020-06-12,27.7486572265625,26.630584716796875,36.09000015258789,28.901000022888184,0.2988973420552756
2020-06-15,27.805038452148438,27.250200271606445,34.400001525878906,29.026500129699706,0.2754048688701513
2020-06-16,28.16750717163086,28.705799102783203,33.66999816894531,29.245000076293945,0.27460308714712256
2020-06-17,27.539220809936523,29.485742568969727,33.470001220703125,29.392000102996825,0.0796960862743976
2020-06-18,27.62782859802246,29.581588745117188,32.939998626708984,29.639500045776366,0.09495085847794026
2020-06-19,27.337858200073242,29.62387466430664,35.119998931884766,29.91899995803833,0.02387574149453536
2020-06-22,27.7164306640625,29.346660614013672,31.770000457763672,30.09949998855591,0.12986208015969017
2020-06-23,28.070837020874023,29.692476272583008,31.3700008392334,30.267500019073488,0.1931080215747159
2020-06-24,26.6773681640625,28.73398208618164,33.84000015258789,30.57849998474121,-0.07940788302170604
2020-06-25,27.297588348388672,29.374855041503906,32.220001220703125,30.760000038146973,0.029153282293204453
2020-06-26,26.508220672607422,28.42764663696289,34.72999954223633,31.121000003814697,-0.10119656882589911
2020-06-29,26.935117721557617,28.985822677612305,31.780000686645508,31.298500061035156,-0.03343106242765353
2020-06-30,26.33101463317871,30.395366668701172,30.43000030517578,31.47800006866455,-0.2600369878107767
2020-07-01,26.395456314086914,29.833423614501953,28.6200008392334,31.626000118255615,-0.21140398725383622
2020-07-02,26.500160217285156,30.417919158935547,27.68000030517578,31.719500160217287,-0.2213836301013864
2020-07-06,26.94317626953125,31.476003646850586,27.940000534057617,31.890500164031984,-0.17951625011656006
2020-07-07,26.282684326171875,30.811649322509766,29.43000030517578,32.07150020599365,-0.29620398586303065
2020-07-08,26.379343032836914,31.367013931274414,28.079999923706055,32.097000217437746,-0.3063546345921775
2020-07-09,25.195295333862305,31.551191329956055,29.260000228881836,32.18150024414062,-0.5972625090139397
2020-07-10,25.944385528564453,31.9477481842041,27.290000915527344,31.506500244140625,-0.44371104012913415
2020-07-13,26.10548210144043,31.68086814880371,32.189998626708984,31.31150016784668,-0.38975995700111027
2020-07-14,26.99150276184082,32.51906967163086,29.520000457763672,31.067500114440918,-0.23007874016420218
2020-07-15,27.37007713317871,32.252197265625,27.760000228881836,30.772000217437743,-0.12470655085120318
2020-07-16,26.96734046936035,32.40818405151367,28.0,30.49850015640259,-0.22920190183416236
2020-07-17,26.508220672607422,32.53879928588867,25.68000030517578,30.13550024032593,-0.3455209457560134
2020-07-20,26.10548210144043,33.24169921875,24.459999084472656,29.602500247955323,-0.4825196064773791
2020-07-21,26.927059173583984,33.548980712890625,24.84000015258789,29.256000232696532,-0.3065233669697104
2020-07-22,26.379343032836914,34.01319122314453,24.31999969482422,28.903500175476076,-0.4636160338378903
2020-07-23,26.089370727539062,33.342247009277344,26.079999923706055,28.515500164031984,-0.4923045822146899
2020-07-24,26.00882339477539,32.48712921142578,25.84000015258789,28.19650011062622,-0.4605302499598217
2020-07-27,26.13770294189453,33.648590087890625,24.739999771118164,27.697000122070314,-0.4990825299826419
2020-07-28,25.85577964782715,32.788761138916016,25.440000534057617,27.380000114440918,-0.514642574765079
2020-07-29,26.10548210144043,33.907005310058594,24.100000381469727,27.063500118255615,-0.5220585168774243
2020-07-30,24.84088706970215,35.571205139160156,24.760000228881836,26.870500087738037,-0.9199686334111092
2020-07-31,24.011241912841797,35.4415168762207,24.459999084472656,26.70950002670288,-1.108426836182185
2020-08-03,24.40592384338379,35.84089660644531,24.280000686645508,26.526500034332276,-1.0388412269596485
2020-08-04,25.251678466796875,36.174495697021484,23.760000228881836,26.243000030517578,-0.858692369581446
2020-08-05,25.38860511779785,36.034481048583984,22.989999771118164,25.988500022888182,-0.817995711998548
2020-08-06,25.171127319335938,35.50259780883789,22.649999618530273,25.657999992370605,-0.8378076350174763
2020-08-07,24.84088706970215,34.99798583984375,22.209999084472656,25.403999900817873,-0.8859024091403099
2020-08-10,25.332225799560547,35.30997085571289,22.1299991607666,24.90099992752075,-0.7882689358484589
2020-08-11,25.6544132232666,34.675682067871094,24.030000686645508,24.626499938964844,-0.6743937357333397
2020-08-12,26.47600555419922,35.851234436035156,22.280000686645508,24.352499961853027,-0.5499949254455153
2020-08-13,25.760215759277344,35.428367614746094,22.1299991607666,24.058999919891356,-0.6941090857842976
2020-08-14,25.304712295532227,35.11075210571289,22.049999237060547,23.877499866485596,-0.7829348677736012
2020-08-17,25.16643714904785,35.621952056884766,21.350000381469727,23.72199993133545,-0.8460097843869872
2020-08-18,24.84107780456543,35.19815444946289,21.510000228881836,23.555499935150145,-0.8977532619044852
2020-08-19,24.743473052978516,34.9744987487793,22.540000915527344,23.466499996185302,-0.90753964629189
2020-08-20,24.49945068359375,33.688053131103516,22.719999313354492,23.298499965667723,-0.8887845224355718
2020-08-21,24.100889205932617,33.212562561035156,22.540000915527344,23.133500003814696,-0.95476419073034
2020-08-24,24.832944869995117,32.985164642333984,22.3700008392334,23.01500005722046,-0.7681590372467793
2020-08-25,24.450645446777344,33.124244689941406,22.030000686645508,22.844500064849854,-0.8668173412558504
2020-08-26,24.426244735717773,33.0584602355957,23.270000457763672,22.803000068664552,-0.8686772224793275
2020-08-27,24.2228946685791,32.085872650146484,24.469999313354492,22.788500022888183,-0.8589578061567588
2020-08-28,24.556386947631836,32.962615966796875,22.959999084472656,22.713500022888184,-0.8322097426200147
2020-08-31,24.141555786132812,31.605697631835938,26.40999984741211,22.819999980926514,-0.8496533513715637
2020-09-01,23.751129150390625,32.00223922729492,26.1200008392334,22.938000011444093,-0.9655341454991835
2020-09-02,23.62098503112793,34.082725524902344,26.56999969482422,23.117000007629393,-1.1199486642030905
2020-09-03,23.53964614868164,32.09339141845703,33.599998474121094,23.664499950408935,-1.020955407910296
2020-09-04,23.515241622924805,31.3031063079834,30.75,24.091499996185302,-0.9797593682308325
2020-09-08,22.799455642700195,28.446435928344727,31.459999084472656,24.557999992370604,-0.9792325247281998
2020-09-09,23.198017120361328,28.27635383605957,28.809999465942383,24.79699993133545,-0.8748866968762447
2020-09-10,22.6693115234375,27.956857681274414,29.709999084472656,25.168499851226805,-0.9809089983700633
2020-09-11,22.84012794494629,27.626081466674805,26.8700008392334,25.405499935150146,-0.9208623768870539
2020-09-14,22.547300338745117,28.70015525817871,25.850000381469727,25.595499992370605,-1.0539318623749758
2020-09-15,22.64491081237793,29.029985427856445,25.59000015258789,25.807499980926515,-1.0504540369283044
2020-09-16,22.81572723388672,28.8110408782959,26.040000915527344,26.03400001525879,-0.9970535325358062
2020-09-17,22.44969940185547,28.744321823120117,26.459999084472656,26.229999923706053,-1.0796339292102421
2020-09-18,21.945390701293945,28.868362426757812,25.829999923706055,26.385499954223633,-1.206246939942977
2020-09-21,21.400415420532227,29.59663200378418,27.780000686645508,26.64749994277954,-1.3783844827113703
2020-09-22,21.668838500976562,29.947126388549805,26.860000610351562,26.87199993133545,-1.33574692066925
2020-09-23,21.245872497558594,29.79019546508789,28.579999923706055,27.199499893188477,-1.4264288088533408
2020-09-24,21.587501525878906,30.74399185180664,28.510000228881836,27.461499881744384,-1.402336088076382
2020-09-25,20.936784744262695,31.03529930114746,26.3799991607666,27.55699987411499,-1.5735071826975655
2020-09-28,21.22146987915039,31.631065368652344,26.190000534057617,27.71849994659424,-1.5416009486717732
2020-09-29,20.863576889038086,31.85745620727539,26.270000457763672,27.711499977111817,-1.6396773212345566
2020-09-30,20.473148345947266,31.295236587524414,26.3700008392334,27.723999977111816,-1.6985797196484549
2020-10-01,19.716691970825195,31.991411209106445,26.700000762939453,27.73050003051758,-1.9188135386414635
2020-10-02,20.009510040283203,31.008460998535156,27.6299991607666,27.432000064849852,-1.791161750899563
2020-10-05,20.668363571166992,32.28384780883789,27.959999084472656,27.292500019073486,-1.7111748585996054
2020-10-06,20.578886032104492,32.165931701660156,29.479999542236328,27.19350004196167,-1.72532367080763
2020-10-07,20.81477165222168,32.61778259277344,28.059999465942383,27.15600004196167,-1.6964030138355597
2020-10-08,21.506160736083984,33.5290641784668,26.360000610351562,26.988500118255615,-1.5870846021956762
2020-10-09,21.685104370117188,34.21580123901367,25.0,26.895000076293947,-1.5855868023968989
2020-10-12,21.39227867126465,34.91387939453125,25.06999969482422,26.85600004196167,-1.6963105465814101
2020-10-13,21.00185203552246,35.29875564575195,26.06999969482422,26.880000019073485,-1.811498073344356
2020-10-14,20.97745132446289,35.303470611572266,26.399999618530273,26.897999954223632,-1.817547710671999
2020-10-15,20.63582420349121,35.421390533447266,26.969999313354492,26.923499965667723,-1.9053317092103184
2020-10-16,20.554489135742188,34.42805862426758,27.40999984741211,27.002499961853026,-1.8655296163032178
2020-10-19,20.367408752441406,34.29694366455078,29.18000030517578,27.07249994277954,-1.9019717394527118
2020-10-20,20.595157623291016,34.29694366455078,29.350000381469727,27.196999931335448,-1.8481216351274659
2020-10-21,20.196590423583984,34.58465576171875,28.649999618530273,27.20049991607666,-1.9594595263467518
2020-10-22,20.70090103149414,33.77244567871094,28.110000610351562,27.180499935150145,-1.7919483910030791
2020-10-23,20.83104133605957,33.3866081237793,27.549999237060547,27.238999938964845,-1.738247161648743
2020-10-26,20.196590423583984,32.793243408203125,32.459999084472656,27.552499866485597,-1.8529965111113578
2020-10-27,19.676015853881836,32.43478775024414,33.349998474121094,27.906499767303465,-1.9547809212988214
2020-10-28,18.789417266845703,31.969707489013672,40.279998779296875,28.60199966430664,-2.1367732533028634
2020-10-29,20.03391456604004,33.32435989379883,37.59000015258789,29.146499633789062,-1.9230244890053707
2020-10-30,20.782238006591797,32.269710540771484,38.02000045776367,29.665999698638917,-1.6834096334960136
2020-11-02,21.69324493408203,33.1064453125,37.130001068115234,30.124499797821045,-1.5177333677529108
2020-11-03,21.85591697692871,34.9534912109375,35.54999923706055,30.427999782562257,-1.589039657996868
2020-11-04,21.880319595336914,35.878910064697266,29.56999969482422,30.50349979400635,-1.638267100183405
2020-11-05,21.831514358520508,37.70616149902344,27.579999923706055,30.56449975967407,-1.7583997786218657
2020-11-06,21.69324493408203,38.62215042114258,24.860000610351562,30.55749979019165,-1.845529810522185
2020-11-09,24.58892059326172,39.26926803588867,25.75,30.59149980545044,-1.1993194680298673
2020-11-10,25.833419799804688,38.47592544555664,24.799999237060547,30.527999782562254,-0.8579156547209813
2020-11-11,25.5324649810791,39.99753189086914,23.450000762939453,30.380499839782715,-1.0195034902725952
2020-11-12,25.18141746520996,39.474910736083984,25.350000381469727,30.299499893188475,-1.0714477608520168
2020-11-13,25.658245086669922,40.21543502807617,23.100000381469727,30.083999919891358,-1.0027133086636555
2020-11-16,27.294260025024414,41.43989181518555,22.450000762939453,29.74749994277954,-0.6886546369669261
2020-11-17,27.746423721313477,40.7455940246582,22.709999084472656,29.415499877929687,-0.540480869978059
2020-11-18,27.12161636352539,40.59465789794922,23.84000015258789,29.174999904632568,-0.6792434258805405
2020-11-19,27.277809143066406,41.28801727294922,23.110000610351562,28.924999904632568,-0.6835185159780511
2020-11-20,27.67243003845215,40.90690994262695,23.700000762939453,28.732499980926512,-0.5675632627408902
2020-11-23,28.94671058654785,42.331356048583984,22.65999984741211,28.242500019073486,-0.35092021067601376
2020-11-24,30.50873565673828,42.11437225341797,21.639999389648438,27.657000064849854,0.03130823349115919
2020-11-25,29.87569808959961,42.146461486816406,21.25,26.70550012588501,-0.12027744878785222
2020-11-27,29.81815528869629,43.06714630126953,20.84000015258789,25.86800012588501,-0.1885991414446289
2020-11-30,27.820411682128906,42.701133728027344,20.56999969482422,24.995500087738037,-0.6392038260028269
2020-12-01,28.823396682739258,44.115196228027344,20.770000457763672,24.17750005722046,-0.4860901824304907
2020-12-02,29.916805267333984,45.206642150878906,21.170000076293945,23.458500099182128,-0.2924233342315038
2020-12-03,30.179885864257812,45.664154052734375,21.280000686645508,23.044000148773193,-0.25740899018108754
2020-12-04,31.42950439453125,47.165000915527344,20.790000915527344,22.704500198364258,-0.05113762185978232
2020-12-07,30.763591766357422,47.98570251464844,21.299999237060547,22.526500129699706,-0.2573634107497534
2020-12-08,30.738920211791992,48.3904914855957,20.68000030517578,22.273000144958495,-0.2872533471491942
2020-12-09,30.895130157470703,46.70420837402344,22.270000457763672,22.146500205993654,-0.15010305024521195
2020-12-10,31.58570098876953,46.356170654296875,22.520000457763672,22.100000190734864,0.03386279940583744
2020-12-11,31.08421516418457,46.50276184082031,23.309999465942383,21.998000144958496,-0.09342292946151329
2020-12-14,29.94147491455078,46.51884078979492,24.719999313354492,22.079000091552736,-0.3645738273323187
2020-12-15,30.895130157470703,46.8460807800293,22.889999389648438,22.101000022888183,-0.15853447815874758
2020-12-16,31.10065460205078,46.65503692626953,22.5,22.09050006866455,-0.09858556049411389
2020-12-17,31.3226261138916,45.98638153076172,21.93000030517578,21.995000076293945,-0.0063635260042367555
2020-12-18,30.664934158325195,45.487972259521484,21.56999969482422,21.91800003051758,-0.13225127534606196
2020-12-21,29.218008041381836,45.70170974731445,25.15999984741211,21.99099998474121,-0.4870722091908904
2020-12-22,28.7247371673584,45.10778045654297,24.229999542236328,22.069499969482422,-0.5684066779704535
2020-12-23,29.546852111816406,44.557350158691406,23.309999465942383,22.15299997329712,-0.34130974668954256
2020-12-24,29.456422805786133,45.42839050292969,21.530000686645508,22.167000007629394,-0.41445693865103056
2020-12-28,29.513973236083984,45.02739334106445,21.700000762939453,22.210000038146973,-0.3770182991220133
2020-12-29,29.71128273010254,44.75502014160156,23.079999923706055,22.335500049591065,-0.314178391431543
2020-12-30,29.620847702026367,45.81709671020508,22.770000457763672,22.435500049591063,-0.39868015294035564
2020-12-31,28.889162063598633,44.665164947509766,22.75,22.514500045776366,-0.5032247308098272
2021-01-04,29.620847702026367,45.20896530151367,26.969999313354492,22.798999977111816,-0.36253911411053064
2021-01-05,31.659696578979492,46.77231979370117,25.34000015258789,23.026499938964843,0.026627094951451068
2021-01-06,33.12306594848633,46.95578384399414,25.06999969482422,23.214999961853028,0.36173040554563224
2021-01-07,33.16415786743164,48.65530014038086,22.3700008392334,23.299499988555908,0.27044472397761177
2021-01-08,33.08196258544922,47.44190216064453,21.559999465942383,23.263999938964844,0.3231218737396292
2021-01-11,33.098392486572266,48.846343994140625,24.079999923706055,23.34199991226196,0.24354115197674686
2021-01-12,33.86297607421875,50.73408508300781,23.329999923706055,23.342999935150146,0.31213539549725167
2021-01-13,33.427242279052734,49.79399871826172,22.209999084472656,23.217499923706054,0.2649772819492187
2021-01-14,34.24114990234375,52.753265380859375,23.25,23.235499954223634,0.28155355852517133
2021-01-15,33.04084396362305,51.78291702270508,24.34000015258789,23.32749996185303,0.0554145685468239
2021-01-19,33.41901779174805,54.85567855834961,23.239999771118164,23.392999935150147,-0.03778123619808724
2021-01-20,33.509456634521484,53.245994567871094,21.579999923706055,23.39349994659424,0.07926554654916812
2021-01-21,32.67912673950195,53.35853958129883,21.31999969482422,23.201499938964844,-0.12375039885609615
2021-01-22,32.292724609375,53.32638931274414,21.90999984741211,23.085499954223632,-0.2132026094684883
2021-01-25,31.42128562927246,53.696170806884766,23.190000534057617,23.079500007629395,-0.4412260714540422
2021-01-26,31.56103515625,52.26808547973633,23.020000457763672,23.153999996185302,-0.32331236471272523
2021-01-27,31.223970413208008,48.71015167236328,37.209999084472656,23.929499912261964,-0.1915628983338942
2021-01-28,31.43771743774414,47.982872009277344,30.209999084472656,24.285999870300294,-0.09780148365736509
2021-01-29,30.32786750793457,45.76980972290039,33.09000015258789,24.801999855041505,-0.22869853564111994
2021-02-01,30.105894088745117,47.42487716674805,30.239999771118164,25.176499843597412,-0.37954314723985055
2021-02-02,29.73594093322754,48.80757141113281,25.559999465942383,25.105999851226805,-0.5491897974163337
2021-02-03,30.32786750793457,47.6972541809082,22.90999984741211,24.984499835968016,-0.34324589169543956
2021-02-04,30.089458465576172,49.13480758666992,21.770000457763672,24.81949987411499,-0.4850498419528286
2021-02-05,30.812923431396484,48.21080017089844,20.8700008392334,24.74449987411499,-0.2590766560118306
2021-02-08,31.67613410949707,50.3879280090332,21.239999771118164,24.72849988937378,-0.18436067452305852
2021-02-09,31.42950439453125,49.94342803955078,21.6299991607666,24.605999851226805,-0.21625858279032217
2021-02-10,31.519935607910156,50.361454010009766,21.989999771118164,24.538999843597413,-0.21971970411571148
2021-02-11,30.681377410888672,54.117042541503906,21.25,24.49099988937378,-0.6411860047405352
2021-02-12,31.659696578979492,55.43638229370117,19.969999313354492,24.326999855041503,-0.48827513631188735
2021-02-16,33.00796890258789,55.968833923339844,21.459999084472656,24.18299980163574,-0.20112616901033512
2021-02-17,33.345035552978516,55.41272735595703,21.5,24.095999813079835,-0.08837919093066901
2021-02-18,32.394264221191406,54.642887115478516,22.489999771118164,24.14149980545044,-0.2674330739915841
2021-02-19,32.783851623535156,56.59492111206055,22.049999237060547,24.177999782562257,-0.291325745866667
2021-02-22,33.5050163269043,53.6999626159668,23.450000762939453,24.254999828338622,0.0512364938295666
2021-02-23,34.0438117980957,53.2129020690918,23.110000610351562,24.25099983215332,0.20757788185729556
2021-02-24,35.12969970703125,56.452110290527344,21.34000015258789,24.16699981689453,0.27182573420132333
2021-02-25,35.00536346435547,51.79426574707031,28.889999389648438,23.75099983215332,0.519241125716445
2021-02-26,34.01066207885742,53.642276763916016,27.950000762939453,23.63799991607666,0.17422220392389287
2021-03-01,33.994083404541016,56.632755279541016,23.350000381469727,23.15099992752075,-0.007420843999667263
2021-03-02,34.42511749267578,54.225807189941406,24.100000381469727,22.84399995803833,0.23753914433648773
2021-03-03,34.864444732666016,52.132850646972656,26.670000076293945,22.89949998855591,0.46579959900304313
2021-03-04,35.17115020751953,50.0124626159668,28.56999969482422,23.182499980926515,0.6643325311022525
2021-03-05,36.34822082519531,51.79899597167969,24.65999984741211,23.326999950408936,0.8364720517935279
2021-03-08,35.93376159667969,47.53458786010742,25.469999313354492,23.55699987411499,0.9919074944115991
2021-03-09,35.80941390991211,51.402732849121094,24.030000686645508,23.69649991989136,0.7326235773657864
2021-03-10,36.78755187988281,49.05629348754883,22.559999465942383,23.742999935150145,1.1033475844968084
2021-03-11,36.414527893066406,50.63477325439453,21.90999984741211,23.738999938964845,0.9213393855724697
2021-03-12,36.76267623901367,49.63510513305664,20.690000534057617,23.710999965667725,1.063067285661164
2021-03-15,36.18243408203125,50.763397216796875,20.030000686645508,23.714000034332276,0.858817863932396
2021-03-16,35.47784423828125,51.87545394897461,19.790000915527344,23.63050012588501,0.6261319024058595
2021-03-17,35.82600021362305,52.42816925048828,19.229999542236328,23.517000102996825,0.6756039976899704
2021-03-18,34.52458572387695,51.11607360839844,21.579999923706055,23.47150011062622,0.4458683089790654
2021-03-19,34.781551361083984,51.413753509521484,20.950000762939453,23.416500186920167,0.4889355611766257
2021-03-22,34.30907440185547,53.09369659423828,18.8799991607666,23.188000106811522,0.27738226452789827
2021-03-23,32.60149383544922,51.61284637451172,20.299999237060547,23.04750003814697,-0.038360376351582175
