Date,MNST,XLU,VIX,AvgVIX,zscore
2015-04-14,22.633333206176758,15.588918685913086,13.670000076293945,14.320999908447266,0.061771162888485755
2015-04-15,22.948333740234375,15.627506256103516,12.84000015258789,14.179999923706054,0.17603489737872663
2015-04-16,23.0,15.525778770446777,12.600000381469727,14.111499929428101,0.2412461803798567
2015-04-17,22.81833267211914,15.469651222229004,13.890000343322754,14.102499961853027,0.18991514687338662
2015-04-20,23.26333236694336,15.701170921325684,13.300000190734863,14.116499948501588,0.27521291875633275
2015-04-21,23.308332443237305,15.560856819152832,13.25,14.10849995613098,0.35424911065169773
2015-04-22,23.31833267211914,15.592425346374512,12.710000038146973,14.062999963760376,0.3448273720361792
2015-04-23,23.393333435058594,15.680118560791016,12.479999542236328,13.914999961853027,0.3382718760303542
2015-04-24,23.6299991607666,15.837971687316895,12.289999961853027,13.739499950408936,0.36870335476669497
2015-04-27,23.906667709350586,15.648554801940918,13.119999885559082,13.641999959945679,0.5650965370635096
2015-04-28,23.456666946411133,15.760805130004883,12.40999984741211,13.536999940872192,0.329882751162805
2015-04-29,23.19333267211914,15.694151878356934,13.390000343322754,13.44199995994568,0.24915200709694527
2015-04-30,22.851667404174805,15.511744499206543,14.550000190734863,13.413999986648559,0.18566091448268368
2015-05-01,23.52166748046875,15.599443435668945,12.699999809265137,13.315499973297118,0.4262791115925387
2015-05-04,23.641666412353516,15.715202331542969,12.850000381469727,13.221000003814698,0.4263472121867293
2015-05-05,23.43833351135254,15.364413261413574,14.3100004196167,13.197500038146973,0.49273513247883016
2015-05-06,23.413333892822266,15.280230522155762,15.149999618530273,13.25600004196167,0.5185525517898051
2015-05-07,23.915000915527344,15.336359024047852,15.130000114440918,13.358000040054321,0.7028182761598595
2015-05-08,21.411666870117188,15.44509220123291,12.859999656677246,13.372000026702882,-0.38388398111605865
2015-05-11,22.334999084472656,15.339859008789062,13.850000381469727,13.367500066757202,0.04494465835277742
2015-05-12,21.98666763305664,15.322324752807617,13.859999656677246,13.377000045776366,-0.09221947944805303
2015-05-13,21.656667709350586,15.171479225158691,13.760000228881836,13.423000049591064,-0.16443771325264495
2015-05-14,22.106666564941406,15.346877098083496,12.739999771118164,13.430000019073486,-0.05292796006615505
2015-05-15,22.053333282470703,15.546825408935547,12.380000114440918,13.354500007629394,-0.16107167273704612
2015-05-18,21.876667022705078,15.606456756591797,12.729999542236328,13.325999975204468,-0.2601073156902691
2015-05-19,21.71666717529297,15.641538619995117,12.850000381469727,13.305999994277954,-0.3416618375834091
2015-05-20,21.540000915527344,15.666088104248047,12.880000114440918,13.314499998092652,-0.4256105091393208
2015-05-21,21.70166778564453,15.659071922302246,12.109999656677246,13.296000003814697,-0.3554331275052853
2015-05-22,21.56833267211914,15.634516716003418,12.130000114440918,13.288000011444092,-0.40026356757782916
2015-05-26,21.27666664123535,15.53630256652832,14.0600004196167,13.335000038146973,-0.4791911847136198
2015-05-27,21.67333221435547,15.599443435668945,13.270000457763672,13.378000068664551,-0.34156110588700667
2015-05-28,21.53333282470703,15.634516716003418,13.3100004196167,13.374000072479248,-0.4148032947265606
2015-05-29,21.213333129882812,15.60996150970459,13.84000015258789,13.3385000705719,-0.53717841802187
2015-06-01,21.19499969482422,15.631011962890625,13.970000267028809,13.402000093460083,-0.5538472980561087
2015-06-02,21.020000457763672,15.424051284790039,14.239999771118164,13.471500062942505,-0.5375423995526065
2015-06-03,20.9950008392334,15.196038246154785,13.65999984741211,13.439000034332276,-0.4498706942298835
2015-06-04,21.196666717529297,15.174991607666016,14.710000038146973,13.41700005531311,-0.3570430168981984
2015-06-05,20.924999237060547,14.985569953918457,14.210000038146973,13.371000051498413,-0.3884389555730049
2015-06-08,20.915000915527344,14.897871017456055,15.289999961853027,13.492500066757202,-0.35487751644293275
2015-06-09,20.81333351135254,14.86279296875,14.470000267028809,13.523500061035156,-0.38202712159110447
2015-06-10,21.171667098999023,14.936456680297852,13.220000267028809,13.491500091552734,-0.26484636851489435
2015-06-11,21.19499969482422,15.055720329284668,12.850000381469727,13.446000099182129,-0.3064428679794624
2015-06-12,21.398332595825195,14.9224214553833,13.779999732971191,13.49800009727478,-0.16464854659839825
2015-06-15,21.15166664123535,14.897871017456055,15.390000343322754,13.648500108718872,-0.25656122846790597
2015-06-16,22.030000686645508,14.96802806854248,14.8100004196167,13.75250015258789,0.07814750083241279
2015-06-17,22.041667938232422,15.094307899475098,14.5,13.835000133514404,0.028687641634889283
2015-06-18,22.309999465942383,15.29426097869873,13.1899995803833,13.850500106811523,0.05416870584393528
2015-06-19,22.286666870117188,15.146646499633789,13.960000038146973,13.94300012588501,0.10795749274663895
2015-06-22,22.25,15.125409126281738,12.739999771118164,13.973500108718872,0.10185838883410263
2015-06-23,22.233333587646484,14.9201021194458,12.109999656677246,13.8760000705719,0.18322715686559374
2015-06-24,22.15999984741211,14.803293228149414,13.260000228881836,13.875500059127807,0.20299638191072633
2015-06-25,22.795000076293945,14.704178810119629,14.010000228881836,13.910500049591064,0.5094140203891234
2015-06-26,23.235000610351562,14.792669296264648,14.020000457763672,13.919500064849853,0.6541448064027506
2015-06-29,22.398332595825195,14.714797973632812,18.850000381469727,14.1635000705719,0.34006261343824806
2015-06-30,22.336666107177734,14.675859451293945,18.229999542236328,14.363000059127808,0.3311904905428272
2015-07-01,22.416667938232422,14.76435375213623,16.09000015258789,14.484500074386597,0.32636804360638527
2015-07-02,22.266666412353516,14.948421478271484,16.790000915527344,14.588500118255615,0.18489561191833256
2015-07-06,22.469999313354492,15.008602142333984,17.010000228881836,14.728500127792358,0.24348396953210605
2015-07-07,22.72333335876465,15.38027572631836,16.09000015258789,14.768500137329102,0.18888625925976657
2015-07-08,22.299999237060547,15.298855781555176,19.65999984741211,15.028000116348267,0.04803838782415629
2015-07-09,22.239999771118164,15.128950119018555,19.969999313354492,15.36550006866455,0.0961812623381112
2015-07-10,22.684999465942383,15.210369110107422,16.829999923706055,15.564500045776366,0.24602991233135815
2015-07-13,23.231666564941406,15.217443466186523,13.899999618530273,15.570500040054322,0.47008544263682317
2015-07-14,23.479999542236328,15.196205139160156,13.369999885559082,15.469500017166137,0.5823821226952915
2015-07-15,23.35333251953125,15.27054214477539,13.229999542236328,15.39049997329712,0.4977931172094008
2015-07-16,23.280000686645508,15.497084617614746,12.109999656677246,15.270999956130982,0.3699047234708435
2015-07-17,23.343332290649414,15.344874382019043,11.949999809265137,15.208999967575073,0.46167218364489504
2015-07-20,23.791667938232422,15.267007827758789,12.25,15.123499965667724,0.6814074853711375
2015-07-21,24.008333206176758,15.128950119018555,12.220000267028809,15.097499990463257,0.8307869122140386
2015-07-22,24.641666412353516,15.196205139160156,12.119999885559082,15.098000001907348,1.0649647788522707
2015-07-23,24.7549991607666,14.969663619995117,12.640000343322754,15.067000007629394,1.2094700462645624
2015-07-24,24.815000534057617,14.9838228225708,13.739999771118164,15.053499984741212,1.2283068004254973
2015-07-27,24.793333053588867,15.174966812133789,15.600000381469727,15.132499980926514,1.137104079530638
2015-07-28,24.998332977294922,15.245763778686523,13.4399995803833,14.861999940872192,1.1918194102886828
2015-07-29,25.219999313354492,15.302393913269043,12.5,14.575499963760375,1.2595507977452982
2015-07-30,25.363332748413086,15.41567611694336,12.130000114440918,14.377499961853028,1.2703776806220306
2015-07-31,25.59166717529297,15.571419715881348,12.119999885559082,14.143999910354614,1.2982553529517082
2015-08-03,25.968332290649414,15.65283489227295,12.5600004196167,13.921499919891357,1.4197179156884523
2015-08-04,25.286666870117188,15.401512145996094,13.0,13.766999912261962,1.2446201653249915
2015-08-05,25.666667938232422,15.440454483032227,12.510000228881836,13.40949993133545,1.3857340221711136
2015-08-06,24.145000457763672,15.521869659423828,13.770000457763672,13.099499988555909,0.7185863473874575
2015-08-07,24.86166763305664,15.713013648986816,13.390000343322754,12.927500009536743,0.9341045190960813
2015-08-10,24.121667861938477,15.6492919921875,12.229999542236328,12.844000005722046,0.6540954276063637
2015-08-11,23.799999237060547,15.727168083190918,13.710000038146973,12.86100001335144,0.4869763668308196
2015-08-12,23.691667556762695,16.006811141967773,13.609999656677246,12.880000019073487,0.32171231468157635
2015-08-13,24.843332290649414,16.010351181030273,13.489999771118164,12.949000024795533,0.7986174621149362
2015-08-14,25.066667556762695,16.130704879760742,12.829999923706055,12.993000030517578,0.8396378129130417
2015-08-17,25.11833381652832,16.208580017089844,13.020000457763672,13.031500053405761,0.8276109057782133
2015-08-18,25.086666107177734,16.169641494750977,13.789999961853027,13.110000038146973,0.8312009533784469
2015-08-19,24.541667938232422,16.236900329589844,15.25,13.26650004386902,0.575871711570914
2015-08-20,24.100000381469727,16.141321182250977,19.139999389648438,13.591499996185302,0.43349688866053565
2015-08-21,23.15166664123535,15.946637153625488,28.030000686645508,14.30600004196167,0.12326158869172237
2015-08-24,22.57666778564453,15.34841251373291,40.7400016784668,15.563000106811524,0.14166085662450734
2015-08-25,22.393333435058594,14.8776273727417,36.02000045776367,16.692000150680542,0.26796099160253245
2015-08-26,23.09833335876465,15.143107414245605,30.31999969482422,17.583000135421752,0.4466640703499892
2015-08-27,23.334999084472656,15.320093154907227,26.100000381469727,18.281500148773194,0.46886755962912313
2015-08-28,23.405000686645508,15.27408504486084,26.049999237060547,18.978000116348266,0.5177336150443302
2015-08-31,23.07666778564453,15.029837608337402,28.43000030517578,19.77150011062622,0.48637543374235404
2015-09-01,22.5049991607666,14.622760772705078,31.399999618530273,20.691500091552733,0.42395495411055306
2015-09-02,22.733333587646484,14.63338851928711,26.09000015258789,21.370500087738037,0.514239765098192
2015-09-03,22.606666564941406,14.700640678405762,25.610000610351562,21.96250009536743,0.43269760108760796
2015-09-04,22.373332977294922,14.498870849609375,27.799999237060547,22.68300004005432,0.4225367656560375
2015-09-08,22.816667556762695,14.806833267211914,24.899999618530273,23.31650004386902,0.47426858496447255
2015-09-09,22.066667556762695,14.622760772705078,26.229999542236328,23.942500019073485,0.24186210530923088
2015-09-10,22.040000915527344,14.597990989685059,24.3700008392334,24.480500078201295,0.2414364367400037
2015-09-11,22.128332138061523,14.707721710205078,23.200000762939453,24.96600012779236,0.23094147516577063
2015-09-14,22.02666664123535,14.743117332458496,24.25,25.537000131607055,0.17348542795403768
2015-09-15,22.079999923706055,14.820988655090332,22.540000915527344,26.013000154495238,0.1621526802158728
2015-09-16,22.321666717529297,14.969663619995117,21.350000381469727,26.391000175476073,0.19860878820703548
2015-09-17,22.450000762939453,15.174966812133789,21.139999389648438,26.685500144958496,0.1636309176714782
2015-09-18,22.433332443237305,15.089569091796875,22.280000686645508,26.84250020980835,0.19343184986144482
2015-09-21,22.540000915527344,15.15031909942627,20.139999389648438,26.448000144958495,0.21161877398955126
2015-09-22,22.42333221435547,14.960932731628418,22.440000534057617,25.53300008773804,0.2445976544186922
2015-09-23,22.393333435058594,15.000237464904785,22.1299991607666,24.838500022888184,0.21523246540597332
2015-09-24,22.856666564941406,15.12172794342041,23.469999313354492,24.496000003814697,0.35546447692573674
2015-09-25,22.704999923706055,15.268227577209473,23.6200008392334,24.37200002670288,0.22945649400001555
2015-09-28,22.34666633605957,15.193195343017578,27.6299991607666,24.451000022888184,0.11286427471261543
2015-09-29,22.424999237060547,15.196764945983887,26.829999923706055,24.371000003814697,0.14387042168835681
2015-09-30,22.523332595825195,15.46832275390625,24.5,24.026000022888184,0.0679367604896295
2015-10-01,22.366666793823242,15.286094665527344,22.549999237060547,23.848999977111816,0.08122152049122267
2015-10-02,22.321666717529297,15.489761352539062,20.940000534057617,23.61549997329712,-0.025059479481219487
2015-10-05,22.520000457763672,15.689863204956055,19.540000915527344,23.20250005722046,-0.028721057193762296
2015-10-06,22.316667556762695,15.582664489746094,19.399999618530273,22.92750005722046,-0.06708928041319351
2015-10-07,22.44333267211914,15.529073715209961,18.399999618530273,22.536000061035157,0.008577006555489394
2015-10-08,22.69333267211914,15.722023963928223,17.420000076293945,22.188500022888185,0.029454310564478198
2015-10-09,22.905000686645508,15.646987915039062,17.079999923706055,21.882499980926514,0.14965527183094152
2015-10-12,22.90999984741211,15.78633975982666,16.170000076293945,21.478499984741212,0.09180371156064408
2015-10-13,21.946666717529297,15.75061321258545,17.670000076293945,21.23499994277954,-0.29302241120648753
2015-10-14,21.428333282470703,15.74703598022461,18.030000686645508,21.06899995803833,-0.5068114371990068
2015-10-15,21.760000228881836,15.979292869567871,16.049999237060547,20.814499950408937,-0.4689116778309598
2015-10-16,22.041667938232422,16.0007266998291,15.050000190734863,20.452999925613405,-0.3611181779052206
2015-10-19,22.116666793823242,16.011451721191406,14.979999542236328,20.194999933242798,-0.33457425965111454
2015-10-20,23.268333435058594,16.065048217773438,15.75,19.860499906539918,0.12080487769402752
2015-10-21,23.148332595825195,16.03289031982422,16.700000762939453,19.58899998664856,0.08478333736113461
2015-10-22,23.7450008392334,16.218698501586914,14.449999809265137,19.138000011444092,0.2527459089599801
2015-10-23,23.59666633605957,15.932841300964355,14.460000038146973,18.67999997138977,0.31405742577537155
2015-10-26,23.57666778564453,15.875665664672852,15.289999961853027,18.063000011444093,0.33033798476012594
2015-10-27,23.434999465942383,15.818501472473145,15.430000305175781,17.493000030517578,0.2960692519181834
2015-10-28,23.55666732788086,15.650561332702637,14.329999923706055,16.984500026702882,0.41883556374895614
2015-10-29,22.773332595825195,15.561234474182129,14.609999656677246,16.587500047683715,0.13183567939654456
2015-10-30,22.719999313354492,15.632695198059082,15.069999694824219,16.294000005722047,0.07894811225352417
2015-11-02,22.496667861938477,15.650561332702637,14.149999618530273,16.024499940872193,-0.021512156374844153
2015-11-03,22.450000762939453,15.697009086608887,14.539999961853027,15.78149995803833,-0.060873601163383854
2015-11-04,22.136667251586914,15.779193878173828,15.510000228881836,15.636999988555909,-0.22638302616370942
2015-11-05,22.040000915527344,15.643415451049805,15.050000190734863,15.518499994277954,-0.20814883087625435
2015-11-06,25.040000915527344,15.096712112426758,14.329999923706055,15.380999994277953,1.2732289502017438
2015-11-09,24.84166717529297,15.136019706726074,16.520000457763672,15.398500013351441,1.173932385887171
2015-11-10,25.315000534057617,15.271799087524414,15.289999961853027,15.279500007629395,1.3121737693972961
2015-11-11,25.34166717529297,15.404009819030762,16.059999465942383,15.180999946594238,1.2663944089440409
2015-11-12,24.74333381652832,15.257508277893066,18.3700008392334,15.29700002670288,1.0808362720433216
2015-11-13,24.454999923706055,15.20034122467041,20.079999923706055,15.54850001335144,0.9856405778089481
2015-11-16,24.578332901000977,15.457606315612793,18.15999984741211,15.70750002861023,0.9262389122808947
2015-11-17,24.268333435058594,15.178900718688965,18.84000015258789,15.862000036239625,0.917315601631185
2015-11-18,24.854999542236328,15.275376319885254,16.850000381469727,15.869500017166137,1.1195405770425866
2015-11-19,24.893333435058594,15.439737319946289,16.989999771118164,15.996500015258789,1.0647818187319193
2015-11-20,24.68166732788086,15.504057884216309,15.470000267028809,16.047000026702882,0.9491898488811323
2015-11-23,25.06833267211914,15.361129760742188,15.619999885559082,16.063500022888185,1.1712856712535549
2015-11-24,25.376667022705078,15.33968734741211,15.930000305175781,16.088500022888184,1.3085960444229636
2015-11-25,26.06833267211914,15.246790885925293,15.1899995803833,16.131500005722046,1.6358797434252712
2015-11-27,26.09000015258789,15.275376319885254,15.119999885559082,16.157000017166137,1.6325877252657468
2015-11-30,25.768333435058594,15.300386428833008,16.1299991607666,16.209999990463256,1.4882044966012073
2015-12-01,26.203332901000977,15.421869277954102,14.670000076293945,16.23600001335144,1.6166693451785805
2015-12-02,25.801666259765625,15.07884693145752,15.90999984741211,16.304500007629393,1.5973248670078801
2015-12-03,25.511667251586914,14.964510917663574,18.110000610351562,16.43450002670288,1.5260229838782757
2015-12-04,26.116666793823242,15.175324440002441,14.8100004196167,16.42250003814697,1.6866930070393724
2015-12-07,25.93000030517578,15.24321460723877,15.84000015258789,16.498000049591063,1.5799513339990499
2015-12-08,26.083332061767578,15.221774101257324,17.600000381469727,16.552000045776367,1.6528693083581485
2015-12-09,25.333332061767578,15.225347518920898,19.610000610351562,16.768000078201293,1.3397656183754383
2015-12-10,25.30500030517578,14.97523021697998,19.34000015258789,16.93200011253357,1.4355590268266258
2015-12-11,24.956666946411133,14.932347297668457,24.389999389648438,17.23300004005432,1.30929530092553
2015-12-14,25.31833267211914,15.00738525390625,22.729999542236328,17.365500020980836,1.427269304857491
2015-12-15,25.43000030517578,15.1253023147583,20.950000762939453,17.5050000667572,1.422948275905699
2015-12-16,25.551666259765625,15.507635116577148,17.860000610351562,17.456000089645386,1.3090686652453247
2015-12-17,25.04833221435547,15.539787292480469,18.940000534057617,17.56050009727478,1.0861452761398358
2015-12-18,24.30666732788086,15.346648216247559,20.700000762939453,17.746000146865846,0.8611004785232623
2015-12-21,24.579999923706055,15.33581829071045,18.700000762939453,17.907500171661376,0.9793064269604519
2015-12-22,24.583332061767578,15.465782165527344,16.600000381469727,17.956500196456908,0.9247996485842189
2015-12-23,24.578332901000977,15.70405101776123,15.569999694824219,17.93850016593933,0.8202552554384159
2015-12-24,24.803333282470703,15.69322395324707,15.739999771118164,17.966000175476076,0.9183816799791789
2015-12-28,24.69333267211914,15.722099304199219,16.90999984741211,18.055500173568724,0.860267084000068
2015-12-29,25.02833366394043,15.808747291564941,16.079999923706055,18.0530002117157,0.9621710560099958
2015-12-30,25.040000915527344,15.794310569763184,17.290000915527344,18.184000253677368,0.9732264146566516
2015-12-31,24.82666778564453,15.62462329864502,18.209999084472656,18.299000215530395,0.9575771025271456
2016-01-04,24.05666732788086,15.592135429382324,20.700000762939453,18.42850022315979,0.6516729435747152
2016-01-05,24.344999313354492,15.70405101776123,19.34000015258789,18.65500020980835,0.7233232128764047
2016-01-06,24.383333206176758,15.675164222717285,20.59000015258789,18.89250020980835,0.7516707572106041
2016-01-07,24.200000762939453,15.570478439331055,24.989999771118164,19.262000179290773,0.720530488412276
2016-01-08,24.041667938232422,15.563257217407227,27.010000228881836,19.632000160217284,0.6578609465909548
2016-01-11,24.34000015258789,15.64628791809082,24.299999237060547,19.880000114440918,0.7460874960036945
2016-01-12,24.549999237060547,15.584915161132812,22.469999313354492,19.78400011062622,0.8597192410877457
2016-01-13,23.94499969482422,15.577699661254883,25.219999313354492,19.908500099182127,0.6114917952748511
2016-01-14,23.73666763305664,15.812357902526855,23.950000762939453,20.05850009918213,0.4240310673134692
2016-01-15,23.52166748046875,15.671554565429688,27.020000457763672,20.516500091552736,0.395267687267082
2016-01-19,24.126667022705078,15.906217575073242,26.049999237060547,20.87200002670288,0.545681227507939
2016-01-20,23.336666107177734,15.548818588256836,27.59000015258789,21.216499996185302,0.3711966013198379
2016-01-21,23.003332138061523,15.53437328338623,26.690000534057617,21.61599998474121,0.23893435157353435
2016-01-22,24.02666664123535,15.812357902526855,22.34000015258789,21.90299997329712,0.5445032054537727
2016-01-25,23.34833335876465,15.678778648376465,24.149999618530273,22.33199996948242,0.32015405787770373
2016-01-26,23.174999237060547,15.78708553314209,22.5,22.669999980926512,0.20156972334737205
2016-01-27,22.9950008392334,15.82318115234375,23.110000610351562,22.980000019073486,0.11127138576442748
2016-01-28,22.866666793823242,16.07589340209961,22.420000076293945,23.297000026702882,-0.05072049390819202
2016-01-29,22.5049991607666,16.39719009399414,20.200000762939453,23.442500019073485,-0.339139186843878
2016-02-01,22.905000686645508,16.552431106567383,19.979999542236328,23.53100004196167,-0.23973098668759882
2016-02-02,22.68666648864746,16.624629974365234,21.979999542236328,23.594999980926513,-0.36148110011021617
2016-02-03,22.48666763305664,16.83040428161621,21.649999618530273,23.710499954223632,-0.533058476972983
2016-02-04,21.40999984741211,16.758207321166992,21.84000015258789,23.772999954223632,-0.9492822577323927
2016-02-05,20.621667861938477,16.81236457824707,23.3799991607666,23.692499923706055,-1.3000635235467002
2016-02-08,19.6200008392334,16.754592895507812,26.0,23.641999912261962,-1.6913338906305015
2016-02-09,19.81833267211914,16.81236457824707,26.540000915527344,23.753999996185303,-1.633787106150272
2016-02-10,19.469999313354492,16.7943115234375,26.290000915527344,23.945000076293944,-1.770728926633556
2016-02-11,19.816667556762695,16.498279571533203,28.139999389648438,24.091000080108643,-1.4994064319304619
2016-02-12,20.395000457763672,16.447742462158203,25.399999618530273,24.163500022888183,-1.2374203751843758
2016-02-16,20.718332290649414,16.552431106567383,24.110000610351562,24.018000030517577,-1.1481224281753497
2016-02-17,20.906667709350586,16.519943237304688,22.309999465942383,23.83100004196167,-1.0559122183257528
2016-02-18,21.011667251586914,16.79069709777832,21.639999389648438,23.533500003814698,-1.1287308583748255
2016-02-19,21.26333236694336,16.678783416748047,20.530000686645508,23.22550001144409,-0.9760549554538688
2016-02-22,21.635000228881836,16.873733520507812,19.3799991607666,23.07749996185303,-0.9054941120858034
2016-02-23,21.46500015258789,16.888174057006836,20.979999542236328,22.91899995803833,-0.9823261428562322
2016-02-24,22.066667556762695,16.96759605407715,20.719999313354492,22.829999923706055,-0.7665353795893916
2016-02-25,22.184999465942383,17.140878677368164,19.110000610351562,22.629999923706055,-0.7918979031571933
2016-02-26,21.79833221435547,16.667959213256836,19.809999465942383,22.499499893188478,-0.7491489812561256
2016-02-29,20.916667938232422,16.714889526367188,20.549999237060547,22.516999816894533,-1.1355946381232123
2016-03-01,21.621667861938477,16.631847381591797,17.700000762939453,22.402999877929688,-0.8070094338092374
2016-03-02,21.291667938232422,16.718502044677734,17.09000015258789,22.158499908447265,-0.981364733233142
2016-03-03,21.411666870117188,16.819581985473633,16.700000762939453,21.910999965667724,-0.9749839412958481
2016-03-04,21.481666564941406,17.007308959960938,16.860000610351562,21.66199998855591,-1.0266365582122974
2016-03-07,21.331666946411133,17.101167678833008,17.350000381469727,21.360500049591064,-1.1293137727242526
2016-03-08,21.55500030517578,17.270843505859375,18.670000076293945,20.994000053405763,-1.1095052181073852
2016-03-09,21.678333282470703,17.350278854370117,18.34000015258789,20.584000015258788,-1.0924311215924412
2016-03-10,21.941667556762695,17.36470603942871,18.049999237060547,20.17199993133545,-0.9892405337101585
2016-03-11,22.309999465942383,17.382761001586914,16.5,19.589999961853028,-0.8439916839378248
2016-03-14,21.99333381652832,17.404422760009766,16.920000076293945,19.165999984741212,-0.9848573962750629
2016-03-15,21.996667861938477,17.436906814575195,16.84000015258789,18.802499961853027,-0.9974421410251073
2016-03-16,22.696666717529297,17.70406150817871,14.989999771118164,18.436499977111815,-0.8215368038318768
2016-03-17,22.696666717529297,17.801536560058594,14.4399995803833,18.07649998664856,-0.8634559944619852
2016-03-18,22.7549991607666,17.68804931640625,14.020000457763672,17.75099997520447,-0.7904181389761187
2016-03-21,22.420000076293945,17.669862747192383,13.789999961853027,17.47150001525879,-0.9217631828096173
2016-03-22,22.433332443237305,17.61166763305664,14.170000076293945,17.13100004196167,-0.8911977810031353
2016-03-23,22.13833236694336,17.742616653442383,14.9399995803833,16.84200005531311,-1.0700621618880932
2016-03-24,21.875,17.789901733398438,14.739999771118164,16.62350001335144,-1.19979134520133
