Date,KO,GILD,VIX,AvgVIX,zscore
2022-03-17,53.369407653808594,51.304534912109375,25.670000076293945,30.461000061035158,-0.6603524690142533
2022-03-18,53.37828826904297,51.49519348144531,23.8700008392334,30.249000072479248,-0.6583348004348112
2022-03-21,53.80460739135742,51.703189849853516,23.530000686645508,30.038000106811523,-0.46314201145194167
2022-03-22,54.000003814697266,51.980506896972656,22.940000534057617,29.744500160217285,-0.3756792343879618
2022-03-23,53.644737243652344,51.00120544433594,23.56999969482422,29.37200012207031,-0.5294797340704239
2022-03-24,54.15985870361328,51.252532958984375,21.670000076293945,28.9395001411438,-0.2936283177734009
2022-03-25,54.64835739135742,51.05320358276367,20.809999465942383,28.600500106811523,-0.06515479169965872
2022-03-28,54.9947395324707,51.287200927734375,19.6299991607666,28.07450008392334,0.09272377395005572
2022-03-29,55.20790481567383,52.4571533203125,18.899999618530273,27.353500080108642,0.17860424014638027
2022-03-30,55.25230407714844,51.703189849853516,19.329999923706055,26.78300008773804,0.2074595563727843
2022-03-31,55.065792083740234,51.52119445800781,20.559999465942383,26.28700008392334,0.12306430230369168
2022-04-01,55.83848190307617,51.711849212646484,19.6299991607666,25.669500064849853,0.47889345330807775
2022-04-04,55.545406341552734,52.57847213745117,18.56999969482422,24.77550001144409,0.33360786280595445
2022-04-05,55.48322296142578,51.781185150146484,21.030000686645508,24.070499992370607,0.31356828147626337
2022-04-06,56.042762756347656,52.708473205566406,22.100000381469727,23.55299997329712,0.5625639644786126
2022-04-07,56.34474182128906,52.85580825805664,21.549999237060547,23.11899995803833,0.7008268750713105
2022-04-08,56.69112777709961,53.9910774230957,21.15999984741211,22.639499950408936,0.8487990664814288
2022-04-11,56.67335510253906,53.635765075683594,24.3700008392334,22.26949996948242,0.8444725442465786
2022-04-12,57.339473724365234,53.41044616699219,24.260000228881836,21.99099998474121,1.1555088321483056
2022-04-13,57.49047088623047,53.78310012817383,21.81999969482422,21.748499965667726,1.221356910996774
2022-04-14,57.74803161621094,53.575111389160156,22.700000762939453,21.6,1.3429506313912265
2022-04-18,57.2328987121582,53.36711502075195,22.170000076293945,21.51499996185303,1.1066175525515856
2022-04-19,57.79243850708008,54.407066345214844,21.3700008392334,21.40699996948242,1.3543746707146114
2022-04-20,58.58290100097656,55.11770248413086,20.31999969482422,21.27599992752075,1.7127200531561464
2022-04-21,58.8049430847168,55.24769973754883,22.68000030517578,21.23149995803833,1.8141451857038207
2022-04-22,57.952301025390625,53.94775390625,28.209999084472656,21.558499908447267,1.4334755883848571
2022-04-25,58.56513977050781,54.29440689086914,27.020000457763672,21.86899995803833,1.7135436108104947
2022-04-26,57.77467346191406,53.531768798828125,33.52000045776367,22.563500022888185,1.3557681453476385
2022-04-27,58.22763442993164,53.37578201293945,31.600000381469727,23.198500061035155,1.5673034137167514
2022-04-28,58.78718948364258,53.34978485107422,29.989999771118164,23.73150005340576,1.826786116004771
2022-04-29,57.383888244628906,51.42585372924805,33.400001525878906,24.37350015640259,1.1979001491081447
2022-05-02,56.34474182128906,52.26649856567383,32.34000015258789,25.00900020599365,0.707305457404839
2022-05-03,56.02500534057617,52.28382873535156,29.25,25.54300022125244,0.5590067138398868
2022-05-04,57.75690460205078,53.800437927246094,25.420000076293945,25.762500190734862,1.3445836432041518
2022-05-05,57.29507064819336,53.16779327392578,31.200000762939453,26.21750020980835,1.1376080614080004
2022-05-06,57.49934387207031,53.02046585083008,30.190000534057617,26.6495002746582,1.233851080479072
2022-05-09,57.383888244628906,53.45378112792969,34.75,27.3290002822876,1.1756061078110276
2022-05-10,56.850990295410156,53.54043960571289,32.9900016784668,27.76000032424927,0.9278046196076033
2022-05-11,57.117435455322266,52.483154296875,32.560001373291016,28.175000381469726,1.0628505334412692
2022-05-12,57.29507064819336,54.14707946777344,31.770000457763672,28.6725004196167,1.1268422682826986
2022-05-13,58.3697395324707,54.0517578125,28.8700008392334,28.981000423431396,1.6256979440227717
2022-05-16,58.58290100097656,53.939090728759766,27.469999313354492,29.246000385284425,1.7256771339493722
2022-05-17,58.423030853271484,54.753719329833984,26.100000381469727,29.48250036239624,1.6426665102089473
2022-05-18,54.35527038574219,54.78839111328125,30.959999084472656,30.01450033187866,-0.24198127865012486
2022-05-19,53.28947830200195,54.83171463012695,29.350000381469727,30.34800033569336,-0.7361534037713057
2022-05-20,54.15985870361328,55.32570266723633,29.43000030517578,30.409000396728516,-0.3384067520235468
2022-05-23,55.829612731933594,55.169700622558594,28.479999542236328,30.48200035095215,0.43677115282721274
2022-05-24,56.859867095947266,55.767677307128906,29.450000762939453,30.278500366210938,0.9074313669245705
2022-05-25,56.90427780151367,56.33966064453125,28.3700008392334,30.117000389099122,0.9217151740288615
2022-05-26,57.10856246948242,55.871681213378906,27.5,29.992500400543214,1.0214885854688291
2022-05-27,57.4460563659668,56.15767288208008,25.719999313354492,29.608500289916993,1.1746783413082489
2022-05-31,56.29146194458008,56.20099639892578,26.190000534057617,29.301000308990478,0.6393712274586145
2022-06-01,56.01611328125,56.13166809082031,25.690000534057617,29.12300033569336,0.5125864744998628
2022-06-02,56.6023063659668,54.99637222290039,24.719999313354492,29.088000297546387,0.7966035235292476
2022-06-03,55.92729568481445,54.98771667480469,24.790000915527344,28.76750030517578,0.4840204595863987
2022-06-06,55.83848190307617,53.75709915161133,25.06999969482422,28.51150026321411,0.4564089764812178
2022-06-07,56.175987243652344,54.19908142089844,24.020000457763672,27.975000286102294,0.6078891491322473
2022-06-08,55.85625457763672,54.060420989990234,23.959999084472656,27.523500156402587,0.46130705692677687
2022-06-09,54.888160705566406,53.02046585083008,26.09000015258789,27.200000095367432,0.02429969963973694
2022-06-10,54.541778564453125,52.6391487121582,27.75,26.999000072479248,-0.13195930430042493
2022-06-13,54.47960662841797,51.26120376586914,34.02000045776367,27.256500053405762,-0.14561011509085395
2022-06-14,52.98566818237305,50.70840072631836,32.689998626708984,27.517500019073488,-0.8315545293584445
2022-06-15,53.379276275634766,51.2348747253418,29.6200008392334,27.69350004196167,-0.655015319359053
2022-06-16,52.84253692626953,50.64698028564453,32.95000076293945,27.79300012588501,-0.8971805150057264
2022-06-17,53.164581298828125,51.35771942138672,31.1299991607666,27.882000064849855,-0.755816748169147
2022-06-21,54.30069351196289,53.095088958740234,30.190000534057617,27.920000076293945,-0.24864702447521275
2022-06-22,54.703250885009766,53.97255325317383,28.950000762939453,27.943500137329103,-0.07182094765211368
2022-06-23,55.356285095214844,54.91143798828125,29.049999237060547,27.923500061035156,0.220355698469567
2022-06-24,56.39400863647461,55.35016632080078,27.229999542236328,27.866499996185304,0.6962264807596662
2022-06-27,56.2776985168457,55.130802154541016,26.950000762939453,27.839000034332276,0.6447609288711654
2022-06-28,55.7141227722168,54.586769104003906,28.360000610351562,27.971000099182127,0.3896823966662238
2022-06-29,56.116676330566406,54.82368850708008,28.15999984741211,28.069500064849855,0.5735485434816738
2022-06-30,56.2776985168457,54.23579025268555,28.709999084472656,28.220499992370605,0.654600251676481
2022-07-01,57.59272384643555,54.7183952331543,26.700000762939453,28.319500064849855,1.258440315920461
2022-07-05,56.608699798583984,54.70085144042969,27.540000915527344,28.457000064849854,0.8028138980643382
2022-07-06,56.7249870300293,55.043052673339844,26.729999542236328,28.54000005722046,0.8529184371053139
2022-07-07,56.2776985168457,55.034278869628906,26.079999923706055,28.643000030517577,0.6458220586243129
2022-07-08,56.48345184326172,55.13957214355469,24.639999389648438,28.677000045776367,0.7399735019881026
2022-07-11,56.304542541503906,54.98162841796875,26.170000076293945,28.68100004196167,0.6588355519196442
2022-07-12,56.06300735473633,54.70085144042969,27.290000915527344,28.65800008773804,0.5500384292896789
2022-07-13,55.8035774230957,54.8061408996582,26.81999969482422,28.298000049591064,0.4287078835542025
2022-07-14,55.62465286254883,54.23579025268555,26.399999618530273,27.98350009918213,0.35209666516497123
2022-07-15,55.910919189453125,54.92898178100586,24.229999542236328,27.714000034332276,0.47708024763493334
2022-07-18,55.150535583496094,53.43730545043945,25.299999237060547,27.33149995803833,0.14125437106809088
2022-07-19,55.93775939941406,54.50780487060547,24.5,27.0,0.4941433734077991
2022-07-20,55.0163459777832,54.00764465332031,23.8799991607666,26.68449993133545,0.07282507736178948
2022-07-21,54.891109466552734,53.5338249206543,23.110000610351562,26.392499923706055,0.020022005342329185
2022-07-22,55.096858978271484,53.349552154541016,23.030000686645508,26.091499996185302,0.11735502898587523
2022-07-25,55.63361740112305,53.305686950683594,23.360000610351562,25.898000049591065,0.36647431616693826
2022-07-26,56.546077728271484,53.191612243652344,24.690000534057617,25.785000038146972,0.7903979609574299
2022-07-27,56.367164611816406,53.43730545043945,23.239999771118164,25.528999996185302,0.7048208569628103
2022-07-28,57.306461334228516,52.99857711791992,22.329999923706055,25.2375,1.1447447307302434
2022-07-29,57.40486145019531,52.428226470947266,21.329999923706055,24.86850004196167,1.196595754944643
2022-08-01,57.71797180175781,52.29660415649414,22.84000015258789,24.675500011444093,1.3430816171136288
2022-08-02,56.93074035644531,52.24395751953125,23.93000030517578,24.494999980926515,0.9789993053552591
2022-08-03,57.18122482299805,54.63941955566406,21.950000762939453,24.25600004196167,1.0686940977836923
2022-08-04,56.95758056640625,54.32353973388672,21.440000534057617,24.024000072479247,0.9685703092515257
2022-08-05,56.698158264160156,53.6040153503418,21.149999618530273,23.84950008392334,0.8563108973022437
2022-08-08,56.33137512207031,54.051517486572266,21.290000915527344,23.60550012588501,0.6814901151473476
2022-08-09,56.40294647216797,54.40251159667969,21.770000457763672,23.329500102996825,0.7107847142068399
2022-08-10,56.9396858215332,55.402809143066406,19.739999771118164,22.975500106811523,0.9484161519401004
2022-08-11,56.55501937866211,54.797367095947266,20.200000762939453,22.665500164031982,0.7768870262738198
2022-08-12,56.98441696166992,55.244869232177734,19.530000686645508,22.43050022125244,0.9708728095843815
2022-08-15,57.7000732421875,58.09661102294922,19.950000762939453,22.163000297546386,1.271028215614161
2022-08-16,58.1742057800293,58.2019157409668,19.690000534057617,21.922500324249267,1.48949806046656
2022-08-17,58.040008544921875,57.929893493652344,19.899999618530273,21.723500347137453,1.4303257421830717
2022-08-18,58.344173431396484,57.19282913208008,19.559999465942383,21.546000289916993,1.5793238225936554
2022-08-19,58.299442291259766,57.333221435546875,20.600000381469727,21.424500274658204,1.5570600747570844
2022-08-22,57.431705474853516,56.47332000732422,23.799999237060547,21.44650020599365,1.164560656385208
2022-08-23,57.49432373046875,55.87663650512695,24.110000610351562,21.41750020980835,1.2001263099048136
2022-08-24,57.57484436035156,55.82398986816406,22.81999969482422,21.396500205993654,1.2380038201316546
2022-08-25,57.852149963378906,55.797664642333984,21.780000686645508,21.369000244140626,1.366746634169893
2022-08-26,56.45661926269531,54.727176666259766,25.559999465942383,21.580500221252443,0.7320777971576323
2022-08-29,56.116676330566406,54.797367095947266,26.209999084472656,21.74900016784668,0.5738379081932373
2022-08-30,55.59782791137695,54.841243743896484,26.209999084472656,21.863000106811523,0.3330147610238465
2022-08-31,55.20420837402344,55.69237518310547,25.8700008392334,22.059000110626222,0.14132552994656827
2022-09-01,55.46364212036133,56.99101638793945,25.559999465942383,22.26500005722046,0.24722371612677382
2022-09-02,54.703250885009766,55.99948501586914,25.469999313354492,22.48100004196167,-0.09410404341448841
2022-09-06,54.73008346557617,55.62217712402344,26.90999984741211,22.761999988555907,-0.0775267262464469
2022-09-07,55.74095916748047,56.850624084472656,24.639999389648438,22.905499935150146,0.37722582891727524
2022-09-08,55.57099151611328,57.12263107299805,23.610000610351562,23.098999977111816,0.2955031593891986
2022-09-09,55.749900817871094,57.280574798583984,22.790000915527344,23.228499984741212,0.3766411094576571
2022-09-12,55.910919189453125,59.676048278808594,23.8700008392334,23.445499992370607,0.4248933219042698
2022-09-13,54.094940185546875,57.12263107299805,27.270000457763672,23.811499977111815,-0.38823283737227704
2022-09-14,54.38120651245117,57.84143829345703,26.15999984741211,24.13499994277954,-0.2635308612846585
2022-09-15,53.642303466796875,57.681697845458984,26.270000457763672,24.45349998474121,-0.6040491711994633
2022-09-16,53.65131378173828,58.21414566040039,26.299999237060547,24.79049997329712,-0.6057288868507535
2022-09-19,54.05680847167969,58.409385681152344,25.760000228881836,25.048499965667723,-0.4200421473265734
2022-09-20,53.9757080078125,57.30899429321289,27.15999984741211,25.216499996185302,-0.4455123123380697
2022-09-21,53.525169372558594,56.350589752197266,27.989999771118164,25.41049995422363,-0.6436744357119731
2022-09-22,53.39899826049805,56.590179443359375,27.350000381469727,25.636999988555907,-0.7047533072541673
2022-09-23,52.80427932739258,55.78264617919922,29.920000076293945,26.04399995803833,-0.9713611842791655
2022-09-26,52.146480560302734,55.321197509765625,32.2599983215332,26.37899990081787,-1.2709935652607218
2022-09-27,50.80384826660156,55.57853698730469,32.599998474121094,26.698499870300292,-1.8957563052797806
2022-09-28,51.34450149536133,56.73217010498047,30.18000030517578,26.89699993133545,-1.6579975778847913
2022-09-29,50.97505187988281,55.968997955322266,31.84000015258789,27.195499897003174,-1.820743962377047
2022-09-30,50.47945785522461,54.7443733215332,31.6200008392334,27.498499965667726,-2.0368499345464226
2022-10-03,51.04714584350586,55.303443908691406,30.100000381469727,27.730000019073486,-1.7800318455492794
2022-10-04,51.16428756713867,57.95679473876953,29.06999969482422,27.83800001144409,-1.754939136457466
2022-10-05,50.67770004272461,58.08103561401367,28.549999237060547,28.033500003814698,-1.981701887872254
2022-10-06,49.587364196777344,57.63733673095703,30.520000457763672,28.378999996185303,-2.4818890802970417
2022-10-07,49.118797302246094,57.05164337158203,31.360000610351562,28.807499980926515,-2.6924996521351026
2022-10-10,49.01066589355469,57.2025032043457,32.45000076293945,29.236499977111816,-2.7442467257641954
2022-10-11,49.09176254272461,58.27626037597656,33.630001068115234,29.554500007629393,-2.7184855242569
2022-10-12,49.686485290527344,58.02779769897461,33.56999969482422,29.925,-2.440266777645734
2022-10-13,50.34428787231445,58.977325439453125,31.940000534057617,30.2085000038147,-2.145998332049021
2022-10-14,49.54230880737305,58.719966888427734,32.02000045776367,30.494500064849852,-2.514661528578922
2022-10-17,50.182090759277344,58.90633010864258,31.3700008392334,30.77500009536743,-2.220350735823196
2022-10-18,50.8579216003418,59.341163635253906,30.5,30.942000102996825,-1.9120729497964684
2022-10-19,50.42538070678711,58.737728118896484,30.760000228881836,31.08050012588501,-2.1058005210895536
2022-10-20,49.632423400878906,58.71110534667969,29.979999542236328,31.21200008392334,-2.472821257683427
2022-10-21,50.42538070678711,60.1575813293457,29.690000534057617,31.200500106811525,-2.121409692369638
2022-10-24,51.876155853271484,61.231346130371094,29.850000381469727,31.08000020980835,-1.4611865657187133
2022-10-25,53.119667053222656,61.763790130615234,28.459999084472656,30.87300024032593,-0.8910211581436862
2022-10-26,53.516151428222656,62.84642028808594,27.280000686645508,30.728000259399415,-0.7192637065006414
2022-10-27,53.642303466796875,62.29623031616211,27.389999389648438,30.50550022125244,-0.6547790827020279
2022-10-28,54.750648498535156,70.3450698852539,25.75,30.212000179290772,-0.22985687587790968
2022-10-31,53.930660247802734,69.62626647949219,25.8799991607666,30.001000118255615,-0.6017893824533009
2022-11-01,53.741424560546875,70.40717315673828,25.809999465942383,29.838000106811524,-0.6980319791393836
2022-11-02,52.99351501464844,69.1115493774414,25.860000610351562,29.703500175476073,-1.030234931631392
2022-11-03,52.96648406982422,70.51365661621094,25.299999237060547,29.442500114440918,-1.058170277478485
2022-11-04,53.39899826049805,71.29458618164062,24.549999237060547,29.102000045776368,-0.8664063581897972
2022-11-07,53.60626220703125,72.28848266601562,24.350000381469727,28.69700002670288,-0.78132403467622
2022-11-08,53.70538330078125,72.97178649902344,25.540000915527344,28.292500019073486,-0.7429211031571814
2022-11-09,52.95746994018555,73.0516586303711,26.09000015258789,27.91850004196167,-1.0902473515276903
2022-11-10,54.85878372192383,73.30014038085938,23.530000686645508,27.498000049591063,-0.21225311310757444
2022-11-11,55.25526428222656,72.60794830322266,22.520000457763672,27.023000049591065,-0.02098590150182342
2022-11-14,54.7236213684082,73.52198028564453,23.729999542236328,26.64099998474121,-0.27730177200313433
2022-11-15,54.63351058959961,73.65510559082031,24.540000915527344,26.34300003051758,-0.32050637085284034
2022-11-16,54.53439712524414,73.5486068725586,24.110000610351562,26.010500049591066,-0.36524688141340694
2022-11-17,54.70560073852539,74.2052993774414,23.93000030517578,25.708000087738036,-0.29316135772586344
2022-11-18,55.09306716918945,74.2052993774414,23.1200008392334,25.379500102996825,-0.11367928911782647
2022-11-21,55.94009780883789,74.85308837890625,22.360000610351562,25.005000114440918,0.27156048128458654
2022-11-22,56.18339157104492,75.63401794433594,21.290000915527344,24.646500205993654,0.37567377787051376
2022-11-23,56.43571090698242,75.8026351928711,20.350000381469727,24.300000190734863,0.4906993595882509
2022-11-25,56.489768981933594,76.54806518554688,20.5,23.955500221252443,0.5075452302287069
2022-11-28,56.498783111572266,75.61628723144531,22.209999084472656,23.778500175476076,0.5219642630922915
2022-11-29,56.300540924072266,76.10435485839844,21.889999389648438,23.579000186920165,0.4247690076129152
2022-11-30,57.72529220581055,77.9412841796875,20.579999923706055,23.31750020980835,1.0645475112399427
2022-12-01,57.88863754272461,78.00341796875,19.84000015258789,23.016500186920165,1.1395292143418874
2022-12-02,58.39683151245117,79.00617980957031,19.059999465942383,22.704500198364258,1.363910779752808
2022-12-05,57.59824752807617,78.07441711425781,20.75,22.514500236511232,1.0042343203816535
2022-12-06,57.57101821899414,78.05665588378906,22.170000076293945,22.405500221252442,0.9918164273380728
2022-12-07,57.66176986694336,77.90579223632812,22.68000030517578,22.262500190734862,1.0355128960272038
2022-12-08,57.906795501708984,79.39665985107422,22.290000915527344,22.072500228881836,1.1326237185815935
2022-12-09,57.298770904541016,78.0655288696289,22.829999923706055,22.037500190734864,0.8656085734025717
2022-12-12,58.05199432373047,78.57135009765625,25.0,22.16150016784668,1.2089557191756704
2022-12-13,58.07014083862305,78.75769805908203,22.549999237060547,22.10250015258789,1.2153129233660078
2022-12-14,58.07014083862305,79.09773254394531,21.139999389648438,21.932500076293945,1.2115747506617414
2022-12-15,57.27155303955078,77.46924591064453,22.829999923706055,21.86850004196167,0.8595559662260153
2022-12-16,56.94485855102539,77.63030242919922,22.6200008392334,21.803000068664552,0.7064540795059863
2022-12-19,57.02653121948242,77.32608032226562,22.420000076293945,21.768000030517577,0.7476309342393151
2022-12-20,56.981163024902344,75.8497085571289,21.479999542236328,21.723999977111816,0.7428460031405316
2022-12-21,57.8977165222168,76.29708099365234,20.06999969482422,21.66299991607666,1.1624934097187618
2022-12-22,57.48027801513672,76.3060531616211,21.969999313354492,21.743999862670897,0.9690290504145144
2022-12-23,57.915863037109375,75.83181762695312,20.8700008392334,21.76249990463257,1.1760141099338282
2022-12-27,58.2697868347168,76.06443786621094,21.649999618530273,21.73449993133545,1.337401258373317
2022-12-28,57.688995361328125,75.67076110839844,22.139999389648438,21.74699993133545,1.0726951186370968
2022-12-29,58.033836364746094,76.28814697265625,21.440000534057617,21.789999961853027,1.2256450132661914
2022-12-30,57.72529220581055,76.81605529785156,21.670000076293945,21.88149995803833,1.076917726848581
2023-01-03,57.1263542175293,76.40446472167969,22.899999618530273,22.073499965667725,0.8040027003894952
2023-01-04,57.09912109375,76.50288391113281,22.010000228881836,22.136499977111818,0.7903058096284448
2023-01-05,56.44573211669922,76.81605529785156,22.459999084472656,22.15099992752075,0.48420033631649323
2023-01-06,57.53472137451172,78.81140899658203,21.1299991607666,22.073499870300292,0.9667056290216147
2023-01-09,56.817813873291016,76.14498901367188,21.969999313354492,22.05749979019165,0.6639332957080799
2023-01-10,56.38220977783203,77.97032928466797,20.579999923706055,21.944999790191652,0.44208601677188897
2023-01-11,56.27330780029297,78.01505279541016,21.09000015258789,21.749499797821045,0.39114881128075646
2023-01-12,55.547325134277344,76.6997299194336,18.829999923706055,21.56349983215332,0.06931938287946052
2023-01-13,55.746971130371094,77.19185638427734,18.350000381469727,21.423999881744386,0.15638913598854834
2023-01-17,55.97383499145508,76.4223861694336,19.360000610351562,21.25049991607666,0.2699361157238615
2023-01-18,54.27684020996094,74.92808532714844,20.34000015258789,21.136499881744385,-0.49971761933853104
2023-01-19,54.195167541503906,74.82073211669922,20.520000457763672,21.041499900817872,-0.5363698164689428
2023-01-20,54.52186584472656,74.27491760253906,19.850000381469727,20.95999994277954,-0.37903632161370476
2023-01-23,54.657981872558594,74.47175598144531,19.809999465942383,20.946999931335448,-0.3181486461628452
2023-01-24,54.94837951660156,75.17863464355469,19.200000762939453,20.808500003814697,-0.19140182601900624
2023-01-25,55.2932243347168,75.22337341308594,19.079999923706055,20.71899995803833,-0.03215476245710302
2023-01-26,55.184329986572266,74.82073211669922,18.729999542236328,20.572999954223633,-0.0781703241258777
2023-01-27,54.8939323425293,74.91915130615234,18.510000228881836,20.391499996185303,-0.21377019471466255
2023-01-30,55.030052185058594,74.57913208007812,19.940000534057617,20.316499996185303,-0.14697880246489764
2023-01-31,55.647151947021484,75.1070556640625,19.399999618530273,20.202999973297118,0.13307020648837997
2023-02-01,55.65623092651367,75.16073608398438,17.8700008392334,19.951500034332277,0.13668563202580297
2023-02-02,54.70336151123047,72.82537078857422,18.729999542236328,19.7875,-0.2790283523033848
2023-02-03,54.29499435424805,75.6081314086914,18.329999923706055,19.58100004196167,-0.49878435656563963
2023-02-06,54.60353469848633,77.27239990234375,19.43000030517578,19.49600009918213,-0.3741585562249952
2023-02-07,54.512786865234375,76.99502563476562,18.65999984741211,19.33050012588501,-0.4131454198249417
2023-02-08,54.195167541503906,76.65498352050781,19.6299991607666,19.28300008773804,-0.5565346786688372
2023-02-09,54.10441589355469,76.52973175048828,20.709999084472656,19.264000034332277,-0.5971956695967408
2023-02-10,54.10441589355469,77.57659912109375,20.530000686645508,19.34900007247925,-0.6087044171032107
2023-02-13,54.99375534057617,78.28349304199219,20.34000015258789,19.448500061035155,-0.204516145854595
2023-02-14,54.07719039916992,76.6639404296875,18.90999984741211,19.426000022888182,-0.6112824784061404
2023-02-15,54.07719039916992,76.1002426147461,18.229999542236328,19.320499992370607,-0.6050854605180399
2023-02-16,53.741424560546875,74.61491394042969,20.170000076293945,19.30299997329712,-0.7442898219300872
2023-02-17,54.55816650390625,75.84075927734375,20.020000457763672,19.311499977111815,-0.3794352395857819
2023-02-21,54.26777267456055,75.7333755493164,22.8700008392334,19.46450004577637,-0.5127708465826787
2023-02-22,54.431121826171875,74.71334075927734,22.290000915527344,19.619000053405763,-0.42589054472267107
2023-02-23,54.530948638916016,73.8543701171875,21.139999389648438,19.72200002670288,-0.3702056995432386
2023-02-24,54.30406188964844,72.17220306396484,21.670000076293945,19.869000053405763,-0.45681118130944
2023-02-27,54.285919189453125,72.37800598144531,20.950000762939453,19.99100008010864,-0.4674777332901676
2023-02-28,54.00458908081055,72.0558853149414,20.700000762939453,20.029000091552735,-0.5942541338534154
2023-03-01,53.41473388671875,71.21479034423828,20.579999923706055,20.088000106811524,-0.8582400703662729
2023-03-02,54.195167541503906,71.24163818359375,19.59000015258789,20.17400007247925,-0.49702300947635175
2023-03-03,53.94106674194336,72.53905487060547,18.489999771118164,20.16200008392334,-0.6289906597390734
2023-03-06,54.77595901489258,72.57484436035156,18.610000610351562,20.176000118255615,-0.2426455963402263
2023-03-07,54.45833969116211,71.83219909667969,19.59000015258789,20.184000110626222,-0.38160883320462285
2023-03-08,54.485565185546875,71.76061248779297,19.110000610351562,20.206500148773195,-0.36821046078725744
2023-03-09,53.9592170715332,70.64215087890625,22.610000610351562,20.35550022125244,-0.5997294361346692
2023-03-10,53.73234176635742,71.13426208496094,24.799999237060547,20.560000228881837,-0.7102325678028761
2023-03-13,54.27684020996094,71.1432113647461,26.520000457763672,20.859500217437745,-0.45810856741830935
2023-03-14,54.47648620605469,72.05553436279297,23.729999542236328,21.029000186920165,-0.37565824933940456
2023-03-15,54.83948516845703,71.94715118408203,26.139999389648438,21.390500164031984,-0.20631848146072904
2023-03-16,55.14125442504883,72.12779998779297,22.989999771118164,21.628500175476074,-0.06851899329683032
2023-03-17,54.88520812988281,69.83344268798828,25.510000228881836,21.89550018310547,-0.1619016300770094
2023-03-20,55.41558837890625,71.77552032470703,24.149999618530273,22.102000141143797,0.06243067797275238
2023-03-21,55.1595458984375,71.48645782470703,21.3799991607666,22.027500057220458,-0.05299542134674129
2023-03-22,54.912635803222656,70.28508758544922,22.260000228881836,22.026000022888184,-0.1541617554893937
2023-03-23,54.79376220703125,71.1432113647461,22.610000610351562,22.09950008392334,-0.21866013524273073
2023-03-24,55.68992233276367,72.26329040527344,21.739999771118164,22.10300006866455,0.18414525350429325
2023-03-27,56.10142517089844,71.88392639160156,20.600000381469727,22.085500049591065,0.37893200092429896
