Date,KRE,XOM,VIX,AvgVIX,zscore
2018-07-13,49.1626091003418,58.57005310058594,12.180000305175781,14.33700008392334,0.9095106011452477
2018-07-16,49.728172302246094,57.99357604980469,12.829999923706055,14.379500102996825,1.0474940959824592
2018-07-17,49.760494232177734,57.86701202392578,12.0600004196167,14.367000102996826,1.0644055845966756
2018-07-18,50.32604217529297,57.80377197265625,12.100000381469727,14.304500102996826,1.1529057505393663
2018-07-19,50.20485305786133,57.65612030029297,12.869999885559082,14.30850009918213,1.1494829584955213
2018-07-20,50.47954559326172,57.2272834777832,12.859999656677246,14.219500064849854,1.2308511497529835
2018-07-23,51.133968353271484,57.2272834777832,12.619999885559082,14.162000036239624,1.3262038626731938
2018-07-24,50.57651138305664,58.35915756225586,12.40999984741211,13.916000032424927,1.1358557384093815
2018-07-25,50.035186767578125,58.76690673828125,12.289999961853027,13.73450002670288,1.017670958700139
2018-07-26,50.285648345947266,59.223899841308594,12.140000343322754,13.446000051498412,1.010105840466307
2018-07-27,50.20485305786133,57.59284210205078,13.029999732971191,13.255000019073487,1.1555836005246685
2018-07-30,49.897830963134766,57.466285705566406,14.260000228881836,13.163500022888183,1.1230502093125203
2018-07-31,49.69585037231445,57.30459213256836,12.829999923706055,13.025,1.1092094677524615
2018-08-01,50.212921142578125,56.517215728759766,13.149999618530273,12.875500011444093,1.2604601459453262
2018-08-02,50.68152618408203,56.17974090576172,12.1899995803833,12.736499977111816,1.3612741748546089
2018-08-03,50.22100830078125,56.38361358642578,11.640000343322754,12.65,1.2745190492898564
2018-08-06,50.31796646118164,56.36955261230469,11.270000457763672,12.57900004386902,1.29000196117072
2018-08-07,50.4149055480957,57.13585662841797,10.930000305175781,12.49350004196167,1.2302472170117014
2018-08-08,50.818870544433594,56.7562141418457,10.850000381469727,12.35450005531311,1.3257082421330193
2018-08-09,50.5926628112793,56.46798324584961,11.270000457763672,12.289000082015992,1.3205369283315738
2018-08-10,50.35026550292969,56.411163330078125,13.15999984741211,12.338000059127808,1.2906964119128506
2018-08-13,50.05134582519531,55.8003044128418,14.779999732971191,12.435500049591065,1.3060351205803418
2018-08-14,50.851200103759766,55.62272644042969,13.3100004196167,12.498000049591065,1.439698209724813
2018-08-15,50.27757263183594,54.64963912963867,14.640000343322754,12.625000047683717,1.4499329880278715
2018-08-16,51.093570709228516,55.402549743652344,13.449999809265137,12.654000043869019,1.4962400391398651
2018-08-17,51.230926513671875,55.587223052978516,12.640000343322754,12.643000078201293,1.4984491487013865
2018-08-20,51.36018753051758,55.97787857055664,12.489999771118164,12.636500072479247,1.4796200914888236
2018-08-21,51.93382263183594,55.992088317871094,12.859999656677246,12.659000062942505,1.5618316733812656
2018-08-22,51.78031921386719,56.79472351074219,12.25,12.657000064849854,1.462083503404812
2018-08-23,51.44097900390625,56.16967010498047,12.40999984741211,12.670500040054321,1.4729012242706434
2018-08-24,51.2390022277832,56.55323028564453,11.989999771118164,12.61850004196167,1.4064932022378343
2018-08-27,51.2390022277832,57.10725402832031,12.15999984741211,12.513500022888184,1.3530798525596834
2018-08-28,51.045101165771484,57.02200698852539,12.5,12.497000026702882,1.3330461399795943
2018-08-29,50.92390441894531,57.433982849121094,12.25,12.452000045776368,1.2756686259975785
2018-08-30,50.72191619873047,57.185394287109375,13.529999732971191,12.519000053405762,1.2702043062408437
2018-08-31,51.0208625793457,56.94386291503906,12.859999656677246,12.580000019073486,1.3370483140220073
2018-09-04,51.279396057128906,57.02909851074219,13.15999984741211,12.674499988555908,1.366500400477347
2018-09-05,51.38443374633789,57.78912353515625,13.90999984741211,12.823499965667725,1.3085310204089233
2018-09-06,51.0208625793457,57.14985656738281,14.649999618530273,13.013499927520751,1.3171884955041653
2018-09-07,51.166290283203125,58.122962951660156,14.880000114440918,13.193999910354615,1.244561001892623
2018-09-10,51.045101165771484,58.03772735595703,14.15999984741211,13.243999910354614,1.2351206848378722
2018-09-11,51.133968353271484,58.854557037353516,13.220000267028809,13.165999937057496,1.1693186518705874
2018-09-12,50.17253112792969,59.04632568359375,13.140000343322754,13.157499933242798,1.0107439876045266
2018-09-13,49.60697937011719,58.47099685668945,12.369999885559082,13.043999910354614,0.9838075999231671
