Date,SHEL,FDX,VIX,AvgVIX,zscore
2020-06-16,28.167499542236328,121.41703796386719,33.66999816894531,29.245000076293945,-0.8654651936485588
2020-06-17,27.539226531982422,121.52452087402344,33.470001220703125,29.392000102996825,-0.9221204969103703
2020-06-18,27.627824783325195,123.97005462646484,32.939998626708984,29.639500045776366,-0.9225090028530337
2020-06-19,27.337854385375977,123.2892837524414,35.119998931884766,29.91899995803833,-0.9461707126121491
2020-06-22,27.716434478759766,123.0653305053711,31.770000457763672,30.09949998855591,-0.9114897927665755
2020-06-23,28.07084083557129,124.5792236328125,31.3700008392334,30.267500019073488,-0.8848915700465501
2020-06-24,26.677366256713867,121.01394653320312,33.84000015258789,30.57849998474121,-0.9975994542489004
2020-06-25,27.297582626342773,121.92762756347656,32.220001220703125,30.760000038146973,-0.9451427533883664
2020-06-26,26.50821876525879,117.08509063720703,34.72999954223633,31.121000003814697,-0.9993773623365831
2020-06-29,26.93511962890625,121.1085205078125,31.780000686645508,31.298500061035156,-0.974828353182326
2020-06-30,26.33101463317871,126.21209716796875,30.43000030517578,31.47800006866455,-1.0463286540512347
2020-07-01,26.395448684692383,141.0098114013672,28.6200008392334,31.626000118255615,-1.090937840594486
2020-07-02,26.500164031982422,139.9476776123047,27.68000030517578,31.719500160217287,-1.0779397283960521
2020-07-06,26.943174362182617,140.6587677001953,27.940000534057617,31.890500164031984,-1.040669821016022
2020-07-07,26.282682418823242,142.70193481445312,29.43000030517578,32.07150020599365,-1.1068022034315617
2020-07-08,26.37934112548828,142.71994018554688,28.079999923706055,32.097000217437746,-1.0982034877572304
2020-07-09,25.195295333862305,140.18170166015625,29.260000228881836,32.18150024414062,-1.1956446342118838
2020-07-10,25.944385528564453,142.74700927734375,27.290000915527344,31.506500244140625,-1.1372649666154866
2020-07-13,26.105484008789062,140.62274169921875,32.189998626708984,31.31150016784668,-1.1155990080111222
2020-07-14,26.991498947143555,142.6659698486328,29.520000457763672,31.067500114440918,-1.0431742005015028
2020-07-15,27.37007713317871,145.14126586914062,27.760000228881836,30.772000217437743,-1.0176836400909135
2020-07-16,26.967342376708984,149.50674438476562,28.0,30.49850015640259,-1.06862940231878
2020-07-17,26.50821876525879,149.39871215820312,25.68000030517578,30.13550024032593,-1.1093962027700826
2020-07-20,26.105484008789062,147.73353576660156,24.459999084472656,29.602500247955323,-1.139809272321687
2020-07-21,26.92706871032715,148.96665954589844,24.84000015258789,29.256000232696532,-1.0703988345658502
2020-07-22,26.37934112548828,148.6426239013672,24.31999969482422,28.903500175476076,-1.1183685687354035
2020-07-23,26.089370727539062,149.40771484375,26.079999923706055,28.515500164031984,-1.1469530334498779
2020-07-24,26.00882339477539,148.55262756347656,25.84000015258789,28.19650011062622,-1.1512582405328415
2020-07-27,26.1377010345459,153.5931854248047,24.739999771118164,27.697000122070314,-1.1568732948432867
2020-07-28,25.85578727722168,150.25381469726562,25.440000534057617,27.380000114440918,-1.1707613910460049
2020-07-29,26.105484008789062,152.61209106445312,24.100000381469727,27.063500118255615,-1.1564193881674636
2020-07-30,24.840883255004883,155.45640563964844,24.760000228881836,26.870500087738037,-1.279403845554064
2020-07-31,24.01124382019043,151.5769500732422,24.459999084472656,26.70950002670288,-1.34052591798023
2020-08-03,24.405925750732422,152.31503295898438,24.280000686645508,26.526500034332276,-1.3076778375440772
2020-08-04,25.251676559448242,153.61119079589844,23.760000228881836,26.243000030517578,-1.2363168802222326
2020-08-05,25.388607025146484,154.54727172851562,22.989999771118164,25.988500022888182,-1.227235855842162
2020-08-06,25.171125411987305,155.03334045410156,22.649999618530273,25.657999992370605,-1.2483757837186078
2020-08-07,24.840883255004883,165.19549560546875,22.209999084472656,25.403999900817873,-1.3125627220427571
2020-08-10,25.33222198486328,180.0021514892578,22.1299991607666,24.90099992752075,-1.318954348459736
2020-08-11,25.654415130615234,176.8247528076172,24.030000686645508,24.626499938964844,-1.2792696930329817
2020-08-12,26.475996017456055,181.7843475341797,22.280000686645508,24.352499961853027,-1.222547188017493
2020-08-13,25.76021385192871,183.49449157714844,22.1299991607666,24.058999919891356,-1.2924993800654492
2020-08-14,25.304710388183594,187.76100158691406,22.049999237060547,23.877499866485596,-1.3478359301850047
2020-08-17,25.16643524169922,185.9967803955078,21.350000381469727,23.72199993133545,-1.3542178437194539
2020-08-18,24.84107780456543,186.29383850097656,21.510000228881836,23.555499935150145,-1.3843792461852966
2020-08-19,24.743471145629883,187.1128692626953,22.540000915527344,23.466499996185302,-1.3959127663296689
2020-08-20,24.49945068359375,187.9590606689453,22.719999313354492,23.298499965667723,-1.420656526971755
2020-08-21,24.10088348388672,189.4622039794922,22.540000915527344,23.133500003814696,-1.4614834514980928
2020-08-24,24.832942962646484,195.681884765625,22.3700008392334,23.01500005722046,-1.417071748327378
2020-08-25,24.45064926147461,192.90057373046875,22.030000686645508,22.844500064849854,-1.441853300278017
2020-08-26,24.42624855041504,194.21473693847656,23.270000457763672,22.803000068664552,-1.4485138102638782
2020-08-27,24.2228946685791,196.4109649658203,24.469999313354492,22.788500022888183,-1.4742105952312414
2020-08-28,24.556385040283203,199.73233032226562,22.959999084472656,22.713500022888184,-1.4556402519221996
2020-08-31,24.141557693481445,197.87814331054688,26.40999984741211,22.819999980926514,-1.4864932140755152
2020-09-01,23.75112533569336,202.9367218017578,26.1200008392334,22.938000011444093,-1.538696569397558
2020-09-02,23.62098503112793,205.14193725585938,26.56999969482422,23.117000007629393,-1.557864472884376
2020-09-03,23.539644241333008,199.464111328125,33.599998474121094,23.664499950408935,-1.5458206930144227
2020-09-04,23.515241622924805,204.1128692626953,30.75,24.091499996185302,-1.563834735963396
2020-09-08,22.799455642700195,199.536376953125,31.459999084472656,24.557999992370604,-1.6123830319065509
2020-09-09,23.198017120361328,203.7788848876953,28.809999465942383,24.79699993133545,-1.5911189549862788
2020-09-10,22.669313430786133,202.59642028808594,29.709999084472656,25.168499851226805,-1.6344615560468088
2020-09-11,22.840124130249023,210.13372802734375,26.8700008392334,25.405499935150146,-1.6448204038043093
2020-09-14,22.547304153442383,213.3382110595703,25.850000381469727,25.595499992370605,-1.6819656206229685
2020-09-15,22.64491081237793,213.63613891601562,25.59000015258789,25.807499980926515,-1.6742350320659072
2020-09-16,22.81572151184082,225.93963623046875,26.040000915527344,26.03400001525879,-1.7008214218217106
2020-09-17,22.449689865112305,220.32493591308594,26.459999084472656,26.229999923706053,-1.714499097071943
2020-09-18,21.945390701293945,219.15145874023438,25.829999923706055,26.385499954223633,-1.7556858040880041
2020-09-21,21.400415420532227,215.50465393066406,27.780000686645508,26.64749994277954,-1.7920958495826997
2020-09-22,21.66883659362793,219.72915649414062,26.860000610351562,26.87199993133545,-1.782430231261842
2020-09-23,21.245872497558594,217.92384338378906,28.579999923706055,27.199499893188477,-1.814178597501081
2020-09-24,21.58749771118164,220.45130920410156,28.510000228881836,27.461499881744384,-1.7921764171528238
2020-09-25,20.936782836914062,225.8222198486328,26.3799991607666,27.55699987411499,-1.8687628706585848
2020-09-28,21.22146987915039,229.67665100097656,26.190000534057617,27.71849994659424,-1.856379942017465
2020-09-29,20.86357879638672,228.82818603515625,26.270000457763672,27.711499977111817,-1.885555971222654
2020-09-30,20.473146438598633,227.0408477783203,26.3700008392334,27.723999977111816,-1.914450895397943
2020-10-01,19.716691970825195,229.35169982910156,26.700000762939453,27.73050003051758,-1.990092315453959
2020-10-02,20.009511947631836,230.36268615722656,27.6299991607666,27.432000064849852,-1.9672995923849554
2020-10-05,20.668365478515625,233.982421875,27.959999084472656,27.292500019073486,-1.9205946012882265
2020-10-06,20.578887939453125,234.03651428222656,29.479999542236328,27.19350004196167,-1.9287954017737077
2020-10-07,20.814769744873047,242.15164184570312,28.059999465942383,27.15600004196167,-1.93529159799926
2020-10-08,21.50615882873535,244.6791229248047,26.360000610351562,26.988500118255615,-1.8819528022693688
2020-10-09,21.68510627746582,245.12136840820312,25.0,26.895000076293947,-1.867425946007107
2020-10-12,21.392282485961914,246.8816375732422,25.06999969482422,26.85600004196167,-1.8996543604495748
2020-10-13,21.001853942871094,246.19558715820312,26.06999969482422,26.880000019073485,-1.9322985198299345
2020-10-14,20.97745132446289,249.3550262451172,26.399999618530273,26.897999954223632,-1.9452418487907392
2020-10-15,20.635828018188477,254.65370178222656,26.969999313354492,26.923499965667723,-1.9938896799425951
2020-10-16,20.554485321044922,256.242431640625,27.40999984741211,27.002499961853026,-2.0065866603424336
2020-10-19,20.367406845092773,254.52732849121094,29.18000030517578,27.07249994277954,-2.0175082818437597
2020-10-20,20.595155715942383,259.42889404296875,29.350000381469727,27.196999931335448,-2.0137918588765307
2020-10-21,20.196592330932617,254.80712890625,28.649999618530273,27.20049991607666,-2.0337648420202896
2020-10-22,20.700904846191406,249.09324645996094,28.110000610351562,27.180499935150145,-1.9691274062704476
2020-10-23,20.83104133605957,255.96258544921875,27.549999237060547,27.238999938964845,-1.9808561635181285
2020-10-26,20.196592330932617,250.60064697265625,32.459999084472656,27.552499866485597,-2.0194429479442033
2020-10-27,19.67601776123047,247.70310974121094,33.349998474121094,27.906499767303465,-2.056217887964185
2020-10-28,18.789419174194336,234.6864776611328,40.279998779296875,28.60199966430664,-2.091333616568278
2020-10-29,20.03391456604004,241.0323486328125,37.59000015258789,29.146499633789062,-2.001440485078315
2020-10-30,20.782236099243164,234.2171630859375,38.02000045776367,29.665999698638917,-1.911191730062877
2020-11-02,21.693241119384766,240.99618530273438,37.130001068115234,30.124499797821045,-1.852652020455301
2020-11-03,21.85591697692871,247.76626586914062,35.54999923706055,30.427999782562257,-1.8611275055867411
2020-11-04,21.88031578063965,242.9098663330078,29.56999969482422,30.50349979400635,-1.842406842852466
2020-11-05,21.831510543823242,251.90951538085938,27.579999923706055,30.56449975967407,-1.8774207755623973
2020-11-06,21.693241119384766,252.54144287109375,24.860000610351562,30.55749979019165,-1.8919603922932162
2020-11-09,24.588926315307617,238.1978759765625,25.75,30.59149980545044,-1.5836891769735542
2020-11-10,25.833417892456055,241.25796508789062,24.799999237060547,30.527999782562254,-1.4826092193325744
2020-11-11,25.53246307373047,241.7454071044922,23.450000762939453,30.380499839782715,-1.511232502917922
2020-11-12,25.181421279907227,241.15866088867188,25.350000381469727,30.299499893188475,-1.5406859575537768
2020-11-13,25.658245086669922,245.4463348388672,23.100000381469727,30.083999919891358,-1.5125638403637043
2020-11-16,27.29425811767578,252.59556579589844,22.450000762939453,29.74749994277954,-1.3903283795249946
2020-11-17,27.746427536010742,257.30755615234375,22.709999084472656,29.415499877929687,-1.365859820840385
2020-11-18,27.121614456176758,255.00570678710938,23.84000015258789,29.174999904632568,-1.4140020335521866
2020-11-19,27.277816772460938,252.61367797851562,23.110000610351562,28.924999904632568,-1.391863088709679
2020-11-20,27.67243194580078,249.7611846923828,23.700000762939453,28.732499980926512,-1.3467960820254012
2020-11-23,28.946712493896484,258.48095703125,22.65999984741211,28.242500019073486,-1.2623168557661582
2020-11-24,30.50873374938965,263.2922668457031,21.639999389648438,27.657000064849854,-1.1387506304271344
2020-11-25,29.875699996948242,260.2412414550781,21.25,26.70550012588501,-1.185078629515395
2020-11-27,29.818151473999023,259.43780517578125,20.84000015258789,25.86800012588501,-1.1874991434927555
2020-11-30,27.820411682128906,258.68865966796875,20.56999969482422,24.995500087738037,-1.3639335725698156
2020-12-01,28.823389053344727,259.7538757324219,20.770000457763672,24.17750005722046,-1.277699801034777
2020-12-02,29.91680145263672,263.3283386230469,21.170000076293945,23.458500099182128,-1.1919068968614925
2020-12-03,30.17987632751465,264.21295166015625,21.280000686645508,23.044000148773193,-1.171348884219899
2020-12-04,31.42950439453125,266.180908203125,20.790000915527344,22.704500198364258,-1.0660903232006904
2020-12-07,30.763578414916992,268.1305847167969,21.299999237060547,22.526500129699706,-1.1323912521285933
2020-12-08,30.738924026489258,272.1114807128906,20.68000030517578,22.273000144958495,-1.1481539690621763
2020-12-09,30.895122528076172,266.5779724121094,22.270000457763672,22.146500205993654,-1.115319507258707
2020-12-10,31.58570098876953,262.588134765625,22.520000457763672,22.100000190734864,-1.0398636915060318
2020-12-11,31.08421516418457,261.8825378417969,23.309999465942383,21.998000144958496,-1.0823913421673703
2020-12-14,29.941476821899414,258.32708740234375,24.719999313354492,22.079000091552736,-1.1726682761152174
2020-12-15,30.895122528076172,258.50799560546875,22.889999389648438,22.101000022888183,-1.0878434940852857
2020-12-16,31.10066032409668,261.2854309082031,22.5,22.09050006866455,-1.07888497607613
2020-12-17,31.3226318359375,264.4066162109375,21.93000030517578,21.995000076293945,-1.0696244719170245
2020-12-18,30.664936065673828,249.3072509765625,21.56999969482422,21.91800003051758,-1.0771408081797778
2020-12-21,29.218013763427734,246.02317810058594,25.15999984741211,21.99099998474121,-1.1955946976718066
2020-12-22,28.7247371673584,247.23550415039062,24.229999542236328,22.069499969482422,-1.2439168436377952
2020-12-23,29.546859741210938,244.910400390625,23.309999465942383,22.15299997329712,-1.1623434466338687
2020-12-24,29.4564266204834,243.2005157470703,21.530000686645508,22.167000007629394,-1.1646240129683259
2020-12-28,29.513978958129883,237.88092041015625,21.700000762939453,22.210000038146973,-1.14135594769302
2020-12-29,29.711280822753906,236.63243103027344,23.079999923706055,22.335500049591065,-1.1194281707580445
2020-12-30,29.620847702026367,235.20303344726562,22.770000457763672,22.435500049591063,-1.1226637170577742
2020-12-31,28.889162063598633,234.87734985351562,22.75,22.514500045776366,-1.1871093378518371
2021-01-04,29.620847702026367,229.0601348876953,26.969999313354492,22.798999977111816,-1.1017488661492987
2021-01-05,31.659685134887695,229.05105590820312,25.34000015258789,23.026499938964843,-0.919050801816087
2021-01-06,33.12306594848633,229.3948516845703,25.06999969482422,23.214999961853028,-0.7891115111938493
2021-01-07,33.164161682128906,222.58250427246094,22.3700008392334,23.299499988555908,-0.76223545211414
2021-01-08,33.08195495605469,221.614501953125,21.559999465942383,23.263999938964844,-0.7663048864005885
2021-01-11,33.0984001159668,221.93112182617188,24.079999923706055,23.34199991226196,-0.765909504439502
2021-01-12,33.86296463012695,225.30564880371094,23.329999923706055,23.342999935150146,-0.7088985995809785
2021-01-13,33.4272346496582,228.1825714111328,22.209999084472656,23.217499923706054,-0.757732412264695
2021-01-14,34.24113845825195,231.84657287597656,23.25,23.235499954223634,-0.6972865931412848
2021-01-15,33.04084777832031,228.4901885986328,24.34000015258789,23.32749996185303,-0.793397623168139
2021-01-19,33.41901779174805,225.73988342285156,23.239999771118164,23.392999935150147,-0.7501519224525013
2021-01-20,33.50946044921875,227.94735717773438,21.579999923706055,23.39349994659424,-0.7495646533916005
2021-01-21,32.67912292480469,229.73866271972656,21.31999969482422,23.201499938964844,-0.8300566252878601
2021-01-22,32.292720794677734,229.86529541015625,21.90999984741211,23.085499954223632,-0.8651070017080034
2021-01-25,31.421289443969727,229.32252502441406,23.190000534057617,23.079500007629395,-0.9413338493513101
2021-01-26,31.561038970947266,225.8756103515625,23.020000457763672,23.153999996185302,-0.9170773808713812
2021-01-27,31.22396469116211,219.6875,37.209999084472656,23.929499912261964,-0.9262083554155156
2021-01-28,31.437725067138672,219.65130615234375,30.209999084472656,24.285999870300294,-0.9069335253369109
2021-01-29,30.327863693237305,212.9113006591797,33.09000015258789,24.801999855041505,-0.9834223684344949
2021-02-01,30.105894088745117,216.43963623046875,30.239999771118164,25.176499843597412,-1.0153224598512216
2021-02-02,29.735942840576172,219.38893127441406,25.559999465942383,25.105999851226805,-1.0585093151450926
2021-02-03,30.327863693237305,218.2942352294922,22.90999984741211,24.984499835968016,-1.0017497545855758
2021-02-04,30.08945655822754,224.4733428955078,21.770000457763672,24.81949987411499,-1.0441476838375368
2021-02-05,30.812915802001953,230.70664978027344,20.8700008392334,24.74449987411499,-1.0005529012837702
2021-02-08,31.676137924194336,232.9141845703125,21.239999771118164,24.72849988937378,-0.930729606477816
2021-02-09,31.42950439453125,234.43397521972656,21.6299991607666,24.605999851226805,-0.9580008986871285
2021-02-10,31.51993179321289,232.9231719970703,21.989999771118164,24.538999843597413,-0.944755303925997
2021-02-11,30.68138313293457,230.1186065673828,21.25,24.49099988937378,-1.0103352877187632
2021-02-12,31.659685134887695,237.93521118164062,19.969999313354492,24.326999855041503,-0.949298864874561
2021-02-16,33.00796127319336,236.87669372558594,21.459999084472656,24.18299980163574,-0.82489775302646
2021-02-17,33.34503936767578,234.3978729248047,21.5,24.095999813079835,-0.7862579610071179
2021-02-18,32.39426040649414,231.26760864257812,22.489999771118164,24.14149980545044,-0.8607841682502159
2021-02-19,32.783851623535156,230.37193298339844,22.049999237060547,24.177999782562257,-0.8228296933354509
2021-02-22,33.5050163269043,230.39906311035156,23.450000762939453,24.254999828338622,-0.7583101918613141
2021-02-23,34.04380416870117,230.3628692626953,23.110000610351562,24.25099983215332,-0.709914922431132
2021-02-24,35.12969970703125,235.27540588378906,21.34000015258789,24.16699981689453,-0.6293512489272852
2021-02-25,35.00536346435547,229.99197387695312,28.889999389648438,23.75099983215332,-0.622502395170386
2021-02-26,34.01066207885742,230.24530029296875,27.950000762939453,23.63799991607666,-0.7124839580980303
2021-03-01,33.994075775146484,237.1119384765625,23.350000381469727,23.15099992752075,-0.7373489695853118
2021-03-02,34.42512130737305,234.85922241210938,24.100000381469727,22.84399995803833,-0.6910601029636396
2021-03-03,34.86445236206055,234.10830688476562,26.670000076293945,22.89949998855591,-0.6491421157118274
2021-03-04,35.17115020751953,226.44558715820312,28.56999969482422,23.182499980926515,-0.5955744795792638
2021-03-05,36.348209381103516,233.37545776367188,24.65999984741211,23.326999950408936,-0.5137115691689871
2021-03-08,35.933753967285156,227.9784698486328,25.469999313354492,23.55699987411499,-0.532468962584747
2021-03-09,35.809417724609375,233.9468994140625,24.030000686645508,23.69649991989136,-0.5639295493866712
2021-03-10,36.78755187988281,236.2145233154297,22.559999465942383,23.742999935150145,-0.48401543775155864
2021-03-11,36.41453552246094,243.534423828125,21.90999984741211,23.738999938964845,-0.5423575965644107
2021-03-12,36.76268005371094,245.08547973632812,20.690000534057617,23.710999965667725,-0.5164469233387086
2021-03-15,36.182437896728516,242.0740966796875,20.030000686645508,23.714000034332276,-0.5581800948796879
2021-03-16,35.47784423828125,236.55914306640625,19.790000915527344,23.63050012588501,-0.6025304302325574
2021-03-17,35.825992584228516,241.13075256347656,19.229999542236328,23.517000102996825,-0.5869035551001864
2021-03-18,34.52458953857422,239.01730346679688,21.579999923706055,23.47150011062622,-0.6963054707396452
2021-03-19,34.78154754638672,253.59365844726562,20.950000762939453,23.416500186920167,-0.7229120419238605
