Date,PEP,GOOGL,VIX,AvgVIX,zscore
2022-04-25,152.90399169921875,122.06513214111328,27.020000457763672,21.86899995803833,-0.3830732935914017
2022-04-26,152.5167999267578,117.67740631103516,33.52000045776367,22.563500022888185,-0.47456416904184107
2022-04-27,153.880859375,113.35760498046875,31.600000381469727,23.198500061035155,-0.35843112134936395
2022-04-28,156.21310424804688,117.55094146728516,29.989999771118164,23.73150005340576,-0.03915270261171783
2022-04-29,151.11746215820312,113.17411041259766,33.400001525878906,24.37350015640259,-0.6868480941900121
2022-05-02,147.64114379882812,115.6273422241211,32.34000015258789,25.00900020599365,-1.0720105005651341
2022-05-03,147.84356689453125,116.37218475341797,29.25,25.54300022125244,-1.0403284410606288
2022-05-04,153.00962829589844,121.25879669189453,25.420000076293945,25.762500190734862,-0.3789982157747657
2022-05-05,149.9557342529297,115.55048370361328,31.200000762939453,26.21750020980835,-0.7993356825120005
2022-05-06,149.97337341308594,114.79769897460938,30.190000534057617,26.6495002746582,-0.8050994989351314
2022-05-09,151.10865783691406,111.5887222290039,34.75,27.3290002822876,-0.7044163555965672
2022-05-10,150.92388916015625,113.457275390625,32.9900016784668,27.76000032424927,-0.7067672937854859
2022-05-11,150.19337463378906,112.67127990722656,32.560001373291016,28.175000381469726,-0.8012740317419418
2022-05-12,149.96453857421875,111.91899108886719,31.770000457763672,28.6725004196167,-0.8361544944625956
2022-05-13,152.8863983154297,115.0992202758789,28.8700008392334,28.981000423431396,-0.4577730947953012
2022-05-16,154.42654418945312,113.5068588256836,27.469999313354492,29.246000385284425,-0.2924007553097745
2022-05-17,153.53765869140625,115.51824951171875,26.100000381469727,29.48250036239624,-0.3764561818749865
2022-05-18,144.0240478515625,110.98223114013672,30.959999084472656,30.01450033187866,-1.5478079274082404
2022-05-19,141.86788940429688,109.47915649414062,29.350000381469727,30.34800033569336,-1.8182346431904015
2022-05-20,142.75674438476562,108.01525115966797,29.43000030517578,30.409000396728516,-1.7284751730836565
2022-05-23,145.7401885986328,110.5740966796875,28.479999542236328,30.48200035095215,-1.3492954304961113
2022-05-24,147.69398498535156,105.1013412475586,29.450000762939453,30.278500366210938,-1.1755029110409174
2022-05-25,148.70606994628906,104.93770599365234,28.3700008392334,30.117000389099122,-1.0576278467136828
2022-05-26,149.7093505859375,106.90890502929688,27.5,29.992500400543214,-0.9185369464802471
2022-05-27,151.1702423095703,111.39582061767578,25.719999313354492,29.608500289916993,-0.6991509976352569
2022-05-31,147.63233947753906,112.8294677734375,26.190000534057617,29.301000308990478,-1.1022191848799032
2022-06-01,146.52345275878906,112.95840454101562,25.690000534057617,29.12300033569336,-1.2318934179129468
2022-06-02,147.7109375,116.6583251953125,24.719999313354492,29.088000297546387,-1.0530159439096698
2022-06-03,146.08921813964844,113.60206604003906,24.790000915527344,28.76750030517578,-1.2764892873359304
2022-06-06,146.7007293701172,115.86290740966797,25.06999969482422,28.51150026321411,-1.1806675833009144
2022-06-07,147.6046142578125,116.18920135498047,24.020000457763672,27.975000286102294,-1.0704690808728012
2022-06-08,146.8690948486328,116.23332977294922,23.959999084472656,27.523500156402587,-1.1569129460698857
2022-06-09,144.25482177734375,113.8941650390625,26.09000015258789,27.200000095367432,-1.4901837481250308
2022-06-10,144.02439880371094,110.25027465820312,27.75,26.999000072479248,-1.5553972607190207
2022-06-13,141.56080627441406,105.5203857421875,34.02000045776367,27.256500053405762,-1.8957884861638181
2022-06-14,138.35276794433594,105.8407211303711,32.689998626708984,27.517500019073488,-2.271488661259982
2022-06-15,139.8326873779297,108.86473846435547,29.6200008392334,27.69350004196167,-2.0651055493581767
2022-06-16,139.1591796875,105.16432189941406,32.95000076293945,27.79300012588501,-2.183260201057975
2022-06-17,139.18580627441406,106.26522064208984,31.1299991607666,27.882000064849855,-2.1686370871037455
2022-06-21,142.42041015625,110.62965393066406,30.190000534057617,27.920000076293945,-1.7409584159706242
2022-06-22,143.5901641845703,110.5736083984375,28.950000762939453,27.943500137329103,-1.6033326140192574
2022-06-23,145.4246063232422,111.32192993164062,29.049999237060547,27.923500061035156,-1.3787861429723143
2022-06-24,147.22357177734375,117.0079345703125,27.229999542236328,27.866499996185304,-1.1069549738838653
2022-06-27,147.41854858398438,114.88397979736328,26.950000762939453,27.839000034332276,-1.106060528509212
2022-06-28,145.34483337402344,111.08934020996094,28.360000610351562,27.971000099182127,-1.3906363623235958
2022-06-29,147.75526428222656,110.78585815429688,28.15999984741211,28.069500064849855,-1.1090002933232515
2022-06-30,147.69325256347656,108.0698013305664,28.709999084472656,28.220499992370605,-1.1446426317953238
2022-07-01,150.112548828125,107.8461685180664,26.700000762939453,28.319500064849855,-0.8611266482097382
2022-07-05,149.7758331298828,112.33455657958984,27.540000915527344,28.457000064849854,-0.8541182743647584
2022-07-06,151.2734832763672,113.63282775878906,26.729999542236328,28.54000005722046,-0.663631487989301
2022-07-07,150.97216796875,117.8093032836914,26.079999923706055,28.643000030517577,-0.6556922009608969
2022-07-08,152.31919860839844,118.37513732910156,24.639999389648438,28.677000045776367,-0.490637389583676
2022-07-11,151.06968688964844,114.72826385498047,26.170000076293945,28.68100004196167,-0.6762905165741581
2022-07-12,150.2100372314453,113.08584594726562,27.290000915527344,28.65800008773804,-0.7949833561699026
2022-07-13,150.7417755126953,110.44071960449219,26.81999969482422,28.298000049591064,-0.7597328144082344
2022-07-14,151.52162170410156,109.46278381347656,26.399999618530273,27.98350009918213,-0.677786738737582
2022-07-15,151.6456756591797,110.8612289428711,24.229999542236328,27.714000034332276,-0.6485502939300917
2022-07-18,149.1111297607422,108.13626098632812,25.299999237060547,27.33149995803833,-0.976423161027127
2022-07-19,150.706298828125,112.87708282470703,24.5,27.0,-0.7385248992850388
2022-07-20,149.1111297607422,112.96632385253906,23.8799991607666,26.68449993133545,-0.926068745509743
2022-07-21,149.3326873779297,113.40272521972656,23.110000610351562,26.392499923706055,-0.8953414462087363
2022-07-22,150.30752563476562,107.01553344726562,23.030000686645508,26.091499996185302,-0.8467490744612528
2022-07-25,150.52020263671875,106.62872314453125,23.360000610351562,25.898000049591065,-0.8256532013813753
2022-07-26,152.27488708496094,104.15911865234375,24.690000534057617,25.785000038146972,-0.6440779021178706
2022-07-27,152.06216430664062,112.13322448730469,23.239999771118164,25.528999996185302,-0.5860800411228032
2022-07-28,154.94232177734375,113.28372192382812,22.329999923706055,25.2375,-0.23378627282422407
2022-07-29,155.0487060546875,115.36649322509766,21.329999923706055,24.86850004196167,-0.19950331211585318
2022-08-01,156.8121795654297,113.91846466064453,22.84000015258789,24.675500011444093,-0.006239414999766721
2022-08-02,155.51837158203125,114.18624877929688,23.93000030517578,24.494999980926515,-0.15631515977478272
2022-08-03,156.7058563232422,117.1120834350586,21.950000762939453,24.25600004196167,0.014492305804979316
2022-08-04,155.85511779785156,117.22116088867188,21.440000534057617,24.024000072479247,-0.08488795020266517
2022-08-05,154.68533325195312,116.507080078125,21.149999618530273,23.84950008392334,-0.23054608608520447
2022-08-08,154.06497192382812,116.33846282958984,21.290000915527344,23.60550012588501,-0.30560158275210375
2022-08-09,154.64102172851562,115.6739501953125,21.770000457763672,23.329500102996825,-0.2444671841066993
2022-08-10,155.91712951660156,118.71878814697266,19.739999771118164,22.975500106811523,-0.061947994766956345
2022-08-11,155.11953735351562,117.86583709716797,20.200000762939453,22.665500164031982,-0.16507819058185386
2022-08-12,157.1489715576172,120.68257904052734,19.530000686645508,22.43050022125244,0.10407091677122403
2022-08-15,158.87704467773438,121.07929229736328,19.950000762939453,22.163000297546386,0.3123839665654198
2022-08-16,159.7986602783203,120.702392578125,19.690000534057617,21.922500324249267,0.41734646702980327
2022-08-17,159.71006774902344,118.57002258300781,19.899999618530273,21.723500347137453,0.38464858011128766
2022-08-18,159.8695526123047,119.18492889404297,19.559999465942383,21.546000289916993,0.40990274122840586
2022-08-19,159.66575622558594,116.24920654296875,20.600000381469727,21.424500274658204,0.35521804277286645
2022-08-22,158.14151000976562,113.30355072021484,23.799999237060547,21.44650020599365,0.14441451838404482
2022-08-23,158.07057189941406,112.9266586303711,24.110000610351562,21.41750020980835,0.13210378044479498
2022-08-24,158.85931396484375,112.75806427001953,22.81999969482422,21.396500205993654,0.22353848506508964
2022-08-25,158.86817932128906,115.69379425048828,21.780000686645508,21.369000244140626,0.2551915536024975
2022-08-26,155.11953735351562,109.43550872802734,25.559999465942383,21.580500221252443,-0.2529661269102552
2022-08-29,154.63217163085938,108.52306365966797,26.209999084472656,21.74900016784668,-0.32006233839673415
2022-08-30,153.30287170410156,108.0469970703125,26.209999084472656,21.863000106811523,-0.48208636621913276
2022-08-31,152.66482543945312,107.3328857421875,25.8700008392334,22.059000110626222,-0.5649182831791635
2022-09-01,154.20823669433594,108.8404312133789,25.559999465942383,22.26500005722046,-0.3668429508006329
2022-09-02,152.25440979003906,106.9659194946289,25.469999313354492,22.48100004196167,-0.6172358726244871
2022-09-06,151.22842407226562,105.9344482421875,26.90999984741211,22.761999988555907,-0.7492125900131803
2022-09-07,154.56509399414062,108.55279541015625,24.639999389648438,22.905499935150146,-0.32767781075580926
2022-09-08,154.04763793945312,107.49158477783203,23.610000610351562,23.098999977111816,-0.39988020097697113
2022-09-09,154.53831481933594,109.74296569824219,22.790000915527344,23.228499984741212,-0.3184340796560917
2022-09-12,155.14495849609375,109.95124816894531,23.8700008392334,23.445499992370607,-0.24458584806392927
2022-09-13,149.3549346923828,103.4648666381836,27.270000457763672,23.811499977111815,-0.996317110660024
2022-09-14,150.48797607421875,104.13928985595703,26.15999984741211,24.13499994277954,-0.855413732957008
2022-09-15,147.98995971679688,102.06642150878906,26.270000457763672,24.45349998474121,-1.1721722459976849
2022-09-16,148.96238708496094,101.95732879638672,26.299999237060547,24.79049997329712,-1.0584142325954267
2022-09-19,150.5325469970703,102.22511291503906,25.760000228881836,25.048499965667723,-0.8701032342818639
2022-09-20,150.7020721435547,100.31092834472656,27.15999984741211,25.216499996185302,-0.870029083736803
2022-09-21,150.27386474609375,98.46617889404297,27.989999771118164,25.41049995422363,-0.9398550226775454
2022-09-22,150.4165802001953,99.31912231445312,27.350000381469727,25.636999988555907,-0.9141006329321715
2022-09-23,150.34523010253906,97.93060302734375,29.920000076293945,26.04399995803833,-0.9370064735555219
2022-09-26,150.28277587890625,97.36528015136719,32.2599983215332,26.37899990081787,-0.9502792441602712
2022-09-27,148.10592651367188,96.70076751708984,32.599998474121094,26.698499870300292,-1.214408472115661
2022-09-28,150.47901916503906,99.22986602783203,30.18000030517578,26.89699993133545,-0.9076537898667194
2022-09-29,148.6411895751953,96.62142944335938,31.84000015258789,27.195499897003174,-1.1519925872646328
2022-09-30,145.6525115966797,94.86593627929688,31.6200008392334,27.498499965667726,-1.5234155991556622
2022-10-03,147.42787170410156,97.83143615722656,30.100000381469727,27.730000019073486,-1.2827353065160891
2022-10-04,149.0872802734375,100.80683135986328,29.06999969482422,27.83800001144409,-1.055651889067131
2022-10-05,148.09698486328125,100.59855651855469,28.549999237060547,28.033500003814698,-1.1748296905033688
2022-10-06,145.2421417236328,100.58863830566406,30.520000457763672,28.378999996185303,-1.5122417146594715
2022-10-07,144.180419921875,97.87110137939453,31.360000610351562,28.807499980926515,-1.6660183491413483
2022-10-10,144.3677978515625,97.05782318115234,32.45000076293945,29.236499977111816,-1.6523576573887446
2022-10-11,145.05477905273438,96.3833999633789,33.630001068115234,29.554500007629393,-1.5782196880230057
2022-10-12,151.12135314941406,96.7602767944336,33.56999969482422,29.925,-0.8575060096207033
2022-10-13,155.77842712402344,98.24798583984375,31.940000534057617,30.2085000038147,-0.2917485104545032
2022-10-14,151.8350830078125,95.76847076416016,32.02000045776367,30.494500064849852,-0.7835163851380179
2022-10-17,154.1011505126953,99.15052032470703,31.3700008392334,30.77500009536743,-0.48051486481264405
2022-10-18,156.17987060546875,99.94395446777344,30.5,30.942000102996825,-0.22663588289308956
2022-10-19,154.6632080078125,98.81330108642578,30.760000228881836,31.08050012588501,-0.4176215991002779
2022-10-20,152.96810913085938,99.15052032470703,29.979999542236328,31.21200008392334,-0.614387239424603
2022-10-21,154.3955535888672,100.30099487304688,29.690000534057617,31.200500106811525,-0.43373628498666045
2022-10-24,158.51730346679688,101.67961883544922,29.850000381469727,31.08000020980835,0.06763376701940839
2022-10-25,159.04368591308594,103.6235580444336,28.459999084472656,30.87300024032593,0.1500934682821574
2022-10-26,159.75741577148438,94.1518325805664,27.280000686645508,30.728000259399415,0.13567815921827198
2022-10-27,159.58787536621094,91.46405792236328,27.389999389648438,30.50550022125244,0.08762581840980728
2022-10-28,162.57656860351562,95.50069427490234,25.75,30.212000179290772,0.4828320279820396
2022-10-31,161.9967041015625,93.73528289794922,25.8799991607666,30.001000118255615,0.39591444495176514
2022-11-01,161.26516723632812,89.7283935546875,25.809999465942383,29.838000106811524,0.26770842237620884
2022-11-02,159.01695251464844,86.257080078125,25.860000610351562,29.703500175476073,-0.034114330901658683
2022-11-03,158.60653686523438,82.74608612060547,25.299999237060547,29.442500114440918,-0.11920906675081883
2022-11-04,159.49868774414062,85.87028503417969,24.549999237060547,29.102000045776368,0.018771770361183028
2022-11-07,160.77444458007812,87.7646255493164,24.350000381469727,28.69700002670288,0.18925531722403752
2022-11-08,161.22052001953125,88.17127227783203,25.540000915527344,28.292500019073486,0.24619989944173748
2022-11-09,159.29348754882812,86.60421752929688,26.09000015258789,27.91850004196167,0.0021781267663701347
2022-11-10,162.103759765625,93.16995239257812,23.530000686645508,27.498000049591063,0.40266971694976766
2022-11-11,158.847412109375,95.61971282958984,22.520000457763672,27.023000049591065,0.043461345702457015
2022-11-14,157.66976928710938,94.91551971435547,23.729999542236328,26.64099998474121,-0.10302218876098451
2022-11-15,158.0801544189453,97.63306427001953,24.540000915527344,26.34300003051758,-0.02620293461160272
2022-11-16,159.09718322753906,98.03970336914062,24.110000610351562,26.010500049591066,0.09820149013701929
2022-11-17,160.61386108398438,97.5537109375,23.93000030517578,25.708000087738036,0.2723351385194732
2022-11-18,161.77365112304688,96.63134002685547,23.1200008392334,25.379500102996825,0.39975204080079313
2022-11-21,164.88729858398438,94.81635284423828,22.360000610351562,25.005000114440918,0.7487175826453351
2022-11-22,164.9051055908203,96.25445556640625,21.290000915527344,24.646500205993654,0.7658140577017255
2022-11-23,165.1192169189453,97.65289306640625,20.350000381469727,24.300000190734863,0.8056909825962553
2022-11-25,164.2538299560547,96.66109466552734,20.5,23.955500221252443,0.6931031069763198
2022-11-28,164.05758666992188,95.26265716552734,22.209999084472656,23.778500175476076,0.655337346995538
2022-11-29,162.8977813720703,94.40970611572266,21.889999389648438,23.579000186920165,0.5094105391203256
2022-11-30,165.50282287597656,100.16215515136719,20.579999923706055,23.31750020980835,0.877174805369001
2022-12-01,166.88531494140625,100.16215515136719,19.84000015258789,23.016500186920165,1.040520556590701
2022-12-02,166.69679260253906,99.61668395996094,19.059999465942383,22.704500198364258,1.0125594027730158
2022-12-05,164.38967895507812,98.66453552246094,20.75,22.514500236511232,0.7300403800148005
2022-12-06,163.0520782470703,96.18502807617188,22.170000076293945,22.405500221252442,0.5461492990634407
2022-12-07,163.54580688476562,94.16175842285156,22.68000030517578,22.262500190734862,0.5833918688801478
2022-12-08,164.982177734375,92.94184112548828,22.290000915527344,22.072500228881836,0.7403856736138897
2022-12-09,164.37173461914062,92.06905364990234,22.829999923706055,22.037500190734864,0.659160922863184
2022-12-12,165.15274047851562,92.54510498046875,25.0,22.16150016784668,0.7564021367454424
2022-12-13,165.06295776367188,94.8460922241211,22.549999237060547,22.10250015258789,0.7697823020770345
2022-12-14,164.60511779785156,94.29068756103516,21.139999389648438,21.932500076293945,0.7098968717825922
2022-12-15,161.81321716308594,90.11519622802734,22.829999923706055,21.86850004196167,0.3364947300273636
2022-12-16,161.89404296875,89.52011108398438,22.6200008392334,21.803000068664552,0.33984066408153724
2022-12-19,162.79176330566406,87.71504974365234,22.420000076293945,21.768000030517577,0.427090981005351
2022-12-20,162.69302368164062,88.29027557373047,21.479999542236328,21.723999977111816,0.4214214359154382
2022-12-21,163.83309936523438,88.84568786621094,20.06999969482422,21.66299991607666,0.5619152245341948
2022-12-22,162.56732177734375,87.04060363769531,21.969999313354492,21.743999862670897,0.393541272420286
2022-12-23,163.61766052246094,88.49856567382812,20.8700008392334,21.76249990463257,0.5328416315909572
2022-12-27,164.3448028564453,86.67363739013672,21.649999618530273,21.73449993133545,0.5997305081868755
2022-12-28,163.15982055664062,85.31487274169922,22.139999389648438,21.74699993133545,0.44555574642362133
2022-12-29,163.3662567138672,87.72494506835938,21.440000534057617,21.789999961853027,0.4950723305648041
2022-12-30,162.18130493164062,87.50675964355469,21.670000076293945,21.88149995803833,0.35279195149049436
2023-01-03,161.05917358398438,88.38946533203125,22.899999618530273,22.073499965667725,0.22941102286604265
2023-01-04,160.66416931152344,87.35799407958984,22.010000228881836,22.136499977111818,0.17198673204732762
2023-01-05,158.9854278564453,85.493408203125,22.459999084472656,22.15099992752075,-0.04580050664019572
2023-01-06,162.57627868652344,86.6240463256836,21.1299991607666,22.073499870300292,0.3902568620928657
2023-01-09,160.9873504638672,87.2984848022461,21.969999313354492,22.05749979019165,0.2095511969339876
2023-01-10,159.65872192382812,87.69520568847656,20.579999923706055,21.944999790191652,0.056705487511034124
2023-01-11,159.8382568359375,90.76978302001953,21.09000015258789,21.749499797821045,0.10997120925100981
2023-01-12,157.8004608154297,90.38298797607422,18.829999923706055,21.56349983215332,-0.13483316818693195
2023-01-13,157.31568908691406,91.3648681640625,18.350000381469727,21.423999881744386,-0.1818741542039437
2023-01-17,158.0518035888672,90.54167175292969,19.360000610351562,21.25049991607666,-0.10348192369828514
2023-01-18,154.06594848632812,90.37306213378906,20.34000015258789,21.136499881744385,-0.5761809313838583
2023-01-19,152.27952575683594,92.28724670410156,20.520000457763672,21.041499900817872,-0.7672965764512575
2023-01-20,152.50393676757812,97.21649932861328,19.850000381469727,20.95999994277954,-0.6893932258266674
2023-01-23,151.82162475585938,98.97201538085938,19.809999465942383,20.946999931335448,-0.7517088969954194
2023-01-24,153.23104858398438,96.89913177490234,19.200000762939453,20.808500003814697,-0.6067913190834614
2023-01-25,154.34423828125,94.43946838378906,19.079999923706055,20.71899995803833,-0.5009069882003275
2023-01-26,152.80914306640625,96.7206039428711,18.729999542236328,20.572999954223633,-0.6585019624123649
2023-01-27,152.27053833007812,98.55543518066406,18.510000228881836,20.391499996185303,-0.7030112931972373
2023-01-30,152.1448516845703,96.1453628540039,19.940000534057617,20.316499996185303,-0.7429870705719196
2023-01-31,153.52734375,98.02978515625,19.399999618530273,20.202999973297118,-0.5599958227498877
2023-02-01,154.01205444335938,99.60675811767578,17.8700008392334,19.951500034332277,-0.48628546899760816
2023-02-02,152.58470153808594,106.85682678222656,18.729999542236328,19.7875,-0.5793481863489554
2023-02-03,151.82162475585938,103.92108154296875,18.329999923706055,19.58100004196167,-0.7001138472304915
2023-02-06,154.24549865722656,102.05650329589844,19.43000030517578,19.49600009918213,-0.43316420091848984
2023-02-07,154.01205444335938,106.75765228271484,18.65999984741211,19.33050012588501,-0.411735901821953
2023-02-08,153.6529998779297,98.55543518066406,19.6299991607666,19.28300008773804,-0.5396691477226148
2023-02-09,155.10733032226562,94.23119354248047,20.709999084472656,19.264000034332277,-0.4129165913110591
2023-02-10,158.177490234375,93.79478454589844,20.530000686645508,19.34900007247925,-0.054717273152732324
2023-02-13,159.5869140625,93.83446502685547,20.34000015258789,19.448500061035155,0.11222422717724326
2023-02-14,157.79147338867188,93.90388488769531,18.90999984741211,19.426000022888182,-0.09918897405335267
2023-02-15,158.0069122314453,96.1453628540039,18.229999542236328,19.320499992370607,-0.050366325990087106
2023-02-16,157.5580596923828,94.72708129882812,20.170000076293945,19.30299997329712,-0.11818553582840736
2023-02-17,158.24929809570312,93.57659912109375,20.020000457763672,19.311499977111815,-0.04850757896375969
2023-02-21,158.15951538085938,91.03756713867188,22.8700008392334,19.46450004577637,-0.08558562628336099
2023-02-22,158.1056365966797,90.89871978759766,22.290000915527344,19.619000053405763,-0.09339908542115291
2023-02-23,158.27622985839844,90.14494323730469,21.139999389648438,19.72200002670288,-0.08110123743728821
2023-02-24,157.96206665039062,88.39937591552734,21.670000076293945,19.869000053405763,-0.13641850511386824
2023-02-27,157.91714477539062,89.13330841064453,20.950000762939453,19.99100008010864,-0.13407476505876845
2023-02-28,155.78057861328125,89.3217544555664,20.700000762939453,20.029000091552735,-0.38455213425763357
2023-03-01,153.8056182861328,89.61929321289062,20.579999923706055,20.088000106811524,-0.6147979554667826
2023-03-02,156.64349365234375,91.24585723876953,19.59000015258789,20.17400007247925,-0.26253685598737475
2023-03-03,156.48983764648438,92.88233184814453,18.489999771118164,20.16200008392334,-0.26363120247400473
2023-03-06,156.80616760253906,94.35020446777344,18.610000610351562,20.176000118255615,-0.21095295210062887
2023-03-07,156.02890014648438,93.09061431884766,19.59000015258789,20.184000110626222,-0.3159210180130249
2023-03-08,156.4536895751953,93.47740936279297,19.110000610351562,20.206500148773195,-0.26169840234506414
2023-03-09,155.26974487304688,91.56322479248047,22.610000610351562,20.35550022125244,-0.42154093755120703
2023-03-10,155.4776153564453,89.8870849609375,24.799999237060547,20.560000228881837,-0.41445449961828085
2023-03-13,156.99598693847656,90.36315155029297,26.520000457763672,20.859500217437745,-0.230091065778553
2023-03-14,156.83328247070312,93.19970703125,23.729999542236328,21.029000186920165,-0.21974342220795937
2023-03-15,159.635009765625,95.3221664428711,26.139999389648438,21.390500164031984,0.13341648296404346
2023-03-16,159.52655029296875,99.49766540527344,22.989999771118164,21.628500175476074,0.16413210777906564
2023-03-17,158.27935791015625,100.7870101928711,25.510000228881836,21.89550018310547,0.030214125282861437
2023-03-20,160.50262451171875,100.3902816772461,24.149999618530273,22.102000141143797,0.2887640336119775
2023-03-21,160.88223266601562,104.0599365234375,21.3799991607666,22.027500057220458,0.3718728407326309
2023-03-22,159.52655029296875,102.52264404296875,22.260000228881836,22.026000022888184,0.19566814270716135
2023-03-23,158.7493133544922,104.734375,22.610000610351562,22.09950008392334,0.12689293104758007
